# ITER#2280 (F57-40MW-H, tau=0.19e-6, ntime=150)  - 27.1 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00 -7.825037E+03
    2    1  4.1824E+00 -3.8828E+00 -5.824197E+03
    3    1  4.1844E+00 -3.8820E+00 -4.601427E+03
    4    1  4.1869E+00 -3.8810E+00 -4.078477E+03
    5    1  4.1905E+00 -3.8796E+00 -3.861737E+03
    6    1  4.1960E+00 -3.8775E+00 -3.662809E+03
    7    1  4.2042E+00 -3.8742E+00 -3.687542E+03
    8    1  4.2161E+00 -3.8696E+00 -4.318428E+03
    9    1  4.2326E+00 -3.8631E+00 -5.086461E+03
   10    1  4.2548E+00 -3.8546E+00 -5.321717E+03
   11    1  4.2836E+00 -3.8436E+00 -4.765068E+03
   12    1  4.3204E+00 -3.8299E+00 -3.678850E+03
   13    1  4.3667E+00 -3.8129E+00 -2.703330E+03
   14    1  4.4249E+00 -3.7925E+00 -2.042523E+03
   15    1  4.4971E+00 -3.7686E+00 -1.629961E+03
   16    1  4.5842E+00 -3.7423E+00 -1.504415E+03
   17    1  4.6845E+00 -3.7170E+00 -1.467866E+03
   18    1  4.7929E+00 -3.6989E+00 -1.182143E+03
   19    1  4.8964E+00 -3.6959E+00 -8.515713E+02
   20    1  4.9755E+00 -3.7077E+00 -7.102472E+02
   21    1  5.4416E+00 -2.6135E+00 -1.615095E+01
   22    1  5.3527E+00 -2.5513E+00 -1.488570E+01
   23    1  5.1855E+00 -2.3739E+00 -1.267380E+01
   24    1  5.0190E+00 -2.1003E+00 -9.949292E+00
   25    1  4.8749E+00 -1.7821E+00 -7.355183E+00
   26    1  4.7513E+00 -1.4488E+00 -4.933097E+00
   27    1  4.6451E+00 -1.1082E+00 -2.708282E+00
   28    1  4.5555E+00 -7.6268E-01 -7.883189E-01
   29    1  4.4819E+00 -4.1310E-01  9.257275E-01
   30    1  4.4237E+00 -6.0661E-02  2.416983E+00
   31    1  4.3824E+00  2.9378E-01  3.741961E+00
   32    1  4.3589E+00  6.5012E-01  5.025200E+00
   33    1  4.3515E+00  1.0072E+00  6.321890E+00
   34    1  4.3605E+00  1.3634E+00  7.722553E+00
   35    1  4.3879E+00  1.7170E+00  9.227875E+00
   36    1  4.4377E+00  2.0654E+00  1.095529E+01
   37    1  4.5125E+00  2.4051E+00  1.286026E+01
   38    1  4.6154E+00  2.7294E+00  1.476254E+01
   39    1  4.7504E+00  3.0251E+00  1.657135E+01
   40    1  4.9164E+00  3.2727E+00  1.813499E+01
   41    1  5.1052E+00  3.4555E+00  1.944556E+01
   42    1  5.3135E+00  3.5722E+00  2.052334E+01
   43    1  5.5546E+00  3.6286E+00  2.161062E+01
   44    1  5.8345E+00  3.6189E+00  2.316769E+01
   45    1  6.1357E+00  3.5401E+00  2.474675E+01
   46    1  6.4361E+00  3.4023E+00  2.560196E+01
   47    1  6.7223E+00  3.2179E+00  2.569122E+01
   48    1  6.9892E+00  2.9969E+00  2.491527E+01
   49    1  7.2338E+00  2.7476E+00  2.332921E+01
   50    1  7.4516E+00  2.4737E+00  2.120091E+01
   51    1  7.6402E+00  2.1775E+00  1.850277E+01
   52    1  7.7989E+00  1.8632E+00  1.528141E+01
   53    1  7.9254E+00  1.5344E+00  1.171221E+01
   54    1  8.0173E+00  1.1942E+00  7.909287E+00
   55    1  8.0748E+00  8.4620E-01  3.913875E+00
   56    1  8.0955E+00  4.9507E-01 -7.995722E-02
   57    1  8.0760E+00  1.4422E-01 -3.987350E+00
   58    1  8.0182E+00 -2.0275E-01 -7.733514E+00
   59    1  7.9235E+00 -5.4071E-01 -1.116887E+01
   60    1  7.7913E+00 -8.6495E-01 -1.432500E+01
   61    1  7.6233E+00 -1.1723E+00 -1.705713E+01
   62    1  7.4231E+00 -1.4604E+00 -1.934390E+01
   63    1  7.1956E+00 -1.7276E+00 -2.106106E+01
   64    1  6.9444E+00 -1.9711E+00 -2.226184E+01
   65    1  6.6712E+00 -2.1892E+00 -2.285916E+01
   66    1  6.3795E+00 -2.3804E+00 -2.248540E+01
