{NUMBER OF COLUMNS}  4
* 41587 @ 6060 ms
* n_e data has been smoothed -- see 41587_LP_RP_data_analysis_v1.xlsx
*  rho      n_e         v||    Te     
*  (m)     (m-3)       (M)    (eV)  
{DATA}
-0.21700	1.40E+19	0.00	627.0	
-0.08000	9.00E+18	0.00	275.0	
-0.04000	7.00E+18	0.00	160.0	
-0.01000	4.00E+18	0.00	80.0	
-0.00500	3.01E+18	0.55	57.2		
 0.00000	2.41E+18	0.43	43.8		
 0.00500	1.91E+18	0.38	33.3		
 0.01000	1.49E+18	0.38	25.5		
 0.01500	1.14E+18	0.34	19.6		
 0.02000	8.52E+17	0.33	17.1		
 0.02500	6.22E+17	0.30	14.3		
 0.03000	4.43E+17	0.24	12.9		
 0.03500	3.05E+17	0.18	10.3		
 0.04000	2.04E+17	0.10	12.1		
 0.04500	1.33E+17	0.07	9.3		
 0.05000	8.70E+16	0.06	8.4		
 0.05500	6.04E+16	0.04	6.2		
 0.06000	4.88E+16	-0.05	4.6		
 0.06500	4.80E+16	-0.14	3.4		
 0.07000	5.44E+16	-0.20	2.5		
 0.07500	6.46E+16	-0.17	2.7		
 0.08000	7.58E+16	-0.20	2.8		
 0.08500	8.57E+16	-0.16	3.0		
 0.09000	9.23E+16	-0.01	1.6		
 0.09500	9.41E+16	0.03	1.2		
 0.25000	8.49E+16	0.03	1.2	extra point added for very, very far out in the SOL
{END}
