# ITER#1513 (F57 ref-20-NF-C0, tau=0.4e-6, ntime=150)  - 79.9 ms
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  6.894843E+18
    2    1  4.1824E+03 -3.8828E+03  2.373303E+19
    3    1  4.1844E+03 -3.8820E+03  3.172336E+19
    4    1  4.1869E+03 -3.8810E+03  3.571141E+19
    5    1  4.1905E+03 -3.8796E+03  4.675893E+19
    6    1  4.1960E+03 -3.8775E+03  4.899201E+19
    7    1  4.2042E+03 -3.8742E+03  4.188714E+19
    8    1  4.2161E+03 -3.8696E+03  3.312666E+19
    9    1  4.2326E+03 -3.8631E+03  2.488799E+19
   10    1  4.2548E+03 -3.8546E+03  1.858211E+19
   11    1  4.2836E+03 -3.8436E+03  1.749253E+19
   12    1  4.3204E+03 -3.8299E+03  1.973010E+19
   13    1  4.3667E+03 -3.8129E+03  2.100811E+19
   14    1  4.4249E+03 -3.7925E+03  2.054980E+19
   15    1  4.4971E+03 -3.7686E+03  2.020805E+19
   16    1  4.5842E+03 -3.7423E+03  1.998125E+19
   17    1  4.6845E+03 -3.7170E+03  1.948366E+19
   18    1  4.7929E+03 -3.6989E+03  1.676081E+19
   19    1  4.8964E+03 -3.6959E+03  1.201102E+19
   20    1  4.9755E+03 -3.7077E+03  8.747484E+18
   21    1  5.4416E+03 -2.6135E+03  4.572680E+19
   22    1  5.3527E+03 -2.5513E+03  4.572972E+19
   23    1  5.1855E+03 -2.3739E+03  4.574259E+19
   24    1  5.0190E+03 -2.1003E+03  4.575449E+19
   25    1  4.8749E+03 -1.7821E+03  4.576202E+19
   26    1  4.7513E+03 -1.4488E+03  4.576528E+19
   27    1  4.6451E+03 -1.1082E+03  4.576620E+19
   28    1  4.5555E+03 -7.6268E+02  4.576587E+19
   29    1  4.4819E+03 -4.1310E+02  4.576493E+19
   30    1  4.4237E+03 -6.0661E+01  4.576412E+19
   31    1  4.3824E+03  2.9378E+02  4.576343E+19
   32    1  4.3589E+03  6.5012E+02  4.576323E+19
   33    1  4.3515E+03  1.0072E+03  4.576342E+19
   34    1  4.3605E+03  1.3634E+03  4.576373E+19
   35    1  4.3879E+03  1.7170E+03  4.576377E+19
   36    1  4.4377E+03  2.0654E+03  4.576316E+19
   37    1  4.5125E+03  2.4051E+03  4.576087E+19
   38    1  4.6154E+03  2.7294E+03  4.575644E+19
   39    1  4.7504E+03  3.0251E+03  4.574911E+19
   40    1  4.9164E+03  3.2727E+03  4.573914E+19
   41    1  5.1052E+03  3.4555E+03  4.572750E+19
   42    1  5.3135E+03  3.5722E+03  4.571495E+19
   43    1  5.5546E+03  3.6286E+03  4.570174E+19
   44    1  5.8345E+03  3.6189E+03  4.568800E+19
   45    1  6.1357E+03  3.5401E+03  4.567295E+19
   46    1  6.4361E+03  3.4023E+03  4.565874E+19
   47    1  6.7223E+03  3.2179E+03  4.564566E+19
   48    1  6.9892E+03  2.9969E+03  4.563295E+19
   49    1  7.2338E+03  2.7476E+03  4.562183E+19
   50    1  7.4516E+03  2.4737E+03  4.561228E+19
   51    1  7.6402E+03  2.1775E+03  4.560356E+19
   52    1  7.7989E+03  1.8632E+03  4.559687E+19
   53    1  7.9254E+03  1.5344E+03  4.559173E+19
   54    1  8.0173E+03  1.1942E+03  4.558821E+19
   55    1  8.0748E+03  8.4620E+02  4.558629E+19
   56    1  8.0955E+03  4.9507E+02  4.558676E+19
   57    1  8.0760E+03  1.4422E+02  4.558771E+19
   58    1  8.0182E+03 -2.0275E+02  4.559163E+19
   59    1  7.9235E+03 -5.4071E+02  4.559624E+19
   60    1  7.7913E+03 -8.6495E+02  4.560235E+19
   61    1  7.6233E+03 -1.1723E+03  4.561023E+19
   62    1  7.4231E+03 -1.4604E+03  4.561908E+19
   63    1  7.1956E+03 -1.7276E+03  4.563003E+19
   64    1  6.9444E+03 -1.9711E+03  4.564124E+19
   65    1  6.6712E+03 -2.1892E+03  4.565485E+19
   66    1  6.3795E+03 -2.3804E+03  4.566940E+19
   67    1  6.0760E+03 -2.5349E+03  4.568524E+19
   68    1  5.7833E+03 -2.6271E+03  4.570094E+19
   69    1  5.5581E+03 -2.6394E+03  4.571252E+19
   70    1  5.4620E+03 -2.6219E+03  4.571554E+19
   71    1  5.0368E+03 -3.7322E+03  7.126699E+18
   72    1  5.1093E+03 -3.7836E+03  5.878354E+18
   73    1  5.1911E+03 -3.8676E+03  5.774542E+18
   74    1  5.2648E+03 -3.9669E+03  8.081851E+18
   75    1  5.3274E+03 -4.0657E+03  1.062381E+19
   76    1  5.3798E+03 -4.1563E+03  1.161977E+19
   77    1  5.4222E+03 -4.2339E+03  1.175192E+19
   78    1  5.4554E+03 -4.2970E+03  1.137296E+19
   79    1  5.4810E+03 -4.3470E+03  9.915302E+18
   80    1  5.5007E+03 -4.3864E+03  7.963509E+18
   81    1  5.5159E+03 -4.4170E+03  8.180646E+18
   82    1  5.5274E+03 -4.4405E+03  9.847887E+18
   83    1  5.5359E+03 -4.4580E+03  1.240861E+19
   84    1  5.5420E+03 -4.4706E+03  1.416977E+19
   85    1  5.5461E+03 -4.4792E+03  1.439414E+19
   86    1  5.5488E+03 -4.4849E+03  1.368362E+19
   87    1  5.5506E+03 -4.4886E+03  1.116467E+19
   88    1  5.5519E+03 -4.4913E+03  9.906911E+18
   89    1  5.5529E+03 -4.4933E+03  8.006115E+18
   90    1  5.5538E+03 -4.4953E+03  6.225099E+18
    1    2  4.1850E+03 -3.8745E+03  1.591784E+19
    2    2  4.1868E+03 -3.8737E+03  2.648860E+19
    3    2  4.1888E+03 -3.8729E+03  4.396893E+19
    4    2  4.1914E+03 -3.8719E+03  5.976985E+19
