# ITER#1513 (F57 ref-20-NF-C0, tau=0.4e-6, ntime=150)  - 79.9 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   11    1  4.2836E+03 -3.8436E+03 -1.913376E+03 -1.911499E+03 -1.911416E+03 -1.918902E+03 -1.910782E+03 -1.911291E+03 -1.911887E+03 -1.912283E+03 -1.912527E+03
   12    1  4.3204E+03 -3.8299E+03 -1.744779E+03 -1.742923E+03 -1.743651E+03 -1.748564E+03 -1.742759E+03 -1.743514E+03 -1.744035E+03 -1.744351E+03 -1.744541E+03
   13    1  4.3667E+03 -3.8129E+03 -1.342541E+03 -1.353504E+03 -1.346884E+03 -1.362725E+03 -1.351018E+03 -1.347567E+03 -1.346197E+03 -1.345542E+03 -1.345181E+03
   14    1  4.4249E+03 -3.7925E+03 -1.078963E+03 -1.083723E+03 -1.080921E+03 -1.088111E+03 -1.082809E+03 -1.081299E+03 -1.080706E+03 -1.080429E+03 -1.080279E+03
   15    1  4.4971E+03 -3.7686E+03 -9.564458E+02 -9.548338E+02 -9.559536E+02 -9.548388E+02 -9.554400E+02 -9.559732E+02 -9.562102E+02 -9.563394E+02 -9.564188E+02
   16    1  4.5842E+03 -3.7423E+03 -6.858154E+02 -6.852268E+02 -6.856924E+02 -6.854617E+02 -6.855338E+02 -6.857271E+02 -6.858174E+02 -6.858675E+02 -6.859019E+02
   17    1  4.6845E+03 -3.7170E+03 -4.623042E+02 -4.622403E+02 -4.622993E+02 -4.625369E+02 -4.623037E+02 -4.623085E+02 -4.623110E+02 -4.623071E+02 -4.623073E+02
   18    1  4.7929E+03 -3.6989E+03 -5.497881E+02 -5.505950E+02 -5.499128E+02 -5.525565E+02 -5.502646E+02 -5.499262E+02 -5.498207E+02 -5.497578E+02 -5.497243E+02
   19    1  4.8964E+03 -3.6959E+03 -7.834484E+02 -7.886629E+02 -7.848959E+02 -7.951412E+02 -7.870372E+02 -7.851071E+02 -7.844086E+02 -7.840584E+02 -7.838485E+02
   20    1  4.9755E+03 -3.7077E+03 -1.035903E+03 -1.037248E+03 -1.035208E+03 -1.043301E+03 -1.036078E+03 -1.035229E+03 -1.035118E+03 -1.035097E+03 -1.035080E+03
   21    1  5.4416E+03 -2.6135E+03 -1.474621E+02  1.583776E+02 -6.678117E+01 -1.897327E+03 -1.875985E+03 -1.794245E+03 -1.601934E+03 -6.070867E+02  7.084553E+02
   22    1  5.3527E+03 -2.5513E+03 -1.373358E+02  6.587597E+01 -6.443201E+01 -1.922270E+03 -1.889668E+03 -1.798900E+03 -1.602887E+03 -6.112109E+02  6.920114E+02
   23    1  5.1855E+03 -2.3739E+03 -1.227904E+02 -3.655523E+01 -6.279472E+01 -1.936217E+03 -1.905759E+03 -1.819653E+03 -1.629597E+03 -6.204976E+02  6.958070E+02
   24    1  5.0190E+03 -2.1003E+03 -1.052193E+02 -7.113814E+01 -6.076010E+01 -1.855748E+03 -1.830801E+03 -1.753701E+03 -1.578109E+03 -5.887868E+02  6.930605E+02
   25    1  4.8749E+03 -1.7821E+03 -8.525177E+01 -7.602858E+01 -5.709173E+01 -1.666745E+03 -1.645577E+03 -1.579450E+03 -1.426175E+03 -5.163259E+02  6.538575E+02
   26    1  4.7513E+03 -1.4488E+03 -6.650831E+01 -7.167951E+01 -5.237645E+01 -1.423786E+03 -1.405928E+03 -1.351759E+03 -1.224662E+03 -4.305460E+02  5.833570E+02
   27    1  4.6451E+03 -1.1082E+03 -5.092074E+01 -6.442011E+01 -4.752822E+01 -1.167025E+03 -1.153796E+03 -1.111994E+03 -1.011461E+03 -3.477798E+02  4.943711E+02
   28    1  4.5555E+03 -7.6268E+02 -3.799866E+01 -5.610671E+01 -4.281399E+01 -9.009652E+02 -8.919266E+02 -8.615734E+02 -7.866892E+02 -2.667567E+02  3.898034E+02
   29    1  4.4819E+03 -4.1310E+02 -2.741442E+01 -4.721379E+01 -3.830671E+01 -6.268119E+02 -6.213040E+02 -6.016236E+02 -5.516692E+02 -1.863009E+02  2.738900E+02
   30    1  4.4237E+03 -6.0661E+01 -1.838078E+01 -3.790770E+01 -3.361745E+01 -3.458584E+02 -3.430333E+02 -3.331293E+02 -3.073130E+02 -1.054373E+02  1.488135E+02
   31    1  4.3824E+03  2.9378E+02 -1.018522E+01 -2.847161E+01 -2.884118E+01 -6.139848E+01 -6.106430E+01 -6.039820E+01 -5.796808E+01 -2.426863E+01  1.846904E+01
   32    1  4.3589E+03  6.5012E+02 -2.257381E+00 -1.886474E+01 -2.407441E+01  2.234307E+02  2.213375E+02  2.127214E+02  1.916860E+02  5.668283E+01 -1.124243E+02
   33    1  4.3515E+03  1.0072E+03  6.422571E+00 -9.135523E+00 -1.895360E+01  5.057379E+02  5.013954E+02  4.834600E+02  4.388122E+02  1.376105E+02 -2.410342E+02
   34    1  4.3605E+03  1.3634E+03  1.658617E+01  4.057832E-01 -1.363011E+01  7.804429E+02  7.736319E+02  7.462096E+02  6.779449E+02  2.180044E+02 -3.631718E+02
   35    1  4.3879E+03  1.7170E+03  2.864717E+01  9.626387E+00 -8.041403E+00  1.040083E+03  1.028767E+03  9.907018E+02  8.987259E+02  2.957173E+02 -4.714282E+02
   36    1  4.4377E+03  2.0654E+03  4.324132E+01  1.844614E+01 -2.285709E+00  1.287920E+03  1.272051E+03  1.223085E+03  1.107317E+03  3.736166E+02 -5.674492E+02
   37    1  4.5125E+03  2.4051E+03  6.001876E+01  2.682838E+01  3.463122E+00  1.520597E+03  1.501060E+03  1.441197E+03  1.301486E+03  4.509030E+02 -6.480814E+02
   38    1  4.6154E+03  2.7294E+03  7.805064E+01  3.376379E+01  8.983922E+00  1.722823E+03  1.698952E+03  1.627820E+03  1.465092E+03  5.210013E+02 -7.058120E+02
   39    1  4.7504E+03  3.0251E+03  9.624697E+01  3.618680E+01  1.390944E+01  1.876823E+03  1.849205E+03  1.768046E+03  1.585533E+03  5.761336E+02 -7.412050E+02
   40    1  4.9164E+03  3.2727E+03  1.129929E+02  2.717345E+01  1.796000E+01  1.958794E+03  1.928185E+03  1.839168E+03  1.642214E+03  6.032897E+02 -7.565503E+02
   41    1  5.1052E+03  3.4555E+03  1.273706E+02 -6.523269E+00  2.103849E+01  1.956442E+03  1.924703E+03  1.831241E+03  1.626754E+03  5.945421E+02 -7.600887E+02
   42    1  5.3135E+03  3.5722E+03  1.391473E+02 -9.055122E+01  2.339498E+01  1.863126E+03  1.830892E+03  1.736061E+03  1.531293E+03  5.446958E+02 -7.551553E+02
   43    1  5.5546E+03  3.6286E+03  1.499017E+02 -2.871456E+02  2.560595E+01  1.677477E+03  1.644685E+03  1.550807E+03  1.352076E+03  4.503187E+02 -7.467465E+02
   44    1  5.8345E+03  3.6189E+03  1.620819E+02 -7.206938E+02  2.823797E+01  1.418979E+03  1.387363E+03  1.296669E+03  1.108061E+03  3.178962E+02 -7.466432E+02
   45    1  6.1357E+03  3.5401E+03  1.724107E+02 -1.565837E+03  3.063598E+01  1.115441E+03  1.084541E+03  9.974807E+02  8.210156E+02  1.630431E+02 -7.455302E+02
   46    1  6.4361E+03  3.4023E+03  1.774458E+02 -3.024080E+03  3.192237E+01  8.046330E+02  7.724317E+02  6.888518E+02  5.260315E+02  8.907222E+00 -7.331208E+02
   47    1  6.7223E+03  3.2179E+03  1.781632E+02 -5.333224E+03  3.219704E+01  5.282681E+02  4.948992E+02  4.157818E+02  2.676133E+02 -1.230484E+02 -7.160215E+02
   48    1  6.9892E+03  2.9969E+03  1.731319E+02 -8.801512E+03  3.112401E+01  3.044256E+02  2.706470E+02  1.969007E+02  6.371013E+01 -2.213206E+02 -6.872264E+02
   49    1  7.2338E+03  2.7476E+03  1.618046E+02 -1.390928E+04  2.845836E+01  1.347726E+02  1.011693E+02  3.379623E+01 -8.363111E+01 -2.828402E+02 -6.410565E+02
   50    1  7.4516E+03  2.4737E+03  1.458821E+02 -2.154255E+04  2.449045E+01  1.635705E+01 -1.653606E+01 -7.642036E+01 -1.770437E+02 -3.103276E+02 -5.811921E+02
   51    1  7.6402E+03  2.1775E+03  1.252501E+02 -3.362256E+04  1.918899E+01 -5.232705E+01 -8.230274E+01 -1.333562E+02 -2.168567E+02 -3.035543E+02 -5.055651E+02
   52    1  7.7989E+03  1.8632E+03  1.003565E+02 -5.072766E+04  1.263187E+01 -7.872919E+01 -1.035697E+02 -1.446078E+02 -2.108095E+02 -2.667241E+02 -4.144161E+02
   53    1  7.9254E+03  1.5344E+03  7.263479E+01 -3.315265E+04  5.265789E+00 -7.456890E+01 -9.397798E+01 -1.245197E+02 -1.727692E+02 -2.083043E+02 -3.116461E+02
   54    1  8.0173E+03  1.1942E+03  4.276537E+01 -4.380796E+04 -2.880070E+00 -4.629693E+01 -5.787309E+01 -7.695129E+01 -1.074928E+02 -1.322883E+02 -2.003507E+02
   55    1  8.0748E+03  8.4620E+02  1.141327E+01 -8.402748E+04 -1.143695E+01 -5.239967E+00 -6.717943E+00 -1.330841E+01 -2.628892E+01 -4.536683E+01 -8.261396E+01
   56    1  8.0955E+03  4.9507E+02 -1.978516E+01 -1.117133E+04 -1.958280E+01  3.001810E+01  3.445122E+01  3.932287E+01  4.562832E+01  3.803741E+01  3.633582E+01
   57    1  8.0760E+03  1.4422E+02 -5.066203E+01  6.211960E+04 -2.796028E+01  5.757363E+01  6.737929E+01  8.359844E+01  1.094071E+02  1.166216E+02  1.533106E+02
   58    1  8.0182E+03 -2.0275E+02 -8.014194E+01  3.629519E+04 -3.615744E+01  7.614553E+01  9.385429E+01  1.219650E+02  1.659859E+02  1.883874E+02  2.637465E+02
   59    1  7.9235E+03 -5.4071E+02 -1.068523E+02 -1.262905E+04 -4.356102E+01  7.211335E+01  9.459868E+01  1.332817E+02  1.957838E+02  2.422029E+02  3.638306E+02
   60    1  7.7913E+03 -8.6495E+02 -1.314555E+02 -4.677363E+04 -5.053034E+01  4.213495E+01  6.756991E+01  1.158406E+02  1.966111E+02  2.770372E+02  4.545696E+02
   61    1  7.6233E+03 -1.1723E+03 -1.528488E+02  1.571788E+04 -5.622877E+01 -1.344562E+01  1.526551E+01  7.237125E+01  1.697685E+02  2.909718E+02  5.308267E+02
   62    1  7.4231E+03 -1.4604E+03 -1.706904E+02  8.364468E+04 -6.099141E+01 -9.920597E+01 -6.749356E+01 -2.706218E+00  1.096395E+02  2.810485E+02  5.927527E+02
   63    1  7.1956E+03 -1.7276E+03 -1.838056E+02  6.490697E+04 -6.493099E+01 -2.243607E+02 -1.911622E+02 -1.200966E+02  6.056577E+00  2.416702E+02  6.389036E+02
   64    1  6.9444E+03 -1.9711E+03 -1.924827E+02  3.799823E+04 -6.807474E+01 -3.965571E+02 -3.638028E+02 -2.881749E+02 -1.493539E+02  1.698059E+02  6.730832E+02
   65    1  6.6712E+03 -2.1892E+03 -1.960238E+02  1.940964E+04 -7.019779E+01 -6.174251E+02 -5.855890E+02 -5.069992E+02 -3.574996E+02  6.455412E+01  6.953731E+02
   66    1  6.3795E+03 -2.3804E+03 -1.921258E+02  9.088924E+03 -7.053391E+01 -8.901215E+02 -8.597561E+02 -7.797484E+02 -6.213857E+02 -7.696209E+01  7.024594E+02
   67    1  6.0760E+03 -2.5349E+03 -1.801699E+02  3.766439E+03 -6.913584E+01 -1.205624E+03 -1.176758E+03 -1.095964E+03 -9.291624E+02 -2.466694E+02  6.979244E+02
   68    1  5.7833E+03 -2.6271E+03 -1.613288E+02  1.328282E+03 -6.584568E+01 -1.511500E+03 -1.480175E+03 -1.395843E+03 -1.218721E+03 -4.108216E+02  6.797133E+02
   69    1  5.5581E+03 -2.6394E+03 -1.490267E+02  4.241560E+02 -6.486658E+01 -1.761857E+03 -1.731449E+03 -1.643937E+03 -1.455395E+03 -5.373390E+02  6.839136E+02
   70    1  5.4620E+03 -2.6219E+03 -1.491007E+02  1.948028E+02 -6.705272E+01 -1.883234E+03 -1.864577E+03 -1.784879E+03 -1.594124E+03 -6.023215E+02  7.117211E+02
   71    1  5.0368E+03 -3.7322E+03 -1.392984E+03 -1.384821E+03 -1.388569E+03 -1.383863E+03 -1.386122E+03 -1.388219E+03 -1.389366E+03 -1.389998E+03 -1.390361E+03
   72    1  5.1093E+03 -3.7836E+03 -1.645723E+03 -1.640529E+03 -1.643148E+03 -1.639759E+03 -1.641879E+03 -1.643087E+03 -1.643773E+03 -1.644164E+03 -1.644411E+03
   73    1  5.1911E+03 -3.8676E+03 -1.529933E+03 -1.526581E+03 -1.527650E+03 -1.531567E+03 -1.526365E+03 -1.527396E+03 -1.528363E+03 -1.528968E+03 -1.529333E+03
   74    1  5.2648E+03 -3.9669E+03 -1.051294E+03 -1.049566E+03 -1.049526E+03 -1.057894E+03 -1.048008E+03 -1.048988E+03 -1.049917E+03 -1.050471E+03 -1.050780E+03
   75    1  5.3274E+03 -4.0657E+03 -5.508212E+02 -5.610744E+02 -5.544680E+02 -5.718574E+02 -5.574433E+02 -5.544778E+02 -5.532048E+02 -5.525052E+02 -5.520871E+02
   76    1  5.3798E+03 -4.1563E+03 -9.085281E+01 -1.125310E+02 -9.809347E+01 -1.299044E+02 -1.058159E+02 -9.866735E+01 -9.565964E+01 -9.411451E+01 -9.322501E+01
   77    1  5.4222E+03 -4.2339E+03  5.170364E+02  4.854756E+02  5.081683E+02  4.526416E+02  4.958915E+02  5.070341E+02  5.111119E+02  5.130583E+02  5.140981E+02
   78    1  5.4554E+03 -4.2970E+03  1.038800E+03  1.011407E+03  1.031532E+03  9.800578E+02  1.019732E+03  1.030133E+03  1.033932E+03  1.035752E+03  1.036712E+03
   79    1  5.4810E+03 -4.3470E+03  1.750069E+03  1.732252E+03  1.745896E+03  1.716264E+03  1.736368E+03  1.744475E+03  1.748568E+03  1.750816E+03  1.752124E+03
   80    1  5.5007E+03 -4.3864E+03  2.482496E+03  2.447228E+03  2.468164E+03  2.426445E+03  2.455773E+03  2.467128E+03  2.473504E+03  2.477263E+03  2.479579E+03
   81    1  5.5159E+03 -4.4170E+03  2.657391E+03  2.610298E+03  2.629801E+03  2.572274E+03  2.619979E+03  2.629288E+03  2.633493E+03  2.635949E+03  2.637457E+03
   82    1  5.5274E+03 -4.4405E+03  2.257809E+03  2.250509E+03  2.240816E+03  2.227217E+03  2.244032E+03  2.239983E+03  2.237161E+03  2.235549E+03  2.234521E+03
   83    1  5.5359E+03 -4.4580E+03  1.848936E+03  1.852388E+03  1.840464E+03  1.824886E+03  1.840949E+03  1.837535E+03  1.834429E+03  1.832382E+03  1.830998E+03
   84    1  5.5420E+03 -4.4706E+03  1.755442E+03  1.737681E+03  1.744743E+03  1.685715E+03  1.734594E+03  1.740472E+03  1.741089E+03  1.740894E+03  1.740581E+03
   85    1  5.5461E+03 -4.4792E+03  1.695776E+03  1.701461E+03  1.693740E+03  1.684887E+03  1.692029E+03  1.690747E+03  1.689538E+03  1.688724E+03  1.688161E+03
   86    1  5.5488E+03 -4.4849E+03  1.956714E+03  1.972092E+03  1.958461E+03  1.961327E+03  1.957903E+03  1.954751E+03  1.953083E+03  1.952101E+03  1.951461E+03
   87    1  5.5506E+03 -4.4886E+03  2.323449E+03  2.330070E+03  2.321356E+03  2.303014E+03  2.315643E+03  2.315894E+03  2.315340E+03  2.314824E+03  2.314411E+03
   88    1  5.5519E+03 -4.4913E+03  2.611206E+03  2.631431E+03  2.612887E+03  2.612254E+03  2.610338E+03  2.606784E+03  2.604624E+03  2.603279E+03  2.602379E+03
   89    1  5.5529E+03 -4.4933E+03  3.432407E+03  3.455834E+03  3.437591E+03  3.419415E+03  3.432610E+03  3.429970E+03  3.427779E+03  3.426327E+03  3.425328E+03
   90    1  5.5538E+03 -4.4953E+03  4.313336E+03  4.321278E+03  4.315153E+03  4.295769E+03  4.310655E+03  4.310833E+03  4.310241E+03  4.309742E+03  4.309359E+03
    1    2  4.1850E+03 -3.8745E+03 -2.463301E+03 -2.460888E+03 -2.462063E+03 -2.455121E+03 -2.460444E+03 -2.461417E+03 -2.461726E+03 -2.461849E+03 -2.461908E+03
    2    2  4.1868E+03 -3.8737E+03 -1.447189E+03 -1.445022E+03 -1.445961E+03 -1.437493E+03 -1.443884E+03 -1.444994E+03 -1.445330E+03 -1.445455E+03 -1.445510E+03
    3    2  4.1888E+03 -3.8729E+03 -1.008885E+03 -1.007534E+03 -1.008229E+03 -1.002507E+03 -1.006939E+03 -1.007647E+03 -1.007860E+03 -1.007941E+03 -1.007976E+03
    4    2  4.1914E+03 -3.8719E+03 -1.109340E+03 -1.105444E+03 -1.107728E+03 -1.098722E+03 -1.106015E+03 -1.107282E+03 -1.107702E+03 -1.107883E+03 -1.107977E+03
    5    2  4.1950E+03 -3.8705E+03 -1.000646E+03 -9.970794E+02 -9.990525E+02 -9.916781E+02 -9.976728E+02 -9.987231E+02 -9.990706E+02 -9.992206E+02 -9.992976E+02
    6    2  4.2004E+03 -3.8683E+03 -1.052302E+03 -1.053760E+03 -1.052092E+03 -1.054774E+03 -1.052474E+03 -1.051897E+03 -1.051656E+03 -1.051528E+03 -1.051448E+03
    7    2  4.2086E+03 -3.8650E+03 -1.239497E+03 -1.249823E+03 -1.241777E+03 -1.262829E+03 -1.245568E+03 -1.241994E+03 -1.240680E+03 -1.240050E+03 -1.239691E+03
    8    2  4.2205E+03 -3.8603E+03 -1.474915E+03 -1.495059E+03 -1.480154E+03 -1.521053E+03 -1.488007E+03 -1.481024E+03 -1.478476E+03 -1.477272E+03 -1.476598E+03
    9    2  4.2371E+03 -3.8538E+03 -1.804233E+03 -1.825449E+03 -1.809851E+03 -1.855141E+03 -1.818424E+03 -1.810994E+03 -1.808307E+03 -1.807048E+03 -1.806349E+03
   10    2  4.2593E+03 -3.8451E+03 -2.103537E+03 -2.116199E+03 -2.107408E+03 -2.136787E+03 -2.112559E+03 -2.108274E+03 -2.106740E+03 -2.106027E+03 -2.105635E+03
   11    2  4.2881E+03 -3.8339E+03 -2.361613E+03 -2.363782E+03 -2.362831E+03 -2.366127E+03 -2.363353E+03 -2.362906E+03 -2.362624E+03 -2.362470E+03 -2.362374E+03
   12    2  4.3249E+03 -3.8199E+03 -2.100791E+03 -2.097080E+03 -2.100253E+03 -2.088550E+03 -2.098607E+03 -2.100034E+03 -2.100349E+03 -2.100463E+03 -2.100510E+03
   13    2  4.3713E+03 -3.8027E+03 -1.630198E+03 -1.629053E+03 -1.630518E+03 -1.625091E+03 -1.630197E+03 -1.630644E+03 -1.630684E+03 -1.630690E+03 -1.630689E+03
   14    2  4.4294E+03 -3.7818E+03 -1.388558E+03 -1.390604E+03 -1.389441E+03 -1.392666E+03 -1.390288E+03 -1.389640E+03 -1.389384E+03 -1.389267E+03 -1.389205E+03
   15    2  4.5014E+03 -3.7573E+03 -1.125739E+03 -1.127872E+03 -1.126517E+03 -1.131303E+03 -1.127377E+03 -1.126697E+03 -1.126480E+03 -1.126391E+03 -1.126348E+03
   16    2  4.5880E+03 -3.7302E+03 -8.403146E+02 -8.417774E+02 -8.408384E+02 -8.444606E+02 -8.414266E+02 -8.409549E+02 -8.408093E+02 -8.407494E+02 -8.407208E+02
   17    2  4.6877E+03 -3.7037E+03 -6.758538E+02 -6.767104E+02 -6.760876E+02 -6.785835E+02 -6.764278E+02 -6.761290E+02 -6.760374E+02 -6.759914E+02 -6.759701E+02
   18    2  4.7961E+03 -3.6836E+03 -7.195135E+02 -7.193931E+02 -7.193341E+02 -7.200649E+02 -7.193361E+02 -7.193063E+02 -7.192966E+02 -7.192809E+02 -7.192893E+02
   19    2  4.9013E+03 -3.6785E+03 -9.889197E+02 -9.864449E+02 -9.876059E+02 -9.861789E+02 -9.868241E+02 -9.874603E+02 -9.877346E+02 -9.878464E+02 -9.878942E+02
   20    2  4.9818E+03 -3.6895E+03 -1.340390E+03 -1.331870E+03 -1.336086E+03 -1.330152E+03 -1.333389E+03 -1.335734E+03 -1.336946E+03 -1.337588E+03 -1.337938E+03
   21    2  5.4113E+03 -2.6783E+03  1.077919E+01  1.157447E+02 -5.305312E+01 -7.772404E+02 -7.809491E+02 -7.789908E+02 -7.691486E+02 -7.426907E+02 -7.133834E+02
   22    2  5.3141E+03 -2.6035E+03  9.790231E+00  4.468779E+01 -5.288630E+01 -8.590989E+02 -8.551547E+02 -8.451769E+02 -8.262131E+02 -7.605650E+02 -6.965324E+02
   23    2  5.1453E+03 -2.4055E+03  8.271944E+00 -2.885627E+01 -5.691429E+01 -1.010185E+03 -1.006522E+03 -9.934060E+02 -9.650233E+02 -8.340081E+02 -7.123004E+02
   24    2  4.9856E+03 -2.1177E+03  5.281200E+00 -5.732484E+01 -6.251543E+01 -1.111735E+03 -1.109136E+03 -1.093818E+03 -1.058387E+03 -8.780613E+02 -7.157013E+02
   25    2  4.8477E+03 -1.7931E+03  4.354410E-01 -6.950835E+01 -6.759980E+01 -1.116674E+03 -1.114186E+03 -1.097533E+03 -1.058557E+03 -8.549285E+02 -6.765652E+02
   26    2  4.7279E+03 -1.4566E+03 -5.879719E+00 -7.702483E+01 -7.286431E+01 -1.053630E+03 -1.051674E+03 -1.035213E+03 -9.961803E+02 -7.894090E+02 -6.116046E+02
   27    2  4.6244E+03 -1.1141E+03 -1.339256E+01 -8.299063E+01 -7.855528E+01 -9.437927E+02 -9.427978E+02 -9.278556E+02 -8.916349E+02 -6.972289E+02 -5.313604E+02
   28    2  4.5365E+03 -7.6712E+02 -2.170703E+01 -8.819646E+01 -8.432688E+01 -7.963874E+02 -7.959231E+02 -7.831637E+02 -7.518995E+02 -5.828212E+02 -4.379668E+02
   29    2  4.4641E+03 -4.1644E+02 -3.059343E+01 -9.303282E+01 -9.034076E+01 -6.205384E+02 -6.206155E+02 -6.108851E+02 -5.865150E+02 -4.526109E+02 -3.353263E+02
   30    2  4.4064E+03 -6.3096E+01 -3.959494E+01 -9.730675E+01 -9.577734E+01 -4.225146E+02 -4.224024E+02 -4.158249E+02 -3.994723E+02 -3.088558E+02 -2.250108E+02
   31    2  4.3652E+03  2.9222E+02 -4.884892E+01 -1.011485E+02 -1.011046E+02 -2.104258E+02 -2.095591E+02 -2.062408E+02 -1.987249E+02 -1.567913E+02 -1.106369E+02
   32    2  4.3417E+03  6.4937E+02 -5.793972E+01 -1.046139E+02 -1.061656E+02  5.180127E+00  6.623892E+00  6.385486E+00  4.632122E+00 -3.209400E+00  4.358096E+00
   33    2  4.3337E+03  1.0072E+03 -6.620899E+01 -1.075210E+02 -1.101266E+02  2.152365E+02  2.170049E+02  2.133819E+02  2.029301E+02  1.480604E+02  1.185112E+02
   34    2  4.3416E+03  1.3644E+03 -7.411699E+01 -1.100142E+02 -1.139244E+02  4.112285E+02  4.130848E+02  4.063359E+02  3.880557E+02  2.918429E+02  2.284752E+02
   35    2  4.3675E+03  1.7192E+03 -8.087848E+01 -1.117796E+02 -1.163775E+02  5.826972E+02  5.837478E+02  5.740915E+02  5.494080E+02  4.207948E+02  3.289816E+02
   36    2  4.4152E+03  2.0694E+03 -8.666774E+01 -1.131687E+02 -1.180904E+02  7.236102E+02  7.237064E+02  7.118947E+02  6.827802E+02  5.326804E+02  4.193615E+02
   37    2  4.4876E+03  2.4118E+03 -9.113121E+01 -1.142724E+02 -1.189187E+02  8.249541E+02  8.241660E+02  8.110870E+02  7.797075E+02  6.212113E+02  4.960155E+02
   38    2  4.5875E+03  2.7401E+03 -9.369474E+01 -1.153647E+02 -1.181158E+02  8.780298E+02  8.762195E+02  8.627039E+02  8.314302E+02  6.794643E+02  5.544039E+02
   39    2  4.7198E+03  3.0422E+03 -9.448176E+01 -1.182073E+02 -1.161100E+02  8.777625E+02  8.756131E+02  8.629578E+02  8.344689E+02  7.046419E+02  5.935701E+02
   40    2  4.8855E+03  3.2988E+03 -9.345190E+01 -1.274061E+02 -1.129745E+02  8.227097E+02  8.206534E+02  8.100024E+02  7.869315E+02  6.952989E+02  6.137169E+02
   41    2  5.0789E+03  3.4912E+03 -9.154607E+01 -1.534815E+02 -1.096257E+02  7.245887E+02  7.235033E+02  7.160358E+02  7.006174E+02  6.601291E+02  6.209920E+02
   42    2  5.2971E+03  3.6143E+03 -8.916419E+01 -2.190132E+02 -1.058577E+02  5.934999E+02  5.936443E+02  5.901424E+02  5.841566E+02  6.052268E+02  6.179255E+02
   43    2  5.5501E+03  3.6704E+03 -8.721247E+01 -3.789446E+02 -1.023889E+02  4.370076E+02  4.388866E+02  4.402927E+02  4.456907E+02  5.400753E+02  6.133657E+02
   44    2  5.8394E+03  3.6545E+03 -8.577621E+01 -7.397255E+02 -9.952576E+01  2.656049E+02  2.694674E+02  2.764142E+02  2.946017E+02  4.719156E+02  6.113222E+02
   45    2  6.1456E+03  3.5681E+03 -8.404656E+01 -1.452863E+03 -9.663134E+01  9.753709E+01  1.026797E+02  1.148053E+02  1.454455E+02  4.047183E+02  6.064074E+02
   46    2  6.4480E+03  3.4241E+03 -8.158977E+01 -2.695209E+03 -9.348386E+01 -4.750086E+01 -4.182515E+01 -2.538359E+01  1.584447E+01  3.433396E+02  5.941145E+02
   47    2  6.7347E+03  3.2349E+03 -7.864946E+01 -4.672691E+03 -9.036345E+01 -1.588069E+02 -1.533737E+02 -1.338744E+02 -8.487167E+01  2.905720E+02  5.737806E+02
   48    2  7.0016E+03  3.0104E+03 -7.533080E+01 -7.662639E+03 -8.741728E+01 -2.332599E+02 -2.284923E+02 -2.073840E+02 -1.540721E+02  2.459592E+02  5.442841E+02
