number of heading lines in this data file : 26
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 28/09/2010
Date post-processing data : 04-11/10/2010
Modif compared to latest version (10/06/2010): here, grid "top"- starting line = diagonal, located in between BM9-10

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : diagonal from (R,Z)=(5.7,4.3)m to (R,Z)=(6.0,5.3)m
number of field lines followed :  300 
extent of origin line : 1.0440 
radial resolution at origin : 0.003499 
dphi step for FLT calculations in CASTEM : 0.50 
number of tangency points :     79 
number of points entering a surface :    260 
number of points leaving a surface :    271 
max number of intersection from omp toward top :    19 
max number of intersection from omp toward bottom :    11 
maximum connection length toward top : 26.09 
maximum connection length toward bottom : -22.09 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 18.00000 15.00000 -4.88410 -0.90610 4.73932 17.56614 1 
 18.00000 16.00000 -4.75168 -1.40842 4.74659 18.08580 2 
 18.00000 17.00000 -4.51451 -2.01093 4.75587 18.73373 0 
 18.00000 18.00000 -4.37770 -2.27986 4.76028 19.03546 0 
 19.00000 1.00000 -2.14181 4.69760 4.64024 10.86106 0 
 19.00000 2.00000 -2.83490 4.28144 4.65489 11.67017 1 
 19.00000 3.00000 -3.01468 4.14783 4.65875 11.89415 2 
 19.00000 4.00000 -3.45233 3.76624 4.66894 12.47503 1 
 19.00000 5.00000 -3.72803 3.47523 4.67579 12.87595 2 
 19.00000 6.00000 -4.00599 3.12870 4.68307 13.32026 1 
 19.00000 7.00000 -4.29755 2.68436 4.69197 13.85189 2 
 19.00000 8.00000 -4.44565 2.41279 4.69709 14.16122 1 
 19.00000 9.00000 -4.69090 1.84685 4.70671 14.77832 2 
 19.00000 10.00000 -4.76143 1.63856 4.71020 14.99822 1 
 19.00000 11.00000 -4.92503 0.95644 4.72148 15.70018 2 
 19.00000 12.00000 -4.94504 0.82663 4.72342 15.83151 1 
 19.00000 13.00000 -4.99401 0.17352 4.73326 16.48684 2 
 19.00000 14.00000 -4.98784 -0.13148 4.73793 16.79192 1 
 19.00000 15.00000 -4.74235 -1.45079 4.75805 18.13781 2 
 19.00000 16.00000 -4.53650 -1.97347 4.76636 18.69981 1 
 19.00000 17.00000 -4.33921 -2.35698 4.77288 19.13120 2 
 19.00000 18.00000 -4.20531 -2.57803 4.77677 19.38966 0 
 19.00000 19.00000 -4.10981 -2.72126 4.77915 19.56179 0 
 20.00000 1.00000 -2.10225 4.71952 4.64576 10.81932 1 
