number of heading lines in this data file : 30
Field Line Tracing Calculations (FLT) performed with CASTEM
Date CASTEM calculations : 14/04/2010
Date post-processing data : 26/04/2010
Modif compared to latest version (21/04/2010): change in heading lines and integer value for 7th column DATA_RHO_S file

FIRST WALL GEOMETRY
Outer wall and upper panels from BM8 to BM18
NB. 3D gemoetry of lower baffle not incorporated in the code, horizontal cut in the CASTEM code,
Field line tracing calculations are stopped for the points reaching a vertical location below Z ~ -3.27 m
EQUILIBRIUM
Steady-state, 15 MA, Scenario 1, ITER (eqdsk high resolution, "Baseline 2010", FST, Corsica, Feb. 2010)

PARAMETERS
origin location : omp, Z = 0.60 
number of field lines followed :  300 
Radial extent of origin : from R = 8.3000  m to R = 8.3850 m
radial resolution at origin : 0.000283 
dphi step for FLT calculations in CASTEM : 0.50 
number of steps for calculation in CASTEM - toward the top :   590 
number of steps for calculation in CASTEM - toward the bottom :  340 
number of tangency points :     41 
number of points entering a surface :   3029 
number of points leaving a surface :   2759 
max number of intersection from omp toward top :    30 
max number of intersection from omp toward bottom :    12 
maximum connection length toward top : 32.60 
maximum connection length toward bottom : -21.18 
DATA
       nºFL            nºinters        X_inters (m)     Y_inters (m)     Z_inters (m)       Lc (m)             type-point  
 1.0000000000 1.0000000000 -5.8518100000 -1.6217500000 -3.2661000000 -21.1724916426 1 
 2.0000000000 1.0000000000 -5.8523000000 -1.6218900000 -3.2673800000 -21.1737867773 1 
 3.0000000000 1.0000000000 -5.8531200000 -1.6221100000 -3.2688400000 -21.1753201075 1 
 3.0000000000 2.0000000000 1.3576000000 -5.0630900000 4.6233200000 32.6002600535 0 
 4.0000000000 1.0000000000 -5.8537500000 -1.6222900000 -3.2692100000 -21.1765441865 1 
 5.0000000000 1.0000000000 -5.8541800000 -1.6224100000 -3.2698700000 -21.1777314849 1 
 5.0000000000 2.0000000000 -5.8541800000 -1.6224100000 -3.2698700000 32.5618374385 1 
 6.0000000000 1.0000000000 -5.8434900000 -1.6744900000 -3.2664600000 -21.1257050631 1 
 6.0000000000 2.0000000000 1.2707300000 -5.0928300000 4.6280000000 32.5192487699 1 
 7.0000000000 1.0000000000 -5.8439400000 -1.6746200000 -3.2666500000 -21.1267878292 1 
 7.0000000000 2.0000000000 1.2708400000 -5.0932700000 4.6286200000 32.5210748437 1 
 8.0000000000 1.0000000000 -5.8442400000 -1.6747000000 -3.2666900000 -21.1278180648 1 
