{NUMBER OF COLUMNS}  3
*  rho            jsat            Te  
*  (m)            (Am-2)          (eV)
{DATA}
 -1.9696630e-002  6.8965462e+002  4.4428311e+001
 -1.2637092e-002  3.9122320e+003  2.5501874e+001
 -5.7734544e-003  1.3564735e+004  2.0812244e+001
  8.3966404e-004  5.2743933e+004  2.5399772e+001
  7.0730428e-003  5.0582356e+004  1.8174090e+001
  1.2830161e-002  2.6991011e+004  1.5737725e+001
  1.8097171e-002  1.3354530e+004  1.5460070e+001
  2.2935902e-002  6.4216646e+003  2.1999359e+001
  2.7394036e-002  3.1462083e+003  2.4673990e+001
  3.1500132e-002  1.4303375e+003  3.0768257e+001
  3.5265313e-002  5.1968033e+002  1.5398088e+001
  3.8670272e-002  1.6784002e+002  1.5431849e+001
  4.1686193e-002  4.8113402e+001  1.8052348e+001
  4.4292926e-002  5.0664625e+001  1.0065175e+001
  4.6478720e-002  4.8088651e+001  7.7162370e+000
{END}
