# Target loading - inner     : ITER#2294_(F57-20MW-H,_tau=0.47e-6,_ntime=150)                                  
# x     co-ordinate along target [m]. <0 in PFR
# ne    electron density [1/m^3]
# Te    electron temperature [eV]
# Ti    ion temperature [eV]
# Wtot  total power flux [W/m^2]
# Wpart power flux with particles [W/m^2]
# Wrad  power flux with radiation [W/m^2]
# Wpls  power flux with charged particles [W/m^2]
# Wneut power flux with neutral particles [W/m^2]
# xMP   radial co-ordinate in mid-plane (IMP for inner target(s), OMP for outer(s)) [m]
# Rclfc radial co-ordinate on target [m]
# Zclfc vertical co-ordinate on target [m]
# Wpar_xpt parallel power flux around x-point [W/m^2]
# WWpar would-be parallel power flux without dissipation in divertor [W/m^2]
# WWtrg would-be target power flux without dissipation in divertor [W/m^2]
# Lcnnt connection length from mid-plane to target [m]
# Lcnnx connection length from mid-plane to x-point position [m]
#           x	         ne	         Te	         Ti	       Wtot	      Wpart	       Wrad	       Wpls	      Wneut	        xMP	      Rclfc	      Zclfc	   Wpar_xpt	      WWpar	      WWtrg	      Lcnnt	      Lcnnx	
 -5.8966E-03	  1.9218E+20	  1.9954E+00	  2.2843E+00	  1.0461E+06	  1.0013E+06	  4.4826E+04	  7.8427E+05	  2.1702E+05	 -7.5845E-02	  4.2161E+00	 -3.8091E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
 -1.7791E-03	  2.3463E+20	  2.3714E+00	  2.7219E+00	  1.4756E+06	  1.4163E+06	  5.9308E+04	  1.1495E+06	  2.6686E+05	 -3.0153E-02	  4.2179E+00	 -3.8054E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	
  3.6125E-03	  2.9144E+20	  2.9539E+00	  3.3903E+00	  2.3156E+06	  2.2232E+06	  9.2372E+04	  1.8165E+06	  4.0671E+05	  6.1971E-04	  4.2203E+00	 -3.8005E+00	  4.7614E+07	  5.6763E+07	  7.4830E+06	  6.8152E+01	  2.3225E+01	
  1.2733E-02	  2.0220E+20	  5.2470E+00	  4.8728E+00	  3.0035E+06	  2.8663E+06	  1.3715E+05	  2.5037E+06	  3.6259E+05	  2.1642E-03	  4.2243E+00	 -3.7923E+00	  4.2401E+07	  5.0131E+07	  3.7836E+06	  5.6700E+01	  2.1344E+01	
  2.5397E-02	  8.0792E+19	  1.0865E+01	  6.2898E+00	  2.6669E+06	  2.5626E+06	  1.0424E+05	  2.3593E+06	  2.0333E+05	  4.2763E-03	  4.2299E+00	 -3.7810E+00	  3.2096E+07	  3.7671E+07	  2.4648E+06	  5.0979E+01	  2.0310E+01	
  4.1503E-02	  3.1028E+19	  1.7198E+01	  1.3239E+01	  2.0476E+06	  1.9853E+06	  6.2310E+04	  1.8682E+06	  1.1715E+05	  6.8957E-03	  4.2369E+00	 -3.7665E+00	  2.8130E+07	  3.2762E+07	  1.9213E+06	  4.6595E+01	  1.9473E+01	
  6.1018E-02	  1.5308E+19	  2.0039E+01	  2.0792E+01	  1.4684E+06	  1.4270E+06	  4.1327E+04	  1.3453E+06	  8.1714E+04	  9.9789E-03	  4.2455E+00	 -3.7490E+00	  2.2617E+07	  2.6126E+07	  1.4476E+06	  4.3028E+01	  1.8749E+01	
  8.3767E-02	  9.6501E+18	  1.9755E+01	  2.4434E+01	  1.0065E+06	  9.7503E+05	  3.1454E+04	  9.2299E+05	  5.2049E+04	  1.3474E-02	  4.2555E+00	 -3.7285E+00	  1.6730E+07	  1.9161E+07	  1.0024E+06	  4.0023E+01	  1.8103E+01	
  1.0980E-01	  6.2226E+18	  1.8831E+01	  2.6378E+01	  6.5453E+05	  6.2883E+05	  2.5700E+04	  5.9399E+05	  3.4839E+04	  1.7329E-02	  4.2669E+00	 -3.7051E+00	  1.1705E+07	  1.3287E+07	  6.5554E+05	  3.7423E+01	  1.7518E+01	
  1.3919E-01	  4.0426E+18	  1.7660E+01	  2.7652E+01	  4.2292E+05	  4.0101E+05	  2.1908E+04	  3.6592E+05	  3.5092E+04	  2.1493E-02	  4.2798E+00	 -3.6787E+00	  7.8716E+06	  8.8537E+06	  4.1348E+05	  3.5123E+01	  1.6980E+01	
  1.7203E-01	  2.6052E+18	  1.6670E+01	  2.9060E+01	  2.7394E+05	  2.5455E+05	  1.9391E+04	  2.3055E+05	  2.4003E+04	  2.5914E-02	  4.2942E+00	 -3.6492E+00	  5.1851E+06	  5.7774E+06	  2.5288E+05	  3.3060E+01	  1.6482E+01	
  2.0861E-01	  1.6813E+18	  1.5586E+01	  2.9992E+01	  1.6785E+05	  1.5018E+05	  1.7666E+04	  1.3793E+05	  1.2249E+04	  3.0544E-02	  4.3103E+00	 -3.6163E+00	  3.3542E+06	  3.7015E+06	  1.5030E+05	  3.1186E+01	  1.6016E+01	
  2.4939E-01	  1.0798E+18	  1.4682E+01	  3.1043E+01	  1.0155E+05	  8.5111E+04	  1.6444E+04	  7.9075E+04	  6.0354E+03	  3.5332E-02	  4.3282E+00	 -3.5797E+00	  2.1396E+06	  2.3380E+06	  8.7031E+04	  2.9457E+01	  1.5579E+01	
  2.9510E-01	  7.0715E+17	  1.3706E+01	  3.1993E+01	  5.8769E+04	  4.3217E+04	  1.5552E+04	  3.6701E+04	  6.5159E+03	  4.0222E-02	  4.3482E+00	 -3.5386E+00	  1.3715E+06	  1.4836E+06	  4.9623E+04	  2.7837E+01	  1.5165E+01	
  3.4343E-01	  4.6536E+17	  1.2764E+01	  3.2119E+01	  5.5057E+04	  3.7867E+04	  1.7190E+04	  3.0346E+04	  7.5207E+03	  4.5163E-02	  4.3680E+00	 -3.4945E+00	  8.7586E+05	  9.3829E+05	  3.1733E+04	  2.6360E+01	  1.4769E+01	
  3.9314E-01	  3.1783E+17	  1.1790E+01	  3.1962E+01	  3.7993E+04	  1.9834E+04	  1.8160E+04	  1.8328E+04	  1.5061E+03	  5.0109E-02	  4.3860E+00	 -3.4482E+00	  5.5983E+05	  5.9434E+05	  1.8923E+04	  2.5035E+01	  1.4393E+01	
  4.5274E-01	  2.1853E+17	  1.0877E+01	  3.1426E+01	  2.9959E+04	  1.3733E+04	  1.6227E+04	  9.6131E+03	  4.1194E+03	  5.5033E-02	  4.4085E+00	 -3.3931E+00	  3.6043E+05	  3.7892E+05	  9.0102E+03	  2.3698E+01	  1.4030E+01	
  5.3770E-01	  1.4554E+17	  1.0099E+01	  3.0914E+01	  2.1454E+04	  5.5785E+03	  1.5876E+04	  3.9284E+03	  1.6502E+03	  5.9872E-02	  4.4435E+00	 -3.3157E+00	  2.2809E+05	  2.3688E+05	  3.6642E+03	  2.2070E+01	  1.3653E+01	
  6.4395E-01	  1.0006E+17	  9.4948E+00	  2.9962E+01	  2.6070E+04	  5.0593E+03	  2.1011E+04	  1.9831E+03	  3.0763E+03	  6.4548E-02	  4.4821E+00	 -3.2168E+00	  1.4028E+05	  1.4386E+05	  2.0024E+03	  2.0257E+01	  1.3224E+01	
  7.4016E-01	  7.1458E+16	  8.8174E+00	  2.8690E+01	  3.3939E+04	  3.0439E+03	  3.0895E+04	  1.7791E+03	  1.2648E+03	  6.9010E-02	  4.5046E+00	 -3.1237E+00	  8.9833E+04	  9.1320E+04	  1.6672E+03	  1.8836E+01	  1.2749E+01	
  8.1488E-01	  5.7861E+16	  8.0251E+00	  2.7355E+01	  4.3625E+04	  5.1617E+03	  3.8463E+04	  1.5509E+03	  3.6108E+03	  7.3205E-02	  4.5104E+00	 -3.0494E+00	  6.9044E+04	  6.9837E+04	  1.4173E+03	  1.7914E+01	  1.2295E+01	
  8.6904E-01	  4.2431E+16	  7.3889E+00	  2.5955E+01	  5.2616E+04	  1.6744E+03	  5.0941E+04	  1.6255E+03	  4.8914E+01	  7.7098E-02	  4.5073E+00	 -2.9956E+00	  4.8678E+04	  4.9098E+04	  1.4772E+03	  1.7374E+01	  1.1913E+01	
  9.0820E-01	  3.0488E+16	  6.8907E+00	  2.4329E+01	  5.3773E+04	  1.7428E+03	  5.2030E+04	  1.0378E+03	  7.0500E+02	  8.0638E-02	  4.5000E+00	 -2.9571E+00	  3.2084E+04	  3.2306E+04	  9.3095E+02	  1.7082E+01	  1.1590E+01	
  9.4270E-01	  2.2309E+16	  6.4550E+00	  2.2498E+01	  5.6433E+04	  2.1787E+03	  5.4255E+04	  7.0152E+02	  1.4772E+03	  8.3756E-02	  4.4931E+00	 -2.9233E+00	  2.0316E+04	  2.0427E+04	  6.0765E+02	  1.6854E+01	  1.1313E+01	
  9.6782E-01	  1.5182E+16	  6.0269E+00	  2.0523E+01	  6.3220E+04	  7.3002E+02	  6.2490E+04	  5.8168E+02	  1.4834E+02	  8.6393E-02	  4.4861E+00	 -2.8992E+00	  1.2041E+04	  1.2094E+04	  4.9457E+02	  1.6741E+01	  1.1089E+01	
  9.8445E-01	  6.6339E+15	  5.5957E+00	  1.8371E+01	  6.3465E+04	  5.6499E+02	  6.2900E+04	  1.9562E+02	  3.6937E+02	  8.8497E-02	  4.4798E+00	 -2.8839E+00	  5.3499E+03	  5.3698E+03	  2.1996E+02	  1.6714E+01	  1.0911E+01	
