   54   26   48    1   54     /                   /                        ADF11
 -------------------------------------------------------------------------------
  10.00000  10.20000  10.40000  10.60000  10.80000  11.00000  11.20000  11.40000
  11.60000  11.80000  12.00000  12.20000  12.40000  12.60000  12.80000  13.00000
  13.20000  13.40000  13.60000  13.80000  14.00000  14.20000  14.40000  14.60000
  14.80000  15.00000
    .00000    .09998    .19996    .29993    .39991    .49989    .59987    .69985
    .79982    .89980    .99978   1.09976   1.19974   1.29972   1.39969   1.49967
   1.59965   1.69963   1.79961   1.89958   1.99956   2.09954   2.19952   2.29950
   2.39947   2.49945   2.59943   2.69941   2.79939   2.89936   2.99934   3.09932
   3.19930   3.29928   3.39925   3.49923   3.59921   3.69919   3.79917   3.89915
   3.99912   4.09910   4.19908   4.29906   4.39904   4.49901   4.59899   4.69897
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 1   / DATE= 30.01.98
 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438
 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438
 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18438 -28.18439 -28.18439
 -28.18439 -28.18439
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 5   / DATE= 30.01.98
 -28.88297 -28.88368 -28.88450 -28.88544 -28.88653 -28.88780 -28.88931 -28.89110
 -28.89326 -28.89590 -28.89590 -28.89916 -28.90327 -28.90327 -28.90856 -28.91552
 -28.91552 -28.92495 -28.92495 -28.92495 -28.93824 -28.93824 -28.95790 -28.95790
 -28.95790 -28.98900
 -28.92922 -28.92993 -28.93074 -28.93167 -28.93275 -28.93401 -28.93551 -28.93728
 -28.93942 -28.94204 -28.94204 -28.94527 -28.94935 -28.94935 -28.95459 -28.95459
 -28.96148 -28.96148 -28.97083 -28.97083 -28.98399 -28.98399 -29.00345 -29.00345
 -29.00345 -29.03422
 -28.97391 -28.97523 -28.97603 -28.97695 -28.97802 -28.97927 -28.98074 -28.98250
 -28.98462 -28.98462 -28.98720 -28.99040 -28.99040 -28.99443 -28.99961 -28.99961
 -29.00643 -29.00643 -29.01567 -29.01567 -29.02867 -29.02867 -29.04789 -29.04789
 -29.04789 -29.07826
 -29.01805 -29.01866 -29.02014 -29.02105 -29.02210 -29.02333 -29.02479 -29.02652
 -29.02652 -29.02861 -29.03116 -29.03432 -29.03432 -29.03829 -29.04340 -29.04340
 -29.05011 -29.05011 -29.05922 -29.05922 -29.07203 -29.07203 -29.07203 -29.09095
 -29.09095 -29.09095
 -29.06074 -29.06133 -29.06201 -29.06279 -29.06368 -29.06472 -29.06593 -29.06736
 -29.06907 -29.07112 -29.07363 -29.07363 -29.07673 -29.08063 -29.08063 -29.08565
 -29.09224 -29.09224 -29.10119 -29.10119 -29.10119 -29.11376 -29.11376 -29.13231
 -29.13231 -29.13231
 -29.10164 -29.10222 -29.10289 -29.10365 -29.10452 -29.10554 -29.10673 -29.10813
 -29.10979 -29.11180 -29.11426 -29.11426 -29.11729 -29.12111 -29.12111 -29.12602
 -29.12602 -29.13247 -29.13247 -29.14121 -29.14121 -29.15350 -29.15350 -29.17161
 -29.17161 -29.17161
 -29.13986 -29.14036 -29.14158 -29.14232 -29.14317 -29.14416 -29.14532 -29.14668
 -29.14831 -29.15026 -29.15026 -29.15265 -29.15561 -29.15561 -29.15932 -29.16410
 -29.16410 -29.17038 -29.17038 -29.17887 -29.17887 -29.19081 -29.19081 -29.20839
 -29.20839 -29.20839
 -29.17594 -29.17642 -29.17697 -29.17832 -29.17914 -29.18010 -29.18122 -29.18254
 -29.18411 -29.18411 -29.18601 -29.18832 -29.19118 -29.19118 -29.19477 -29.19939
 -29.19939 -29.20546 -29.20546 -29.21367 -29.21367 -29.22519 -29.22519 -29.22519
 -29.24214 -29.24214
 -29.20866 -29.20913 -29.20965 -29.21026 -29.21095 -29.21174 -29.21266 -29.21374
 -29.21501 -29.21652 -29.21834 -29.22056 -29.22056 -29.22330 -29.22676 -29.22676
 -29.23119 -29.23701 -29.23701 -29.24488 -29.24488 -29.24488 -29.25591 -29.25592
 -29.27212 -29.27213
 -29.23645 -29.23729 -29.23779 -29.23836 -29.23902 -29.23978 -29.24066 -29.24168
 -29.24289 -29.24433 -29.24606 -29.24818 -29.24818 -29.25079 -29.25408 -29.25409
 -29.25830 -29.25831 -29.26384 -29.26385 -29.27132 -29.27134 -29.28179 -29.28182
 -29.29715 -29.29718
 -29.25833 -29.25871 -29.25913 -29.26015 -29.26077 -29.26148 -29.26231 -29.26328
 -29.26442 -29.26577 -29.26741 -29.26742 -29.26941 -29.27187 -29.27190 -29.27499
 -29.27895 -29.27898 -29.28418 -29.28422 -29.29123 -29.29128 -29.30108 -29.30115
 -29.31548 -29.31557
 -29.27223 -29.27259 -29.27298 -29.27343 -29.27450 -29.27517 -29.27594 -29.27685
 -29.27791 -29.27918 -29.27921 -29.28073 -29.28259 -29.28488 -29.28493 -29.28781
 -29.29149 -29.29157 -29.29638 -29.29649 -29.30298 -29.30310 -29.31215 -29.31231
 -29.31249 -29.32571
 -29.27779 -29.27811 -29.27848 -29.27890 -29.27937 -29.27991 -29.28053 -29.28125
 -29.28209 -29.28308 -29.28425 -29.28566 -29.28737 -29.28746 -29.28957 -29.29222
 -29.29234 -29.29573 -29.30014 -29.30032 -29.30625 -29.30648 -29.30673 -29.31501
 -29.31533 -29.32734
 -29.27637 -29.27639 -29.27700 -29.27738 -29.27782 -29.27832 -29.27889 -29.27955
 -29.28032 -29.28123 -29.28230 -29.28359 -29.28514 -29.28527 -29.28720 -29.28960
 -29.28978 -29.29286 -29.29309 -29.29711 -29.29740 -29.30279 -29.30316 -29.31063
 -29.31108 -29.32186
 -29.27008 -29.27011 -29.27039 -29.27070 -29.27140 -29.27185 -29.27237 -29.27297
 -29.27367 -29.27449 -29.27546 -29.27662 -29.27676 -29.27818 -29.27992 -29.28011
 -29.28230 -29.28506 -29.28534 -29.28895 -29.28931 -29.29413 -29.29458 -29.30124
 -29.30179 -29.31136
 -29.26042 -29.26046 -29.26070 -29.26098 -29.26130 -29.26201 -29.26247 -29.26301
 -29.26364 -29.26437 -29.26523 -29.26536 -29.26641 -29.26768 -29.26923 -29.26943
 -29.27138 -29.27383 -29.27413 -29.27733 -29.27771 -29.28197 -29.28245 -29.28832
 -29.28891 -29.28957
 -29.24758 -29.24762 -29.24784 -29.24808 -29.24836 -29.24868 -29.24904 -29.24946
 -29.24994 -29.25050 -29.25116 -29.25193 -29.25286 -29.25397 -29.25414 -29.25552
 -29.25723 -29.25748 -29.25966 -29.26245 -29.26281 -29.26653 -29.26699 -29.26750
 -29.27266 -29.27329
 -29.23315 -29.23318 -29.23321 -29.23358 -29.23383 -29.23410 -29.23442 -29.23478
 -29.23520 -29.23568 -29.23625 -29.23692 -29.23772 -29.23868 -29.23884 -29.24003
 -29.24150 -29.24173 -29.24361 -29.24390 -29.24634 -29.24670 -29.24995 -29.25040
 -29.25485 -29.25541
 -29.21559 -29.21562 -29.21565 -29.21581 -29.21600 -29.21640 -29.21667 -29.21698
 -29.21733 -29.21775 -29.21823 -29.21880 -29.21948 -29.21960 -29.22043 -29.22145
 -29.22161 -29.22289 -29.22448 -29.22472 -29.22680 -29.22710 -29.22986 -29.23024
 -29.23401 -29.23448
 -29.19371 -29.19373 -29.19375 -29.19389 -29.19405 -29.19423 -29.19461 -29.19487
 -29.19517 -29.19551 -29.19592 -29.19640 -29.19648 -29.19706 -29.19775 -29.19860
 -29.19873 -29.19980 -29.20114 -29.20133 -29.20306 -29.20330 -29.20561 -29.20590
 -29.20905 -29.20942
 -29.16710 -29.16712 -29.16713 -29.16725 -29.16738 -29.16752 -29.16769 -29.16787
 -29.16809 -29.16834 -29.16863 -29.16897 -29.16937 -29.16985 -29.17042 -29.17051
 -29.17122 -29.17210 -29.17222 -29.17334 -29.17477 -29.17495 -29.17685 -29.17708
 -29.17732 -29.17995
 -29.13578 -29.13579 -29.13580 -29.13582 -29.13600 -29.13612 -29.13625 -29.13640
 -29.13658 -29.13678 -29.13702 -29.13729 -29.13762 -29.13800 -29.13847 -29.13853
 -29.13911 -29.13983 -29.13992 -29.14083 -29.14094 -29.14212 -29.14226 -29.14383
 -29.14401 -29.14614
 -29.10034 -29.10035 -29.10035 -29.10036 -29.10044 -29.10052 -29.10071 -29.10084
 -29.10098 -29.10114 -29.10133 -29.10155 -29.10181 -29.10212 -29.10216 -29.10254
 -29.10301 -29.10306 -29.10365 -29.10438 -29.10446 -29.10541 -29.10551 -29.10677
 -29.10690 -29.10862
 -29.06133 -29.06133 -29.06134 -29.06135 -29.06141 -29.06147 -29.06155 -29.06172
 -29.06184 -29.06197 -29.06212 -29.06229 -29.06250 -29.06252 -29.06278 -29.06308
 -29.06345 -29.06349 -29.06396 -29.06454 -29.06460 -29.06536 -29.06543 -29.06644
 -29.06652 -29.06790
 -29.01961 -29.01961 -29.01961 -29.01962 -29.01967 -29.01972 -29.01978 -29.01985
 -29.01993 -29.02002 -29.02012 -29.02024 -29.02038 -29.02055 -29.02075 -29.02099
 -29.02102 -29.02131 -29.02168 -29.02172 -29.02219 -29.02279 -29.02284 -29.02364
 -29.02370 -29.02376
 -28.97648 -28.97648 -28.97648 -28.97649 -28.97649 -28.97656 -28.97661 -28.97667
 -28.97673 -28.97680 -28.97688 -28.97698 -28.97709 -28.97722 -28.97738 -28.97757
 -28.97759 -28.97783 -28.97812 -28.97814 -28.97852 -28.97854 -28.97903 -28.97906
 -28.97970 -28.97974
 -28.93214 -28.93214 -28.93214 -28.93214 -28.93214 -28.93217 -28.93221 -28.93229
 -28.93233 -28.93239 -28.93246 -28.93253 -28.93262 -28.93273 -28.93285 -28.93286
 -28.93301 -28.93320 -28.93321 -28.93345 -28.93375 -28.93376 -28.93415 -28.93417
 -28.93468 -28.93471
 -28.88685 -28.88685 -28.88685 -28.88685 -28.88685 -28.88688 -28.88690 -28.88693
 -28.88701 -28.88705 -28.88710 -28.88716 -28.88723 -28.88732 -28.88732 -28.88742
 -28.88754 -28.88769 -28.88770 -28.88789 -28.88812 -28.88813 -28.88844 -28.88845
 -28.88886 -28.88888
 -28.84099 -28.84100 -28.84100 -28.84100 -28.84100 -28.84102 -28.84104 -28.84106
 -28.84109 -28.84112 -28.84115 -28.84120 -28.84124 -28.84130 -28.84137 -28.84145
 -28.84154 -28.84155 -28.84167 -28.84181 -28.84182 -28.84201 -28.84225 -28.84226
 -28.84259 -28.84260
 -28.79474 -28.79474 -28.79474 -28.79474 -28.79474 -28.79474 -28.79477 -28.79479
 -28.79481 -28.79484 -28.79487 -28.79490 -28.79494 -28.79498 -28.79504 -28.79510
 -28.79518 -28.79518 -28.79527 -28.79539 -28.79539 -28.79554 -28.79555 -28.79574
 -28.79575 -28.79601
 -28.74792 -28.74792 -28.74792 -28.74792 -28.74792 -28.74792 -28.74793 -28.74794
 -28.74797 -28.74799 -28.74802 -28.74804 -28.74807 -28.74811 -28.74815 -28.74820
 -28.74820 -28.74826 -28.74834 -28.74834 -28.74843 -28.74855 -28.74856 -28.74871
 -28.74871 -28.74892
 -28.70089 -28.70089 -28.70089 -28.70089 -28.70089 -28.70089 -28.70090 -28.70091
 -28.70093 -28.70095 -28.70097 -28.70099 -28.70102 -28.70105 -28.70108 -28.70108
 -28.70112 -28.70117 -28.70123 -28.70123 -28.70130 -28.70140 -28.70140 -28.70152
 -28.70153 -28.70169
 -28.65426 -28.65426 -28.65426 -28.65426 -28.65426 -28.65426 -28.65426 -28.65427
 -28.65428 -28.65429 -28.65430 -28.65432 -28.65434 -28.65435 -28.65438 -28.65440
 -28.65444 -28.65447 -28.65448 -28.65452 -28.65458 -28.65458 -28.65466 -28.65476
 -28.65476 -28.65489
 -28.60807 -28.60807 -28.60807 -28.60807 -28.60807 -28.60807 -28.60807 -28.60809
 -28.60809 -28.60810 -28.60811 -28.60812 -28.60814 -28.60815 -28.60817 -28.60819
 -28.60822 -28.60825 -28.60825 -28.60829 -28.60833 -28.60834 -28.60840 -28.60840
 -28.60847 -28.60848
 -28.56250 -28.56250 -28.56250 -28.56250 -28.56250 -28.56250 -28.56250 -28.56250
 -28.56251 -28.56252 -28.56253 -28.56254 -28.56255 -28.56256 -28.56257 -28.56259
 -28.56261 -28.56261 -28.56264 -28.56267 -28.56267 -28.56271 -28.56275 -28.56275
 -28.56282 -28.56282
 -28.51796 -28.51796 -28.51796 -28.51796 -28.51796 -28.51796 -28.51796 -28.51796
 -28.51797 -28.51797 -28.51798 -28.51799 -28.51800 -28.51801 -28.51802 -28.51803
 -28.51803 -28.51805 -28.51807 -28.51809 -28.51809 -28.51812 -28.51816 -28.51816
 -28.51821 -28.51821
 -28.47436 -28.47436 -28.47436 -28.47436 -28.47436 -28.47436 -28.47436 -28.47436
 -28.47436 -28.47437 -28.47437 -28.47438 -28.47438 -28.47439 -28.47440 -28.47441
 -28.47442 -28.47443 -28.47445 -28.47445 -28.47447 -28.47449 -28.47449 -28.47452
 -28.47456 -28.47456
 -28.43054 -28.43054 -28.43054 -28.43054 -28.43054 -28.43054 -28.43054 -28.43054
 -28.43055 -28.43055 -28.43055 -28.43056 -28.43056 -28.43057 -28.43058 -28.43058
 -28.43059 -28.43060 -28.43062 -28.43062 -28.43063 -28.43065 -28.43065 -28.43068
 -28.43068 -28.43071
 -28.38665 -28.38665 -28.38665 -28.38665 -28.38665 -28.38665 -28.38665 -28.38665
 -28.38665 -28.38666 -28.38666 -28.38667 -28.38667 -28.38667 -28.38668 -28.38669
 -28.38669 -28.38670 -28.38670 -28.38671 -28.38672 -28.38672 -28.38674 -28.38676
 -28.38676 -28.38679
 -28.34282 -28.34282 -28.34282 -28.34282 -28.34282 -28.34282 -28.34282 -28.34282
 -28.34282 -28.34282 -28.34283 -28.34283 -28.34283 -28.34284 -28.34284 -28.34285
 -28.34285 -28.34285 -28.34286 -28.34287 -28.34288 -28.34288 -28.34289 -28.34291
 -28.34291 -28.34293
 -28.29882 -28.29882 -28.29882 -28.29882 -28.29882 -28.29882 -28.29882 -28.29882
 -28.29882 -28.29882 -28.29882 -28.29882 -28.29883 -28.29883 -28.29883 -28.29883
 -28.29884 -28.29884 -28.29885 -28.29885 -28.29885 -28.29886 -28.29887 -28.29887
 -28.29889 -28.29890
 -28.25478 -28.25478 -28.25478 -28.25478 -28.25478 -28.25478 -28.25478 -28.25478
 -28.25478 -28.25478 -28.25479 -28.25479 -28.25479 -28.25479 -28.25479 -28.25480
 -28.25480 -28.25480 -28.25481 -28.25481 -28.25481 -28.25482 -28.25483 -28.25483
 -28.25484 -28.25484
 -28.21021 -28.21021 -28.21021 -28.21021 -28.21021 -28.21021 -28.21021 -28.21021
 -28.21021 -28.21022 -28.21022 -28.21022 -28.21022 -28.21022 -28.21022 -28.21023
 -28.21023 -28.21023 -28.21023 -28.21023 -28.21024 -28.21024 -28.21024 -28.21025
 -28.21026 -28.21026
 -28.16515 -28.16515 -28.16515 -28.16515 -28.16515 -28.16515 -28.16515 -28.16515
 -28.16515 -28.16515 -28.16515 -28.16515 -28.16515 -28.16516 -28.16516 -28.16516
 -28.16516 -28.16516 -28.16516 -28.16517 -28.16517 -28.16517 -28.16517 -28.16518
 -28.16519 -28.16519
 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981
 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11981 -28.11982
 -28.11982 -28.11982 -28.11982 -28.11982 -28.11983 -28.11983 -28.11983 -28.11983
 -28.11983 -28.11984
 -28.07459 -28.07459 -28.07459 -28.07459 -28.07459 -28.07459 -28.07459 -28.07459
 -28.07459 -28.07459 -28.07459 -28.07460 -28.07460 -28.07460 -28.07460 -28.07460
 -28.07460 -28.07460 -28.07460 -28.07460 -28.07461 -28.07461 -28.07461 -28.07461
 -28.07461 -28.07462
 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930
 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930 -28.02930
 -28.02930 -28.02930 -28.02930 -28.02931 -28.02931 -28.02931 -28.02931 -28.02931
 -28.02931 -28.02932
 -27.98353 -27.98353 -27.98353 -27.98353 -27.98353 -27.98353 -27.98353 -27.98353
 -27.98353 -27.98353 -27.98353 -27.98354 -27.98354 -27.98354 -27.98354 -27.98354
 -27.98354 -27.98354 -27.98354 -27.98354 -27.98354 -27.98354 -27.98354 -27.98354
 -27.98355 -27.98355
 --------------------/ IPRT= 1  / IGRD= 1  /        / Z1= 6   / DATE= 30.01.98
 -28.61277 -28.61335 -28.61469 -28.61552 -28.61645 -28.61753 -28.61878 -28.62023
 -28.62193 -28.62396 -28.62640 -28.62642 -28.62940 -28.63308 -28.63772 -28.63774
 -28.64370 -28.64372 -28.65158 -28.65160 -28.66228 -28.66229 -28.67739 -28.67740
 -28.69983 -28.69984
 -28.64828 -28.64944 -28.65063 -28.65266 -28.65410 -28.65565 -28.65734 -28.65922
 -28.66133 -28.66374 -28.66416 -28.66694 -28.67022 -28.67419 -28.67454 -28.67941
 -28.68558 -28.68589 -28.69389 -28.69417 -28.70494 -28.70519 -28.72028 -28.72052
 -28.72074 -28.74304
 -28.58823 -28.59402 -28.59972 -28.60534 -28.61089 -28.61722 -28.62283 -28.62846
 -28.63415 -28.63832 -28.64400 -28.64988 -28.65610 -28.66279 -28.66624 -28.67351
 -28.67668 -28.68490 -28.69470 -28.69752 -28.70966 -28.71225 -28.72821 -28.73062
 -28.73291 -28.75537
 -28.27266 -28.28780 -28.30327 -28.31849 -28.33364 -28.34871 -28.36369 -28.37858
 -28.39339 -28.40811 -28.42279 -28.43746 -28.45217 -28.46524 -28.47985 -28.49473
 -28.50700 -28.52214 -28.53384 -28.54961 -28.56683 -28.57776 -28.58833 -28.60771
 -28.61778 -28.64151
 -27.82280 -27.84310 -27.86360 -27.88433 -27.90511 -27.92600 -27.94698 -27.96804
 -27.98918 -28.01037 -28.03163 -28.05294 -28.07381 -28.09515 -28.11657 -28.13813
 -28.15867 -28.18035 -28.20063 -28.22256 -28.24252 -28.26497 -28.28458 -28.30805
 -28.32731 -28.35276
 -27.42664 -27.44844 -27.47050 -27.49279 -27.51534 -27.53806 -27.56097 -27.58406
 -27.60732 -27.63073 -27.65429 -27.67783 -27.70162 -27.72554 -27.74959 -27.77342
 -27.79765 -27.82204 -27.84595 -27.87058 -27.89448 -27.91942 -27.94327 -27.96873
 -27.99251 -28.01618
 -27.12591 -27.14812 -27.17062 -27.19339 -27.21640 -27.23966 -27.26316 -27.28686
 -27.31077 -27.33487 -27.35909 -27.38353 -27.40813 -27.43289 -27.45780 -27.48270
 -27.50787 -27.53295 -27.55835 -27.58392 -27.60922 -27.63506 -27.66045 -27.68664
 -27.71209 -27.73754
 -26.91266 -26.93498 -26.95758 -26.98048 -27.00364 -27.02705 -27.05071 -27.07460
 -27.09870 -27.12302 -27.14753 -27.17223 -27.19710 -27.22215 -27.24729 -27.27264
 -27.29814 -27.32366 -27.34942 -27.37514 -27.40115 -27.42732 -27.45329 -27.47931
 -27.50585 -27.53198
 -26.77170 -26.79401 -26.81663 -26.83953 -26.86271 -26.88616 -26.90985 -26.93379
 -26.95795 -26.98233 -27.00691 -27.03169 -27.05666 -27.08177 -27.10707 -27.13254
 -27.15815 -27.18384 -27.20973 -27.23565 -27.26180 -27.28792 -27.31431 -27.34059
 -27.36723 -27.39366
 -26.68896 -26.71123 -26.73380 -26.75667 -26.77982 -26.80325 -26.82692 -26.85085
 -26.87500 -26.89938 -26.92397 -26.94876 -26.97373 -26.99888 -27.02421 -27.04971
 -27.07532 -27.10111 -27.12705 -27.15304 -27.17923 -27.20544 -27.23188 -27.25826
 -27.28495 -27.31149
 -26.65272 -26.67492 -26.69744 -26.72025 -26.74335 -26.76673 -26.79036 -26.81425
 -26.83837 -26.86271 -26.88728 -26.91203 -26.93699 -26.96214 -26.98745 -27.01294
 -27.03855 -27.06434 -27.09022 -27.11628 -27.14248 -27.16871 -27.19515 -27.22158
 -27.24826 -27.27485
 -26.65351 -26.67564 -26.69808 -26.72083 -26.74386 -26.76717 -26.79075 -26.81458
 -26.83864 -26.86294 -26.88746 -26.91218 -26.93710 -26.96220 -26.98749 -27.01292
 -27.03853 -27.06429 -27.09015 -27.11619 -27.14229 -27.16858 -27.19500 -27.22142
 -27.24792 -27.27466
 -26.68374 -26.70579 -26.72815 -26.75082 -26.77378 -26.79702 -26.82052 -26.84428
 -26.86829 -26.89252 -26.91698 -26.94164 -26.96651 -26.99156 -27.01678 -27.04218
 -27.06774 -27.09345 -27.11927 -27.14527 -27.17133 -27.19758 -27.22386 -27.25034
 -27.27680 -27.30350
 -26.73734 -26.75930 -26.78158 -26.80416 -26.82703 -26.85019 -26.87362 -26.89730
 -26.92123 -26.94539 -26.96978 -26.99437 -27.01917 -27.04414 -27.06931 -27.09464
 -27.12014 -27.14576 -27.17155 -27.19748 -27.22349 -27.24967 -27.27589 -27.30230
 -27.32870 -27.35534
 -26.80948 -26.83134 -26.85352 -26.87600 -26.89879 -26.92185 -26.94519 -26.96878
 -26.99263 -27.01671 -27.04101 -27.06552 -27.09022 -27.11512 -27.14021 -27.16546
 -27.19088 -27.21641 -27.24212 -27.26792 -27.29389 -27.31999 -27.34611 -27.37244
 -27.39875 -27.42530
 -26.89628 -26.91803 -26.94010 -26.96248 -26.98516 -27.00812 -27.03135 -27.05485
 -27.07859 -27.10256 -27.12676 -27.15117 -27.17578 -27.20058 -27.22556 -27.25071
 -27.27599 -27.30144 -27.32704 -27.35273 -27.37858 -27.40449 -27.43057 -27.45678
 -27.48295 -27.50919
 -26.99462 -27.01624 -27.03819 -27.06045 -27.08301 -27.10585 -27.12897 -27.15234
 -27.17595 -27.19981 -27.22388 -27.24816 -27.27265 -27.29732 -27.32216 -27.34715
 -27.37232 -27.39763 -27.42309 -27.44862 -27.47432 -27.50006 -27.52598 -27.55189
 -27.57801 -27.60405
 -27.10196 -27.12344 -27.14525 -27.16737 -27.18978 -27.21248 -27.23544 -27.25867
 -27.28214 -27.30583 -27.32975 -27.35387 -27.37819 -27.40269 -27.42734 -27.45217
 -27.47716 -27.50228 -27.52749 -27.55286 -27.57835 -27.60385 -27.62955 -27.65520
 -27.68108 -27.70684
 -27.21620 -27.23752 -27.25916 -27.28110 -27.30333 -27.32585 -27.34863 -27.37166
 -27.39493 -27.41844 -27.44215 -27.46606 -27.49016 -27.51442 -27.53885 -27.56344
 -27.58817 -27.61303 -27.63795 -27.66304 -27.68814 -27.71341 -27.73878 -27.76408
 -27.78960 -27.81498
 -27.33558 -27.35669 -27.37812 -27.39984 -27.42185 -27.44413 -27.46668 -27.48947
 -27.51249 -27.53572 -27.55916 -27.58279 -27.60659 -27.63055 -27.65467 -27.67892
 -27.70330 -27.72775 -27.75234 -27.77702 -27.80170 -27.82653 -27.85131 -27.87625
 -27.90128 -27.92610
 -27.45846 -27.47930 -27.50045 -27.52189 -27.54361 -27.56559 -27.58781 -27.61028
 -27.63295 -27.65583 -27.67890 -27.70213 -27.72553 -27.74907 -27.77274 -27.79653
 -27.82037 -27.84434 -27.86840 -27.89252 -27.91660 -27.94081 -27.96492 -27.98918
 -28.01326 -28.03755
 -27.58325 -27.60374 -27.62452 -27.64558 -27.66690 -27.68846 -27.71026 -27.73226
 -27.75448 -27.77686 -27.79941 -27.82210 -27.84493 -27.86787 -27.89092 -27.91401
 -27.93720 -27.96045 -27.98375 -28.00698 -28.03031 -28.05365 -28.07682 -28.10013
 -28.12317 -28.14642
 -27.70825 -27.72826 -27.74855 -27.76908 -27.78986 -27.81084 -27.83204 -27.85342
 -27.87496 -27.89666 -27.91850 -27.94043 -27.96247 -27.98457 -28.00671 -28.02891
 -28.05114 -28.07338 -28.09562 -28.11774 -28.13991 -28.16188 -28.18393 -28.20592
 -28.22756 -28.24938
 -27.83149 -27.85084 -27.87044 -27.89025 -27.91027 -27.93046 -27.95082 -27.97134
 -27.99197 -28.01271 -28.03353 -28.05441 -28.07534 -28.09629 -28.11724 -28.13819
 -28.15910 -28.17996 -28.20067 -28.22137 -28.24198 -28.26232 -28.28267 -28.30267
 -28.32272 -28.34266
 -27.95055 -27.96901 -27.98766 -28.00649 -28.02546 -28.04457 -28.06380 -28.08311
 -28.10252 -28.12195 -28.14141 -28.16088 -28.18033 -28.19974 -28.21908 -28.23835
 -28.25753 -28.27650 -28.29541 -28.31417 -28.33278 -28.35102 -28.36924 -28.38700
 -28.40478 -28.42200
 -28.06245 -28.07969 -28.09707 -28.11457 -28.13216 -28.14983 -28.16754 -28.18529
 -28.20304 -28.22079 -28.23848 -28.25611 -28.27365 -28.29108 -28.30839 -28.32555
 -28.34248 -28.35927 -28.37588 -28.39227 -28.40828 -28.42419 -28.43986 -28.45502
 -28.47015 -28.48467
 -28.16377 -28.17944 -28.19519 -28.21098 -28.22681 -28.24264 -28.25844 -28.27422
 -28.28994 -28.30556 -28.32108 -28.33650 -28.35174 -28.36682 -28.38170 -28.39633
 -28.41078 -28.42500 -28.43897 -28.45269 -28.46600 -28.47916 -28.49185 -28.50442
 -28.51674 -28.52843
 -28.25087 -28.26461 -28.27837 -28.29211 -28.30581 -28.31946 -28.33302 -28.34648
 -28.35985 -28.37306 -28.38611 -28.39898 -28.41166 -28.42412 -28.43636 -28.44836
 -28.46011 -28.47161 -28.48284 -28.49369 -28.50436 -28.51476 -28.52469 -28.53451
 -28.54382 -28.55308
 -28.32036 -28.33191 -28.34341 -28.35485 -28.36621 -28.37745 -28.38858 -28.39956
 -28.41039 -28.42106 -28.43154 -28.44181 -28.45187 -28.46171 -28.47131 -28.48068
 -28.48979 -28.49867 -28.50720 -28.51555 -28.52365 -28.53151 -28.53894 -28.54629
 -28.55318 -28.56006
 -28.36998 -28.37925 -28.38843 -28.39751 -28.40647 -28.41531 -28.42400 -28.43254
 -28.44092 -28.44913 -28.45716 -28.46499 -28.47261 -28.48002 -28.48722 -28.49421
 -28.50098 -28.50747 -28.51380 -28.51991 -28.52582 -28.53139 -28.53688 -28.54218
 -28.54709 -28.55201
 -28.39943 -28.40651 -28.41350 -28.42037 -28.42713 -28.43376 -28.44026 -28.44660
 -28.45281 -28.45885 -28.46473 -28.47044 -28.47600 -28.48137 -28.48656 -28.49158
 -28.49637 -28.50103 -28.50552 -28.50985 -28.51401 -28.51792 -28.52176 -28.52533
 -28.52887 -28.53231
 -28.40997 -28.41515 -28.42024 -28.42523 -28.43012 -28.43489 -28.43955 -28.44408
 -28.44849 -28.45279 -28.45694 -28.46097 -28.46486 -28.46861 -28.47223 -28.47571
 -28.47906 -28.48229 -28.48539 -28.48837 -28.49115 -28.49389 -28.49652 -28.49894
 -28.50137 -28.50356
 -28.40442 -28.40807 -28.41165 -28.41514 -28.41855 -28.42188 -28.42511 -28.42825
 -28.43129 -28.43424 -28.43711 -28.43986 -28.44252 -28.44508 -28.44754 -28.44991
 -28.45218 -28.45436 -28.45646 -28.45842 -28.46034 -28.46218 -28.46396 -28.46557
 -28.46721 -28.46866
 -28.38640 -28.38889 -28.39134 -28.39372 -28.39604 -28.39829 -28.40048 -28.40260
 -28.40465 -28.40664 -28.40856 -28.41042 -28.41221 -28.41392 -28.41557 -28.41715
 -28.41866 -28.42012 -28.42148 -28.42282 -28.42409 -28.42532 -28.42644 -28.42757
 -28.42866 -28.42962
 -28.35964 -28.36132 -28.36295 -28.36454 -28.36609 -28.36760 -28.36906 -28.37047
 -28.37183 -28.37315 -28.37442 -28.37565 -28.37683 -28.37798 -28.37907 -28.38011
 -28.38111 -28.38205 -28.38297 -28.38385 -28.38470 -28.38551 -28.38625 -28.38700
 -28.38766 -28.38835
