Process 1:  e + CH_2  ->  CH_2^+ + 2e	 
Process 2:  e + CH_2  ->  CH^+ + H + 2e	  Eopt= 3 Ek= 1.40
Process 3:  e + CH_2  ->  C^+ + H_2 + 2e  Eopt= 3 Ek= 1.30
Process 4:  e + CH_2  ->  CH + H^+ + 2e	  Eopt= 3 Ek= 2.29
Process 5:  e + CH_2  ->  C + H_2^+ + 2e  Eopt= 3 Ek= 2.54

                Process 1     Process 2     Process 3     Process 4     Process 5  
     I_p       1.042492E+01  1.553000E+01  1.710000E+01  2.230000E+01  2.480000E+01
     A_1       1.720012E+00  8.191900E-01  3.840000E-02 -5.816800E-02  2.768200E-02
     A_2      -1.719496E+00 -7.501600E-01 -2.917860E-02  8.206400E-02  5.021500E-02
     A_3      -6.383675E-01 -3.806300E-03 -9.849000E-02  5.204800E-02  3.749400E-04
     A_4       2.110645E+00  1.406500E+00  7.300800E-01  3.191500E-01  5.130000E-01
     A_5      -5.342320E+00 -3.644700E+00 -1.211100E+00 -1.336300E-01 -6.152500E-01
     A_6       3.131479E+00  2.622000E+00  8.572200E-01  2.347700E-01  6.283500E-01

      E      
 1.000000E-01  5.963047E-56  2.310418E-77  3.288720E-85  1.444787E-107  5.252254E-118
 1.123655E-01  6.868826E-51  6.525913E-70  5.133834E-77  6.966875E-97  3.962710E-106
 1.262600E-01  2.243410E-46  2.813277E-63  1.009596E-69  2.256566E-87  1.483437E-95
 1.418727E-01  2.386615E-42  2.276854E-57  3.141426E-63  6.608628E-79  3.834550E-86
 1.594159E-01  9.355969E-39  4.159606E-52  1.894451E-57  2.279837E-71  9.184812E-78
 1.791284E-01  1.508316E-35  2.021185E-47  2.652445E-52  1.172365E-64  2.648633E-70
 2.012785E-01  1.102521E-32  3.022787E-43  1.012606E-47  1.108099E-58  1.160764E-63
 2.261676E-01  3.985418E-30  1.584515E-39  1.216302E-43  2.319710E-53  9.512138E-58
 2.541343E-01  7.696240E-28  3.268190E-36  5.221881E-40  1.269706E-48  1.752906E-52
 2.855592E-01  8.503721E-26  2.940030E-33  8.977064E-37  2.106387E-44  8.560564E-48
 3.208700E-01  5.714329E-24  1.264221E-30  6.838109E-34  1.207917E-40  1.282271E-43
 3.605471E-01  2.465496E-22  2.819257E-28  2.526033E-31  2.691679E-37  6.709324E-40
 4.051305E-01  7.167460E-21  3.505899E-26  4.904747E-29  2.586650E-34  1.376810E-36
 4.552268E-01  1.465412E-19  2.593307E-24  5.378699E-27  1.176124E-31  1.228316E-33
 5.115178E-01  2.188920E-18  1.208475E-22  3.552018E-25  2.748031E-29  5.221707E-31
 5.747694E-01  2.471039E-17  3.733603E-21  1.495775E-23  3.551102E-27  1.147696E-28
 6.458424E-01  2.172604E-16  8.002803E-20  4.226840E-22  2.709551E-25  1.402504E-26
 7.257040E-01  1.528110E-15  1.239084E-18  8.388035E-21  1.293984E-23  1.016546E-24
 8.154407E-01  8.805179E-15  1.436377E-17  1.217118E-19  4.073710E-22  4.629074E-23
 9.162739E-01  4.245491E-14  1.286965E-16  1.338320E-18  8.854084E-21  1.393982E-21
 1.029576E+00  1.745460E-13  9.167749E-16  1.150914E-17  1.384370E-19  2.905525E-20
 1.156888E+00  6.222646E-13  5.324063E-15  7.958372E-17  1.615169E-18  4.365459E-19
 1.299942E+00  1.952639E-12  2.577306E-14  4.533750E-16  1.452754E-17  4.901952E-18
 1.460686E+00  5.465719E-12  1.060715E-13  2.173564E-15  1.036966E-16  4.248283E-17
 1.641307E+00  1.381104E-11  3.776967E-13  8.933856E-15  6.027373E-16  2.924139E-16
 1.844263E+00  3.184084E-11  1.181803E-12  3.199804E-14  2.918953E-15  1.639790E-15
 2.072315E+00  6.761744E-11  3.294541E-12  1.013055E-13  1.201955E-14  7.663531E-15
 2.328566E+00  1.333994E-10  8.283514E-12  2.871064E-13  4.284874E-14  3.045627E-14
 2.616505E+00  2.463712E-10  1.899054E-11  7.365559E-13  1.343716E-13  1.047893E-13
 2.940048E+00  4.288884E-10  4.008449E-11  1.727594E-12  3.759483E-13  3.171533E-13
 3.303599E+00  7.080891E-10  7.857532E-11  3.737772E-12  9.502048E-13  8.564053E-13
 3.712105E+00  1.114853E-09  1.441505E-10  7.519378E-12  2.193593E-12  2.089314E-12
 4.171125E+00  1.682221E-09  2.492050E-10  1.416648E-11  4.670473E-12  4.656756E-12
 4.686904E+00  2.443492E-09  4.084897E-10  2.515671E-11  9.250126E-12  9.576585E-12
 5.266462E+00  3.430248E-09  6.383796E-10  4.235264E-11  1.717080E-11  1.833109E-11
