Process 1:  e + CH_3  ->  CH_3^+ + 2e      
Process 2:  e + CH_3  ->  CH_2^+ + H + 2e       Eopt= 3 Ek= 1.62
Process 3:  e + CH_3  ->  CH^+ + H_2 + 2e       Eopt= 3 Ek= 1.67
Process 4:  e + CH_3  ->  CH_2 + H^+ + 2e       Eopt= 3 Ek= 2.58
Process 5:  e + CH_3    ->  C^+ + H_2 + H + 2e  Eopt= 3 Ek= 2.92
Process 6:  e + CH_3  ->  CH + H_2^+ + 2e       Eopt= 3 Ek= 3.1

                Process 1     Process 2     Process 3     Process 4     Process 5     Process 6  
     I_p       1.062684E+01  1.521879E+01  1.600000E+01  1.848000E+01  1.954000E+01  2.018000E+01
     A_1       2.138922E+00  1.394041E+00  1.166600E-01 -2.166700E-02 -9.527900E-03 -4.406700E-03
     A_2      -2.037151E+00 -1.281650E+00  1.125400E-01  3.269900E-02  1.725100E-02  8.607200E-03
     A_3      -1.386656E-01  6.188996E-01  1.559400E-01 -1.330800E-01 -5.127500E-02 -2.014800E-02
     A_4      -3.492383E+00 -4.200641E-01 -7.317700E-02  1.147300E+00  4.075500E-01  1.672800E-01
     A_5       4.990271E+00 -2.831780E+00 -2.130700E-01 -1.943700E+00 -6.584300E-01 -2.654200E-01
     A_6      -3.069470E+00  3.085591E+00  5.529000E-01  1.582700E+00  5.183500E-01  2.111000E-01

      E      
 1.000000E-01  1.522034E-55  9.375418E-76  6.162287E-79  3.281069E-91  5.450702E-96  4.713021E-99
 1.123655E-01  1.958371E-50  1.891680E-68  2.896245E-71  2.326073E-82  1.249459E-86  2.189965E-89
 1.262600E-01  6.963421E-46  6.051413E-62  1.960670E-64  1.756451E-74  2.684937E-78  8.829871E-81
 1.418727E-01  7.883357E-42  3.759565E-56  2.366209E-58  1.807112E-67  7.017208E-71  4.042371E-73
 1.594159E-01  3.223217E-38  5.433926E-51  6.154509E-53  3.153865E-61  2.812206E-64  2.669425E-66
 1.791284E-01  5.324223E-35  2.145748E-46  4.084768E-48  1.134808E-55  2.123958E-58  3.146289E-60
 2.012785E-01  3.925923E-32  2.670817E-42  8.039796E-44  1.001464E-50  3.632244E-53  8.000263E-55
 2.261676E-01  1.412208E-29  1.190099E-38  5.364292E-40  2.530043E-46  1.656101E-48  5.195258E-50
 2.541343E-01  2.681798E-27  2.126085E-35  1.366664E-36  2.099924E-42  2.328309E-44  1.001213E-45
 2.855592E-01  2.884284E-25  1.684231E-32  1.478072E-33  6.473611E-39  1.148856E-40  6.545119E-42
 3.208700E-01  1.870165E-23  6.471199E-30  7.456775E-31  8.269137E-36  2.232697E-37  1.634801E-38
 3.605471E-01  7.728580E-22  1.306082E-27  1.908353E-28  4.825299E-33  1.893763E-34  1.734553E-35
 4.051305E-01  2.138847E-20  1.486528E-25  2.669546E-26  1.403403E-30  7.682102E-32  8.591468E-33
 4.552268E-01  4.142201E-19  1.016243E-23  2.181397E-24  2.199186E-28  1.616958E-29  2.160771E-30
 5.115178E-01  5.837920E-18  4.413828E-22  1.104639E-22  1.990816E-26  1.899104E-27  2.973972E-28
 5.747694E-01  6.200006E-17  1.280248E-20  3.653726E-21  1.108133E-24  1.327971E-25  2.394634E-26
 6.458424E-01  5.118017E-16  2.592360E-19  8.271881E-20  4.010600E-23  5.857948E-24  1.197177E-24
 7.257040E-01  3.375820E-15  3.811881E-18  1.336311E-18  9.921552E-22  1.716524E-22  3.918669E-23
 8.154407E-01  1.823503E-14  4.215408E-17  1.598575E-17  1.754036E-20  3.498844E-21  8.805055E-22
 9.162739E-01  8.245232E-14  3.616721E-16  1.463499E-16  2.305295E-19  5.169362E-20  1.416663E-20
 1.029576E+00  3.182402E-13  2.475010E-15  1.055887E-15  2.332001E-18  5.742677E-19  1.694653E-19
 1.156888E+00  1.066923E-12  1.384516E-14  6.162172E-15  1.871606E-17  4.955980E-18  1.558574E-18
 1.299942E+00  3.155670E-12  6.470857E-14  2.977251E-14  1.223482E-16  3.420280E-17  1.135413E-17
 1.460686E+00  8.349463E-12  2.576309E-13  1.215692E-13  6.663848E-16  1.936595E-16  6.727545E-17
 1.641307E+00  2.000842E-11  8.889983E-13  4.272966E-13  3.083817E-15  9.201723E-16  3.319124E-16
 1.844263E+00  4.390878E-11  2.699837E-12  1.314085E-12  1.233220E-14  3.742549E-15  1.392064E-15
 2.072315E+00  8.911456E-11  7.315455E-12  3.587685E-12  4.325096E-14  1.325800E-14  5.054798E-15
 2.328566E+00  1.687357E-10  1.790184E-11  8.808750E-12  1.347735E-13  4.153324E-14  1.614892E-14
 2.616505E+00  3.004016E-10  3.999611E-11  1.967515E-11  3.774767E-13  1.165968E-13  4.603805E-14
 2.940048E+00  5.063193E-10  8.237680E-11  4.038974E-11  9.601855E-13  2.967552E-13  1.185807E-13
