Process 1:  e + CH  ->  CH^+ + 2e     
Process 2:  e + CH  ->  C^+ + H + 2e  Eopt= 3 Ek= 1.25
Process 3:  e + CH  ->  C + H^+ + 2e  Eopt= 3 Ek= 1.95

                Process 1     Process 2     Process 3  
     I_p       1.130000E+01  1.480000E+01  1.714000E+01
     A_1       1.443900E+00  4.304500E-01  4.414400E-02
     A_2      -1.272400E+00 -4.130500E-01 -1.857900E-02
     A_3      -2.222100E+00 -5.688100E-01 -4.104600E-01
     A_4       9.282200E+00  3.295700E+00  2.311500E+00
     A_5      -1.550600E+01 -5.654900E+00 -4.104000E+00
     A_6       8.277800E+00  3.429500E+00  2.743600E+00

      E      
 1.000000E-01  2.051151E-58  6.866712E-75  5.597882E-85
 1.123655E-01  5.381474E-53  8.382278E-68  9.030893E-77
 1.262600E-01  3.588573E-48  1.700873E-61  1.823659E-69
 1.418727E-01  7.070758E-44  6.988895E-56  5.791280E-63
 1.594159E-01  4.707174E-40  6.933298E-51  3.543380E-57
 1.791284E-01  1.193021E-36  1.942377E-46  5.004411E-52
 2.012785E-01  1.280270E-33  1.767292E-42  1.916105E-47
 2.261676E-01  6.395201E-31  5.916822E-39  2.294947E-43
 2.541343E-01  1.617957E-28  8.150179E-36  9.766543E-40
 2.855592E-01  2.235281E-26  5.104839E-33  1.654202E-36
 3.208700E-01  1.803515E-24  1.590371E-30  1.233681E-33
 3.605471E-01  9.023493E-23  2.671103E-28  4.433138E-31
 4.051305E-01  2.953681E-21  2.599618E-26  8.318357E-29
 4.552268E-01  6.635573E-20  1.563643E-24  8.758028E-27
 5.115178E-01  1.067815E-18  6.153911E-23  5.518226E-25
 5.747694E-01  1.278786E-17  1.665881E-21  2.204789E-23
 6.458424E-01  1.179111E-16  3.238775E-20  5.885582E-22
 7.257040E-01  8.627416E-16  4.692892E-19  1.100476E-20
 8.154407E-01  5.144797E-15  5.230647E-18  1.504245E-19
 9.162739E-01  2.559829E-14  4.607947E-17  1.562375E-18
 1.029576E+00  1.084740E-13  3.284871E-16  1.276475E-17
 1.156888E+00  3.985440E-13  1.934553E-15  8.457699E-17
 1.299942E+00  1.289457E-12  9.587583E-15  4.665837E-16
 1.460686E+00  3.723683E-12  4.065524E-14  2.191047E-15
 1.641307E+00  9.711187E-12  1.497380E-13  8.919343E-15
 1.844263E+00  2.310820E-11  4.856048E-13  3.194763E-14
 2.072315E+00  5.062711E-11  1.403954E-12  1.019302E-13
 2.328566E+00  1.029461E-10  3.659571E-12  2.927132E-13
 2.616505E+00  1.956868E-10  8.688569E-12  7.635075E-13
 2.940048E+00  3.499782E-10  1.896372E-11  1.823861E-12
 3.303599E+00  5.923537E-10  3.836990E-11  4.020495E-12
 3.712105E+00  9.538499E-10  7.251622E-11  8.236802E-12
 4.171125E+00  1.468344E-09  1.288915E-10  1.578756E-11
 4.686904E+00  2.170336E-09  2.167883E-10  2.848691E-11
 5.266462E+00  3.092502E-09  3.469633E-10  4.866952E-11
 5.917686E+00  4.263360E-09  5.310567E-10  7.915307E-11
 6.649436E+00  5.705367E-09  7.808420E-10  1.231416E-10
 7.471671E+00  7.433612E-09  1.107403E-09  1.840804E-10
 8.395579E+00  9.455184E-09  1.520348E-09  2.654791E-10
 9.433732E+00  1.176915E-08  2.027137E-09  3.707231E-10
 1.060026E+01  1.436704E-08  2.632595E-09  5.028879E-10
 1.191103E+01  1.723361E-08  3.338617E-09  6.645684E-10
 1.338389E+01  2.034781E-08  4.144076E-09  8.577307E-10
 1.503887E+01  2.368380E-08  5.044903E-09  1.083589E-09
 1.689850E+01  2.721192E-08  6.034298E-09  1.342510E-09
 1.898808E+01  3.089950E-08  7.103048E-09  1.633949E-09
 2.133605E+01  3.471167E-08  8.239913E-09  1.956420E-09
 2.397435E+01  3.861196E-08  9.432039E-09  2.307501E-09
 2.693889E+01  4.256297E-08  1.066539E-08  2.683876E-09
 3.027002E+01  4.652687E-08  1.192515E-08  3.081413E-09
 3.401305E+01  5.046608E-08  1.319618E-08  3.495279E-09
 3.821893E+01  5.434391E-08  1.446334E-08  3.920074E-09
 4.294488E+01  5.812531E-08  1.571190E-08  4.350004E-09
 4.825522E+01  6.177762E-08  1.692783E-08  4.779064E-09
 5.422221E+01  6.527126E-08  1.809818E-08  5.201238E-09
 6.092705E+01  6.858032E-08  1.921131E-08  5.610702E-09
 6.846097E+01  7.168285E-08  2.025710E-08  6.002021E-09
 7.692650E+01  7.456101E-08  2.122715E-08  6.370319E-09
 8.643883E+01  7.720089E-08  2.211480E-08  6.711411E-09
 9.712740E+01  7.959219E-08  2.291515E-08  7.021887E-09
 1.091377E+02  8.172781E-08  2.362492E-08  7.299136E-09
 1.226331E+02  8.360337E-08  2.424231E-08  7.541326E-09
 1.377972E+02  8.521685E-08  2.476683E-08  7.747334E-09
 1.548365E+02  8.656833E-08  2.519907E-08  7.916668E-09
 1.739828E+02  8.765985E-08  2.554055E-08  8.049372E-09
 1.954966E+02  8.849533E-08  2.579357E-08  8.145946E-09
 2.196707E+02  8.908062E-08  2.596108E-08  8.207281E-09
 2.468340E+02  8.942347E-08  2.604663E-08  8.234616E-09
 2.773563E+02  8.953354E-08  2.605431E-08  8.229503E-09
 3.116527E+02  8.942219E-08  2.598865E-08  8.193791E-09
 3.501900E+02  8.910234E-08  2.585462E-08  8.129596E-09
 3.934927E+02  8.858811E-08  2.565750E-08  8.039270E-09
 4.421500E+02  8.789446E-08  2.540281E-08  7.925359E-09
 4.968240E+02  8.703678E-08  2.509618E-08  7.790535E-09
 5.582586E+02  8.603052E-08  2.474324E-08  7.637536E-09
 6.272900E+02  8.489084E-08  2.434953E-08  7.469083E-09
 7.048574E+02  8.363235E-08  2.392038E-08  7.287813E-09
 7.920164E+02  8.226891E-08  2.346079E-08  7.096215E-09
 8.899530E+02  8.081353E-08  2.297545E-08  6.896579E-09
 1.000000E+03  7.927833E-08  2.246865E-08  6.690972E-09
