Parameter fuer die tot-gleichung: 34.6 ,  1. ,  0.29 ,  0. ,  3.0 ,  0.15
Process 1:  e + CH_4 -> CH_3 + H + e      Eopt= 3 Ek= 2.2
Process 2:  e + CH_4 -> CH_2 + H_2 + e    Eopt= 3 Ek= 2.3
Process 3:  e + CH_4 -> CH + H_2 + H + e  Eopt= 3 Ek= 3.0
Process 4:  e + CH_4 -> C + 2H_2 + e      Eopt= 3 Ek= 2.5
Process 5:  e + CH_3 -> CH_2 + H + e      Eopt= 3 Ek= 2.3
Process 6:  e + CH_3 -> CH + H_2 + e      Eopt= 3 Ek= 2.36
Process 7:  e + CH_3 -> CH + 2H + e       Eopt= 3 Ek= 3.1
Process 8:  e + CH_3 -> C + H_2 + H + e   Eopt= 3 Ek= 2.5
Process 9:  e + CH_2 -> CH + H + e	  Eopt= 3 Ek= 2.1
Process 10:  e + CH_2 -> C + H_2 + e      Eopt= 3 Ek= 3.3
Process 11:  e + CH_2 -> C + 2H + e	  Eopt= 3 Ek= 2.6
Process 12:  e + CH   -> C + H + e	  Eopt= 3 Ek= 1.8

                Process 1     Process 2     Process 3     Process 4     Process 5     Process 6     Process 7     Process 8     Process 9     Process 10    Process 11    Process 12 
     RDE       7.600000E-01  1.440000E-01  7.300000E-02  2.300000E-02  8.300000E-01  1.400000E-01  2.000000E-02  3.000000E-02  9.000000E-01  8.000000E-02  2.000000E-02  1.000000E+00
     eth                                                                                                                                                                             
      E      
 1.000000E-01  6.076676E-40  4.641409E-41  1.256100E-60  2.762350E-55  2.543789E-41  2.666932E-42  5.269955E-63  2.483824E-55  4.218326E-39  3.156628E-40  1.367344E-54  3.764189E-34
 1.123655E-01  1.138877E-36  1.058346E-37  6.464970E-55  3.051976E-50  6.637409E-38  7.786285E-39  4.212198E-57  2.746299E-50  6.340603E-36  4.965628E-37  1.212175E-49  1.680223E-31
 1.262600E-01  9.578134E-34  1.043078E-34  7.783642E-50  9.347449E-46  7.494850E-35  9.604798E-36  7.503183E-52  8.418286E-46  4.381381E-33  3.551031E-34  3.051952E-45  3.937859E-29
 1.418727E-01  3.946350E-31  4.879979E-32  2.572479E-45  9.141182E-42  4.014482E-32  5.511029E-33  3.514076E-47  8.240262E-42  1.515442E-30  1.260063E-31  2.506942E-41  5.199167E-27
 1.594159E-01  8.612487E-29  1.177944E-29  2.690989E-41  3.237045E-38  1.106760E-29  1.601963E-30  5.013073E-43  2.921088E-38  2.830037E-28  2.397948E-29  7.601060E-38  4.117084E-25
 1.791284E-01  1.067190E-26  1.579810E-27  1.011350E-37  4.642668E-35  1.688784E-27  2.544943E-28  2.483114E-39  4.194459E-35  3.052197E-26  2.622067E-27  9.494794E-35  2.067386E-23
 2.012785E-01  7.986616E-25  1.257271E-25  1.528656E-34  2.979558E-32  1.521403E-25  2.363368E-26  4.798542E-36  2.695464E-32  2.018420E-24  1.751341E-25  5.388330E-32  6.917439E-22
 2.261676E-01  3.813749E-23  6.294373E-24  1.027402E-31  9.350598E-30  8.570691E-24  1.361847E-24  4.013270E-33  8.471537E-30  8.632211E-23  7.543708E-24  1.515624E-29  1.611739E-20
 2.541343E-01  1.220196E-21  2.087663E-22  3.357428E-29  1.552882E-27  3.177453E-22  5.133852E-23  1.593198E-30  1.409215E-27  2.503323E-21  2.198814E-22  2.283274E-27  2.719467E-19
 2.855592E-01  2.731904E-20  4.802611E-21  5.776424E-27  1.464173E-25  8.112750E-21  1.326892E-21  3.259297E-28  1.331160E-25  5.134407E-20  4.526088E-21  1.973884E-25  3.440646E-18
 3.208700E-01  4.448756E-19  7.980834E-20  5.616348E-25  8.344413E-24  1.485356E-19  2.451007E-20  3.696928E-26  7.601925E-24  7.732308E-19  6.833436E-20  1.041270E-23  3.366775E-17
 3.605471E-01  5.453416E-18  9.930963E-19  3.286794E-23  3.039222E-22  2.021481E-18  3.357012E-19  2.481494E-24  2.775105E-22  8.839691E-18  7.825905E-19  3.540300E-22  2.619175E-16
 4.051305E-01  5.188244E-17  9.552718E-18  1.224593E-21  7.434533E-21  2.111341E-17  3.522268E-18  1.044550E-22  6.805627E-21  7.901939E-17  7.004320E-18  8.145296E-21  1.660058E-15
 4.552268E-01  3.936293E-16  7.306059E-17  3.053632E-20  1.276647E-19  1.741130E-16  2.914098E-17  2.903454E-21  1.171924E-19  5.670641E-16  5.030788E-17  1.324348E-19  8.760793E-15
 5.115178E-01  2.439806E-15  4.554915E-16  5.328107E-19  1.600713E-18  1.162663E-15  1.950406E-16  5.580067E-20  1.473946E-18  3.344240E-15  2.968650E-16  1.581624E-18  3.924913E-14
 5.747694E-01  1.262253E-14  2.366440E-15  6.768147E-18  1.517788E-17  6.429495E-15  1.080319E-15  7.724744E-19  1.402335E-17  1.654883E-14  1.469628E-15  1.435991E-17  1.518649E-13
 6.458424E-01  5.555842E-14  1.044742E-14  6.483841E-17  1.122862E-16  3.003784E-14  5.052886E-15  7.988834E-18  1.041308E-16  6.999679E-14  6.217873E-15  1.022007E-16  5.153155E-13
 7.257040E-01  2.116104E-13  3.987807E-14  4.834019E-16  6.664040E-16  1.206807E-13  2.031687E-14  6.375861E-17  6.205092E-16  2.572624E-13  2.285734E-14  5.859497E-16  1.554500E-12
 8.154407E-01  7.080496E-13  1.336382E-13  2.884374E-15  3.252363E-15  4.235837E-13  7.135149E-14  4.042113E-16  3.041699E-15  8.337160E-13  7.408442E-14  2.772820E-15  4.219607E-12
 9.162739E-01  2.109413E-12  3.985716E-13  1.412165E-14  1.334394E-14  1.317259E-12  2.219763E-13  2.088698E-15  1.253885E-14  2.413563E-12  2.144908E-13  1.106701E-14  1.041839E-11
 1.029576E+00  5.662658E-12  1.070793E-12  5.800257E-14  4.693658E-14  3.675010E-12  6.194619E-13  9.001170E-15  4.432923E-14  6.314368E-12  5.611883E-13  3.797903E-14  2.362370E-11
 1.156888E+00  1.384392E-11  2.619311E-12  2.038528E-13  1.440314E-13  9.301006E-12  1.568090E-12  3.301747E-14  1.367681E-13  1.508384E-11  1.340635E-12  1.139974E-13  4.961690E-11
 1.299942E+00  3.111651E-11  5.889687E-12  6.239210E-13  3.916109E-13  2.156673E-11  3.636512E-12  1.049788E-13  3.739955E-13  3.320431E-11  2.951258E-12  3.038711E-13  9.726542E-11
 1.460686E+00  6.484565E-11  1.227739E-11  1.689193E-12  9.564941E-13  4.622221E-11  7.794598E-12  2.940304E-13  9.189714E-13  6.790983E-11  6.036084E-12  7.291091E-13  1.791798E-10
 1.641307E+00  1.262396E-10  2.390613E-11  4.102090E-12  2.124432E-12  9.228730E-11  1.556377E-11  7.359682E-13  2.053901E-12  1.299859E-10  1.155382E-11  1.593702E-12  3.120753E-10
 1.844263E+00  2.311260E-10  4.377503E-11  9.046358E-12  4.337443E-12  1.728626E-10  2.915382E-11  1.667434E-12  4.220639E-12  2.343758E-10  2.083279E-11  3.207317E-12  5.166844E-10
 2.072315E+00  4.003518E-10  7.583423E-11  1.831675E-11  8.218848E-12  3.056637E-10  5.155293E-11  3.458484E-12  8.050702E-12  4.004122E-10  3.559143E-11  5.998941E-12  8.171349E-10
 2.328566E+00  6.596261E-10  1.249552E-10  3.438374E-11  1.457624E-11  5.130918E-10  8.653971E-11  6.633422E-12  1.437457E-11  6.515314E-10  5.791299E-11  1.051495E-11  1.239795E-09
 2.616505E+00  1.038709E-09  1.967771E-10  6.035711E-11  2.437674E-11  8.217162E-10  1.385958E-10  1.187060E-11  2.420342E-11  1.014412E-09  9.016887E-11  1.739874E-11  1.811683E-09
 2.940048E+00  1.569961E-09  2.974315E-10  9.983517E-11  3.869492E-11  1.261138E-09  2.127143E-10  1.997623E-11  3.868199E-11  1.517572E-09  1.348941E-10  2.735305E-11  2.558614E-09
 3.303599E+00  2.286374E-09  4.331699E-10  1.566539E-10  5.863958E-11  1.862316E-09  3.141169E-10  3.183339E-11  5.901721E-11  2.189567E-09  1.946269E-10  4.108985E-11  3.503293E-09
 3.712105E+00  3.219300E-09  6.099326E-10  2.345737E-10  8.526923E-11  2.655514E-09  4.479089E-10  4.833352E-11  8.639159E-11  3.056971E-09  2.717295E-10  5.927476E-11  4.663566E-09
 4.171125E+00  4.396132E-09  8.329102E-10  3.369530E-10  1.195080E-10  3.668123E-09  6.187100E-10  7.030072E-11  1.218727E-10  4.142389E-09  3.682110E-10  8.247344E-11  6.051010E-09
 4.686904E+00  5.838190E-09  1.106142E-09  4.664554E-10  1.620715E-10  4.922568E-09  8.303030E-10  9.842037E-11  1.663296E-10  5.462694E-09  4.855715E-10  1.111062E-10  7.669979E-09
 5.266462E+00  7.559027E-09  1.432196E-09  6.248255E-10  2.134112E-10  6.434549E-09  1.085336E-09  1.331810E-10  2.203648E-10  7.027679E-09  6.246813E-10  1.454156E-10  9.517178E-09
 5.917686E+00  9.563298E-09  1.811953E-09  8.127543E-10  2.736799E-10  8.211761E-09  1.385107E-09  1.748353E-10  2.842677E-10  8.839216E-09  7.857068E-10  1.854477E-10  1.158174E-08
 6.649436E+00  1.184626E-08  2.244516E-09  1.029835E-09  3.427202E-10  1.025319E-08  1.729444E-09  2.233821E-10  3.579922E-10  1.089098E-08  9.680856E-10  2.310497E-10  1.384576E-08
 7.471671E+00  1.439391E-08  2.727230E-09  1.274605E-09  4.200750E-10  1.254900E-08  2.116690E-09  2.785688E-10  4.411574E-10  1.316868E-08  1.170548E-09  2.818789E-10  1.628524E-08
 8.395579E+00  1.718363E-08  3.255810E-09  1.544649E-09  5.050137E-10  1.508099E-08  2.543772E-09  3.399106E-10  5.330686E-10  1.565080E-08  1.391181E-09  3.374237E-10  1.887120E-08
 9.433732E+00  2.018536E-08  3.824559E-09  1.836755E-09  5.965736E-10  1.782347E-08  3.006359E-09  4.067215E-10  6.327557E-10  1.830964E-08  1.627521E-09  3.970312E-10  2.157104E-08
 1.060026E+01  2.336301E-08  4.426637E-09  2.147094E-09  6.936081E-10  2.074456E-08  3.499071E-09  4.781549E-10  7.390223E-10  2.111263E-08  1.876674E-09  4.599401E-10  2.434991E-08
 1.191103E+01  2.667607E-08  5.054369E-09  2.471409E-09  7.948398E-10  2.380761E-08  4.015725E-09  5.532466E-10  8.505023E-10  2.402376E-08  2.135439E-09  5.253148E-10  2.717194E-08
 1.338389E+01  3.008131E-08  5.699558E-09  2.805203E-09  8.989139E-10  2.697278E-08  4.549602E-09  6.309588E-10  9.657181E-10  2.700501E-08  2.400435E-09  5.922795E-10  3.000152E-08
 1.503887E+01  3.353434E-08  6.353796E-09  3.143907E-09  1.004448E-09  3.019859E-08  5.093702E-09  7.102219E-10  1.083138E-09  3.001778E-08  2.668230E-09  6.599494E-10  3.280431E-08
 1.689850E+01  3.699114E-08  7.008736E-09  3.483036E-09  1.110078E-09  3.344336E-08  5.640994E-09  7.899715E-10  1.201230E-09  3.302404E-08  2.935444E-09  7.274586E-10  3.554804E-08
 1.898808E+01  4.040929E-08  7.656339E-09  3.818311E-09  1.214495E-09  3.666649E-08  6.184626E-09  8.691807E-10  1.318505E-09  3.598746E-08  3.198847E-09  7.939838E-10  3.820323E-08
 2.133605E+01  4.374903E-08  8.289072E-09  4.145760E-09  1.316479E-09  3.982951E-08  6.718112E-09  9.468854E-10  1.433558E-09  3.887423E-08  3.455433E-09  8.587624E-10  4.074357E-08
 2.397435E+01  4.697406E-08  8.900059E-09  4.461792E-09  1.414922E-09  4.289695E-08  7.235469E-09  1.022205E-09  1.545100E-09  4.165367E-08  3.702477E-09  9.211071E-10  4.314628E-08
 2.693889E+01  5.005212E-08  9.483194E-09  4.763246E-09  1.508844E-09  4.583698E-08  7.731328E-09  1.094355E-09  1.651976E-09  4.429873E-08  3.937575E-09  9.804146E-10  4.539221E-08
 3.027002E+01  5.295534E-08  1.003320E-08  5.047421E-09  1.597403E-09  4.862176E-08  8.201000E-09  1.162659E-09  1.753181E-09  4.678623E-08  4.158669E-09  1.036171E-09  4.746585E-08
 3.401305E+01  5.566041E-08  1.054568E-08  5.312086E-09  1.679899E-09  5.122773E-08  8.640518E-09  1.226547E-09  1.847871E-09  4.909696E-08  4.364052E-09  1.087956E-09  4.935529E-08
 3.821893E+01  5.814863E-08  1.101709E-08  5.555473E-09  1.755777E-09  5.363569E-08  9.046646E-09  1.285563E-09  1.935359E-09  5.121567E-08  4.552375E-09  1.135435E-09  5.105203E-08
 4.294488E+01  6.040576E-08  1.144475E-08  5.776259E-09  1.824617E-09  5.583069E-08  9.416873E-09  1.339355E-09  2.015118E-09  5.313100E-08  4.722627E-09  1.178364E-09  5.255082E-08
 4.825522E+01  6.242190E-08  1.182680E-08  5.973544E-09  1.886131E-09  5.780192E-08  9.749381E-09  1.387675E-09  2.086767E-09  5.483524E-08  4.874125E-09  1.216580E-09  5.384937E-08
 5.422221E+01  6.419115E-08  1.216211E-08  6.146813E-09  1.940151E-09  5.954249E-08  1.004301E-08  1.430368E-09  2.150068E-09  5.632410E-08  5.006492E-09  1.249994E-09  5.494808E-08
 6.092705E+01  6.571133E-08  1.245028E-08  6.295900E-09  1.986617E-09  6.104912E-08  1.029722E-08  1.467366E-09  2.204911E-09  5.759647E-08  5.119625E-09  1.278584E-09  5.584974E-08
 6.846097E+01  6.698361E-08  1.269154E-08  6.420950E-09  2.025570E-09  6.232183E-08  1.051199E-08  1.498678E-09  2.251299E-09  5.865403E-08  5.213674E-09  1.302392E-09  5.655921E-08
 7.692650E+01  6.801214E-08  1.288664E-08  6.522377E-09  2.057134E-09  6.336357E-08  1.068784E-08  1.524379E-09  2.289339E-09  5.950094E-08  5.289006E-09  1.321507E-09  5.708308E-08
 8.643883E+01  6.880360E-08  1.303685E-08  6.600829E-09  2.081506E-09  6.417983E-08  1.082567E-08  1.544604E-09  2.319225E-09  6.014348E-08  5.346177E-09  1.336067E-09  5.742934E-08
 9.712740E+01  6.936678E-08  1.314381E-08  6.657141E-09  2.098946E-09  6.477828E-08  1.092677E-08  1.559536E-09  2.341226E-09  6.058968E-08  5.385895E-09  1.346244E-09  5.760708E-08
 1.091377E+02  6.971223E-08  1.320950E-08  6.692310E-09  2.109763E-09  6.516833E-08  1.099271E-08  1.569398E-09  2.355671E-09  6.084898E-08  5.408997E-09  1.352244E-09  5.762618E-08
 1.226331E+02  6.985177E-08  1.323616E-08  6.707453E-09  2.114305E-09  6.536076E-08  1.102531E-08  1.574445E-09  2.362940E-09  6.093186E-08  5.416410E-09  1.354292E-09  5.749702E-08
 1.377972E+02  6.979817E-08  1.322618E-08  6.703777E-09  2.112951E-09  6.536738E-08  1.102655E-08  1.574957E-09  2.363447E-09  6.084953E-08  5.409129E-09  1.352633E-09  5.723028E-08
 1.548365E+02  6.956481E-08  1.318210E-08  6.682554E-09  2.106099E-09  6.520065E-08  1.099852E-08  1.571230E-09  2.357636E-09  6.061367E-08  5.388189E-09  1.347522E-09  5.683672E-08
 1.739828E+02  6.916536E-08  1.310649E-08  6.645094E-09  2.094160E-09  6.487345E-08  1.094339E-08  1.563572E-09  2.345965E-09  6.023614E-08  5.354644E-09  1.339222E-09  5.632701E-08
 1.954966E+02  6.861354E-08  1.300196E-08  6.592722E-09  2.077547E-09  6.439873E-08  1.086334E-08  1.552296E-09  2.328902E-09  5.972880E-08  5.309549E-09  1.327998E-09  5.571163E-08
 2.196707E+02  6.792292E-08  1.287107E-08  6.526758E-09  2.056675E-09  6.378940E-08  1.076056E-08  1.537716E-09  2.306913E-09  5.910336E-08  5.253946E-09  1.314111E-09  5.500075E-08
