# ITER#2314 (F57-60MW-H, tau=0.16e-6, ntime=150)  - 40.7 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00 -1.771046E+03
    2    1  4.1824E+00 -3.8828E+00 -7.542192E+02
    3    1  4.1844E+00 -3.8820E+00 -2.500842E+03
    4    1  4.1869E+00 -3.8810E+00 -1.808511E+03
    5    1  4.1905E+00 -3.8796E+00  4.148926E+02
    6    1  4.1960E+00 -3.8775E+00  5.825448E+02
    7    1  4.2042E+00 -3.8742E+00 -1.677436E+03
    8    1  4.2161E+00 -3.8696E+00 -2.876949E+03
    9    1  4.2326E+00 -3.8631E+00 -3.724854E+03
   10    1  4.2548E+00 -3.8546E+00 -3.038241E+03
   11    1  4.2836E+00 -3.8436E+00  2.579192E+02
   12    1  4.3204E+00 -3.8299E+00  5.900506E+02
   13    1  4.3667E+00 -3.8129E+00 -6.643244E+02
   14    1  4.4249E+00 -3.7925E+00 -4.290414E+02
   15    1  4.4971E+00 -3.7686E+00 -4.210402E+02
   16    1  4.5842E+00 -3.7423E+00 -1.958207E+03
   17    1  4.6845E+00 -3.7170E+00 -1.996913E+03
   18    1  4.7929E+00 -3.6989E+00 -2.381142E+02
   19    1  4.8964E+00 -3.6959E+00 -4.089397E+02
   20    1  4.9755E+00 -3.7077E+00  7.617962E+02
   21    1  5.4416E+00 -2.6135E+00 -1.711773E+01
   22    1  5.3527E+00 -2.5513E+00 -1.669146E+01
   23    1  5.1855E+00 -2.3739E+00 -1.675864E+01
   24    1  5.0190E+00 -2.1003E+00 -1.684451E+01
   25    1  4.8749E+00 -1.7821E+00 -1.625095E+01
   26    1  4.7513E+00 -1.4488E+00 -1.509488E+01
   27    1  4.6451E+00 -1.1082E+00 -1.367973E+01
   28    1  4.5555E+00 -7.6268E-01 -1.201567E+01
   29    1  4.4819E+00 -4.1310E-01 -1.017534E+01
   30    1  4.4237E+00 -6.0661E-02 -8.147626E+00
   31    1  4.3824E+00  2.9378E-01 -6.023809E+00
   32    1  4.3589E+00  6.5012E-01 -3.890194E+00
   33    1  4.3515E+00  1.0072E+00 -1.737541E+00
   34    1  4.3605E+00  1.3634E+00  3.295273E-01
   35    1  4.3879E+00  1.7170E+00  2.240000E+00
   36    1  4.4377E+00  2.0654E+00  3.975177E+00
   37    1  4.5125E+00  2.4051E+00  5.489086E+00
   38    1  4.6154E+00  2.7294E+00  6.678920E+00
   39    1  4.7504E+00  3.0251E+00  7.514981E+00
   40    1  4.9164E+00  3.2727E+00  8.047986E+00
   41    1  5.1052E+00  3.4555E+00  8.370070E+00
   42    1  5.3135E+00  3.5722E+00  8.540425E+00
   43    1  5.5546E+00  3.6286E+00  8.689339E+00
   44    1  5.8345E+00  3.6189E+00  9.038097E+00
   45    1  6.1357E+00  3.5401E+00  9.489146E+00
   46    1  6.4361E+00  3.4023E+00  9.713532E+00
   47    1  6.7223E+00  3.2179E+00  9.653558E+00
   48    1  6.9892E+00  2.9969E+00  9.293120E+00
   49    1  7.2338E+00  2.7476E+00  8.558734E+00
   50    1  7.4516E+00  2.4737E+00  7.506943E+00
   51    1  7.6402E+00  2.1775E+00  6.133250E+00
   52    1  7.7989E+00  1.8632E+00  4.466032E+00
   53    1  7.9254E+00  1.5344E+00  2.595277E+00
   54    1  8.0173E+00  1.1942E+00  6.496775E-01
   55    1  8.0748E+00  8.4620E-01 -1.362871E+00
   56    1  8.0955E+00  4.9507E-01 -3.457199E+00
   57    1  8.0760E+00  1.4422E-01 -5.613787E+00
   58    1  8.0182E+00 -2.0275E-01 -7.665302E+00
   59    1  7.9235E+00 -5.4071E-01 -9.535272E+00
   60    1  7.7913E+00 -8.6495E-01 -1.133089E+01
   61    1  7.6233E+00 -1.1723E+00 -1.291174E+01
   62    1  7.4231E+00 -1.4604E+00 -1.425580E+01
   63    1  7.1956E+00 -1.7276E+00 -1.530240E+01
   64    1  6.9444E+00 -1.9711E+00 -1.593871E+01
   65    1  6.6712E+00 -2.1892E+00 -1.642141E+01
   66    1  6.3795E+00 -2.3804E+00 -1.684497E+01
   67    1  6.0760E+00 -2.5349E+00 -1.692445E+01
   68    1  5.7833E+00 -2.6271E+00 -1.652399E+01
   69    1  5.5581E+00 -2.6394E+00 -1.654852E+01
   70    1  5.4620E+00 -2.6219E+00 -1.716897E+01
   71    1  5.0368E+00 -3.7322E+00  9.382516E+02
   72    1  5.1093E+00 -3.7836E+00 -9.734120E+02
   73    1  5.1911E+00 -3.8676E+00  2.879911E+02
   74    1  5.2648E+00 -3.9669E+00  2.331467E+03
   75    1  5.3274E+00 -4.0657E+00  2.309946E+03
   76    1  5.3798E+00 -4.1563E+00  1.492350E+03
   77    1  5.4222E+00 -4.2339E+00  1.688889E+03
   78    1  5.4554E+00 -4.2970E+00  2.627652E+03
   79    1  5.4810E+00 -4.3470E+00  3.552134E+03
   80    1  5.5007E+00 -4.3864E+00  3.815462E+03
   81    1  5.5159E+00 -4.4170E+00  3.965574E+03
   82    1  5.5274E+00 -4.4405E+00  2.413303E+03
   83    1  5.5359E+00 -4.4580E+00  8.195581E+02
   84    1  5.5420E+00 -4.4706E+00  6.901075E+02
