    8   24   30    1    8     /OXYGEN             /GCR PROJECT      
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.60226   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 26/07/01
 -12.41500 -12.46376 -12.50137 -12.54014 -12.59619 -12.64301 -12.69106 -12.75629
 -12.80743 -12.85864 -12.92593 -12.97658 -13.02652 -13.09390 -13.14579 -13.19397
 -12.39036 -12.41659 -12.44485 -12.48244 -12.50921 -12.53548 -12.57203 -12.60263
 -12.63598 -12.68232 -12.71787 -12.75474 -12.80754 -12.85117 -12.89685 -12.95886
 -13.00614 -13.05313 -13.11480 -13.16090 -13.20549 -13.26500 -13.31086 -13.35240
 -12.68829 -12.71319 -12.73915 -12.77471 -12.80165 -12.82702 -12.86082 -12.88926
 -12.91978 -12.96261 -12.99638 -13.03080 -13.07859 -13.11754 -13.15843 -13.21427
 -13.25685 -13.29869 -13.35237 -13.39180 -13.42990 -13.47907 -13.51510 -13.54823
 -12.88368 -12.90712 -12.93230 -12.96723 -12.99346 -13.01818 -13.05028 -13.07645
 -13.10510 -13.14579 -13.17749 -13.20974 -13.25430 -13.29019 -13.32757 -13.37874
 -13.41774 -13.45509 -13.50224 -13.53715 -13.57094 -13.61429 -13.64556 -13.67324
 -13.08808 -13.10999 -13.13385 -13.16715 -13.19208 -13.21552 -13.24583 -13.27027
 -13.29645 -13.33308 -13.36187 -13.39179 -13.43246 -13.46385 -13.49685 -13.54241
 -13.57676 -13.60985 -13.65110 -13.68043 -13.70821 -13.74391 -13.76996 -13.79272
 -13.35144 -13.37334 -13.39719 -13.43050 -13.45543 -13.47887 -13.50917 -13.53361
 -13.55978 -13.59638 -13.62516 -13.65508 -13.69574 -13.72710 -13.76009 -13.80564
 -13.83998 -13.87307 -13.91432 -13.94362 -13.97136 -14.00703 -14.03305 -14.05578
 -13.53865 -13.56055 -13.58441 -13.61773 -13.64267 -13.66611 -13.69642 -13.72087
 -13.74705 -13.78367 -13.81245 -13.84239 -13.88307 -13.91444 -13.94745 -13.99303
 -14.02739 -14.06050 -14.10178 -14.13111 -14.15887 -14.19456 -14.22059 -14.24334
 -13.80258 -13.82449 -13.84836 -13.88168 -13.90663 -13.93008 -13.96040 -13.98486
 -14.01104 -14.04768 -14.07647 -14.10642 -14.14712 -14.17851 -14.21153 -14.25714
 -14.29152 -14.32466 -14.36597 -14.39532 -14.42310 -14.45881 -14.48487 -14.50763
 -14.13517 -14.15708 -14.18096 -14.21429 -14.23924 -14.26270 -14.29303 -14.31750
 -14.34369 -14.38033 -14.40914 -14.43910 -14.47982 -14.51122 -14.54426 -14.58989
 -14.62429 -14.65745 -14.69879 -14.72815 -14.75595 -14.79168 -14.81775 -14.84053
 -14.35427 -14.37619 -14.40006 -14.43340 -14.45835 -14.48181 -14.51215 -14.53662
 -14.56282 -14.59947 -14.62828 -14.65825 -14.69897 -14.73039 -14.76343 -14.80907
 -14.84348 -14.87665 -14.91800 -14.94737 -14.97518 -15.01092 -15.03700 -15.05977
 -14.58655 -14.60847 -14.63235 -14.66569 -14.69064 -14.71411 -14.74444 -14.76892
 -14.79512 -14.83177 -14.86059 -14.89056 -14.93129 -14.96271 -14.99576 -15.04141
 -15.07583 -15.10901 -15.15036 -15.17975 -15.20756 -15.24331 -15.26939 -15.29217
 -14.85062 -14.87254 -14.89642 -14.92977 -14.95472 -14.97819 -15.00853 -15.03301
 -15.05921 -15.09587 -15.12469 -15.15466 -15.19540 -15.22683 -15.25988 -15.30554
 -15.33996 -15.37315 -15.41451 -15.44390 -15.47172 -15.50748 -15.53356 -15.55635
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 3   / DATE= 26/07/01
 -10.83220 -10.82616 -10.81886 -10.80712 -10.79673 -10.78513 -10.76747 -10.75025
 -10.72833 -10.69077 -10.65360 -10.60856 -10.53797 -10.47349 -10.39479 -10.26042
 -10.13189  -9.97781  -9.73170  -9.51086  -9.25795  -8.87291  -8.54749  -8.19920
 -10.92025 -10.91420 -10.90690 -10.89517 -10.88477 -10.87317 -10.85552 -10.83830
 -10.81638 -10.77881 -10.74164 -10.69661 -10.62601 -10.56153 -10.48284 -10.34847
 -10.21993 -10.06585  -9.81975  -9.59890  -9.34600  -8.96096  -8.63554  -8.28724
 -11.00296 -10.99681 -10.98974 -10.97871 -10.96866 -10.95676 -10.93625 -10.91210
 -10.88829 -10.87389 -10.84993 -10.80866 -10.74691 -10.68997 -10.61932 -10.50161
 -10.38885 -10.25294 -10.03632  -9.84089  -9.61549  -9.27029  -8.97733  -8.66120
 -11.02261 -11.01763 -11.01175 -11.00247 -10.99418 -10.98470 -10.96921 -10.95186
 -10.93247 -10.91117 -10.88735 -10.85379 -10.80482 -10.77145 -10.73195 -10.64408
 -10.55587 -10.45156 -10.28292 -10.12887  -9.94994  -9.67283  -9.43171  -9.16864
 -11.05729 -11.05424 -11.05044 -11.04422 -11.03885 -11.03320 -11.02526 -11.01749
 -11.00608 -10.98316 -10.96287 -10.94043 -10.90557 -10.87916 -10.84806 -10.78433
 -10.72061 -10.64407 -10.51867 -10.40277 -10.26639 -10.05089  -9.85940  -9.64552
 -11.09600 -11.09436 -11.09237 -11.08928 -11.08670 -11.08400 -11.07999 -11.07529
 -11.06913 -11.05989 -11.05054 -11.03878 -11.02048 -11.00319 -10.98150 -10.94406
 -10.90758 -10.86274 -10.78834 -10.71806 -10.63221 -10.48891 -10.35613 -10.20120
 -11.12842 -11.12778 -11.12697 -11.12566 -11.12446 -11.12304 -11.12068 -11.11802
 -11.11460 -11.10938 -11.10454 -11.09852 -11.08821 -11.07814 -11.06514 -11.04159
 -11.01868 -10.99048 -10.94240 -10.89618 -10.83889 -10.74071 -10.64592 -10.53133
 -11.11708 -11.12161 -11.12626 -11.13249 -11.13685 -11.14051 -11.14414 -11.14713
 -11.15082 -11.15644 -11.16118 -11.16549 -11.16836 -11.16733 -11.16366 -11.15563
 -11.14659 -11.13433 -11.11224 -11.08974 -11.06078 -11.00981 -10.95871 -10.89407
 -11.03297 -11.04392 -11.05535 -11.07110 -11.08284 -11.09373 -11.10659 -11.11688
 -11.12870 -11.14683 -11.16215 -11.17728 -11.19362 -11.20215 -11.20785 -11.21216
 -11.21271 -11.21085 -11.20476 -11.19607 -11.18263 -11.15620 -11.12829 -11.09142
 -10.78418 -10.80540 -10.82813 -10.86087 -10.88650 -10.91162 -10.94334 -10.96860
 -10.99735 -11.04302 -11.08266 -11.12280 -11.16944 -11.19885 -11.22451 -11.25580
 -11.27811 -11.29896 -11.32363 -11.33944 -11.35250 -11.36522 -11.37098 -11.37229
 -10.69147 -10.71575 -10.74195 -10.77969 -10.80946 -10.83914 -10.87756 -10.90804
 -10.94272 -10.99899 -11.04790 -11.09790 -11.15831 -11.19759 -11.23266 -11.27679
 -11.30984 -11.34215 -11.38223 -11.40986 -11.43559 -11.46753 -11.48820 -11.50546
 -10.67307 -10.69815 -10.72560 -10.76602 -10.79832 -10.83055 -10.87205 -10.90499
 -10.94244 -11.00310 -11.05690 -11.11308 -11.18199 -11.22777 -11.26944 -11.32250
 -11.36240 -11.40176 -11.45205 -11.48885 -11.52443 -11.56940 -11.60168 -11.63254
 -10.70476 -10.72969 -10.75723 -10.79831 -10.83147 -10.86475 -10.90769 -10.94148
 -10.97946 -11.04065 -11.09521 -11.15294 -11.22515 -11.27350 -11.31749 -11.37335
 -11.41555 -11.45750 -11.51186 -11.55211 -11.59146 -11.64236 -11.68024 -11.71782
 -10.80100 -10.82560 -10.85266 -10.89303 -10.92606 -10.96005 -11.00504 -11.03896
 -11.07567 -11.13537 -11.18888 -11.24611 -11.31940 -11.36886 -11.41406 -11.47230
 -11.51625 -11.56010 -11.61733 -11.65976 -11.70199 -11.75894 -11.80221 -11.84595
 -10.98725 -11.01141 -11.03793 -11.07739 -11.10970 -11.14305 -11.18734 -11.22050
 -11.25557 -11.31093 -11.36057 -11.41424 -11.48367 -11.53142 -11.57621 -11.63575
 -11.68052 -11.72475 -11.78351 -11.82838 -11.87386 -11.93543 -11.98340 -12.03328
 -11.13763 -11.16130 -11.18739 -11.22635 -11.25833 -11.29146 -11.33561 -11.36864
 -11.40281 -11.45436 -11.50003 -11.54967 -11.61467 -11.66063 -11.70470 -11.76345
 -11.80859 -11.85407 -11.91427 -11.95992 -12.00651 -12.07084 -12.12138 -12.17427
 -11.31540 -11.33828 -11.36362 -11.40183 -11.43352 -11.46660 -11.51082 -11.54318
 -11.57581 -11.62439 -11.66706 -11.71306 -11.77315 -11.81712 -11.86031 -11.91762
 -11.96238 -12.00835 -12.06985 -12.11634 -12.16360 -12.22959 -12.28247 -12.33828
 -11.53401 -11.55650 -11.58105 -11.61739 -11.64771 -11.68023 -11.72534 -11.75773
 -11.78917 -11.83498 -11.87407 -11.91622 -11.97370 -12.01591 -12.05726 -12.11357
 -12.15776 -12.20326 -12.26507 -12.31171 -12.35916 -12.42666 -12.48024 -12.53657
 -11.69627 -11.71890 -11.74340 -11.77909 -11.80863 -11.84034 -11.88465 -11.91681
 -11.94798 -11.99238 -12.02985 -12.07024 -12.12566 -12.16684 -12.20758 -12.26342
 -12.30729 -12.35236 -12.41339 -12.45975 -12.50707 -12.57380 -12.62710 -12.68360
 -11.93326 -11.95521 -11.97895 -12.01376 -12.04277 -12.07407 -12.11795 -12.14940
 -12.17959 -12.22278 -12.25888 -12.29732 -12.34989 -12.39000 -12.43038 -12.48508
 -12.52834 -12.57275 -12.63153 -12.67707 -12.72428 -12.78957 -12.84206 -12.89822
 -12.24148 -12.26219 -12.28478 -12.31850 -12.34678 -12.37714 -12.41957 -12.45160
 -12.48266 -12.52306 -12.55655 -12.59346 -12.64511 -12.68462 -12.72392 -12.77626
 -12.81789 -12.86134 -12.91959 -12.96418 -13.00966 -13.07236 -13.12342 -13.17816
 -12.44749 -12.46794 -12.48990 -12.52199 -12.54910 -12.57907 -12.62263 -12.65510
 -12.68592 -12.72607 -12.75828 -12.79328 -12.84355 -12.88256 -12.92147 -12.97346
 -13.01435 -13.05674 -13.11397 -13.15785 -13.20240 -13.26343 -13.31315 -13.36656
 -12.66788 -12.68855 -12.71049 -12.74176 -12.76790 -12.79697 -12.83982 -12.87200
 -12.90250 -12.94198 -12.97368 -13.00784 -13.05604 -13.09449 -13.13360 -13.18456
 -13.22412 -13.26532 -13.32150 -13.36442 -13.40785 -13.46771 -13.51604 -13.56754
 -12.92086 -12.94037 -12.96153 -12.99286 -13.01913 -13.04752 -13.08789 -13.11954
 -13.15066 -13.18946 -13.22005 -13.25333 -13.30089 -13.33851 -13.37647 -13.42629
 -13.46510 -13.50532 -13.55963 -13.60116 -13.64324 -13.70073 -13.74641 -13.79516
 -13.09887 -13.11807 -13.13885 -13.16941 -13.19499 -13.22270 -13.26235 -13.29356
