    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
 -11.45254 -11.44355 -11.43847 -11.43534 -11.43430 -11.43370 -11.43318 -11.43289
 -11.43264 -11.43180 -11.43022 -11.42706 -11.41717 -11.39838 -11.35855 -11.24280
 -11.10123 -10.92728 -10.70185 -10.55084 -10.40974 -10.23860 -10.11706  -9.99450
 -10.44811 -10.44080 -10.43672 -10.43418 -10.43330 -10.43282 -10.43250 -10.43223
 -10.43172 -10.43080 -10.42947 -10.42664 -10.41763 -10.40128 -10.36760 -10.26927
 -10.14949 -10.00419  -9.81985  -9.69874  -9.58626  -9.45483  -9.36537  -9.27578
  -9.45804  -9.45308  -9.45019  -9.44816  -9.44737  -9.44693  -9.44656  -9.44599
  -9.44491  -9.44364  -9.44227  -9.43915  -9.43072  -9.41685  -9.38903  -9.30991
  -9.21535  -9.10235  -8.95939  -8.86594  -8.78106  -8.68650  -8.62532  -8.56461
  -8.65396  -8.65156  -8.64996  -8.64851  -8.64782  -8.64743  -8.64630  -8.64495
  -8.64365  -8.64140  -8.63885  -8.63517  -8.62652  -8.61397  -8.59129  -8.52999
  -8.45767  -8.37115  -8.25828  -8.18192  -8.11277  -8.04013  -7.99680  -7.95449
  -8.28188  -8.28036  -8.27912  -8.27809  -8.27735  -8.27608  -8.27485  -8.27422
  -8.27300  -8.27026  -8.26739  -8.26361  -8.25482  -8.24278  -8.22245  -8.16924
  -8.10643  -8.02995  -7.92661  -7.85514  -7.79143  -7.72690  -7.68999  -7.65436
  -7.97354  -7.97266  -7.97122  -7.97020  -7.97008  -7.96941  -7.96803  -7.96680
  -7.96529  -7.96294  -7.96041  -7.95643  -7.94760  -7.93673  -7.91932  -7.87332
  -7.81819  -7.75016  -7.65599  -7.58946  -7.53032  -7.47244  -7.44096  -7.41095
  -7.70030  -7.69941  -7.69818  -7.69747  -7.69756  -7.69729  -7.69596  -7.69449
  -7.69303  -7.69113  -7.68901  -7.68538  -7.67784  -7.66880  -7.65408  -7.61614
  -7.57027  -7.51187  -7.42825  -7.36793  -7.31453  -7.26255  -7.23430  -7.20740
  -7.54492  -7.54404  -7.54418  -7.54436  -7.54382  -7.54291  -7.54165  -7.54086
  -7.54008  -7.53793  -7.53553  -7.53299  -7.52757  -7.51973  -7.50614  -7.47296
  -7.43325  -7.38121  -7.30469  -7.24863  -7.19893  -7.15045  -7.12398  -7.09875
  -7.37201  -7.37214  -7.37204  -7.37132  -7.37085  -7.37095  -7.37058  -7.36984
  -7.36930  -7.36771  -7.36582  -7.36383  -7.35910  -7.35236  -7.34137  -7.31472
  -7.28184  -7.23722  -7.16995  -7.11982  -7.07500  -7.03133  -7.00769  -6.98522
  -7.21412  -7.21359  -7.21349  -7.21369  -7.21363  -7.21316  -7.21247  -7.21206
  -7.21159  -7.21079  -7.20986  -7.20839  -7.20489  -7.20013  -7.19212  -7.17153
  -7.14542  -7.10952  -7.05296  -7.00886  -6.96857  -6.92862  -6.90668  -6.88580
  -7.14031  -7.14013  -7.14008  -7.14016  -7.14012  -7.13978  -7.13923  -7.13893
  -7.13872  -7.13807  -7.13726  -7.13628  -7.13374  -7.12985  -7.12309  -7.10611
  -7.08400  -7.05226  -7.00201  -6.96228  -6.92433  -6.88538  -6.86356  -6.84272
  -7.08595  -7.08606  -7.08610  -7.08599  -7.08584  -7.08565  -7.08521  -7.08496
  -7.08504  -7.08470  -7.08393  -7.08299  -7.08077  -7.07758  -7.07214  -7.05825
  -7.03961  -7.01206  -6.96629  -6.92933  -6.89473  -6.85851  -6.83712  -6.81647
  -7.04651  -7.04634  -7.04635  -7.04620  -7.04603  -7.04609  -7.04587  -7.04558
  -7.04560  -7.04524  -7.04455  -7.04381  -7.04230  -7.04006  -7.03590  -7.02435
  -7.00847  -6.98485  -6.94390  -6.90942  -6.87641  -6.84132  -6.82040  -6.80016
  -7.02537  -7.02511  -7.02506  -7.02515  -7.02518  -7.02513  -7.02486  -7.02468
  -7.02472  -7.02441  -7.02386  -7.02336  -7.02218  -7.02029  -7.01677  -7.00694
  -6.99287  -6.97128  -6.93496  -6.90335  -6.86974  -6.83460  -6.81594  -6.79830
  -7.00041  -7.00058  -7.00059  -7.00060  -7.00049  -7.00005  -6.99986  -7.00004
  -7.00006  -6.99999  -6.99980  -6.99927  -6.99805  -6.99664  -6.99422  -6.98577
  -6.97372  -6.95618  -6.92250  -6.89199  -6.86272  -6.83041  -6.80990  -6.78985
  -6.97398  -6.97477  -6.97486  -6.97471  -6.97434  -6.97338  -6.97331  -6.97398
  -6.97396  -6.97421  -6.97449  -6.97386  -6.97252  -6.97175  -6.97071  -6.96385
  -6.95427  -6.94199  -6.91117  -6.88166  -6.85847  -6.83007  -6.80661  -6.78276
  -6.95855  -6.95975  -6.95989  -6.95962  -6.95908  -6.95778  -6.95779  -6.95877
  -6.95873  -6.95920  -6.95978  -6.95907  -6.95766  -6.95731  -6.95717  -6.95133
  -6.94340  -6.93459  -6.90565  -6.87679  -6.85759  -6.83174  -6.80633  -6.78000
  -6.94333  -6.94496  -6.94516  -6.94477  -6.94403  -6.94236  -6.94246  -6.94378
  -6.94372  -6.94442  -6.94532  -6.94451  -6.94301  -6.94312  -6.94393  -6.93917
  -6.93297  -6.92785  -6.90089  -6.87271  -6.85773  -6.83456  -6.80709  -6.77813
  -6.92701  -6.92912  -6.92939  -6.92885  -6.92789  -6.92581  -6.92601  -6.92771
  -6.92763  -6.92859  -6.92985  -6.92891  -6.92732  -6.92795  -6.92983  -6.92628
  -6.92205  -6.92111  -6.89641  -6.86901  -6.85877  -6.83863  -6.80883  -6.77688
  -6.91587  -6.91832  -6.91864  -6.91799  -6.91688  -6.91450  -6.91477  -6.91675
  -6.91664  -6.91780  -6.91931  -6.91828  -6.91660  -6.91762  -6.92025  -6.91754
  -6.91470  -6.91674  -6.89364  -6.86677  -6.85990  -6.84188  -6.81044  -6.77637
  -6.90058  -6.90352  -6.90391  -6.90311  -6.90177  -6.89898  -6.89936  -6.90171
  -6.90158  -6.90301  -6.90487  -6.90369  -6.90191  -6.90345  -6.90715  -6.90561
  -6.90472  -6.91094  -6.89011  -6.86399  -6.86182  -6.84678  -6.81301  -6.77599
  -6.88179  -6.88534  -6.88581  -6.88483  -6.88320  -6.87988  -6.88040  -6.88323
  -6.88307  -6.88484  -6.88714  -6.88576  -6.88382  -6.88603  -6.89106  -6.89098
  -6.89252  -6.90402  -6.88604  -6.86084  -6.86455  -6.85320  -6.81652  -6.77579
  -6.86960  -6.87354  -6.87407  -6.87296  -6.87115  -6.86748  -6.86809  -6.87124
  -6.87105  -6.87304  -6.87564  -6.87412  -6.87207  -6.87472  -6.88062  -6.88148
  -6.88462  -6.89959  -6.88347  -6.85888  -6.86642  -6.85748  -6.81889  -6.77572
  -6.85676  -6.86113  -6.86171  -6.86047  -6.85846  -6.85444  -6.85514  -6.85862
  -6.85841  -6.86064  -6.86354  -6.86187  -6.85970  -6.86281  -6.86962  -6.87147
  -6.87629  -6.89493  -6.88080  -6.85683  -6.86841  -6.86199  -6.82139  -6.77565
  -6.84225  -6.84709  -6.84774  -6.84635  -6.84413  -6.83969  -6.84049  -6.84436
  -6.84412  -6.84662  -6.84986  -6.84801  -6.84569  -6.84933  -6.85718  -6.86013
  -6.86684  -6.88965  -6.87776  -6.85450  -6.87064  -6.86704  -6.82415  -6.77551
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 2   / DATE= 04/11/99
 -67.66487 -67.64874 -67.61429 -67.50340 -67.34829 -67.14174 -66.82154 -66.56752
 -66.31574 -65.99390 -65.75777 -65.52299 -65.20117 -64.94694 -64.69418 -64.29369
 -63.87613 -63.39602 -62.83628 -62.38866 -61.95849 -61.46095 -61.13091 -60.82853
 -51.75239 -51.73626 -51.70487 -51.61317 -51.49335 -51.33762 -51.08893 -50.86521
 -50.59049 -50.12892 -49.70832 -49.24983 -48.62047 -48.13323 -47.61896 -46.96963
 -46.51625 -46.00705 -45.28086 -44.74906 -44.24450 -43.63901 -43.23594 -42.87173
 -34.06717 -34.06411 -34.06247 -34.06151 -34.06035 -34.05686 -34.04385 -34.02534
 -34.00049 -33.95992 -33.91561 -33.83954 -33.63372 -33.36425 -33.00922 -32.45610
 -32.00764 -31.54764 -30.93155 -30.46891 -30.02636 -29.49154 -29.12881 -28.79440
 -26.75776 -26.75359 -26.75052 -26.74680 -26.74249 -26.73471 -26.71650 -26.69645
 -26.67379 -26.64646 -26.62945 -26.61297 -26.57193 -26.49718 -26.34573 -25.99932
 -25.64262 -25.24369 -24.69185 -24.27387 -23.87312 -23.38703 -23.05344 -22.73831
 -21.23559 -21.23103 -21.22780 -21.22431 -21.22045 -21.21372 -21.19755 -21.17878
 -21.15655 -21.12940 -21.11434 -21.10342 -21.08902 -21.06738 -21.01886 -20.86872
 -20.65835 -20.36490 -19.89351 -19.51718 -19.15046 -18.70031 -18.38590 -18.08248
 -16.90825 -16.90357 -16.89980 -16.89498 -16.89007 -16.88336 -16.86875 -16.85159
 -16.83126 -16.80562 -16.79082 -16.78066 -16.77056 -16.76058 -16.74315 -16.68605
 -16.59038 -16.42164 -16.07984 -15.76095 -15.43300 -15.02077 -14.72708 -14.43851
 -14.70192 -14.69741 -14.69432 -14.69054 -14.68626 -14.68097 -14.66933 -14.65460
 -14.63644 -14.61243 -14.59784 -14.58775 -14.57904 -14.57211 -14.56046 -14.52742
 -14.47290 -14.36698 -14.11901 -13.85555 -13.56659 -13.18888 -12.91594 -12.64708
 -12.45219 -12.44798 -12.44395 -12.43963 -12.43692 -12.43334 -12.42382 -12.41135
 -12.39618 -12.37715 -12.36622 -12.35765 -12.34866 -12.34245 -12.33468 -12.31619
 -12.28705 -12.23074 -12.08366 -11.90487 -11.68588 -11.37410 -11.14177 -10.91268
 -10.59628 -10.59334 -10.59104 -10.58856 -10.58622 -10.58297 -10.57592 -10.56778
 -10.55798 -10.54502 -10.53697 -10.53066 -10.52361 -10.51795 -10.51116 -10.49785
 -10.48034 -10.44979 -10.37090 -10.26964 -10.13179  -9.91257  -9.73739  -9.56187
  -9.77135  -9.76930  -9.76801  -9.76613  -9.76370  -9.76125  -9.75634  -9.74992
  -9.74225  -9.73297  -9.72758  -9.72257  -9.71622  -9.71140  -9.70503  -9.69258
  -9.67837  -9.65669  -9.60288  -9.53223  -9.43225  -9.26490  -9.12415  -8.97898
  -9.12624  -9.12478  -9.12359  -9.12169  -9.11956  -9.11743  -9.11407  -9.11006
  -9.10437  -9.09704  -9.09322  -9.08946  -9.08394  -9.07952  -9.07445  -9.06505
  -9.05413  -9.03802  -9.00011  -8.95120  -8.88096  -8.75706  -8.64633  -8.52960
  -8.59417  -8.59302  -8.59225  -8.59118  -8.58988  -8.58862  -8.58647  -8.58366
  -8.57973  -8.57450  -8.57152  -8.56892  -8.56530  -8.56202  -8.55797  -8.55077
  -8.54292  -8.53141  -8.50527  -8.47219  -8.42381  -8.33502  -8.25182  -8.16012
  -8.31358  -8.31277  -8.31215  -8.31126  -8.31031  -8.30937  -8.30750  -8.30512
  -8.30233  -8.29877  -8.29641  -8.29429  -8.29147  -8.28893  -8.28569  -8.27990
  -8.27371  -8.26457  -8.24416  -8.21865  -8.18098  -8.10999  -8.04111  -7.96219
  -8.01846  -8.01805  -8.01752  -8.01689  -8.01654  -8.01589  -8.01443  -8.01293
  -8.01095  -8.00839  -8.00697  -8.00565  -8.00351  -8.00149  -7.99932  -7.99530
  -7.99044  -7.98357  -7.96882  -7.95032  -7.92258  -7.86927  -7.81585  -7.75159
  -7.76863  -7.76852  -7.76863  -7.76788  -7.76633  -7.76553  -7.76522  -7.76460
  -7.76407  -7.76275  -7.76110  -7.76035  -7.75956  -7.75802  -7.75675  -7.75372
  -7.74927  -7.74476  -7.73588  -7.72295  -7.70268  -7.66282  -7.62171  -7.57037
  -7.65619  -7.65605  -7.65593  -7.65590  -7.65588  -7.65557  -7.65518  -7.65495
  -7.65376  -7.65224  -7.65212  -7.65145  -7.64968  -7.64846  -7.64735  -7.64543
  -7.64296  -7.63915  -7.63081  -7.62040  -7.60431  -7.57116  -7.53556  -7.49070
  -7.57489  -7.57480  -7.57471  -7.57474  -7.57470  -7.57391  -7.57273  -7.57260
  -7.57259  -7.57185  -7.57082  -7.57047  -7.57019  -7.56919  -7.56808  -7.56650
  -7.56456  -7.56115  -7.55437  -7.54652  -7.53313  -7.50428  -7.47308  -7.43277
  -7.51619  -7.51610  -7.51590  -7.51594  -7.51609  -7.51528  -7.51393  -7.51391
  -7.51409  -7.51398  -7.51358  -7.51310  -7.51226  -7.51135  -7.51029  -7.50908
  -7.50815  -7.50614  -7.50066  -7.49345  -7.48213  -7.45787  -7.43046  -7.39454
  -7.49170  -7.49168  -7.49177  -7.49168  -7.49127  -7.49072  -7.49027  -7.49025
  -7.49013  -7.49010  -7.49018  -7.48958  -7.48843  -7.48799  -7.48732  -7.48608
  -7.48494  -7.48297  -7.47830  -7.47221  -7.46227  -7.44034  -7.41508  -7.38111
  -7.47771  -7.47757  -7.47711  -7.47633  -7.47598  -7.47590  -7.47595  -7.47590
  -7.47590  -7.47610  -7.47612  -7.47536  -7.47454  -7.47476  -7.47427  -7.47288
  -7.47182  -7.46964  -7.46563  -7.46140  -7.45274  -7.43261  -7.41013  -7.37925
  -7.48441  -7.48438  -7.48430  -7.48425  -7.48427  -7.48423  -7.48429  -7.48434
  -7.48370  -7.48274  -7.48280  -7.48296  -7.48251  -7.48173  -7.48145  -7.48128
  -7.48045  -7.47901  -7.47577  -7.47147  -7.46442  -7.44810  -7.42801  -7.39947
  -7.49775  -7.49773  -7.49771  -7.49769  -7.49769  -7.49769  -7.49767  -7.49766
  -7.49768  -7.49769  -7.49767  -7.49778  -7.49739  -7.49653  -7.49625  -7.49613
  -7.49524  -7.49377  -7.49088  -7.48727  -7.48106  -7.46588  -7.44706  -7.42099
  -7.51584  -7.51582  -7.51581  -7.51579  -7.51579  -7.51579  -7.51577  -7.51576
  -7.51580  -7.51582  -7.51580  -7.51591  -7.51550  -7.51460  -7.51436  -7.51417
  -7.51319  -7.51225  -7.50999  -7.50628  -7.50081  -7.48767  -7.47035  -7.44598
  -7.53880  -7.53881  -7.53888  -7.53896  -7.53892  -7.53888  -7.53894  -7.53897
  -7.53863  -7.53807  -7.53809  -7.53835  -7.53792  -7.53688  -7.53675  -7.53655
  -7.53538  -7.53529  -7.53390  -7.52966  -7.52504  -7.51468  -7.49914  -7.47618
  -7.55602  -7.55604  -7.55618  -7.55632  -7.55626  -7.55619  -7.55631  -7.55636
  -7.55575  -7.55479  -7.55483  -7.55519  -7.55475  -7.55361  -7.55356  -7.55334
  -7.55205  -7.55256  -7.55179  -7.54717  -7.54314  -7.53477  -7.52049  -7.49854
  -7.58118  -7.58123  -7.58145  -7.58168  -7.58160  -7.58149  -7.58167  -7.58177
  -7.58078  -7.57925  -7.57932  -7.57982  -7.57936  -7.57810  -7.57815  -7.57790
  -7.57642  -7.57779  -7.57788  -7.57274  -7.56955  -7.56397  -7.55147  -7.53095
  -7.61388  -7.61396  -7.61429  -7.61464  -7.61451  -7.61435  -7.61463  -7.61477
  -7.61331  -7.61106  -7.61117  -7.61185  -7.61137  -7.60994  -7.61012  -7.60983
  -7.60813  -7.61057  -7.61174  -7.60595  -7.60381  -7.60174  -7.59149  -7.57279
  -7.63582  -7.63591  -7.63632  -7.63674  -7.63658  -7.63639  -7.63673  -7.63689
  -7.63512  -7.63241  -7.63254  -7.63334  -7.63285  -7.63131  -7.63157  -7.63124
  -7.62940  -7.63255  -7.63443  -7.62821  -7.62676  -7.62700  -7.61825  -7.60074
  -7.65928  -7.65940  -7.65988  -7.66038  -7.66020  -7.65997  -7.66037  -7.66057
  -7.65847  -7.65526  -7.65542  -7.65635  -7.65584  -7.65419  -7.65452  -7.65417
  -7.65216  -7.65606  -7.65870  -7.65203  -7.65131  -7.65399  -7.64682  -7.63059
  -7.68615  -7.68628  -7.68686  -7.68744  -7.68722  -7.68695  -7.68743  -7.68766
  -7.68519  -7.68143  -7.68162  -7.68268  -7.68216  -7.68038  -7.68081  -7.68041
  -7.67823  -7.68297  -7.68646  -7.67929  -7.67939  -7.68485  -7.67948  -7.66471
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 3   / DATE= 04/11/99
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69895
 -73.69889 -73.69859 -73.69781 -73.69554 -73.68493 -73.65874 -73.33992 -72.74468
 -72.25052 -71.71445 -70.94887 -70.33360 -69.69144 -68.80495 -68.11431 -67.43264
 -49.83608 -49.83608 -49.83607 -49.83600 -49.83579 -49.83532 -49.83380 -49.83035
 -49.82101 -49.78952 -49.74118 -49.66126 -49.48093 -49.24742 -48.91613 -48.35056
 -47.87129 -47.37074 -46.67802 -46.12593 -45.54785 -44.74571 -44.11195 -43.47188
 -38.06392 -38.06382 -38.06362 -38.06303 -38.06217 -38.06068 -38.05706 -38.05292
 -38.04874 -38.04708 -38.05075 -38.05501 -38.04563 -38.00599 -37.91707 -37.68753
 -37.39887 -37.01454 -36.40460 -35.90175 -35.37735 -34.64824 -34.06533 -33.46434
 -29.21139 -29.20995 -29.20720 -29.19919 -29.18640 -29.16317 -29.10837 -29.04867
 -28.98169 -28.90362 -28.86271 -28.83740 -28.81960 -28.81444 -28.81122 -28.79473
 -28.75126 -28.65210 -28.37497 -28.03981 -27.62355 -27.00932 -26.50745 -25.97806
 -22.28026 -22.27617 -22.26827 -22.24568 -22.21142 -22.15340 -22.03138 -21.91301
 -21.79288 -21.66661 -21.60490 -21.56805 -21.54306 -21.53361 -21.52810 -21.52346
 -21.51807 -21.50697 -21.47016 -21.39742 -21.25202 -20.91691 -20.56536 -20.15108
 -18.78241 -18.77868 -18.77122 -18.74969 -18.71724 -18.66241 -18.54625 -18.43205
 -18.31503 -18.19108 -18.13003 -18.09331 -18.06825 -18.05893 -18.05358 -18.04877
 -18.04411 -18.03669 -18.01772 -17.98448 -17.91795 -17.74004 -17.51307 -17.20122
 -15.24286 -15.24042 -15.23592 -15.22365 -15.20523 -15.17329 -15.10132 -15.02543
 -14.94313 -14.85104 -14.80448 -14.77638 -14.75620 -14.74796 -14.74232 -14.73515
 -14.72873 -14.72058 -14.70422 -14.68182 -14.64124 -14.53737 -14.40299 -14.20047
 -12.36848 -12.36718 -12.36489 -12.35881 -12.34963 -12.33343 -12.29584 -12.25471
 -12.20850 -12.15579 -12.12818 -12.11031 -12.09602 -12.08877 -12.08249 -12.07382
 -12.06632 -12.05690 -12.03861 -12.01786 -11.98716 -11.92100 -11.84023 -11.71637
 -11.12096 -11.12022 -11.11841 -11.11295 -11.10519 -11.09239 -11.06365 -11.03142
 -10.99451 -10.95175 -10.92983 -10.91597 -10.90374 -10.89688 -10.89092 -10.88276
 -10.87524 -10.86575 -10.84889 -10.83112 -10.80582 -10.75302 -10.69080 -10.59733
 -10.16966 -10.16921 -10.16766 -10.16276 -10.15636 -10.14673 -10.12589 -10.10117
 -10.07258 -10.04084 -10.02411 -10.01267 -10.00214  -9.99592  -9.99047  -9.98351
  -9.97660  -9.96763  -9.95253  -9.93620  -9.91349  -9.86973  -9.81906  -9.74355
  -9.41037  -9.40999  -9.40916  -9.40671  -9.40313  -9.39703  -9.38302  -9.36714
  -9.34867  -9.32695  -9.31534  -9.30740  -9.29978  -9.29517  -9.29066  -9.28344
  -9.27673  -9.26867  -9.25486  -9.24046  -9.22108  -9.18439  -9.14279  -9.08194
  -9.02160  -9.02128  -9.02072  -9.01920  -9.01694  -9.01297  -9.00332  -8.99148
  -8.97761  -8.96212  -8.95327  -8.94652  -8.94029  -8.93654  -8.93262  -8.92591
  -8.91935  -8.91133  -8.89803  -8.88554  -8.86876  -8.83449  -8.79598  -8.74135
  -8.62373  -8.62356  -8.62319  -8.62210  -8.62059  -8.61812  -8.61220  -8.60445
  -8.59535  -8.58572  -8.58010  -8.57540  -8.57030  -8.56702  -8.56365  -8.55788
  -8.55247  -8.54584  -8.53432  -8.52378  -8.51032  -8.48428  -8.45787  -8.42220
  -8.29403  -8.29397  -8.29380  -8.29323  -8.29234  -8.29079  -8.28724  -8.28332
  -8.27862  -8.27250  -8.26920  -8.26677  -8.26318  -8.26061  -8.25799  -8.25309
  -8.24839  -8.24282  -8.23322  -8.22264  -8.20679  -8.17044  -8.11796  -8.03539
  -8.14901  -8.14902  -8.14885  -8.14817  -8.14737  -8.14635  -8.14447  -8.14214
  -8.13903  -8.13462  -8.13201  -8.13003  -8.12740  -8.12524  -8.12275  -8.11849
  -8.11475  -8.11025  -8.10195  -8.09341  -8.08164  -8.05665  -8.02415  -7.97547
  -8.04012  -8.03998  -8.03976  -8.03930  -8.03880  -8.03812  -8.03679  -8.03519
  -8.03312  -8.03025  -8.02840  -8.02688  -8.02496  -8.02316  -8.02093  -8.01745
  -8.01434  -8.01052  -8.00372  -7.99695  -7.98826  -7.97259  -7.95666  -7.93462
  -7.95859  -7.95856  -7.95849  -7.95828  -7.95799  -7.95751  -7.95647  -7.95533
  -7.95394  -7.95201  -7.95071  -7.94953  -7.94786  -7.94637  -7.94456  -7.94158
  -7.93897  -7.93579  -7.92989  -7.92398  -7.91629  -7.90156  -7.88474  -7.86049
  -7.92176  -7.92177  -7.92178  -7.92176  -7.92161  -7.92122  -7.92019  -7.91915
  -7.91806  -7.91671  -7.91563  -7.91455  -7.91324  -7.91186  -7.91011  -7.90766
  -7.90543  -7.90254  -7.89734  -7.89208  -7.88521  -7.87229  -7.85767  -7.83651
  -7.89384  -7.89380  -7.89380  -7.89386  -7.89383  -7.89358  -7.89281  -7.89209
  -7.89132  -7.89011  -7.88922  -7.88844  -7.88741  -7.88621  -7.88470  -7.88273
  -7.88073  -7.87810  -7.87371  -7.86909  -7.86294  -7.85175  -7.83899  -7.82024
  -7.89176  -7.89176  -7.89179  -7.89189  -7.89187  -7.89162  -7.89084  -7.89025
  -7.88976  -7.88903  -7.88830  -7.88740  -7.88616  -7.88544  -7.88460  -7.88249
  -7.88065  -7.87865  -7.87504  -7.87121  -7.86610  -7.85655  -7.84581  -7.83012
  -7.90429  -7.90417  -7.90410  -7.90413  -7.90413  -7.90396  -7.90335  -7.90281
  -7.90235  -7.90188  -7.90126  -7.90042  -7.89944  -7.89866  -7.89768  -7.89592
  -7.89432  -7.89242  -7.88918  -7.88580  -7.88118  -7.87224  -7.86244  -7.84832
  -7.92273  -7.92268  -7.92263  -7.92259  -7.92256  -7.92248  -7.92225  -7.92193
  -7.92145  -7.92061  -7.92002  -7.91947  -7.91854  -7.91772  -7.91678  -7.91525
  -7.91397  -7.91241  -7.90931  -7.90596  -7.90163  -7.89394  -7.88535  -7.87269
  -7.94709  -7.94710  -7.94709  -7.94705  -7.94701  -7.94697  -7.94685  -7.94655
  -7.94609  -7.94550  -7.94500  -7.94446  -7.94380  -7.94305  -7.94213  -7.94093
  -7.93958  -7.93776  -7.93503  -7.93245  -7.92892  -7.92188  -7.91405  -7.90286
  -7.96601  -7.96600  -7.96599  -7.96595  -7.96591  -7.96588  -7.96578  -7.96548
  -7.96504  -7.96455  -7.96407  -7.96350  -7.96286  -7.96229  -7.96157  -7.96042
  -7.95911  -7.95741  -7.95487  -7.95251  -7.94930  -7.94284  -7.93571  -7.92558
  -7.99417  -7.99418  -7.99418  -7.99415  -7.99412  -7.99410  -7.99403  -7.99378
  -7.99333  -7.99267  -7.99217  -7.99159  -7.99064  -7.99044  -7.99035  -7.98897
  -7.98792  -7.98695  -7.98450  -7.98187  -7.97875  -7.97357  -7.96780  -7.95918
  -8.03131  -8.03134  -8.03135  -8.03132  -8.03129  -8.03128  -8.03127  -8.03105
  -8.03056  -8.02970  -8.02920  -8.02859  -8.02723  -8.02752  -8.02822  -8.02655
  -8.02585  -8.02582  -8.02347  -8.02047  -8.01743  -8.01389  -8.00987  -8.00318
  -8.05642  -8.05646  -8.05648  -8.05645  -8.05643  -8.05642  -8.05644  -8.05623
  -8.05571  -8.05473  -8.05423  -8.05360  -8.05197  -8.05257  -8.05381  -8.05195
  -8.05147  -8.05206  -8.04977  -8.04653  -8.04355  -8.04109  -8.03823  -8.03282
  -8.08341  -8.08346  -8.08349  -8.08346  -8.08343  -8.08344  -8.08348  -8.08328
  -8.08271  -8.08162  -8.08112  -8.08048  -8.07855  -8.07949  -8.08129  -8.07923
  -8.07900  -8.08024  -8.07802  -8.07452  -8.07160  -8.07029  -8.06866  -8.06462
  -8.11439  -8.11446  -8.11450  -8.11447  -8.11444  -8.11446  -8.11454  -8.11433
  -8.11369  -8.11248  -8.11200  -8.11133  -8.10907  -8.11039  -8.11284  -8.11055
  -8.11060  -8.11257  -8.11043  -8.10663  -8.10378  -8.10378  -8.10357  -8.10110
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 04/11/99
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
