    8   24   30    1    8     /OXYGEN             /GCR PROJECT      
 -11.95733 -11.94850 -11.94062 -11.93340 -11.93027 -11.92804 -11.92474 -11.91992
 -11.90903 -11.86920 -11.79618 -11.66035 -11.38439 -11.15756 -10.98378 -10.91861
 -10.98171 -11.07898 -11.16583 -11.17566 -11.14665 -11.06353 -10.97955 -10.88697
 -10.91504 -10.90661 -10.89925 -10.89280 -10.89007 -10.88808 -10.88565 -10.88253
 -10.87536 -10.84839 -10.79804 -10.70076 -10.49217 -10.32187 -10.20948 -10.20229
 -10.27170 -10.34326 -10.38526 -10.37106 -10.32835 -10.24336 -10.16655 -10.08407
  -9.84317  -9.83606  -9.83031  -9.82527  -9.82293  -9.82134  -9.81984  -9.81800
  -9.81342  -9.79678  -9.76577  -9.70522  -9.57502  -9.47509  -9.42563  -9.44961
  -9.49665  -9.52763  -9.52489  -9.49366  -9.44586  -9.36901  -9.30602  -9.24005
  -9.28871  -9.28321  -9.27870  -9.27468  -9.27292  -9.27185  -9.27058  -9.26887
  -9.26523  -9.25290  -9.23043  -9.18745  -9.09939  -9.03694  -9.01225  -9.03498
  -9.06240  -9.07295  -9.05445  -9.01951  -8.97212  -8.90252  -8.84906  -8.79397
  -8.53171  -8.52898  -8.52716  -8.52565  -8.52491  -8.52438  -8.52290  -8.52124
  -8.51928  -8.51216  -8.49976  -8.47863  -8.44170  -8.41974  -8.41281  -8.41968
  -8.42341  -8.41658  -8.38867  -8.35460  -8.31311  -8.25725  -8.21704  -8.17642
  -8.19521  -8.19394  -8.19308  -8.19197  -8.19113  -8.19054  -8.18968  -8.18857
  -8.18661  -8.18141  -8.17345  -8.16021  -8.13786  -8.12507  -8.12096  -8.12216
  -8.12021  -8.11099  -8.08488  -8.05476  -8.01827  -7.97084  -7.93817  -7.90556
  -7.89604  -7.89555  -7.89510  -7.89477  -7.89433  -7.89319  -7.89201  -7.89153
  -7.89054  -7.88685  -7.88132  -7.87319  -7.86048  -7.85272  -7.84855  -7.84751
  -7.84488  -7.83539  -7.81275  -7.78826  -7.75804  -7.71882  -7.69224  -7.66589
  -7.72224  -7.72206  -7.72190  -7.72219  -7.72204  -7.72059  -7.71913  -7.71905
  -7.71891  -7.71644  -7.71223  -7.70654  -7.69829  -7.69280  -7.68849  -7.68638
  -7.68392  -7.67554  -7.65617  -7.63532  -7.60913  -7.57457  -7.55088  -7.52739
  -7.52330  -7.52341  -7.52341  -7.52302  -7.52292  -7.52338  -7.52284  -7.52172
  -7.52119  -7.51981  -7.51771  -7.51498  -7.50997  -7.50634  -7.50414  -7.50110
  -7.49757  -7.49251  -7.47815  -7.46044  -7.43909  -7.41140  -7.39230  -7.37331
  -7.34283  -7.34282  -7.34296  -7.34246  -7.34178  -7.34160  -7.34181  -7.34174
  -7.34107  -7.33982  -7.33883  -7.33764  -7.33521  -7.33337  -7.33233  -7.33031
  -7.32738  -7.32296  -7.31267  -7.30012  -7.28352  -7.26146  -7.24643  -7.23153
  -7.25687  -7.25684  -7.25666  -7.25625  -7.25600  -7.25601  -7.25613  -7.25599
  -7.25547  -7.25458  -7.25388  -7.25307  -7.25161  -7.25051  -7.24974  -7.24817
  -7.24596  -7.24249  -7.23407  -7.22366  -7.20980  -7.19075  -7.17729  -7.16388
  -7.18146  -7.18139  -7.18100  -7.18087  -7.18100  -7.18082  -7.18070  -7.18070
  -7.18043  -7.17987  -7.17937  -7.17877  -7.17801  -7.17755  -7.17709  -7.17576
  -7.17393  -7.17119  -7.16435  -7.15588  -7.14465  -7.12811  -7.11548  -7.10275
  -7.10531  -7.10533  -7.10539  -7.10530  -7.10508  -7.10485  -7.10471  -7.10475
  -7.10480  -7.10456  -7.10412  -7.10367  -7.10310  -7.10267  -7.10225  -7.10155
  -7.10042  -7.09817  -7.09323  -7.08695  -7.07747  -7.06342  -7.05305  -7.04265
  -7.05555  -7.05549  -7.05552  -7.05525  -7.05497  -7.05503  -7.05513  -7.05510
  -7.05511  -7.05488  -7.05453  -7.05424  -7.05383  -7.05344  -7.05299  -7.05251
  -7.05182  -7.05017  -7.04611  -7.04075  -7.03268  -7.02049  -7.01130  -7.00206
  -6.98989  -6.98949  -6.98943  -6.98969  -6.98986  -6.98980  -6.98969  -6.98972
  -6.98979  -6.98953  -6.98930  -6.98941  -6.98945  -6.98900  -6.98820  -6.98770
  -6.98742  -6.98623  -6.98338  -6.97956  -6.97334  -6.96280  -6.95409  -6.94520
  -6.91193  -6.91109  -6.91092  -6.91195  -6.91272  -6.91245  -6.91201  -6.91214
  -6.91228  -6.91200  -6.91189  -6.91252  -6.91311  -6.91256  -6.91123  -6.91066
  -6.91091  -6.91025  -6.90894  -6.90716  -6.90329  -6.89472  -6.88646  -6.87782
  -6.86248  -6.86135  -6.86110  -6.86263  -6.86380  -6.86339  -6.86274  -6.86293
  -6.86312  -6.86281  -6.86278  -6.86374  -6.86469  -6.86406  -6.86237  -6.86176
  -6.86237  -6.86206  -6.86177  -6.86136  -6.85907  -6.85180  -6.84383  -6.83533
  -6.81115  -6.80971  -6.80939  -6.81144  -6.81303  -6.81248  -6.81159  -6.81185
  -6.81209  -6.81176  -6.81181  -6.81311  -6.81444  -6.81373  -6.81163  -6.81099
  -6.81198  -6.81204  -6.81284  -6.81390  -6.81329  -6.80742  -6.79975  -6.79137
  -6.75374  -6.75195  -6.75155  -6.75419  -6.75624  -6.75553  -6.75439  -6.75472
  -6.75502  -6.75466  -6.75480  -6.75648  -6.75823  -6.75743  -6.75485  -6.75417
  -6.75563  -6.75609  -6.75815  -6.76091  -6.76222  -6.75793  -6.75059  -6.74232
  -6.71343  -6.71140  -6.71093  -6.71399  -6.71637  -6.71554  -6.71423  -6.71460
  -6.71495  -6.71457  -6.71478  -6.71672  -6.71877  -6.71790  -6.71497  -6.71427
  -6.71606  -6.71681  -6.71976  -6.72374  -6.72642  -6.72326  -6.71614  -6.70793
  -6.65702  -6.65465  -6.65410  -6.65773  -6.66057  -6.65959  -6.65802  -6.65847
  -6.65887  -6.65847  -6.65876  -6.66107  -6.66355  -6.66258  -6.65914  -6.65840
  -6.66068  -6.66183  -6.66605  -6.67177  -6.67640  -6.67482  -6.66802  -6.65986
  -6.58639  -6.58360  -6.58295  -6.58730  -6.59071  -6.58953  -6.58765  -6.58818
  -6.58865  -6.58822  -6.58862  -6.59139  -6.59441  -6.59331  -6.58920  -6.58843
  -6.59134  -6.59298  -6.59881  -6.60676  -6.61386  -6.61428  -6.60785  -6.59972
  -6.54004  -6.53697  -6.53625  -6.54107  -6.54485  -6.54354  -6.54146  -6.54205
  -6.54257  -6.54211  -6.54258  -6.54565  -6.54902  -6.54784  -6.54327  -6.54248
  -6.54583  -6.54779  -6.55468  -6.56413  -6.57286  -6.57459  -6.56841  -6.56026
  -6.49099  -6.48763  -6.48684  -6.49215  -6.49632  -6.49488  -6.49258  -6.49323
  -6.49380  -6.49332  -6.49387  -6.49724  -6.50099  -6.49972  -6.49465  -6.49384
  -6.49766  -6.49995  -6.50798  -6.51903  -6.52951  -6.53264  -6.52670  -6.51851
  -6.43530  -6.43161  -6.43074  -6.43661  -6.44121  -6.43962  -6.43709  -6.43781
  -6.43843  -6.43793  -6.43855  -6.44227  -6.44645  -6.44508  -6.43941  -6.43859
  -6.44297  -6.44563  -6.45496  -6.46786  -6.48032  -6.48504  -6.47937  -6.47111
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 2   / DATE= 26/07/01
 -71.35386 -71.46612 -71.52253 -71.56520 -71.61187 -71.65296 -71.69648 -71.72772
 -71.75676 -71.79120 -71.81494 -71.83768 -71.85946 -71.87319 -71.89617 -71.84374
 -69.93626 -68.52721 -68.37728 -67.87501 -67.34553 -66.78290 -66.37486 -66.02391
 -59.95918 -59.94867 -59.92819 -59.86456 -59.77399 -59.64264 -59.40885 -59.18401
 -58.90572 -58.43721 -58.01446 -57.55362 -56.91308 -56.41610 -55.90682 -55.21100
 -54.64844 -54.02212 -53.29042 -52.67973 -52.05756 -51.25810 -50.68981 -50.17689
 -38.34366 -38.34295 -38.34313 -38.34483 -38.34727 -38.35056 -38.35478 -38.35562
 -38.35123 -38.33118 -38.29767 -38.23678 -38.07704 -37.86157 -37.54213 -37.02224
 -36.60209 -36.13639 -35.46340 -34.93257 -34.38669 -33.66291 -33.13854 -32.65591
 -29.67465 -29.67258 -29.67170 -29.67144 -29.67150 -29.67176 -29.67219 -29.67204
 -29.67071 -29.66755 -29.66354 -29.65510 -29.63205 -29.59284 -29.50902 -29.27654
 -28.98639 -28.61309 -28.03377 -27.55915 -27.06403 -26.39735 -25.90430 -25.44346
 -23.12294 -23.11995 -23.11862 -23.11785 -23.11748 -23.11760 -23.11803 -23.11810
 -23.11798 -23.11645 -23.11384 -23.11110 -23.10634 -23.09786 -23.07792 -23.00969
 -22.89654 -22.69706 -22.29940 -21.92213 -21.50800 -20.93258 -20.49387 -20.07468
 -18.04848 -18.04422 -18.04203 -18.04032 -18.03920 -18.03851 -18.03794 -18.03757
 -18.03771 -18.03809 -18.03806 -18.03819 -18.03646 -18.03171 -18.02356 -18.00186
 -17.96296 -17.88060 -17.67033 -17.42588 -17.12510 -16.66844 -16.30206 -15.94279
 -15.50515 -15.50064 -15.49830 -15.49687 -15.49633 -15.49614 -15.49609 -15.49600
 -15.49593 -15.49560 -15.49501 -15.49434 -15.49318 -15.49148 -15.48786 -15.47539
 -15.45279 -15.40786 -15.28347 -15.12117 -14.89893 -14.52848 -14.21440 -13.89881
 -12.97174 -12.96748 -12.96520 -12.96385 -12.96338 -12.96313 -12.96275 -12.96237
 -12.96228 -12.96226 -12.96193 -12.96145 -12.96037 -12.95884 -12.95634 -12.94963
 -12.93838 -12.91600 -12.85377 -12.76712 -12.63310 -12.37871 -12.14060 -11.88857
 -11.70164 -11.69805 -11.69601 -11.69457 -11.69400 -11.69386 -11.69340 -11.69254
 -11.69225 -11.69214 -11.69144 -11.69056 -11.68926 -11.68791 -11.68580 -11.68033
 -11.67192 -11.65656 -11.61537 -11.55751 -11.46555 -11.27957 -11.09334 -10.88701
 -10.05026 -10.04767 -10.04608 -10.04487 -10.04431 -10.04383 -10.04333 -10.04305
 -10.04252 -10.04147 -10.04056 -10.03948 -10.03767 -10.03578 -10.03299 -10.02747
 -10.02108 -10.01102  -9.98742  -9.95639  -9.90760  -9.80517  -9.69547  -9.56404
  -9.36191  -9.36008  -9.35902  -9.35827  -9.35785  -9.35727  -9.35645  -9.35601
  -9.35553  -9.35459  -9.35356  -9.35228  -9.35015  -9.34803  -9.34519  -9.34006
  -9.33454  -9.32630  -9.30790  -9.28476  -9.24960  -9.17715  -9.09848  -9.00013
  -8.79867  -8.79723  -8.79617  -8.79533  -8.79521  -8.79533  -8.79464  -8.79335
  -8.79301  -8.79286  -8.79161  -8.79023  -8.78836  -8.78638  -8.78360  -8.77896
  -8.77443  -8.76753  -8.75336  -8.73696  -8.71178  -8.66002  -8.60377  -8.53115
  -8.49924  -8.49825  -8.49747  -8.49679  -8.49663  -8.49662  -8.49606  -8.49513
  -8.49467  -8.49424  -8.49329  -8.49215  -8.49047  -8.48879  -8.48642  -8.48232
  -8.47834  -8.47248  -8.46090  -8.44771  -8.42743  -8.38550  -8.33960  -8.27953
  -8.17853  -8.17807  -8.17775  -8.17746  -8.17729  -8.17692  -8.17635  -8.17601
  -8.17551  -8.17480  -8.17436  -8.17361  -8.17191  -8.17027  -8.16868  -8.16587
  -8.16250  -8.15810  -8.14974  -8.13976  -8.12430  -8.09208  -8.05632  -8.00864
  -7.89604  -7.89590  -7.89581  -7.89573  -7.89572  -7.89571  -7.89560  -7.89552
  -7.89572  -7.89513  -7.89354  -7.89248  -7.89233  -7.89218  -7.89083  -7.88798
  -7.88576  -7.88250  -7.87679  -7.87064  -7.85940  -7.83459  -7.80737  -7.77053
  -7.76620  -7.76614  -7.76612  -7.76603  -7.76600  -7.76626  -7.76558  -7.76389
  -7.76321  -7.76349  -7.76348  -7.76368  -7.76310  -7.76142  -7.75996  -7.75808
  -7.75619  -7.75479  -7.75133  -7.74518  -7.73577  -7.71570  -7.69211  -7.65986
  -7.66385  -7.66380  -7.66378  -7.66376  -7.66375  -7.66376  -7.66367  -7.66350
  -7.66351  -7.66299  -7.66202  -7.66181  -7.66139  -7.66003  -7.65945  -7.65911
  -7.65779  -7.65579  -7.65172  -7.64685  -7.63983  -7.62401  -7.60419  -7.57602
  -7.58499  -7.58496  -7.58496  -7.58493  -7.58492  -7.58501  -7.58519  -7.58534
  -7.58556  -7.58494  -7.58361  -7.58304  -7.58335  -7.58331  -7.58261  -7.58125
  -7.58035  -7.57917  -7.57595  -7.57174  -7.56638  -7.55395  -7.53712  -7.51282
  -7.54983  -7.54980  -7.54976  -7.54981  -7.54984  -7.54947  -7.54886  -7.54884
  -7.54901  -7.54888  -7.54838  -7.54822  -7.54817  -7.54773  -7.54722  -7.54620
  -7.54516  -7.54446  -7.54244  -7.53881  -7.53388  -7.52252  -7.50721  -7.48492
  -7.52061  -7.52058  -7.52055  -7.52060  -7.52063  -7.52028  -7.51991  -7.52000
  -7.51956  -7.51884  -7.51897  -7.51913  -7.51892  -7.51847  -7.51798  -7.51755
  -7.51717  -7.51600  -7.51365  -7.51146  -7.50770  -7.49795  -7.48496  -7.46517
  -7.49867  -7.49866  -7.49866  -7.49865  -7.49865  -7.49866  -7.49869  -7.49869
  -7.49864  -7.49858  -7.49859  -7.49853  -7.49866  -7.49878  -7.49806  -7.49712
  -7.49727  -7.49669  -7.49501  -7.49333  -7.48988  -7.48155  -7.47127  -7.45509
  -7.49017  -7.49016  -7.49016  -7.49015  -7.49015  -7.49015  -7.49015  -7.49015
  -7.49016  -7.49013  -7.49011  -7.49024  -7.48987  -7.48898  -7.48862  -7.48885
  -7.48877  -7.48818  -7.48668  -7.48497  -7.48223  -7.47542  -7.46625  -7.45202
  -7.48381  -7.48381  -7.48380  -7.48380  -7.48379  -7.48379  -7.48381  -7.48381
  -7.48377  -7.48384  -7.48389  -7.48336  -7.48249  -7.48241  -7.48243  -7.48252
  -7.48256  -7.48195  -7.48063  -7.47964  -7.47781  -7.47208  -7.46374  -7.45096
  -7.47883  -7.47882  -7.47881  -7.47881  -7.47881  -7.47878  -7.47876  -7.47877
  -7.47874  -7.47910  -7.47926  -7.47763  -7.47624  -7.47783  -7.47824  -7.47761
  -7.47789  -7.47733  -7.47636  -7.47643  -7.47559  -7.47079  -7.46330  -7.45200
  -7.47639  -7.47637  -7.47637  -7.47637  -7.47637  -7.47633  -7.47628  -7.47629
  -7.47627  -7.47684  -7.47707  -7.47466  -7.47290  -7.47568  -7.47637  -7.47522
  -7.47566  -7.47515  -7.47443  -7.47526  -7.47512  -7.47098  -7.46409  -7.45385
  -7.47402  -7.47400  -7.47399  -7.47400  -7.47401  -7.47393  -7.47385  -7.47386
  -7.47386  -7.47471  -7.47506  -7.47155  -7.46925  -7.47371  -7.47481  -7.47291
  -7.47359  -7.47315  -7.47277  -7.47467  -7.47552  -7.47232  -7.46628  -7.45754
  -7.47223  -7.47221  -7.47220  -7.47222  -7.47222  -7.47212  -7.47198  -7.47201
  -7.47202  -7.47324  -7.47372  -7.46882  -7.46585  -7.47242  -7.47403  -7.47121
  -7.47218  -7.47181  -7.47189  -7.47514  -7.47724  -7.47522  -7.47025  -7.46340
  -7.47153  -7.47151  -7.47150  -7.47152  -7.47153  -7.47140  -7.47124  -7.47126
  -7.47129  -7.47275  -7.47332  -7.46750  -7.46408  -7.47205  -7.47400  -7.47056
  -7.47172  -7.47141  -7.47179  -7.47593  -7.47885  -7.47761  -7.47335  -7.46775
  -7.47107  -7.47105  -7.47103  -7.47106  -7.47107  -7.47092  -7.47072  -7.47075
  -7.47079  -7.47251  -7.47317  -7.46637  -7.46248  -7.47194  -7.47424  -7.47015
  -7.47151  -7.47126  -7.47196  -7.47704  -7.48084  -7.48043  -7.47691  -7.47265
  -7.47078  -7.47076  -7.47074  -7.47077  -7.47078  -7.47061  -7.47037  -7.47040
  -7.47045  -7.47247  -7.47324  -7.46533  -7.46089  -7.47204  -7.47475  -7.46992
  -7.47151  -7.47133  -7.47239  -7.47854  -7.48334  -7.48387  -7.48120  -7.47845
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 3   / DATE= 26/07/01
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69896
 -55.93159 -55.92475 -55.92100 -55.91827 -55.91685 -55.91527 -55.91107 -55.90276
 -55.88427 -55.83319 -55.76806 -55.66782 -55.44488 -55.16721 -54.79295 -54.19897
 -53.71337 -53.21120 -52.51837 -51.96777 -51.39231 -50.59531 -49.97227 -49.34783
 -42.27699 -42.26957 -42.26518 -42.26177 -42.26048 -42.26008 -42.26073 -42.26293
 -42.26764 -42.27882 -42.28956 -42.29551 -42.27659 -42.22210 -42.11592 -41.86739
 -41.56629 -41.17075 -40.55264 -40.04526 -39.51518 -38.77739 -38.19088 -37.59166
 -32.04270 -32.03495 -32.03019 -32.02649 -32.02500 -32.02418 -32.02333 -32.02251
 -32.02085 -32.01612 -32.01105 -32.00665 -32.00668 -32.01378 -32.01966 -31.99540
 -31.91501 -31.74973 -31.37299 -30.98365 -30.53304 -29.88623 -29.36430 -28.82052
 -24.06636 -24.05898 -24.05423 -24.04999 -24.04802 -24.04698 -24.04654 -24.04632
 -24.04647 -24.04801 -24.04859 -24.04878 -24.05017 -24.04942 -24.04654 -24.04036
 -24.02821 -23.99495 -23.87723 -23.68458 -23.39386 -22.89733 -22.46866 -22.01023
 -20.05575 -20.04840 -20.04353 -20.03937 -20.03760 -20.03672 -20.03627 -20.03606
 -20.03592 -20.03609 -20.03639 -20.03722 -20.03980 -20.04149 -20.04220 -20.04089
 -20.03460 -20.01981 -19.97194 -19.87707 -19.70397 -19.34209 -18.99289 -18.59958
 -16.01611 -16.00907 -16.00423 -16.00025 -15.99874 -15.99807 -15.99769 -15.99778
 -15.99809 -15.99857 -15.99970 -16.00172 -16.00482 -16.00587 -16.00577 -16.00539
 -16.00388 -15.99922 -15.98194 -15.94884 -15.87750 -15.68625 -15.46142 -15.17475
 -13.98584 -13.97954 -13.97511 -13.97135 -13.96987 -13.96917 -13.96871 -13.96860
 -13.96884 -13.96990 -13.97123 -13.97312 -13.97629 -13.97748 -13.97765 -13.97797
 -13.97642 -13.97233 -13.96176 -13.94323 -13.90321 -13.79075 -13.64223 -13.43340
 -11.37252 -11.36793 -11.36462 -11.36166 -11.36048 -11.35996 -11.35968 -11.35945
 -11.35933 -11.35995 -11.36101 -11.36243 -11.36446 -11.36523 -11.36505 -11.36364
 -11.36189 -11.35912 -11.35227 -11.34276 -11.32504 -11.27718 -11.21021 -11.10710
 -10.32035 -10.31664 -10.31391 -10.31142 -10.31038 -10.30989 -10.30965 -10.30960
 -10.30967 -10.30999 -10.31013 -10.31047 -10.31172 -10.31172 -10.31082 -10.30952
 -10.30745 -10.30419 -10.29848 -10.29104 -10.27802 -10.24582 -10.20150 -10.13270
  -9.49144  -9.48879  -9.48702  -9.48562  -9.48501  -9.48441  -9.48325  -9.48298
  -9.48316  -9.48276  -9.48248  -9.48248  -9.48259  -9.48208  -9.48110  -9.47965
  -9.47770  -9.47475  -9.46946  -9.46329  -9.45347  -9.43068  -9.40064  -9.35426
  -9.07131  -9.06926  -9.06790  -9.06675  -9.06625  -9.06583  -9.06511  -9.06475
  -9.06462  -9.06438  -9.06398  -9.06352  -9.06313  -9.06235  -9.06123  -9.05987
  -9.05798  -9.05509  -9.05020  -9.04496  -9.03688  -9.01825  -8.99436  -8.95782
  -8.64445  -8.64306  -8.64209  -8.64105  -8.64050  -8.64018  -8.64002  -8.63993
  -8.63972  -8.63904  -8.63824  -8.63760  -8.63744  -8.63644  -8.63492  -8.63397
  -8.63253  -8.62989  -8.62535  -8.62070  -8.61417  -8.60045  -8.58249  -8.55464
  -8.28961  -8.28888  -8.28835  -8.28762  -8.28714  -8.28685  -8.28672  -8.28646
  -8.28611  -8.28593  -8.28556  -8.28499  -8.28445  -8.28371  -8.28259  -8.28098
  -8.27944  -8.27758  -8.27462  -8.27112  -8.26590  -8.25539  -8.24239  -8.22226
  -8.12873  -8.12828  -8.12798  -8.12762  -8.12743  -8.12738  -8.12749  -8.12730
  -8.12683  -8.12619  -8.12579  -8.12544  -8.12496  -8.12445  -8.12373  -8.12237
  -8.12115  -8.11971  -8.11714  -8.11424  -8.10994  -8.10087  -8.09011  -8.07352
  -8.00349  -8.00324  -8.00312  -8.00308  -8.00306  -8.00297  -8.00270  -8.00264
  -8.00259  -8.00206  -8.00174  -8.00150  -8.00075  -8.00024  -7.99981  -7.99889
  -7.99788  -7.99661  -7.99444  -7.99203  -7.98850  -7.98117  -7.97216  -7.95787
  -7.90492  -7.90481  -7.90473  -7.90459  -7.90450  -7.90444  -7.90441  -7.90430
  -7.90410  -7.90380  -7.90358  -7.90335  -7.90302  -7.90253  -7.90192  -7.90126
  -7.90047  -7.89928  -7.89732  -7.89542  -7.89267  -7.88656  -7.87904  -7.86710
  -7.85807  -7.85807  -7.85783  -7.85691  -7.85609  -7.85553  -7.85552  -7.85553
  -7.85539  -7.85527  -7.85515  -7.85508  -7.85527  -7.85511  -7.85485  -7.85489
  -7.85373  -7.85196  -7.85123  -7.85018  -7.84753  -7.84149  -7.83423  -7.82324
  -7.81641  -7.81643  -7.81625  -7.81556  -7.81491  -7.81443  -7.81433  -7.81441
  -7.81444  -7.81442  -7.81464  -7.81458  -7.81303  -7.81244  -7.81274  -7.81293
  -7.81253  -7.81172  -7.81027  -7.80876  -7.80659  -7.80201  -7.79632  -7.78709
  -7.79465  -7.79463  -7.79463  -7.79465  -7.79468  -7.79470  -7.79471  -7.79471
  -7.79470  -7.79468  -7.79475  -7.79474  -7.79424  -7.79396  -7.79404  -7.79426
  -7.79333  -7.79190  -7.79130  -7.79013  -7.78797  -7.78484  -7.78047  -7.77241
  -7.79572  -7.79571  -7.79570  -7.79568  -7.79566  -7.79565  -7.79565  -7.79565
  -7.79565  -7.79567  -7.79559  -7.79553  -7.79571  -7.79570  -7.79571  -7.79605
  -7.79463  -7.79267  -7.79293  -7.79211  -7.78960  -7.78632  -7.78297  -7.77638
  -7.80150  -7.80149  -7.80149  -7.80149  -7.80150  -7.80150  -7.80150  -7.80151
  -7.80150  -7.80145  -7.80168  -7.80200  -7.80198  -7.80191  -7.80194  -7.80194
  -7.80190  -7.80128  -7.79893  -7.79811  -7.79782  -7.79491  -7.79132  -7.78524
  -7.81519  -7.81519  -7.81518  -7.81517  -7.81516  -7.81517  -7.81519  -7.81512
  -7.81515  -7.81539  -7.81432  -7.81268  -7.81242  -7.81262  -7.81256  -7.81253
  -7.81258  -7.81260  -7.81235  -7.81137  -7.80953  -7.80627  -7.80386  -7.79976
  -7.82502  -7.82501  -7.82501  -7.82500  -7.82500  -7.82501  -7.82502  -7.82497
  -7.82499  -7.82516  -7.82442  -7.82328  -7.82310  -7.82323  -7.82319  -7.82317
  -7.82318  -7.82301  -7.82216  -7.82128  -7.81991  -7.81675  -7.81473  -7.81129
  -7.83762  -7.83762  -7.83762  -7.83763  -7.83763  -7.83762  -7.83759  -7.83768
  -7.83765  -7.83734  -7.83868  -7.84072  -7.84104  -7.84084  -7.84091  -7.84076
  -7.84135  -7.84084  -7.83532  -7.83491  -7.83737  -7.83500  -7.83219  -7.82813
  -7.85525  -7.85525  -7.85526  -7.85530  -7.85531  -7.85526  -7.85519  -7.85545
  -7.85536  -7.85441  -7.85846  -7.86460  -7.86558  -7.86495  -7.86516  -7.86484
  -7.86618  -7.86523  -7.85369  -7.85389  -7.86131  -7.85996  -7.85609  -7.85120
  -7.86762  -7.86761  -7.86762  -7.86768  -7.86769  -7.86763  -7.86752  -7.86790
  -7.86777  -7.86640  -7.87224  -7.88108  -7.88249  -7.88158  -7.88188  -7.88146
  -7.88328  -7.88205  -7.86655  -7.86715  -7.87783  -7.87715  -7.87260  -7.86714
  -7.88115  -7.88114  -7.88116  -7.88123  -7.88125  -7.88117  -7.88102  -7.88153
  -7.88136  -7.87953  -7.88728  -7.89899  -7.90086  -7.89965  -7.90005  -7.89951
  -7.90185  -7.90030  -7.88060  -7.88162  -7.89577  -7.89581  -7.89053  -7.88448
  -7.89689  -7.89688  -7.89691  -7.89700  -7.89702  -7.89692  -7.89674  -7.89739
  -7.89716  -7.89482  -7.90476  -7.91972  -7.92211  -7.92056  -7.92107  -7.92040
  -7.92333  -7.92143  -7.89695  -7.89845  -7.91655  -7.91740  -7.91130  -7.90458
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 26/07/01
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
