   17   26   48    1   17     /CHLORINE           / ABEL-VAN-MEINNEN 1982
 -------------------------------------------------------------------------------
  10.00000  10.20000  10.40000  10.60000  10.80000  11.00000  11.20000  11.40000
  11.60000  11.80000  12.00000  12.20000  12.40000  12.60000  12.80000  13.00000
  13.20000  13.40000  13.60000  13.80000  14.00000  14.20000  14.40000  14.60000
  14.80000  15.00000
   0.00000   0.10000   0.20000   0.30000   0.40000   0.50000   0.60000   0.70000
   0.80000   0.90000   1.00000   1.10000   1.20000   1.30000   1.40000   1.50000
   1.60000   1.70000   1.80000   1.90000   2.00000   2.10000   2.20000   2.30000
   2.40000   2.50000   2.60000   2.70000   2.80000   2.90000   3.00000   3.10000
   3.20000   3.30000   3.40000   3.50000   3.60000   3.70000   3.80000   3.90000
   4.00000   4.10000   4.20000   4.30000   4.40000   4.50000   4.60000   4.70000
 ---------------------------------------------------/ Z1= 1   / DATE= 21.06.90
 -12.93765 -12.96676 -12.96677 -12.96677 -13.00786 -13.00786 -13.00786 -13.06994
 -13.06994 -13.06994 -13.06995 -13.17484 -13.17484 -13.17484 -13.17484 -13.17485
 -13.17485 -13.39872 -13.39872 -13.39872 -13.39873 -13.39873 -13.39873 -13.39873
 -13.39873 -13.39874
 -13.01598 -13.04359 -13.04366 -13.04373 -13.08280 -13.08286 -13.08292 -13.14207
 -13.14213 -13.14219 -13.14225 -13.14230 -13.24233 -13.24238 -13.24244 -13.24248
 -13.24253 -13.45467 -13.45473 -13.45479 -13.45484 -13.45489 -13.45494 -13.45498
 -13.45502 -13.45506
 -13.08443 -13.08531 -13.11155 -13.11240 -13.14934 -13.15017 -13.15095 -13.15169
 -13.20751 -13.20824 -13.20892 -13.20956 -13.30374 -13.30442 -13.30505 -13.30563
 -13.30617 -13.50414 -13.50487 -13.50553 -13.50615 -13.50671 -13.50724 -13.50772
 -13.50817 -13.50858
 -13.08101 -13.08710 -13.11307 -13.11908 -13.12488 -13.15980 -13.16548 -13.17089
 -13.22170 -13.22705 -13.23208 -13.23679 -13.32048 -13.32539 -13.32995 -13.33417
 -13.33809 -13.50996 -13.51487 -13.51942 -13.52361 -13.52748 -13.53104 -13.53432
 -13.53734 -13.54012
 -12.87928 -12.89731 -12.92568 -12.94427 -12.96279 -12.99717 -13.01591 -13.03429
 -13.07872 -13.09720 -13.11506 -13.13223 -13.19803 -13.21561 -13.23235 -13.24824
 -13.26326 -13.27740 -13.40431 -13.42051 -13.43577 -13.45009 -13.46351 -13.47604
 -13.48773 -13.49861
 -12.52554 -12.55200 -12.58291 -12.61116 -12.64004 -12.67543 -12.70559 -12.73600
 -12.77709 -12.80833 -12.83944 -12.87027 -12.90069 -12.95351 -12.98437 -13.01455
 -13.04393 -13.07243 -13.15495 -13.18518 -13.21445 -13.24269 -13.26985 -13.29591
 -13.32084 -13.34462
 -12.18232 -12.21177 -12.24247 -12.27572 -12.30879 -12.34502 -12.38013 -12.41601
 -12.45252 -12.49386 -12.53162 -12.56965 -12.60780 -12.65517 -12.69402 -12.73267
 -12.77101 -12.80891 -12.86984 -12.90871 -12.94701 -12.98464 -13.02152 -13.05759
 -13.09277 -13.12701
 -11.91167 -11.94194 -11.97366 -12.00734 -12.04181 -12.07752 -12.11535 -12.15330
 -12.19217 -12.23369 -12.27421 -12.31531 -12.35685 -12.40279 -12.44528 -12.48790
 -12.53054 -12.57310 -12.62626 -12.66945 -12.71236 -12.75491 -12.79702 -12.83861
 -12.87961 -12.91996
 -11.71699 -11.74753 -11.77945 -11.81315 -11.84803 -11.88428 -11.92229 -11.96102
 -12.00083 -12.04252 -12.08424 -12.12669 -12.16978 -12.21543 -12.25965 -12.30419
 -12.34894 -12.39381 -12.43870 -12.48975 -12.53508 -12.58025 -12.62516 -12.66975
 -12.71395 -12.75770
 -11.58850 -11.61879 -11.65060 -11.68414 -11.71905 -11.75539 -11.79337 -11.83237
 -11.87253 -11.91428 -11.95652 -11.99960 -12.04342 -12.08788 -12.13417 -12.17971
 -12.22558 -12.27170 -12.31796 -12.36798 -12.41469 -12.46136 -12.50789 -12.55423
 -12.60031 -12.64606
 -11.51429 -11.54426 -11.57582 -11.60899 -11.64383 -11.68007 -11.71791 -11.75691
 -11.79715 -11.83853 -11.88130 -11.92466 -11.96883 -12.01372 -12.06007 -12.10615
 -12.15266 -12.19949 -12.24655 -12.29620 -12.34376 -12.39134 -12.43888 -12.48631
 -12.53356 -12.58057
 -11.48401 -11.51360 -11.54484 -11.57772 -11.61228 -11.64830 -11.68579 -11.72480
 -11.76496 -11.80632 -11.84902 -11.89246 -11.93678 -11.98186 -12.02823 -12.07461
 -12.12148 -12.16873 -12.21627 -12.26579 -12.31388 -12.36206 -12.41025 -12.45839
 -12.50641 -12.55426
 -11.48900 -11.51817 -11.54907 -11.58161 -11.61584 -11.65159 -11.68883 -11.72760
 -11.76760 -11.80884 -11.85140 -11.89481 -11.93915 -11.98430 -12.03063 -12.07717
 -12.12422 -12.17172 -12.21955 -12.26765 -12.31746 -12.36602 -12.41465 -12.46326
 -12.51181 -12.56023
 -11.52222 -11.55098 -11.58149 -11.61366 -11.64753 -11.68295 -11.71991 -11.75840
 -11.79818 -11.83923 -11.88161 -11.92492 -11.96918 -12.01431 -12.06019 -12.10715
 -12.15430 -12.20192 -12.24993 -12.29823 -12.34801 -12.39683 -12.44575 -12.49469
 -12.54360 -12.59242
 -11.57798 -11.60633 -11.63642 -11.66820 -11.70165 -11.73676 -11.77340 -11.81158
 -11.85110 -11.89192 -11.93395 -11.97723 -12.02137 -12.06641 -12.11224 -12.15913
 -12.20629 -12.25396 -12.30205 -12.35047 -12.40022 -12.44921 -12.49832 -12.54748
 -12.59664 -12.64574
 -11.65172 -11.67964 -11.70931 -11.74069 -11.77375 -11.80849 -11.84477 -11.88257
 -11.92186 -11.96242 -12.00421 -12.04728 -12.09125 -12.13616 -12.18189 -12.22867
 -12.27580 -12.32346 -12.37157 -12.42005 -12.46976 -12.51885 -12.56808 -12.61739
 -12.66672 -12.71601
 -11.73979 -11.76728 -11.79651 -11.82749 -11.86014 -11.89450 -11.93042 -11.96787
 -12.00684 -12.04711 -12.08865 -12.13148 -12.17526 -12.22000 -12.26560 -12.31225
 -12.35929 -12.40691 -12.45500 -12.50348 -12.55227 -12.60227 -12.65157 -12.70098
 -12.75042 -12.79984
 -11.83928 -11.86635 -11.89514 -11.92569 -11.95794 -11.99189 -12.02744 -12.06454
 -12.10317 -12.14313 -12.18439 -12.22696 -12.27052 -12.31507 -12.36051 -12.40673
 -12.45394 -12.50148 -12.54951 -12.59796 -12.64675 -12.69671 -12.74603 -12.79549
 -12.84500 -12.89450
 -11.94789 -11.97452 -12.00288 -12.03300 -12.06483 -12.09835 -12.13353 -12.17026
 -12.20854 -12.24819 -12.28915 -12.33134 -12.37477 -12.41911 -12.46436 -12.51042
 -12.55749 -12.60492 -12.65287 -12.70126 -12.75001 -12.79991 -12.84924 -12.89870
 -12.94825 -12.99780
 -12.06376 -12.08996 -12.11788 -12.14757 -12.17897 -12.21207 -12.24686 -12.28321
 -12.32108 -12.36044 -12.40109 -12.44300 -12.48617 -12.53028 -12.57533 -12.62122
