# ITER#1542 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 61.0 ms
# Ion density (m^-3)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
    1    1  4.1805E+03 -3.8836E+03  1.686813E+18  5.437050E+15  8.626801E+15  7.484006E+16  3.388819E+16  1.850024E+16  1.295748E+16  1.261537E+14  5.852289E+12
    2    1  4.1824E+03 -3.8828E+03  1.768167E+19  5.591467E+16  9.021310E+16  7.814890E+17  3.553400E+17  1.943323E+17  1.369142E+17  1.332456E+15  6.194013E+13
    3    1  4.1844E+03 -3.8820E+03  2.668629E+19  7.588239E+16  1.240731E+17  1.082088E+18  4.871334E+17  2.654787E+17  1.911000E+17  1.874645E+15  8.908933E+13
    4    1  4.1869E+03 -3.8810E+03  2.845044E+19  5.431670E+16  9.127835E+16  8.016038E+17  3.550055E+17  1.920530E+17  1.442292E+17  1.456518E+15  7.371435E+13
    5    1  4.1905E+03 -3.8796E+03  4.083138E+19  5.790263E+16  1.012740E+17  8.978801E+17  3.898125E+17  2.088402E+17  1.660227E+17  1.726803E+15  9.359272E+13
    6    1  4.1960E+03 -3.8775E+03  3.637217E+19  3.878302E+16  7.200941E+16  6.434172E+17  2.724740E+17  1.435387E+17  1.241780E+17  1.354305E+15  8.199472E+13
    7    1  4.2042E+03 -3.8742E+03  2.787274E+19  2.651175E+16  5.217723E+16  4.762552E+17  1.951659E+17  1.004356E+17  9.445387E+16  1.066971E+15  7.063906E+13
    8    1  4.2161E+03 -3.8696E+03  1.734067E+19  1.657436E+16  3.403179E+16  3.209619E+17  1.269039E+17  6.370593E+16  6.408055E+16  7.402299E+14  5.202612E+13
    9    1  4.2326E+03 -3.8631E+03  1.277815E+19  1.039134E+16  2.197863E+16  2.182708E+17  8.220196E+16  4.032647E+16  4.300038E+16  5.005456E+14  3.637412E+13
   10    1  4.2548E+03 -3.8546E+03  7.352398E+18  6.181499E+15  1.335328E+16  1.406382E+17  5.028285E+16  2.414312E+16  2.694145E+16  3.152566E+14  2.331138E+13
   11    1  4.2836E+03 -3.8436E+03  5.356815E+18  4.611464E+15  1.007476E+16  1.142116E+17  3.827002E+16  1.789781E+16  2.094787E+16  2.457819E+14  1.838877E+13
   12    1  4.3204E+03 -3.8299E+03  5.175204E+18  4.670308E+15  1.030906E+16  1.274224E+17  3.966335E+16  1.791024E+16  2.214731E+16  2.616810E+14  1.970083E+13
   13    1  4.3667E+03 -3.8129E+03  3.785543E+18  3.241282E+15  7.074365E+15  9.983430E+16  2.778576E+16  1.195271E+16  1.574578E+16  1.881966E+14  1.419869E+13
   14    1  4.4249E+03 -3.7925E+03  2.078318E+18  2.292370E+15  4.788791E+15  7.857196E+16  1.943164E+16  7.892826E+15  1.088087E+16  1.319514E+14  9.731778E+12
   15    1  4.4971E+03 -3.7686E+03  1.099567E+18  1.531736E+15  2.847627E+15  5.844907E+16  1.225802E+16  4.649582E+15  6.475214E+15  8.024772E+13  5.687290E+12
   16    1  4.5842E+03 -3.7423E+03  4.734237E+17  1.297609E+15  1.975900E+15  5.120355E+16  9.283511E+15  3.327727E+15  4.187674E+15  5.327173E+13  3.478784E+12
   17    1  4.6845E+03 -3.7170E+03  1.645769E+17  1.188122E+15  1.392863E+15  4.561703E+16  7.496970E+15  2.655379E+15  2.446549E+15  3.081602E+13  1.550894E+12
   18    1  4.7929E+03 -3.6989E+03  3.398149E+16  8.045305E+14  9.342609E+14  2.842970E+16  5.417305E+15  1.962010E+15  1.188750E+15  1.533443E+13  3.019000E+11
   19    1  4.8964E+03 -3.6959E+03  2.003883E+16  3.471045E+14  5.427201E+14  1.309165E+16  3.087166E+15  9.793237E+14  6.290814E+14  9.286087E+12  1.988850E+10
   20    1  4.9755E+03 -3.7077E+03  4.261729E+16  2.237831E+14  6.955527E+14  9.576676E+15  2.973741E+15  8.572459E+14  1.092169E+15  1.747872E+13  1.548543E+10
   21    1  5.4416E+03 -2.6135E+03  3.906823E+19  2.307754E+11  4.336972E+17  1.162528E-06  2.556870E+00  9.026779E+05  7.490224E+10  4.120954E+14  7.829833E+17
   22    1  5.3527E+03 -2.5513E+03  3.903831E+19  2.307060E+11  4.336109E+17  1.166468E-06  2.565936E+00  9.061293E+05  7.521943E+10  4.143651E+14  7.886347E+17
   23    1  5.1855E+03 -2.3739E+03  3.899956E+19  2.305810E+11  4.333846E+17  1.175464E-06  2.585880E+00  9.132284E+05  7.582218E+10  4.182211E+14  7.977647E+17
   24    1  5.0190E+03 -2.1003E+03  3.896651E+19  2.304761E+11  4.331774E+17  1.184941E-06  2.606763E+00  9.205807E+05  7.643438E+10  4.218187E+14  8.057605E+17
   25    1  4.8749E+03 -1.7821E+03  3.894566E+19  2.304169E+11  4.330434E+17  1.192606E-06  2.623522E+00  9.264025E+05  7.690804E+10  4.243274E+14  8.108337E+17
   26    1  4.7513E+03 -1.4488E+03  3.893416E+19  2.303962E+11  4.329780E+17  1.198137E-06  2.635518E+00  9.305120E+05  7.723400E+10  4.258515E+14  8.134827E+17
   27    1  4.6451E+03 -1.1082E+03  3.892891E+19  2.303985E+11  4.329528E+17  1.202209E-06  2.644258E+00  9.334519E+05  7.745960E+10  4.267341E+14  8.146062E+17
   28    1  4.5555E+03 -7.6268E+02  3.892725E+19  2.304120E+11  4.329497E+17  1.205186E-06  2.650582E+00  9.355404E+05  7.761439E+10  4.272156E+14  8.148668E+17
   29    1  4.4819E+03 -4.1310E+02  3.892724E+19  2.304292E+11  4.329578E+17  1.207236E-06  2.654897E+00  9.369407E+05  7.771477E+10  4.274501E+14  8.147137E+17
   30    1  4.4237E+03 -6.0661E+01  3.892831E+19  2.304432E+11  4.329681E+17  1.208451E-06  2.657437E+00  9.377538E+05  7.777111E+10  4.275238E+14  8.143900E+17
   31    1  4.3824E+03  2.9378E+02  3.892914E+19  2.304516E+11  4.329778E+17  1.208866E-06  2.658292E+00  9.380205E+05  7.778832E+10  4.275057E+14  8.141169E+17
   32    1  4.3589E+03  6.5012E+02  3.893002E+19  2.304542E+11  4.329833E+17  1.208572E-06  2.657647E+00  9.377952E+05  7.776997E+10  4.274088E+14  8.139214E+17
   33    1  4.3515E+03  1.0072E+03  3.893084E+19  2.304488E+11  4.329859E+17  1.207458E-06  2.655295E+00  9.370258E+05  7.771356E+10  4.272276E+14  8.137969E+17
   34    1  4.3605E+03  1.3634E+03  3.893198E+19  2.304393E+11  4.329887E+17  1.205575E-06  2.651306E+00  9.357158E+05  7.761719E+10  4.269281E+14  8.136317E+17
   35    1  4.3879E+03  1.7170E+03  3.893409E+19  2.304300E+11  4.329988E+17  1.202786E-06  2.645387E+00  9.337632E+05  7.747212E+10  4.264423E+14  8.132364E+17
   36    1  4.4377E+03  2.0654E+03  3.893868E+19  2.304265E+11  4.330186E+17  1.199285E-06  2.637869E+00  9.312322E+05  7.727775E+10  4.256820E+14  8.122834E+17
   37    1  4.5125E+03  2.4051E+03  3.894673E+19  2.304391E+11  4.330670E+17  1.194654E-06  2.627849E+00  9.278154E+05  7.700931E+10  4.244995E+14  8.104140E+17
   38    1  4.6154E+03  2.7294E+03  3.896076E+19  2.304721E+11  4.331499E+17  1.188880E-06  2.615258E+00  9.234610E+05  7.665844E+10  4.227433E+14  8.071115E+17
   39    1  4.7504E+03  3.0251E+03  3.898220E+19  2.305333E+11  4.332794E+17  1.181850E-06  2.599825E+00  9.180624E+05  7.621444E+10  4.202916E+14  8.019819E+17
   40    1  4.9164E+03  3.2727E+03  3.901119E+19  2.306224E+11  4.334535E+17  1.173964E-06  2.582414E+00  9.119118E+05  7.569964E+10  4.172107E+14  7.950546E+17
   41    1  5.1052E+03  3.4555E+03  3.904522E+19  2.307304E+11  4.336558E+17  1.165914E-06  2.564567E+00  9.055595E+05  7.516066E+10  4.137797E+14  7.869561E+17
   42    1  5.3135E+03  3.5722E+03  3.908166E+19  2.308479E+11  4.338701E+17  1.158106E-06  2.547197E+00  8.993419E+05  7.462753E+10  4.102228E+14  7.782807E+17
   43    1  5.5546E+03  3.6286E+03  3.912146E+19  2.309762E+11  4.340972E+17  1.150434E-06  2.530065E+00  8.931676E+05  7.409194E+10  4.064785E+14  7.688898E+17
   44    1  5.8345E+03  3.6189E+03  3.916462E+19  2.311156E+11  4.343299E+17  1.143088E-06  2.513573E+00  8.871691E+05  7.356379E+10  4.025879E+14  7.588589E+17
   45    1  6.1357E+03  3.5401E+03  3.920670E+19  2.312651E+11  4.345678E+17  1.136522E-06  2.498725E+00  8.817096E+05  7.307475E+10  3.987759E+14  7.487515E+17
   46    1  6.4361E+03  3.4023E+03  3.924653E+19  2.314154E+11  4.347817E+17  1.131256E-06  2.486680E+00  8.771968E+05  7.265919E+10  3.952972E+14  7.392433E+17
   47    1  6.7223E+03  3.2179E+03  3.928208E+19  2.315675E+11  4.349753E+17  1.127217E-06  2.477288E+00  8.735906E+05  7.231608E+10  3.922253E+14  7.306321E+17
   48    1  6.9892E+03  2.9969E+03  3.931205E+19  2.317228E+11  4.351482E+17  1.124220E-06  2.470160E+00  8.707714E+05  7.203815E+10  3.895771E+14  7.230475E+17
   49    1  7.2338E+03  2.7476E+03  3.933835E+19  2.318920E+11  4.352919E+17  1.121936E-06  2.464629E+00  8.685257E+05  7.180979E+10  3.872965E+14  7.164215E+17
   50    1  7.4516E+03  2.4737E+03  3.936054E+19  2.320288E+11  4.354104E+17  1.120287E-06  2.460512E+00  8.667895E+05  7.162631E+10  3.853798E+14  7.107845E+17
   51    1  7.6402E+03  2.1775E+03  3.937761E+19  2.350498E+11  4.355104E+17  1.119234E-06  2.457729E+00  8.655430E+05  7.148739E+10  3.838419E+14  7.061875E+17
