# ITER#1542 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 61.0 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
    6    6  4.2173E+03 -3.8335E+03 -3.149624E+03 -3.138461E+03 -3.145199E+03 -3.125614E+03 -3.141244E+03 -3.144592E+03 -3.145784E+03 -3.146326E+03 -3.146617E+03
    7    6  4.2256E+03 -3.8301E+03 -3.985075E+03 -3.981555E+03 -3.983028E+03 -3.980587E+03 -3.982318E+03 -3.982983E+03 -3.983258E+03 -3.983386E+03 -3.983456E+03
    8    6  4.2376E+03 -3.8251E+03 -4.590843E+03 -4.609057E+03 -4.596051E+03 -4.630687E+03 -4.603825E+03 -4.597155E+03 -4.594687E+03 -4.593511E+03 -4.592867E+03
    9    6  4.2543E+03 -3.8181E+03 -4.572456E+03 -4.599102E+03 -4.581277E+03 -4.623720E+03 -4.591946E+03 -4.582685E+03 -4.578981E+03 -4.577156E+03 -4.576137E+03
   10    6  4.2767E+03 -3.8088E+03 -4.862395E+03 -4.876318E+03 -4.867638E+03 -4.891871E+03 -4.873148E+03 -4.868488E+03 -4.866548E+03 -4.865571E+03 -4.865022E+03
   11    6  4.3057E+03 -3.7969E+03 -4.920142E+03 -4.921352E+03 -4.920344E+03 -4.932503E+03 -4.920931E+03 -4.920535E+03 -4.920567E+03 -4.920612E+03 -4.920646E+03
   12    6  4.3427E+03 -3.7819E+03 -4.459782E+03 -4.460543E+03 -4.458772E+03 -4.478892E+03 -4.459325E+03 -4.458916E+03 -4.459237E+03 -4.459476E+03 -4.459636E+03
   13    6  4.3891E+03 -3.7633E+03 -4.084682E+03 -4.092039E+03 -4.086113E+03 -4.116813E+03 -4.089365E+03 -4.086696E+03 -4.086086E+03 -4.085849E+03 -4.085742E+03
   14    6  4.4469E+03 -3.7407E+03 -3.921880E+03 -3.930410E+03 -3.926084E+03 -3.933991E+03 -3.929774E+03 -3.926857E+03 -3.925366E+03 -3.924526E+03 -3.924032E+03
   15    6  4.5173E+03 -3.7140E+03 -3.713354E+03 -3.726840E+03 -3.721242E+03 -3.709507E+03 -3.726952E+03 -3.722320E+03 -3.719522E+03 -3.717903E+03 -3.716923E+03
   16    6  4.6007E+03 -3.6839E+03 -3.165675E+03 -3.170983E+03 -3.168864E+03 -3.160688E+03 -3.172067E+03 -3.169719E+03 -3.168290E+03 -3.167478E+03 -3.166999E+03
   17    6  4.6966E+03 -3.6522E+03 -2.345986E+03 -2.350878E+03 -2.335234E+03 -2.409952E+03 -2.338192E+03 -2.336382E+03 -2.339880E+03 -2.342284E+03 -2.343830E+03
   18    6  4.8041E+03 -3.6229E+03 -2.111538E+03 -2.171256E+03 -2.116132E+03 -2.285586E+03 -2.139286E+03 -2.121587E+03 -2.121105E+03 -2.123253E+03 -2.124722E+03
   19    6  4.9169E+03 -3.6057E+03 -1.803644E+03 -1.847157E+03 -1.810316E+03 -1.915952E+03 -1.830409E+03 -1.814946E+03 -1.812438E+03 -1.813785E+03 -1.814722E+03
   20    6  5.0077E+03 -3.6094E+03 -8.743181E+02 -8.454614E+02 -8.583114E+02 -8.550571E+02 -8.524864E+02 -8.570401E+02 -8.609212E+02 -8.637368E+02 -8.656648E+02
   21    6  5.2768E+03 -2.9187E+03 -1.124315E+03 -1.342461E+03 -1.376372E+03  8.616840E+04  8.571806E+04  8.422703E+04  8.037166E+04  6.156253E+03 -1.234000E+03
   22    6  5.1491E+03 -2.7763E+03 -1.160887E+03 -1.425746E+03 -1.422617E+03  7.190488E+04  7.133999E+04  6.990537E+04  6.635118E+04  4.044577E+03 -1.268250E+03
   23    6  4.9929E+03 -2.4994E+03 -1.253679E+03 -1.536369E+03 -1.538420E+03  5.070217E+04  5.030745E+04  4.927040E+04  4.658395E+04  1.583571E+03 -1.358476E+03
   24    6  4.8634E+03 -2.1705E+03 -1.301140E+03 -1.606812E+03 -1.599435E+03  3.091213E+04  3.063951E+04  2.996407E+04  2.821975E+04 -3.282890E+02 -1.395277E+03
   25    6  4.7478E+03 -1.8288E+03 -1.337984E+03 -1.658315E+03 -1.644657E+03  1.561829E+04  1.545610E+04  1.509026E+04  1.414167E+04 -1.642754E+03 -1.426808E+03
   26    6  4.6426E+03 -1.4830E+03 -1.374643E+03 -1.701794E+03 -1.687199E+03  4.255870E+03  4.193046E+03  4.093303E+03  3.787325E+03 -2.527067E+03 -1.464323E+03
   27    6  4.5485E+03 -1.1343E+03 -1.410650E+03 -1.738874E+03 -1.727575E+03 -4.225749E+03 -4.225674E+03 -4.127232E+03 -3.937639E+03 -3.097904E+03 -1.504057E+03
   28    6  4.4662E+03 -7.8274E+02 -1.440715E+03 -1.769264E+03 -1.760127E+03 -1.032987E+04 -1.030874E+04 -1.009499E+04 -9.569613E+03 -3.425263E+03 -1.539881E+03
   29    6  4.3974E+03 -4.2846E+02 -1.460693E+03 -1.792856E+03 -1.780560E+03 -1.440268E+04 -1.438194E+04 -1.412255E+04 -1.341087E+04 -3.568087E+03 -1.567828E+03
   30    6  4.3419E+03 -7.1930E+01 -1.485859E+03 -1.814869E+03 -1.807506E+03 -1.690546E+04 -1.689173E+04 -1.664423E+04 -1.587544E+04 -3.598019E+03 -1.596019E+03
   31    6  4.3016E+03  2.8646E+02 -1.504809E+03 -1.832815E+03 -1.828913E+03 -1.837209E+04 -1.831931E+04 -1.808367E+04 -1.731746E+04 -3.527739E+03 -1.614415E+03
   32    6  4.2771E+03  6.4641E+02 -1.505198E+03 -1.841119E+03 -1.829385E+03 -1.961522E+04 -1.949049E+04 -1.923143E+04 -1.844534E+04 -3.402997E+03 -1.617948E+03
   33    6  4.2667E+03  1.0070E+03 -1.502447E+03 -1.811002E+03 -1.825357E+03 -2.151026E+04 -2.134425E+04 -2.104344E+04 -2.018241E+04 -3.328373E+03 -1.624841E+03
   34    6  4.2711E+03  1.3673E+03 -1.497127E+03 -1.777717E+03 -1.817874E+03 -2.456416E+04 -2.436402E+04 -2.398595E+04 -2.297266E+04 -3.348333E+03 -1.633566E+03
   35    6  4.2918E+03  1.7265E+03 -1.492380E+03 -1.773828E+03 -1.811657E+03 -2.918448E+04 -2.894855E+04 -2.846454E+04 -2.722429E+04 -3.503763E+03 -1.639583E+03
   36    6  4.3319E+03  2.0829E+03 -1.466424E+03 -1.760624E+03 -1.780924E+03 -3.570085E+04 -3.540340E+04 -3.476449E+04 -3.319851E+04 -3.816029E+03 -1.624629E+03
   37    6  4.3944E+03  2.4342E+03 -1.432354E+03 -1.741285E+03 -1.740365E+03 -4.520529E+04 -4.484861E+04 -4.402743E+04 -4.201744E+04 -4.394160E+03 -1.597514E+03
   38    6  4.4834E+03  2.7764E+03 -1.402689E+03 -1.687890E+03 -1.705525E+03 -5.788531E+04 -5.748158E+04 -5.646895E+04 -5.392669E+04 -5.311216E+03 -1.574105E+03
   39    6  4.6055E+03  3.1008E+03 -1.354993E+03 -1.621692E+03 -1.650469E+03 -7.213413E+04 -7.166389E+04 -7.044443E+04 -6.737411E+04 -6.533934E+03 -1.524150E+03
   40    6  4.7692E+03  3.3904E+03 -1.293727E+03 -1.571162E+03 -1.577514E+03 -8.570441E+04 -8.518277E+04 -8.381229E+04 -8.039084E+04 -8.052663E+03 -1.449614E+03
   41    6  4.9805E+03  3.6201E+03 -1.223038E+03 -1.521322E+03 -1.489974E+03 -9.643472E+04 -9.589612E+04 -9.447771E+04 -9.098327E+04 -9.772820E+03 -1.375763E+03
   42    6  5.2396E+03  3.7667E+03 -1.156687E+03 -1.519331E+03 -1.408453E+03 -1.037383E+05 -1.032460E+05 -1.018825E+05 -9.855031E+04 -1.159141E+04 -1.307475E+03
   43    6  5.5398E+03  3.8182E+03 -1.101824E+03 -1.637996E+03 -1.346038E+03 -1.072803E+05 -1.069171E+05 -1.056963E+05 -1.026922E+05 -1.340356E+04 -1.243272E+03
   44    6  5.8625E+03  3.7787E+03 -1.049322E+03 -1.938188E+03 -1.290116E+03 -1.062102E+05 -1.059683E+05 -1.049478E+05 -1.023865E+05 -1.492245E+04 -1.186010E+03
   45    6  6.1845E+03  3.6660E+03 -9.952707E+02 -2.133928E+03 -1.236035E+03 -1.011990E+05 -1.010454E+05 -1.002450E+05 -9.815567E+04 -1.590964E+04 -1.126729E+03
   46    6  6.4926E+03  3.5004E+03 -9.450458E+02 -2.810959E+03 -1.189086E+03 -9.375302E+04 -9.368587E+04 -9.308980E+04 -9.142854E+04 -1.629703E+04 -1.076223E+03
   47    6  6.7806E+03  3.2950E+03 -9.063035E+02 -4.833675E+03 -1.151072E+03 -8.506288E+04 -8.508201E+04 -8.467282E+04 -8.337990E+04 -1.615341E+04 -1.040394E+03
   48    6  7.0470E+03  3.0583E+03 -8.766364E+02 -9.029292E+03 -1.118177E+03 -7.552600E+04 -7.560603E+04 -7.534015E+04 -7.434551E+04 -1.548192E+04 -1.005941E+03
   49    6  7.2911E+03  2.7974E+03 -8.505741E+02 -1.055505E+04 -1.086746E+03 -6.535381E+04 -6.545675E+04 -6.528347E+04 -6.451946E+04 -1.428459E+04 -9.784031E+02
   50    6  7.5085E+03  2.5138E+03 -8.279342E+02 -8.535475E+03 -1.057120E+03 -5.507428E+04 -5.518372E+04 -5.506721E+04 -5.447027E+04 -1.265084E+04 -9.533528E+02
   51    6  7.6963E+03  2.2091E+03 -8.158358E+02 -9.107680E+03 -1.039502E+03 -4.486251E+04 -4.497750E+04 -4.491891E+04 -4.447738E+04 -1.072225E+04 -9.388777E+02
   52    6  7.8549E+03  1.8878E+03 -8.029217E+02 -1.172635E+04 -1.020910E+03 -3.445623E+04 -3.452994E+04 -3.446559E+04 -3.411982E+04 -8.459447E+03 -9.251043E+02
   53    6  7.9817E+03  1.5527E+03 -7.926355E+02 -1.213211E+04 -1.006343E+03 -2.414769E+04 -2.417264E+04 -2.408614E+04 -2.380216E+04 -5.985229E+03 -9.160691E+02
   54    6  8.0735E+03  1.2063E+03 -7.928640E+02 -5.677101E+03 -1.004391E+03 -1.409319E+04 -1.409488E+04 -1.401848E+04 -1.381343E+04 -3.452378E+03 -9.193132E+02
   55    6  8.1312E+03  8.5249E+02 -7.900589E+02  3.218788E+03 -9.962235E+02 -3.812011E+03 -3.752199E+03 -3.636740E+03 -3.476472E+03 -7.795568E+02 -9.142569E+02
   56    6  8.1528E+03  4.9518E+02 -7.911906E+02  4.142194E+03 -9.932796E+02  6.546220E+03  6.669941E+03  6.823603E+03  6.931709E+03  1.890819E+03 -9.134043E+02
   57    6  8.1334E+03  1.3793E+02 -7.938227E+02 -8.218507E+03 -9.930603E+02  1.675317E+04  1.692546E+04  1.709666E+04  1.713307E+04  4.429115E+03 -9.163197E+02
   58    6  8.0761E+03 -2.1553E+02 -7.980694E+02 -1.173841E+04 -9.944270E+02  2.663799E+04  2.683951E+04  2.700382E+04  2.694832E+04  6.756353E+03 -9.203407E+02
   59    6  7.9821E+03 -5.6061E+02 -8.037360E+02  2.398677E+03 -9.962589E+02  3.607640E+04  3.625903E+04  3.635549E+04  3.615955E+04  8.801537E+03 -9.212056E+02
   60    6  7.8495E+03 -8.9240E+02 -8.179333E+02  1.699520E+04 -1.009058E+03  4.550713E+04  4.566703E+04  4.568803E+04  4.533646E+04  1.067532E+04 -9.314105E+02
   61    6  7.6809E+03 -1.2076E+03 -8.394383E+02  1.823968E+04 -1.031774E+03  5.525034E+04  5.540168E+04  5.535831E+04  5.483665E+04  1.238216E+04 -9.521304E+02
   62    6  7.4807E+03 -1.5042E+03 -8.621214E+02  1.277504E+04 -1.056038E+03  6.520391E+04  6.535265E+04  6.523488E+04  6.449600E+04  1.381623E+04 -9.735119E+02
   63    6  7.2544E+03 -1.7817E+03 -8.842154E+02  1.046346E+04 -1.080768E+03  7.453432E+04  7.464098E+04  7.440056E+04  7.339150E+04  1.482425E+04 -9.954047E+02
   64    6  7.0050E+03 -2.0379E+03 -9.088833E+02  8.120050E+03 -1.108468E+03  8.270981E+04  8.269024E+04  8.224534E+04  8.091147E+04  1.536840E+04 -1.018389E+03
   65    6  6.7340E+03 -2.2718E+03 -9.498371E+02  5.827545E+03 -1.156329E+03  9.100487E+04  9.091560E+04  9.029797E+04  8.860234E+04  1.567878E+04 -1.060056E+03
   66    6  6.4468E+03 -2.4866E+03 -9.898372E+02  2.170550E+03 -1.204161E+03  9.877799E+04  9.860102E+04  9.778604E+04  9.564931E+04  1.542386E+04 -1.104271E+03
   67    6  6.1473E+03 -2.6820E+03 -1.030193E+03  2.317493E+02 -1.253167E+03  1.058670E+05  1.055756E+05  1.044898E+05  1.017530E+05  1.442977E+04 -1.149619E+03
   68    6  5.8395E+03 -2.8477E+03 -1.067612E+03 -7.397115E+02 -1.299996E+03  1.107211E+05  1.103456E+05  1.089426E+05  1.054262E+05  1.250776E+04 -1.189398E+03
   69    6  5.5439E+03 -2.9438E+03 -1.061407E+03 -1.143075E+03 -1.294395E+03  1.014295E+05  1.008492E+05  9.931289E+04  9.552833E+04  9.335736E+03 -1.177507E+03
   70    6  5.3604E+03 -2.9550E+03 -1.097027E+03 -1.284155E+03 -1.340244E+03  9.059635E+04  9.011611E+04  8.869576E+04  8.498673E+04  7.195416E+03 -1.209920E+03
   71    6  5.0759E+03 -3.6376E+03 -6.749007E+02 -6.284992E+02 -6.582318E+02 -6.103004E+02 -6.433987E+02 -6.558106E+02 -6.615007E+02 -6.641182E+02 -6.655491E+02
   72    6  5.1514E+03 -3.7058E+03 -2.953224E+02 -2.691691E+02 -2.850693E+02 -2.583009E+02 -2.751268E+02 -2.832831E+02 -2.869513E+02 -2.884581E+02 -2.893321E+02
   73    6  5.2277E+03 -3.8074E+03  1.164124E+03  1.184663E+03  1.173808E+03  1.192840E+03  1.183371E+03  1.175823E+03  1.172272E+03  1.170691E+03  1.169516E+03
   74    6  5.2911E+03 -3.9125E+03  2.580930E+03  2.592007E+03  2.585306E+03  2.590513E+03  2.590841E+03  2.586430E+03  2.584363E+03  2.583430E+03  2.582936E+03
   75    6  5.3444E+03 -4.0102E+03  3.481214E+03  3.478791E+03  3.481234E+03  3.464543E+03  3.481305E+03  3.481538E+03  3.481282E+03  3.481119E+03  3.481015E+03
   76    6  5.3897E+03 -4.0979E+03  4.008795E+03  4.022113E+03  4.013899E+03  4.029663E+03  4.019563E+03  4.014732E+03  4.012738E+03  4.011746E+03  4.011175E+03
   77    6  5.4277E+03 -4.1738E+03  4.113341E+03  4.114660E+03  4.113730E+03  4.119170E+03  4.114589E+03  4.113944E+03  4.113760E+03  4.113674E+03  4.113627E+03
   78    6  5.4585E+03 -4.2369E+03  4.024945E+03  4.009045E+03  4.019840E+03  3.993740E+03  4.013933E+03  4.019219E+03  4.021235E+03  4.022191E+03  4.022726E+03
   79    6  5.4829E+03 -4.2877E+03  4.087873E+03  4.078874E+03  4.085305E+03  4.066717E+03  4.082021E+03  4.084993E+03  4.086057E+03  4.086547E+03  4.086819E+03
   80    6  5.5020E+03 -4.3280E+03  4.929997E+03  4.925789E+03  4.929191E+03  4.919524E+03  4.927730E+03  4.929143E+03  4.929638E+03  4.929866E+03  4.929989E+03
   81    6  5.5167E+03 -4.3594E+03  5.653411E+03  5.655159E+03  5.653337E+03  5.662808E+03  5.654085E+03  5.653362E+03  5.653237E+03  5.653199E+03  5.653180E+03
   82    6  5.5279E+03 -4.3835E+03  5.173088E+03  5.191837E+03  5.177964E+03  5.222915E+03  5.185704E+03  5.178964E+03  5.176657E+03  5.175598E+03  5.175024E+03
   83    6  5.5363E+03 -4.4015E+03  4.372556E+03  4.383145E+03  4.375058E+03  4.402176E+03  4.380011E+03  4.375864E+03  4.374395E+03  4.373703E+03  4.373326E+03
   84    6  5.5422E+03 -4.4144E+03  3.624445E+03  3.623752E+03  3.623088E+03  3.628073E+03  3.623403E+03  3.623123E+03  3.623068E+03  3.623034E+03  3.623013E+03
   85    6  5.5463E+03 -4.4233E+03  2.978010E+03  2.983017E+03  2.978743E+03  2.991867E+03  2.980955E+03  2.978929E+03  2.978221E+03  2.977881E+03  2.977692E+03
   86    6  5.5489E+03 -4.4291E+03  2.469046E+03  2.473290E+03  2.469640E+03  2.479544E+03  2.471503E+03  2.469766E+03  2.469129E+03  2.468818E+03  2.468643E+03
   87    6  5.5507E+03 -4.4330E+03  2.195762E+03  2.195048E+03  2.195019E+03  2.194085E+03  2.194807E+03  2.194867E+03  2.194869E+03  2.194856E+03  2.194843E+03
   88    6  5.5519E+03 -4.4356E+03  2.073009E+03  2.071329E+03  2.072151E+03  2.067350E+03  2.071114E+03  2.071746E+03  2.071941E+03  2.072015E+03  2.072048E+03
   89    6  5.5529E+03 -4.4378E+03  2.344467E+03  2.347632E+03  2.345067E+03  2.348278E+03  2.345281E+03  2.344549E+03  2.344235E+03  2.344074E+03  2.343969E+03
   90    6  5.5538E+03 -4.4398E+03  3.403506E+03  3.406799E+03  3.404260E+03  3.408809E+03  3.404822E+03  3.403956E+03  3.403611E+03  3.403442E+03  3.403338E+03
    1    7  4.2055E+03 -3.8324E+03 -3.568214E+03 -3.568566E+03 -3.568049E+03 -3.566383E+03 -3.567542E+03 -3.567633E+03 -3.567629E+03 -3.567608E+03 -3.567589E+03
    2    7  4.2074E+03 -3.8316E+03 -2.934961E+03 -2.934625E+03 -2.934260E+03 -2.930613E+03 -2.933316E+03 -2.933614E+03 -2.933661E+03 -2.933650E+03 -2.933631E+03
    3    7  4.2094E+03 -3.8308E+03 -2.673314E+03 -2.672462E+03 -2.672389E+03 -2.670796E+03 -2.672045E+03 -2.672154E+03 -2.672159E+03 -2.672143E+03 -2.672125E+03
    4    7  4.2120E+03 -3.8297E+03 -2.772893E+03 -2.774045E+03 -2.772842E+03 -2.776356E+03 -2.773574E+03 -2.772937E+03 -2.772701E+03 -2.772584E+03 -2.772519E+03
    5    7  4.2156E+03 -3.8281E+03 -3.120025E+03 -3.119509E+03 -3.119515E+03 -3.121182E+03 -3.119554E+03 -3.119534E+03 -3.119556E+03 -3.119565E+03 -3.119572E+03
    6    7  4.2211E+03 -3.8258E+03 -3.876286E+03 -3.862719E+03 -3.871210E+03 -3.852281E+03 -3.866499E+03 -3.870694E+03 -3.872300E+03 -3.873058E+03 -3.873479E+03
    7    7  4.2294E+03 -3.8223E+03 -5.063240E+03 -5.031952E+03 -5.052387E+03 -4.993076E+03 -5.040748E+03 -5.050835E+03 -5.054455E+03 -5.056124E+03 -5.057033E+03
    8    7  4.2415E+03 -3.8172E+03 -5.645488E+03 -5.623406E+03 -5.638707E+03 -5.582480E+03 -5.630605E+03 -5.637653E+03 -5.639920E+03 -5.640910E+03 -5.641437E+03
    9    7  4.2583E+03 -3.8101E+03 -5.642718E+03 -5.659769E+03 -5.648468E+03 -5.673267E+03 -5.655579E+03 -5.649517E+03 -5.647176E+03 -5.646054E+03 -5.645437E+03
   10    7  4.2807E+03 -3.8007E+03 -5.689646E+03 -5.713202E+03 -5.696657E+03 -5.745942E+03 -5.705957E+03 -5.697864E+03 -5.695041E+03 -5.693742E+03 -5.693039E+03
   11    7  4.3098E+03 -3.7886E+03 -5.688589E+03 -5.687175E+03 -5.688399E+03 -5.683590E+03 -5.688012E+03 -5.688407E+03 -5.688499E+03 -5.688529E+03 -5.688545E+03
   12    7  4.3468E+03 -3.7733E+03 -5.290961E+03 -5.288922E+03 -5.291064E+03 -5.279130E+03 -5.290520E+03 -5.291099E+03 -5.291083E+03 -5.291023E+03 -5.290981E+03
   13    7  4.3933E+03 -3.7544E+03 -4.965096E+03 -4.968424E+03 -4.966397E+03 -4.971993E+03 -4.968068E+03 -4.966760E+03 -4.966230E+03 -4.965960E+03 -4.965815E+03
   14    7  4.4509E+03 -3.7314E+03 -4.823958E+03 -4.822828E+03 -4.823561E+03 -4.823236E+03 -4.823526E+03 -4.823694E+03 -4.823780E+03 -4.823821E+03 -4.823849E+03
   15    7  4.5207E+03 -3.7042E+03 -4.351499E+03 -4.351773E+03 -4.351904E+03 -4.350830E+03 -4.352439E+03 -4.352135E+03 -4.351938E+03 -4.351816E+03 -4.351743E+03
   16    7  4.6031E+03 -3.6735E+03 -3.531677E+03 -3.519881E+03 -3.527242E+03 -3.515944E+03 -3.523355E+03 -3.527004E+03 -3.528419E+03 -3.529129E+03 -3.529540E+03
   17    7  4.6979E+03 -3.6407E+03 -3.043430E+03 -2.998152E+03 -3.027349E+03 -2.974322E+03 -3.011486E+03 -3.025349E+03 -3.031005E+03 -3.033418E+03 -3.034787E+03
   18    7  4.8047E+03 -3.6089E+03 -2.681801E+03 -2.620818E+03 -2.656254E+03 -2.593436E+03 -2.635185E+03 -2.652921E+03 -2.661052E+03 -2.664580E+03 -2.666763E+03
   19    7  4.9194E+03 -3.5874E+03 -1.746352E+03 -1.724040E+03 -1.735652E+03 -1.717994E+03 -1.727832E+03 -1.734214E+03 -1.737624E+03 -1.739053E+03 -1.740483E+03
   20    7  5.0140E+03 -3.5878E+03 -1.183444E+03 -1.186800E+03 -1.186506E+03 -1.194931E+03 -1.187546E+03 -1.186607E+03 -1.186342E+03 -1.186019E+03 -1.186299E+03
   21    7  5.2427E+03 -2.9710E+03 -2.035690E+03 -2.239880E+03 -2.259149E+03  1.032517E+05  1.029232E+05  1.017057E+05  9.883290E+04  1.078166E+04 -2.181653E+03
   22    7  5.1097E+03 -2.8084E+03 -2.136740E+03 -2.382967E+03 -2.370288E+03  8.770855E+04  8.730444E+04  8.619205E+04  8.351165E+04  6.389680E+03 -2.266737E+03
   23    7  4.9604E+03 -2.5148E+03 -2.318772E+03 -2.565412E+03 -2.571780E+03  5.921966E+04  5.902461E+04  5.837582E+04  5.654601E+04  1.343626E+03 -2.439573E+03
   24    7  4.8376E+03 -2.1797E+03 -2.395180E+03 -2.665756E+03 -2.655917E+03  2.965569E+04  2.962869E+04  2.943426E+04  2.862675E+04 -2.573283E+03 -2.518929E+03
   25    7  4.7265E+03 -1.8355E+03 -2.457061E+03 -2.742260E+03 -2.721854E+03  6.594345E+03  6.656287E+03  6.751381E+03  6.686428E+03 -5.265644E+03 -2.589263E+03
   26    7  4.6244E+03 -1.4882E+03 -2.521536E+03 -2.816932E+03 -2.791189E+03 -9.645714E+03 -9.583737E+03 -9.344618E+03 -8.944688E+03 -7.040751E+03 -2.670197E+03
   27    7  4.5321E+03 -1.1384E+03 -2.585607E+03 -2.886456E+03 -2.861126E+03 -1.901541E+04 -1.911813E+04 -1.892590E+04 -1.836455E+04 -8.084125E+03 -2.758499E+03
   28    7  4.4511E+03 -7.8597E+02 -2.641027E+03 -2.942929E+03 -2.922859E+03 -2.183501E+04 -2.209058E+04 -2.205232E+04 -2.160589E+04 -8.509964E+03 -2.840990E+03
   29    7  4.3829E+03 -4.3099E+02 -2.676657E+03 -2.989327E+03 -2.964182E+03 -2.008519E+04 -2.031839E+04 -2.040922E+04 -2.019000E+04 -8.420189E+03 -2.902995E+03
   30    7  4.3279E+03 -7.3806E+01 -2.721609E+03 -3.046875E+03 -3.016611E+03 -1.618127E+04 -1.635697E+04 -1.655782E+04 -1.659030E+04 -8.010006E+03 -2.967549E+03
   31    7  4.2878E+03  2.8521E+02 -2.754864E+03 -3.108363E+03 -3.059807E+03 -1.222323E+04 -1.231867E+04 -1.258132E+04 -1.280854E+04 -7.360494E+03 -3.016131E+03
   32    7  4.2630E+03  6.4572E+02 -2.756316E+03 -3.107165E+03 -3.070384E+03 -1.000943E+04 -1.000253E+04 -1.027316E+04 -1.058724E+04 -6.610215E+03 -3.028015E+03
   33    7  4.2520E+03  1.0069E+03 -2.757019E+03 -3.065002E+03 -3.079893E+03 -1.057516E+04 -1.057463E+04 -1.085121E+04 -1.116574E+04 -6.026599E+03 -3.034638E+03
   34    7  4.2557E+03  1.3679E+03 -2.746283E+03 -3.079682E+03 -3.076166E+03 -1.424931E+04 -1.431026E+04 -1.455233E+04 -1.475360E+04 -5.716157E+03 -3.027389E+03
   35    7  4.2754E+03  1.7279E+03 -2.739069E+03 -3.030619E+03 -3.076953E+03 -2.113979E+04 -2.121273E+04 -2.136459E+04 -2.135392E+04 -5.803904E+03 -3.019630E+03
   36    7  4.3138E+03  2.0855E+03 -2.696057E+03 -2.969331E+03 -3.038618E+03 -3.121233E+04 -3.123639E+04 -3.122551E+04 -3.088945E+04 -6.337769E+03 -2.970257E+03
   37    7  4.3742E+03  2.4386E+03 -2.638349E+03 -2.931110E+03 -2.981610E+03 -4.542573E+04 -4.538384E+04 -4.517469E+04 -4.440302E+04 -7.501944E+03 -2.898732E+03
   38    7  4.4609E+03  2.7836E+03 -2.586781E+03 -2.845764E+03 -2.930712E+03 -6.366265E+04 -6.354355E+04 -6.310526E+04 -6.180049E+04 -9.383923E+03 -2.829609E+03
   39    7  4.5807E+03  3.1125E+03 -2.495797E+03 -2.780962E+03 -2.834742E+03 -8.266310E+04 -8.243521E+04 -8.172343E+04 -7.988095E+04 -1.187527E+04 -2.713494E+03
   40    7  4.7438E+03  3.4091E+03 -2.384177E+03 -2.693943E+03 -2.711109E+03 -9.753406E+04 -9.723298E+04 -9.632740E+04 -9.418400E+04 -1.491422E+04 -2.571272E+03
   41    7  4.9592E+03  3.6473E+03 -2.250021E+03 -2.584879E+03 -2.559681E+03 -1.052412E+05 -1.049132E+05 -1.039562E+05 -1.018142E+05 -1.811049E+04 -2.406980E+03
   42    7  5.2279E+03  3.7990E+03 -2.122869E+03 -2.520922E+03 -2.417034E+03 -1.076873E+05 -1.073947E+05 -1.064884E+05 -1.045093E+05 -2.122404E+04 -2.250395E+03
   43    7  5.5388E+03  3.8489E+03 -2.027409E+03 -2.599768E+03 -2.314332E+03 -1.066397E+05 -1.064340E+05 -1.056400E+05 -1.038863E+05 -2.403406E+04 -2.123300E+03
   44    7  5.8682E+03  3.8040E+03 -1.937768E+03 -2.925259E+03 -2.224038E+03 -1.017623E+05 -1.016341E+05 -1.009870E+05 -9.949699E+04 -2.594150E+04 -2.002960E+03
   45    7  6.1932E+03  3.6858E+03 -1.842908E+03 -3.402647E+03 -2.134829E+03 -9.424234E+04 -9.418692E+04 -9.369309E+04 -9.246547E+04 -2.664182E+04 -1.879802E+03
   46    7  6.5022E+03  3.5159E+03 -1.749914E+03 -4.877082E+03 -2.051702E+03 -8.560263E+04 -8.560939E+04 -8.524908E+04 -8.425258E+04 -2.619443E+04 -1.756096E+03
   47    7  6.7904E+03  3.3072E+03 -1.678999E+03 -8.805852E+03 -1.986908E+03 -7.680024E+04 -7.687354E+04 -7.664112E+04 -7.584957E+04 -2.494181E+04 -1.641909E+03
   48    7  7.0566E+03  3.0682E+03 -1.628869E+03 -1.546523E+04 -1.937751E+03 -6.786487E+04 -6.798846E+04 -6.785859E+04 -6.723887E+04 -2.304341E+04 -1.543476E+03
   49    7  7.3006E+03  2.8055E+03 -1.583671E+03 -1.230216E+04 -1.889005E+03 -5.866596E+04 -5.879469E+04 -5.871087E+04 -5.820794E+04 -2.046879E+04 -1.455447E+03
   50    7  7.5179E+03  2.5203E+03 -1.549207E+03 -5.356726E+03 -1.850358E+03 -4.963457E+04 -4.976066E+04 -4.970642E+04 -4.929240E+04 -1.746951E+04 -1.383053E+03
   51    7  7.7057E+03  2.2143E+03 -1.534734E+03 -6.589129E+03 -1.834488E+03 -4.074716E+04 -4.086799E+04 -4.084351E+04 -4.052022E+04 -1.420598E+04 -1.335616E+03
   52    7  7.8643E+03  1.8918E+03 -1.514402E+03 -9.321612E+03 -1.810143E+03 -3.169891E+04 -3.176393E+04 -3.169959E+04 -3.140645E+04 -1.057867E+04 -1.289122E+03
   53    7  7.9911E+03  1.5558E+03 -1.487354E+03 -1.090254E+04 -1.771690E+03 -2.278208E+04 -2.277238E+04 -2.263575E+04 -2.232846E+04 -6.755740E+03 -1.235917E+03
