{NUMBER OF COLUMNS}  5 
*
* From file thomson.sav, for C-Mod shot 1100303017 at 0138 ms
* Data provided by Micheal Churchill on 17.03.2010
*
* IDL Conversion from .sav to ASCII file
*
* This file contains data from the CMOD Thomson Scattering system.
* R_e [m]: Mapped inner-wall midplane major radius of the Thomson views.
* psi_e []: Psi values of the Thomson views.
* 
* n_e [m^-3]: Electron density.
* T_e [eV]: Electron temperature
*
*        psin        R_e       psi_e         n_e         T_e
{DATA LIST} 
    0.7800000   0.000000    0.000000  3.6000E+20    423.9797  ADDED POINT SO THAT DATA COVERED THE GRID
    0.8591753   0.483167    0.084939  3.2998E+20    423.9797
    0.8890034   0.477432    0.088340  3.1264E+20    431.1908
    0.9304878   0.469288    0.093070  3.1162E+20    331.6420
    0.9438280   0.466621    0.094591  2.9760E+20    313.4110
    0.9561562   0.464133    0.095997  2.9054E+20    276.3324
    0.9694016   0.461434    0.097507  3.0406E+20    240.4132
    0.9810399   0.459040    0.098834  3.1700E+20    210.7570
    0.9882220   0.457552    0.099653  2.8768E+20    166.8872
    0.9958533   0.455962    0.100523  2.5555E+20    127.1505
    1.0027597   0.454515    0.101311  1.9153E+20     96.2728
    1.0095398   0.453087    0.102084  1.4756E+20     53.5237
    1.0161858   0.451680    0.102842  1.1407E+20     33.5976
    1.0226994   0.450294    0.103585  8.9405E+19     20.2878
    1.0296097   0.448816    0.104372  7.6533E+19     19.3761
    1.0358477   0.447475    0.105084  7.0284E+19     18.4643
    1.0481835   0.444804    0.106490  5.3814E+19     15.5747
    1.0596923   0.442289    0.107803  4.1845E+19      8.9018
{END}
