* C-Mod Wall, from c-new-0000b, without the limiter 23/02/2010
 1.0616     -0.3378    0.9553     -0.3378  32
 0.9553     -0.3378    0.8235     -0.3732  32
 0.8235     -0.3732    0.8208     -0.3632  32
 0.8208     -0.3632    0.8192     -0.3571  32
 0.8192     -0.3571    0.7605     -0.3728  32
 0.7605     -0.3728    0.7578     -0.3627  40
 0.7578     -0.3627    0.7572     -0.3612   8
 0.7572     -0.3612    0.7564     -0.3597   8
 0.7564     -0.3597    0.7553     -0.3585   8
 0.7553     -0.3585    0.7540     -0.3574   8
 0.7540     -0.3574    0.7529     -0.3566   8
 0.7529     -0.3566    0.7510     -0.3560   8
 0.7510     -0.3560    0.7494     -0.3557   8
 0.7494     -0.3557    0.7477     -0.3557   8
 0.7477     -0.3557    0.7461     -0.3560   8
 0.7461     -0.3560    0.7020     -0.3678   8
 0.7020     -0.3678    0.7020     -0.3678   8
 0.7020     -0.3678    0.6941     -0.3707   8
 0.6941     -0.3707    0.6870     -0.3751   8
 0.6870     -0.3751    0.6870     -0.3751   8
 0.6870     -0.3751    0.6294     -0.4176   8
 0.6294     -0.4176    0.6294     -0.4176   8
 0.6294     -0.4176    0.6233     -0.4230   8
 0.6233     -0.4230    0.6182     -0.4295   8
 0.6182     -0.4295    0.6145     -0.4367   8
 0.6145     -0.4367    0.6121     -0.4445   8
 0.6121     -0.4445    0.6111     -0.4526   8
 0.6111     -0.4526    0.6117     -0.4608   8
 0.6117     -0.4608    0.6117     -0.4608   8
 0.6117     -0.4608    0.6295     -0.5739   8
 0.6295     -0.5739    0.7029     -0.5739   8
 0.7029     -0.5739    0.7029     -0.5959   8
 0.7029     -0.5959    0.6022     -0.5959   8
 0.6022     -0.5959    0.5729     -0.5794   8
 0.5729     -0.5794    0.5699     -0.5794   8
 0.5699     -0.5794    0.5699     -0.5121   8
 0.5699     -0.5121    0.5607     -0.5001  12
 0.5607     -0.5001    0.4388     -0.4672   4
 0.4388     -0.4672    0.4683     -0.4672   4
 0.4683     -0.4672    0.4683     -0.2955   4
 0.4683     -0.2955    0.4606     -0.2522   4
 0.4606     -0.2522    0.4598     -0.2501   4
 0.4598     -0.2501    0.4402     -0.2162   4
 0.4402     -0.2162    0.4402      0.4314   6
 0.4402      0.4314    0.5607      0.5001   3
 0.5607      0.5001    0.5699      0.5121   1
 0.5699      0.5121    0.5699      0.5794   1
 0.5699      0.5794    0.5729      0.5794   1
 0.5729      0.5794    0.6022      0.5959   1
 0.6022      0.5959    0.6999      0.5959   1
 0.6999      0.5959    0.6999      0.4030   1
 0.6999      0.4030    0.7649      0.3855   1
 0.7649      0.3855    0.7657      0.3886  33
 0.7657      0.3886    0.9553      0.3378  32
 0.9553      0.3378    1.0616      0.3378  32
 1.0616      0.3378    1.0616      0.2640  32
 1.0616      0.2640    1.0616     -0.2640  48  *snip* LIMITER REMOVED
 1.0616     -0.2640    1.0616     -0.3378  48  *snip* 

