    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
  -7.29631  -7.28838  -7.28664  -7.27607  -7.26934  -7.24885  -7.23528  -7.18968
  -7.16477  -7.08026  -7.00546  -6.67697  -6.54288  -6.38810  -6.36121  -6.30343
  -7.32862  -7.32093  -7.32017  -7.31125  -7.30558  -7.28854  -7.27640  -7.23366
  -7.20985  -7.13306  -7.06534  -6.73829  -6.59828  -6.43351  -6.40535  -6.34584
  -7.41592  -7.41065  -7.41376  -7.41237  -7.41143  -7.40891  -7.40227  -7.37065
  -7.35091  -7.29852  -7.25255  -6.92958  -6.77110  -6.57507  -6.54264  -6.47618
  -7.44816  -7.44505  -7.45053  -7.45421  -7.45640  -7.46303  -7.45957  -7.43444
  -7.41695  -7.37622  -7.34034  -7.01918  -6.85200  -6.64118  -6.60658  -6.53612
  -7.46586  -7.46459  -7.47186  -7.47953  -7.48416  -7.49778  -7.49669  -7.47634
  -7.46045  -7.42751  -7.39829  -7.07831  -6.90537  -6.68473  -6.64864  -6.57532
  -7.48128  -7.48234  -7.49172  -7.50421  -7.51178  -7.53375  -7.53539  -7.52059
  -7.50654  -7.48196  -7.45979  -7.14106  -6.96199  -6.73086  -6.69314  -6.61665
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 2   / DATE= 11/11/02
 -71.09500 -71.09508 -71.09513 -71.09528 -71.09536 -71.09563 -71.09579 -71.09631
 -71.09664 -71.09784 -71.09866 -71.10037 -71.08101 -70.87134 -70.75451 -70.60785
 -71.77141 -71.77110 -71.77094 -71.77039 -71.77010 -71.76910 -71.76852 -71.76660
 -71.76536 -71.76061 -71.75726 -71.74477 -71.74115 -71.75208 -71.71675 -71.65785
 -72.61677 -72.50535 -72.45056 -72.30867 -72.24058 -72.06631 -71.98212 -71.76062
 -71.65190 -71.35686 -71.21075 -70.81919 -70.62684 -70.09951 -69.85329 -69.38089
 -54.34765 -54.19483 -54.11588 -53.95154 -53.87366 -53.68908 -53.60407 -53.39007
 -53.28977 -53.02523 -52.89994 -52.56848 -52.38956 -51.84174 -51.57201 -51.04373
 -40.53760 -40.45223 -40.40711 -40.29423 -40.23910 -40.09694 -40.02920 -39.85498
 -39.77099 -39.55066 -39.44666 -39.16678 -39.00134 -38.46711 -38.20348 -37.67134
 -18.97552 -18.96329 -18.95380 -18.92787 -18.91379 -18.87181 -18.84929 -18.78291
 -18.74589 -18.62434 -18.55104 -18.30144 -18.16709 -17.85022 -17.71901 -17.46932
 -14.64414 -14.63576 -14.63116 -14.61620 -14.60796 -14.58288 -14.56900 -14.52490
 -14.49885 -14.41210 -14.35526 -14.17459 -14.08816 -13.90453 -13.83140 -13.70396
 -12.78560 -12.77956 -12.77583 -12.76422 -12.75863 -12.73980 -12.72948 -12.69747
 -12.67757 -12.60919 -12.56678 -12.43497 -12.37795 -12.26569 -12.22358 -12.14928
 -11.40911 -11.40540 -11.40297 -11.39465 -11.39006 -11.37625 -11.36879 -11.34368
 -11.32864 -11.27904 -11.24857 -11.16629 -11.13371 -11.07574 -11.05413 -11.01333
  -9.93233  -9.93158  -9.93066  -9.92752  -9.92570  -9.92066  -9.91746  -9.90807
  -9.90204  -9.87993  -9.86709  -9.82817  -9.81180  -9.77936  -9.76624  -9.73467
  -9.41348  -9.41251  -9.41188  -9.40957  -9.40881  -9.40551  -9.40300  -9.39772
  -9.39378  -9.37871  -9.37112  -9.34659  -9.33649  -9.31448  -9.30435  -9.27743
  -9.15129  -9.15023  -9.14964  -9.14782  -9.14718  -9.14423  -9.14234  -9.13798
  -9.13508  -9.12374  -9.11790  -9.09801  -9.09013  -9.07239  -9.06368  -9.03752
  -8.98320  -8.98297  -8.98230  -8.98186  -8.98085  -8.97834  -8.97701  -8.97346
  -8.97065  -8.96195  -8.95727  -8.94125  -8.93461  -8.91910  -8.91156  -8.88548
  -8.86146  -8.86142  -8.86092  -8.86087  -8.86020  -8.85898  -8.85829  -8.85405
  -8.85266  -8.84588  -8.84217  -8.83101  -8.82561  -8.81246  -8.80489  -8.77939
  -8.77408  -8.77402  -8.77374  -8.77362  -8.77337  -8.77281  -8.77247  -8.76782
  -8.76737  -8.76176  -8.75858  -8.75029  -8.74560  -8.73378  -8.72595  -8.70151
  -8.66307  -8.66306  -8.66291  -8.66277  -8.66274  -8.66068  -8.66035  -8.65785
  -8.65643  -8.65258  -8.64928  -8.64126  -8.63646  -8.62477  -8.61776  -8.59515
  -8.62338  -8.62339  -8.62324  -8.62302  -8.62300  -8.62028  -8.61994  -8.61851
  -8.61660  -8.61351  -8.61007  -8.60194  -8.59707  -8.58534  -8.57889  -8.55691
  -8.36276  -8.36191  -8.36194  -8.36199  -8.36188  -8.36165  -8.36074  -8.36032
  -8.35936  -8.35808  -8.35671  -8.35213  -8.34988  -8.34266  -8.33767  -8.31908
  -8.31955  -8.31947  -8.31945  -8.31947  -8.31945  -8.31838  -8.31834  -8.31810
  -8.31745  -8.31592  -8.31516  -8.31188  -8.31022  -8.30423  -8.29926  -8.28263
  -8.31056  -8.31046  -8.31046  -8.31046  -8.31048  -8.30940  -8.30941  -8.30921
  -8.30864  -8.30711  -8.30645  -8.30457  -8.30293  -8.29699  -8.29310  -8.27667
  -8.31495  -8.31394  -8.31398  -8.31399  -8.31399  -8.31389  -8.31392  -8.31290
  -8.31288  -8.31159  -8.31098  -8.30934  -8.30817  -8.30307  -8.29939  -8.28363
  -8.35420  -8.34986  -8.35004  -8.35011  -8.35001  -8.35363  -8.35384  -8.34951
  -8.35170  -8.35083  -8.35063  -8.34798  -8.34891  -8.34771  -8.34365  -8.33112
  -8.37776  -8.37183  -8.37209  -8.37218  -8.37203  -8.37738  -8.37767  -8.37179
  -8.37501  -8.37429  -8.37427  -8.37108  -8.37299  -8.37370  -8.36954  -8.35864
  -8.39420  -8.38723  -8.38754  -8.38765  -8.38746  -8.39395  -8.39429  -8.38739
  -8.39129  -8.39066  -8.39076  -8.38720  -8.38976  -8.39174  -8.38752  -8.37771
  -8.41218  -8.40410  -8.40446  -8.40459  -8.40436  -8.41206  -8.41245  -8.40446
  -8.40909  -8.40855  -8.40877  -8.40482  -8.40806  -8.41140  -8.40712  -8.39848
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 3   / DATE= 11/11/02
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -71.34712 -71.34460 -71.34312 -71.33917 -71.33738 -71.33313 -71.33124 -71.32666
 -71.32462 -71.31945 -71.31701 -71.31083 -71.30813 -71.30235 -71.30257 -71.29241
 -73.20636 -73.21595 -73.22162 -73.23666 -73.24349 -73.25968 -73.26688 -73.28433
 -73.29210 -73.31178 -73.32110 -73.34455 -73.35519 -73.37587 -73.37964 -73.38007
 -62.95294 -62.88443 -62.84372 -62.73496 -62.68539 -62.56706 -62.51433 -62.38653
 -62.32932 -62.18464 -62.11611 -61.94331 -61.86400 -61.70430 -61.66452 -61.64684
 -27.42623 -27.40367 -27.38765 -27.33662 -27.30947 -27.23430 -27.19646 -27.09621
 -27.04795 -26.92007 -26.85734 -26.69325 -26.61344 -26.40140 -26.29101 -25.95212
 -20.15246 -20.14297 -20.13573 -20.10907 -20.09420 -20.05174 -20.02911 -19.96660
 -19.93481 -19.84852 -19.80467 -19.68727 -19.62860 -19.46890 -19.38369 -19.11866
 -17.03266 -17.02612 -17.02115 -17.00286 -16.99213 -16.95987 -16.94291 -16.89533
 -16.87036 -16.80156 -16.76604 -16.66961 -16.62252 -16.49339 -16.42376 -16.21337
 -14.67630 -14.67142 -14.66791 -14.65471 -14.64704 -14.62370 -14.61103 -14.57612
 -14.55750 -14.50477 -14.47726 -14.39931 -14.36100 -14.25817 -14.20279 -14.03594
 -11.87593 -11.87396 -11.87246 -11.86602 -11.86180 -11.84872 -11.84224 -11.82260
 -11.81110 -11.77960 -11.76287 -11.71471 -11.69037 -11.62464 -11.59020 -11.48575
 -10.91604 -10.91396 -10.91234 -10.90879 -10.90612 -10.89681 -10.89238 -10.87778
 -10.86929 -10.84633 -10.83375 -10.79700 -10.77826 -10.72864 -10.70303 -10.62355
 -10.42424 -10.42297 -10.42179 -10.41855 -10.41623 -10.40931 -10.40583 -10.39394
 -10.38736 -10.36832 -10.35780 -10.32760 -10.31209 -10.27144 -10.25034 -10.18412
 -10.12228 -10.12158 -10.12096 -10.11824 -10.11624 -10.11054 -10.10737 -10.09724
 -10.09226 -10.07592 -10.06674 -10.04010 -10.02677  -9.99228  -9.97327  -9.91516
  -9.91770  -9.91717  -9.91665  -9.91412  -9.91251  -9.90737  -9.90448  -9.89570
  -9.89140  -9.87681  -9.86902  -9.84504  -9.83312  -9.80272  -9.78562  -9.73402
  -9.76963  -9.76911  -9.76849  -9.76586  -9.76461  -9.75981  -9.75722  -9.74950
  -9.74531  -9.73191  -9.72537  -9.70374  -9.69278  -9.66507  -9.64985  -9.60364
  -9.56808  -9.56789  -9.56760  -9.56481  -9.56390  -9.55991  -9.55768  -9.55141
  -9.54747  -9.53599  -9.53046  -9.51267  -9.50327  -9.47863  -9.46578  -9.42637
  -9.49620  -9.49623  -9.49622  -9.49352  -9.49265  -9.48908  -9.48693  -9.48114
  -9.47746  -9.46680  -9.46133  -9.44496  -9.43619  -9.41257  -9.40040  -9.36306
  -9.05792  -9.05780  -9.05766  -9.05693  -9.05645  -9.05442  -9.05332  -9.04963
  -9.04802  -9.04273  -9.03963  -9.02978  -9.02462  -9.00850  -9.00097  -8.98044
  -8.97529  -8.97525  -8.97521  -8.97515  -8.97498  -8.97503  -8.97343  -8.97074
  -8.96975  -8.96370  -8.96180  -8.95287  -8.94780  -8.93747  -8.93048  -8.91053
  -8.94754  -8.94753  -8.94754  -8.94762  -8.94753  -8.94807  -8.94645  -8.94396
  -8.94305  -8.93720  -8.93509  -8.92922  -8.92574  -8.91338  -8.90686  -8.88947
  -8.93886  -8.93883  -8.93882  -8.93886  -8.93873  -8.93918  -8.93725  -8.93498
  -8.93407  -8.92785  -8.92575  -8.92111  -8.91808  -8.90645  -8.90121  -8.88420
  -8.96429  -8.96429  -8.96429  -8.96429  -8.96428  -8.96434  -8.96413  -8.96082
  -8.96010  -8.95543  -8.95665  -8.94977  -8.94628  -8.94089  -8.93821  -8.92040
  -8.98682  -8.98680  -8.98680  -8.98685  -8.98676  -8.98718  -8.98563  -8.98276
  -8.98224  -8.97433  -8.97919  -8.97032  -8.96679  -8.96604  -8.96622  -8.94372
  -9.00330  -9.00327  -9.00326  -9.00334  -9.00319  -9.00386  -9.00143  -8.99884
  -8.99846  -8.98842  -8.99567  -8.98548  -8.98193  -8.98423  -8.98631  -8.96071
  -9.02170  -9.02166  -9.02165  -9.02176  -9.02155  -9.02249  -9.01911  -9.01683
  -9.01659  -9.00429  -9.01408  -9.00249  -8.99893  -9.00446  -9.00855  -8.97966
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/scd96/scd96_li.dat,v 2.1 2004/07/07 00:12:47 whitefor Exp $ Date $Date: 2004/07/07 00:12:47 $
C---------------------------------------------------------------------------------
