# ITER#1525 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 68.9 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   21    1  5.4416E+03 -2.6135E+03 -1.363210E+02 -1.979196E+02 -1.936472E+02 -1.883133E+03 -1.861109E+03 -1.775918E+03 -1.577566E+03 -5.947858E+02  7.032557E+02
   22    1  5.3527E+03 -2.5513E+03 -1.268928E+02 -1.976279E+02 -1.768438E+02 -1.918468E+03 -1.884859E+03 -1.790351E+03 -1.587875E+03 -6.031563E+02  6.861316E+02
   23    1  5.1855E+03 -2.3739E+03 -1.134671E+02 -1.826764E+02 -1.500851E+02 -1.950532E+03 -1.918937E+03 -1.828775E+03 -1.631273E+03 -6.198698E+02  6.890575E+02
   24    1  5.0190E+03 -2.1003E+03 -9.750999E+01 -1.517489E+02 -1.189109E+02 -1.885404E+03 -1.859689E+03 -1.778618E+03 -1.595056E+03 -5.950115E+02  6.860824E+02
   25    1  4.8749E+03 -1.7821E+03 -7.948346E+01 -1.191941E+02 -8.777030E+01 -1.705106E+03 -1.683389E+03 -1.613491E+03 -1.452295E+03 -5.270467E+02  6.465258E+02
   26    1  4.7513E+03 -1.4488E+03 -6.247701E+01 -9.173620E+01 -6.222467E+01 -1.463558E+03 -1.445303E+03 -1.387738E+03 -1.253342E+03 -4.426445E+02  5.761718E+02
   27    1  4.6451E+03 -1.1082E+03 -4.826636E+01 -7.078247E+01 -4.437348E+01 -1.201774E+03 -1.188367E+03 -1.143732E+03 -1.036932E+03 -3.577256E+02  4.891921E+02
   28    1  4.5555E+03 -7.6268E+02 -3.653746E+01 -5.558744E+01 -3.355624E+01 -9.257472E+02 -9.166202E+02 -8.840628E+02 -8.042394E+02 -2.714987E+02  3.885591E+02
   29    1  4.4819E+03 -4.1310E+02 -2.705987E+01 -4.503039E+01 -2.916009E+01 -6.385375E+02 -6.328760E+02 -6.116392E+02 -5.582654E+02 -1.837361E+02  2.783293E+02
   30    1  4.4237E+03 -6.0661E+01 -1.905687E+01 -3.763814E+01 -2.921193E+01 -3.433480E+02 -3.404524E+02 -3.298740E+02 -3.025627E+02 -9.658792E+01  1.567452E+02
   31    1  4.3824E+03  2.9378E+02 -1.163091E+01 -3.202285E+01 -3.142348E+01 -4.424535E+01 -4.403243E+01 -4.364613E+01 -4.176000E+01 -1.016845E+01  2.766475E+01
   32    1  4.3589E+03  6.5012E+02 -4.452294E+00 -2.672694E+01 -3.432052E+01  2.554443E+02  2.530308E+02  2.431442E+02  2.194744E+02  7.605262E+01 -1.020254E+02
   33    1  4.3515E+03  1.0072E+03  3.205591E+00 -2.034278E+01 -3.576287E+01  5.527069E+02  5.480570E+02  5.279920E+02  4.787561E+02  1.637464E+02 -2.268367E+02
   34    1  4.3605E+03  1.3634E+03  1.222228E+01 -1.156004E+01 -3.347232E+01  8.413864E+02  8.345363E+02  8.044391E+02  7.300668E+02  2.521052E+02 -3.428854E+02
   35    1  4.3879E+03  1.7170E+03  2.307179E+01  1.218635E+00 -2.530643E+01  1.111468E+03  1.099910E+03  1.058437E+03  9.588855E+02  3.341655E+02 -4.486540E+02
   36    1  4.4377E+03  2.0654E+03  3.626965E+01  1.909819E+01 -1.061108E+01  1.364672E+03  1.348280E+03  1.295253E+03  1.170679E+03  4.127602E+02 -5.450669E+02
   37    1  4.5125E+03  2.4051E+03  5.154462E+01  4.276390E+01  1.052730E+01  1.596127E+03  1.575858E+03  1.511448E+03  1.362054E+03  4.869248E+02 -6.281244E+02
   38    1  4.6154E+03  2.7294E+03  6.809024E+01  7.199118E+01  3.751746E+01  1.789408E+03  1.764532E+03  1.688488E+03  1.515675E+03  5.499260E+02 -6.895561E+02
   39    1  4.7504E+03  3.0251E+03  8.492087E+01  1.048033E+02  6.833118E+01  1.926301E+03  1.897489E+03  1.811273E+03  1.618796E+03  5.938413E+02 -7.302468E+02
   40    1  4.9164E+03  3.2727E+03  1.005701E+02  1.370090E+02  9.996061E+01  1.984518E+03  1.952592E+03  1.858580E+03  1.652302E+03  6.067560E+02 -7.519310E+02
   41    1  5.1052E+03  3.4555E+03  1.140733E+02  1.626675E+02  1.289941E+02  1.955396E+03  1.922431E+03  1.824320E+03  1.611637E+03  5.836951E+02 -7.607358E+02
   42    1  5.3135E+03  3.5722E+03  1.251897E+02  1.750522E+02  1.540953E+02  1.834825E+03  1.801431E+03  1.702401E+03  1.490850E+03  5.203442E+02 -7.602012E+02
   43    1  5.5546E+03  3.6286E+03  1.355074E+02  1.576282E+02  1.773679E+02  1.622253E+03  1.588451E+03  1.490998E+03  1.287262E+03  4.147019E+02 -7.538099E+02
   44    1  5.8345E+03  3.6189E+03  1.476551E+02  5.302999E+01  2.026026E+02  1.337075E+03  1.304614E+03  1.211188E+03  1.019782E+03  2.729117E+02 -7.542677E+02
   45    1  6.1357E+03  3.5401E+03  1.587356E+02 -2.843483E+02  2.244957E+02  1.011137E+03  9.796060E+02  8.909480E+02  7.143243E+02  1.128290E+02 -7.511457E+02
   46    1  6.4361E+03  3.4023E+03  1.649202E+02 -1.092406E+03  2.374876E+02  6.848603E+02  6.518289E+02  5.675447E+02  4.068294E+02 -4.498888E+01 -7.390836E+02
   47    1  6.7223E+03  3.2179E+03  1.664721E+02 -2.604231E+03  2.430111E+02  4.004764E+02  3.657315E+02  2.864064E+02  1.418456E+02 -1.791736E+02 -7.237742E+02
   48    1  6.9892E+03  2.9969E+03  1.622509E+02 -4.841308E+03  2.389126E+02  1.772610E+02  1.421031E+02  6.877118E+01 -5.964472E+01 -2.738550E+02 -6.917831E+02
   49    1  7.2338E+03  2.7476E+03  1.520535E+02 -7.138080E+03  2.248583E+02  1.416520E+01 -2.066929E+01 -8.712321E+01 -1.991185E+02 -3.303616E+02 -6.431622E+02
   50    1  7.4516E+03  2.4737E+03  1.374283E+02 -1.518390E+03  2.033526E+02 -9.448902E+01 -1.286930E+02 -1.874426E+02 -2.824664E+02 -3.535490E+02 -5.829468E+02
   51    1  7.6402E+03  2.1775E+03  1.182745E+02  3.915129E+03  1.742775E+02 -1.511079E+02 -1.822778E+02 -2.320445E+02 -3.100973E+02 -3.420849E+02 -5.069576E+02
   52    1  7.7989E+03  1.8632E+03  9.509194E+01  1.348016E+03  1.383938E+02 -1.638618E+02 -1.895356E+02 -2.291687E+02 -2.903407E+02 -3.004002E+02 -4.157691E+02
   53    1  7.9254E+03  1.5344E+03  6.926589E+01 -1.197521E+03  9.806760E+01 -1.451277E+02 -1.650021E+02 -1.941200E+02 -2.379407E+02 -2.373533E+02 -3.136481E+02
   54    1  8.0173E+03  1.1942E+03  4.147554E+01 -2.178787E+03  5.433145E+01 -1.018917E+02 -1.136271E+02 -1.314257E+02 -1.583753E+02 -1.570308E+02 -2.033734E+02
   55    1  8.0748E+03  8.4620E+02  1.231166E+01 -3.022101E+03  8.311328E+00 -4.533439E+01 -4.653553E+01 -5.199677E+01 -6.235682E+01 -6.557485E+01 -8.661222E+01
   56    1  8.0955E+03  4.9507E+02 -1.673084E+01 -4.957758E+03 -3.731201E+01  6.206602E+00  1.133531E+01  1.729536E+01  2.546758E+01  2.310472E+01  3.177248E+01
   57    1  8.0760E+03  1.4422E+02 -4.544745E+01 -5.905980E+02 -8.256200E+01  5.010042E+01  6.087107E+01  7.808989E+01  1.050419E+02  1.068611E+02  1.481926E+02
   58    1  8.0182E+03 -2.0275E+02 -7.285541E+01  3.841984E+03 -1.256612E+02  8.465722E+01  1.036384E+02  1.326699E+02  1.770507E+02  1.836237E+02  2.579825E+02
   59    1  7.9235E+03 -5.4071E+02 -9.784908E+01  2.286933E+03 -1.646242E+02  9.641001E+01  1.203722E+02  1.599197E+02  2.221163E+02  2.423701E+02  3.571589E+02
   60    1  7.7913E+03 -8.6495E+02 -1.209329E+02  1.084286E+03 -2.005247E+02  8.166775E+01  1.087333E+02  1.578679E+02  2.378000E+02  2.820429E+02  4.469239E+02
   61    1  7.6233E+03 -1.1723E+03 -1.409275E+02  2.109099E+03 -2.314646E+02  3.991537E+01  7.034815E+01  1.283439E+02  2.244684E+02  3.006415E+02  5.224881E+02
   62    1  7.4231E+03 -1.4604E+03 -1.576264E+02  3.560655E+03 -2.570948E+02 -3.389776E+01 -3.826323E-01  6.533402E+01  1.760432E+02  2.950417E+02  5.837962E+02
   63    1  7.1956E+03 -1.7276E+03 -1.699499E+02  3.219650E+03 -2.754752E+02 -1.496822E+02 -1.147911E+02 -4.274404E+01  8.165831E+01  2.596591E+02  6.295365E+02
   64    1  6.9444E+03 -1.9711E+03 -1.781585E+02  2.562329E+03 -2.867625E+02 -3.155073E+02 -2.812597E+02 -2.045332E+02 -6.726130E+01  1.916872E+02  6.639109E+02
   65    1  6.6712E+03 -2.1892E+03 -1.815983E+02  1.791673E+03 -2.896040E+02 -5.343076E+02 -5.011245E+02 -4.212039E+02 -2.726952E+02  9.008826E+01  6.875483E+02
   66    1  6.3795E+03 -2.3804E+03 -1.781197E+02  1.008816E+03 -2.800848E+02 -8.115968E+02 -7.801325E+02 -6.984805E+02 -5.400721E+02 -4.913315E+01  6.969709E+02
   67    1  6.0760E+03 -2.5349E+03 -1.670933E+02  3.661948E+02 -2.569821E+02 -1.140851E+03 -1.111205E+03 -1.028374E+03 -8.600246E+02 -2.204702E+02  6.934274E+02
   68    1  5.7833E+03 -2.6271E+03 -1.495407E+02 -1.417311E+01 -2.230252E+02 -1.468040E+03 -1.435862E+03 -1.348765E+03 -1.168101E+03 -3.894426E+02  6.757704E+02
   69    1  5.5581E+03 -2.6394E+03 -1.379356E+02 -1.604172E+02 -1.994218E+02 -1.737192E+03 -1.705868E+03 -1.615043E+03 -1.421331E+03 -5.211725E+02  6.799110E+02
   70    1  5.4620E+03 -2.6219E+03 -1.378657E+02 -1.943246E+02 -1.964581E+02 -1.866644E+03 -1.847298E+03 -1.764193E+03 -1.567496E+03 -5.890564E+02  7.066523E+02
   71    1  5.0368E+03 -3.7322E+03  2.173238E+02  5.182897E+02  1.099946E+02 -1.541211E+01  1.601695E+02  8.429668E+01  1.004497E+02  1.473818E+02  1.557939E+02
   72    1  5.1093E+03 -3.7836E+03 -9.464469E+02 -1.397735E+02 -4.060047E+02 -1.071037E+02 -2.544556E+02 -3.562710E+02 -3.625435E+02 -3.705228E+02 -4.035396E+02
   73    1  5.1911E+03 -3.8676E+03 -2.217336E+03 -5.986628E+02 -8.770662E+02 -6.486867E+01 -6.910204E+02 -8.202997E+02 -8.651720E+02 -9.113848E+02 -9.497413E+02
   74    1  5.2648E+03 -3.9669E+03  1.147032E+03  9.635060E+02  8.975716E+02  1.135980E+03  9.324724E+02  9.001488E+02  9.243371E+02  9.539918E+02  9.733788E+02
   75    1  5.3274E+03 -4.0657E+03  3.021099E+03  2.609932E+03  2.811832E+03  2.492497E+03  2.681750E+03  2.797781E+03  2.863251E+03  2.900692E+03  2.921066E+03
   76    1  5.3798E+03 -4.1563E+03  2.750612E+03  2.675341E+03  2.702265E+03  2.719493E+03  2.686678E+03  2.702611E+03  2.717879E+03  2.727145E+03  2.732393E+03
   77    1  5.4222E+03 -4.2339E+03  2.301879E+03  2.419074E+03  2.344375E+03  2.514163E+03  2.397644E+03  2.353436E+03  2.336448E+03  2.328676E+03  2.324459E+03
   78    1  5.4554E+03 -4.2970E+03  2.569741E+03  2.628512E+03  2.592783E+03  2.647184E+03  2.622195E+03  2.597860E+03  2.587286E+03  2.582535E+03  2.580051E+03
   79    1  5.4810E+03 -4.3470E+03  3.293267E+03  3.207846E+03  3.259875E+03  3.142325E+03  3.231584E+03  3.256597E+03  3.267301E+03  3.273034E+03  3.276430E+03
   80    1  5.5007E+03 -4.3864E+03  3.372557E+03  3.266813E+03  3.322055E+03  3.211627E+03  3.287805E+03  3.317396E+03  3.332781E+03  3.341406E+03  3.346639E+03
   81    1  5.5159E+03 -4.4170E+03  2.743854E+03  2.689761E+03  2.714488E+03  2.664124E+03  2.698275E+03  2.712181E+03  2.720036E+03  2.724496E+03  2.727233E+03
   82    1  5.5274E+03 -4.4405E+03  1.972262E+03  1.963034E+03  1.967031E+03  1.952517E+03  1.964282E+03  1.966456E+03  1.967308E+03  1.967686E+03  1.967877E+03
   83    1  5.5359E+03 -4.4580E+03  1.105456E+03  1.110266E+03  1.106515E+03  1.114748E+03  1.108473E+03  1.106642E+03  1.105942E+03  1.105593E+03  1.105381E+03
   84    1  5.5420E+03 -4.4706E+03  6.779734E+02  6.796029E+02  6.783879E+02  6.816918E+02  6.790455E+02  6.784442E+02  6.782258E+02  6.781213E+02  6.780605E+02
   85    1  5.5461E+03 -4.4792E+03  7.486760E+02  7.492986E+02  7.488357E+02  7.500421E+02  7.490583E+02  7.488343E+02  7.487507E+02  7.487104E+02  7.486867E+02
   86    1  5.5488E+03 -4.4849E+03  4.942116E+02  4.924548E+02  4.934055E+02  4.902306E+02  4.927705E+02  4.932501E+02  4.934177E+02  4.934858E+02  4.935247E+02
   87    1  5.5506E+03 -4.4886E+03  3.103160E+02  3.061480E+02  3.084069E+02  3.012086E+02  3.069972E+02  3.081173E+02  3.085180E+02  3.086773E+02  3.087727E+02
   88    1  5.5519E+03 -4.4913E+03  8.113683E+02  8.048525E+02  8.083467E+02  7.977707E+02  8.063485E+02  8.079970E+02  8.085933E+02  8.088293E+02  8.089720E+02
   89    1  5.5529E+03 -4.4933E+03  5.457877E+02  5.389307E+02  5.423120E+02  5.293117E+02  5.396515E+02  5.415726E+02  5.422564E+02  5.424850E+02  5.426303E+02
   90    1  5.5538E+03 -4.4953E+03  1.106997E+03  1.104459E+03  1.105488E+03  1.099395E+03  1.104109E+03  1.104949E+03  1.105241E+03  1.105310E+03  1.105361E+03
    1    2  4.1850E+03 -3.8745E+03 -1.657453E+03 -1.669310E+03 -1.663968E+03 -1.678315E+03 -1.666371E+03 -1.663976E+03 -1.663009E+03 -1.662762E+03 -1.662555E+03
    2    2  4.1868E+03 -3.8737E+03  6.391834E+01  4.147927E+01  5.221944E+01  2.247460E+01  4.712329E+01  5.200322E+01  5.393532E+01  5.449203E+01  5.492023E+01
    3    2  4.1888E+03 -3.8729E+03 -1.193790E+02 -1.275589E+02 -1.233415E+02 -1.343449E+02 -1.251024E+02 -1.232879E+02 -1.225620E+02 -1.223380E+02 -1.221680E+02
    4    2  4.1914E+03 -3.8719E+03 -1.179665E+03 -1.171630E+03 -1.176315E+03 -1.161289E+03 -1.173485E+03 -1.175784E+03 -1.176605E+03 -1.176944E+03 -1.177140E+03
    5    2  4.1950E+03 -3.8705E+03 -1.080046E+03 -1.074998E+03 -1.078042E+03 -1.068065E+03 -1.076409E+03 -1.077790E+03 -1.078269E+03 -1.078469E+03 -1.078583E+03
    6    2  4.2004E+03 -3.8683E+03 -5.817439E+02 -5.813728E+02 -5.811992E+02 -5.794216E+02 -5.810786E+02 -5.810473E+02 -5.809897E+02 -5.809458E+02 -5.809132E+02
    7    2  4.2086E+03 -3.8650E+03 -1.142717E+03 -1.138516E+03 -1.140660E+03 -1.135269E+03 -1.139492E+03 -1.140510E+03 -1.140896E+03 -1.141071E+03 -1.141164E+03
    8    2  4.2205E+03 -3.8603E+03 -2.249429E+03 -2.273835E+03 -2.256961E+03 -2.292906E+03 -2.267341E+03 -2.258472E+03 -2.254972E+03 -2.253227E+03 -2.252239E+03
    9    2  4.2371E+03 -3.8538E+03 -2.950964E+03 -3.017645E+03 -2.983219E+03 -3.000507E+03 -3.009961E+03 -2.987536E+03 -2.975060E+03 -2.968151E+03 -2.964036E+03
   10    2  4.2593E+03 -3.8451E+03 -3.220236E+03 -3.417286E+03 -3.309815E+03 -3.416022E+03 -3.387414E+03 -3.322120E+03 -3.289783E+03 -3.272928E+03 -3.263246E+03
   11    2  4.2881E+03 -3.8339E+03 -3.222347E+03 -3.550970E+03 -3.384793E+03 -3.562956E+03 -3.504160E+03 -3.403670E+03 -3.349687E+03 -3.319965E+03 -3.302165E+03
   12    2  4.3249E+03 -3.8199E+03 -2.860416E+03 -3.072511E+03 -2.985011E+03 -3.070950E+03 -3.052323E+03 -2.996834E+03 -2.961226E+03 -2.938968E+03 -2.924484E+03
   13    2  4.3713E+03 -3.8027E+03 -2.405585E+03 -2.445870E+03 -2.412542E+03 -2.528142E+03 -2.430175E+03 -2.415688E+03 -2.416743E+03 -2.417287E+03 -2.416988E+03
   14    2  4.4294E+03 -3.7818E+03 -2.845412E+03 -2.702283E+03 -2.779820E+03 -2.640031E+03 -2.732621E+03 -2.773625E+03 -2.799348E+03 -2.811925E+03 -2.818211E+03
   15    2  4.5014E+03 -3.7573E+03 -3.412574E+03 -3.404315E+03 -3.462954E+03 -3.185115E+03 -3.458006E+03 -3.468262E+03 -3.460630E+03 -3.452021E+03 -3.442879E+03
   16    2  4.5880E+03 -3.7302E+03 -2.493245E+03 -2.986285E+03 -2.830440E+03 -2.905872E+03 -2.981785E+03 -2.868814E+03 -2.768412E+03 -2.700753E+03 -2.648689E+03
   17    2  4.6877E+03 -3.7037E+03 -1.685696E+03 -1.806823E+03 -1.741234E+03 -1.837710E+03 -1.836546E+03 -1.783686E+03 -1.726496E+03 -1.673356E+03 -1.625996E+03
   18    2  4.7961E+03 -3.6836E+03 -1.805861E+03 -1.319464E+03 -1.440090E+03 -1.190026E+03 -1.458000E+03 -1.459580E+03 -1.434087E+03 -1.399202E+03 -1.375793E+03
   19    2  4.9013E+03 -3.6785E+03 -1.906545E+03 -1.126267E+03 -1.288947E+03 -1.044570E+03 -1.315761E+03 -1.244629E+03 -1.197442E+03 -1.153925E+03 -1.131009E+03
   20    2  4.9818E+03 -3.6895E+03 -1.247390E+03 -4.290020E+02 -7.181630E+02 -7.811456E+02 -7.476526E+02 -6.873394E+02 -6.854004E+02 -6.695078E+02 -6.608389E+02
   21    2  5.4113E+03 -2.6783E+03 -1.238758E+00 -4.925767E+01 -8.248754E+01 -6.143705E+02 -6.202834E+02 -6.235217E+02 -6.275765E+02 -7.105765E+02 -7.490887E+02
   22    2  5.3141E+03 -2.6035E+03 -1.598449E+00 -6.800693E+01 -8.382508E+01 -7.474746E+02 -7.460749E+02 -7.404274E+02 -7.315018E+02 -7.431672E+02 -7.303910E+02
   23    2  5.1453E+03 -2.4055E+03 -3.016542E+00 -9.211440E+01 -9.249272E+01 -9.792220E+02 -9.769269E+02 -9.654325E+02 -9.406779E+02 -8.407162E+02 -7.447263E+02
   24    2  4.9856E+03 -2.1177E+03 -6.213119E+00 -1.069641E+02 -1.023567E+02 -1.144784E+03 -1.143273E+03 -1.127775E+03 -1.091121E+03 -9.059921E+02 -7.473285E+02
   25    2  4.8477E+03 -1.7931E+03 -1.122308E+01 -1.163503E+02 -1.095880E+02 -1.189033E+03 -1.187610E+03 -1.169632E+03 -1.126330E+03 -8.958116E+02 -7.070430E+02
   26    2  4.7279E+03 -1.4566E+03 -1.787067E+01 -1.233284E+02 -1.160111E+02 -1.143835E+03 -1.143028E+03 -1.124674E+03 -1.079744E+03 -8.352411E+02 -6.404553E+02
   27    2  4.6244E+03 -1.1141E+03 -2.591488E+01 -1.289296E+02 -1.222542E+02 -1.035559E+03 -1.035835E+03 -1.018905E+03 -9.764373E+02 -7.415487E+02 -5.575925E+02
   28    2  4.5365E+03 -7.6712E+02 -3.483334E+01 -1.332179E+02 -1.274097E+02 -8.770141E+02 -8.778664E+02 -8.633822E+02 -8.264860E+02 -6.203365E+02 -4.602574E+02
   29    2  4.4641E+03 -4.1644E+02 -4.443721E+01 -1.366153E+02 -1.320890E+02 -6.798605E+02 -6.807857E+02 -6.696001E+02 -6.407129E+02 -4.769292E+02 -3.492412E+02
   30    2  4.4064E+03 -6.3096E+01 -5.421641E+01 -1.391120E+02 -1.362302E+02 -4.546276E+02 -4.545312E+02 -4.468034E+02 -4.275383E+02 -3.171520E+02 -2.293096E+02
   31    2  4.3652E+03  2.9222E+02 -6.376676E+01 -1.410878E+02 -1.403503E+02 -2.144918E+02 -2.133934E+02 -2.097437E+02 -2.015640E+02 -1.530697E+02 -1.119960E+02
   32    2  4.3417E+03  6.4937E+02 -7.291708E+01 -1.410440E+02 -1.442163E+02  2.859767E+01  3.031300E+01  2.938976E+01  2.584416E+01  1.088343E+01  4.075414E+00
   33    2  4.3337E+03  1.0072E+03 -8.141293E+01 -1.401047E+02 -1.465189E+02  2.650555E+02  2.677862E+02  2.630457E+02  2.490598E+02  1.764673E+02  1.263741E+02
   34    2  4.3416E+03  1.3644E+03 -8.936085E+01 -1.400697E+02 -1.477179E+02  4.823431E+02  4.860249E+02  4.780985E+02  4.552711E+02  3.339896E+02  2.461866E+02
   35    2  4.3675E+03  1.7192E+03 -9.581479E+01 -1.391814E+02 -1.470075E+02  6.640141E+02  6.669002E+02  6.557742E+02  6.258529E+02  4.681903E+02  3.498648E+02
   36    2  4.4152E+03  2.0694E+03 -1.011791E+02 -1.380201E+02 -1.460267E+02  8.014510E+02  8.031082E+02  7.897458E+02  7.554945E+02  5.778446E+02  4.395708E+02
   37    2  4.4876E+03  2.4118E+03 -1.051025E+02 -1.367004E+02 -1.445736E+02  8.841312E+02  8.847553E+02  8.704650E+02  8.350329E+02  6.572791E+02  5.133439E+02
   38    2  4.5875E+03  2.7401E+03 -1.068708E+02 -1.352272E+02 -1.416843E+02  9.013460E+02  9.008587E+02  8.868902E+02  8.537874E+02  6.991138E+02  5.671447E+02
   39    2  4.7198E+03  3.0422E+03 -1.066601E+02 -1.344302E+02 -1.378023E+02  8.469601E+02  8.463766E+02  8.345912E+02  8.077624E+02  7.008783E+02  6.001034E+02
   40    2  4.8855E+03  3.2988E+03 -1.045729E+02 -1.361017E+02 -1.327206E+02  7.204434E+02  7.205503E+02  7.126515E+02  6.959964E+02  6.621682E+02  6.122312E+02
   41    2  5.0789E+03  3.4912E+03 -1.016398E+02 -1.444108E+02 -1.269371E+02  5.376482E+02  5.395175E+02  5.371069E+02  5.338986E+02  5.938470E+02  6.093386E+02
   42    2  5.2971E+03  3.6143E+03 -9.807545E+01 -1.688837E+02 -1.205550E+02  3.138292E+02  3.181632E+02  3.227034E+02  3.360609E+02  5.079720E+02  5.986523E+02
   43    2  5.5501E+03  3.6704E+03 -9.478945E+01 -2.374122E+02 -1.164690E+02  5.455774E+01  6.247599E+01  7.592899E+01  1.098382E+02  4.177457E+02  5.944517E+02
   44    2  5.8394E+03  3.6545E+03 -9.131183E+01 -4.232513E+02 -1.138929E+02 -2.309570E+02 -2.196804E+02 -1.962506E+02 -1.389094E+02  3.239609E+02  5.907918E+02
   45    2  6.1456E+03  3.5681E+03 -8.625142E+01 -8.930462E+02 -1.104244E+02 -5.087482E+02 -4.956964E+02 -4.625786E+02 -3.816424E+02  2.334156E+02  5.799509E+02
   46    2  6.4480E+03  3.4241E+03 -8.059204E+01 -1.938436E+03 -1.067583E+02 -7.381474E+02 -7.242924E+02 -6.824472E+02 -5.807069E+02  1.590584E+02  5.643216E+02
   47    2  6.7347E+03  3.2349E+03 -7.599134E+01 -3.921243E+03 -1.030356E+02 -8.993974E+02 -8.862486E+02 -8.380376E+02 -7.209586E+02  1.033858E+02  5.437669E+02
   48    2  7.0016E+03  3.0104E+03 -7.224802E+01 -7.111128E+03 -9.940058E+01 -9.874585E+02 -9.760764E+02 -9.245748E+02 -7.992575E+02  6.378772E+01  5.157903E+02
