    2   24   30    1    2     /HELIUM             /GCR PROJECT      
 -31.23171 -31.23152 -31.23152 -31.23159 -31.23156 -31.23150 -31.23176 -31.23155
 -31.23023 -31.22930 -31.23010 -31.23192 -31.23651 -31.24312 -31.25564 -31.29543
 -31.35385 -31.43718 -31.54796 -31.61247 -31.65743 -31.71320 -31.76065 -31.80888
 -29.81101 -29.81112 -29.81111 -29.81108 -29.81109 -29.81108 -29.81111 -29.81109
 -29.81087 -29.81011 -29.81049 -29.81320 -29.81875 -29.82681 -29.84459 -29.90046
 -29.97526 -30.07045 -30.17846 -30.23525 -30.27735 -30.33692 -30.39026 -30.44477
 -28.41979 -28.41973 -28.41976 -28.41979 -28.41978 -28.41981 -28.41968 -28.41977
 -28.42042 -28.42116 -28.42204 -28.42447 -28.43095 -28.44171 -28.46429 -28.53214
 -28.61119 -28.69678 -28.78311 -28.82831 -28.86609 -28.93114 -28.99423 -29.05921
 -27.32781 -27.32781 -27.32775 -27.32770 -27.32771 -27.32772 -27.32769 -27.32773
 -27.32792 -27.32827 -27.32919 -27.33164 -27.33871 -27.35004 -27.37223 -27.43341
 -27.49681 -27.55915 -27.62276 -27.66055 -27.69720 -27.77060 -27.84514 -27.92226
 -26.85049 -26.85051 -26.85073 -26.85088 -26.85084 -26.85082 -26.85087 -26.85077
 -26.85045 -26.85076 -26.85187 -26.85388 -26.86098 -26.87218 -26.89202 -26.94470
 -26.99611 -27.04373 -27.09499 -27.12997 -27.16732 -27.24543 -27.32513 -27.40762
 -26.47631 -26.47635 -26.47661 -26.47679 -26.47674 -26.47672 -26.47682 -26.47696
 -26.47708 -26.47732 -26.47833 -26.48100 -26.48701 -26.49619 -26.51421 -26.55763
 -26.59662 -26.63320 -26.67701 -26.71006 -26.74747 -26.82921 -26.91364 -27.00111
 -26.16718 -26.16718 -26.16717 -26.16715 -26.16715 -26.16717 -26.16708 -26.16712
 -26.16752 -26.16814 -26.16876 -26.17010 -26.17442 -26.18164 -26.19498 -26.22684
 -26.25653 -26.28610 -26.32540 -26.35750 -26.39526 -26.47961 -26.56720 -26.65800
 -26.00038 -26.00039 -26.00039 -26.00039 -26.00040 -26.00040 -26.00035 -26.00026
 -26.00016 -26.00040 -26.00140 -26.00347 -26.00668 -26.01157 -26.02244 -26.04869
 -26.07325 -26.09846 -26.13511 -26.16713 -26.20529 -26.29016 -26.37805 -26.46913
 -25.82084 -25.82084 -25.82084 -25.82084 -25.82084 -25.82083 -25.82089 -25.82094
 -25.82089 -25.82051 -25.82103 -25.82329 -25.82625 -25.82942 -25.83681 -25.85661
 -25.87653 -25.89790 -25.93196 -25.96313 -26.00039 -26.08510 -26.17376 -26.26573
 -25.66542 -25.66542 -25.66542 -25.66541 -25.66542 -25.66544 -25.66532 -25.66541
 -25.66605 -25.66670 -25.66660 -25.66637 -25.66845 -25.67200 -25.67669 -25.68940
 -25.70458 -25.72342 -25.75518 -25.78492 -25.82178 -25.90348 -25.98747 -26.07444
 -25.59475 -25.59475 -25.59476 -25.59474 -25.59475 -25.59479 -25.59463 -25.59475
 -25.59559 -25.59626 -25.59614 -25.59614 -25.59732 -25.59957 -25.60351 -25.61442
 -25.62749 -25.64420 -25.67472 -25.70425 -25.74014 -25.81932 -25.90087 -25.98533
 -25.54278 -25.54278 -25.54278 -25.54279 -25.54278 -25.54277 -25.54282 -25.54278
 -25.54256 -25.54252 -25.54257 -25.54243 -25.54372 -25.54614 -25.54957 -25.55880
 -25.57022 -25.58527 -25.61373 -25.64165 -25.67585 -25.75345 -25.83436 -25.91827
 -25.50366 -25.50366 -25.50366 -25.50366 -25.50366 -25.50366 -25.50365 -25.50366
 -25.50371 -25.50371 -25.50367 -25.50367 -25.50406 -25.50531 -25.50829 -25.51620
 -25.52581 -25.53901 -25.56418 -25.58978 -25.62283 -25.69584 -25.77028 -25.84730
 -25.48908 -25.48908 -25.48908 -25.48908 -25.48908 -25.48907 -25.48909 -25.48908
 -25.48901 -25.48919 -25.48938 -25.48933 -25.48992 -25.49105 -25.49284 -25.49935
 -25.50815 -25.51984 -25.54306 -25.56709 -25.59778 -25.66693 -25.73831 -25.81226
 -25.48036 -25.48036 -25.48036 -25.48036 -25.48036 -25.48034 -25.48041 -25.48036
 -25.48017 -25.48120 -25.48235 -25.48240 -25.48275 -25.48369 -25.48489 -25.48952
 -25.49707 -25.50878 -25.53066 -25.55283 -25.58278 -25.64910 -25.71628 -25.78573
 -25.47013 -25.47013 -25.47012 -25.47013 -25.47013 -25.47010 -25.47022 -25.47013
 -25.46978 -25.47197 -25.47440 -25.47462 -25.47462 -25.47536 -25.47602 -25.47844
 -25.48453 -25.49665 -25.51707 -25.53694 -25.56632 -25.62941 -25.69128 -25.75505
 -25.46313 -25.46313 -25.46313 -25.46314 -25.46313 -25.46309 -25.46325 -25.46313
 -25.46269 -25.46562 -25.46890 -25.46923 -25.46902 -25.46965 -25.46998 -25.47099
 -25.47618 -25.48861 -25.50811 -25.52647 -25.55547 -25.61643 -25.67482 -25.73485
 -25.45558 -25.45558 -25.45557 -25.45559 -25.45558 -25.45553 -25.45573 -25.45558
 -25.45503 -25.45876 -25.46294 -25.46339 -25.46296 -25.46348 -25.46347 -25.46302
 -25.46728 -25.48006 -25.49860 -25.51537 -25.54397 -25.60268 -25.65737 -25.71343
 -25.44689 -25.44689 -25.44688 -25.44690 -25.44689 -25.44684 -25.44707 -25.44689
 -25.44623 -25.45086 -25.45606 -25.45665 -25.45597 -25.45636 -25.45599 -25.45390
 -25.45711 -25.47033 -25.48778 -25.50275 -25.53090 -25.58704 -25.63754 -25.68908
 -25.44068 -25.44068 -25.44068 -25.44070 -25.44068 -25.44062 -25.44089 -25.44068
 -25.43994 -25.44521 -25.45113 -25.45183 -25.45097 -25.45127 -25.45064 -25.44739
 -25.44988 -25.46341 -25.48010 -25.49379 -25.52162 -25.57595 -25.62346 -25.67180
 -25.43190 -25.43190 -25.43189 -25.43191 -25.43190 -25.43183 -25.43214 -25.43190
 -25.43103 -25.43722 -25.44415 -25.44499 -25.44389 -25.44406 -25.44306 -25.43820
 -25.43967 -25.45365 -25.46928 -25.48116 -25.50855 -25.56031 -25.60363 -25.64746
 -25.42080 -25.42079 -25.42079 -25.42081 -25.42079 -25.42071 -25.42108 -25.42079
 -25.41978 -25.42710 -25.43533 -25.43634 -25.43493 -25.43495 -25.43349 -25.42659
 -25.42679 -25.44134 -25.45563 -25.46526 -25.49208 -25.54062 -25.57864 -25.61678
 -25.41347 -25.41347 -25.41346 -25.41349 -25.41347 -25.41338 -25.41378 -25.41347
 -25.41235 -25.42043 -25.42950 -25.43063 -25.42901 -25.42893 -25.42717 -25.41893
 -25.41830 -25.43323 -25.44664 -25.45478 -25.48123 -25.52764 -25.56218 -25.59658
 -25.40570 -25.40570 -25.40569 -25.40572 -25.40570 -25.40560 -25.40604 -25.40570
 -25.40448 -25.41335 -25.42332 -25.42457 -25.42273 -25.42254 -25.42046 -25.41081
 -25.40929 -25.42463 -25.43711 -25.44367 -25.46973 -25.51389 -25.54473 -25.57516
 -25.39686 -25.39685 -25.39685 -25.39688 -25.39685 -25.39675 -25.39723 -25.39685
 -25.39552 -25.40530 -25.41628 -25.41767 -25.41559 -25.41528 -25.41284 -25.40157
 -25.39905 -25.41485 -25.42628 -25.43104 -25.45666 -25.49826 -25.52490 -25.55082
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 04/11/99
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -58.98318 -60.36885 -60.92516 -60.66270 -60.68819 -60.72697 -60.70967 -60.71190
 -60.71470 -60.71339 -60.71353 -60.71373 -60.71364 -60.71365 -60.71366 -60.71365
 -60.71365 -60.71365 -60.71366 -60.71366 -60.71362 -60.71373 -60.71402 -60.71430
 -50.24274 -50.18594 -50.16313 -50.17389 -50.17285 -50.17126 -50.17197 -50.17188
 -50.17176 -50.17182 -50.17181 -50.17180 -50.17180 -50.17180 -50.17180 -50.17180
 -50.17180 -50.17181 -50.17180 -50.17180 -50.17183 -50.17175 -50.17168 -50.17220
 -42.67068 -42.62813 -42.61105 -42.61911 -42.61832 -42.61713 -42.61767 -42.61760
 -42.61751 -42.61755 -42.61755 -42.61754 -42.61754 -42.61754 -42.61754 -42.61754
 -42.61754 -42.61754 -42.61754 -42.61754 -42.61753 -42.61758 -42.61759 -42.61727
 -36.61760 -36.66781 -36.68796 -36.67845 -36.67938 -36.68078 -36.68016 -36.68024
 -36.68034 -36.68029 -36.68030 -36.68030 -36.68030 -36.68030 -36.68029 -36.68029
 -36.68032 -36.68032 -36.68034 -36.68039 -36.68023 -36.68031 -36.68077 -36.68072
 -33.86627 -33.85214 -33.84646 -33.84914 -33.84888 -33.84849 -33.84866 -33.84864
 -33.84861 -33.84862 -33.84862 -33.84862 -33.84862 -33.84861 -33.84865 -33.84865
 -33.84858 -33.84858 -33.84856 -33.84848 -33.84864 -33.84907 -33.84944 -33.85011
 -30.93955 -30.94284 -30.94416 -30.94353 -30.94359 -30.94369 -30.94365 -30.94365
 -30.94366 -30.94366 -30.94366 -30.94365 -30.94368 -30.94369 -30.94353 -30.94356
 -30.94397 -30.94403 -30.94401 -30.94447 -30.94504 -30.94619 -30.94773 -30.94994
 -28.65212 -28.65195 -28.65188 -28.65191 -28.65191 -28.65191 -28.65191 -28.65191
 -28.65191 -28.65190 -28.65189 -28.65194 -28.65182 -28.65174 -28.65253 -28.65352
 -28.65330 -28.65362 -28.65522 -28.65691 -28.65907 -28.66340 -28.66849 -28.67561
 -27.67704 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702
 -27.67702 -27.67702 -27.67702 -27.67700 -27.67704 -27.67706 -27.67685 -27.67728
 -27.67870 -27.68010 -27.68235 -27.68512 -27.68867 -27.69590 -27.70433 -27.71518
 -26.95785 -26.95783 -26.95782 -26.95783 -26.95783 -26.95783 -26.95783 -26.95783
 -26.95783 -26.95783 -26.95782 -26.95780 -26.95777 -26.95777 -26.95779 -26.95769
 -26.95771 -26.95857 -26.96313 -26.96931 -26.97531 -26.98591 -26.99884 -27.01446
 -26.40605 -26.40607 -26.40608 -26.40607 -26.40607 -26.40607 -26.40607 -26.40607
 -26.40608 -26.40606 -26.40613 -26.40653 -26.40708 -26.40704 -26.40682 -26.40699
 -26.40797 -26.40986 -26.41498 -26.42139 -26.42930 -26.44378 -26.45932 -26.47844
 -26.13790 -26.13789 -26.13789 -26.13789 -26.13789 -26.13789 -26.13788 -26.13788
 -26.13792 -26.13781 -26.13758 -26.13774 -26.13813 -26.13813 -26.13818 -26.13889
 -26.14030 -26.14268 -26.14799 -26.15436 -26.16339 -26.18001 -26.19662 -26.21750
 -25.87946 -25.87946 -25.87946 -25.87946 -25.87946 -25.87945 -25.87948 -25.87951
 -25.87930 -25.87983 -25.88115 -25.88168 -25.88130 -25.88115 -25.88120 -25.88196
 -25.88346 -25.88602 -25.89178 -25.89858 -25.90800 -25.92578 -25.94407 -25.96668
 -25.69049 -25.69049 -25.69049 -25.69049 -25.69049 -25.69049 -25.69050 -25.69050
 -25.69046 -25.69055 -25.69071 -25.69054 -25.69110 -25.69250 -25.69290 -25.69278
 -25.69402 -25.69692 -25.70349 -25.71089 -25.72127 -25.74056 -25.75991 -25.78397
 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898
 -25.61899 -25.61898 -25.61899 -25.61906 -25.61890 -25.61877 -25.61959 -25.62115
 -25.62206 -25.62426 -25.63026 -25.63776 -25.64901 -25.66924 -25.68837 -25.71255
 -25.57190 -25.57190 -25.57190 -25.57190 -25.57190 -25.57190 -25.57190 -25.57190
 -25.57190 -25.57190 -25.57190 -25.57196 -25.57182 -25.57170 -25.57250 -25.57380
 -25.57454 -25.57729 -25.58363 -25.59018 -25.60074 -25.62041 -25.63927 -25.66475
 -25.54217 -25.54217 -25.54217 -25.54217 -25.54217 -25.54217 -25.54217 -25.54217
 -25.54217 -25.54217 -25.54215 -25.54215 -25.54215 -25.54218 -25.54236 -25.54270
 -25.54345 -25.54604 -25.55245 -25.55952 -25.56959 -25.58805 -25.60668 -25.63150
 -25.53132 -25.53132 -25.53132 -25.53132 -25.53132 -25.53132 -25.53132 -25.53132
 -25.53132 -25.53132 -25.53132 -25.53132 -25.53133 -25.53133 -25.53119 -25.53108
 -25.53186 -25.53449 -25.54057 -25.54712 -25.55685 -25.57503 -25.59318 -25.61707
 -25.52465 -25.52465 -25.52465 -25.52465 -25.52465 -25.52465 -25.52465 -25.52465
 -25.52465 -25.52465 -25.52464 -25.52467 -25.52460 -25.52455 -25.52506 -25.52596
 -25.52665 -25.52869 -25.53391 -25.53988 -25.54861 -25.56577 -25.58383 -25.60705
 -25.52818 -25.52818 -25.52818 -25.52818 -25.52818 -25.52818 -25.52818 -25.52818
 -25.52818 -25.52818 -25.52818 -25.52818 -25.52819 -25.52820 -25.52813 -25.52831
 -25.52918 -25.53121 -25.53557 -25.54065 -25.54921 -25.56564 -25.58156 -25.60235
 -25.53508 -25.53508 -25.53508 -25.53508 -25.53508 -25.53508 -25.53508 -25.53508
 -25.53508 -25.53507 -25.53506 -25.53512 -25.53498 -25.53490 -25.53576 -25.53663
 -25.53637 -25.53779 -25.54271 -25.54795 -25.55492 -25.56899 -25.58507 -25.60664
 -25.54972 -25.54972 -25.54972 -25.54972 -25.54972 -25.54972 -25.54972 -25.54972
 -25.54972 -25.54971 -25.54971 -25.54976 -25.54963 -25.54954 -25.55041 -25.55139
 -25.55116 -25.55212 -25.55582 -25.56037 -25.56754 -25.58145 -25.59610 -25.61677
 -25.56881 -25.56881 -25.56881 -25.56881 -25.56881 -25.56881 -25.56881 -25.56881
 -25.56881 -25.56880 -25.56880 -25.56882 -25.56877 -25.56874 -25.56906 -25.56970
 -25.57008 -25.57071 -25.57230 -25.57561 -25.58387 -25.59868 -25.61086 -25.62963
 -25.58235 -25.58235 -25.58235 -25.58235 -25.58235 -25.58235 -25.58235 -25.58235
 -25.58235 -25.58235 -25.58235 -25.58235 -25.58236 -25.58237 -25.58230 -25.58270
 -25.58351 -25.58390 -25.58399 -25.58643 -25.59545 -25.61090 -25.62134 -25.63875
 -25.60144 -25.60144 -25.60144 -25.60144 -25.60144 -25.60144 -25.60144 -25.60144
 -25.60144 -25.60144 -25.60145 -25.60141 -25.60151 -25.60157 -25.60095 -25.60101
 -25.60243 -25.60250 -25.60048 -25.60167 -25.61178 -25.62813 -25.63610 -25.65161
 -25.62549 -25.62549 -25.62549 -25.62549 -25.62549 -25.62548 -25.62549 -25.62549
 -25.62548 -25.62550 -25.62550 -25.62542 -25.62563 -25.62576 -25.62446 -25.62408
 -25.62628 -25.62593 -25.62124 -25.62087 -25.63235 -25.64983 -25.65470 -25.66782
 -25.64132 -25.64132 -25.64132 -25.64132 -25.64132 -25.64132 -25.64133 -25.64133
 -25.64132 -25.64134 -25.64135 -25.64124 -25.64152 -25.64170 -25.63994 -25.63928
 -25.64198 -25.64136 -25.63492 -25.63352 -25.64590 -25.66412 -25.66695 -25.67849
 -25.65812 -25.65812 -25.65812 -25.65812 -25.65812 -25.65811 -25.65812 -25.65812
 -25.65811 -25.65813 -25.65815 -25.65800 -25.65836 -25.65859 -25.65635 -25.65539
 -25.65863 -25.65771 -25.64942 -25.64693 -25.66027 -25.67928 -25.67994 -25.68980
 -25.67720 -25.67720 -25.67720 -25.67720 -25.67720 -25.67720 -25.67720 -25.67721
 -25.67719 -25.67722 -25.67724 -25.67707 -25.67751 -25.67779 -25.67501 -25.67371
 -25.67755 -25.67631 -25.66590 -25.66218 -25.67660 -25.69651 -25.69471 -25.70266
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX: pj
C         FOR he RECOMBINING ION CHARGE(S)  1 TO  2
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 04/11/99
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/plt96/plt96_he.dat,v 2.1 2004/07/07 00:06:19 whitefor Exp $ Date $Date: 2004/07/07 00:06:19 $
C---------------------------------------------------------------------------------
