# ITER#1511 (F57 ref-20-NF-C0, tau=0.5e-6, ntime=150)  - 84.4 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   25    1  4.8749E+03 -1.7821E+03 -8.481458E+01 -8.517942E+01 -6.217068E+01 -1.539250E+03 -1.519314E+03 -1.458217E+03 -1.316379E+03 -4.618436E+02  6.500172E+02
   26    1  4.7513E+03 -1.4488E+03 -6.718418E+01 -7.476869E+01 -5.511901E+01 -1.306039E+03 -1.289170E+03 -1.239171E+03 -1.121805E+03 -3.785692E+02  5.822865E+02
   27    1  4.6451E+03 -1.1082E+03 -5.199170E+01 -6.436304E+01 -4.818498E+01 -1.064430E+03 -1.051808E+03 -1.013209E+03 -9.204945E+02 -3.009086E+02  4.956117E+02
   28    1  4.5555E+03 -7.6268E+02 -3.898121E+01 -5.415469E+01 -4.160394E+01 -8.172035E+02 -8.084423E+02 -7.803836E+02 -7.113876E+02 -2.269985E+02  3.929070E+02
   29    1  4.4819E+03 -4.1310E+02 -2.792198E+01 -4.408183E+01 -3.556439E+01 -5.647348E+02 -5.593256E+02 -5.411260E+02 -4.951628E+02 -1.555818E+02  2.779690E+02
   30    1  4.4237E+03 -6.0661E+01 -1.814391E+01 -3.404959E+01 -2.968959E+01 -3.073735E+02 -3.045952E+02 -2.954493E+02 -2.717651E+02 -8.496491E+01  1.535030E+02
   31    1  4.3824E+03  2.9378E+02 -9.060140E+00 -2.415492E+01 -2.398475E+01 -4.744086E+01 -4.711634E+01 -4.652895E+01 -4.441820E+01 -1.451422E+01  2.387497E+01
   32    1  4.3589E+03  6.5012E+02 -2.153907E-01 -1.424668E+01 -1.842348E+01  2.126898E+02  2.106061E+02  2.025947E+02  1.830648E+02  5.558753E+01 -1.063865E+02
   33    1  4.3515E+03  1.0072E+03  9.235018E+00 -4.226871E+00 -1.250769E+01  4.709163E+02  4.665882E+02  4.499371E+02  4.086157E+02  1.259955E+02 -2.342479E+02
   34    1  4.3605E+03  1.3634E+03  1.991697E+01  5.754655E+00 -6.221657E+00  7.231363E+02  7.163981E+02  6.909557E+02  6.278096E+02  1.967525E+02 -3.553586E+02
   35    1  4.3879E+03  1.7170E+03  3.213051E+01  1.567196E+01  4.861464E-01  9.631074E+02  9.521689E+02  9.168747E+02  8.317447E+02  2.663894E+02 -4.623488E+02
   36    1  4.4377E+03  2.0654E+03  4.642574E+01  2.558571E+01  7.556573E+00  1.194761E+03  1.179675E+03  1.134310E+03  1.027064E+03  3.383188E+02 -5.562395E+02
   37    1  4.5125E+03  2.4051E+03  6.246292E+01  3.567654E+01  1.478707E+01  1.415299E+03  1.396871E+03  1.341418E+03  1.211835E+03  4.115575E+02 -6.346628E+02
   38    1  4.6154E+03  2.7294E+03  7.926913E+01  4.569115E+01  2.216247E+01  1.610874E+03  1.588491E+03  1.522565E+03  1.371344E+03  4.799382E+02 -6.909025E+02
   39    1  4.7504E+03  3.0251E+03  9.584891E+01  5.414908E+01  2.911300E+01  1.765003E+03  1.739196E+03  1.663881E+03  1.493842E+03  5.362905E+02 -7.252314E+02
   40    1  4.9164E+03  3.2727E+03  1.108378E+02  5.761706E+01  3.476322E+01  1.854621E+03  1.826103E+03  1.743372E+03  1.559355E+03  5.683218E+02 -7.391623E+02
   41    1  5.1052E+03  3.4555E+03  1.235757E+02  4.986964E+01  3.917417E+01  1.865922E+03  1.836400E+03  1.749389E+03  1.557758E+03  5.670473E+02 -7.412870E+02
   42    1  5.3135E+03  3.5722E+03  1.339241E+02  1.848071E+01  4.273745E+01  1.790305E+03  1.760286E+03  1.671784E+03  1.479237E+03  5.256741E+02 -7.360064E+02
   43    1  5.5546E+03  3.6286E+03  1.433406E+02 -6.913301E+01  4.604649E+01  1.626354E+03  1.595792E+03  1.507957E+03  1.320389E+03  4.414016E+02 -7.271989E+02
   44    1  5.8345E+03  3.6189E+03  1.541670E+02 -2.892606E+02  4.980472E+01  1.392037E+03  1.362655E+03  1.277655E+03  1.099020E+03  3.204935E+02 -7.257684E+02
   45    1  6.1357E+03  3.5401E+03  1.633481E+02 -7.847715E+02  5.300672E+01  1.111141E+03  1.082563E+03  1.000900E+03  8.332809E+02  1.763353E+02 -7.233890E+02
   46    1  6.4361E+03  3.4023E+03  1.676507E+02 -1.802471E+03  5.458209E+01  8.183244E+02  7.886441E+02  7.101895E+02  5.551514E+02  3.021424E+01 -7.107369E+02
   47    1  6.7223E+03  3.2179E+03  1.679978E+02 -3.782526E+03  5.475710E+01  5.544735E+02  5.238510E+02  4.495867E+02  3.082562E+02 -9.645535E+01 -6.938612E+02
   48    1  6.9892E+03  2.9969E+03  1.630508E+02 -7.562772E+03  5.300280E+01  3.378518E+02  3.069518E+02  2.377474E+02  1.105696E+02 -1.920218E+02 -6.656474E+02
   49    1  7.2338E+03  2.7476E+03  1.523162E+02 -1.494352E+04  4.904555E+01  1.709104E+02  1.401890E+02  7.694797E+01 -3.528501E+01 -2.532804E+02 -6.207350E+02
   50    1  7.4516E+03  2.4737E+03  1.373531E+02 -2.951686E+04  4.331822E+01  5.171532E+01  2.165035E+01 -3.456626E+01 -1.308130E+02 -2.824217E+02 -5.627548E+02
   51    1  7.6402E+03  2.1775E+03  1.179943E+02 -5.091703E+04  3.571957E+01 -2.058550E+01 -4.799349E+01 -9.592454E+01 -1.758205E+02 -2.789296E+02 -4.895702E+02
   52    1  7.7989E+03  1.8632E+03  9.465231E+01 -6.833349E+03  2.654303E+01 -5.272920E+01 -7.544338E+01 -1.139579E+02 -1.772704E+02 -2.465451E+02 -4.011876E+02
   53    1  7.9254E+03  1.5344E+03  6.867690E+01  4.022019E+04  1.620225E+01 -5.575336E+01 -7.350284E+01 -1.021517E+02 -1.482769E+02 -1.935165E+02 -3.016990E+02
   54    1  8.0173E+03  1.1942E+03  4.071051E+01  2.692158E+04  4.770281E+00 -3.579976E+01 -4.639406E+01 -6.425508E+01 -9.336118E+01 -1.238102E+02 -1.943768E+02
   55    1  8.0748E+03  8.4620E+02  1.137161E+01  1.780499E+04 -7.209809E+00 -3.626168E+00 -4.987572E+00 -1.109437E+01 -2.327733E+01 -4.374346E+01 -8.101728E+01
   56    1  8.0955E+03  4.9507E+02 -1.782842E+01  1.103748E+04 -1.912089E+01  2.312636E+01  2.714669E+01  3.175902E+01  3.794164E+01  3.299073E+01  3.364626E+01
   57    1  8.0760E+03  1.4422E+02 -4.672192E+01  7.159288E+03 -3.120098E+01  4.264812E+01  5.156322E+01  6.677464E+01  9.150373E+01  1.052918E+02  1.466927E+02
   58    1  8.0182E+03 -2.0275E+02 -7.431461E+01  4.887724E+03 -4.270315E+01  5.373001E+01  6.989972E+01  9.630043E+01  1.385122E+02  1.713113E+02  2.536220E+02
   59    1  7.9235E+03 -5.4071E+02 -9.948436E+01  3.466243E+03 -5.318373E+01  4.344038E+01  6.402066E+01  1.003408E+02  1.601698E+02  2.202766E+02  3.507365E+02
   60    1  7.7913E+03 -8.6495E+02 -1.227353E+02  2.054416E+03 -6.307336E+01  8.473366E+00  3.176819E+01  7.703036E+01  1.541836E+02  2.511092E+02  4.390425E+02
   61    1  7.6233E+03 -1.1723E+03 -1.428345E+02  1.111793E+03 -7.161020E+01 -5.084696E+01 -2.452707E+01  2.905477E+01  1.221177E+02  2.620290E+02  5.133861E+02
   62    1  7.4231E+03 -1.4604E+03 -1.595892E+02  1.152647E+03 -7.870508E+01 -1.386991E+02 -1.096589E+02 -4.886882E+01  5.848512E+01  2.498403E+02  5.733227E+02
   63    1  7.1956E+03 -1.7276E+03 -1.719546E+02  1.361120E+03 -8.395137E+01 -2.633894E+02 -2.330494E+02 -1.663966E+02 -4.590214E+01  2.094184E+02  6.174571E+02
   64    1  6.9444E+03 -1.9711E+03 -1.802165E+02  9.721797E+02 -8.776701E+01 -4.312348E+02 -4.012713E+02 -3.303108E+02 -1.977542E+02  1.393235E+02  6.512455E+02
   65    1  6.6712E+03 -2.1892E+03 -1.838134E+02  6.224662E+02 -9.021407E+01 -6.426505E+02 -6.133211E+02 -5.394554E+02 -3.966932E+02  3.960165E+01  6.755074E+02
   66    1  6.3795E+03 -2.3804E+03 -1.804147E+02  3.283179E+02 -9.009719E+01 -9.003731E+02 -8.723428E+02 -7.971427E+02 -6.461434E+02 -9.496384E+01  6.824892E+02
   67    1  6.0760E+03 -2.5349E+03 -1.695951E+02  1.044880E+02 -8.733331E+01 -1.192325E+03 -1.165592E+03 -1.089714E+03 -9.311493E+02 -2.530467E+02  6.793780E+02
   68    1  5.7833E+03 -2.6271E+03 -1.524922E+02 -2.877289E+01 -8.144814E+01 -1.467000E+03 -1.437714E+03 -1.358574E+03 -1.190872E+03 -4.002021E+02  6.666211E+02
   69    1  5.5581E+03 -2.6394E+03 -1.414022E+02 -8.351966E+01 -7.775877E+01 -1.689363E+03 -1.660926E+03 -1.579055E+03 -1.401435E+03 -5.132101E+02  6.723437E+02
   70    1  5.4620E+03 -2.6219E+03 -1.417421E+02 -9.732181E+01 -7.901458E+01 -1.797660E+03 -1.780176E+03 -1.705978E+03 -1.527170E+03 -5.722989E+02  6.989819E+02
   71    1  5.0368E+03 -3.7322E+03 -9.902667E+02 -9.894515E+02 -9.900212E+02 -9.868793E+02 -9.898977E+02 -9.900104E+02 -9.899197E+02 -9.898421E+02 -9.897857E+02
   72    1  5.1093E+03 -3.7836E+03 -1.085000E+03 -1.080059E+03 -1.083289E+03 -1.075936E+03 -1.081656E+03 -1.083167E+03 -1.083798E+03 -1.084113E+03 -1.084291E+03
   73    1  5.1911E+03 -3.8676E+03 -7.921058E+02 -7.880112E+02 -7.907156E+02 -7.845069E+02 -7.891203E+02 -7.905220E+02 -7.912024E+02 -7.915497E+02 -7.917683E+02
   74    1  5.2648E+03 -3.9669E+03 -4.969501E+02 -4.943904E+02 -4.958102E+02 -4.902997E+02 -4.944658E+02 -4.953791E+02 -4.958554E+02 -4.960988E+02 -4.962520E+02
   75    1  5.3274E+03 -4.0657E+03 -1.110901E+02 -1.019216E+02 -1.075771E+02 -9.303975E+01 -1.034391E+02 -1.066454E+02 -1.079455E+02 -1.085681E+02 -1.089156E+02
   76    1  5.3798E+03 -4.1563E+03  3.237795E+02  3.334797E+02  3.273955E+02  3.403212E+02  3.318167E+02  3.283694E+02  3.269656E+02  3.263169E+02  3.259521E+02
   77    1  5.4222E+03 -4.2339E+03  7.135803E+02  7.177171E+02  7.162605E+02  7.137684E+02  7.181963E+02  7.169323E+02  7.160486E+02  7.155843E+02  7.152913E+02
   78    1  5.4554E+03 -4.2970E+03  1.126191E+03  1.142425E+03  1.134676E+03  1.139528E+03  1.140698E+03  1.135841E+03  1.133079E+03  1.131596E+03  1.130717E+03
   79    1  5.4810E+03 -4.3470E+03  1.607959E+03  1.604403E+03  1.611805E+03  1.583239E+03  1.608716E+03  1.611773E+03  1.611984E+03  1.611922E+03  1.611825E+03
   80    1  5.5007E+03 -4.3864E+03  2.046332E+03  2.002440E+03  2.032218E+03  1.967123E+03  2.015611E+03  2.030659E+03  2.036371E+03  2.039163E+03  2.040698E+03
   81    1  5.5159E+03 -4.4170E+03  2.071997E+03  2.055395E+03  2.060988E+03  2.049076E+03  2.057527E+03  2.060705E+03  2.061653E+03  2.062049E+03  2.062207E+03
   82    1  5.5274E+03 -4.4405E+03  1.722377E+03  1.731636E+03  1.719748E+03  1.733098E+03  1.724808E+03  1.719577E+03  1.716658E+03  1.714981E+03  1.713923E+03
   83    1  5.5359E+03 -4.4580E+03  1.364511E+03  1.369240E+03  1.361754E+03  1.370987E+03  1.363889E+03  1.361076E+03  1.359680E+03  1.358884E+03  1.358379E+03
   84    1  5.5420E+03 -4.4706E+03  8.769832E+02  8.861890E+02  8.775847E+02  8.994231E+02  8.810636E+02  8.774710E+02  8.761300E+02  8.754715E+02  8.750863E+02
   85    1  5.5461E+03 -4.4792E+03  6.358549E+02  6.390325E+02  6.356133E+02  6.432342E+02  6.363300E+02  6.352109E+02  6.347899E+02  6.345733E+02  6.344403E+02
   86    1  5.5488E+03 -4.4849E+03  8.135755E+02  8.140818E+02  8.131186E+02  8.129566E+02  8.125945E+02  8.126019E+02  8.125770E+02  8.125470E+02  8.125196E+02
   87    1  5.5506E+03 -4.4886E+03  9.453733E+02  9.475997E+02  9.456842E+02  9.466166E+02  9.452978E+02  9.450075E+02  9.448621E+02  9.447692E+02  9.447054E+02
   88    1  5.5519E+03 -4.4913E+03  1.198417E+03  1.197559E+03  1.197796E+03  1.190066E+03  1.195380E+03  1.196512E+03  1.196871E+03  1.196993E+03  1.197045E+03
   89    1  5.5529E+03 -4.4933E+03  1.822610E+03  1.831742E+03  1.825084E+03  1.830454E+03  1.825168E+03  1.823494E+03  1.822729E+03  1.822325E+03  1.822064E+03
   90    1  5.5538E+03 -4.4953E+03  2.791650E+03  2.802281E+03  2.794735E+03  2.806255E+03  2.796548E+03  2.793889E+03  2.792787E+03  2.792251E+03  2.791924E+03
    1    2  4.1850E+03 -3.8745E+03 -2.893578E+03 -2.890508E+03 -2.892511E+03 -2.883972E+03 -2.890728E+03 -2.891962E+03 -2.892379E+03 -2.892558E+03 -2.892652E+03
    2    2  4.1868E+03 -3.8737E+03 -2.121814E+03 -2.117173E+03 -2.119955E+03 -2.107641E+03 -2.117378E+03 -2.119131E+03 -2.119717E+03 -2.119962E+03 -2.120089E+03
    3    2  4.1888E+03 -3.8729E+03 -1.536361E+03 -1.534595E+03 -1.535397E+03 -1.531035E+03 -1.534459E+03 -1.535042E+03 -1.535226E+03 -1.535297E+03 -1.535330E+03
    4    2  4.1914E+03 -3.8719E+03 -1.419702E+03 -1.417519E+03 -1.418661E+03 -1.413727E+03 -1.417676E+03 -1.418359E+03 -1.418582E+03 -1.418674E+03 -1.418720E+03
    5    2  4.1950E+03 -3.8705E+03 -9.233277E+02 -9.224406E+02 -9.227378E+02 -9.203848E+02 -9.222836E+02 -9.225326E+02 -9.226008E+02 -9.226222E+02 -9.226299E+02
    6    2  4.2004E+03 -3.8683E+03 -8.800913E+02 -8.756593E+02 -8.777355E+02 -8.695734E+02 -8.760951E+02 -8.772973E+02 -8.776945E+02 -8.778450E+02 -8.779211E+02
    7    2  4.2086E+03 -3.8650E+03 -1.530789E+03 -1.509274E+03 -1.521266E+03 -1.486876E+03 -1.513583E+03 -1.519854E+03 -1.522121E+03 -1.523122E+03 -1.523662E+03
    8    2  4.2205E+03 -3.8603E+03 -1.801019E+03 -1.805221E+03 -1.799916E+03 -1.814494E+03 -1.802160E+03 -1.799991E+03 -1.799236E+03 -1.798858E+03 -1.798640E+03
    9    2  4.2371E+03 -3.8538E+03 -2.448905E+03 -2.473676E+03 -2.455248E+03 -2.502294E+03 -2.465697E+03 -2.456744E+03 -2.453425E+03 -2.451861E+03 -2.450986E+03
   10    2  4.2593E+03 -3.8451E+03 -3.017629E+03 -3.024972E+03 -3.018200E+03 -3.042174E+03 -3.022088E+03 -3.019028E+03 -3.018306E+03 -3.018068E+03 -3.017960E+03
   11    2  4.2881E+03 -3.8339E+03 -2.720580E+03 -2.716869E+03 -2.717174E+03 -2.731912E+03 -2.716100E+03 -2.717158E+03 -2.718416E+03 -2.719224E+03 -2.719724E+03
   12    2  4.3249E+03 -3.8199E+03 -2.316912E+03 -2.299126E+03 -2.309231E+03 -2.293841E+03 -2.302876E+03 -2.308442E+03 -2.311044E+03 -2.312424E+03 -2.313217E+03
   13    2  4.3713E+03 -3.8027E+03 -2.024268E+03 -2.011769E+03 -2.019651E+03 -2.001890E+03 -2.015317E+03 -2.019220E+03 -2.020767E+03 -2.021547E+03 -2.021984E+03
   14    2  4.4294E+03 -3.7818E+03 -1.823773E+03 -1.814805E+03 -1.820586E+03 -1.805231E+03 -1.817482E+03 -1.820272E+03 -1.821299E+03 -1.821802E+03 -1.822080E+03
   15    2  4.5014E+03 -3.7573E+03 -1.523630E+03 -1.511454E+03 -1.519243E+03 -1.501123E+03 -1.514937E+03 -1.518782E+03 -1.520260E+03 -1.520996E+03 -1.521413E+03
   16    2  4.5880E+03 -3.7302E+03 -1.072583E+03 -1.067278E+03 -1.070772E+03 -1.063163E+03 -1.068835E+03 -1.070572E+03 -1.071227E+03 -1.071558E+03 -1.071752E+03
   17    2  4.6877E+03 -3.7037E+03 -8.190374E+02 -8.173868E+02 -8.185386E+02 -8.157955E+02 -8.179224E+02 -8.184659E+02 -8.186566E+02 -8.187402E+02 -8.187917E+02
   18    2  4.7961E+03 -3.6836E+03 -7.744334E+02 -7.736735E+02 -7.741534E+02 -7.729114E+02 -7.739083E+02 -7.741088E+02 -7.741715E+02 -7.741861E+02 -7.741942E+02
   19    2  4.9013E+03 -3.6785E+03 -7.999731E+02 -8.015434E+02 -8.005293E+02 -8.021491E+02 -8.012268E+02 -8.006036E+02 -8.003285E+02 -8.001829E+02 -8.000874E+02
   20    2  4.9818E+03 -3.6895E+03 -7.136092E+02 -7.169018E+02 -7.148707E+02 -7.166967E+02 -7.163094E+02 -7.150589E+02 -7.144323E+02 -7.140997E+02 -7.139025E+02
   21    2  5.4113E+03 -2.6783E+03  1.464367E+01 -3.831543E+01 -4.562372E+01 -7.601154E+02 -7.640952E+02 -7.628205E+02 -7.544135E+02 -7.332223E+02 -7.146101E+02
   22    2  5.3141E+03 -2.6035E+03  1.370851E+01 -4.393110E+01 -4.543382E+01 -8.590563E+02 -8.556618E+02 -8.464005E+02 -8.283651E+02 -7.615985E+02 -6.985880E+02
   23    2  5.1453E+03 -2.4055E+03  1.228023E+01 -5.327512E+01 -5.024379E+01 -1.034157E+03 -1.030760E+03 -1.017792E+03 -9.889416E+02 -8.442060E+02 -7.052419E+02
   24    2  4.9856E+03 -2.1177E+03  9.344425E+00 -6.116778E+01 -5.667333E+01 -1.151138E+03 -1.148383E+03 -1.132528E+03 -1.095106E+03 -8.890775E+02 -6.930289E+02
   25    2  4.8477E+03 -1.7931E+03  4.576284E+00 -6.675349E+01 -6.095711E+01 -1.164507E+03 -1.161799E+03 -1.144257E+03 -1.102378E+03 -8.663205E+02 -6.456515E+02
   26    2  4.7279E+03 -1.4566E+03 -1.750960E+00 -7.117481E+01 -6.468785E+01 -1.103452E+03 -1.101345E+03 -1.083881E+03 -1.041612E+03 -8.005917E+02 -5.784420E+02
   27    2  4.6244E+03 -1.1141E+03 -9.345763E+00 -7.516207E+01 -6.883022E+01 -9.897483E+02 -9.887028E+02 -9.728106E+02 -9.334733E+02 -7.067654E+02 -4.992243E+02
   28    2  4.5365E+03 -7.6712E+02 -1.781508E+01 -7.891426E+01 -7.333190E+01 -8.331267E+02 -8.326579E+02 -8.190827E+02 -7.851278E+02 -5.885406E+02 -4.081577E+02
   29    2  4.4641E+03 -4.1644E+02 -2.691658E+01 -8.260487E+01 -7.839697E+01 -6.438597E+02 -6.439191E+02 -6.335654E+02 -6.071720E+02 -4.526589E+02 -3.084751E+02
   30    2  4.4064E+03 -6.3096E+01 -3.618915E+01 -8.570342E+01 -8.325429E+01 -4.295370E+02 -4.293916E+02 -4.224500E+02 -4.049271E+02 -3.021166E+02 -2.017976E+02
   31    2  4.3652E+03  2.9222E+02 -4.572600E+01 -8.861300E+01 -8.827960E+01 -1.996165E+02 -1.987002E+02 -1.952947E+02 -1.875254E+02 -1.425587E+02 -9.124513E+01
   32    2  4.3417E+03  6.4937E+02 -5.512409E+01 -9.167628E+01 -9.327409E+01  3.398072E+01  3.552691E+01  3.510496E+01  3.266722E+01  1.858974E+01  1.990911E+01
   33    2  4.3337E+03  1.0072E+03 -6.379242E+01 -9.445990E+01 -9.743447E+01  2.606337E+02  2.625459E+02  2.584815E+02  2.464739E+02  1.767899E+02  1.303533E+02
   34    2  4.3416E+03  1.3644E+03 -7.210116E+01 -9.713818E+01 -1.015259E+02  4.702509E+02  4.722977E+02  4.649311E+02  4.444256E+02  3.262275E+02  2.369293E+02
   35    2  4.3675E+03  1.7192E+03 -7.921840E+01 -9.936584E+01 -1.044477E+02  6.505047E+02  6.516642E+02  6.412381E+02  6.138853E+02  4.582427E+02  3.339342E+02
   36    2  4.4152E+03  2.0694E+03 -8.535506E+01 -1.013433E+02 -1.067837E+02  7.946623E+02  7.947538E+02  7.821140E+02  7.501965E+02  5.706430E+02  4.213331E+02
   37    2  4.4876E+03  2.4118E+03 -9.015874E+01 -1.030402E+02 -1.084668E+02  8.932570E+02  8.924719E+02  8.786899E+02  8.447552E+02  6.573543E+02  4.963962E+02
   38    2  4.5875E+03  2.7401E+03 -9.311199E+01 -1.041512E+02 -1.084884E+02  9.366640E+02  9.348501E+02  9.208304E+02  8.875270E+02  7.101486E+02  5.535722E+02
   39    2  4.7198E+03  3.0422E+03 -9.434258E+01 -1.053034E+02 -1.071089E+02  9.199544E+02  9.178107E+02  9.049222E+02  8.751610E+02  7.259534E+02  5.913789E+02
   40    2  4.8855E+03  3.2988E+03 -9.374282E+01 -1.088161E+02 -1.046603E+02  8.433917E+02  8.413867E+02  8.308365E+02  8.074240E+02  7.043744E+02  6.104695E+02
   41    2  5.0789E+03  3.4912E+03 -9.221172E+01 -1.204762E+02 -1.020223E+02  7.221754E+02  7.212037E+02  7.141792E+02  6.993845E+02  6.561266E+02  6.173222E+02
   42    2  5.2971E+03  3.6143E+03 -9.017176E+01 -1.537877E+02 -9.927931E+01  5.690965E+02  5.695236E+02  5.668559E+02  5.624861E+02  5.896857E+02  6.160647E+02
   43    2  5.5501E+03  3.6704E+03 -8.848307E+01 -2.445798E+02 -9.700655E+01  3.913341E+02  3.936655E+02  3.962890E+02  4.042748E+02  5.137372E+02  6.143759E+02
   44    2  5.8394E+03  3.6545E+03 -8.714542E+01 -4.728033E+02 -9.520270E+01  1.995379E+02  2.038841E+02  2.123441E+02  2.339858E+02  4.346739E+02  6.142842E+02
   45    2  6.1456E+03  3.5681E+03 -8.540697E+01 -9.811509E+02 -9.326813E+01  1.482168E+01  2.042499E+01  3.428744E+01  6.907408E+01  3.584190E+02  6.106292E+02
   46    2  6.4480E+03  3.4241E+03 -8.291858E+01 -2.000106E+03 -9.080019E+01 -1.410948E+02 -1.349988E+02 -1.166847E+02 -7.087983E+01  2.909314E+02  5.984908E+02
   47    2  6.7347E+03  3.2349E+03 -7.995160E+01 -3.919382E+03 -8.811568E+01 -2.573405E+02 -2.515892E+02 -2.302035E+02 -1.764767E+02  2.351776E+02  5.776478E+02
   48    2  7.0016E+03  3.0104E+03 -7.657193E+01 -7.482711E+03 -8.540574E+01 -3.311907E+02 -3.261986E+02 -3.032851E+02 -2.453542E+02  1.908212E+02  5.478294E+02
