   10   24   30    1   10     /NEON               /GCR PROJECT      
 -28.29987 -28.27096 -28.22838 -28.20203 -28.19666 -28.25474 -28.36405 -28.52453
 -28.57980 -28.57956 -28.57863 -28.57725 -28.57641 -28.57461 -28.57161 -28.56974
 -28.56730 -28.56248 -28.55770 -28.55222 -28.54321 -28.53411 -28.52224 -28.50070
 -28.47883 -28.45169 -28.41068 -28.38408 -28.37635 -28.42998 -28.53622 -28.69280
 -28.80743 -28.80753 -28.80774 -28.80663 -28.80454 -28.80371 -28.80335 -28.80138
 -28.79767 -28.79212 -28.78825 -28.78288 -28.77436 -28.76718 -28.75634 -28.73567
 -28.71564 -28.69062 -28.65140 -28.62463 -28.61507 -28.66153 -28.75965 -28.91139
 -28.98753 -28.98755 -28.98782 -28.98704 -28.98523 -28.98428 -28.98358 -28.98179
 -28.97859 -28.97380 -28.97036 -28.96556 -28.95757 -28.95045 -28.94015 -28.92121
 -28.90258 -28.87792 -28.83912 -28.81325 -28.80248 -28.84283 -28.93457 -29.08160
 -29.25987 -29.25941 -29.25877 -29.25807 -29.25762 -29.25646 -29.25439 -29.25290
 -29.25077 -29.24706 -29.24382 -29.23973 -29.23252 -29.22537 -29.21621 -29.19969
 -29.18232 -29.15910 -29.12176 -29.09504 -29.08015 -29.11181 -29.19631 -29.33477
 -29.61830 -29.61842 -29.61861 -29.61809 -29.61684 -29.61581 -29.61387 -29.61153
 -29.61013 -29.60810 -29.60467 -29.60043 -29.59412 -29.58795 -29.57885 -29.56297
 -29.54800 -29.52739 -29.49213 -29.46453 -29.44475 -29.46365 -29.53582 -29.66291
 -29.86032 -29.85938 -29.85898 -29.85930 -29.85943 -29.85815 -29.85544 -29.85379
 -29.85180 -29.84969 -29.84827 -29.84388 -29.83652 -29.83194 -29.82406 -29.80783
 -29.79253 -29.77397 -29.74090 -29.71141 -29.68939 -29.70233 -29.76561 -29.88324
 -30.12363 -30.12355 -30.12332 -30.12266 -30.12195 -30.12131 -30.11994 -30.11814
 -30.11630 -30.11362 -30.11093 -30.10744 -30.10139 -30.09548 -30.08807 -30.07467
 -30.06056 -30.04197 -30.00838 -29.97878 -29.95547 -29.96011 -30.01152 -30.11813
 -30.38816 -30.38811 -30.38788 -30.38720 -30.38647 -30.38584 -30.38449 -30.38269
 -30.38085 -30.37817 -30.37544 -30.37197 -30.36594 -30.36001 -30.35260 -30.33925
 -30.32516 -30.30656 -30.27295 -30.24336 -30.22004 -30.22456 -30.27582 -30.38230
 -30.57557 -30.57551 -30.57529 -30.57460 -30.57388 -30.57325 -30.57190 -30.57010
 -30.56826 -30.56558 -30.56285 -30.55938 -30.55335 -30.54742 -30.54001 -30.52666
 -30.51257 -30.49397 -30.46036 -30.43077 -30.40745 -30.41197 -30.46323 -30.56971
 -30.83970 -30.83965 -30.83942 -30.83874 -30.83802 -30.83739 -30.83603 -30.83424
 -30.83239 -30.82972 -30.82699 -30.82352 -30.81749 -30.81155 -30.80414 -30.79080
 -30.77671 -30.75810 -30.72449 -30.69491 -30.67159 -30.67611 -30.72737 -30.83385
 -31.17248 -31.17242 -31.17220 -31.17151 -31.17079 -31.17016 -31.16881 -31.16701
 -31.16517 -31.16249 -31.15976 -31.15629 -31.15026 -31.14433 -31.13692 -31.12357
 -31.10948 -31.09088 -31.05727 -31.02768 -31.00436 -31.00888 -31.06014 -31.16662
 -31.39167 -31.39162 -31.39139 -31.39071 -31.38998 -31.38935 -31.38800 -31.38620
 -31.38436 -31.38168 -31.37895 -31.37548 -31.36945 -31.36352 -31.35611 -31.34276
 -31.32867 -31.31007 -31.27646 -31.24687 -31.22355 -31.22808 -31.27933 -31.38581
 -31.62402 -31.62397 -31.62374 -31.62306 -31.62233 -31.62170 -31.62035 -31.61856
 -31.61671 -31.61403 -31.61131 -31.60783 -31.60181 -31.59587 -31.58846 -31.57511
 -31.56103 -31.54242 -31.50881 -31.47923 -31.45591 -31.46043 -31.51168 -31.61816
 -31.88816 -31.88811 -31.88788 -31.88720 -31.88647 -31.88584 -31.88449 -31.88269
 -31.88085 -31.87817 -31.87544 -31.87197 -31.86594 -31.86001 -31.85260 -31.83925
 -31.82516 -31.80656 -31.77295 -31.74336 -31.72004 -31.72456 -31.77582 -31.88230
---------------------/ IPRT= 3  / JPRT= 1  /--------/ Z1= 2   / DATE= 20/12/00
 -11.42392 -11.20095 -10.94441 -10.57424 -10.28514  -9.99236  -9.60707  -9.32249
  -9.04677  -8.70271  -8.46185  -8.23735  -7.96547  -7.77872  -7.60779  -7.40249
  -7.25962  -7.12592  -6.95962  -6.83886  -6.72085  -6.56616  -6.44770  -6.32623
 -11.69836 -11.49941 -11.25943 -10.90029 -10.61474 -10.32330  -9.93819  -9.65261
  -9.37352  -9.02169  -8.77371  -8.54184  -8.26179  -8.07088  -7.89686  -7.68995
  -7.54842  -7.41735  -7.25627  -7.14085  -7.02900  -6.88460  -6.77612  -6.66581
 -12.02699 -11.86231 -11.64764 -11.30870 -11.03238 -10.74575 -10.35991 -10.06987
  -9.78719  -9.42918  -9.17266  -8.93226  -8.64154  -8.44238  -8.26156  -8.04973
  -7.90731  -7.77601  -7.61639  -7.50450  -7.39729  -7.26066  -7.15941  -7.05677
 -12.23037 -12.08872 -11.89553 -11.57590 -11.30553 -11.02226 -10.63981 -10.35068
 -10.06628  -9.70283  -9.44059  -9.19207  -8.89141  -8.68810  -8.50318  -8.28595
  -8.14102  -8.00847  -7.84929  -7.73900  -7.63311  -7.49845  -7.40027  -7.30251
 -12.43759 -12.31973 -12.14947 -11.85361 -11.59418 -11.31713 -10.93767 -10.64812
 -10.36196  -9.99391  -9.72665  -9.47357  -9.16463  -8.95240  -8.76121  -8.53836
  -8.38886  -8.25448  -8.09416  -7.98194  -7.87744  -7.74661  -7.64945  -7.55386
 -12.66240 -12.56961 -12.42756 -12.16482 -11.92106 -11.65200 -11.27665 -10.98856
 -10.70159 -10.32931 -10.05702  -9.79672  -9.47729  -9.25803  -9.05951  -8.82735
  -8.67238  -8.53389  -8.37100  -8.25870  -8.15349  -8.02229  -7.92662  -7.83200
 -12.81589 -12.73885 -12.61675 -12.37920 -12.14815 -11.88744 -11.51793 -11.23102
 -10.94339 -10.56871 -10.29393 -10.03035  -9.70442  -9.47856  -9.27335  -9.03468
  -8.87689  -8.73535  -8.56870  -8.45488  -8.34848  -8.21671  -8.12179  -8.02794
 -13.02723 -12.96882 -12.87255 -12.67122 -12.46137 -12.21579 -11.85729 -11.57307
 -11.28546 -10.90883 -10.63126 -10.36278 -10.02776  -9.79408  -9.58036  -9.33141
  -9.16766  -9.02050  -8.84778  -8.73155  -8.62421  -8.49165  -8.39588  -8.30217
 -13.28966 -13.24952 -13.17989 -13.02267 -12.84523 -12.62237 -12.28094 -12.00459
 -11.71901 -11.33906 -11.05763 -10.78389 -10.43975 -10.19788  -9.97502  -9.71251
  -9.53857  -9.38420  -9.20549  -9.08526  -8.97445  -8.83884  -8.74189  -8.64704
 -13.46196 -13.43044 -13.37551 -13.24499 -13.08894 -12.88433 -12.55747 -12.28531
 -12.00306 -11.62559 -11.34240 -11.06546 -10.71558 -10.46788 -10.23823  -9.96675
  -9.78698  -9.62760  -9.44331  -9.31964  -9.20641  -9.06806  -8.96915  -8.87420
 -13.64527 -13.62147 -13.57916 -13.47310 -13.33938 -13.15630 -12.84923 -12.58337
 -12.30408 -11.92802 -11.64390 -11.36448 -11.00921 -10.75605 -10.51990 -10.23920
 -10.05277  -9.88714  -9.69595  -9.56868  -9.45327  -9.31351  -9.21378  -9.11743
 -13.85544 -13.83743 -13.80570 -13.72390 -13.61500 -13.45564 -13.17313 -12.91969
 -12.64692 -12.27277 -11.98771 -11.70663 -11.34699 -11.08781 -10.84408 -10.55295
 -10.35922 -10.18646  -9.98723  -9.85556  -9.73600  -9.59226  -9.49146  -9.39408
 -14.00595 -13.99158 -13.96585 -13.89830 -13.80528 -13.66250 -13.39876 -13.15523
 -12.88787 -12.51650 -12.23226 -11.95029 -11.58714 -11.32433 -11.07661 -10.77867
 -10.57858 -10.40049 -10.19599 -10.06071  -9.93788  -9.79073  -9.68845  -9.59079
 -14.22051 -14.21025 -14.19164 -14.14024 -14.06585 -13.94711 -13.71324 -13.48390
 -13.22550 -12.86006 -12.57664 -12.29360 -11.92723 -11.66064 -11.40742 -11.10040
 -10.89284 -10.70650 -10.49226 -10.35210 -10.22543 -10.07461  -9.97041  -9.87002
 -14.49681 -14.48984 -14.47639 -14.43931 -14.38460 -14.29244 -14.09555 -13.88877
 -13.64692 -13.29328 -13.01201 -12.72817 -12.35812 -12.08696 -11.82776 -11.50963
 -11.29181 -11.09689 -10.87219 -10.72345 -10.59132 -10.43652 -10.32895 -10.22567
 -14.68051 -14.67495 -14.66502 -14.63591 -14.59045 -14.51291 -14.34128 -14.15251
 -13.92200 -13.57514 -13.29714 -13.01525 -12.64419 -12.36941 -12.10635 -11.78225
 -11.55795 -11.35558 -11.12327 -10.97147 -10.83515 -10.67469 -10.56538 -10.46166
 -14.87800 -14.87318 -14.86464 -14.84227 -14.80771 -14.74406 -14.59501 -14.42501
 -14.20922 -13.87399 -13.60020 -13.31858 -12.94587 -12.67016 -12.40329 -12.07203
 -11.84320 -11.63481 -11.39286 -11.23480 -11.09459 -10.93074 -10.81863 -10.71308
 -15.10494 -15.10147 -15.09513 -15.07791 -15.05089 -15.00087 -14.87710 -14.72741
 -14.52974 -14.20978 -13.94033 -13.66174 -13.29061 -13.01243 -12.74236 -12.40482
 -12.16849 -11.95215 -11.70083 -11.53688 -11.39171 -11.22254 -11.10722 -10.99909
 -15.26721 -15.26458 -15.25996 -15.24604 -15.22299 -15.18071 -15.07356 -14.93882
 -14.75416 -14.44638 -14.18253 -13.90631 -13.53502 -13.25566 -12.98344 -12.64150
 -12.40089 -12.17985 -11.92204 -11.75327 -11.60368 -11.43023 -11.31308 -11.20351
 -15.49912 -15.49740 -15.49402 -15.48325 -15.46520 -15.43180 -15.34461 -15.23023
 -15.06559 -14.77806 -14.52292 -14.25029 -13.87931 -13.59889 -13.32405 -12.97617
 -12.72993 -12.50339 -12.23722 -12.06071 -11.90450 -11.72506 -11.60478 -11.49244
 -15.79461 -15.79332 -15.79128 -15.78452 -15.77193 -15.74704 -15.68013 -15.58886
 -15.44891 -15.18897 -14.94763 -14.68267 -14.31502 -14.03405 -13.75648 -13.40256
 -13.14997 -12.91436 -12.63518 -12.45079 -12.28761 -12.09921 -11.97292 -11.85739
 -15.99385 -15.99290 -15.98888 -15.98153 -15.97312 -15.95266 -15.89563 -15.81837
 -15.69482 -15.45445 -15.22340 -14.96432 -14.60011 -14.32021 -14.04196 -13.68460
 -13.42798 -13.18744 -12.90112 -12.71116 -12.54183 -12.34734 -12.21900 -12.10018
 -16.20228 -16.20155 -16.19985 -16.19474 -16.18642 -16.17053 -16.12590 -16.06050
 -15.95311 -15.73589 -15.51818 -15.26788 -14.90851 -14.62850 -14.34895 -13.98856
 -13.72822 -13.48295 -13.18783 -12.98973 -12.81410 -12.61386 -12.48175 -12.36055
 -16.46612 -16.46538 -16.46373 -16.45866 -16.45033 -16.43449 -16.39002 -16.32475
 -16.21756 -16.00062 -15.78309 -15.53290 -15.17359 -14.89357 -14.61401 -14.25359
 -13.99320 -13.74787 -13.45264 -13.25443 -13.07873 -12.87842 -12.74626 -12.62504
 -16.65353 -16.65279 -16.65114 -16.64607 -16.63774 -16.62190 -16.57743 -16.51216
 -16.40497 -16.18803 -15.97050 -15.72031 -15.36100 -15.08098 -14.80142 -14.44100
 -14.18061 -13.93528 -13.64005 -13.44184 -13.26614 -13.06583 -12.93367 -12.81244
 -16.91766 -16.91693 -16.91528 -16.91021 -16.90187 -16.88604 -16.84156 -16.77630
 -16.66911 -16.45216 -16.23463 -15.98445 -15.62514 -15.34512 -15.06555 -14.70513
 -14.44475 -14.19941 -13.90419 -13.70598 -13.53028 -13.32996 -13.19781 -13.07658
 -17.25044 -17.24970 -17.24805 -17.24298 -17.23465 -17.21881 -17.17434 -17.10907
 -17.00188 -16.78494 -16.56741 -16.31722 -15.95791 -15.67789 -15.39833 -15.03791
 -14.77752 -14.53219 -14.23696 -14.03875 -13.86305 -13.66274 -13.53058 -13.40935
 -17.46963 -17.46889 -17.46724 -17.46217 -17.45384 -17.43800 -17.39353 -17.32826
 -17.22107 -17.00413 -16.78660 -16.53641 -16.17710 -15.89708 -15.61752 -15.25710
 -14.99671 -14.75138 -14.45615 -14.25794 -14.08224 -13.88193 -13.74977 -13.62855
 -17.70198 -17.70125 -17.69959 -17.69452 -17.68619 -17.67036 -17.62588 -17.56062
 -17.45342 -17.23648 -17.01895 -16.76876 -16.40946 -16.12944 -15.84987 -15.48945
 -15.22906 -14.98373 -14.68851 -14.49030 -14.31459 -14.11428 -13.98213 -13.86090
 -17.96612 -17.96538 -17.96373 -17.95866 -17.95033 -17.93449 -17.89002 -17.82475
 -17.71756 -17.50062 -17.28309 -17.03290 -16.67359 -16.39357 -16.11401 -15.75359
 -15.49320 -15.24787 -14.95264 -14.75443 -14.57873 -14.37842 -14.24626 -14.12504
---------------------/ IPRT= 4  / JPRT= 1  /--------/ Z1= 2   / DATE= 20/12/00
 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225
 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225 -72.01225
 -72.01225 -72.01224 -72.01226 -72.01228 -72.01216 -72.01244 -72.01262 -72.01104
 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715
 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715 -71.99715
 -71.99715 -71.99714 -71.99716 -71.99718 -71.99706 -71.99734 -71.99752 -71.99594
 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015
 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015 -72.00015
 -72.00015 -72.00014 -72.00016 -72.00018 -72.00006 -72.00034 -72.00052 -71.99894
 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002
 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002 -72.00002
 -72.00002 -72.00001 -72.00003 -72.00004 -71.99993 -72.00021 -72.00039 -71.99880
 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001
 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001 -72.00001
 -72.00001 -72.00001 -72.00003 -72.00004 -71.99993 -72.00021 -72.00038 -71.99880
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998
 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99998 -71.99999
 -71.99999 -71.99998 -72.00000 -72.00001 -71.99990 -72.00018 -72.00036 -71.99877
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00001
 -72.00001 -72.00000 -72.00002 -72.00003 -71.99992 -72.00020 -72.00038 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000 -72.00000
 -72.00000 -71.99999 -72.00001 -72.00003 -71.99991 -72.00019 -72.00037 -71.99879
 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999
 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999 -71.99999
 -72.00000 -71.99999 -72.00001 -72.00002 -71.99991 -72.00019 -72.00036 -71.99878
 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008
 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008 -72.00008
 -72.00008 -72.00007 -72.00009 -72.00010 -71.99999 -72.00027 -72.00045 -71.99886
 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984
 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984 -71.99984
 -71.99985 -71.99984 -71.99986 -71.99987 -71.99976 -72.00004 -72.00021 -71.99863
 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070
 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070 -72.00070
 -72.00070 -72.00069 -72.00071 -72.00072 -72.00061 -72.00089 -72.00107 -71.99949
 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868
 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868 -71.99868
 -71.99868 -71.99867 -71.99869 -71.99871 -71.99859 -71.99887 -71.99905 -71.99747
 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752
 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752 -71.99752
 -71.99753 -71.99752 -71.99754 -71.99755 -71.99744 -71.99772 -71.99789 -71.99631
 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129
 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129 -71.98129
 -71.98129 -71.98128 -71.98130 -71.98131 -71.98120 -71.98148 -71.98166 -71.98007
 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236
 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236 -72.24236 -72.24235 -72.24236
 -72.24236 -72.24235 -72.24237 -72.24238 -72.24227 -72.24255 -72.24273 -72.24114
 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976
 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976 -72.42976
 -72.42977 -72.42976 -72.42978 -72.42979 -72.42968 -72.42996 -72.43013 -72.42855
 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390
 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390 -72.69390
 -72.69390 -72.69389 -72.69391 -72.69393 -72.69381 -72.69409 -72.69427 -72.69269
 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667
 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667 -73.02667
 -73.02668 -73.02667 -73.02669 -73.02670 -73.02659 -73.02687 -73.02704 -73.02546
 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587
 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587 -73.24587 -73.24586 -73.24587
 -73.24587 -73.24586 -73.24588 -73.24589 -73.24578 -73.24606 -73.24624 -73.24465
 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822
 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822 -73.47822
 -73.47822 -73.47821 -73.47823 -73.47824 -73.47813 -73.47841 -73.47859 -73.47701
 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236
 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236 -73.74236 -73.74235 -73.74236
 -73.74236 -73.74235 -73.74237 -73.74238 -73.74227 -73.74255 -73.74273 -73.74114
---------------------/ IPRT= 1  / JPRT= 2  /--------/ Z1= 2   / DATE= 20/12/00
 -44.92062 -45.65068 -46.08503 -45.49537 -44.16148 -43.01775 -43.82899 -45.67815
 -44.92527 -42.56541 -42.75715 -42.69522 -42.12281 -42.03985 -41.54649 -41.90533
 -43.65028 -44.37060 -42.36959 -40.13223 -40.38577 -41.15710 -39.41975 -39.04651
