    4   24   25    1    4     /BERYLLIUM          /GCR PROJECT      
--------------------------------------------------------------------------------
    2    1    2    1    1                                                       
--------------------------------------------------------------------------------
   4.00000   4.47712   5.00000   5.47712   6.00000   6.47712   7.00000   7.47712
   8.00000   8.47712   9.00000   9.47712  10.00000  10.47712  11.00000  11.47712
  12.00000  12.47712  13.00000  13.47712  14.00000  14.47712  15.00000  15.47712
  -0.69877  -0.52268  -0.30083  -0.15470   0.07938   0.30123   0.47732   0.65341
   0.84530   1.04159   1.25547   1.44736   1.65341   1.84530   2.00020   2.23065
   2.43157   2.63367   2.82628   3.02139   3.21690   3.39814   3.60766   3.79954
   4.00020
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 1   / DATE= 23/02/06
 -28.58757 -28.58368 -28.57866 -28.57184 -28.56205 -28.55051 -28.53190 -28.50991
 -28.47888 -28.44192 -28.38769 -28.32430 -28.23665 -28.13591 -27.99988 -27.84881
 -28.71736 -28.71737 -28.71749 -28.71734 -28.71667 -28.71589 -28.71493 -28.71367
 -28.71149 -28.70844 -28.70419 -28.70063 -28.69494 -28.68632 -28.67543 -28.66129
 -28.63983 -28.61423 -28.57774 -28.53397 -28.47423 -28.40438 -28.30789 -28.20141
 -28.84636 -28.84634 -28.84621 -28.84650 -28.84717 -28.84669 -28.84466 -28.84334
 -28.84328 -28.84283 -28.84079 -28.83801 -28.83433 -28.82966 -28.82134 -28.81193
 -28.79946 -28.78276 -28.76022 -28.73230 -28.69253 -28.64697 -28.58390 -28.51370
 -28.97590 -28.97594 -28.97627 -28.97548 -28.97303 -28.97126 -28.97102 -28.97161
 -28.97200 -28.97106 -28.96863 -28.96706 -28.96742 -28.96602 -28.96111 -28.95577
 -28.94657 -28.93772 -28.92312 -28.90745 -28.88357 -28.85421 -28.81499 -28.77178
 -29.05949 -29.05949 -29.05946 -29.05956 -29.05993 -29.06047 -29.06107 -29.06113
 -29.06067 -29.06064 -29.06121 -29.06103 -29.05932 -29.05855 -29.05775 -29.05546
 -29.05392 -29.04957 -29.04400 -29.03635 -29.02655 -29.01242 -28.99162 -28.97151
 -28.83331 -28.83332 -28.83334 -28.83309 -28.83282 -28.83381 -28.83638 -28.83804
 -28.83849 -28.83986 -28.84331 -28.84614 -28.84750 -28.85092 -28.85701 -28.86133
 -28.86824 -28.87169 -28.87619 -28.88127 -28.88609 -28.88747 -28.88630 -28.88487
 -28.38569 -28.38569 -28.38582 -28.38621 -28.38701 -28.38806 -28.38950 -28.39103
 -28.39321 -28.39639 -28.40127 -28.40601 -28.41185 -28.41859 -28.42809 -28.43901
 -28.45085 -28.46264 -28.47580 -28.48779 -28.50129 -28.51362 -28.52516 -28.53387
 -28.15657 -28.15659 -28.15696 -28.15742 -28.15794 -28.15882 -28.16040 -28.16213
 -28.16451 -28.16797 -28.17336 -28.17862 -28.18493 -28.19249 -28.20255 -28.21399
 -28.22783 -28.24073 -28.25642 -28.27039 -28.28588 -28.29898 -28.31310 -28.32469
 -28.09797 -28.09797 -28.09811 -28.09851 -28.09927 -28.10017 -28.10145 -28.10317
 -28.10594 -28.10936 -28.11423 -28.11981 -28.12656 -28.13374 -28.14453 -28.15616
 -28.17029 -28.18393 -28.19964 -28.21426 -28.23082 -28.24498 -28.25917 -28.27171
 -28.15536 -28.15540 -28.15603 -28.15671 -28.15724 -28.15800 -28.15944 -28.16113
 -28.16343 -28.16648 -28.17128 -28.17695 -28.18386 -28.19068 -28.20054 -28.21224
 -28.22683 -28.24025 -28.25596 -28.27122 -28.28728 -28.30198 -28.31713 -28.32940
 -28.29279 -28.29281 -28.29322 -28.29385 -28.29463 -28.29537 -28.29641 -28.29802
 -28.30071 -28.30358 -28.30738 -28.31263 -28.31980 -28.32620 -28.33530 -28.34687
 -28.36101 -28.37404 -28.38925 -28.40404 -28.42027 -28.43368 -28.44895 -28.46127
 -28.47074 -28.47076 -28.47122 -28.47183 -28.47245 -28.47303 -28.47392 -28.47544
 -28.47799 -28.48056 -28.48376 -28.48834 -28.49471 -28.50092 -28.50954 -28.51912
 -28.53226 -28.54451 -28.55800 -28.57148 -28.58627 -28.59951 -28.61415 -28.62505
 -28.64447 -28.64444 -28.64402 -28.64412 -28.64525 -28.64651 -28.64765 -28.64869
 -28.65016 -28.65212 -28.65526 -28.65927 -28.66470 -28.66982 -28.67674 -28.68589
 -28.69686 -28.70700 -28.71843 -28.72950 -28.74326 -28.75450 -28.76633 -28.77485
 -28.79130 -28.79140 -28.79291 -28.79432 -28.79465 -28.79442 -28.79425 -28.79463
 -28.79598 -28.79819 -28.80152 -28.80477 -28.80813 -28.81076 -28.81532 -28.82228
 -28.83084 -28.83900 -28.84738 -28.85675 -28.86562 -28.87509 -28.88298 -28.88989
 -28.88435 -28.88435 -28.88418 -28.88381 -28.88355 -28.88439 -28.88648 -28.88762
 -28.88730 -28.88715 -28.88844 -28.89096 -28.89448 -28.89762 -28.90105 -28.90386
 -28.90807 -28.91488 -28.92074 -28.92396 -28.93217 -28.93703 -28.94194 -28.94821
 -28.91828 -28.91829 -28.91845 -28.91863 -28.91868 -28.91846 -28.91791 -28.91725
 -28.91698 -28.91837 -28.92112 -28.92122 -28.92195 -28.92437 -28.92432 -28.92869
 -28.93259 -28.93518 -28.93926 -28.94149 -28.94030 -28.94446 -28.94813 -28.95154
 -28.94938 -28.94945 -28.95069 -28.95219 -28.95270 -28.95057 -28.94568 -28.94233
 -28.94265 -28.94683 -28.95208 -28.94897 -28.94572 -28.94694 -28.94228 -28.94947
 -28.95391 -28.95107 -28.95316 -28.95549 -28.94110 -28.94555 -28.94789 -28.94761
 -28.97787 -28.97800 -28.98022 -28.98293 -28.98386 -28.97997 -28.97112 -28.96531
 -28.96617 -28.97291 -28.98045 -28.97439 -28.96749 -28.96762 -28.95874 -28.96850
 -28.97344 -28.96562 -28.96590 -28.96832 -28.94184 -28.94655 -28.94767 -28.94401
 -29.00765 -29.00785 -29.01109 -29.01506 -29.01645 -29.01072 -28.99771 -28.98933
 -28.99076 -29.00017 -29.01010 -29.00096 -28.99025 -28.98925 -28.97595 -28.98841
 -28.99386 -28.98084 -28.97921 -28.98173 -28.94261 -28.94759 -28.94745 -28.94024
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 4   / DATE= 23/02/06
 -27.00464 -27.00464 -27.00464 -27.00265 -26.99091 -26.97826 -26.96435 -26.94766
 -26.92101 -26.88598 -26.83092 -26.76044 -26.66679 -26.57817 -26.44443 -26.25800
 -26.00344 -25.73007 -25.37271 -24.96887 -24.43732 -23.87050 -23.21445 -22.62532
 -27.11834 -27.11834 -27.11834 -27.11677 -27.10739 -27.09702 -27.08526 -27.07120
 -27.04896 -27.01983 -26.97427 -26.91627 -26.83895 -26.76464 -26.65257 -26.49745
 -26.28416 -26.05276 -25.74948 -25.40609 -24.94877 -24.45791 -23.88012 -23.34740
 -27.26159 -27.26159 -27.26159 -27.26055 -27.25415 -27.24663 -27.23759 -27.22684
 -27.21015 -27.18847 -27.15487 -27.11260 -27.05585 -26.99957 -26.91481 -26.79912
 -26.63783 -26.45929 -26.22414 -25.95693 -25.59312 -25.19796 -24.71878 -24.25710
 -27.35595 -27.35595 -27.35595 -27.35525 -27.35081 -27.34518 -27.33793 -27.32935
 -27.31632 -27.29954 -27.27382 -27.24192 -27.19872 -27.15431 -27.08753 -26.99783
 -26.87078 -26.72707 -26.53679 -26.31975 -26.01754 -25.68541 -25.27118 -24.85631
 -27.50755 -27.50755 -27.50755 -27.50726 -27.50522 -27.50200 -27.49736 -27.49229
 -27.48499 -27.47524 -27.46002 -27.44144 -27.41618 -27.38909 -27.34796 -27.29428
 -27.21524 -27.12383 -26.99982 -26.85505 -26.64542 -26.41015 -26.10239 -25.77268
 -27.65195 -27.65195 -27.65195 -27.65178 -27.65066 -27.64905 -27.64682 -27.64430
 -27.64022 -27.63418 -27.62473 -27.61403 -27.59942 -27.58198 -27.55745 -27.52450
 -27.47496 -27.41841 -27.33965 -27.24346 -27.10521 -26.94605 -26.73235 -26.49388
 -27.76887 -27.76887 -27.76887 -27.76863 -27.76733 -27.76623 -27.76511 -27.76308
 -27.75956 -27.75579 -27.75057 -27.74352 -27.73344 -27.72319 -27.70578 -27.68320
 -27.65089 -27.61281 -27.55794 -27.49155 -27.39514 -27.28277 -27.12978 -26.95298
 -27.88432 -27.88432 -27.88432 -27.88443 -27.88470 -27.88401 -27.88223 -27.88073
 -27.87945 -27.87806 -27.87524 -27.87034 -27.86272 -27.85512 -27.84459 -27.82916
 -27.80711 -27.78180 -27.74531 -27.70032 -27.63449 -27.55680 -27.44847 -27.32361
 -28.01233 -28.01233 -28.01233 -28.01229 -28.01203 -28.01161 -28.01094 -28.01009
 -28.00893 -28.00773 -28.00577 -28.00256 -27.99793 -27.99400 -27.98772 -27.97758
 -27.96247 -27.94871 -27.92567 -27.89535 -27.85259 -27.80200 -27.73087 -27.64657
 -28.14199 -28.14199 -28.14199 -28.14190 -28.14149 -28.14128 -28.14121 -28.14079
 -28.13989 -28.13905 -28.13800 -28.13644 -28.13397 -28.13124 -28.12708 -28.12177
 -28.11348 -28.10314 -28.08869 -28.07048 -28.04273 -28.01174 -27.96632 -27.91268
 -28.28116 -28.28116 -28.28116 -28.28114 -28.28102 -28.28079 -28.28048 -28.28034
 -28.28016 -28.27962 -28.27865 -28.27782 -28.27672 -28.27481 -28.27254 -28.27007
 -28.26505 -28.25910 -28.25115 -28.24073 -28.22538 -28.20674 -28.18004 -28.14902
 -28.40204 -28.40204 -28.40204 -28.40207 -28.40212 -28.40178 -28.40114 -28.40092
 -28.40100 -28.40077 -28.40014 -28.39969 -28.39922 -28.39828 -28.39729 -28.39572
 -28.39300 -28.38936 -28.38461 -28.37865 -28.36978 -28.35888 -28.34306 -28.32400
 -28.52412 -28.52412 -28.52412 -28.52412 -28.52412 -28.52413 -28.52418 -28.52434
 -28.52439 -28.52391 -28.52314 -28.52301 -28.52306 -28.52197 -28.52155 -28.52107
 -28.51973 -28.51779 -28.51565 -28.51183 -28.50685 -28.50119 -28.49256 -28.48310
 -28.62670 -28.62670 -28.62670 -28.62670 -28.62670 -28.62670 -28.62671 -28.62666
 -28.62664 -28.62681 -28.62689 -28.62626 -28.62518 -28.62490 -28.62490 -28.62512
 -28.62384 -28.62322 -28.62231 -28.62057 -28.61777 -28.61439 -28.60983 -28.60498
 -28.69697 -28.69697 -28.69697 -28.69697 -28.69697 -28.69697 -28.69697 -28.69697
 -28.69698 -28.69696 -28.69695 -28.69698 -28.69705 -28.69711 -28.69713 -28.69712
 -28.69715 -28.69730 -28.69571 -28.69500 -28.69421 -28.69190 -28.69024 -28.68714
 -28.78184 -28.78184 -28.78184 -28.78184 -28.78185 -28.78184 -28.78183 -28.78186
 -28.78187 -28.78177 -28.78173 -28.78213 -28.78227 -28.78066 -28.77973 -28.77990
 -28.78003 -28.77901 -28.77845 -28.77865 -28.77888 -28.77815 -28.77761 -28.77754
 -28.82545 -28.82545 -28.82545 -28.82545 -28.82545 -28.82545 -28.82544 -28.82545
 -28.82545 -28.82544 -28.82543 -28.82547 -28.82549 -28.82534 -28.82525 -28.82527
 -28.82526 -28.82528 -28.82529 -28.82529 -28.82528 -28.82530 -28.82531 -28.82533
 -28.84522 -28.84522 -28.84522 -28.84522 -28.84522 -28.84522 -28.84522 -28.84522
 -28.84523 -28.84522 -28.84522 -28.84524 -28.84524 -28.84518 -28.84514 -28.84515
 -28.84514 -28.84515 -28.84516 -28.84516 -28.84515 -28.84516 -28.84516 -28.84518
 -28.83694 -28.83694 -28.83694 -28.83694 -28.83694 -28.83694 -28.83694 -28.83694
 -28.83694 -28.83694 -28.83694 -28.83694 -28.83694 -28.83693 -28.83692 -28.83692
 -28.83692 -28.83693 -28.83693 -28.83693 -28.83693 -28.83693 -28.83693 -28.83693
 -28.80895 -28.80895 -28.80895 -28.80895 -28.80895 -28.80895 -28.80895 -28.80895
 -28.80895 -28.80895 -28.80895 -28.80895 -28.80895 -28.80894 -28.80894 -28.80894
 -28.80894 -28.80894 -28.80894 -28.80894 -28.80894 -28.80894 -28.80897 -28.80899
 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682
 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682 -28.76682
 -28.76682 -28.76682 -28.76682 -28.76682 -28.76681 -28.76685 -28.76661 -28.76645
 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473
 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473 -28.71473
 -28.71473 -28.71473 -28.71474 -28.71472 -28.71478 -28.71458 -28.71569 -28.71644
 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695
 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695 -28.64695
 -28.64695 -28.64695 -28.64695 -28.64695 -28.64696 -28.64693 -28.64708 -28.64718
 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433
 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433 -28.58433
 -28.58433 -28.58433 -28.58432 -28.58436 -28.58421 -28.58472 -28.58180 -28.57981
 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885
 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885 -28.51885
 -28.51885 -28.51885 -28.51883 -28.51891 -28.51860 -28.51967 -28.51354 -28.50936
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR be RECOMBINING ION CHARGE(S)  1 TO  4
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 23/02/06
C
C-------------------------------------------------------------------------------
