   54   26   48    1   54     /                   /                        ADF11
 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324
 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324 -24.51324
 -24.51324 -24.51324
 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445
 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445
 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445 -24.55445
 -24.55445 -24.55445
 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746
 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746
 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746 -24.59746
 -24.59746 -24.59746
 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191
 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191
 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191 -24.64191
 -24.64191 -24.64191
 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750
 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750
 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750 -24.68750
 -24.68750 -24.68750
 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399
 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399
 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399 -24.73399
 -24.73399 -24.73399
 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120
 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120
 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120 -24.78120
 -24.78120 -24.78120
 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899
 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899
 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899 -24.82899
 -24.82899 -24.82899
 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722
 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722
 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722 -24.87722
 -24.87722 -24.87722
 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582
 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582
 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582 -24.92582
 -24.92582 -24.92582
 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470
 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470
 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470 -24.97470
 -24.97470 -24.97470
 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381
 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381
 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381 -25.02381
 -25.02381 -25.02381
 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311
 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311
 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311 -25.07311
 -25.07311 -25.07311
 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254
 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254
 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254 -25.12254
 -25.12254 -25.12254
