# ITER#2297 (F57-20MW-H, tau=0.4e-6, ntime=50)  - 62.5 ms
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  1.853194E+16
    2    1  4.1824E+00 -3.8828E+00  2.020331E+16
    3    1  4.1844E+00 -3.8820E+00  2.214659E+16
    4    1  4.1869E+00 -3.8810E+00  2.295609E+16
    5    1  4.1905E+00 -3.8796E+00  2.359001E+16
    6    1  4.1960E+00 -3.8775E+00  2.439830E+16
    7    1  4.2042E+00 -3.8742E+00  4.743723E+16
    8    1  4.2161E+00 -3.8696E+00  5.493661E+16
    9    1  4.2326E+00 -3.8631E+00  3.964763E+16
   10    1  4.2548E+00 -3.8546E+00  6.566278E+16
   11    1  4.2836E+00 -3.8436E+00  9.463880E+16
   12    1  4.3204E+00 -3.8299E+00  1.186881E+17
   13    1  4.3667E+00 -3.8129E+00  1.586201E+17
   14    1  4.4249E+00 -3.7925E+00  1.592693E+17
   15    1  4.4971E+00 -3.7686E+00  1.413023E+17
   16    1  4.5842E+00 -3.7423E+00  1.156075E+17
   17    1  4.6845E+00 -3.7170E+00  1.010413E+17
   18    1  4.7929E+00 -3.6989E+00  1.024804E+17
   19    1  4.8964E+00 -3.6959E+00  7.619908E+16
   20    1  4.9755E+00 -3.7077E+00  7.668336E+16
   21    1  5.4416E+00 -2.6135E+00  1.494054E+19
   22    1  5.3527E+00 -2.5513E+00  1.493872E+19
   23    1  5.1855E+00 -2.3739E+00  1.493589E+19
   24    1  5.0190E+00 -2.1003E+00  1.493337E+19
   25    1  4.8749E+00 -1.7821E+00  1.493172E+19
   26    1  4.7513E+00 -1.4488E+00  1.493078E+19
   27    1  4.6451E+00 -1.1082E+00  1.493036E+19
   28    1  4.5555E+00 -7.6268E-01  1.493016E+19
   29    1  4.4819E+00 -4.1310E-01  1.493003E+19
   30    1  4.4237E+00 -6.0661E-02  1.493006E+19
   31    1  4.3824E+00  2.9378E-01  1.493010E+19
   32    1  4.3589E+00  6.5012E-01  1.493017E+19
   33    1  4.3515E+00  1.0072E+00  1.493025E+19
   34    1  4.3605E+00  1.3634E+00  1.493038E+19
   35    1  4.3879E+00  1.7170E+00  1.493060E+19
   36    1  4.4377E+00  2.0654E+00  1.493102E+19
   37    1  4.5125E+00  2.4051E+00  1.493172E+19
   38    1  4.6154E+00  2.7294E+00  1.493286E+19
   39    1  4.7504E+00  3.0251E+00  1.493452E+19
   40    1  4.9164E+00  3.2727E+00  1.493671E+19
   41    1  5.1052E+00  3.4555E+00  1.493924E+19
   42    1  5.3135E+00  3.5722E+00  1.494194E+19
   43    1  5.5546E+00  3.6286E+00  1.494487E+19
   44    1  5.8345E+00  3.6189E+00  1.494803E+19
   45    1  6.1357E+00  3.5401E+00  1.495115E+19
   46    1  6.4361E+00  3.4023E+00  1.495404E+19
   47    1  6.7223E+00  3.2179E+00  1.495664E+19
   48    1  6.9892E+00  2.9969E+00  1.495891E+19
   49    1  7.2338E+00  2.7476E+00  1.496094E+19
   50    1  7.4516E+00  2.4737E+00  1.496267E+19
   51    1  7.6402E+00  2.1775E+00  1.496407E+19
   52    1  7.7989E+00  1.8632E+00  1.496520E+19
   53    1  7.9254E+00  1.5344E+00  1.496605E+19
   54    1  8.0173E+00  1.1942E+00  1.496661E+19
   55    1  8.0748E+00  8.4620E-01  1.496688E+19
   56    1  8.0955E+00  4.9507E-01  1.496693E+19
   57    1  8.0760E+00  1.4422E-01  1.496662E+19
   58    1  8.0182E+00 -2.0275E-01  1.496611E+19
   59    1  7.9235E+00 -5.4071E-01  1.496527E+19
   60    1  7.7913E+00 -8.6495E-01  1.496415E+19
   61    1  7.6233E+00 -1.1723E+00  1.496277E+19
   62    1  7.4231E+00 -1.4604E+00  1.496109E+19
   63    1  7.1956E+00 -1.7276E+00  1.495921E+19
   64    1  6.9444E+00 -1.9711E+00  1.495690E+19
   65    1  6.6712E+00 -2.1892E+00  1.495437E+19
