# ITER#2297 (F57-20MW-H, tau=0.4e-6, ntime=50)  - 62.5 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00 -1.202708E+04
    2    1  4.1824E+00 -3.8828E+00 -1.117866E+04
    3    1  4.1844E+00 -3.8820E+00 -9.988137E+03
    4    1  4.1869E+00 -3.8810E+00 -9.139014E+03
    5    1  4.1905E+00 -3.8796E+00 -8.334178E+03
    6    1  4.1960E+00 -3.8775E+00 -4.767896E+03
    7    1  4.2042E+00 -3.8742E+00 -1.407401E+03
    8    1  4.2161E+00 -3.8696E+00 -2.576976E+03
    9    1  4.2326E+00 -3.8631E+00 -3.785674E+03
   10    1  4.2548E+00 -3.8546E+00 -4.440930E+03
   11    1  4.2836E+00 -3.8436E+00 -5.144491E+03
   12    1  4.3204E+00 -3.8299E+00 -3.918877E+03
   13    1  4.3667E+00 -3.8129E+00 -2.533036E+03
   14    1  4.4249E+00 -3.7925E+00 -1.378397E+03
   15    1  4.4971E+00 -3.7686E+00 -5.643837E+02
   16    1  4.5842E+00 -3.7423E+00 -8.938703E+02
   17    1  4.6845E+00 -3.7170E+00 -9.257119E+02
   18    1  4.7929E+00 -3.6989E+00 -9.180962E+02
   19    1  4.8964E+00 -3.6959E+00 -9.727881E+02
   20    1  4.9755E+00 -3.7077E+00 -7.943012E+02
   21    1  5.4416E+00 -2.6135E+00 -2.238390E+01
   22    1  5.3527E+00 -2.5513E+00 -2.048724E+01
   23    1  5.1855E+00 -2.3739E+00 -1.797804E+01
   24    1  5.0190E+00 -2.1003E+00 -1.577285E+01
   25    1  4.8749E+00 -1.7821E+00 -1.348244E+01
   26    1  4.7513E+00 -1.4488E+00 -1.119478E+01
   27    1  4.6451E+00 -1.1082E+00 -8.794899E+00
   28    1  4.5555E+00 -7.6268E-01 -6.143194E+00
   29    1  4.4819E+00 -4.1310E-01 -3.980679E+00
   30    1  4.4237E+00 -6.0661E-02 -2.323598E+00
   31    1  4.3824E+00  2.9378E-01 -8.593489E-01
   32    1  4.3589E+00  6.5012E-01  5.585547E-01
   33    1  4.3515E+00  1.0072E+00  2.159376E+00
   34    1  4.3605E+00  1.3634E+00  3.921390E+00
   35    1  4.3879E+00  1.7170E+00  5.845914E+00
   36    1  4.4377E+00  2.0654E+00  8.008705E+00
   37    1  4.5125E+00  2.4051E+00  1.037843E+01
   38    1  4.6154E+00  2.7294E+00  1.279704E+01
   39    1  4.7504E+00  3.0251E+00  1.510845E+01
   40    1  4.9164E+00  3.2727E+00  1.717443E+01
   41    1  5.1052E+00  3.4555E+00  1.899541E+01
   42    1  5.3135E+00  3.5722E+00  2.061677E+01
   43    1  5.5546E+00  3.6286E+00  2.240128E+01
   44    1  5.8345E+00  3.6189E+00  2.499949E+01
   45    1  6.1357E+00  3.5401E+00  2.787220E+01
   46    1  6.4361E+00  3.4023E+00  2.972045E+01
   47    1  6.7223E+00  3.2179E+00  3.031290E+01
   48    1  6.9892E+00  2.9969E+00  2.967781E+01
   49    1  7.2338E+00  2.7476E+00  2.788682E+01
   50    1  7.4516E+00  2.4737E+00  2.532546E+01
   51    1  7.6402E+00  2.1775E+00  2.198100E+01
   52    1  7.7989E+00  1.8632E+00  1.793803E+01
   53    1  7.9254E+00  1.5344E+00  1.346527E+01
   54    1  8.0173E+00  1.1942E+00  8.680972E+00
   55    1  8.0748E+00  8.4620E-01  3.654665E+00
   56    1  8.0955E+00  4.9507E-01 -1.357390E+00
   57    1  8.0760E+00  1.4422E-01 -6.270826E+00
   58    1  8.0182E+00 -2.0275E-01 -1.095473E+01
   59    1  7.9235E+00 -5.4071E-01 -1.524956E+01
   60    1  7.7913E+00 -8.6495E-01 -1.921827E+01
   61    1  7.6233E+00 -1.1723E+00 -2.263124E+01
   62    1  7.4231E+00 -1.4604E+00 -2.544325E+01
   63    1  7.1956E+00 -1.7276E+00 -2.744317E+01
