# ITER#1540 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 82.7 ms
# Molecular density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  1.690991E+21
    2    1  4.1824E+03 -3.8828E+03  1.163808E+21
    3    1  4.1844E+03 -3.8820E+03  1.071403E+21
    4    1  4.1869E+03 -3.8810E+03  1.035563E+21
    5    1  4.1905E+03 -3.8796E+03  9.439079E+20
    6    1  4.1960E+03 -3.8775E+03  8.230717E+20
    7    1  4.2042E+03 -3.8742E+03  6.038615E+20
    8    1  4.2161E+03 -3.8696E+03  4.675626E+20
    9    1  4.2326E+03 -3.8631E+03  3.525995E+20
   10    1  4.2548E+03 -3.8546E+03  2.566077E+20
   11    1  4.2836E+03 -3.8436E+03  2.182400E+20
   12    1  4.3204E+03 -3.8299E+03  1.403598E+20
   13    1  4.3667E+03 -3.8129E+03  1.306186E+20
   14    1  4.4249E+03 -3.7925E+03  1.136020E+20
   15    1  4.4971E+03 -3.7686E+03  1.218087E+20
   16    1  4.5842E+03 -3.7423E+03  1.079922E+20
   17    1  4.6845E+03 -3.7170E+03  9.811128E+19
   18    1  4.7929E+03 -3.6989E+03  6.619381E+19
   19    1  4.8964E+03 -3.6959E+03  4.331512E+19
   20    1  4.9755E+03 -3.7077E+03  3.225537E+19
   21    1  5.4416E+03 -2.6135E+03  0.000000E+00
   22    1  5.3527E+03 -2.5513E+03  0.000000E+00
   23    1  5.1855E+03 -2.3739E+03  0.000000E+00
   24    1  5.0190E+03 -2.1003E+03  0.000000E+00
   25    1  4.8749E+03 -1.7821E+03  0.000000E+00
   26    1  4.7513E+03 -1.4488E+03  0.000000E+00
   27    1  4.6451E+03 -1.1082E+03  0.000000E+00
   28    1  4.5555E+03 -7.6268E+02  0.000000E+00
   29    1  4.4819E+03 -4.1310E+02  0.000000E+00
   30    1  4.4237E+03 -6.0661E+01  0.000000E+00
   31    1  4.3824E+03  2.9378E+02  0.000000E+00
   32    1  4.3589E+03  6.5012E+02  0.000000E+00
   33    1  4.3515E+03  1.0072E+03  0.000000E+00
   34    1  4.3605E+03  1.3634E+03  0.000000E+00
   35    1  4.3879E+03  1.7170E+03  0.000000E+00
   36    1  4.4377E+03  2.0654E+03  0.000000E+00
   37    1  4.5125E+03  2.4051E+03  0.000000E+00
   38    1  4.6154E+03  2.7294E+03  0.000000E+00
   39    1  4.7504E+03  3.0251E+03  0.000000E+00
   40    1  4.9164E+03  3.2727E+03  0.000000E+00
   41    1  5.1052E+03  3.4555E+03  0.000000E+00
   42    1  5.3135E+03  3.5722E+03  0.000000E+00
   43    1  5.5546E+03  3.6286E+03  0.000000E+00
   44    1  5.8345E+03  3.6189E+03  0.000000E+00
   45    1  6.1357E+03  3.5401E+03  0.000000E+00
   46    1  6.4361E+03  3.4023E+03  0.000000E+00
   47    1  6.7223E+03  3.2179E+03  0.000000E+00
   48    1  6.9892E+03  2.9969E+03  0.000000E+00
   49    1  7.2338E+03  2.7476E+03  0.000000E+00
   50    1  7.4516E+03  2.4737E+03  0.000000E+00
   51    1  7.6402E+03  2.1775E+03  0.000000E+00
   52    1  7.7989E+03  1.8632E+03  0.000000E+00
   53    1  7.9254E+03  1.5344E+03  0.000000E+00
   54    1  8.0173E+03  1.1942E+03  0.000000E+00
   55    1  8.0748E+03  8.4620E+02  0.000000E+00
   56    1  8.0955E+03  4.9507E+02  0.000000E+00
   57    1  8.0760E+03  1.4422E+02  0.000000E+00
   58    1  8.0182E+03 -2.0275E+02  0.000000E+00
   59    1  7.9235E+03 -5.4071E+02  0.000000E+00
   60    1  7.7913E+03 -8.6495E+02  0.000000E+00
   61    1  7.6233E+03 -1.1723E+03  0.000000E+00
   62    1  7.4231E+03 -1.4604E+03  0.000000E+00
   63    1  7.1956E+03 -1.7276E+03  0.000000E+00
   64    1  6.9444E+03 -1.9711E+03  0.000000E+00
   65    1  6.6712E+03 -2.1892E+03  0.000000E+00
   66    1  6.3795E+03 -2.3804E+03  0.000000E+00
   67    1  6.0760E+03 -2.5349E+03  0.000000E+00
   68    1  5.7833E+03 -2.6271E+03  0.000000E+00
   69    1  5.5581E+03 -2.6394E+03  0.000000E+00
   70    1  5.4620E+03 -2.6219E+03  1.632615E+19
   71    1  5.0368E+03 -3.7322E+03  3.598990E+19
   72    1  5.1093E+03 -3.7836E+03  6.093734E+19
   73    1  5.1911E+03 -3.8676E+03  7.540976E+19
   74    1  5.2648E+03 -3.9669E+03  8.745986E+19
   75    1  5.3274E+03 -4.0657E+03  9.795189E+19
   76    1  5.3798E+03 -4.1563E+03  8.730100E+19
   77    1  5.4222E+03 -4.2339E+03  8.412643E+19
   78    1  5.4554E+03 -4.2970E+03  1.145490E+20
   79    1  5.4810E+03 -4.3470E+03  1.460905E+20
   80    1  5.5007E+03 -4.3864E+03  1.948548E+20
   81    1  5.5159E+03 -4.4170E+03  2.611785E+20
   82    1  5.5274E+03 -4.4405E+03  3.762820E+20
   83    1  5.5359E+03 -4.4580E+03  4.801238E+20
   84    1  5.5420E+03 -4.4706E+03  5.650164E+20
   85    1  5.5461E+03 -4.4792E+03  6.617783E+20
   86    1  5.5488E+03 -4.4849E+03  7.074800E+20
   87    1  5.5506E+03 -4.4886E+03  7.275559E+20
   88    1  5.5519E+03 -4.4913E+03  8.058170E+20
   89    1  5.5529E+03 -4.4933E+03  3.888928E+20
   90    1  5.5538E+03 -4.4953E+03  4.084833E+20
    1    2  4.1850E+03 -3.8745E+03  1.505507E+21
    2    2  4.1868E+03 -3.8737E+03  1.196178E+21
    3    2  4.1888E+03 -3.8729E+03  1.070523E+21
    4    2  4.1914E+03 -3.8719E+03  9.955409E+20
    5    2  4.1950E+03 -3.8705E+03  8.510377E+20
    6    2  4.2004E+03 -3.8683E+03  6.379904E+20
    7    2  4.2086E+03 -3.8650E+03  6.135541E+20
    8    2  4.2205E+03 -3.8603E+03  3.236712E+20
    9    2  4.2371E+03 -3.8538E+03  2.758241E+20
   10    2  4.2593E+03 -3.8451E+03  2.401351E+20
   11    2  4.2881E+03 -3.8339E+03  1.978162E+20
   12    2  4.3249E+03 -3.8199E+03  1.122776E+20
   13    2  4.3713E+03 -3.8027E+03  9.650231E+19
   14    2  4.4294E+03 -3.7818E+03  1.178558E+20
   15    2  4.5014E+03 -3.7573E+03  1.198090E+20
   16    2  4.5880E+03 -3.7302E+03  1.090001E+20
   17    2  4.6877E+03 -3.7037E+03  7.110521E+19
   18    2  4.7961E+03 -3.6836E+03  5.144098E+19
   19    2  4.9013E+03 -3.6785E+03  3.487110E+19
   20    2  4.9818E+03 -3.6895E+03  2.136778E+19
   21    2  5.4113E+03 -2.6783E+03  0.000000E+00
   22    2  5.3141E+03 -2.6035E+03  0.000000E+00
   23    2  5.1453E+03 -2.4055E+03  0.000000E+00
   24    2  4.9856E+03 -2.1177E+03  0.000000E+00
   25    2  4.8477E+03 -1.7931E+03  0.000000E+00
   26    2  4.7279E+03 -1.4566E+03  0.000000E+00
   27    2  4.6244E+03 -1.1141E+03  0.000000E+00
   28    2  4.5365E+03 -7.6712E+02  0.000000E+00
   29    2  4.4641E+03 -4.1644E+02  0.000000E+00
   30    2  4.4064E+03 -6.3096E+01  0.000000E+00
   31    2  4.3652E+03  2.9222E+02  0.000000E+00
   32    2  4.3417E+03  6.4937E+02  0.000000E+00
   33    2  4.3337E+03  1.0072E+03  0.000000E+00
   34    2  4.3416E+03  1.3644E+03  0.000000E+00
   35    2  4.3675E+03  1.7192E+03  0.000000E+00
   36    2  4.4152E+03  2.0694E+03  0.000000E+00
   37    2  4.4876E+03  2.4118E+03  0.000000E+00
   38    2  4.5875E+03  2.7401E+03  0.000000E+00
   39    2  4.7198E+03  3.0422E+03  0.000000E+00
   40    2  4.8855E+03  3.2988E+03  0.000000E+00
   41    2  5.0789E+03  3.4912E+03  0.000000E+00
   42    2  5.2971E+03  3.6143E+03  0.000000E+00
   43    2  5.5501E+03  3.6704E+03  0.000000E+00
   44    2  5.8394E+03  3.6545E+03  0.000000E+00
   45    2  6.1456E+03  3.5681E+03  0.000000E+00
   46    2  6.4480E+03  3.4241E+03  0.000000E+00
   47    2  6.7347E+03  3.2349E+03  0.000000E+00
   48    2  7.0016E+03  3.0104E+03  0.000000E+00
   49    2  7.2462E+03  2.7585E+03  0.000000E+00
   50    2  7.4639E+03  2.4825E+03  0.000000E+00
   51    2  7.6523E+03  2.1844E+03  0.000000E+00
   52    2  7.8110E+03  1.8685E+03  0.000000E+00
   53    2  7.9375E+03  1.5384E+03  0.000000E+00
   54    2  8.0294E+03  1.1968E+03  0.000000E+00
   55    2  8.0870E+03  8.4756E+02  0.000000E+00
   56    2  8.1079E+03  4.9508E+02  0.000000E+00
   57    2  8.0884E+03  1.4286E+02  0.000000E+00
   58    2  8.0306E+03 -2.0553E+02  0.000000E+00
   59    2  7.9361E+03 -5.4503E+02  0.000000E+00
   60    2  7.8038E+03 -8.7092E+02  0.000000E+00
   61    2  7.6358E+03 -1.1800E+03  0.000000E+00
   62    2  7.4355E+03 -1.4700E+03  0.000000E+00
   63    2  7.2082E+03 -1.7395E+03  0.000000E+00
   64    2  6.9574E+03 -1.9858E+03  0.000000E+00
   65    2  6.6846E+03 -2.2077E+03  0.000000E+00
   66    2  6.3937E+03 -2.4047E+03  0.000000E+00
   67    2  6.0901E+03 -2.5695E+03  0.000000E+00
   68    2  5.7913E+03 -2.6785E+03  0.000000E+00
   69    2  5.5486E+03 -2.7044E+03  0.000000E+00
   70    2  5.4379E+03 -2.6895E+03  9.542185E+18
   71    2  5.0436E+03 -3.7142E+03  2.671334E+19
   72    2  5.1166E+03 -3.7678E+03  4.778555E+19
   73    2  5.1977E+03 -3.8547E+03  6.530174E+19
   74    2  5.2696E+03 -3.9551E+03  7.900717E+19
   75    2  5.3305E+03 -4.0538E+03  8.549100E+19
   76    2  5.3816E+03 -4.1440E+03  8.226685E+19
   77    2  5.4232E+03 -4.2214E+03  7.801776E+19
   78    2  5.4560E+03 -4.2846E+03  1.017004E+20
   79    2  5.4814E+03 -4.3349E+03  1.120983E+20
   80    2  5.5010E+03 -4.3744E+03  1.664745E+20
   81    2  5.5161E+03 -4.4052E+03  1.875891E+20
   82    2  5.5275E+03 -4.4288E+03  2.580151E+20
   83    2  5.5360E+03 -4.4464E+03  3.614670E+20
   84    2  5.5420E+03 -4.4590E+03  4.329776E+20
   85    2  5.5461E+03 -4.4677E+03  5.452436E+20
   86    2  5.5488E+03 -4.4734E+03  6.310076E+20
   87    2  5.5506E+03 -4.4771E+03  6.627716E+20
   88    2  5.5519E+03 -4.4798E+03  7.435422E+20
   89    2  5.5529E+03 -4.4818E+03  3.628469E+20
   90    2  5.5538E+03 -4.4838E+03  3.909993E+20
    1    3  4.1893E+03 -3.8655E+03  1.003327E+21
    2    3  4.1912E+03 -3.8647E+03  1.036762E+21
    3    3  4.1932E+03 -3.8639E+03  8.421905E+20
    4    3  4.1957E+03 -3.8629E+03  5.913203E+20
    5    3  4.1993E+03 -3.8614E+03  5.274214E+20
    6    3  4.2048E+03 -3.8592E+03  5.552951E+20
    7    3  4.2130E+03 -3.8559E+03  4.812305E+20
    8    3  4.2250E+03 -3.8511E+03  3.682495E+20
    9    3  4.2415E+03 -3.8445E+03  2.399112E+20
   10    3  4.2637E+03 -3.8357E+03  1.845309E+20
   11    3  4.2926E+03 -3.8244E+03  1.516173E+20
   12    3  4.3294E+03 -3.8101E+03  1.082069E+20
   13    3  4.3758E+03 -3.7925E+03  1.022047E+20
   14    3  4.4339E+03 -3.7712E+03  9.729123E+19
   15    3  4.5056E+03 -3.7461E+03  1.185403E+20
   16    3  4.5916E+03 -3.7182E+03  9.727798E+19
   17    3  4.6904E+03 -3.6904E+03  5.844448E+19
   18    3  4.7988E+03 -3.6682E+03  4.728023E+19
   19    3  4.9058E+03 -3.6608E+03  3.375860E+19
   20    3  4.9882E+03 -3.6704E+03  2.080567E+19
   21    3  5.3781E+03 -2.7440E+03  0.000000E+00
   22    3  5.2724E+03 -2.6541E+03  0.000000E+00
   23    3  5.1044E+03 -2.4345E+03  0.000000E+00
   24    3  4.9526E+03 -2.1336E+03  0.000000E+00
   25    3  4.8209E+03 -1.8034E+03  0.000000E+00
   26    3  4.7051E+03 -1.4641E+03  0.000000E+00
   27    3  4.6042E+03 -1.1197E+03  0.000000E+00
   28    3  4.5178E+03 -7.7138E+02  0.000000E+00
   29    3  4.4465E+03 -4.1968E+02  0.000000E+00
   30    3  4.3893E+03 -6.5464E+01  0.000000E+00
   31    3  4.3484E+03  2.9069E+02  0.000000E+00
   32    3  4.3247E+03  6.4862E+02  0.000000E+00
   33    3  4.3161E+03  1.0072E+03  0.000000E+00
   34    3  4.3231E+03  1.3653E+03  0.000000E+00
   35    3  4.3474E+03  1.7213E+03  0.000000E+00
   36    3  4.3931E+03  2.0732E+03  0.000000E+00
   37    3  4.4630E+03  2.4181E+03  0.000000E+00
   38    3  4.5600E+03  2.7503E+03  0.000000E+00
   39    3  4.6895E+03  3.0586E+03  0.000000E+00
   40    3  4.8547E+03  3.3241E+03  0.000000E+00
   41    3  5.0526E+03  3.5264E+03  0.000000E+00
   42    3  5.2811E+03  3.6559E+03  0.000000E+00
   43    3  5.5464E+03  3.7110E+03  0.000000E+00
   44    3  5.8449E+03  3.6888E+03  0.000000E+00
   45    3  6.1557E+03  3.5950E+03  0.000000E+00
   46    3  6.4598E+03  3.4450E+03  0.000000E+00
   47    3  6.7469E+03  3.2513E+03  0.000000E+00
   48    3  7.0137E+03  3.0235E+03  0.000000E+00
   49    3  7.2582E+03  2.7691E+03  0.000000E+00
   50    3  7.4758E+03  2.4910E+03  0.000000E+00
   51    3  7.6641E+03  2.1911E+03  0.000000E+00
   52    3  7.8228E+03  1.8737E+03  0.000000E+00
   53    3  7.9493E+03  1.5423E+03  0.000000E+00
   54    3  8.0412E+03  1.1994E+03  0.000000E+00
   55    3  8.0988E+03  8.4888E+02  0.000000E+00
   56    3  8.1200E+03  4.9511E+02  0.000000E+00
   57    3  8.1004E+03  1.4153E+02  0.000000E+00
   58    3  8.0428E+03 -2.0822E+02  0.000000E+00
   59    3  7.9484E+03 -5.4922E+02  0.000000E+00
   60    3  7.8161E+03 -8.7671E+02  0.000000E+00
   61    3  7.6479E+03 -1.1875E+03  0.000000E+00
   62    3  7.4477E+03 -1.4793E+03  0.000000E+00
   63    3  7.2206E+03 -1.7509E+03  0.000000E+00
   64    3  6.9701E+03 -2.0000E+03  0.000000E+00
   65    3  6.6978E+03 -2.2253E+03  0.000000E+00
   66    3  6.4078E+03 -2.4277E+03  0.000000E+00
   67    3  6.1048E+03 -2.6019E+03  0.000000E+00
   68    3  5.8017E+03 -2.7278E+03  0.000000E+00
   69    3  5.5424E+03 -2.7704E+03  0.000000E+00
   70    3  5.4148E+03 -2.7596E+03  8.375005E+18
   71    3  5.0508E+03 -3.6957E+03  2.756586E+19
   72    3  5.1244E+03 -3.7520E+03  4.011992E+19
   73    3  5.2048E+03 -3.8420E+03  5.878793E+19
   74    3  5.2747E+03 -3.9436E+03  6.631548E+19
   75    3  5.3338E+03 -4.0421E+03  7.309524E+19
   76    3  5.3835E+03 -4.1318E+03  7.952922E+19
   77    3  5.4243E+03 -4.2090E+03  7.532913E+19
   78    3  5.4566E+03 -4.2723E+03  9.547644E+19
   79    3  5.4818E+03 -4.3228E+03  1.083335E+20
   80    3  5.5013E+03 -4.3625E+03  1.418561E+20
   81    3  5.5162E+03 -4.3934E+03  1.593498E+20
   82    3  5.5276E+03 -4.4171E+03  2.330153E+20
   83    3  5.5361E+03 -4.4348E+03  2.639782E+20
   84    3  5.5421E+03 -4.4475E+03  4.237643E+20
   85    3  5.5462E+03 -4.4562E+03  4.372191E+20
   86    3  5.5489E+03 -4.4619E+03  5.920538E+20
   87    3  5.5506E+03 -4.4657E+03  5.937376E+20
   88    3  5.5519E+03 -4.4683E+03  6.645180E+20
   89    3  5.5529E+03 -4.4704E+03  3.276493E+20
   90    3  5.5538E+03 -4.4724E+03  3.488867E+20
    1    4  4.1936E+03 -3.8567E+03  1.282821E+21
    2    4  4.1955E+03 -3.8559E+03  7.954291E+20
    3    4  4.1975E+03 -3.8551E+03  6.521709E+20
    4    4  4.2001E+03 -3.8541E+03  5.838434E+20
    5    4  4.2037E+03 -3.8526E+03  4.407145E+20
    6    4  4.2091E+03 -3.8504E+03  3.384112E+20
    7    4  4.2173E+03 -3.8470E+03  3.420370E+20
    8    4  4.2293E+03 -3.8421E+03  2.563511E+20
    9    4  4.2459E+03 -3.8354E+03  2.355270E+20
   10    4  4.2682E+03 -3.8264E+03  1.520685E+20
   11    4  4.2971E+03 -3.8149E+03  1.388940E+20
   12    4  4.3339E+03 -3.8004E+03  1.056365E+20
   13    4  4.3804E+03 -3.7825E+03  7.536044E+19
   14    4  4.4383E+03 -3.7607E+03  9.312433E+19
   15    4  4.5097E+03 -3.7350E+03  9.981172E+19
   16    4  4.5949E+03 -3.7064E+03  7.849992E+19
   17    4  4.6929E+03 -3.6773E+03  4.266770E+19
   18    4  4.8011E+03 -3.6528E+03  3.251204E+19
   19    4  4.9100E+03 -3.6426E+03  2.565198E+19
   20    4  4.9948E+03 -3.6507E+03  1.736081E+19
   21    4  5.3442E+03 -2.8063E+03  0.000000E+00
   22    4  5.2304E+03 -2.6998E+03  0.000000E+00
   23    4  5.0649E+03 -2.4597E+03  0.000000E+00
   24    4  4.9210E+03 -2.1476E+03  0.000000E+00
   25    4  4.7951E+03 -1.8127E+03  0.000000E+00
   26    4  4.6832E+03 -1.4709E+03  0.000000E+00
   27    4  4.5846E+03 -1.1249E+03  0.000000E+00
   28    4  4.4998E+03 -7.7542E+02  0.000000E+00
   29    4  4.4293E+03 -4.2278E+02  0.000000E+00
   30    4  4.3728E+03 -6.7740E+01  0.000000E+00
   31    4  4.3321E+03  2.8921E+02  0.000000E+00
   32    4  4.3081E+03  6.4787E+02  0.000000E+00
   33    4  4.2989E+03  1.0072E+03  0.000000E+00
   34    4  4.3050E+03  1.3660E+03  0.000000E+00
   35    4  4.3280E+03  1.7232E+03  0.000000E+00
   36    4  4.3717E+03  2.0767E+03  0.000000E+00
   37    4  4.4390E+03  2.4239E+03  0.000000E+00
   38    4  4.5332E+03  2.7598E+03  0.000000E+00
   39    4  4.6601E+03  3.0739E+03  0.000000E+00
   40    4  4.8247E+03  3.3479E+03  0.000000E+00
   41    4  5.0272E+03  3.5597E+03  0.000000E+00
   42    4  5.2661E+03  3.6953E+03  0.000000E+00
   43    4  5.5435E+03  3.7493E+03  0.000000E+00
   44    4  5.8507E+03  3.7210E+03  0.000000E+00
   45    4  6.1657E+03  3.6205E+03  0.000000E+00
   46    4  6.4713E+03  3.4649E+03  0.000000E+00
   47    4  6.7588E+03  3.2669E+03  0.000000E+00
   48    4  7.0254E+03  3.0359E+03  0.000000E+00
   49    4  7.2698E+03  2.7791E+03  0.000000E+00
   50    4  7.4873E+03  2.4990E+03  0.000000E+00
   51    4  7.6755E+03  2.1975E+03  0.000000E+00
   52    4  7.8341E+03  1.8787E+03  0.000000E+00
   53    4  7.9607E+03  1.5460E+03  0.000000E+00
   54    4  8.0525E+03  1.2018E+03  0.000000E+00
   55    4  8.1102E+03  8.5015E+02  0.000000E+00
   56    4  8.1316E+03  4.9513E+02  0.000000E+00
   57    4  8.1120E+03  1.4026E+02  0.000000E+00
   58    4  8.0545E+03 -2.1081E+02  0.000000E+00
   59    4  7.9603E+03 -5.5325E+02  0.000000E+00
   60    4  7.8278E+03 -8.8226E+02  0.000000E+00
   61    4  7.6596E+03 -1.1946E+03  0.000000E+00
