    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
 -24.91168 -24.91168 -24.91168 -24.91168 -24.91168 -24.91168 -24.91167 -24.91168
 -24.91169 -24.91163 -24.91179 -24.91240 -24.91310 -24.91499 -24.92078 -24.93769
 -24.96032 -24.99769 -25.09898 -25.19105 -25.28834 -25.68908 -25.77686 -25.47583
 -25.04777 -25.04777 -25.04777 -25.04777 -25.04777 -25.04778 -25.04774 -25.04777
 -25.04790 -25.04733 -25.04777 -25.05054 -25.05134 -25.05167 -25.05775 -25.07280
 -25.09267 -25.12941 -25.22904 -25.31812 -25.41228 -25.80918 -25.89559 -25.59456
 -25.38055 -25.38055 -25.38055 -25.38054 -25.38055 -25.38055 -25.38051 -25.38055
 -25.38067 -25.38010 -25.38055 -25.38331 -25.38411 -25.38444 -25.39052 -25.40558
 -25.42544 -25.46218 -25.56181 -25.65089 -25.74505 -26.14195 -26.22837 -25.92734
 -25.59974 -25.59974 -25.59974 -25.59974 -25.59974 -25.59975 -25.59971 -25.59974
 -25.59987 -25.59929 -25.59974 -25.60250 -25.60331 -25.60363 -25.60971 -25.62477
 -25.64463 -25.68137 -25.78101 -25.87008 -25.96424 -26.36115 -26.44756 -26.14653
 -25.83209 -25.83209 -25.83209 -25.83209 -25.83209 -25.83210 -25.83206 -25.83209
 -25.83222 -25.83164 -25.83209 -25.83486 -25.83566 -25.83599 -25.84207 -25.85712
 -25.87699 -25.91373 -26.01336 -26.10243 -26.19660 -26.59350 -26.67991 -26.37888
 -26.09623 -26.09623 -26.09623 -26.09622 -26.09623 -26.09624 -26.09620 -26.09623
 -26.09636 -26.09578 -26.09623 -26.09899 -26.09980 -26.10012 -26.10620 -26.12126
 -26.14112 -26.17786 -26.27750 -26.36657 -26.46073 -26.85764 -26.94405 -26.64302
 -26.28364 -26.28364 -26.28364 -26.28363 -26.28364 -26.28364 -26.28360 -26.28364
 -26.28376 -26.28319 -26.28364 -26.28640 -26.28720 -26.28753 -26.29361 -26.30867
 -26.32853 -26.36527 -26.46490 -26.55398 -26.64814 -27.04504 -27.13146 -26.83043
 -26.54777 -26.54777 -26.54777 -26.54777 -26.54777 -26.54778 -26.54774 -26.54777
 -26.54790 -26.54733 -26.54777 -26.55054 -26.55134 -26.55167 -26.55775 -26.57280
 -26.59267 -26.62941 -26.72904 -26.81812 -26.91228 -27.30918 -27.39559 -27.09456
 -26.88055 -26.88055 -26.88055 -26.88054 -26.88055 -26.88055 -26.88051 -26.88055
 -26.88067 -26.88010 -26.88055 -26.88331 -26.88411 -26.88444 -26.89052 -26.90558
 -26.92544 -26.96218 -27.06181 -27.15089 -27.24505 -27.64195 -27.72837 -27.42734
 -27.09974 -27.09974 -27.09974 -27.09974 -27.09974 -27.09975 -27.09971 -27.09974
 -27.09987 -27.09929 -27.09974 -27.10250 -27.10331 -27.10363 -27.10971 -27.12477
 -27.14463 -27.18137 -27.28101 -27.37008 -27.46424 -27.86115 -27.94756 -27.64653
 -27.33209 -27.33209 -27.33209 -27.33209 -27.33209 -27.33210 -27.33206 -27.33209
 -27.33222 -27.33164 -27.33209 -27.33486 -27.33566 -27.33599 -27.34207 -27.35712
 -27.37699 -27.41373 -27.51336 -27.60243 -27.69660 -28.09350 -28.17991 -27.87888
 -27.59623 -27.59623 -27.59623 -27.59622 -27.59623 -27.59624 -27.59620 -27.59623
 -27.59636 -27.59578 -27.59623 -27.59899 -27.59980 -27.60012 -27.60620 -27.62126
 -27.64112 -27.67786 -27.77750 -27.86657 -27.96073 -28.35764 -28.44405 -28.14302
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -31.35752 -31.65621 -31.95204 -32.34268 -32.63847 -32.93336 -33.32644 -33.62745
 -33.93089 -34.33928 -34.65271 -34.96684 -35.38506 -35.70277 -36.01937 -36.43968
 -36.75667 -37.07077 -37.50359 -37.80968 -38.08200 -38.68235 -38.84190 -38.54087
 -31.34949 -31.66360 -31.98317 -32.41234 -32.73851 -33.06153 -33.47901 -33.78119
 -34.06513 -34.41270 -34.65823 -34.89342 -35.19640 -35.42228 -35.64562 -35.94114
 -36.16367 -36.38384 -36.68767 -36.89913 -37.08279 -37.51553 -37.59437 -37.29334
 -31.35250 -31.59516 -31.81104 -32.06310 -32.23509 -32.39455 -32.58101 -32.69581
 -32.78088 -32.84595 -32.86570 -32.86950 -32.86008 -32.84682 -32.83093 -32.80988
 -32.79323 -32.77503 -32.76134 -32.74319 -32.71276 -32.80631 -32.73627 -32.43524
 -30.57609 -30.64840 -30.68485 -30.69163 -30.67762 -30.65667 -30.62615 -30.60531
 -30.58948 -30.57840 -30.57626 -30.57700 -30.58092 -30.58519 -30.58985 -30.59693
 -30.60242 -30.60892 -30.63220 -30.64195 -30.63878 -30.79354 -30.75490 -30.45387
 -28.99216 -28.98195 -28.97890 -28.98224 -28.98791 -28.99524 -29.00551 -29.01232
 -29.01734 -29.02086 -29.02156 -29.02122 -29.02003 -29.01865 -29.01698 -29.01741
 -29.01963 -29.02427 -29.05310 -29.07133 -29.07814 -29.27312 -29.25828 -28.95725
 -27.74544 -27.74710 -27.74767 -27.74722 -27.74631 -27.74513 -27.74371 -27.74288
 -27.74215 -27.74146 -27.74144 -27.74195 -27.74220 -27.74242 -27.74402 -27.74997
 -27.75973 -27.77909 -27.83805 -27.88287 -27.91876 -28.18364 -28.20498 -27.90395
 -27.09299 -27.09221 -27.09195 -27.09216 -27.09259 -27.09315 -27.09380 -27.09420
 -27.09458 -27.09473 -27.09488 -27.09550 -27.09577 -27.09616 -27.09862 -27.10814
 -27.12406 -27.15385 -27.23258 -27.29462 -27.34966 -27.65887 -27.70278 -27.40175
 -26.42451 -26.42483 -26.42493 -26.42485 -26.42470 -26.42449 -26.42434 -26.42429
 -26.42417 -26.42413 -26.42406 -26.42382 -26.42456 -26.42647 -26.43043 -26.44689
 -26.47280 -26.51543 -26.61801 -26.70160 -26.77982 -27.13931 -27.20830 -26.90727
 -25.86869 -25.86864 -25.86862 -25.86866 -25.86869 -25.86870 -25.86885 -25.86904
 -25.86911 -25.86894 -25.86907 -25.86996 -25.87201 -25.87474 -25.88066 -25.90330
 -25.93807 -25.99382 -26.11713 -26.21790 -26.31644 -26.71623 -26.80416 -26.50313
 -25.62667 -25.62669 -25.62670 -25.62664 -25.62657 -25.62657 -25.62652 -25.62649
 -25.62654 -25.62639 -25.62651 -25.62754 -25.63022 -25.63374 -25.64064 -25.66611
 -25.70462 -25.76537 -25.89687 -26.00504 -26.11254 -26.52839 -26.62344 -26.32241
 -25.45173 -25.45171 -25.45167 -25.45191 -25.45220 -25.45223 -25.45220 -25.45222
 -25.45216 -25.45202 -25.45212 -25.45278 -25.45539 -25.45951 -25.46751 -25.49506
 -25.53581 -25.59965 -25.73635 -25.84917 -25.96215 -26.38797 -26.48749 -26.18646
 -25.33150 -25.33148 -25.33143 -25.33170 -25.33203 -25.33209 -25.33195 -25.33203
 -25.33239 -25.33247 -25.33248 -25.33338 -25.33653 -25.34112 -25.34971 -25.37867
 -25.42058 -25.48507 -25.62297 -25.73811 -25.85508 -26.28605 -26.38715 -26.08612
 -25.28123 -25.28124 -25.28128 -25.28118 -25.28106 -25.28107 -25.28099 -25.28106
 -25.28154 -25.28195 -25.28206 -25.28266 -25.28583 -25.29091 -25.29994 -25.32893
 -25.37046 -25.43460 -25.57345 -25.68950 -25.80600 -26.23653 -26.33783 -26.03680
 -25.24156 -25.24155 -25.24148 -25.24147 -25.24152 -25.24152 -25.24155 -25.24152
 -25.24134 -25.24159 -25.24222 -25.24311 -25.24598 -25.25094 -25.26065 -25.28999
 -25.33063 -25.39326 -25.53095 -25.64580 -25.75920 -26.18724 -26.28854 -25.98751
 -25.22763 -25.22767 -25.22793 -25.22811 -25.22806 -25.22805 -25.22807 -25.22806
 -25.22804 -25.22828 -25.22880 -25.22975 -25.23269 -25.23748 -25.24663 -25.27428
 -25.31287 -25.37272 -25.50470 -25.61541 -25.72673 -26.14910 -26.24686 -25.94583
 -25.23600 -25.23606 -25.23640 -25.23665 -25.23659 -25.23657 -25.23661 -25.23659
 -25.23652 -25.23684 -25.23733 -25.23794 -25.24066 -25.24530 -25.25376 -25.27980
 -25.31641 -25.37337 -25.50168 -25.60962 -25.71720 -26.13344 -26.22871 -25.92768
 -25.25262 -25.25261 -25.25253 -25.25248 -25.25249 -25.25249 -25.25250 -25.25249
 -25.25244 -25.25274 -25.25327 -25.25403 -25.25660 -25.26087 -25.26886 -25.29297
 -25.32684 -25.38035 -25.50401 -25.60829 -25.71136 -26.11943 -26.21110 -25.91007
 -25.29006 -25.29007 -25.29008 -25.29009 -25.29008 -25.29008 -25.29010 -25.29008
 -25.29003 -25.29033 -25.29092 -25.29181 -25.29432 -25.29816 -25.30530 -25.32753
 -25.35875 -25.40793 -25.52447 -25.62378 -25.72272 -26.12186 -26.20886 -25.90783
 -25.27993 -25.27993 -25.27993 -25.27992 -25.27992 -25.27992 -25.27994 -25.27992
 -25.27986 -25.28021 -25.28081 -25.28154 -25.28365 -25.28714 -25.29387 -25.31454
 -25.34314 -25.38824 -25.49867 -25.59348 -25.68772 -26.07841 -26.16156 -25.86053
 -25.42582 -25.42582 -25.42582 -25.42582 -25.42582 -25.42581 -25.42584 -25.42582
 -25.42574 -25.42616 -25.42674 -25.42718 -25.42893 -25.43235 -25.43901 -25.45846
 -25.48527 -25.52842 -25.63584 -25.72777 -25.81845 -26.20374 -26.28475 -25.98372
 -25.75859 -25.75859 -25.75859 -25.75859 -25.75859 -25.75858 -25.75861 -25.75859
 -25.75851 -25.75894 -25.75952 -25.75996 -25.76170 -25.76512 -25.77179 -25.79123
 -25.81804 -25.86119 -25.96862 -26.06055 -26.15123 -26.53651 -26.61752 -26.31649
 -25.97778 -25.97778 -25.97778 -25.97778 -25.97778 -25.97778 -25.97780 -25.97778
 -25.97770 -25.97813 -25.97871 -25.97915 -25.98089 -25.98431 -25.99098 -26.01042
 -26.03723 -26.08038 -26.18781 -26.27974 -26.37042 -26.75570 -26.83671 -26.53568
 -26.21013 -26.21014 -26.21014 -26.21014 -26.21014 -26.21013 -26.21016 -26.21014
 -26.21006 -26.21048 -26.21106 -26.21150 -26.21325 -26.21667 -26.22333 -26.24277
 -26.26958 -26.31274 -26.42016 -26.51209 -26.60277 -26.98806 -27.06906 -26.76803
 -26.47427 -26.47427 -26.47427 -26.47427 -26.47427 -26.47427 -26.47429 -26.47427
 -26.47419 -26.47462 -26.47520 -26.47564 -26.47738 -26.48080 -26.48747 -26.50691
 -26.53372 -26.57687 -26.68430 -26.77623 -26.86691 -27.25219 -27.33320 -27.03217
 -26.66168 -26.66168 -26.66168 -26.66168 -26.66168 -26.66167 -26.66170 -26.66168
 -26.66160 -26.66203 -26.66261 -26.66305 -26.66479 -26.66821 -26.67488 -26.69432
 -26.72113 -26.76428 -26.87171 -26.96364 -27.05432 -27.43960 -27.52061 -27.21958
 -26.92582 -26.92582 -26.92582 -26.92582 -26.92582 -26.92581 -26.92584 -26.92582
 -26.92574 -26.92616 -26.92674 -26.92718 -26.92893 -26.93235 -26.93901 -26.95846
 -26.98527 -27.02842 -27.13584 -27.22777 -27.31845 -27.70374 -27.78475 -27.48372
 -27.25859 -27.25859 -27.25859 -27.25859 -27.25859 -27.25858 -27.25861 -27.25859
 -27.25851 -27.25894 -27.25952 -27.25996 -27.26170 -27.26512 -27.27179 -27.29123
 -27.31804 -27.36119 -27.46862 -27.56055 -27.65123 -28.03651 -28.11752 -27.81649
 -27.47778 -27.47778 -27.47778 -27.47778 -27.47778 -27.47778 -27.47780 -27.47778
 -27.47770 -27.47813 -27.47871 -27.47915 -27.48089 -27.48431 -27.49098 -27.51042
 -27.53723 -27.58038 -27.68781 -27.77974 -27.87042 -28.25570 -28.33671 -28.03568
 -27.71013 -27.71014 -27.71014 -27.71014 -27.71014 -27.71013 -27.71016 -27.71014
 -27.71006 -27.71048 -27.71106 -27.71150 -27.71325 -27.71667 -27.72333 -27.74277
 -27.76958 -27.81274 -27.92016 -28.01209 -28.10277 -28.48806 -28.56906 -28.26803
 -27.97427 -27.97427 -27.97427 -27.97427 -27.97427 -27.97427 -27.97429 -27.97427
 -27.97419 -27.97462 -27.97520 -27.97564 -27.97738 -27.98080 -27.98747 -28.00691
 -28.03372 -28.07687 -28.18430 -28.27623 -28.36691 -28.75219 -28.83320 -28.53217
---------------------/ IGRD= 3  / IPRT= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -26.82248 -27.12387 -27.42449 -27.82238 -28.12371 -28.42441 -28.82273 -29.12462
 -29.42592 -29.82451 -30.12560 -30.42481 -30.81883 -31.11566 -31.41094 -31.80365
 -32.10126 -32.39855 -32.81596 -33.11538 -33.38473 -33.99404 -34.16056 -33.85953
 -26.82236 -27.12375 -27.42444 -27.82278 -28.12440 -28.42477 -28.82129 -29.12055
 -29.41834 -29.81375 -30.11636 -30.42294 -30.83803 -31.15833 -31.48029 -31.90486
 -32.21703 -32.51394 -32.89520 -33.14507 -33.35302 -33.82992 -33.93176 -33.63073
 -26.82242 -27.12379 -27.42425 -27.82097 -28.12147 -28.42294 -28.82539 -29.13321
 -29.44226 -29.84434 -30.13463 -30.40435 -30.71969 -30.92677 -31.11124 -31.32673
 -31.46582 -31.57888 -31.69152 -31.73268 -31.73630 -31.85268 -31.78827 -31.48724
 -26.82201 -27.12333 -27.42458 -27.82352 -28.12328 -28.41561 -28.77562 -29.01967
 -29.23598 -29.47927 -29.62839 -29.74281 -29.83554 -29.86477 -29.86774 -29.85157
 -29.83381 -29.81700 -29.81734 -29.81671 -29.80669 -29.95679 -29.91730 -29.61627
 -26.81312 -27.10378 -27.38189 -27.71670 -27.93591 -28.11901 -28.29729 -28.38151
 -28.42497 -28.43999 -28.43434 -28.42442 -28.41573 -28.41470 -28.41701 -28.42664
 -28.43729 -28.45013 -28.48776 -28.51083 -28.52111 -28.71651 -28.70071 -28.39968
 -26.70751 -26.91828 -27.08194 -27.22415 -27.28366 -27.31383 -27.32874 -27.33241
 -27.33527 -27.33954 -27.34300 -27.34620 -27.34863 -27.34916 -27.34981 -27.35487
 -27.36453 -27.38340 -27.44224 -27.48740 -27.52324 -27.78663 -27.80705 -27.50602
 -26.50015 -26.62080 -26.69441 -26.74305 -26.76000 -26.77011 -26.77792 -26.78103
 -26.78239 -26.78208 -26.78106 -26.78023 -26.77995 -26.78057 -26.78263 -26.79279
 -26.81080 -26.84362 -26.92700 -26.99138 -27.04619 -27.35364 -27.39692 -27.09589
 -26.10150 -26.14235 -26.16499 -26.18057 -26.18648 -26.18919 -26.18955 -26.18912
 -26.18955 -26.19017 -26.19050 -26.19131 -26.19229 -26.19343 -26.19701 -26.21343
 -26.24068 -26.28715 -26.39635 -26.48336 -26.56181 -26.91905 -26.98700 -26.68597
 -25.66483 -25.68011 -25.68814 -25.69259 -25.69410 -25.69582 -25.69694 -25.69676
 -25.69663 -25.69651 -25.69650 -25.69676 -25.69786 -25.70014 -25.70590 -25.72936
 -25.76608 -25.82560 -25.95816 -26.06578 -26.16598 -26.56148 -26.64677 -26.34574
 -25.45888 -25.46877 -25.47372 -25.47609 -25.47663 -25.47722 -25.47742 -25.47733
 -25.47768 -25.47781 -25.47788 -25.47876 -25.48036 -25.48304 -25.49016 -25.51573
 -25.55546 -25.62116 -25.76369 -25.87888 -25.98766 -26.40056 -26.49416 -26.19313
 -25.30601 -25.31281 -25.31613 -25.31850 -25.31944 -25.31938 -25.31922 -25.31958
 -25.32011 -25.32030 -25.32029 -25.32081 -25.32251 -25.32574 -25.33341 -25.36076
 -25.40313 -25.47233 -25.61940 -25.73923 -25.85570 -26.28006 -26.37776 -26.07673
 -25.20162 -25.20700 -25.20967 -25.21113 -25.21154 -25.21178 -25.21208 -25.21232
 -25.21254 -25.21252 -25.21259 -25.21330 -25.21543 -25.21909 -25.22722 -25.25565
 -25.29896 -25.36897 -25.51907 -25.64240 -25.76185 -26.18968 -26.28868 -25.98765
 -25.15761 -25.16251 -25.16498 -25.16600 -25.16617 -25.16669 -25.16685 -25.16677
 -25.16731 -25.16763 -25.16757 -25.16821 -25.17061 -25.17455 -25.18270 -25.21100
 -25.25417 -25.32407 -25.47498 -25.59886 -25.71766 -26.14538 -26.24484 -25.94381
 -25.12322 -25.12760 -25.12984 -25.13097 -25.13130 -25.13173 -25.13193 -25.13190
 -25.13216 -25.13228 -25.13243 -25.13336 -25.13592 -25.13989 -25.14817 -25.17591
 -25.21799 -25.28658 -25.43550 -25.55793 -25.67557 -26.10149 -26.20012 -25.89909
 -25.11289 -25.11713 -25.11926 -25.12063 -25.12116 -25.12139 -25.12161 -25.12173
 -25.12170 -25.12185 -25.12232 -25.12322 -25.12574 -25.12965 -25.13739 -25.16313
 -25.20266 -25.26804 -25.41269 -25.53183 -25.64555 -26.06536 -26.16153 -25.86050
 -25.12203 -25.12635 -25.12851 -25.12996 -25.13042 -25.13036 -25.13061 -25.13101
 -25.13103 -25.13116 -25.13160 -25.13236 -25.13472 -25.13847 -25.14576 -25.17015
 -25.20765 -25.26990 -25.40988 -25.52621 -25.63789 -26.05195 -26.14481 -25.84378
 -25.13802 -25.14219 -25.14441 -25.14597 -25.14646 -25.14646 -25.14671 -25.14707
 -25.14707 -25.14725 -25.14766 -25.14818 -25.15032 -25.15403 -25.16103 -25.18374
 -25.21851 -25.27682 -25.41169 -25.52462 -25.63252 -26.03929 -26.12875 -25.82772
 -25.17472 -25.17920 -25.18156 -25.18323 -25.18374 -25.18373 -25.18400 -25.18440
 -25.18440 -25.18458 -25.18511 -25.18582 -25.18759 -25.19067 -25.19721 -25.21800
 -25.24958 -25.30334 -25.43151 -25.53994 -25.64396 -26.04234 -26.12746 -25.82643
 -25.16302 -25.16802 -25.17056 -25.17230 -25.17286 -25.17285 -25.17313 -25.17355
 -25.17360 -25.17360 -25.17396 -25.17472 -25.17641 -25.17921 -25.18533 -25.20437
 -25.23314 -25.28277 -25.40498 -25.50911 -25.60866 -25.99939 -26.08111 -25.78008
 -25.30760 -25.31309 -25.31577 -25.31751 -25.31812 -25.31811 -25.31838 -25.31884
 -25.31892 -25.31871 -25.31884 -25.31962 -25.32131 -25.32394 -25.32972 -25.34780
 -25.37518 -25.42265 -25.54106 -25.64215 -25.73888 -26.12514 -26.20490 -25.90387
 -25.64038 -25.64586 -25.64854 -25.65029 -25.65089 -25.65088 -25.65115 -25.65161
 -25.65170 -25.65149 -25.65161 -25.65240 -25.65409 -25.65671 -25.66249 -25.68057
 -25.70795 -25.75542 -25.87383 -25.97492 -26.07165 -26.45792 -26.53767 -26.23664
 -25.85957 -25.86505 -25.86774 -25.86948 -25.87008 -25.87007 -25.87035 -25.87080
 -25.87089 -25.87068 -25.87080 -25.87159 -25.87328 -25.87590 -25.88168 -25.89977
 -25.92714 -25.97461 -26.09303 -26.19411 -26.29084 -26.67711 -26.75686 -26.45583
 -26.09192 -26.09740 -26.10009 -26.10183 -26.10243 -26.10243 -26.10270 -26.10316
 -26.10324 -26.10303 -26.10316 -26.10394 -26.10563 -26.10825 -26.11403 -26.13212
 -26.15950 -26.20696 -26.32538 -26.42646 -26.52320 -26.90946 -26.98921 -26.68818
 -26.35606 -26.36154 -26.36423 -26.36597 -26.36657 -26.36656 -26.36684 -26.36729
 -26.36738 -26.36717 -26.36729 -26.36808 -26.36977 -26.37239 -26.37817 -26.39626
 -26.42363 -26.47110 -26.58952 -26.69060 -26.78733 -27.17360 -27.25335 -26.95232
 -26.54347 -26.54895 -26.55163 -26.55338 -26.55398 -26.55397 -26.55424 -26.55470
 -26.55479 -26.55458 -26.55470 -26.55549 -26.55718 -26.55980 -26.56558 -26.58366
 -26.61104 -26.65851 -26.77692 -26.87801 -26.97474 -27.36101 -27.44076 -27.13973
 -26.80760 -26.81309 -26.81577 -26.81751 -26.81812 -26.81811 -26.81838 -26.81884
 -26.81892 -26.81871 -26.81884 -26.81962 -26.82131 -26.82394 -26.82972 -26.84780
 -26.87518 -26.92265 -27.04106 -27.14215 -27.23888 -27.62514 -27.70490 -27.40387
 -27.14038 -27.14586 -27.14854 -27.15029 -27.15089 -27.15088 -27.15115 -27.15161
 -27.15170 -27.15149 -27.15161 -27.15240 -27.15409 -27.15671 -27.16249 -27.18057
 -27.20795 -27.25542 -27.37383 -27.47492 -27.57165 -27.95792 -28.03767 -27.73664
 -27.35957 -27.36505 -27.36774 -27.36948 -27.37008 -27.37007 -27.37035 -27.37080
 -27.37089 -27.37068 -27.37080 -27.37159 -27.37328 -27.37590 -27.38168 -27.39977
 -27.42714 -27.47461 -27.59303 -27.69411 -27.79084 -28.17711 -28.25686 -27.95583
 -27.59192 -27.59740 -27.60009 -27.60183 -27.60243 -27.60243 -27.60270 -27.60316
 -27.60324 -27.60303 -27.60316 -27.60394 -27.60563 -27.60825 -27.61403 -27.63212
 -27.65950 -27.70696 -27.82538 -27.92646 -28.02320 -28.40946 -28.48921 -28.18818
 -27.85606 -27.86154 -27.86423 -27.86597 -27.86657 -27.86656 -27.86684 -27.86729
 -27.86738 -27.86717 -27.86729 -27.86808 -27.86977 -27.87239 -27.87817 -27.89626
 -27.92363 -27.97110 -28.08952 -28.19060 -28.28733 -28.67360 -28.75335 -28.45232
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 04/11/99
 -51.24952 -51.24952 -51.24952 -51.24952 -51.24952 -51.24952 -51.24952 -51.24952
 -51.24952 -51.24952 -51.24952 -51.24951 -51.24953 -51.24955 -51.24941 -51.24964
 -51.25054 -51.25172 -51.25551 -51.26213 -51.27349 -51.30721 -51.35875 -51.44245
 -41.06367 -41.06367 -41.06367 -41.06367 -41.06367 -41.06367 -41.06367 -41.06367
