    4   24   25    1    4     /BERYLLIUM          /GCR PROJECT      
--------------------------------------------------------------------------------
    2    1    2    1    1                                                       
--------------------------------------------------------------------------------
   4.00000   4.47712   5.00000   5.47712   6.00000   6.47712   7.00000   7.47712
   8.00000   8.47712   9.00000   9.47712  10.00000  10.47712  11.00000  11.47712
  12.00000  12.47712  13.00000  13.47712  14.00000  14.47712  15.00000  15.47712
  -0.69877  -0.52268  -0.30083  -0.15470   0.07938   0.30123   0.47732   0.65341
   0.84530   1.04159   1.25547   1.44736   1.65341   1.84530   2.00020   2.23065
   2.43157   2.63367   2.82628   3.02139   3.21690   3.39814   3.60766   3.79954
   4.00020
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 23/02/06
 -27.40574 -27.40571 -27.40574 -27.40576 -27.40576 -27.40576 -27.40576 -27.40575
 -27.40578 -27.40570 -27.40609 -27.40466 -27.40149 -27.39987 -27.39506 -27.39758
 -26.69376 -26.69381 -26.69468 -26.69572 -26.69656 -26.69710 -26.69754 -26.69780
 -26.69798 -26.69807 -26.69814 -26.69816 -26.69816 -26.69816 -26.69816 -26.69815
 -26.69817 -26.69813 -26.69830 -26.69772 -26.69631 -26.69512 -26.69229 -26.69589
 -26.31490 -26.31445 -26.30699 -26.29833 -26.29200 -26.28810 -26.28480 -26.28275
 -26.28146 -26.28071 -26.28009 -26.27987 -26.27989 -26.27989 -26.27989 -26.27989
 -26.27989 -26.27988 -26.27992 -26.27979 -26.27913 -26.27788 -26.27744 -26.28142
 -26.07444 -26.07420 -26.07029 -26.06576 -26.06246 -26.06042 -26.05869 -26.05766
 -26.05705 -26.05650 -26.05575 -26.05542 -26.05546 -26.05545 -26.05545 -26.05545
 -26.05545 -26.05546 -26.05542 -26.05553 -26.05563 -26.05568 -26.05475 -26.05793
 -25.84104 -25.84102 -25.84073 -25.84039 -25.84014 -25.84007 -25.84003 -25.83978
 -25.83947 -25.84017 -25.84207 -25.84302 -25.84289 -25.84293 -25.84292 -25.84292
 -25.84294 -25.84287 -25.84320 -25.84210 -25.83940 -25.83970 -25.84044 -25.84514
 -25.72091 -25.72092 -25.72098 -25.72101 -25.72094 -25.72081 -25.72066 -25.72060
 -25.72058 -25.72040 -25.72000 -25.71981 -25.71984 -25.71983 -25.71983 -25.71983
 -25.71983 -25.71984 -25.71978 -25.72000 -25.72061 -25.72045 -25.72081 -25.72388
 -25.63668 -25.63668 -25.63679 -25.63704 -25.63746 -25.63790 -25.63835 -25.63868
 -25.63890 -25.63902 -25.63909 -25.63910 -25.63910 -25.63910 -25.63910 -25.63910
 -25.63910 -25.63910 -25.63911 -25.63907 -25.63898 -25.63899 -25.63920 -25.64258
 -25.61597 -25.61592 -25.61487 -25.61258 -25.60883 -25.60499 -25.60106 -25.59818
 -25.59612 -25.59528 -25.59523 -25.59535 -25.59533 -25.59533 -25.59533 -25.59533
 -25.59533 -25.59533 -25.59533 -25.59535 -25.59546 -25.59535 -25.59533 -25.59839
 -25.58336 -25.58337 -25.58331 -25.58269 -25.58121 -25.57972 -25.57838 -25.57737
 -25.57655 -25.57626 -25.57643 -25.57658 -25.57656 -25.57657 -25.57657 -25.57657
 -25.57657 -25.57656 -25.57658 -25.57652 -25.57614 -25.57666 -25.57825 -25.58054
 -25.58345 -25.58331 -25.58125 -25.57961 -25.57958 -25.57944 -25.57826 -25.57748
 -25.57754 -25.57729 -25.57625 -25.57569 -25.57576 -25.57574 -25.57575 -25.57575
 -25.57574 -25.57577 -25.57560 -25.57618 -25.57771 -25.57727 -25.57766 -25.57930
 -25.58037 -25.58041 -25.58107 -25.58162 -25.58170 -25.58181 -25.58225 -25.58254
 -25.58256 -25.58265 -25.58298 -25.58315 -25.58312 -25.58313 -25.58313 -25.58313
 -25.58313 -25.58312 -25.58318 -25.58299 -25.58254 -25.58259 -25.58320 -25.58505
 -25.57145 -25.57179 -25.57688 -25.58110 -25.58169 -25.58256 -25.58594 -25.58818
 -25.58833 -25.58904 -25.59154 -25.59286 -25.59268 -25.59274 -25.59273 -25.59272
 -25.59275 -25.59266 -25.59307 -25.59169 -25.58802 -25.58905 -25.59043 -25.59264
 -25.56329 -25.56389 -25.57304 -25.58062 -25.58168 -25.58324 -25.58932 -25.59335
 -25.59362 -25.59489 -25.59938 -25.60176 -25.60144 -25.60153 -25.60151 -25.60151
 -25.60156 -25.60140 -25.60212 -25.59966 -25.59305 -25.59496 -25.59705 -25.59959
 -25.55475 -25.55564 -25.56902 -25.58013 -25.58167 -25.58396 -25.59285 -25.59875
 -25.59915 -25.60101 -25.60759 -25.61107 -25.61059 -25.61073 -25.61070 -25.61070
 -25.61077 -25.61053 -25.61160 -25.60799 -25.59830 -25.60114 -25.60398 -25.60686
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 3   / DATE= 23/02/06
 -30.17889 -30.17889 -30.17889 -30.17889 -30.17889 -30.17889 -30.17889 -30.17889
 -30.17889 -30.17889 -30.17890 -30.17889 -30.17891 -30.17884 -30.17917 -30.17802
 -30.18372 -30.20161 -30.23758 -30.34768 -30.63080 -31.04019 -31.48308 -31.72687
 -28.82397 -28.82397 -28.82397 -28.82397 -28.82397 -28.82397 -28.82397 -28.82397
 -28.82397 -28.82397 -28.82398 -28.82397 -28.82399 -28.82394 -28.82416 -28.82343
 -28.82711 -28.83933 -28.86546 -28.94124 -29.13139 -29.39994 -29.68123 -29.83326
 -27.14475 -27.14475 -27.14475 -27.14475 -27.14475 -27.14475 -27.14475 -27.14475
 -27.14475 -27.14475 -27.14475 -27.14475 -27.14475 -27.14474 -27.14481 -27.14459
 -27.14582 -27.15098 -27.16446 -27.19733 -27.27239 -27.36780 -27.45227 -27.49319
 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143
 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143 -26.30143 -26.30144 -26.30135
 -26.30170 -26.30310 -26.30654 -26.31508 -26.33392 -26.35541 -26.37165 -26.37953
 -25.47387 -25.47387 -25.47387 -25.47387 -25.47387 -25.47387 -25.47387 -25.47387
 -25.47387 -25.47387 -25.47387 -25.47387 -25.47387 -25.47388 -25.47383 -25.47384
 -25.47348 -25.47168 -25.46729 -25.45618 -25.42966 -25.39904 -25.37574 -25.36742
 -25.06132 -25.06132 -25.06133 -25.06135 -25.06135 -25.06134 -25.06134 -25.06134
 -25.06134 -25.06134 -25.06134 -25.06134 -25.06134 -25.06136 -25.06123 -25.06091
 -25.06106 -25.06001 -25.05272 -25.03369 -24.99077 -24.93976 -24.89817 -24.88096
 -24.88511 -24.88510 -24.88503 -24.88497 -24.88497 -24.88498 -24.88499 -24.88499
 -24.88499 -24.88499 -24.88499 -24.88499 -24.88499 -24.88498 -24.88503 -24.88518
 -24.88493 -24.88301 -24.87492 -24.85410 -24.80612 -24.74557 -24.69325 -24.67033
 -24.78917 -24.78918 -24.78932 -24.78945 -24.78945 -24.78942 -24.78941 -24.78940
 -24.78940 -24.78940 -24.78940 -24.78941 -24.78940 -24.78941 -24.78936 -24.78948
 -24.78874 -24.78526 -24.77753 -24.75744 -24.70665 -24.63993 -24.57735 -24.54916
 -24.74055 -24.74048 -24.73937 -24.73844 -24.73841 -24.73865 -24.73870 -24.73868
 -24.73868 -24.73869 -24.73869 -24.73869 -24.73868 -24.73869 -24.73866 -24.73878
 -24.73818 -24.73536 -24.72843 -24.70830 -24.65503 -24.58195 -24.50922 -24.47473
 -24.72414 -24.72413 -24.72395 -24.72383 -24.72388 -24.72388 -24.72371 -24.72359
 -24.72359 -24.72362 -24.72362 -24.72362 -24.72362 -24.72362 -24.72357 -24.72370
 -24.72303 -24.72054 -24.71254 -24.69104 -24.63805 -24.55985 -24.47991 -24.44126
 -24.73021 -24.73021 -24.73014 -24.73018 -24.73058 -24.73137 -24.73253 -24.73318
 -24.73318 -24.73305 -24.73311 -24.73316 -24.73317 -24.73311 -24.73289 -24.73306
 -24.73238 -24.72991 -24.72326 -24.70349 -24.65021 -24.56911 -24.48377 -24.44882
 -24.75421 -24.75419 -24.75400 -24.75430 -24.75533 -24.75589 -24.75560 -24.75528
 -24.75532 -24.75528 -24.75498 -24.75487 -24.75476 -24.75519 -24.75618 -24.75621
 -24.75511 -24.75317 -24.74779 -24.72757 -24.67776 -24.59679 -24.51157 -24.48254
 -24.78755 -24.78756 -24.78772 -24.78795 -24.78821 -24.78839 -24.78847 -24.78837
 -24.78825 -24.78859 -24.78947 -24.79000 -24.78977 -24.79033 -24.79171 -24.79160
 -24.79129 -24.78924 -24.78297 -24.76602 -24.71700 -24.63877 -24.55550 -24.53330
 -24.83616 -24.83611 -24.83505 -24.83292 -24.83003 -24.82841 -24.82840 -24.82872
 -24.82863 -24.82874 -24.82929 -24.82959 -24.82956 -24.82953 -24.82922 -24.82889
 -24.82951 -24.82881 -24.82297 -24.80829 -24.76083 -24.68360 -24.60141 -24.58328
 -24.86577 -24.86575 -24.86519 -24.86408 -24.86255 -24.86168 -24.86165 -24.86190
 -24.86200 -24.86193 -24.86174 -24.86161 -24.86169 -24.86150 -24.86261 -24.86463
 -24.86279 -24.86177 -24.85798 -24.84226 -24.79938 -24.72236 -24.63902 -24.62397
 -24.91671 -24.91671 -24.91665 -24.91656 -24.91646 -24.91635 -24.91627 -24.91646
 -24.91692 -24.91720 -24.91715 -24.91711 -24.91707 -24.91719 -24.91657 -24.91753
 -24.91935 -24.91698 -24.91542 -24.90080 -24.85827 -24.78592 -24.69971 -24.68149
 -24.96835 -24.96835 -24.96843 -24.96860 -24.96876 -24.96863 -24.96840 -24.96918
 -24.97122 -24.97261 -24.97273 -24.97247 -24.97255 -24.97261 -24.97273 -24.97278
 -24.97228 -24.97314 -24.96992 -24.95616 -24.91862 -24.84662 -24.75580 -24.73167
 -25.02737 -25.02738 -25.02754 -25.02779 -25.02807 -25.02835 -25.02865 -25.02884
 -25.02894 -25.02906 -25.02926 -25.02939 -25.02963 -25.02990 -25.03012 -25.03067
 -25.03121 -25.03068 -25.02740 -25.01643 -24.98013 -24.91066 -24.81684 -24.78408
 -25.08743 -25.08743 -25.08739 -25.08730 -25.08719 -25.08714 -25.08719 -25.08735
 -25.08756 -25.08751 -25.08729 -25.08766 -25.08806 -25.08810 -25.08870 -25.08888
 -25.08943 -25.08908 -25.08634 -25.07653 -25.04279 -24.97446 -24.87739 -24.83570
 -25.14849 -25.14851 -25.14882 -25.14900 -25.14886 -25.14884 -25.14911 -25.14928
 -25.14922 -25.14928 -25.14958 -25.14973 -25.15007 -25.15047 -25.15063 -25.15104
 -25.15125 -25.15154 -25.14902 -25.14032 -25.10986 -25.04508 -24.94370 -24.88975
 -25.21206 -25.21208 -25.21250 -25.21279 -25.21274 -25.21279 -25.21316 -25.21340
 -25.21339 -25.21348 -25.21383 -25.21413 -25.21404 -25.21424 -25.21480 -25.21493
 -25.21555 -25.21539 -25.21353 -25.20544 -25.17817 -25.11708 -25.01420 -24.94877
 -25.27142 -25.27145 -25.27191 -25.27232 -25.27237 -25.27218 -25.27200 -25.27222
 -25.27286 -25.27306 -25.27275 -25.27318 -25.27407 -25.27382 -25.27407 -25.27481
 -25.27455 -25.27450 -25.27297 -25.26641 -25.24137 -25.18401 -25.08053 -25.00655
 -25.33983 -25.33986 -25.34038 -25.34097 -25.34120 -25.34071 -25.33978 -25.33998
 -25.34149 -25.34187 -25.34071 -25.34124 -25.34357 -25.34278 -25.34249 -25.34419
 -25.34258 -25.34284 -25.34157 -25.33705 -25.31434 -25.26137 -25.15728 -25.07372
 -25.40248 -25.40252 -25.40310 -25.40385 -25.40424 -25.40347 -25.40186 -25.40204
 -25.40435 -25.40489 -25.40295 -25.40359 -25.40723 -25.40594 -25.40516 -25.40773
 -25.40489 -25.40543 -25.40439 -25.40174 -25.38118 -25.33222 -25.22758 -25.13524
 -25.46800 -25.46804 -25.46868 -25.46960 -25.47015 -25.46910 -25.46678 -25.46693
 -25.47009 -25.47079 -25.46804 -25.46878 -25.47379 -25.47199 -25.47069 -25.47418
 -25.47004 -25.47088 -25.47008 -25.46940 -25.45107 -25.40631 -25.30109 -25.19958
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 4   / DATE= 23/02/06
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -64.86737 -58.85177 -60.06279 -61.03775 -60.82009 -60.88058
 -60.86477 -60.86910 -60.86797 -60.86828 -60.86819 -60.86822 -60.86821 -60.86821
 -45.24759 -45.24759 -45.24759 -45.23982 -45.22740 -45.30044 -45.33387 -45.04395
 -44.92265 -46.07439 -48.20217 -49.17931 -48.98260 -48.82423 -48.85959 -48.84976
 -48.85233 -48.85163 -48.85181 -48.85176 -48.85177 -48.85177 -48.85177 -48.85175
 -41.88749 -41.88749 -41.88749 -41.88994 -41.89385 -41.87084 -41.86030 -41.95165
 -41.98987 -41.62699 -40.95660 -40.64874 -40.71071 -40.76061 -40.74947 -40.75257
 -40.75176 -40.75198 -40.75192 -40.75194 -40.75193 -40.75193 -40.75195 -40.75194
 -35.23080 -35.23080 -35.23080 -35.23068 -35.23048 -35.23164 -35.23216 -35.22759
 -35.22568 -35.24384 -35.27740 -35.29281 -35.28970 -35.28721 -35.28776 -35.28761
 -35.28765 -35.28764 -35.28764 -35.28764 -35.28764 -35.28764 -35.28764 -35.28763
 -31.74251 -31.74251 -31.74251 -31.74266 -31.74289 -31.74152 -31.74090 -31.74633
 -31.74860 -31.72702 -31.68713 -31.66881 -31.67250 -31.67547 -31.67481 -31.67499
 -31.67494 -31.67496 -31.67495 -31.67495 -31.67497 -31.67490 -31.67526 -31.67527
 -29.23426 -29.23426 -29.23426 -29.23423 -29.23419 -29.23447 -29.23460 -29.23347
 -29.23300 -29.23747 -29.24574 -29.24953 -29.24877 -29.24815 -29.24829 -29.24825
 -29.24826 -29.24826 -29.24826 -29.24826 -29.24826 -29.24827 -29.24835 -29.24986
 -27.90178 -27.90178 -27.90178 -27.90178 -27.90178 -27.90178 -27.90178 -27.90176
 -27.90175 -27.90185 -27.90204 -27.90212 -27.90211 -27.90209 -27.90210 -27.90209
 -27.90210 -27.90209 -27.90210 -27.90209 -27.90211 -27.90208 -27.90220 -27.90193
 -27.00052 -27.00052 -27.00052 -27.00052 -27.00052 -27.00051 -27.00051 -27.00054
 -27.00055 -27.00043 -27.00019 -27.00008 -27.00011 -27.00012 -27.00012 -27.00012
 -27.00012 -27.00012 -27.00014 -27.00005 -27.00063 -27.00088 -27.00171 -27.00449
 -26.48485 -26.48485 -26.48485 -26.48485 -26.48485 -26.48485 -26.48485 -26.48485
 -26.48484 -26.48485 -26.48486 -26.48487 -26.48487 -26.48487 -26.48487 -26.48487
 -26.48487 -26.48486 -26.48491 -26.48473 -26.48570 -26.48628 -26.48669 -26.48954
 -26.21565 -26.21565 -26.21565 -26.21565 -26.21565 -26.21565 -26.21565 -26.21565
 -26.21565 -26.21565 -26.21564 -26.21564 -26.21564 -26.21564 -26.21564 -26.21564
 -26.21564 -26.21564 -26.21566 -26.21559 -26.21613 -26.21632 -26.21740 -26.22091
 -25.96893 -25.96893 -25.96893 -25.96893 -25.96893 -25.96893 -25.96893 -25.96893
 -25.96893 -25.96894 -25.96894 -25.96894 -25.96894 -25.96894 -25.96894 -25.96894
 -25.96894 -25.96895 -25.96889 -25.96915 -25.96893 -25.96841 -25.97092 -25.97418
 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863
 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863 -25.84863
 -25.84864 -25.84861 -25.84872 -25.84836 -25.85038 -25.85194 -25.85103 -25.85459
 -25.78368 -25.78368 -25.78368 -25.78368 -25.78368 -25.78368 -25.78368 -25.78368
 -25.78368 -25.78368 -25.78367 -25.78367 -25.78367 -25.78367 -25.78367 -25.78367
 -25.78367 -25.78368 -25.78367 -25.78368 -25.78359 -25.78314 -25.78510 -25.78722
 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647
 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647 -25.74647
 -25.74647 -25.74647 -25.74647 -25.74647 -25.74648 -25.74629 -25.74745 -25.75134
 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891
 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891 -25.72891
 -25.72891 -25.72891 -25.72891 -25.72891 -25.72892 -25.72883 -25.72952 -25.73313
 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001
 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001
 -25.73001 -25.73001 -25.73001 -25.73001 -25.73001 -25.73003 -25.73012 -25.73241
 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239
 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239 -25.74239
 -25.74239 -25.74239 -25.74239 -25.74237 -25.74245 -25.74218 -25.74382 -25.74631
 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072
 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072 -25.77072
 -25.77072 -25.77072 -25.77072 -25.77072 -25.77071 -25.77074 -25.77067 -25.77177
 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003
 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003 -25.80003
 -25.80003 -25.80003 -25.80002 -25.80005 -25.79995 -25.80029 -25.79826 -25.79688
 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068
 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068 -25.83068
 -25.83068 -25.83068 -25.83067 -25.83072 -25.83052 -25.83120 -25.82711 -25.82315
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR be RECOMBINING ION CHARGE(S)  1 TO  4
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 23/02/06
C
C-------------------------------------------------------------------------------
