    2   24   30    1    2     /HELIUM             /GCR PROJECT      
 -25.68480 -25.68480 -25.68480 -25.68479 -25.68480 -25.68483 -25.68471 -25.68480
 -25.68543 -25.68603 -25.68583 -25.68536 -25.68679 -25.68916 -25.69163 -25.70001
 -25.71056 -25.72444 -25.76297 -25.78537 -25.79492 -25.99772 -25.98742 -25.68639
 -25.60796 -25.60796 -25.60797 -25.60795 -25.60796 -25.60800 -25.60783 -25.60796
 -25.60884 -25.60950 -25.60931 -25.60920 -25.61002 -25.61155 -25.61415 -25.62270
 -25.63253 -25.64515 -25.68287 -25.70525 -25.71407 -25.91362 -25.90151 -25.60048
 -25.54837 -25.54837 -25.54837 -25.54837 -25.54837 -25.54836 -25.54841 -25.54837
 -25.54815 -25.54809 -25.54810 -25.54789 -25.54900 -25.55100 -25.55358 -25.56159
 -25.57078 -25.58248 -25.61859 -25.63950 -25.64674 -25.84453 -25.83191 -25.53088
 -25.51564 -25.51564 -25.51564 -25.51564 -25.51564 -25.51565 -25.51564 -25.51564
 -25.51568 -25.51566 -25.51558 -25.51554 -25.51583 -25.51684 -25.51932 -25.52689
 -25.53505 -25.54545 -25.57850 -25.59736 -25.60399 -25.79520 -25.77790 -25.47687
 -25.45978 -25.45978 -25.45978 -25.45978 -25.45978 -25.45977 -25.45980 -25.45978
 -25.45971 -25.46001 -25.46030 -25.46023 -25.46075 -25.46171 -25.46306 -25.46935
 -25.47687 -25.48612 -25.51713 -25.53429 -25.53876 -25.72460 -25.70453 -25.40350
 -25.58244 -25.58244 -25.58244 -25.58244 -25.58244 -25.58243 -25.58248 -25.58244
 -25.58231 -25.58301 -25.58377 -25.58376 -25.58421 -25.58511 -25.58617 -25.59163
 -25.59868 -25.60797 -25.63826 -25.65451 -25.65866 -25.84220 -25.82053 -25.51950
 -25.91522 -25.91522 -25.91521 -25.91522 -25.91522 -25.91521 -25.91525 -25.91522
 -25.91508 -25.91579 -25.91655 -25.91653 -25.91698 -25.91788 -25.91895 -25.92441
 -25.93145 -25.94075 -25.97104 -25.98728 -25.99143 -26.17497 -26.15330 -25.85227
 -26.13441 -26.13441 -26.13441 -26.13441 -26.13441 -26.13440 -26.13444 -26.13441
 -26.13427 -26.13498 -26.13574 -26.13573 -26.13617 -26.13707 -26.13814 -26.14360
 -26.15064 -26.15994 -26.19023 -26.20648 -26.21062 -26.39417 -26.37249 -26.07146
 -26.36676 -26.36676 -26.36676 -26.36676 -26.36676 -26.36675 -26.36679 -26.36676
 -26.36663 -26.36733 -26.36809 -26.36808 -26.36853 -26.36942 -26.37049 -26.37595
 -26.38300 -26.39229 -26.42258 -26.43883 -26.44297 -26.62652 -26.60485 -26.30382
 -26.63090 -26.63090 -26.63090 -26.63090 -26.63090 -26.63089 -26.63093 -26.63090
 -26.63076 -26.63147 -26.63223 -26.63222 -26.63266 -26.63356 -26.63463 -26.64009
 -26.64713 -26.65643 -26.68672 -26.70297 -26.70711 -26.89066 -26.86898 -26.56795
 -26.81831 -26.81831 -26.81830 -26.81831 -26.81831 -26.81830 -26.81834 -26.81831
 -26.81817 -26.81888 -26.81964 -26.81962 -26.82007 -26.82097 -26.82204 -26.82750
 -26.83454 -26.84384 -26.87413 -26.89037 -26.89452 -27.07806 -27.05639 -26.75536
 -27.08244 -27.08244 -27.08244 -27.08244 -27.08244 -27.08243 -27.08248 -27.08244
 -27.08231 -27.08301 -27.08377 -27.08376 -27.08421 -27.08511 -27.08617 -27.09163
 -27.09868 -27.10797 -27.13826 -27.15451 -27.15866 -27.34220 -27.32053 -27.01950
 -27.41522 -27.41522 -27.41521 -27.41522 -27.41522 -27.41521 -27.41525 -27.41522
 -27.41508 -27.41579 -27.41655 -27.41653 -27.41698 -27.41788 -27.41895 -27.42441
 -27.43145 -27.44075 -27.47104 -27.48728 -27.49143 -27.67497 -27.65330 -27.35227
 -27.63441 -27.63441 -27.63441 -27.63441 -27.63441 -27.63440 -27.63444 -27.63441
 -27.63427 -27.63498 -27.63574 -27.63573 -27.63617 -27.63707 -27.63814 -27.64360
 -27.65064 -27.65994 -27.69023 -27.70648 -27.71062 -27.89417 -27.87249 -27.57146
 -27.86676 -27.86676 -27.86676 -27.86676 -27.86676 -27.86675 -27.86679 -27.86676
 -27.86663 -27.86733 -27.86809 -27.86808 -27.86853 -27.86942 -27.87049 -27.87595
 -27.88300 -27.89229 -27.92258 -27.93883 -27.94297 -28.12652 -28.10485 -27.80382
 -28.13090 -28.13090 -28.13090 -28.13090 -28.13090 -28.13089 -28.13093 -28.13090
 -28.13076 -28.13147 -28.13223 -28.13222 -28.13266 -28.13356 -28.13463 -28.14009
 -28.14713 -28.15643 -28.18672 -28.20297 -28.20711 -28.39066 -28.36898 -28.06795
---------------------/ IGRD= 2  / IPRT= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -26.87974 -26.87974 -26.87974 -26.87974 -26.87974 -26.87974 -26.87974 -26.87972
 -26.87969 -26.87982 -26.87979 -26.87925 -26.87805 -26.87637 -26.87323 -26.86573
 -26.85365 -26.83373 -26.81229 -26.78664 -26.75374 -26.89317 -26.85541 -26.55438
 -25.93838 -25.93838 -25.93838 -25.93838 -25.93838 -25.93837 -25.93840 -25.93845
 -25.93849 -25.93838 -25.93813 -25.93769 -25.93655 -25.93459 -25.93082 -25.92133
 -25.90679 -25.88392 -25.85873 -25.83128 -25.79733 -25.92934 -25.88670 -25.58567
 -25.26767 -25.26767 -25.26767 -25.26766 -25.26767 -25.26770 -25.26753 -25.26737
 -25.26739 -25.26698 -25.26632 -25.26574 -25.26469 -25.26239 -25.25722 -25.24443
 -25.22599 -25.19779 -25.16624 -25.13676 -25.10296 -25.22712 -25.17847 -24.87744
 -25.01103 -25.01103 -25.01104 -25.01102 -25.01103 -25.01108 -25.01086 -25.01063
 -25.01070 -25.01091 -25.01057 -25.00935 -25.00736 -25.00459 -24.99854 -24.98246
 -24.96102 -24.93150 -24.90093 -24.87407 -24.84384 -24.96901 -24.91938 -24.61835
 -24.82774 -24.82774 -24.82774 -24.82775 -24.82774 -24.82770 -24.82789 -24.82783
 -24.82721 -24.82723 -24.82701 -24.82490 -24.82278 -24.82033 -24.81292 -24.79372
 -24.77079 -24.74273 -24.72366 -24.70892 -24.68678 -24.82026 -24.77393 -24.47290
 -24.68370 -24.68369 -24.68369 -24.68371 -24.68369 -24.68362 -24.68394 -24.68368
 -24.68208 -24.68119 -24.68142 -24.68048 -24.67752 -24.67318 -24.66519 -24.64580
 -24.62512 -24.60551 -24.61007 -24.61670 -24.61083 -24.76256 -24.72320 -24.42217
 -24.61144 -24.61144 -24.61144 -24.61145 -24.61144 -24.61141 -24.61155 -24.61145
 -24.61074 -24.60994 -24.60965 -24.60902 -24.60535 -24.59985 -24.59178 -24.57257
 -24.55580 -24.54837 -24.57562 -24.59793 -24.60318 -24.76981 -24.73705 -24.43602
 -24.54550 -24.54550 -24.54550 -24.54550 -24.54550 -24.54551 -24.54546 -24.54549
 -24.54571 -24.54529 -24.54446 -24.54356 -24.54036 -24.53469 -24.52509 -24.50754
 -24.50118 -24.51549 -24.57596 -24.61942 -24.64135 -24.82991 -24.80616 -24.50513
 -24.50419 -24.50419 -24.50419 -24.50419 -24.50419 -24.50420 -24.50419 -24.50421
 -24.50429 -24.50425 -24.50367 -24.50218 -24.49843 -24.49256 -24.48273 -24.47058
 -24.47866 -24.51974 -24.62417 -24.69704 -24.73984 -24.95816 -24.94801 -24.64698
 -24.49184 -24.49184 -24.49184 -24.49184 -24.49184 -24.49183 -24.49187 -24.49179
 -24.49142 -24.49092 -24.49031 -24.48890 -24.48546 -24.47974 -24.47026 -24.46454
 -24.48562 -24.54735 -24.68179 -24.77257 -24.82685 -25.06252 -25.06084 -24.75981
 -24.48690 -24.48690 -24.48690 -24.48691 -24.48690 -24.48685 -24.48709 -24.48709
 -24.48640 -24.48589 -24.48562 -24.48428 -24.48066 -24.47512 -24.46725 -24.47086
 -24.50649 -24.58851 -24.75138 -24.86068 -24.92988 -25.18399 -25.18948 -24.88845
 -24.49102 -24.49102 -24.49103 -24.49100 -24.49102 -24.49110 -24.49067 -24.49023
 -24.49034 -24.49034 -24.48969 -24.48834 -24.48454 -24.47903 -24.47237 -24.48063
 -24.52428 -24.62052 -24.81130 -24.94550 -25.03893 -25.31978 -25.33383 -25.03280
 -24.49975 -24.49976 -24.49976 -24.49973 -24.49976 -24.49985 -24.49936 -24.49860
 -24.49808 -24.49826 -24.49827 -24.49696 -24.49306 -24.48782 -24.48182 -24.49212
 -24.53989 -24.64441 -24.85298 -25.00346 -25.11261 -25.41332 -25.43471 -25.13368
 -24.51716 -24.51716 -24.51715 -24.51717 -24.51716 -24.51709 -24.51741 -24.51743
 -24.51655 -24.51623 -24.51626 -24.51483 -24.51126 -24.50696 -24.50237 -24.51541
 -24.56679 -24.67804 -24.90627 -25.07872 -25.21134 -25.54201 -25.57420 -25.27317
 -24.55051 -24.55051 -24.55051 -24.55050 -24.55051 -24.55052 -24.55046 -24.55047
 -24.55066 -24.55070 -24.54993 -24.54813 -24.54508 -24.54086 -24.53466 -24.54241
 -24.58831 -24.69576 -24.93462 -25.12924 -25.29204 -25.67045 -25.72183 -25.42080
 -24.58165 -24.58165 -24.58165 -24.58165 -24.58165 -24.58163 -24.58173 -24.58166
 -24.58117 -24.58046 -24.57960 -24.57777 -24.57433 -24.56973 -24.56287 -24.56432
 -24.60134 -24.70022 -24.93766 -25.14158 -25.32192 -25.73512 -25.80193 -25.50090
 -24.61570 -24.61570 -24.61570 -24.61571 -24.61570 -24.61565 -24.61587 -24.61569
 -24.61464 -24.61467 -24.61487 -24.61277 -24.60890 -24.60461 -24.59796 -24.59814
 -24.63192 -24.72587 -24.96249 -25.17295 -25.36565 -25.80618 -25.88584 -25.58481
 -24.66961 -24.66961 -24.66961 -24.66961 -24.66961 -24.66963 -24.66956 -24.66961
 -24.66989 -24.66967 -24.66864 -24.66690 -24.66409 -24.65995 -24.65278 -24.64975
 -24.67772 -24.76294 -24.99287 -25.20592 -25.40861 -25.87833 -25.97285 -25.67182
 -24.67730 -24.67730 -24.67730 -24.67730 -24.67730 -24.67728 -24.67737 -24.67730
 -24.67675 -24.67565 -24.67477 -24.67379 -24.67085 -24.66625 -24.65953 -24.65469
 -24.67697 -24.75294 -24.97406 -25.18600 -25.39256 -25.88316 -25.98981 -25.68878
 -24.83454 -24.83454 -24.83453 -24.83456 -24.83454 -24.83447 -24.83479 -24.83454
 -24.83296 -24.83203 -24.83217 -24.83107 -24.82767 -24.82283 -24.81546 -24.80988
 -24.82982 -24.89979 -25.11463 -25.32540 -25.53333 -26.03452 -26.14760 -25.84657
 -25.16731 -25.16731 -25.16731 -25.16733 -25.16731 -25.16724 -25.16756 -25.16731
 -25.16573 -25.16480 -25.16495 -25.16384 -25.16044 -25.15561 -25.14824 -25.14265
 -25.16259 -25.23256 -25.44740 -25.65818 -25.86610 -26.36729 -26.48037 -26.17934
 -25.38651 -25.38650 -25.38650 -25.38652 -25.38650 -25.38643 -25.38675 -25.38650
 -25.38492 -25.38400 -25.38414 -25.38303 -25.37963 -25.37480 -25.36743 -25.36185
 -25.38178 -25.45175 -25.66659 -25.87737 -26.08530 -26.58649 -26.69957 -26.39854
 -25.61886 -25.61886 -25.61885 -25.61887 -25.61886 -25.61879 -25.61910 -25.61886
 -25.61727 -25.61635 -25.61649 -25.61538 -25.61198 -25.60715 -25.59978 -25.59420
 -25.61414 -25.68410 -25.89894 -26.10972 -26.31765 -26.81884 -26.93192 -26.63089
 -25.88300 -25.88299 -25.88299 -25.88301 -25.88299 -25.88292 -25.88324 -25.88299
 -25.88141 -25.88049 -25.88063 -25.87952 -25.87612 -25.87129 -25.86392 -25.85834
 -25.87827 -25.94824 -26.16308 -26.37386 -26.58179 -27.08298 -27.19606 -26.89503
 -26.07040 -26.07040 -26.07040 -26.07042 -26.07040 -26.07033 -26.07065 -26.07040
 -26.06882 -26.06789 -26.06804 -26.06693 -26.06353 -26.05870 -26.05133 -26.04574
 -26.06568 -26.13565 -26.35049 -26.56127 -26.76919 -27.27038 -27.38346 -27.08243
 -26.33454 -26.33454 -26.33453 -26.33456 -26.33454 -26.33447 -26.33479 -26.33454
 -26.33296 -26.33203 -26.33217 -26.33107 -26.32767 -26.32283 -26.31546 -26.30988
 -26.32982 -26.39979 -26.61463 -26.82540 -27.03333 -27.53452 -27.64760 -27.34657
 -26.66731 -26.66731 -26.66731 -26.66733 -26.66731 -26.66724 -26.66756 -26.66731
 -26.66573 -26.66480 -26.66495 -26.66384 -26.66044 -26.65561 -26.64824 -26.64265
 -26.66259 -26.73256 -26.94740 -27.15818 -27.36610 -27.86729 -27.98037 -27.67934
 -26.88651 -26.88650 -26.88650 -26.88652 -26.88650 -26.88643 -26.88675 -26.88650
 -26.88492 -26.88400 -26.88414 -26.88303 -26.87963 -26.87480 -26.86743 -26.86185
 -26.88178 -26.95175 -27.16659 -27.37737 -27.58530 -28.08649 -28.19957 -27.89854
 -27.11886 -27.11886 -27.11885 -27.11887 -27.11886 -27.11879 -27.11910 -27.11886
 -27.11727 -27.11635 -27.11649 -27.11538 -27.11198 -27.10715 -27.09978 -27.09420
 -27.11414 -27.18410 -27.39894 -27.60972 -27.81765 -28.31884 -28.43192 -28.13089
 -27.38300 -27.38299 -27.38299 -27.38301 -27.38299 -27.38292 -27.38324 -27.38299
 -27.38141 -27.38049 -27.38063 -27.37952 -27.37612 -27.37129 -27.36392 -27.35834
 -27.37827 -27.44824 -27.66308 -27.87386 -28.08179 -28.58298 -28.69606 -28.39503
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 2   / DATE= 04/11/99
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -58.98650 -60.37188 -60.92809 -60.66568 -60.69117 -60.72993 -60.71264 -60.71487
 -60.71767 -60.71635 -60.71650 -60.71670 -60.71660 -60.71661 -60.71663 -60.71662
 -60.71662 -60.71661 -60.71664 -60.71666 -60.71650 -60.71690 -60.71739 -60.71597
 -50.24311 -50.18628 -50.16347 -50.17423 -50.17319 -50.17160 -50.17231 -50.17221
 -50.17210 -50.17215 -50.17215 -50.17214 -50.17214 -50.17214 -50.17214 -50.17214
 -50.17214 -50.17214 -50.17215 -50.17216 -50.17208 -50.17229 -50.17242 -50.17125
 -42.67097 -42.62839 -42.61130 -42.61936 -42.61858 -42.61739 -42.61792 -42.61785
 -42.61776 -42.61780 -42.61780 -42.61779 -42.61780 -42.61780 -42.61780 -42.61780
 -42.61780 -42.61779 -42.61781 -42.61782 -42.61769 -42.61804 -42.61824 -42.61624
 -36.61726 -36.66750 -36.68767 -36.67815 -36.67908 -36.68048 -36.67986 -36.67994
 -36.68004 -36.67999 -36.68000 -36.68000 -36.68000 -36.68000 -36.67999 -36.67999
 -36.68003 -36.68001 -36.68006 -36.68012 -36.67984 -36.68021 -36.68086 -36.67914
 -33.86637 -33.85223 -33.84655 -33.84923 -33.84897 -33.84857 -33.84875 -33.84872
 -33.84870 -33.84871 -33.84871 -33.84871 -33.84870 -33.84870 -33.84873 -33.84873
 -33.84866 -33.84866 -33.84866 -33.84860 -33.84863 -33.84937 -33.84992 -33.84888
 -30.93953 -30.94282 -30.94414 -30.94351 -30.94358 -30.94367 -30.94363 -30.94363
 -30.94364 -30.94364 -30.94364 -30.94363 -30.94366 -30.94367 -30.94351 -30.94354
 -30.94395 -30.94401 -30.94401 -30.94448 -30.94492 -30.94640 -30.94814 -30.94852
 -28.65213 -28.65195 -28.65188 -28.65191 -28.65191 -28.65191 -28.65191 -28.65191
 -28.65191 -28.65190 -28.65190 -28.65194 -28.65182 -28.65174 -28.65253 -28.65352
 -28.65331 -28.65361 -28.65524 -28.65695 -28.65896 -28.66365 -28.66897 -28.67404
 -27.67704 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702 -27.67702
 -27.67702 -27.67702 -27.67702 -27.67700 -27.67704 -27.67706 -27.67685 -27.67728
 -27.67870 -27.68009 -27.68237 -27.68515 -27.68855 -27.69616 -27.70484 -27.71352
 -26.95785 -26.95783 -26.95783 -26.95783 -26.95783 -26.95783 -26.95783 -26.95783
 -26.95783 -26.95783 -26.95782 -26.95780 -26.95777 -26.95777 -26.95779 -26.95770
 -26.95772 -26.95856 -26.96315 -26.96934 -26.97519 -26.98619 -26.99938 -27.01270
 -26.40605 -26.40607 -26.40608 -26.40607 -26.40607 -26.40607 -26.40607 -26.40607
 -26.40608 -26.40606 -26.40613 -26.40653 -26.40708 -26.40704 -26.40682 -26.40699
 -26.40797 -26.40985 -26.41500 -26.42143 -26.42916 -26.44408 -26.45988 -26.47660
 -26.13790 -26.13789 -26.13789 -26.13789 -26.13789 -26.13789 -26.13788 -26.13788
 -26.13792 -26.13781 -26.13758 -26.13774 -26.13813 -26.13813 -26.13818 -26.13889
 -26.14031 -26.14267 -26.14801 -26.15440 -26.16326 -26.18030 -26.19719 -26.21563
 -25.87946 -25.87946 -25.87946 -25.87946 -25.87946 -25.87945 -25.87948 -25.87951
 -25.87930 -25.87983 -25.88115 -25.88168 -25.88130 -25.88115 -25.88120 -25.88196
 -25.88346 -25.88601 -25.89180 -25.89862 -25.90786 -25.92609 -25.94465 -25.96476
 -25.69049 -25.69049 -25.69049 -25.69049 -25.69049 -25.69049 -25.69050 -25.69050
 -25.69046 -25.69055 -25.69071 -25.69054 -25.69110 -25.69250 -25.69290 -25.69278
 -25.69403 -25.69691 -25.70351 -25.71093 -25.72113 -25.74087 -25.76050 -25.78202
 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898 -25.61898
 -25.61898 -25.61898 -25.61899 -25.61905 -25.61890 -25.61877 -25.61959 -25.62115
 -25.62206 -25.62425 -25.63028 -25.63780 -25.64887 -25.66955 -25.68897 -25.71059
 -25.57189 -25.57189 -25.57189 -25.57189 -25.57189 -25.57189 -25.57189 -25.57189
 -25.57189 -25.57189 -25.57189 -25.57196 -25.57181 -25.57169 -25.57249 -25.57379
 -25.57454 -25.57727 -25.58365 -25.59021 -25.60060 -25.62071 -25.63986 -25.66280
 -25.54224 -25.54224 -25.54224 -25.54224 -25.54224 -25.54224 -25.54224 -25.54224
 -25.54224 -25.54224 -25.54223 -25.54222 -25.54222 -25.54226 -25.54244 -25.54277
 -25.54353 -25.54610 -25.55255 -25.55963 -25.56952 -25.58844 -25.60734 -25.62964
 -25.53117 -25.53117 -25.53117 -25.53117 -25.53117 -25.53117 -25.53117 -25.53117
 -25.53117 -25.53117 -25.53118 -25.53117 -25.53119 -25.53119 -25.53104 -25.53094
 -25.53172 -25.53433 -25.54045 -25.54702 -25.55657 -25.57519 -25.59362 -25.61500
 -25.52530 -25.52530 -25.52530 -25.52530 -25.52530 -25.52530 -25.52530 -25.52530
 -25.52530 -25.52529 -25.52529 -25.52532 -25.52524 -25.52520 -25.52571 -25.52661
 -25.52731 -25.52933 -25.53459 -25.54058 -25.54913 -25.56672 -25.58507 -25.60581
 -25.52696 -25.52696 -25.52696 -25.52696 -25.52696 -25.52696 -25.52696 -25.52696
 -25.52696 -25.52696 -25.52696 -25.52696 -25.52697 -25.52697 -25.52691 -25.52708
 -25.52796 -25.52997 -25.53435 -25.53945 -25.54784 -25.56470 -25.58088 -25.59923
 -25.53278 -25.53278 -25.53278 -25.53278 -25.53278 -25.53278 -25.53278 -25.53278
 -25.53278 -25.53277 -25.53277 -25.53282 -25.53269 -25.53260 -25.53346 -25.53433
 -25.53407 -25.53548 -25.54041 -25.54566 -25.55247 -25.56697 -25.58330 -25.60244
 -25.53236 -25.53236 -25.53236 -25.53236 -25.53236 -25.53236 -25.53236 -25.53236
 -25.53236 -25.53235 -25.53235 -25.53240 -25.53227 -25.53219 -25.53301 -25.53397
 -25.53379 -25.53471 -25.53830 -25.54277 -25.54985 -25.56425 -25.57899 -25.59715
 -25.79365 -25.79365 -25.79365 -25.79365 -25.79365 -25.79365 -25.79365 -25.79365
 -25.79365 -25.79364 -25.79364 -25.79369 -25.79356 -25.79348 -25.79430 -25.79526
 -25.79508 -25.79600 -25.79955 -25.80402 -25.81111 -25.82551 -25.84022 -25.85837
 -25.98106 -25.98106 -25.98106 -25.98106 -25.98106 -25.98106 -25.98106 -25.98106
 -25.98106 -25.98105 -25.98104 -25.98110 -25.98097 -25.98089 -25.98171 -25.98266
 -25.98249 -25.98340 -25.98696 -25.99143 -25.99852 -26.01292 -26.02763 -26.04578
 -26.24519 -26.24519 -26.24519 -26.24519 -26.24519 -26.24519 -26.24519 -26.24519
 -26.24520 -26.24519 -26.24518 -26.24523 -26.24511 -26.24503 -26.24584 -26.24680
 -26.24662 -26.24754 -26.25110 -26.25556 -26.26266 -26.27706 -26.29177 -26.30991
 -26.57797 -26.57797 -26.57797 -26.57797 -26.57797 -26.57797 -26.57797 -26.57797
 -26.57797 -26.57796 -26.57796 -26.57801 -26.57788 -26.57780 -26.57862 -26.57957
 -26.57940 -26.58031 -26.58387 -26.58834 -26.59543 -26.60983 -26.62454 -26.64269
 -26.79716 -26.79716 -26.79716 -26.79716 -26.79716 -26.79716 -26.79716 -26.79716
 -26.79716 -26.79715 -26.79715 -26.79720 -26.79707 -26.79699 -26.79781 -26.79877
 -26.79859 -26.79951 -26.80306 -26.80753 -26.81462 -26.82903 -26.84373 -26.86188
 -27.02951 -27.02951 -27.02951 -27.02951 -27.02951 -27.02951 -27.02951 -27.02951
 -27.02951 -27.02951 -27.02950 -27.02955 -27.02942 -27.02934 -27.03016 -27.03112
 -27.03094 -27.03186 -27.03542 -27.03988 -27.04697 -27.06138 -27.07609 -27.09423
 -27.29365 -27.29365 -27.29365 -27.29365 -27.29365 -27.29365 -27.29365 -27.29365
 -27.29365 -27.29364 -27.29364 -27.29369 -27.29356 -27.29348 -27.29430 -27.29526
 -27.29508 -27.29600 -27.29955 -27.30402 -27.31111 -27.32551 -27.34022 -27.35837
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX: pj
C         FOR he RECOMBINING ION CHARGE(S)  1 TO  2
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 04/11/99
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
