{NUMBER OF COLUMNS}       4
*
* SHOTS  =   24861
* TIMES  =     0.230053 to     0.249813 s
* SMOOTH =      11
* SAMPLE =       5
*
*       PSIn        jsat        jsol          Te
*                (A m-2)       (A ?)        (eV)
{DATA LIST}
    0.926648    8.48E+02    7.83E+02        1.65
    0.927802    1.05E+03    7.36E+02        1.80
    0.931190    1.34E+03    3.65E+02        2.78
    0.935641    1.60E+03    2.64E+02        3.16
    0.938342    2.25E+03    5.66E+02        3.34
    0.939369    2.79E+03    6.59E+02        3.60
    0.942721    3.28E+03    4.73E+02        4.21
    0.946070    3.98E+03    3.82E+02        4.89
    0.947080    4.05E+03    8.83E+02        4.48
    0.948669    4.37E+03    1.21E+03        4.76
    0.950604    5.29E+03    2.05E+03        4.73
    0.953748    6.20E+03    1.45E+03        5.62
    0.954732    5.53E+03    8.20E+02        6.18
    0.956318    5.61E+03    3.42E+03        3.84
    0.958197    6.86E+03    2.71E+03        3.53
    0.961337    7.59E+03    1.59E+03        5.01
    0.962314    6.21E+03    1.28E+03        5.13
    0.963879    7.64E+03    1.56E+03        5.08
    0.965741    9.99E+03    4.50E+03        4.63
    0.968799    1.08E+04    5.00E+03        4.49
    0.969794    9.73E+03    3.01E+03        4.73
    0.971314    1.40E+04    5.75E+03        4.04
    0.973199    1.71E+04    9.33E+03        3.24
    0.976343    1.61E+04    8.67E+03        3.51
    0.977756    1.90E+04    1.16E+04        3.73
    0.981074    2.61E+04    1.82E+04        3.62
    0.984199    2.89E+04    2.09E+04        5.54
    0.986051    2.81E+04    2.39E+04        5.40
    0.988941    2.20E+04    1.90E+04        5.97
    0.990800    1.98E+04    1.72E+04        6.14
    0.991771    1.64E+04    1.42E+04        5.30
    0.993869    1.34E+04    9.24E+03        3.65
    0.997325    1.20E+04    6.84E+03        4.30
    0.998279    1.16E+04    5.99E+03        4.20
    1.000247    1.62E+04    4.54E+03        4.92
    1.003814    2.35E+04    5.13E+03        8.42
    1.005410    2.84E+04    1.80E+03        8.29
    1.007806    3.76E+04    2.41E+03       11.98
    1.013665    3.89E+04   -4.14E+03       15.59
    1.017022    4.05E+04   -5.16E+03       22.38
    1.017851    3.56E+04   -1.27E+04       17.25
    1.019419    3.14E+04   -1.27E+04       12.43
    1.021578    2.73E+04   -1.98E+03        8.31
    1.023870    2.59E+04    2.35E+03        7.88
    1.024910    2.38E+04    2.81E+03        4.30
    1.026609    2.24E+04    4.41E+03        4.39
    1.028942    2.04E+04    4.23E+03        4.34
    1.030498    2.01E+04    4.78E+03        5.14
    1.031322    2.05E+04    5.65E+03        5.11
    1.032865    1.86E+04    4.73E+03        4.68
    1.035180    1.76E+04    4.36E+03        4.71
    1.036661    1.85E+04    2.11E+03        5.20
    1.037494    1.84E+04    1.09E+03        5.43
    1.039037    1.54E+04    3.56E+03        4.89
    1.041253    1.44E+04    5.45E+03        5.78
    1.042590    1.57E+04    5.44E+03        7.29
    1.043549    1.64E+04    6.11E+03        6.97
    1.045079    1.39E+04    6.93E+03        5.69
    1.047147    1.30E+04    5.57E+03        7.17
    1.048324    1.28E+04    5.93E+03        7.69
    1.049376    1.36E+04    6.88E+03        7.35
    1.050944    1.22E+04    6.95E+03        6.75
    1.052847    1.18E+04    6.93E+03        6.13
    1.055825    1.15E+04    5.80E+03        6.75
    1.056758    1.04E+04    4.64E+03        8.14
    1.058048    1.03E+04    4.41E+03        7.93
    1.058959    1.02E+04    4.50E+03        8.05
    1.059954    9.49E+03    4.24E+03        8.32
    1.061441    1.02E+04    4.82E+03        8.40
    1.063269    1.13E+04    5.42E+03        7.67
    1.064164    1.04E+04    5.27E+03        7.43
    1.065130    9.84E+03    5.22E+03        7.55
    1.065869    9.84E+03    5.25E+03        6.88
    1.067346    9.60E+03    4.99E+03        6.38
    1.068708    9.13E+03    4.74E+03        6.61
    1.069563    8.51E+03    4.45E+03        6.92
    1.070689    8.80E+03    3.99E+03        8.16
    1.072343    8.82E+03    4.21E+03        8.13
    1.073575    8.47E+03    4.29E+03        7.47
    1.074546    8.16E+03    4.19E+03        7.77
    1.075604    8.10E+03    4.23E+03        7.09
    1.077180    7.97E+03    3.83E+03        6.54
    1.078288    7.75E+03    3.44E+03        7.13
    1.079326    7.73E+03    3.32E+03        7.74
    1.080364    7.78E+03    3.51E+03        7.02
    1.081864    7.16E+03    3.27E+03        6.40
    1.083022    6.90E+03    2.80E+03        7.20
    1.083915    6.85E+03    3.58E+03        6.12
    1.084957    7.20E+03    3.80E+03        5.90
    1.085619    6.65E+03    3.38E+03        5.99
    1.086402    6.24E+03    3.28E+03        6.00
    1.087176    6.55E+03    2.78E+03        7.24
    1.087819    6.44E+03    2.93E+03        7.09
    1.088401    6.46E+03    3.37E+03        6.09
    1.089292    6.70E+03    3.00E+03        7.32
    1.089446    6.72E+03    3.00E+03        7.33
    1.090080    5.81E+03    3.13E+03        6.18
    1.090799    6.21E+03    3.48E+03        6.45
    1.091512    6.23E+03    3.60E+03        6.06
    1.092182    5.52E+03    3.33E+03        5.41
    1.092671    5.37E+03    3.72E+03        4.24
    1.092956    5.68E+03    3.54E+03        5.92
    1.093663    6.02E+03    3.18E+03        7.06
    1.094288    5.69E+03    2.55E+03        8.52
    1.094777    5.29E+03    2.11E+03        8.96
    1.095112    5.43E+03    2.05E+03        7.97
    1.095776    5.62E+03    2.76E+03        6.60
    1.096346    5.57E+03    3.19E+03        6.54
    1.096851    5.36E+03    2.35E+03        7.80
    1.097269    5.13E+03    2.25E+03        6.97
    1.097857    5.35E+03    2.46E+03        7.17
    1.098374    5.36E+03    2.15E+03        9.47
    1.098893    4.98E+03    2.30E+03        7.90
    1.099401    4.84E+03    1.97E+03        7.25
    1.100031    4.99E+03    1.76E+03        8.84
    1.100785    4.79E+03    2.01E+03        8.49
    1.101926    4.87E+03    1.81E+03       10.15
    1.102854    4.89E+03    1.41E+03       12.76
    1.104180    4.73E+03    1.69E+03       13.07
    1.106189    4.37E+03    1.54E+03       11.37
{END}
