    8   24   30    1    8     /OXYGEN             /GCR PROJECT      
--------------------------------------------------------------------------------
    4    3    4    2    2    1    2    1    1                                   
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.60226   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 2  / JGRD= 1  /--------/ Z1= 1   / DATE= 26/07/01
  -8.33772  -8.34451  -8.34804  -8.35046  -8.35126  -8.35132  -8.35110  -8.35106
  -8.35105  -8.35106  -8.35106  -8.35105  -8.35108  -8.35106  -8.35095  -8.35143
  -8.35106  -8.34955  -8.35629  -8.35106  -8.33008  -8.42416  -8.35106  -8.05003
  -8.48113  -8.49053  -8.49561  -8.49905  -8.50020  -8.50055  -8.50061  -8.50063
  -8.50063  -8.50063  -8.50063  -8.50062  -8.50066  -8.50063  -8.50052  -8.50101
  -8.50063  -8.49913  -8.50587  -8.50063  -8.47966  -8.57374  -8.50063  -8.19960
  -8.50214  -8.51260  -8.51752  -8.52047  -8.52194  -8.52312  -8.52369  -8.52356
  -8.52353  -8.52357  -8.52356  -8.52355  -8.52359  -8.52356  -8.52345  -8.52393
  -8.52356  -8.52206  -8.52880  -8.52356  -8.50259  -8.59667  -8.52356  -8.22253
  -8.38855  -8.39671  -8.40023  -8.40234  -8.40345  -8.40404  -8.40418  -8.40410
  -8.40408  -8.40411  -8.40410  -8.40409  -8.40413  -8.40410  -8.40399  -8.40447
  -8.40410  -8.40260  -8.40934  -8.40410  -8.38312  -8.47720  -8.40409  -8.10306
  -8.26606  -8.27161  -8.27468  -8.27694  -8.27760  -8.27748  -8.27746  -8.27771
  -8.27775  -8.27770  -8.27771  -8.27771  -8.27774  -8.27771  -8.27761  -8.27809
  -8.27772  -8.27621  -8.28296  -8.27773  -8.25675  -8.35084  -8.27773  -7.97670
  -8.18963  -8.19471  -8.19727  -8.19871  -8.19912  -8.19936  -8.19968  -8.19988
  -8.19990  -8.19987  -8.19988  -8.19988  -8.19991  -8.19988  -8.19977  -8.20025
  -8.19988  -8.19838  -8.20511  -8.19985  -8.17888  -8.27296  -8.19983  -7.89880
  -8.15677  -8.16178  -8.16427  -8.16529  -8.16547  -8.16597  -8.16625  -8.16607
  -8.16604  -8.16608  -8.16607  -8.16606  -8.16610  -8.16607  -8.16596  -8.16646
  -8.16608  -8.16454  -8.17138  -8.16624  -8.14524  -8.23938  -8.16635  -7.86532
  -8.12307  -8.12762  -8.12990  -8.13093  -8.13117  -8.13154  -8.13180  -8.13177
  -8.13176  -8.13178  -8.13177  -8.13176  -8.13180  -8.13177  -8.13166  -8.13214
  -8.13173  -8.13021  -8.13739  -8.13257  -8.11168  -8.20634  -8.13368  -7.83265
  -8.10789  -8.11233  -8.11453  -8.11551  -8.11572  -8.11610  -8.11635  -8.11630
  -8.11629  -8.11630  -8.11630  -8.11629  -8.11632  -8.11630  -8.11620  -8.11663
  -8.11625  -8.11495  -8.12236  -8.11770  -8.09721  -8.19255  -8.12014  -7.81911
  -8.11154  -8.11595  -8.11820  -8.11919  -8.11936  -8.11974  -8.12001  -8.11995
  -8.11993  -8.11995  -8.11995  -8.11993  -8.11998  -8.11994  -8.11977  -8.12060
  -8.12084  -8.12008  -8.12864  -8.12522  -8.10598  -8.20338  -8.13189  -7.83086
  -8.17093  -8.17598  -8.17835  -8.17951  -8.17993  -8.18038  -8.18062  -8.18054
  -8.18053  -8.18055  -8.18054  -8.18054  -8.18061  -8.18056  -8.18038  -8.18132
  -8.18177  -8.18140  -8.19138  -8.18954  -8.17183  -8.27171  -8.20133  -7.90030
  -8.30189  -8.30872  -8.31144  -8.31296  -8.31398  -8.31471  -8.31506  -8.31501
  -8.31500  -8.31502  -8.31501  -8.31497  -8.31498  -8.31496  -8.31486  -8.31525
  -8.31538  -8.31582  -8.32730  -8.32682  -8.31149  -8.41652  -8.34852  -8.04749
  -8.41635  -8.42491  -8.42881  -8.43121  -8.43236  -8.43296  -8.43302  -8.43285
  -8.43283  -8.43283  -8.43285  -8.43300  -8.43309  -8.43308  -8.43317  -8.43309
  -8.43254  -8.43290  -8.44545  -8.44633  -8.43270  -8.54217  -8.47649  -8.17546
  -8.59137  -8.60352  -8.61005  -8.61459  -8.61600  -8.61598  -8.61627  -8.61692
  -8.61699  -8.61700  -8.61692  -8.61625  -8.61581  -8.61586  -8.61555  -8.61498
  -8.61379  -8.61279  -8.62586  -8.62891  -8.61757  -8.73415  -8.67251  -8.37148
  -8.82615  -8.84736  -8.85874  -8.86679  -8.86945  -8.86941  -8.86977  -8.87082
  -8.87087  -8.87092  -8.87084  -8.86972  -8.86938  -8.86939  -8.86749  -8.86424
  -8.86116  -8.85792  -8.86775  -8.86945  -8.85983  -8.98790  -8.93299  -8.63196
  -8.98025  -9.01137  -9.02810  -9.03919  -9.04300  -9.04410  -9.04402  -9.04398
  -9.04415  -9.04411  -9.04392  -9.04396  -9.04406  -9.04336  -9.04114  -9.03579
  -9.02946  -9.02266  -9.02863  -9.02839  -9.01829  -9.15330  -9.10320  -8.80217
  -9.12667  -9.17281  -9.19741  -9.21292  -9.21869  -9.22171  -9.22315  -9.22351
  -9.22407  -9.22425  -9.22382  -9.22330  -9.22226  -9.22061  -9.21751  -9.21010
  -9.20056  -9.18873  -9.18800  -9.18359  -9.17100  -9.31388  -9.27008  -8.96905
  -9.27696  -9.34152  -9.37794  -9.40116  -9.40913  -9.41330  -9.41528  -9.41565
  -9.41635  -9.41696  -9.41680  -9.41625  -9.41470  -9.41229  -9.40797  -9.39763
  -9.38403  -9.36606  -9.35605  -9.34477  -9.32715  -9.47794  -9.44152  -9.14049
  -9.33302  -9.41547  -9.46360  -9.49517  -9.50623  -9.51207  -9.51487  -9.51541
  -9.51640  -9.51724  -9.51693  -9.51606  -9.51432  -9.51150  -9.50584  -9.49328
  -9.47665  -9.45277  -9.43315  -9.41445  -9.39039  -9.54363  -9.51151  -9.21048
  -9.51062  -9.60423  -9.65898  -9.69583  -9.70960  -9.71659  -9.71974  -9.72041
  -9.72159  -9.72261  -9.72224  -9.72111  -9.71959  -9.71678  -9.70994  -9.69549
  -9.67703  -9.64992  -9.62480  -9.60145  -9.57293  -9.72596  -9.69559  -9.39456
  -9.84339  -9.93700  -9.99175 -10.02860 -10.04237 -10.04936 -10.05252 -10.05319
 -10.05436 -10.05538 -10.05501 -10.05388 -10.05236 -10.04955 -10.04271 -10.02827
 -10.00981  -9.98269  -9.95757  -9.93422  -9.90570 -10.05873 -10.02836  -9.72733
 -10.06258 -10.15619 -10.21094 -10.24780 -10.26157 -10.26855 -10.27171 -10.27238
 -10.27355 -10.27457 -10.27421 -10.27308 -10.27155 -10.26874 -10.26190 -10.24746
 -10.22900 -10.20189 -10.17676 -10.15341 -10.12489 -10.27793 -10.24755  -9.94652
 -10.29494 -10.38855 -10.44329 -10.48015 -10.49392 -10.50090 -10.50406 -10.50473
 -10.50591 -10.50693 -10.50656 -10.50543 -10.50391 -10.50110 -10.49426 -10.47981
 -10.46135 -10.43424 -10.40911 -10.38576 -10.35725 -10.51028 -10.47991 -10.17888
 -10.55907 -10.65268 -10.70743 -10.74429 -10.75806 -10.76504 -10.76820 -10.76887
 -10.77004 -10.77106 -10.77070 -10.76957 -10.76804 -10.76523 -10.75839 -10.74395
 -10.72549 -10.69838 -10.67325 -10.64990 -10.62138 -10.77442 -10.74404 -10.44301
 -10.74648 -10.84009 -10.89484 -10.93169 -10.94546 -10.95245 -10.95561 -10.95628
 -10.95745 -10.95847 -10.95810 -10.95697 -10.95545 -10.95264 -10.94580 -10.93136
 -10.91290 -10.88578 -10.86066 -10.83731 -10.80879 -10.96182 -10.93145 -10.63042
 -11.01062 -11.10423 -11.15898 -11.19583 -11.20960 -11.21659 -11.21974 -11.22041
 -11.22159 -11.22261 -11.22224 -11.22111 -11.21959 -11.21678 -11.20994 -11.19549
 -11.17703 -11.14992 -11.12480 -11.10145 -11.07293 -11.22596 -11.19559 -10.89456
 -11.34339 -11.43700 -11.49175 -11.52860 -11.54237 -11.54936 -11.55252 -11.55319
