* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
527.000 132.000   8.269   0.091  -0.503
528.000 132.000   8.272   0.040  -0.504
529.000 133.000   8.241   0.615  -0.594
530.000 133.000   8.259   0.668  -0.601
531.000 133.000   8.278   0.668  -0.558
532.000 133.000   8.261   0.615  -0.551
533.000 134.000   8.235   0.562  -0.591
534.000 134.000   8.241   0.615  -0.594
535.000 134.000   8.261   0.615  -0.551
536.000 134.000   8.254   0.562  -0.548
537.000 135.000   8.232   0.509  -0.590
538.000 135.000   8.235   0.562  -0.591
539.000 135.000   8.254   0.562  -0.548
540.000 135.000   8.251   0.509  -0.546
541.000 136.000   8.229   0.456  -0.588
542.000 136.000   8.232   0.509  -0.590
543.000 136.000   8.251   0.509  -0.546
544.000 136.000   8.248   0.456  -0.545
545.000 137.000   8.227   0.403  -0.588
546.000 137.000   8.229   0.456  -0.588
547.000 137.000   8.248   0.456  -0.545
548.000 137.000   8.246   0.403  -0.544
549.000 138.000   8.226   0.351  -0.587
550.000 138.000   8.227   0.403  -0.588
551.000 138.000   8.246   0.403  -0.544
552.000 138.000   8.245   0.351  -0.544
553.000 139.000   8.225   0.298  -0.586
554.000 139.000   8.226   0.351  -0.587
555.000 139.000   8.245   0.351  -0.544
556.000 139.000   8.244   0.298  -0.543
557.000 140.000   8.224   0.245  -0.586
558.000 140.000   8.225   0.298  -0.586
559.000 140.000   8.244   0.298  -0.543
560.000 140.000   8.243   0.245  -0.543
561.000 141.000   8.226   0.194  -0.587
562.000 141.000   8.224   0.245  -0.586
563.000 141.000   8.243   0.245  -0.543
564.000 141.000   8.245   0.194  -0.544
565.000 142.000   8.228   0.142  -0.588
566.000 142.000   8.226   0.194  -0.587
567.000 142.000   8.245   0.194  -0.544
568.000 142.000   8.247   0.142  -0.545
569.000 143.000   8.231   0.091  -0.589
570.000 143.000   8.228   0.142  -0.588
571.000 143.000   8.247   0.142  -0.545
572.000 143.000   8.250   0.091  -0.546
573.000 144.000   8.233   0.040  -0.590
574.000 144.000   8.231   0.091  -0.589
575.000 144.000   8.250   0.091  -0.546
576.000 144.000   8.253   0.040  -0.547
577.000 145.000   8.222   0.615  -0.637
578.000 145.000   8.239   0.668  -0.645
579.000 145.000   8.259   0.668  -0.601
580.000 145.000   8.241   0.615  -0.594
581.000 146.000   8.216   0.562  -0.634
582.000 146.000   8.222   0.615  -0.637
583.000 146.000   8.241   0.615  -0.594
584.000 146.000   8.235   0.562  -0.591
585.000 147.000   8.212   0.509  -0.633
586.000 147.000   8.216   0.562  -0.634
587.000 147.000   8.235   0.562  -0.591
588.000 147.000   8.232   0.509  -0.590
589.000 148.000   8.210   0.456  -0.632
590.000 148.000   8.212   0.509  -0.633
591.000 148.000   8.232   0.509  -0.590
592.000 148.000   8.229   0.456  -0.588
593.000 149.000   8.208   0.403  -0.631
594.000 149.000   8.210   0.456  -0.632
595.000 149.000   8.229   0.456  -0.588
596.000 149.000   8.227   0.403  -0.588
597.000 150.000   8.207   0.351  -0.630
598.000 150.000   8.208   0.403  -0.631
599.000 150.000   8.227   0.403  -0.588
600.000 150.000   8.226   0.351  -0.587
601.000 151.000   8.206   0.298  -0.630
602.000 151.000   8.207   0.351  -0.630
603.000 151.000   8.226   0.351  -0.587
604.000 151.000   8.225   0.298  -0.586
605.000 152.000   8.204   0.245  -0.629
606.000 152.000   8.206   0.298  -0.630
607.000 152.000   8.225   0.298  -0.586
608.000 152.000   8.224   0.245  -0.586
609.000 153.000   8.207   0.194  -0.630
610.000 153.000   8.204   0.245  -0.629
611.000 153.000   8.224   0.245  -0.586
612.000 153.000   8.226   0.194  -0.587
613.000 154.000   8.209   0.142  -0.631
614.000 154.000   8.207   0.194  -0.630
615.000 154.000   8.226   0.194  -0.587
616.000 154.000   8.228   0.142  -0.588
617.000 155.000   8.211   0.091  -0.632
618.000 155.000   8.209   0.142  -0.631
619.000 155.000   8.228   0.142  -0.588
620.000 155.000   8.231   0.091  -0.589
621.000 156.000   8.214   0.040  -0.634
622.000 156.000   8.211   0.091  -0.632
623.000 156.000   8.231   0.091  -0.589
624.000 156.000   8.233   0.040  -0.590
625.000 157.000   8.203   0.615  -0.680
626.000 157.000   8.220   0.668  -0.688
627.000 157.000   8.239   0.668  -0.645
628.000 157.000   8.222   0.615  -0.637
629.000 158.000   8.197   0.562  -0.677
630.000 158.000   8.203   0.615  -0.680
631.000 158.000   8.222   0.615  -0.637
632.000 158.000   8.216   0.562  -0.634
633.000 159.000   8.193   0.509  -0.676
634.000 159.000   8.197   0.562  -0.677
635.000 159.000   8.216   0.562  -0.634
636.000 159.000   8.212   0.509  -0.633
637.000 160.000   8.191   0.456  -0.675
638.000 160.000   8.193   0.509  -0.676
639.000 160.000   8.212   0.509  -0.633
640.000 160.000   8.210   0.456  -0.632
641.000 161.000   8.189   0.403  -0.674
642.000 161.000   8.191   0.456  -0.675
643.000 161.000   8.210   0.456  -0.632
644.000 161.000   8.208   0.403  -0.631
645.000 162.000   8.188   0.351  -0.673
646.000 162.000   8.189   0.403  -0.674
647.000 162.000   8.208   0.403  -0.631
648.000 162.000   8.207   0.351  -0.630
649.000 163.000   8.186   0.298  -0.673
650.000 163.000   8.188   0.351  -0.673
651.000 163.000   8.207   0.351  -0.630
652.000 163.000   8.206   0.298  -0.630
653.000 164.000   8.185   0.245  -0.672
654.000 164.000   8.186   0.298  -0.673
655.000 164.000   8.206   0.298  -0.630
656.000 164.000   8.204   0.245  -0.629
657.000 165.000   8.188   0.194  -0.673
658.000 165.000   8.185   0.245  -0.672
659.000 165.000   8.204   0.245  -0.629
660.000 165.000   8.207   0.194  -0.630
661.000 166.000   8.190   0.142  -0.674
662.000 166.000   8.188   0.194  -0.673
663.000 166.000   8.207   0.194  -0.630
664.000 166.000   8.209   0.142  -0.631
665.000 167.000   8.192   0.091  -0.675
666.000 167.000   8.190   0.142  -0.674
667.000 167.000   8.209   0.142  -0.631
668.000 167.000   8.211   0.091  -0.632
669.000 168.000   8.195   0.040  -0.677
670.000 168.000   8.192   0.091  -0.675
671.000 168.000   8.211   0.091  -0.632
672.000 168.000   8.214   0.040  -0.634
673.000 169.000   8.184   0.615  -0.723
674.000 169.000   8.201   0.668  -0.731
675.000 169.000   8.220   0.668  -0.688
676.000 169.000   8.203   0.615  -0.680
677.000 170.000   8.178   0.562  -0.721
678.000 170.000   8.184   0.615  -0.723
679.000 170.000   8.203   0.615  -0.680
680.000 170.000   8.197   0.562  -0.677
681.000 171.000   8.174   0.509  -0.719
682.000 171.000   8.178   0.562  -0.721
683.000 171.000   8.197   0.562  -0.677
684.000 171.000   8.193   0.509  -0.676
685.000 172.000   8.172   0.456  -0.718
686.000 172.000   8.174   0.509  -0.719
687.000 172.000   8.193   0.509  -0.676
688.000 172.000   8.191   0.456  -0.675
689.000 173.000   8.170   0.403  -0.717
690.000 173.000   8.172   0.456  -0.718
691.000 173.000   8.191   0.456  -0.675
692.000 173.000   8.189   0.403  -0.674
693.000 174.000   8.168   0.351  -0.717
694.000 174.000   8.170   0.403  -0.717
695.000 174.000   8.189   0.403  -0.674
696.000 174.000   8.188   0.351  -0.673
697.000 175.000   8.167   0.298  -0.716
698.000 175.000   8.168   0.351  -0.717
699.000 175.000   8.188   0.351  -0.673
700.000 175.000   8.186   0.298  -0.673
701.000 176.000   8.166   0.245  -0.716
702.000 176.000   8.167   0.298  -0.716
703.000 176.000   8.186   0.298  -0.673
704.000 176.000   8.185   0.245  -0.672
705.000 177.000   8.168   0.194  -0.717
706.000 177.000   8.166   0.245  -0.716
707.000 177.000   8.185   0.245  -0.672
708.000 177.000   8.188   0.194  -0.673
709.000 178.000   8.171   0.142  -0.718
710.000 178.000   8.168   0.194  -0.717
711.000 178.000   8.188   0.194  -0.673
712.000 178.000   8.190   0.142  -0.674
713.000 179.000   8.173   0.091  -0.719
714.000 179.000   8.171   0.142  -0.718
715.000 179.000   8.190   0.142  -0.674
716.000 179.000   8.192   0.091  -0.675
717.000 180.000   8.176   0.040  -0.720
718.000 180.000   8.173   0.091  -0.719
719.000 180.000   8.192   0.091  -0.675
720.000 180.000   8.195   0.040  -0.677
721.000 181.000   8.165   0.615  -0.767
722.000 181.000   8.182   0.668  -0.774
723.000 181.000   8.201   0.668  -0.731
724.000 181.000   8.184   0.615  -0.723
725.000 182.000   8.159   0.562  -0.764
726.000 182.000   8.165   0.615  -0.767
727.000 182.000   8.184   0.615  -0.723
728.000 182.000   8.178   0.562  -0.721
729.000 183.000   8.155   0.509  -0.762
730.000 183.000   8.159   0.562  -0.764
731.000 183.000   8.178   0.562  -0.721
732.000 183.000   8.174   0.509  -0.719
733.000 184.000   8.153   0.456  -0.761
734.000 184.000   8.155   0.509  -0.762
735.000 184.000   8.174   0.509  -0.719
736.000 184.000   8.172   0.456  -0.718
737.000 185.000   8.151   0.403  -0.760
738.000 185.000   8.153   0.456  -0.761
739.000 185.000   8.172   0.456  -0.718
740.000 185.000   8.170   0.403  -0.717
741.000 186.000   8.149   0.351  -0.760
742.000 186.000   8.151   0.403  -0.760
743.000 186.000   8.170   0.403  -0.717
744.000 186.000   8.168   0.351  -0.717
745.000 187.000   8.148   0.298  -0.759
746.000 187.000   8.149   0.351  -0.760
747.000 187.000   8.168   0.351  -0.717
748.000 187.000   8.167   0.298  -0.716
749.000 188.000   8.147   0.245  -0.759
750.000 188.000   8.148   0.298  -0.759
751.000 188.000   8.167   0.298  -0.716
752.000 188.000   8.166   0.245  -0.716
753.000 189.000   8.149   0.194  -0.760
754.000 189.000   8.147   0.245  -0.759
755.000 189.000   8.166   0.245  -0.716
756.000 189.000   8.168   0.194  -0.717
757.000 190.000   8.152   0.142  -0.761
758.000 190.000   8.149   0.194  -0.760
759.000 190.000   8.168   0.194  -0.717
760.000 190.000   8.171   0.142  -0.718
761.000 191.000   8.154   0.091  -0.762
762.000 191.000   8.152   0.142  -0.761
763.000 191.000   8.171   0.142  -0.718
764.000 191.000   8.173   0.091  -0.719
765.000 192.000   8.157   0.040  -0.763
766.000 192.000   8.154   0.091  -0.762
767.000 192.000   8.173   0.091  -0.719
768.000 192.000   8.176   0.040  -0.720
769.000 193.000   8.146   0.615  -0.810
770.000 193.000   8.163   0.668  -0.817
771.000 193.000   8.182   0.668  -0.774
772.000 193.000   8.165   0.615  -0.767
773.000 194.000   8.140   0.562  -0.807
774.000 194.000   8.146   0.615  -0.810
775.000 194.000   8.165   0.615  -0.767
776.000 194.000   8.159   0.562  -0.764
777.000 195.000   8.136   0.509  -0.806
778.000 195.000   8.140   0.562  -0.807
779.000 195.000   8.159   0.562  -0.764
780.000 195.000   8.155   0.509  -0.762
781.000 196.000   8.133   0.456  -0.804
782.000 196.000   8.136   0.509  -0.806
783.000 196.000   8.155   0.509  -0.762
784.000 196.000   8.153   0.456  -0.761
785.000 197.000   8.132   0.403  -0.804
786.000 197.000   8.133   0.456  -0.804
787.000 197.000   8.153   0.456  -0.761
788.000 197.000   8.151   0.403  -0.760
789.000 198.000   8.130   0.351  -0.803
790.000 198.000   8.132   0.403  -0.804
791.000 198.000   8.151   0.403  -0.760
792.000 198.000   8.149   0.351  -0.760
793.000 199.000   8.129   0.298  -0.802
794.000 199.000   8.130   0.351  -0.803
795.000 199.000   8.149   0.351  -0.760
796.000 199.000   8.148   0.298  -0.759
797.000 200.000   8.128   0.245  -0.802
798.000 200.000   8.129   0.298  -0.802
799.000 200.000   8.148   0.298  -0.759
800.000 200.000   8.147   0.245  -0.759
801.000 201.000   8.130   0.194  -0.803
802.000 201.000   8.128   0.245  -0.802
803.000 201.000   8.147   0.245  -0.759
804.000 201.000   8.149   0.194  -0.760
805.000 202.000   8.132   0.142  -0.804
806.000 202.000   8.130   0.194  -0.803
807.000 202.000   8.149   0.194  -0.760
808.000 202.000   8.152   0.142  -0.761
809.000 203.000   8.135   0.091  -0.805
810.000 203.000   8.132   0.142  -0.804
811.000 203.000   8.152   0.142  -0.761
812.000 203.000   8.154   0.091  -0.762
813.000 204.000   8.138   0.040  -0.806
814.000 204.000   8.135   0.091  -0.805
815.000 204.000   8.154   0.091  -0.762
816.000 204.000   8.157   0.040  -0.763
817.000 205.000   8.127   0.615  -0.853
818.000 205.000   8.144   0.668  -0.861
819.000 205.000   8.163   0.668  -0.817
820.000 205.000   8.146   0.615  -0.810
821.000 206.000   8.120   0.562  -0.850
822.000 206.000   8.127   0.615  -0.853
823.000 206.000   8.146   0.615  -0.810
824.000 206.000   8.140   0.562  -0.807
825.000 207.000   8.117   0.509  -0.849
826.000 207.000   8.120   0.562  -0.850
827.000 207.000   8.140   0.562  -0.807
828.000 207.000   8.136   0.509  -0.806
829.000 208.000   8.114   0.456  -0.848
830.000 208.000   8.117   0.509  -0.849
831.000 208.000   8.136   0.509  -0.806
832.000 208.000   8.133   0.456  -0.804
833.000 209.000   8.113   0.403  -0.847
834.000 209.000   8.114   0.456  -0.848
835.000 209.000   8.133   0.456  -0.804
836.000 209.000   8.132   0.403  -0.804
837.000 210.000   8.111   0.351  -0.846
838.000 210.000   8.113   0.403  -0.847
839.000 210.000   8.132   0.403  -0.804
840.000 210.000   8.130   0.351  -0.803
841.000 211.000   8.110   0.298  -0.846
842.000 211.000   8.111   0.351  -0.846
843.000 211.000   8.130   0.351  -0.803
844.000 211.000   8.129   0.298  -0.802
845.000 212.000   8.109   0.245  -0.845
846.000 212.000   8.110   0.298  -0.846
847.000 212.000   8.129   0.298  -0.802
848.000 212.000   8.128   0.245  -0.802
849.000 213.000   8.111   0.194  -0.846
850.000 213.000   8.109   0.245  -0.845
851.000 213.000   8.128   0.245  -0.802
852.000 213.000   8.130   0.194  -0.803
853.000 214.000   8.113   0.142  -0.847
854.000 214.000   8.111   0.194  -0.846
855.000 214.000   8.130   0.194  -0.803
856.000 214.000   8.132   0.142  -0.804
857.000 215.000   8.116   0.091  -0.848
858.000 215.000   8.113   0.142  -0.847
859.000 215.000   8.132   0.142  -0.804
860.000 215.000   8.135   0.091  -0.805
861.000 216.000   8.119   0.040  -0.850
862.000 216.000   8.116   0.091  -0.848
863.000 216.000   8.135   0.091  -0.805
864.000 216.000   8.138   0.040  -0.806
865.000 217.000   8.107   0.615  -0.896
866.000 217.000   8.125   0.668  -0.904
867.000 217.000   8.144   0.668  -0.861
868.000 217.000   8.127   0.615  -0.853
869.000 218.000   8.101   0.562  -0.894
870.000 218.000   8.107   0.615  -0.896
871.000 218.000   8.127   0.615  -0.853
872.000 218.000   8.120   0.562  -0.850
873.000 219.000   8.098   0.509  -0.892
874.000 219.000   8.101   0.562  -0.894
875.000 219.000   8.120   0.562  -0.850
876.000 219.000   8.117   0.509  -0.849
877.000 220.000   8.095   0.456  -0.891
878.000 220.000   8.098   0.509  -0.892
879.000 220.000   8.117   0.509  -0.849
880.000 220.000   8.114   0.456  -0.848
881.000 221.000   8.093   0.403  -0.890
882.000 221.000   8.095   0.456  -0.891
883.000 221.000   8.114   0.456  -0.848
884.000 221.000   8.113   0.403  -0.847
885.000 222.000   8.092   0.351  -0.889
886.000 222.000   8.093   0.403  -0.890
887.000 222.000   8.113   0.403  -0.847
888.000 222.000   8.111   0.351  -0.846
889.000 223.000   8.091   0.298  -0.889
890.000 223.000   8.092   0.351  -0.889
891.000 223.000   8.111   0.351  -0.846
892.000 223.000   8.110   0.298  -0.846
893.000 224.000   8.090   0.245  -0.888
894.000 224.000   8.091   0.298  -0.889
895.000 224.000   8.110   0.298  -0.846
896.000 224.000   8.109   0.245  -0.845
897.000 225.000   8.092   0.194  -0.889
898.000 225.000   8.090   0.245  -0.888
899.000 225.000   8.109   0.245  -0.845
900.000 225.000   8.111   0.194  -0.846
901.000 226.000   8.094   0.142  -0.890
902.000 226.000   8.092   0.194  -0.889
903.000 226.000   8.111   0.194  -0.846
904.000 226.000   8.113   0.142  -0.847
905.000 227.000   8.097   0.091  -0.892
906.000 227.000   8.094   0.142  -0.890
907.000 227.000   8.113   0.142  -0.847
908.000 227.000   8.116   0.091  -0.848
909.000 228.000   8.100   0.040  -0.893
910.000 228.000   8.097   0.091  -0.892
911.000 228.000   8.116   0.091  -0.848
912.000 228.000   8.119   0.040  -0.850
913.000 229.000   8.297   0.668  -0.515
914.000 229.000   8.308   0.678  -0.520
915.000 229.000   8.327   0.678  -0.477
916.000 229.000   8.316   0.668  -0.472
917.000 230.000   8.278   0.668  -0.558
918.000 230.000   8.288   0.678  -0.563
919.000 230.000   8.308   0.678  -0.520
920.000 230.000   8.297   0.668  -0.515
921.000 231.000   8.259   0.668  -0.601
922.000 231.000   8.269   0.678  -0.606
923.000 231.000   8.288   0.678  -0.563
924.000 231.000   8.278   0.668  -0.558
925.000 232.000   8.239   0.668  -0.645
926.000 232.000   8.250   0.678  -0.649
927.000 232.000   8.269   0.678  -0.606
928.000 232.000   8.259   0.668  -0.601
929.000 233.000   8.220   0.668  -0.688
930.000 233.000   8.231   0.678  -0.693
931.000 233.000   8.250   0.678  -0.649
932.000 233.000   8.239   0.668  -0.645
933.000 234.000   8.201   0.668  -0.731
934.000 234.000   8.212   0.678  -0.736
935.000 234.000   8.231   0.678  -0.693
936.000 234.000   8.220   0.668  -0.688
937.000 235.000   8.182   0.668  -0.774
938.000 235.000   8.193   0.678  -0.779
939.000 235.000   8.212   0.678  -0.736
940.000 235.000   8.201   0.668  -0.731
941.000 236.000   8.163   0.668  -0.817
942.000 236.000   8.174   0.678  -0.822
943.000 236.000   8.193   0.678  -0.779
944.000 236.000   8.182   0.668  -0.774
945.000 237.000   8.144   0.668  -0.861
946.000 237.000   8.155   0.678  -0.865
947.000 237.000   8.174   0.678  -0.822
948.000 237.000   8.163   0.668  -0.817
949.000 238.000   8.125   0.668  -0.904
950.000 238.000   8.135   0.678  -0.909
951.000 238.000   8.155   0.678  -0.865
952.000 238.000   8.144   0.668  -0.861
953.000 239.000   8.316   0.668  -0.472
954.000 239.000   8.327   0.678  -0.477
955.000 239.000   8.331   0.678  -0.467
956.000 239.000   8.320   0.668  -0.463
957.000 240.000   8.299   0.615  -0.464
958.000 240.000   8.316   0.668  -0.472
959.000 240.000   8.320   0.668  -0.463
960.000 240.000   8.303   0.615  -0.455
961.000 241.000   8.293   0.562  -0.462
962.000 241.000   8.299   0.615  -0.464
963.000 241.000   8.303   0.615  -0.455
964.000 241.000   8.297   0.562  -0.452
965.000 242.000   8.289   0.509  -0.460
966.000 242.000   8.293   0.562  -0.462
967.000 242.000   8.297   0.562  -0.452
968.000 242.000   8.293   0.509  -0.451
969.000 243.000   8.287   0.456  -0.459
970.000 243.000   8.289   0.509  -0.460
971.000 243.000   8.293   0.509  -0.451
972.000 243.000   8.291   0.456  -0.450
973.000 244.000   8.285   0.403  -0.458
974.000 244.000   8.287   0.456  -0.459
975.000 244.000   8.291   0.456  -0.450
976.000 244.000   8.289   0.403  -0.449
977.000 245.000   8.283   0.351  -0.457
978.000 245.000   8.285   0.403  -0.458
979.000 245.000   8.289   0.403  -0.449
980.000 245.000   8.287   0.351  -0.448
981.000 246.000   8.282   0.298  -0.457
982.000 246.000   8.283   0.351  -0.457
983.000 246.000   8.287   0.351  -0.448
984.000 246.000   8.286   0.298  -0.448
985.000 247.000   8.281   0.245  -0.456
986.000 247.000   8.282   0.298  -0.457
987.000 247.000   8.286   0.298  -0.448
988.000 247.000   8.285   0.245  -0.447
989.000 248.000   8.283   0.194  -0.457
990.000 248.000   8.281   0.245  -0.456
991.000 248.000   8.285   0.245  -0.447
992.000 248.000   8.287   0.194  -0.448
993.000 249.000   8.286   0.142  -0.458
994.000 249.000   8.283   0.194  -0.457
995.000 249.000   8.287   0.194  -0.448
996.000 249.000   8.290   0.142  -0.449
997.000 250.000   8.288   0.091  -0.460
998.000 250.000   8.286   0.142  -0.458
999.000 250.000   8.290   0.142  -0.449
1000.000 250.000   8.292   0.091  -0.450
1001.000 251.000   8.291   0.040  -0.461
1002.000 251.000   8.288   0.091  -0.460
1003.000 251.000   8.292   0.091  -0.450
1004.000 251.000   8.295   0.040  -0.452
1005.000 252.000   8.291   0.030  -0.461
1006.000 252.000   8.291   0.040  -0.461
1007.000 252.000   8.295   0.040  -0.452
1008.000 252.000   8.296   0.030  -0.452
1009.000 253.000   8.272   0.030  -0.504
1010.000 253.000   8.272   0.040  -0.504
1011.000 253.000   8.291   0.040  -0.461
1012.000 253.000   8.291   0.030  -0.461
1013.000 254.000   8.253   0.030  -0.547
1014.000 254.000   8.253   0.040  -0.547
1015.000 254.000   8.272   0.040  -0.504
1016.000 254.000   8.272   0.030  -0.504
1017.000 255.000   8.234   0.030  -0.591
1018.000 255.000   8.233   0.040  -0.590
1019.000 255.000   8.253   0.040  -0.547
1020.000 255.000   8.253   0.030  -0.547
1021.000 256.000   8.215   0.030  -0.634
1022.000 256.000   8.214   0.040  -0.634
1023.000 256.000   8.233   0.040  -0.590
1024.000 256.000   8.234   0.030  -0.591
1025.000 257.000   8.196   0.030  -0.677
1026.000 257.000   8.195   0.040  -0.677
1027.000 257.000   8.214   0.040  -0.634
1028.000 257.000   8.215   0.030  -0.634
1029.000 258.000   8.177   0.030  -0.720
1030.000 258.000   8.176   0.040  -0.720
1031.000 258.000   8.195   0.040  -0.677
1032.000 258.000   8.196   0.030  -0.677
1033.000 259.000   8.158   0.030  -0.763
1034.000 259.000   8.157   0.040  -0.763
1035.000 259.000   8.176   0.040  -0.720
1036.000 259.000   8.177   0.030  -0.720
1037.000 260.000   8.138   0.030  -0.807
1038.000 260.000   8.138   0.040  -0.806
1039.000 260.000   8.157   0.040  -0.763
1040.000 260.000   8.158   0.030  -0.763
1041.000 261.000   8.119   0.030  -0.850
1042.000 261.000   8.119   0.040  -0.850
1043.000 261.000   8.138   0.040  -0.806
1044.000 261.000   8.138   0.030  -0.807
1045.000 262.000   8.100   0.030  -0.893
1046.000 262.000   8.100   0.040  -0.893
1047.000 262.000   8.119   0.040  -0.850
1048.000 262.000   8.119   0.030  -0.850
1049.000 263.000   8.130   0.678  -0.958
1050.000 263.000   8.149   0.678  -0.915
1051.000 263.000   8.154   0.678  -0.917
1052.000 263.000   8.134   0.678  -0.960
1053.000 264.000   8.111   0.678  -1.001
1054.000 264.000   8.130   0.678  -0.958
1055.000 264.000   8.134   0.678  -0.960
1056.000 264.000   8.115   0.678  -1.003
1057.000 265.000   8.092   0.678  -1.044
1058.000 265.000   8.111   0.678  -1.001
1059.000 265.000   8.115   0.678  -1.003
1060.000 265.000   8.096   0.678  -1.046
1061.000 266.000   8.072   0.678  -1.087
1062.000 266.000   8.092   0.678  -1.044
1063.000 266.000   8.096   0.678  -1.046
1064.000 266.000   8.077   0.678  -1.089
1065.000 267.000   8.053   0.678  -1.131
1066.000 267.000   8.072   0.678  -1.087
1067.000 267.000   8.077   0.678  -1.089
1068.000 267.000   8.058   0.678  -1.133
1069.000 268.000   8.034   0.678  -1.174
1070.000 268.000   8.053   0.678  -1.131
1071.000 268.000   8.058   0.678  -1.133
1072.000 268.000   8.039   0.678  -1.176
1073.000 269.000   8.015   0.678  -1.217
1074.000 269.000   8.034   0.678  -1.174
1075.000 269.000   8.039   0.678  -1.176
1076.000 269.000   8.020   0.678  -1.219
1077.000 270.000   7.996   0.678  -1.260
1078.000 270.000   8.015   0.678  -1.217
1079.000 270.000   8.020   0.678  -1.219
1080.000 270.000   8.001   0.678  -1.262
1081.000 271.000   7.977   0.678  -1.304
1082.000 271.000   7.996   0.678  -1.260
1083.000 271.000   8.001   0.678  -1.262
1084.000 271.000   7.981   0.678  -1.306
1085.000 272.000   7.958   0.678  -1.347
1086.000 272.000   7.977   0.678  -1.304
1087.000 272.000   7.981   0.678  -1.306
1088.000 272.000   7.962   0.678  -1.349
1089.000 273.000   7.954   0.678  -1.356
1090.000 273.000   7.958   0.678  -1.347
1091.000 273.000   7.962   0.678  -1.349
1092.000 273.000   7.958   0.678  -1.358
1093.000 274.000   7.943   0.668  -1.351
1094.000 274.000   7.954   0.678  -1.356
1095.000 274.000   7.958   0.678  -1.358
1096.000 274.000   7.947   0.668  -1.353
1097.000 275.000   7.926   0.615  -1.343
1098.000 275.000   7.943   0.668  -1.351
1099.000 275.000   7.947   0.668  -1.353
1100.000 275.000   7.930   0.615  -1.345
1101.000 276.000   7.920   0.562  -1.341
1102.000 276.000   7.926   0.615  -1.343
1103.000 276.000   7.930   0.615  -1.345
1104.000 276.000   7.924   0.562  -1.343
1105.000 277.000   7.916   0.509  -1.339
1106.000 277.000   7.920   0.562  -1.341
1107.000 277.000   7.924   0.562  -1.343
1108.000 277.000   7.920   0.509  -1.341
1109.000 278.000   7.914   0.456  -1.338
1110.000 278.000   7.916   0.509  -1.339
1111.000 278.000   7.920   0.509  -1.341
1112.000 278.000   7.918   0.456  -1.340
1113.000 279.000   7.912   0.403  -1.337
1114.000 279.000   7.914   0.456  -1.338
1115.000 279.000   7.918   0.456  -1.340
1116.000 279.000   7.916   0.403  -1.339
1117.000 280.000   7.910   0.351  -1.337
1118.000 280.000   7.912   0.403  -1.337
1119.000 280.000   7.916   0.403  -1.339
1120.000 280.000   7.915   0.351  -1.339
1121.000 281.000   7.909   0.298  -1.336
1122.000 281.000   7.910   0.351  -1.337
1123.000 281.000   7.915   0.351  -1.339
1124.000 281.000   7.914   0.298  -1.338
1125.000 282.000   7.908   0.245  -1.336
1126.000 282.000   7.909   0.298  -1.336
1127.000 282.000   7.914   0.298  -1.338
1128.000 282.000   7.912   0.245  -1.338
1129.000 283.000   7.910   0.194  -1.337
1130.000 283.000   7.908   0.245  -1.336
1131.000 283.000   7.912   0.245  -1.338
1132.000 283.000   7.915   0.194  -1.339
1133.000 284.000   7.912   0.142  -1.338
1134.000 284.000   7.910   0.194  -1.337
1135.000 284.000   7.915   0.194  -1.339
1136.000 284.000   7.917   0.142  -1.340
1137.000 285.000   7.915   0.091  -1.339
1138.000 285.000   7.912   0.142  -1.338
1139.000 285.000   7.917   0.142  -1.340
1140.000 285.000   7.920   0.091  -1.341
1141.000 286.000   7.918   0.040  -1.340
1142.000 286.000   7.915   0.091  -1.339
1143.000 286.000   7.920   0.091  -1.341
1144.000 286.000   7.922   0.040  -1.342
1145.000 287.000   7.918   0.030  -1.340
1146.000 287.000   7.918   0.040  -1.340
1147.000 287.000   7.922   0.040  -1.342
1148.000 287.000   7.923   0.030  -1.342
1149.000 288.000   7.923   0.030  -1.331
1150.000 288.000   7.918   0.030  -1.340
1151.000 288.000   7.923   0.030  -1.342
1152.000 288.000   7.927   0.030  -1.333
1153.000 289.000   7.942   0.030  -1.288
1154.000 289.000   7.923   0.030  -1.331
1155.000 289.000   7.927   0.030  -1.333
1156.000 289.000   7.946   0.030  -1.290
1157.000 290.000   7.961   0.030  -1.245
1158.000 290.000   7.942   0.030  -1.288
1159.000 290.000   7.946   0.030  -1.290
1160.000 290.000   7.965   0.030  -1.247
1161.000 291.000   7.980   0.030  -1.202
1162.000 291.000   7.961   0.030  -1.245
1163.000 291.000   7.965   0.030  -1.247
1164.000 291.000   7.984   0.030  -1.204
1165.000 292.000   7.999   0.030  -1.158
1166.000 292.000   7.980   0.030  -1.202
1167.000 292.000   7.984   0.030  -1.204
1168.000 292.000   8.004   0.030  -1.160
