* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
410.000 103.000   7.220   0.532  -2.342
411.000 103.000   7.269   0.532  -2.304
412.000 103.000   7.261   0.483  -2.294
413.000 104.000   7.207   0.434  -2.326
414.000 104.000   7.212   0.483  -2.332
415.000 104.000   7.261   0.483  -2.294
416.000 104.000   7.257   0.434  -2.288
417.000 105.000   7.204   0.384  -2.321
418.000 105.000   7.207   0.434  -2.326
419.000 105.000   7.257   0.434  -2.288
420.000 105.000   7.253   0.384  -2.283
421.000 106.000   7.202   0.335  -2.318
422.000 106.000   7.204   0.384  -2.321
423.000 106.000   7.253   0.384  -2.283
424.000 106.000   7.251   0.335  -2.280
425.000 107.000   7.200   0.286  -2.316
426.000 107.000   7.202   0.335  -2.318
427.000 107.000   7.251   0.335  -2.280
428.000 107.000   7.249   0.286  -2.277
429.000 108.000   7.204   0.237  -2.321
430.000 108.000   7.200   0.286  -2.316
431.000 108.000   7.249   0.286  -2.277
432.000 108.000   7.253   0.237  -2.283
433.000 109.000   7.208   0.188  -2.327
434.000 109.000   7.204   0.237  -2.321
435.000 109.000   7.253   0.237  -2.283
436.000 109.000   7.257   0.188  -2.289
437.000 110.000   7.213   0.138  -2.333
438.000 110.000   7.208   0.188  -2.327
439.000 110.000   7.257   0.188  -2.289
440.000 110.000   7.263   0.138  -2.295
441.000 111.000   7.220   0.089  -2.342
442.000 111.000   7.213   0.138  -2.333
443.000 111.000   7.263   0.138  -2.295
444.000 111.000   7.269   0.089  -2.304
445.000 112.000   7.230   0.040  -2.355
446.000 112.000   7.220   0.089  -2.342
447.000 112.000   7.269   0.089  -2.304
448.000 112.000   7.279   0.040  -2.317
449.000 113.000   7.163   0.483  -2.370
450.000 113.000   7.171   0.532  -2.380
451.000 113.000   7.220   0.532  -2.342
452.000 113.000   7.212   0.483  -2.332
453.000 114.000   7.158   0.434  -2.364
454.000 114.000   7.163   0.483  -2.370
455.000 114.000   7.212   0.483  -2.332
456.000 114.000   7.207   0.434  -2.326
457.000 115.000   7.155   0.384  -2.360
458.000 115.000   7.158   0.434  -2.364
459.000 115.000   7.207   0.434  -2.326
460.000 115.000   7.204   0.384  -2.321
461.000 116.000   7.152   0.335  -2.357
462.000 116.000   7.155   0.384  -2.360
463.000 116.000   7.204   0.384  -2.321
464.000 116.000   7.202   0.335  -2.318
465.000 117.000   7.151   0.286  -2.354
466.000 117.000   7.152   0.335  -2.357
467.000 117.000   7.202   0.335  -2.318
468.000 117.000   7.200   0.286  -2.316
469.000 118.000   7.154   0.237  -2.359
470.000 118.000   7.151   0.286  -2.354
471.000 118.000   7.200   0.286  -2.316
472.000 118.000   7.204   0.237  -2.321
473.000 119.000   7.159   0.188  -2.365
474.000 119.000   7.154   0.237  -2.359
475.000 119.000   7.204   0.237  -2.321
476.000 119.000   7.208   0.188  -2.327
477.000 120.000   7.164   0.138  -2.372
478.000 120.000   7.159   0.188  -2.365
479.000 120.000   7.208   0.188  -2.327
480.000 120.000   7.213   0.138  -2.333
481.000 121.000   7.171   0.089  -2.380
482.000 121.000   7.164   0.138  -2.372
483.000 121.000   7.213   0.138  -2.333
484.000 121.000   7.220   0.089  -2.342
485.000 122.000   7.181   0.040  -2.393
486.000 122.000   7.171   0.089  -2.380
487.000 122.000   7.220   0.089  -2.342
488.000 122.000   7.230   0.040  -2.355
489.000 123.000   7.114   0.483  -2.408
490.000 123.000   7.122   0.532  -2.419
491.000 123.000   7.171   0.532  -2.380
492.000 123.000   7.163   0.483  -2.370
493.000 124.000   7.109   0.434  -2.402
494.000 124.000   7.114   0.483  -2.408
495.000 124.000   7.163   0.483  -2.370
496.000 124.000   7.158   0.434  -2.364
497.000 125.000   7.106   0.384  -2.398
498.000 125.000   7.109   0.434  -2.402
499.000 125.000   7.158   0.434  -2.364
500.000 125.000   7.155   0.384  -2.360
501.000 126.000   7.103   0.335  -2.395
502.000 126.000   7.106   0.384  -2.398
503.000 126.000   7.155   0.384  -2.360
504.000 126.000   7.152   0.335  -2.357
505.000 127.000   7.101   0.286  -2.392
506.000 127.000   7.103   0.335  -2.395
507.000 127.000   7.152   0.335  -2.357
508.000 127.000   7.151   0.286  -2.354
509.000 128.000   7.105   0.237  -2.397
510.000 128.000   7.101   0.286  -2.392
511.000 128.000   7.151   0.286  -2.354
512.000 128.000   7.154   0.237  -2.359
513.000 129.000   7.110   0.188  -2.403
514.000 129.000   7.105   0.237  -2.397
515.000 129.000   7.154   0.237  -2.359
516.000 129.000   7.159   0.188  -2.365
517.000 130.000   7.115   0.138  -2.410
518.000 130.000   7.110   0.188  -2.403
519.000 130.000   7.159   0.188  -2.365
520.000 130.000   7.164   0.138  -2.372
521.000 131.000   7.122   0.089  -2.419
522.000 131.000   7.115   0.138  -2.410
523.000 131.000   7.164   0.138  -2.372
524.000 131.000   7.171   0.089  -2.380
525.000 132.000   7.132   0.040  -2.432
526.000 132.000   7.122   0.089  -2.419
527.000 132.000   7.171   0.089  -2.380
528.000 132.000   7.181   0.040  -2.393
529.000 133.000   7.065   0.483  -2.446
530.000 133.000   7.073   0.532  -2.457
531.000 133.000   7.122   0.532  -2.419
532.000 133.000   7.114   0.483  -2.408
533.000 134.000   7.060   0.434  -2.440
534.000 134.000   7.065   0.483  -2.446
535.000 134.000   7.114   0.483  -2.408
536.000 134.000   7.109   0.434  -2.402
537.000 135.000   7.057   0.384  -2.436
538.000 135.000   7.060   0.434  -2.440
539.000 135.000   7.109   0.434  -2.402
540.000 135.000   7.106   0.384  -2.398
541.000 136.000   7.054   0.335  -2.433
542.000 136.000   7.057   0.384  -2.436
543.000 136.000   7.106   0.384  -2.398
544.000 136.000   7.103   0.335  -2.395
545.000 137.000   7.052   0.286  -2.430
546.000 137.000   7.054   0.335  -2.433
547.000 137.000   7.103   0.335  -2.395
548.000 137.000   7.101   0.286  -2.392
549.000 138.000   7.056   0.237  -2.435
550.000 138.000   7.052   0.286  -2.430
551.000 138.000   7.101   0.286  -2.392
552.000 138.000   7.105   0.237  -2.397
553.000 139.000   7.061   0.188  -2.441
554.000 139.000   7.056   0.237  -2.435
555.000 139.000   7.105   0.237  -2.397
556.000 139.000   7.110   0.188  -2.403
557.000 140.000   7.066   0.138  -2.448
558.000 140.000   7.061   0.188  -2.441
559.000 140.000   7.110   0.188  -2.403
560.000 140.000   7.115   0.138  -2.410
561.000 141.000   7.073   0.089  -2.457
562.000 141.000   7.066   0.138  -2.448
563.000 141.000   7.115   0.138  -2.410
564.000 141.000   7.122   0.089  -2.419
565.000 142.000   7.083   0.040  -2.470
566.000 142.000   7.073   0.089  -2.457
567.000 142.000   7.122   0.089  -2.419
568.000 142.000   7.132   0.040  -2.432
569.000 143.000   7.016   0.483  -2.485
570.000 143.000   7.024   0.532  -2.495
571.000 143.000   7.073   0.532  -2.457
572.000 143.000   7.065   0.483  -2.446
573.000 144.000   7.011   0.434  -2.478
574.000 144.000   7.016   0.483  -2.485
575.000 144.000   7.065   0.483  -2.446
576.000 144.000   7.060   0.434  -2.440
577.000 145.000   7.007   0.384  -2.474
578.000 145.000   7.011   0.434  -2.478
579.000 145.000   7.060   0.434  -2.440
580.000 145.000   7.057   0.384  -2.436
581.000 146.000   7.005   0.335  -2.471
582.000 146.000   7.007   0.384  -2.474
583.000 146.000   7.057   0.384  -2.436
584.000 146.000   7.054   0.335  -2.433
585.000 147.000   7.003   0.286  -2.468
586.000 147.000   7.005   0.335  -2.471
587.000 147.000   7.054   0.335  -2.433
588.000 147.000   7.052   0.286  -2.430
589.000 148.000   7.007   0.237  -2.474
590.000 148.000   7.003   0.286  -2.468
591.000 148.000   7.052   0.286  -2.430
592.000 148.000   7.056   0.237  -2.435
593.000 149.000   7.011   0.188  -2.479
594.000 149.000   7.007   0.237  -2.474
595.000 149.000   7.056   0.237  -2.435
596.000 149.000   7.061   0.188  -2.441
597.000 150.000   7.017   0.138  -2.486
598.000 150.000   7.011   0.188  -2.479
599.000 150.000   7.061   0.188  -2.441
600.000 150.000   7.066   0.138  -2.448
601.000 151.000   7.024   0.089  -2.495
602.000 151.000   7.017   0.138  -2.486
603.000 151.000   7.066   0.138  -2.448
604.000 151.000   7.073   0.089  -2.457
605.000 152.000   7.034   0.040  -2.508
606.000 152.000   7.024   0.089  -2.495
607.000 152.000   7.073   0.089  -2.457
608.000 152.000   7.083   0.040  -2.470
609.000 153.000   6.966   0.483  -2.523
610.000 153.000   6.974   0.532  -2.533
611.000 153.000   7.024   0.532  -2.495
612.000 153.000   7.016   0.483  -2.485
613.000 154.000   6.962   0.434  -2.517
614.000 154.000   6.966   0.483  -2.523
615.000 154.000   7.016   0.483  -2.485
616.000 154.000   7.011   0.434  -2.478
617.000 155.000   6.958   0.384  -2.512
618.000 155.000   6.962   0.434  -2.517
619.000 155.000   7.011   0.434  -2.478
620.000 155.000   7.007   0.384  -2.474
621.000 156.000   6.956   0.335  -2.509
622.000 156.000   6.958   0.384  -2.512
623.000 156.000   7.007   0.384  -2.474
624.000 156.000   7.005   0.335  -2.471
625.000 157.000   6.954   0.286  -2.507
626.000 157.000   6.956   0.335  -2.509
627.000 157.000   7.005   0.335  -2.471
628.000 157.000   7.003   0.286  -2.468
629.000 158.000   6.958   0.237  -2.512
630.000 158.000   6.954   0.286  -2.507
