* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
115.000  29.000   3.814  -0.633   3.630
116.000  29.000   3.809  -0.641   3.631
117.000  30.000   3.815  -0.652   3.628
118.000  30.000   3.817  -0.643   3.628
119.000  30.000   3.809  -0.641   3.631
120.000  30.000   3.807  -0.651   3.631
121.000  31.000   3.814  -0.662   3.628
122.000  31.000   3.815  -0.652   3.628
123.000  31.000   3.807  -0.651   3.631
124.000  31.000   3.806  -0.661   3.631
125.000  32.000   3.812  -0.672   3.628
126.000  32.000   3.814  -0.662   3.628
127.000  32.000   3.806  -0.661   3.631
128.000  32.000   3.804  -0.671   3.631
129.000  33.000   4.059  -0.020   3.922
130.000  33.000   4.080  -0.024   3.982
131.000  33.000   4.072  -0.022   3.984
132.000  33.000   4.051  -0.019   3.925
133.000  34.000   4.038  -0.016   3.863
134.000  34.000   4.059  -0.020   3.922
135.000  34.000   4.051  -0.019   3.925
136.000  34.000   4.030  -0.015   3.866
137.000  35.000   4.017  -0.013   3.803
138.000  35.000   4.038  -0.016   3.863
139.000  35.000   4.030  -0.015   3.866
140.000  35.000   4.009  -0.011   3.806
141.000  36.000   3.997  -0.009   3.744
142.000  36.000   4.017  -0.013   3.803
143.000  36.000   4.009  -0.011   3.806
144.000  36.000   3.989  -0.008   3.747
145.000  37.000   3.976  -0.005   3.685
146.000  37.000   3.997  -0.009   3.744
147.000  37.000   3.989  -0.008   3.747
148.000  37.000   3.968  -0.004   3.688
149.000  38.000   3.968  -0.004   3.678
150.000  38.000   3.976  -0.005   3.685
151.000  38.000   3.968  -0.004   3.688
152.000  38.000   3.960  -0.003   3.681
153.000  39.000   3.961  -0.003   3.672
154.000  39.000   3.968  -0.004   3.678
155.000  39.000   3.960  -0.003   3.681
156.000  39.000   3.953  -0.001   3.675
157.000  40.000   3.953  -0.001   3.665
158.000  40.000   3.961  -0.003   3.672
159.000  40.000   3.953  -0.001   3.675
160.000  40.000   3.945  -0.000   3.668
161.000  41.000   3.946  -0.000   3.659
162.000  41.000   3.953  -0.001   3.665
163.000  41.000   3.945  -0.000   3.668
164.000  41.000   3.938   0.001   3.662
165.000  42.000   3.938   0.001   3.652
166.000  42.000   3.946  -0.000   3.659
167.000  42.000   3.938   0.001   3.662
168.000  42.000   3.930   0.003   3.655
169.000  43.000   3.930   0.003   3.651
170.000  43.000   3.938   0.001   3.652
171.000  43.000   3.930   0.003   3.655
172.000  43.000   3.922   0.004   3.654
173.000  44.000   3.922   0.004   3.649
174.000  44.000   3.930   0.003   3.651
175.000  44.000   3.922   0.004   3.654
176.000  44.000   3.914   0.005   3.652
177.000  45.000   3.914   0.005   3.648
178.000  45.000   3.922   0.004   3.649
179.000  45.000   3.914   0.005   3.652
180.000  45.000   3.906   0.007   3.651
181.000  46.000   3.906   0.007   3.647
182.000  46.000   3.914   0.005   3.648
183.000  46.000   3.906   0.007   3.651
184.000  46.000   3.898   0.008   3.649
185.000  47.000   3.890   0.010   3.643
186.000  47.000   3.906   0.007   3.647
187.000  47.000   3.898   0.008   3.649
188.000  47.000   3.882   0.011   3.646
189.000  48.000   3.893   0.001   3.642
190.000  48.000   3.890   0.010   3.643
191.000  48.000   3.882   0.011   3.646
192.000  48.000   3.885   0.002   3.645
193.000  49.000   3.906  -0.056   3.634
194.000  49.000   3.893   0.001   3.642
195.000  49.000   3.885   0.002   3.645
196.000  49.000   3.898  -0.054   3.636
197.000  50.000   3.914  -0.111   3.627
198.000  50.000   3.906  -0.056   3.634
199.000  50.000   3.898  -0.054   3.636
200.000  50.000   3.906  -0.110   3.630
201.000  51.000   3.920  -0.166   3.622
202.000  51.000   3.914  -0.111   3.627
203.000  51.000   3.906  -0.110   3.630
204.000  51.000   3.912  -0.165   3.625
205.000  52.000   3.923  -0.221   3.617
206.000  52.000   3.920  -0.166   3.622
207.000  52.000   3.912  -0.165   3.625
208.000  52.000   3.915  -0.219   3.620
209.000  53.000   3.924  -0.275   3.614
210.000  53.000   3.923  -0.221   3.617
211.000  53.000   3.915  -0.219   3.620
212.000  53.000   3.916  -0.274   3.616
213.000  54.000   3.924  -0.329   3.610
214.000  54.000   3.924  -0.275   3.614
215.000  54.000   3.916  -0.274   3.616
216.000  54.000   3.916  -0.328   3.613
217.000  55.000   3.914  -0.381   3.611
218.000  55.000   3.924  -0.329   3.610
219.000  55.000   3.916  -0.328   3.613
220.000  55.000   3.906  -0.380   3.614
221.000  56.000   3.902  -0.433   3.612
222.000  56.000   3.914  -0.381   3.611
223.000  56.000   3.906  -0.380   3.614
224.000  56.000   3.894  -0.431   3.615
225.000  57.000   3.888  -0.484   3.613
226.000  57.000   3.902  -0.433   3.612
227.000  57.000   3.894  -0.431   3.615
228.000  57.000   3.880  -0.483   3.616
229.000  58.000   3.872  -0.536   3.616
230.000  58.000   3.888  -0.484   3.613
231.000  58.000   3.880  -0.483   3.616
232.000  58.000   3.864  -0.534   3.619
233.000  59.000   3.853  -0.586   3.619
234.000  59.000   3.872  -0.536   3.616
235.000  59.000   3.864  -0.534   3.619
236.000  59.000   3.846  -0.585   3.622
237.000  60.000   3.830  -0.636   3.624
238.000  60.000   3.853  -0.586   3.619
239.000  60.000   3.846  -0.585   3.622
240.000  60.000   3.822  -0.635   3.627
241.000  61.000   3.825  -0.644   3.626
242.000  61.000   3.830  -0.636   3.624
243.000  61.000   3.822  -0.635   3.627
244.000  61.000   3.817  -0.643   3.628
245.000  62.000   3.823  -0.654   3.626
246.000  62.000   3.825  -0.644   3.626
247.000  62.000   3.817  -0.643   3.628
248.000  62.000   3.815  -0.652   3.628
249.000  63.000   3.821  -0.664   3.626
250.000  63.000   3.823  -0.654   3.626
251.000  63.000   3.815  -0.652   3.628
252.000  63.000   3.814  -0.662   3.628
253.000  64.000   3.820  -0.674   3.626
254.000  64.000   3.821  -0.664   3.626
255.000  64.000   3.814  -0.662   3.628
256.000  64.000   3.812  -0.672   3.628
257.000  65.000   4.067  -0.022   3.919
258.000  65.000   4.088  -0.025   3.979
259.000  65.000   4.080  -0.024   3.982
260.000  65.000   4.059  -0.020   3.922
261.000  66.000   4.046  -0.018   3.860
262.000  66.000   4.067  -0.022   3.919
263.000  66.000   4.059  -0.020   3.922
264.000  66.000   4.038  -0.016   3.863
265.000  67.000   4.025  -0.014   3.801
266.000  67.000   4.046  -0.018   3.860
267.000  67.000   4.038  -0.016   3.863
268.000  67.000   4.017  -0.013   3.803
269.000  68.000   4.004  -0.011   3.741
270.000  68.000   4.025  -0.014   3.801
271.000  68.000   4.017  -0.013   3.803
272.000  68.000   3.997  -0.009   3.744
273.000  69.000   3.983  -0.007   3.682
274.000  69.000   4.004  -0.011   3.741
275.000  69.000   3.997  -0.009   3.744
276.000  69.000   3.976  -0.005   3.685
277.000  70.000   3.976  -0.006   3.675
278.000  70.000   3.983  -0.007   3.682
279.000  70.000   3.976  -0.005   3.685
280.000  70.000   3.968  -0.004   3.678
281.000  71.000   3.969  -0.004   3.669
282.000  71.000   3.976  -0.006   3.675
283.000  71.000   3.968  -0.004   3.678
284.000  71.000   3.961  -0.003   3.672
285.000  72.000   3.961  -0.003   3.662
286.000  72.000   3.969  -0.004   3.669
287.000  72.000   3.961  -0.003   3.672
288.000  72.000   3.953  -0.001   3.665
289.000  73.000   3.954  -0.002   3.656
290.000  73.000   3.961  -0.003   3.662
291.000  73.000   3.953  -0.001   3.665
292.000  73.000   3.946  -0.000   3.659
293.000  74.000   3.946  -0.000   3.650
294.000  74.000   3.954  -0.002   3.656
295.000  74.000   3.946  -0.000   3.659
296.000  74.000   3.938   0.001   3.652
297.000  75.000   3.938   0.001   3.648
298.000  75.000   3.946  -0.000   3.650
299.000  75.000   3.938   0.001   3.652
300.000  75.000   3.930   0.003   3.651
301.000  76.000   3.930   0.003   3.647
302.000  76.000   3.938   0.001   3.648
303.000  76.000   3.930   0.003   3.651
304.000  76.000   3.922   0.004   3.649
305.000  77.000   3.922   0.004   3.645
306.000  77.000   3.930   0.003   3.647
307.000  77.000   3.922   0.004   3.649
308.000  77.000   3.914   0.005   3.648
309.000  78.000   3.914   0.005   3.644
310.000  78.000   3.922   0.004   3.645
311.000  78.000   3.914   0.005   3.648
312.000  78.000   3.906   0.007   3.647
313.000  79.000   3.898   0.008   3.640
314.000  79.000   3.914   0.005   3.644
315.000  79.000   3.906   0.007   3.647
316.000  79.000   3.890   0.010   3.643
317.000  80.000   3.901  -0.001   3.639
318.000  80.000   3.898   0.008   3.640
319.000  80.000   3.890   0.010   3.643
320.000  80.000   3.893   0.001   3.642
321.000  81.000   3.914  -0.057   3.631
322.000  81.000   3.901  -0.001   3.639
323.000  81.000   3.893   0.001   3.642
324.000  81.000   3.906  -0.056   3.634
325.000  82.000   3.922  -0.113   3.624
326.000  82.000   3.914  -0.057   3.631
327.000  82.000   3.906  -0.056   3.634
328.000  82.000   3.914  -0.111   3.627
329.000  83.000   3.928  -0.168   3.619
330.000  83.000   3.922  -0.113   3.624
331.000  83.000   3.914  -0.111   3.627
332.000  83.000   3.920  -0.166   3.622
333.000  84.000   3.931  -0.222   3.615
334.000  84.000   3.928  -0.168   3.619
335.000  84.000   3.920  -0.166   3.622
336.000  84.000   3.923  -0.221   3.617
337.000  85.000   3.932  -0.276   3.611
338.000  85.000   3.931  -0.222   3.615
339.000  85.000   3.923  -0.221   3.617
340.000  85.000   3.924  -0.275   3.614
341.000  86.000   3.932  -0.330   3.607
342.000  86.000   3.932  -0.276   3.611
343.000  86.000   3.924  -0.275   3.614
344.000  86.000   3.924  -0.329   3.610
345.000  87.000   3.922  -0.382   3.608
346.000  87.000   3.932  -0.330   3.607
347.000  87.000   3.924  -0.329   3.610
348.000  87.000   3.914  -0.381   3.611
349.000  88.000   3.910  -0.434   3.609
350.000  88.000   3.922  -0.382   3.608
351.000  88.000   3.914  -0.381   3.611
352.000  88.000   3.902  -0.433   3.612
353.000  89.000   3.896  -0.486   3.610
354.000  89.000   3.910  -0.434   3.609
355.000  89.000   3.902  -0.433   3.612
356.000  89.000   3.888  -0.484   3.613
357.000  90.000   3.880  -0.537   3.613
358.000  90.000   3.896  -0.486   3.610
359.000  90.000   3.888  -0.484   3.613
360.000  90.000   3.872  -0.536   3.616
361.000  91.000   3.861  -0.588   3.616
362.000  91.000   3.880  -0.537   3.613
363.000  91.000   3.872  -0.536   3.616
364.000  91.000   3.853  -0.586   3.619
365.000  92.000   3.837  -0.637   3.622
366.000  92.000   3.861  -0.588   3.616
367.000  92.000   3.853  -0.586   3.619
368.000  92.000   3.830  -0.636   3.624
369.000  93.000   3.833  -0.645   3.623
370.000  93.000   3.837  -0.637   3.622
371.000  93.000   3.830  -0.636   3.624
372.000  93.000   3.825  -0.644   3.626
373.000  94.000   3.831  -0.655   3.623
374.000  94.000   3.833  -0.645   3.623
375.000  94.000   3.825  -0.644   3.626
376.000  94.000   3.823  -0.654   3.626
377.000  95.000   3.829  -0.665   3.623
378.000  95.000   3.831  -0.655   3.623
379.000  95.000   3.823  -0.654   3.626
380.000  95.000   3.821  -0.664   3.626
381.000  96.000   3.828  -0.675   3.623
382.000  96.000   3.829  -0.665   3.623
383.000  96.000   3.821  -0.664   3.626
384.000  96.000   3.820  -0.674   3.626
385.000  97.000   4.075  -0.023   3.916
386.000  97.000   4.096  -0.027   3.976
387.000  97.000   4.088  -0.025   3.979
388.000  97.000   4.067  -0.022   3.919
389.000  98.000   4.054  -0.019   3.857
390.000  98.000   4.075  -0.023   3.916
391.000  98.000   4.067  -0.022   3.919
392.000  98.000   4.046  -0.018   3.860
393.000  99.000   4.033  -0.016   3.798
394.000  99.000   4.054  -0.019   3.857
395.000  99.000   4.046  -0.018   3.860
396.000  99.000   4.025  -0.014   3.801
397.000 100.000   4.012  -0.012   3.738
398.000 100.000   4.033  -0.016   3.798
399.000 100.000   4.025  -0.014   3.801
400.000 100.000   4.004  -0.011   3.741
401.000 101.000   3.991  -0.008   3.679
402.000 101.000   4.012  -0.012   3.738
403.000 101.000   4.004  -0.011   3.741
404.000 101.000   3.983  -0.007   3.682
405.000 102.000   3.984  -0.007   3.672
406.000 102.000   3.991  -0.008   3.679
407.000 102.000   3.983  -0.007   3.682
408.000 102.000   3.976  -0.006   3.675
409.000 103.000   3.977  -0.006   3.666
410.000 103.000   3.984  -0.007   3.672
411.000 103.000   3.976  -0.006   3.675
412.000 103.000   3.969  -0.004   3.669
413.000 104.000   3.969  -0.004   3.660
414.000 104.000   3.977  -0.006   3.666
415.000 104.000   3.969  -0.004   3.669
416.000 104.000   3.961  -0.003   3.662
417.000 105.000   3.961  -0.003   3.653
418.000 105.000   3.969  -0.004   3.660
419.000 105.000   3.961  -0.003   3.662
420.000 105.000   3.954  -0.002   3.656
421.000 106.000   3.954  -0.002   3.647
422.000 106.000   3.961  -0.003   3.653
423.000 106.000   3.954  -0.002   3.656
424.000 106.000   3.946  -0.000   3.650
425.000 107.000   3.946  -0.000   3.645
426.000 107.000   3.954  -0.002   3.647
427.000 107.000   3.946  -0.000   3.650
428.000 107.000   3.938   0.001   3.648
429.000 108.000   3.938   0.001   3.644
430.000 108.000   3.946  -0.000   3.645
431.000 108.000   3.938   0.001   3.648
432.000 108.000   3.930   0.003   3.647
433.000 109.000   3.930   0.003   3.642
434.000 109.000   3.938   0.001   3.644
435.000 109.000   3.930   0.003   3.647
436.000 109.000   3.922   0.004   3.645
437.000 110.000   3.922   0.004   3.641
438.000 110.000   3.930   0.003   3.642
439.000 110.000   3.922   0.004   3.645
440.000 110.000   3.914   0.005   3.644
441.000 111.000   3.906   0.007   3.638
442.000 111.000   3.922   0.004   3.641
443.000 111.000   3.914   0.005   3.644
444.000 111.000   3.898   0.008   3.640
445.000 112.000   3.909  -0.002   3.636
446.000 112.000   3.906   0.007   3.638
447.000 112.000   3.898   0.008   3.640
448.000 112.000   3.901  -0.001   3.639
449.000 113.000   3.922  -0.059   3.628
450.000 113.000   3.909  -0.002   3.636
451.000 113.000   3.901  -0.001   3.639
452.000 113.000   3.914  -0.057   3.631
453.000 114.000   3.930  -0.114   3.621
454.000 114.000   3.922  -0.059   3.628
455.000 114.000   3.914  -0.057   3.631
456.000 114.000   3.922  -0.113   3.624
457.000 115.000   3.936  -0.169   3.616
458.000 115.000   3.930  -0.114   3.621
459.000 115.000   3.922  -0.113   3.624
460.000 115.000   3.928  -0.168   3.619
461.000 116.000   3.938  -0.224   3.612
462.000 116.000   3.936  -0.169   3.616
463.000 116.000   3.928  -0.168   3.619
464.000 116.000   3.931  -0.222   3.615
465.000 117.000   3.940  -0.278   3.608
466.000 117.000   3.938  -0.224   3.612
467.000 117.000   3.931  -0.222   3.615
468.000 117.000   3.932  -0.276   3.611
469.000 118.000   3.940  -0.332   3.604
470.000 118.000   3.940  -0.278   3.608
471.000 118.000   3.932  -0.276   3.611
472.000 118.000   3.932  -0.330   3.607
473.000 119.000   3.930  -0.384   3.605
474.000 119.000   3.940  -0.332   3.604
475.000 119.000   3.932  -0.330   3.607
476.000 119.000   3.922  -0.382   3.608
477.000 120.000   3.918  -0.436   3.606
478.000 120.000   3.930  -0.384   3.605
479.000 120.000   3.922  -0.382   3.608
480.000 120.000   3.910  -0.434   3.609
481.000 121.000   3.904  -0.487   3.607
482.000 121.000   3.918  -0.436   3.606
483.000 121.000   3.910  -0.434   3.609
484.000 121.000   3.896  -0.486   3.610
485.000 122.000   3.888  -0.538   3.610
486.000 122.000   3.904  -0.487   3.607
487.000 122.000   3.896  -0.486   3.610
488.000 122.000   3.880  -0.537   3.613
489.000 123.000   3.869  -0.589   3.613
490.000 123.000   3.888  -0.538   3.610
491.000 123.000   3.880  -0.537   3.613
492.000 123.000   3.861  -0.588   3.616
493.000 124.000   3.845  -0.639   3.619
494.000 124.000   3.869  -0.589   3.613
495.000 124.000   3.861  -0.588   3.616
496.000 124.000   3.837  -0.637   3.622
497.000 125.000   3.841  -0.647   3.620
498.000 125.000   3.845  -0.639   3.619
499.000 125.000   3.837  -0.637   3.622
500.000 125.000   3.833  -0.645   3.623
501.000 126.000   3.839  -0.657   3.620
502.000 126.000   3.841  -0.647   3.620
503.000 126.000   3.833  -0.645   3.623
504.000 126.000   3.831  -0.655   3.623
505.000 127.000   3.837  -0.666   3.620
506.000 127.000   3.839  -0.657   3.620
507.000 127.000   3.831  -0.655   3.623
508.000 127.000   3.829  -0.665   3.623
509.000 128.000   3.836  -0.676   3.620
510.000 128.000   3.837  -0.666   3.620
511.000 128.000   3.829  -0.665   3.623
512.000 128.000   3.828  -0.675   3.623
513.000 129.000   4.083  -0.024   3.914
514.000 129.000   4.104  -0.028   3.973
515.000 129.000   4.096  -0.027   3.976
516.000 129.000   4.075  -0.023   3.916
517.000 130.000   4.062  -0.021   3.854
518.000 130.000   4.083  -0.024   3.914
519.000 130.000   4.075  -0.023   3.916
520.000 130.000   4.054  -0.019   3.857
521.000 131.000   4.041  -0.017   3.795
522.000 131.000   4.062  -0.021   3.854
523.000 131.000   4.054  -0.019   3.857
524.000 131.000   4.033  -0.016   3.798
525.000 132.000   4.020  -0.013   3.735
526.000 132.000   4.041  -0.017   3.795
527.000 132.000   4.033  -0.016   3.798
528.000 132.000   4.012  -0.012   3.738
529.000 133.000   3.999  -0.010   3.676
530.000 133.000   4.020  -0.013   3.735
531.000 133.000   4.012  -0.012   3.738
532.000 133.000   3.991  -0.008   3.679
533.000 134.000   3.992  -0.008   3.670
534.000 134.000   3.999  -0.010   3.676
535.000 134.000   3.991  -0.008   3.679
536.000 134.000   3.984  -0.007   3.672
537.000 135.000   3.984  -0.007   3.663
538.000 135.000   3.992  -0.008   3.670
539.000 135.000   3.984  -0.007   3.672
540.000 135.000   3.977  -0.006   3.666
541.000 136.000   3.977  -0.006   3.657
542.000 136.000   3.984  -0.007   3.663
543.000 136.000   3.977  -0.006   3.666
544.000 136.000   3.969  -0.004   3.660
545.000 137.000   3.969  -0.004   3.650
546.000 137.000   3.977  -0.006   3.657
547.000 137.000   3.969  -0.004   3.660
548.000 137.000   3.961  -0.003   3.653
549.000 138.000   3.962  -0.003   3.644
550.000 138.000   3.969  -0.004   3.650
551.000 138.000   3.961  -0.003   3.653
552.000 138.000   3.954  -0.002   3.647
553.000 139.000   3.954  -0.002   3.642
554.000 139.000   3.962  -0.003   3.644
555.000 139.000   3.954  -0.002   3.647
556.000 139.000   3.946  -0.000   3.645
557.000 140.000   3.946  -0.000   3.641
558.000 140.000   3.954  -0.002   3.642
559.000 140.000   3.946  -0.000   3.645
560.000 140.000   3.938   0.001   3.644
561.000 141.000   3.938   0.001   3.639
562.000 141.000   3.946  -0.000   3.641
563.000 141.000   3.938   0.001   3.644
564.000 141.000   3.930   0.003   3.642
565.000 142.000   3.930   0.003   3.638
566.000 142.000   3.938   0.001   3.639
567.000 142.000   3.930   0.003   3.642
568.000 142.000   3.922   0.004   3.641
569.000 143.000   3.913   0.006   3.635
570.000 143.000   3.930   0.003   3.638
571.000 143.000   3.922   0.004   3.641
572.000 143.000   3.906   0.007   3.638
573.000 144.000   3.916  -0.004   3.633
574.000 144.000   3.913   0.006   3.635
575.000 144.000   3.906   0.007   3.638
576.000 144.000   3.909  -0.002   3.636
577.000 145.000   3.930  -0.060   3.625
578.000 145.000   3.916  -0.004   3.633
579.000 145.000   3.909  -0.002   3.636
580.000 145.000   3.922  -0.059   3.628
581.000 146.000   3.938  -0.115   3.619
582.000 146.000   3.930  -0.060   3.625
583.000 146.000   3.922  -0.059   3.628
584.000 146.000   3.930  -0.114   3.621
585.000 147.000   3.943  -0.170   3.613
586.000 147.000   3.938  -0.115   3.619
587.000 147.000   3.930  -0.114   3.621
588.000 147.000   3.936  -0.169   3.616
589.000 148.000   3.946  -0.225   3.609
590.000 148.000   3.943  -0.170   3.613
591.000 148.000   3.936  -0.169   3.616
592.000 148.000   3.938  -0.224   3.612
593.000 149.000   3.948  -0.279   3.605
594.000 149.000   3.946  -0.225   3.609
595.000 149.000   3.938  -0.224   3.612
596.000 149.000   3.940  -0.278   3.608
597.000 150.000   3.948  -0.333   3.602
598.000 150.000   3.948  -0.279   3.605
599.000 150.000   3.940  -0.278   3.608
600.000 150.000   3.940  -0.332   3.604
601.000 151.000   3.937  -0.385   3.602
602.000 151.000   3.948  -0.333   3.602
603.000 151.000   3.940  -0.332   3.604
604.000 151.000   3.930  -0.384   3.605
605.000 152.000   3.926  -0.437   3.603
606.000 152.000   3.937  -0.385   3.602
607.000 152.000   3.930  -0.384   3.605
608.000 152.000   3.918  -0.436   3.606
609.000 153.000   3.912  -0.489   3.605
610.000 153.000   3.926  -0.437   3.603
611.000 153.000   3.918  -0.436   3.606
612.000 153.000   3.904  -0.487   3.607
613.000 154.000   3.896  -0.540   3.607
614.000 154.000   3.912  -0.489   3.605
615.000 154.000   3.904  -0.487   3.607
616.000 154.000   3.888  -0.538   3.610
617.000 155.000   3.877  -0.591   3.610
618.000 155.000   3.896  -0.540   3.607
619.000 155.000   3.888  -0.538   3.610
620.000 155.000   3.869  -0.589   3.613
621.000 156.000   3.853  -0.640   3.616
622.000 156.000   3.877  -0.591   3.610
623.000 156.000   3.869  -0.589   3.613
624.000 156.000   3.845  -0.639   3.619
625.000 157.000   3.849  -0.648   3.617
626.000 157.000   3.853  -0.640   3.616
627.000 157.000   3.845  -0.639   3.619
628.000 157.000   3.841  -0.647   3.620
629.000 158.000   3.847  -0.658   3.617
630.000 158.000   3.849  -0.648   3.617
631.000 158.000   3.841  -0.647   3.620
632.000 158.000   3.839  -0.657   3.620
633.000 159.000   3.845  -0.668   3.617
634.000 159.000   3.847  -0.658   3.617
635.000 159.000   3.839  -0.657   3.620
636.000 159.000   3.837  -0.666   3.620
