* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
136.000  34.000   7.064   0.030   3.526
137.000  35.000   7.005   0.564   3.544
138.000  35.000   7.046   0.564   3.506
139.000  35.000   7.050   0.564   3.510
140.000  35.000   7.008   0.564   3.548
141.000  36.000   6.963   0.564   3.583
142.000  36.000   7.005   0.564   3.544
143.000  36.000   7.008   0.564   3.548
144.000  36.000   6.966   0.564   3.586
145.000  37.000   6.921   0.564   3.621
146.000  37.000   6.963   0.564   3.583
147.000  37.000   6.966   0.564   3.586
148.000  37.000   6.925   0.564   3.625
149.000  38.000   6.880   0.564   3.660
150.000  38.000   6.921   0.564   3.621
151.000  38.000   6.925   0.564   3.625
152.000  38.000   6.883   0.564   3.663
153.000  39.000   6.838   0.564   3.698
154.000  39.000   6.880   0.564   3.660
155.000  39.000   6.883   0.564   3.663
156.000  39.000   6.841   0.564   3.701
157.000  40.000   6.796   0.564   3.736
158.000  40.000   6.838   0.564   3.698
159.000  40.000   6.841   0.564   3.701
160.000  40.000   6.799   0.564   3.740
161.000  41.000   6.754   0.564   3.775
162.000  41.000   6.796   0.564   3.736
163.000  41.000   6.799   0.564   3.740
164.000  41.000   6.758   0.564   3.778
165.000  42.000   6.713   0.564   3.813
166.000  42.000   6.754   0.564   3.775
167.000  42.000   6.758   0.564   3.778
168.000  42.000   6.716   0.564   3.817
169.000  43.000   6.671   0.564   3.852
170.000  43.000   6.713   0.564   3.813
171.000  43.000   6.716   0.564   3.817
172.000  43.000   6.674   0.564   3.855
173.000  44.000   6.629   0.564   3.890
174.000  44.000   6.671   0.564   3.852
175.000  44.000   6.674   0.564   3.855
176.000  44.000   6.633   0.564   3.894
177.000  45.000   6.622   0.564   3.897
178.000  45.000   6.629   0.564   3.890
179.000  45.000   6.633   0.564   3.894
180.000  45.000   6.625   0.564   3.900
181.000  46.000   6.619   0.554   3.894
182.000  46.000   6.622   0.564   3.897
183.000  46.000   6.625   0.564   3.900
184.000  46.000   6.622   0.554   3.897
185.000  47.000   6.610   0.503   3.884
186.000  47.000   6.619   0.554   3.894
187.000  47.000   6.622   0.554   3.897
188.000  47.000   6.614   0.503   3.888
189.000  48.000   6.605   0.451   3.878
190.000  48.000   6.610   0.503   3.884
191.000  48.000   6.614   0.503   3.888
192.000  48.000   6.608   0.451   3.882
193.000  49.000   6.601   0.400   3.874
194.000  49.000   6.605   0.451   3.878
195.000  49.000   6.608   0.451   3.882
196.000  49.000   6.604   0.400   3.878
197.000  50.000   6.598   0.348   3.871
198.000  50.000   6.601   0.400   3.874
199.000  50.000   6.604   0.400   3.878
200.000  50.000   6.602   0.348   3.875
201.000  51.000   6.596   0.297   3.869
202.000  51.000   6.598   0.348   3.871
203.000  51.000   6.602   0.348   3.875
204.000  51.000   6.599   0.297   3.872
205.000  52.000   6.601   0.246   3.873
206.000  52.000   6.596   0.297   3.869
207.000  52.000   6.599   0.297   3.872
208.000  52.000   6.604   0.246   3.877
209.000  53.000   6.606   0.194   3.879
210.000  53.000   6.601   0.246   3.873
211.000  53.000   6.604   0.246   3.877
212.000  53.000   6.609   0.194   3.883
213.000  54.000   6.611   0.143   3.885
214.000  54.000   6.606   0.194   3.879
215.000  54.000   6.609   0.194   3.883
216.000  54.000   6.615   0.143   3.889
217.000  55.000   6.619   0.091   3.893
218.000  55.000   6.611   0.143   3.885
219.000  55.000   6.615   0.143   3.889
220.000  55.000   6.622   0.091   3.897
221.000  56.000   6.630   0.040   3.906
222.000  56.000   6.619   0.091   3.893
223.000  56.000   6.622   0.091   3.897
224.000  56.000   6.633   0.040   3.909
225.000  57.000   6.633   0.030   3.909
226.000  57.000   6.630   0.040   3.906
227.000  57.000   6.633   0.040   3.909
228.000  57.000   6.636   0.030   3.913
229.000  58.000   6.640   0.030   3.902
230.000  58.000   6.633   0.030   3.909
231.000  58.000   6.636   0.030   3.913
232.000  58.000   6.644   0.030   3.906
233.000  59.000   6.682   0.030   3.864
234.000  59.000   6.640   0.030   3.902
235.000  59.000   6.644   0.030   3.906
236.000  59.000   6.686   0.030   3.867
237.000  60.000   6.724   0.030   3.825
238.000  60.000   6.682   0.030   3.864
239.000  60.000   6.686   0.030   3.867
240.000  60.000   6.727   0.030   3.829
241.000  61.000   6.766   0.030   3.787
242.000  61.000   6.724   0.030   3.825
243.000  61.000   6.727   0.030   3.829
244.000  61.000   6.769   0.030   3.791
245.000  62.000   6.807   0.030   3.748
246.000  62.000   6.766   0.030   3.787
247.000  62.000   6.769   0.030   3.791
248.000  62.000   6.811   0.030   3.752
249.000  63.000   6.849   0.030   3.710
250.000  63.000   6.807   0.030   3.748
251.000  63.000   6.811   0.030   3.752
252.000  63.000   6.852   0.030   3.714
253.000  64.000   6.891   0.030   3.672
254.000  64.000   6.849   0.030   3.710
255.000  64.000   6.852   0.030   3.714
256.000  64.000   6.894   0.030   3.675
257.000  65.000   6.932   0.030   3.633
258.000  65.000   6.891   0.030   3.672
259.000  65.000   6.894   0.030   3.675
260.000  65.000   6.936   0.030   3.637
261.000  66.000   6.974   0.030   3.595
262.000  66.000   6.932   0.030   3.633
263.000  66.000   6.936   0.030   3.637
264.000  66.000   6.978   0.030   3.599
265.000  67.000   7.016   0.030   3.557
266.000  67.000   6.974   0.030   3.595
267.000  67.000   6.978   0.030   3.599
268.000  67.000   7.019   0.030   3.560
269.000  68.000   7.058   0.030   3.518
270.000  68.000   7.016   0.030   3.557
271.000  68.000   7.019   0.030   3.560
272.000  68.000   7.061   0.030   3.522
273.000  69.000   6.998   0.564   3.537
274.000  69.000   7.040   0.564   3.498
275.000  69.000   7.046   0.564   3.506
276.000  69.000   7.005   0.564   3.544
277.000  70.000   6.956   0.564   3.575
278.000  70.000   6.998   0.564   3.537
279.000  70.000   7.005   0.564   3.544
280.000  70.000   6.963   0.564   3.583
281.000  71.000   6.914   0.564   3.614
282.000  71.000   6.956   0.564   3.575
283.000  71.000   6.963   0.564   3.583
284.000  71.000   6.921   0.564   3.621
285.000  72.000   6.873   0.564   3.652
286.000  72.000   6.914   0.564   3.614
287.000  72.000   6.921   0.564   3.621
288.000  72.000   6.880   0.564   3.660
289.000  73.000   6.831   0.564   3.691
290.000  73.000   6.873   0.564   3.652
291.000  73.000   6.880   0.564   3.660
292.000  73.000   6.838   0.564   3.698
293.000  74.000   6.789   0.564   3.729
294.000  74.000   6.831   0.564   3.691
295.000  74.000   6.838   0.564   3.698
296.000  74.000   6.796   0.564   3.736
297.000  75.000   6.747   0.564   3.767
298.000  75.000   6.789   0.564   3.729
299.000  75.000   6.796   0.564   3.736
300.000  75.000   6.754   0.564   3.775
301.000  76.000   6.706   0.564   3.806
302.000  76.000   6.747   0.564   3.767
303.000  76.000   6.754   0.564   3.775
304.000  76.000   6.713   0.564   3.813
305.000  77.000   6.664   0.564   3.844
306.000  77.000   6.706   0.564   3.806
307.000  77.000   6.713   0.564   3.813
308.000  77.000   6.671   0.564   3.852
309.000  78.000   6.622   0.564   3.882
310.000  78.000   6.664   0.564   3.844
311.000  78.000   6.671   0.564   3.852
312.000  78.000   6.629   0.564   3.890
313.000  79.000   6.615   0.564   3.889
314.000  79.000   6.622   0.564   3.882
315.000  79.000   6.629   0.564   3.890
316.000  79.000   6.622   0.564   3.897
317.000  80.000   6.612   0.554   3.886
318.000  80.000   6.615   0.564   3.889
319.000  80.000   6.622   0.564   3.897
320.000  80.000   6.619   0.554   3.894
321.000  81.000   6.603   0.503   3.877
322.000  81.000   6.612   0.554   3.886
323.000  81.000   6.619   0.554   3.894
324.000  81.000   6.610   0.503   3.884
325.000  82.000   6.598   0.451   3.871
326.000  82.000   6.603   0.503   3.877
327.000  82.000   6.610   0.503   3.884
328.000  82.000   6.605   0.451   3.878
329.000  83.000   6.594   0.400   3.867
330.000  83.000   6.598   0.451   3.871
331.000  83.000   6.605   0.451   3.878
332.000  83.000   6.601   0.400   3.874
333.000  84.000   6.592   0.348   3.864
334.000  84.000   6.594   0.400   3.867
335.000  84.000   6.601   0.400   3.874
336.000  84.000   6.598   0.348   3.871
337.000  85.000   6.589   0.297   3.861
338.000  85.000   6.592   0.348   3.864
339.000  85.000   6.598   0.348   3.871
340.000  85.000   6.596   0.297   3.869
341.000  86.000   6.594   0.246   3.866
342.000  86.000   6.589   0.297   3.861
343.000  86.000   6.596   0.297   3.869
344.000  86.000   6.601   0.246   3.873
345.000  87.000   6.599   0.194   3.872
346.000  87.000   6.594   0.246   3.866
347.000  87.000   6.601   0.246   3.873
348.000  87.000   6.606   0.194   3.879
349.000  88.000   6.605   0.143   3.878
350.000  88.000   6.599   0.194   3.872
351.000  88.000   6.606   0.194   3.879
352.000  88.000   6.611   0.143   3.885
353.000  89.000   6.612   0.091   3.886
354.000  89.000   6.605   0.143   3.878
355.000  89.000   6.611   0.143   3.885
356.000  89.000   6.619   0.091   3.893
357.000  90.000   6.623   0.040   3.898
358.000  90.000   6.612   0.091   3.886
359.000  90.000   6.619   0.091   3.893
360.000  90.000   6.630   0.040   3.906
361.000  91.000   6.626   0.030   3.902
362.000  91.000   6.623   0.040   3.898
363.000  91.000   6.630   0.040   3.906
364.000  91.000   6.633   0.030   3.909
365.000  92.000   6.634   0.030   3.895
366.000  92.000   6.626   0.030   3.902
367.000  92.000   6.633   0.030   3.909
368.000  92.000   6.640   0.030   3.902
369.000  93.000   6.675   0.030   3.856
370.000  93.000   6.634   0.030   3.895
371.000  93.000   6.640   0.030   3.902
372.000  93.000   6.682   0.030   3.864
373.000  94.000   6.717   0.030   3.818
374.000  94.000   6.675   0.030   3.856
375.000  94.000   6.682   0.030   3.864
376.000  94.000   6.724   0.030   3.825
377.000  95.000   6.759   0.030   3.780
378.000  95.000   6.717   0.030   3.818
379.000  95.000   6.724   0.030   3.825
380.000  95.000   6.766   0.030   3.787
381.000  96.000   6.801   0.030   3.741
382.000  96.000   6.759   0.030   3.780
383.000  96.000   6.766   0.030   3.787
384.000  96.000   6.807   0.030   3.748
385.000  97.000   6.842   0.030   3.703
386.000  97.000   6.801   0.030   3.741
387.000  97.000   6.807   0.030   3.748
388.000  97.000   6.849   0.030   3.710
389.000  98.000   6.884   0.030   3.664
390.000  98.000   6.842   0.030   3.703
391.000  98.000   6.849   0.030   3.710
392.000  98.000   6.891   0.030   3.672
393.000  99.000   6.926   0.030   3.626
394.000  99.000   6.884   0.030   3.664
395.000  99.000   6.891   0.030   3.672
396.000  99.000   6.932   0.030   3.633
397.000 100.000   6.967   0.030   3.587
398.000 100.000   6.926   0.030   3.626
399.000 100.000   6.932   0.030   3.633
400.000 100.000   6.974   0.030   3.595
401.000 101.000   7.009   0.030   3.549
402.000 101.000   6.967   0.030   3.587
403.000 101.000   6.974   0.030   3.595
404.000 101.000   7.016   0.030   3.557
405.000 102.000   7.051   0.030   3.511
406.000 102.000   7.009   0.030   3.549
407.000 102.000   7.016   0.030   3.557
408.000 102.000   7.058   0.030   3.518
409.000 103.000   6.652   0.503   3.832
410.000 103.000   6.662   0.554   3.841
411.000 103.000   6.620   0.554   3.880
412.000 103.000   6.611   0.503   3.870
413.000 104.000   6.647   0.451   3.826
414.000 104.000   6.652   0.503   3.832
415.000 104.000   6.611   0.503   3.870
416.000 104.000   6.605   0.451   3.864
417.000 105.000   6.644   0.400   3.822
418.000 105.000   6.647   0.451   3.826
419.000 105.000   6.605   0.451   3.864
420.000 105.000   6.602   0.400   3.860
421.000 106.000   6.641   0.348   3.819
422.000 106.000   6.644   0.400   3.822
423.000 106.000   6.602   0.400   3.860
424.000 106.000   6.599   0.348   3.857
425.000 107.000   6.638   0.297   3.816
426.000 107.000   6.641   0.348   3.819
427.000 107.000   6.599   0.348   3.857
428.000 107.000   6.597   0.297   3.855
429.000 108.000   6.643   0.246   3.821
430.000 108.000   6.638   0.297   3.816
431.000 108.000   6.597   0.297   3.855
432.000 108.000   6.601   0.246   3.859
433.000 109.000   6.648   0.194   3.826
434.000 109.000   6.643   0.246   3.821
435.000 109.000   6.601   0.246   3.859
436.000 109.000   6.606   0.194   3.865
437.000 110.000   6.654   0.143   3.833
438.000 110.000   6.648   0.194   3.826
439.000 110.000   6.606   0.194   3.865
440.000 110.000   6.612   0.143   3.871
441.000 111.000   6.661   0.091   3.841
442.000 111.000   6.654   0.143   3.833
443.000 111.000   6.612   0.143   3.871
444.000 111.000   6.619   0.091   3.879
445.000 112.000   6.672   0.040   3.853
446.000 112.000   6.661   0.091   3.841
447.000 112.000   6.619   0.091   3.879
448.000 112.000   6.631   0.040   3.891
449.000 113.000   6.694   0.503   3.793
450.000 113.000   6.703   0.554   3.803
451.000 113.000   6.662   0.554   3.841
452.000 113.000   6.652   0.503   3.832
453.000 114.000   6.689   0.451   3.787
454.000 114.000   6.694   0.503   3.793
455.000 114.000   6.652   0.503   3.832
456.000 114.000   6.647   0.451   3.826
457.000 115.000   6.685   0.400   3.783
458.000 115.000   6.689   0.451   3.787
459.000 115.000   6.647   0.451   3.826
460.000 115.000   6.644   0.400   3.822
461.000 116.000   6.682   0.348   3.780
462.000 116.000   6.685   0.400   3.783
463.000 116.000   6.644   0.400   3.822
464.000 116.000   6.641   0.348   3.819
465.000 117.000   6.680   0.297   3.778
466.000 117.000   6.682   0.348   3.780
467.000 117.000   6.641   0.348   3.819
468.000 117.000   6.638   0.297   3.816
469.000 118.000   6.684   0.246   3.783
470.000 118.000   6.680   0.297   3.778
471.000 118.000   6.638   0.297   3.816
472.000 118.000   6.643   0.246   3.821
473.000 119.000   6.689   0.194   3.788
474.000 119.000   6.684   0.246   3.783
475.000 119.000   6.643   0.246   3.821
476.000 119.000   6.648   0.194   3.826
477.000 120.000   6.695   0.143   3.794
478.000 120.000   6.689   0.194   3.788
479.000 120.000   6.648   0.194   3.826
480.000 120.000   6.654   0.143   3.833
481.000 121.000   6.703   0.091   3.803
482.000 121.000   6.695   0.143   3.794
483.000 121.000   6.654   0.143   3.833
484.000 121.000   6.661   0.091   3.841
485.000 122.000   6.714   0.040   3.815
486.000 122.000   6.703   0.091   3.803
487.000 122.000   6.661   0.091   3.841
488.000 122.000   6.672   0.040   3.853
489.000 123.000   6.736   0.503   3.755
490.000 123.000   6.745   0.554   3.764
491.000 123.000   6.703   0.554   3.803
492.000 123.000   6.694   0.503   3.793
493.000 124.000   6.731   0.451   3.749
494.000 124.000   6.736   0.503   3.755
495.000 124.000   6.694   0.503   3.793
496.000 124.000   6.689   0.451   3.787
497.000 125.000   6.727   0.400   3.745
498.000 125.000   6.731   0.451   3.749
499.000 125.000   6.689   0.451   3.787
500.000 125.000   6.685   0.400   3.783
501.000 126.000   6.724   0.348   3.742
502.000 126.000   6.727   0.400   3.745
503.000 126.000   6.685   0.400   3.783
504.000 126.000   6.682   0.348   3.780
505.000 127.000   6.722   0.297   3.739
506.000 127.000   6.724   0.348   3.742
507.000 127.000   6.682   0.348   3.780
508.000 127.000   6.680   0.297   3.778
509.000 128.000   6.726   0.246   3.744
510.000 128.000   6.722   0.297   3.739
511.000 128.000   6.680   0.297   3.778
512.000 128.000   6.684   0.246   3.783
513.000 129.000   6.731   0.194   3.750
514.000 129.000   6.726   0.246   3.744
515.000 129.000   6.684   0.246   3.783
516.000 129.000   6.689   0.194   3.788
517.000 130.000   6.737   0.143   3.756
518.000 130.000   6.731   0.194   3.750
519.000 130.000   6.689   0.194   3.788
520.000 130.000   6.695   0.143   3.794
521.000 131.000   6.745   0.091   3.764
522.000 131.000   6.737   0.143   3.756
523.000 131.000   6.695   0.143   3.794
524.000 131.000   6.703   0.091   3.803
525.000 132.000   6.756   0.040   3.776
526.000 132.000   6.745   0.091   3.764
527.000 132.000   6.703   0.091   3.803
528.000 132.000   6.714   0.040   3.815
529.000 133.000   6.778   0.503   3.716
530.000 133.000   6.787   0.554   3.726
531.000 133.000   6.745   0.554   3.764
532.000 133.000   6.736   0.503   3.755
533.000 134.000   6.772   0.451   3.711
534.000 134.000   6.778   0.503   3.716
535.000 134.000   6.736   0.503   3.755
536.000 134.000   6.731   0.451   3.749
537.000 135.000   6.769   0.400   3.707
538.000 135.000   6.772   0.451   3.711
539.000 135.000   6.731   0.451   3.749
540.000 135.000   6.727   0.400   3.745
541.000 136.000   6.766   0.348   3.703
542.000 136.000   6.769   0.400   3.707
543.000 136.000   6.727   0.400   3.745
544.000 136.000   6.724   0.348   3.742
545.000 137.000   6.763   0.297   3.701
546.000 137.000   6.766   0.348   3.703
547.000 137.000   6.724   0.348   3.742
548.000 137.000   6.722   0.297   3.739
549.000 138.000   6.768   0.246   3.706
550.000 138.000   6.763   0.297   3.701
551.000 138.000   6.722   0.297   3.739
552.000 138.000   6.726   0.246   3.744
553.000 139.000   6.773   0.194   3.711
554.000 139.000   6.768   0.246   3.706
555.000 139.000   6.726   0.246   3.744
556.000 139.000   6.731   0.194   3.750
557.000 140.000   6.779   0.143   3.717
558.000 140.000   6.773   0.194   3.711
559.000 140.000   6.731   0.194   3.750
560.000 140.000   6.737   0.143   3.756
561.000 141.000   6.786   0.091   3.726
562.000 141.000   6.779   0.143   3.717
563.000 141.000   6.737   0.143   3.756
564.000 141.000   6.745   0.091   3.764
565.000 142.000   6.798   0.040   3.738
566.000 142.000   6.786   0.091   3.726
567.000 142.000   6.745   0.091   3.764
568.000 142.000   6.756   0.040   3.776
569.000 143.000   6.819   0.503   3.678
570.000 143.000   6.828   0.554   3.688
571.000 143.000   6.787   0.554   3.726
572.000 143.000   6.778   0.503   3.716
573.000 144.000   6.814   0.451   3.672
574.000 144.000   6.819   0.503   3.678
575.000 144.000   6.778   0.503   3.716
576.000 144.000   6.772   0.451   3.711
577.000 145.000   6.810   0.400   3.668
578.000 145.000   6.814   0.451   3.672
579.000 145.000   6.772   0.451   3.711
580.000 145.000   6.769   0.400   3.707
581.000 146.000   6.808   0.348   3.665
582.000 146.000   6.810   0.400   3.668
583.000 146.000   6.769   0.400   3.707
584.000 146.000   6.766   0.348   3.703
585.000 147.000   6.805   0.297   3.663
586.000 147.000   6.808   0.348   3.665
587.000 147.000   6.766   0.348   3.703
588.000 147.000   6.763   0.297   3.701
589.000 148.000   6.810   0.246   3.667
590.000 148.000   6.805   0.297   3.663
591.000 148.000   6.763   0.297   3.701
592.000 148.000   6.768   0.246   3.706
593.000 149.000   6.815   0.194   3.673
594.000 149.000   6.810   0.246   3.667
595.000 149.000   6.768   0.246   3.706
596.000 149.000   6.773   0.194   3.711
597.000 150.000   6.821   0.143   3.679
598.000 150.000   6.815   0.194   3.673
599.000 150.000   6.773   0.194   3.711
600.000 150.000   6.779   0.143   3.717
601.000 151.000   6.828   0.091   3.687
602.000 151.000   6.821   0.143   3.679
603.000 151.000   6.779   0.143   3.717
604.000 151.000   6.786   0.091   3.726
605.000 152.000   6.839   0.040   3.699
606.000 152.000   6.828   0.091   3.687
607.000 152.000   6.786   0.091   3.726
608.000 152.000   6.798   0.040   3.738
609.000 153.000   6.861   0.503   3.640
610.000 153.000   6.870   0.554   3.649
611.000 153.000   6.828   0.554   3.688
612.000 153.000   6.819   0.503   3.678
613.000 154.000   6.856   0.451   3.634
614.000 154.000   6.861   0.503   3.640
615.000 154.000   6.819   0.503   3.678
616.000 154.000   6.814   0.451   3.672
617.000 155.000   6.852   0.400   3.630
618.000 155.000   6.856   0.451   3.634
619.000 155.000   6.814   0.451   3.672
620.000 155.000   6.810   0.400   3.668
621.000 156.000   6.849   0.348   3.627
622.000 156.000   6.852   0.400   3.630
623.000 156.000   6.810   0.400   3.668
624.000 156.000   6.808   0.348   3.665
625.000 157.000   6.847   0.297   3.624
626.000 157.000   6.849   0.348   3.627
627.000 157.000   6.808   0.348   3.665
628.000 157.000   6.805   0.297   3.663
629.000 158.000   6.851   0.246   3.629
630.000 158.000   6.847   0.297   3.624
631.000 158.000   6.805   0.297   3.663
632.000 158.000   6.810   0.246   3.667
633.000 159.000   6.856   0.194   3.634
634.000 159.000   6.851   0.246   3.629
635.000 159.000   6.810   0.246   3.667
636.000 159.000   6.815   0.194   3.673
637.000 160.000   6.862   0.143   3.641
638.000 160.000   6.856   0.194   3.634
639.000 160.000   6.815   0.194   3.673
640.000 160.000   6.821   0.143   3.679
641.000 161.000   6.870   0.091   3.649
642.000 161.000   6.862   0.143   3.641
643.000 161.000   6.821   0.143   3.679
644.000 161.000   6.828   0.091   3.687
645.000 162.000   6.881   0.040   3.661
646.000 162.000   6.870   0.091   3.649
647.000 162.000   6.828   0.091   3.687
648.000 162.000   6.839   0.040   3.699
649.000 163.000   6.903   0.503   3.601
650.000 163.000   6.912   0.554   3.611
651.000 163.000   6.870   0.554   3.649
652.000 163.000   6.861   0.503   3.640
653.000 164.000   6.898   0.451   3.595
654.000 164.000   6.903   0.503   3.601
655.000 164.000   6.861   0.503   3.640
656.000 164.000   6.856   0.451   3.634
657.000 165.000   6.894   0.400   3.591
658.000 165.000   6.898   0.451   3.595
659.000 165.000   6.856   0.451   3.634
660.000 165.000   6.852   0.400   3.630
661.000 166.000   6.891   0.348   3.588
662.000 166.000   6.894   0.400   3.591
