* number of heading lines in this data file : 15
* 
* BM 3D coordinates extracted from CASTEM
* Post-proc in Matlab : only reading CASTEM raw data (for checking) and write concatenate ascii files - no modifications of X,Y,Z coordinates
* Date CASTEM calculations : 15/03/2011
* Date Matlab post-processing data : 15/03/2011
* Files can be found in : C:\CASTEM_FW.BM coordinates for Steve. march. 2011 (bis) -  whole column - def
* Modif compared to latest version : - 
* 
* FIRST WALL GEOMETRY:
* Reference design November 2009 - slightly adjusted in January 2010 (CATIA skeleton post-Blanket CDR)
* higher spatial resolution than the one used for previous DIVIMP grid (2010)
* 
* DATA
* nºnode  nºelem  X(m)    Y(m)    Z(m) 
308.000  77.000   8.073   0.678   2.218
309.000  78.000   8.048   0.678   2.247
310.000  78.000   8.063   0.678   2.214
311.000  78.000   8.073   0.678   2.218
312.000  78.000   8.057   0.678   2.251
313.000  79.000   8.033   0.678   2.279
314.000  79.000   8.048   0.678   2.247
315.000  79.000   8.057   0.678   2.251
316.000  79.000   8.042   0.678   2.283
317.000  80.000   8.018   0.678   2.311
318.000  80.000   8.033   0.678   2.279
319.000  80.000   8.042   0.678   2.283
320.000  80.000   8.027   0.678   2.315
321.000  81.000   8.003   0.678   2.344
322.000  81.000   8.018   0.678   2.311
323.000  81.000   8.027   0.678   2.315
324.000  81.000   8.012   0.678   2.348
325.000  82.000   7.988   0.678   2.376
326.000  82.000   8.003   0.678   2.344
327.000  82.000   8.012   0.678   2.348
328.000  82.000   7.997   0.678   2.380
329.000  83.000   7.984   0.678   2.385
330.000  83.000   7.988   0.678   2.376
331.000  83.000   7.997   0.678   2.380
332.000  83.000   7.993   0.678   2.389
333.000  84.000   7.977   0.668   2.382
334.000  84.000   7.984   0.678   2.385
335.000  84.000   7.993   0.678   2.389
336.000  84.000   7.986   0.668   2.386
337.000  85.000   7.959   0.617   2.373
338.000  85.000   7.977   0.668   2.382
339.000  85.000   7.986   0.668   2.386
340.000  85.000   7.968   0.617   2.377
341.000  86.000   7.950   0.567   2.369
342.000  86.000   7.959   0.617   2.373
343.000  86.000   7.968   0.617   2.377
344.000  86.000   7.959   0.567   2.374
345.000  87.000   7.945   0.516   2.367
346.000  87.000   7.950   0.567   2.369
347.000  87.000   7.959   0.567   2.374
348.000  87.000   7.954   0.516   2.371
349.000  88.000   7.941   0.465   2.365
350.000  88.000   7.945   0.516   2.367
351.000  88.000   7.954   0.516   2.371
352.000  88.000   7.950   0.465   2.369
353.000  89.000   7.938   0.414   2.364
354.000  89.000   7.941   0.465   2.365
355.000  89.000   7.950   0.465   2.369
356.000  89.000   7.947   0.414   2.368
357.000  90.000   7.936   0.364   2.362
358.000  90.000   7.938   0.414   2.364
359.000  90.000   7.947   0.414   2.368
360.000  90.000   7.945   0.364   2.367
361.000  91.000   7.934   0.313   2.361
362.000  91.000   7.936   0.364   2.362
363.000  91.000   7.945   0.364   2.367
364.000  91.000   7.942   0.313   2.366
365.000  92.000   7.937   0.258   2.363
366.000  92.000   7.934   0.313   2.361
367.000  92.000   7.942   0.313   2.366
368.000  92.000   7.946   0.258   2.368
369.000  93.000   7.942   0.204   2.365
370.000  93.000   7.937   0.258   2.363
371.000  93.000   7.946   0.258   2.368
372.000  93.000   7.951   0.204   2.369
373.000  94.000   7.947   0.149   2.368
374.000  94.000   7.942   0.204   2.365
375.000  94.000   7.951   0.204   2.369
376.000  94.000   7.956   0.149   2.372
377.000  95.000   7.953   0.095   2.370
378.000  95.000   7.947   0.149   2.368
379.000  95.000   7.956   0.149   2.372
380.000  95.000   7.962   0.095   2.375
381.000  96.000   7.961   0.040   2.374
382.000  96.000   7.953   0.095   2.370
383.000  96.000   7.962   0.095   2.375
384.000  96.000   7.970   0.040   2.379
385.000  97.000   7.963   0.030   2.375
386.000  97.000   7.961   0.040   2.374
387.000  97.000   7.970   0.040   2.379
388.000  97.000   7.972   0.030   2.380
389.000  98.000   7.967   0.030   2.366
390.000  98.000   7.963   0.030   2.375
391.000  98.000   7.972   0.030   2.380
392.000  98.000   7.976   0.030   2.370
393.000  99.000   7.982   0.030   2.334
394.000  99.000   7.967   0.030   2.366
395.000  99.000   7.976   0.030   2.370
396.000  99.000   7.991   0.030   2.338
397.000 100.000   7.997   0.030   2.301
398.000 100.000   7.982   0.030   2.334
399.000 100.000   7.991   0.030   2.338
400.000 100.000   8.006   0.030   2.306
401.000 101.000   8.012   0.030   2.269
402.000 101.000   7.997   0.030   2.301
403.000 101.000   8.006   0.030   2.306
404.000 101.000   8.021   0.030   2.273
405.000 102.000   8.028   0.030   2.237
406.000 102.000   8.012   0.030   2.269
407.000 102.000   8.021   0.030   2.273
408.000 102.000   8.037   0.030   2.241
409.000 103.000   8.043   0.030   2.204
410.000 103.000   8.028   0.030   2.237
411.000 103.000   8.037   0.030   2.241
412.000 103.000   8.052   0.030   2.209
413.000 104.000   8.058   0.030   2.172
414.000 104.000   8.043   0.030   2.204
415.000 104.000   8.052   0.030   2.209
416.000 104.000   8.067   0.030   2.176
417.000 105.000   8.073   0.030   2.140
418.000 105.000   8.058   0.030   2.172
419.000 105.000   8.067   0.030   2.176
420.000 105.000   8.082   0.030   2.144
421.000 106.000   8.088   0.030   2.107
422.000 106.000   8.073   0.030   2.140
423.000 106.000   8.082   0.030   2.144
424.000 106.000   8.097   0.030   2.112
425.000 107.000   8.103   0.030   2.075
426.000 107.000   8.088   0.030   2.107
427.000 107.000   8.097   0.030   2.112
428.000 107.000   8.112   0.030   2.079
429.000 108.000   8.118   0.030   2.043
430.000 108.000   8.103   0.030   2.075
431.000 108.000   8.112   0.030   2.079
432.000 108.000   8.127   0.030   2.047
433.000 109.000   7.978   0.617   2.332
434.000 109.000   7.996   0.668   2.340
435.000 109.000   7.981   0.668   2.373
436.000 109.000   7.963   0.617   2.364
437.000 110.000   7.970   0.567   2.328
438.000 110.000   7.978   0.617   2.332
439.000 110.000   7.963   0.617   2.364
440.000 110.000   7.955   0.567   2.360
441.000 111.000   7.964   0.516   2.325
442.000 111.000   7.970   0.567   2.328
443.000 111.000   7.955   0.567   2.360
444.000 111.000   7.949   0.516   2.358
445.000 112.000   7.960   0.465   2.324
446.000 112.000   7.964   0.516   2.325
447.000 112.000   7.949   0.516   2.358
448.000 112.000   7.945   0.465   2.356
449.000 113.000   7.957   0.414   2.322
450.000 113.000   7.960   0.465   2.324
451.000 113.000   7.945   0.465   2.356
452.000 113.000   7.942   0.414   2.354
453.000 114.000   7.955   0.364   2.321
454.000 114.000   7.957   0.414   2.322
455.000 114.000   7.942   0.414   2.354
456.000 114.000   7.940   0.364   2.353
457.000 115.000   7.953   0.313   2.320
458.000 115.000   7.955   0.364   2.321
459.000 115.000   7.940   0.364   2.353
460.000 115.000   7.938   0.313   2.352
461.000 116.000   7.957   0.258   2.322
462.000 116.000   7.953   0.313   2.320
463.000 116.000   7.938   0.313   2.352
464.000 116.000   7.942   0.258   2.354
465.000 117.000   7.961   0.204   2.324
466.000 117.000   7.957   0.258   2.322
467.000 117.000   7.942   0.258   2.354
468.000 117.000   7.946   0.204   2.356
469.000 118.000   7.966   0.149   2.326
470.000 118.000   7.961   0.204   2.324
471.000 118.000   7.946   0.204   2.356
472.000 118.000   7.951   0.149   2.359
473.000 119.000   7.972   0.095   2.329
474.000 119.000   7.966   0.149   2.326
475.000 119.000   7.951   0.149   2.359
476.000 119.000   7.957   0.095   2.361
477.000 120.000   7.980   0.040   2.333
478.000 120.000   7.972   0.095   2.329
479.000 120.000   7.957   0.095   2.361
480.000 120.000   7.965   0.040   2.365
481.000 121.000   7.993   0.617   2.300
482.000 121.000   8.011   0.668   2.308
483.000 121.000   7.996   0.668   2.340
484.000 121.000   7.978   0.617   2.332
485.000 122.000   7.985   0.567   2.296
486.000 122.000   7.993   0.617   2.300
487.000 122.000   7.978   0.617   2.332
488.000 122.000   7.970   0.567   2.328
489.000 123.000   7.979   0.516   2.293
490.000 123.000   7.985   0.567   2.296
491.000 123.000   7.970   0.567   2.328
492.000 123.000   7.964   0.516   2.325
493.000 124.000   7.976   0.465   2.291
494.000 124.000   7.979   0.516   2.293
495.000 124.000   7.964   0.516   2.325
496.000 124.000   7.960   0.465   2.324
497.000 125.000   7.973   0.414   2.290
498.000 125.000   7.976   0.465   2.291
499.000 125.000   7.960   0.465   2.324
500.000 125.000   7.957   0.414   2.322
501.000 126.000   7.970   0.364   2.289
502.000 126.000   7.973   0.414   2.290
503.000 126.000   7.957   0.414   2.322
504.000 126.000   7.955   0.364   2.321
505.000 127.000   7.968   0.313   2.288
506.000 127.000   7.970   0.364   2.289
507.000 127.000   7.955   0.364   2.321
508.000 127.000   7.953   0.313   2.320
509.000 128.000   7.972   0.258   2.289
510.000 128.000   7.968   0.313   2.288
511.000 128.000   7.953   0.313   2.320
512.000 128.000   7.957   0.258   2.322
513.000 129.000   7.976   0.204   2.292
514.000 129.000   7.972   0.258   2.289
515.000 129.000   7.957   0.258   2.322
516.000 129.000   7.961   0.204   2.324
517.000 130.000   7.981   0.149   2.294
518.000 130.000   7.976   0.204   2.292
519.000 130.000   7.961   0.204   2.324
520.000 130.000   7.966   0.149   2.326
521.000 131.000   7.987   0.095   2.297
522.000 131.000   7.981   0.149   2.294
523.000 131.000   7.966   0.149   2.326
524.000 131.000   7.972   0.095   2.329
525.000 132.000   7.995   0.040   2.301
526.000 132.000   7.987   0.095   2.297
527.000 132.000   7.972   0.095   2.329
528.000 132.000   7.980   0.040   2.333
529.000 133.000   8.008   0.617   2.267
530.000 133.000   8.026   0.668   2.276
531.000 133.000   8.011   0.668   2.308
532.000 133.000   7.993   0.617   2.300
533.000 134.000   8.000   0.567   2.263
534.000 134.000   8.008   0.617   2.267
535.000 134.000   7.993   0.617   2.300
536.000 134.000   7.985   0.567   2.296
537.000 135.000   7.994   0.516   2.261
538.000 135.000   8.000   0.567   2.263
539.000 135.000   7.985   0.567   2.296
540.000 135.000   7.979   0.516   2.293
541.000 136.000   7.991   0.465   2.259
542.000 136.000   7.994   0.516   2.261
543.000 136.000   7.979   0.516   2.293
544.000 136.000   7.976   0.465   2.291
545.000 137.000   7.988   0.414   2.257
546.000 137.000   7.991   0.465   2.259
547.000 137.000   7.976   0.465   2.291
548.000 137.000   7.973   0.414   2.290
549.000 138.000   7.985   0.364   2.256
550.000 138.000   7.988   0.414   2.257
551.000 138.000   7.973   0.414   2.290
552.000 138.000   7.970   0.364   2.289
553.000 139.000   7.983   0.313   2.255
554.000 139.000   7.985   0.364   2.256
555.000 139.000   7.970   0.364   2.289
556.000 139.000   7.968   0.313   2.288
557.000 140.000   7.987   0.258   2.257
558.000 140.000   7.983   0.313   2.255
559.000 140.000   7.968   0.313   2.288
560.000 140.000   7.972   0.258   2.289
561.000 141.000   7.991   0.204   2.259
562.000 141.000   7.987   0.258   2.257
563.000 141.000   7.972   0.258   2.289
564.000 141.000   7.976   0.204   2.292
565.000 142.000   7.996   0.149   2.261
566.000 142.000   7.991   0.204   2.259
567.000 142.000   7.976   0.204   2.292
568.000 142.000   7.981   0.149   2.294
569.000 143.000   8.002   0.095   2.264
570.000 143.000   7.996   0.149   2.261
571.000 143.000   7.981   0.149   2.294
572.000 143.000   7.987   0.095   2.297
573.000 144.000   8.011   0.040   2.268
574.000 144.000   8.002   0.095   2.264
575.000 144.000   7.987   0.095   2.297
576.000 144.000   7.995   0.040   2.301
577.000 145.000   8.023   0.617   2.235
578.000 145.000   8.041   0.668   2.243
579.000 145.000   8.026   0.668   2.276
580.000 145.000   8.008   0.617   2.267
581.000 146.000   8.015   0.567   2.231
582.000 146.000   8.023   0.617   2.235
583.000 146.000   8.008   0.617   2.267
584.000 146.000   8.000   0.567   2.263
585.000 147.000   8.009   0.516   2.228
586.000 147.000   8.015   0.567   2.231
587.000 147.000   8.000   0.567   2.263
588.000 147.000   7.994   0.516   2.261
589.000 148.000   8.006   0.465   2.227
590.000 148.000   8.009   0.516   2.228
591.000 148.000   7.994   0.516   2.261
592.000 148.000   7.991   0.465   2.259
593.000 149.000   8.003   0.414   2.225
594.000 149.000   8.006   0.465   2.227
595.000 149.000   7.991   0.465   2.259
596.000 149.000   7.988   0.414   2.257
597.000 150.000   8.000   0.364   2.224
598.000 150.000   8.003   0.414   2.225
599.000 150.000   7.988   0.414   2.257
600.000 150.000   7.985   0.364   2.256
601.000 151.000   7.998   0.313   2.223
602.000 151.000   8.000   0.364   2.224
603.000 151.000   7.985   0.364   2.256
604.000 151.000   7.983   0.313   2.255
605.000 152.000   8.002   0.258   2.225
606.000 152.000   7.998   0.313   2.223
607.000 152.000   7.983   0.313   2.255
608.000 152.000   7.987   0.258   2.257
609.000 153.000   8.006   0.204   2.227
610.000 153.000   8.002   0.258   2.225
611.000 153.000   7.987   0.258   2.257
612.000 153.000   7.991   0.204   2.259
613.000 154.000   8.011   0.149   2.229
614.000 154.000   8.006   0.204   2.227
615.000 154.000   7.991   0.204   2.259
616.000 154.000   7.996   0.149   2.261
617.000 155.000   8.017   0.095   2.232
618.000 155.000   8.011   0.149   2.229
619.000 155.000   7.996   0.149   2.261
620.000 155.000   8.002   0.095   2.264
621.000 156.000   8.026   0.040   2.236
622.000 156.000   8.017   0.095   2.232
623.000 156.000   8.002   0.095   2.264
624.000 156.000   8.011   0.040   2.268
625.000 157.000   8.038   0.617   2.203
626.000 157.000   8.056   0.668   2.211
627.000 157.000   8.041   0.668   2.243
628.000 157.000   8.023   0.617   2.235
629.000 158.000   8.030   0.567   2.199
630.000 158.000   8.038   0.617   2.203
631.000 158.000   8.023   0.617   2.235
632.000 158.000   8.015   0.567   2.231
633.000 159.000   8.025   0.516   2.196
634.000 159.000   8.030   0.567   2.199
635.000 159.000   8.015   0.567   2.231
636.000 159.000   8.009   0.516   2.228
637.000 160.000   8.021   0.465   2.194
638.000 160.000   8.025   0.516   2.196
639.000 160.000   8.009   0.516   2.228
640.000 160.000   8.006   0.465   2.227
641.000 161.000   8.018   0.414   2.193
642.000 161.000   8.021   0.465   2.194
643.000 161.000   8.006   0.465   2.227
644.000 161.000   8.003   0.414   2.225
645.000 162.000   8.015   0.364   2.192
646.000 162.000   8.018   0.414   2.193
647.000 162.000   8.003   0.414   2.225
648.000 162.000   8.000   0.364   2.224
649.000 163.000   8.013   0.313   2.191
650.000 163.000   8.015   0.364   2.192
651.000 163.000   8.000   0.364   2.224
652.000 163.000   7.998   0.313   2.223
653.000 164.000   8.017   0.258   2.192
654.000 164.000   8.013   0.313   2.191
655.000 164.000   7.998   0.313   2.223
656.000 164.000   8.002   0.258   2.225
657.000 165.000   8.021   0.204   2.195
658.000 165.000   8.017   0.258   2.192
659.000 165.000   8.002   0.258   2.225
660.000 165.000   8.006   0.204   2.227
661.000 166.000   8.026   0.149   2.197
662.000 166.000   8.021   0.204   2.195
