# 
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+03 -3.8836E+03  5.200378E+18
    2    1  4.1824E+03 -3.8828E+03  2.016854E+19
    3    1  4.1844E+03 -3.8820E+03  2.302582E+19
    4    1  4.1869E+03 -3.8810E+03  3.017127E+19
    5    1  4.1905E+03 -3.8796E+03  4.255512E+19
    6    1  4.1960E+03 -3.8775E+03  4.241528E+19
    7    1  4.2042E+03 -3.8742E+03  3.545394E+19
    8    1  4.2161E+03 -3.8696E+03  2.343761E+19
    9    1  4.2326E+03 -3.8631E+03  1.462119E+19
   10    1  4.2548E+03 -3.8546E+03  1.170589E+19
   11    1  4.2836E+03 -3.8436E+03  1.108553E+19
   12    1  4.3204E+03 -3.8299E+03  1.128259E+19
   13    1  4.3667E+03 -3.8129E+03  1.011255E+19
   14    1  4.4249E+03 -3.7925E+03  8.441736E+18
   15    1  4.4971E+03 -3.7686E+03  6.571266E+18
   16    1  4.5842E+03 -3.7423E+03  5.532440E+18
   17    1  4.6845E+03 -3.7170E+03  5.801082E+18
   18    1  4.7929E+03 -3.6989E+03  6.134353E+18
   19    1  4.8964E+03 -3.6959E+03  6.316951E+18
   20    1  4.9755E+03 -3.7077E+03  5.790098E+18
   21    1  5.4416E+03 -2.6135E+03  4.627585E+19
   22    1  5.3527E+03 -2.5513E+03  4.628049E+19
   23    1  5.1855E+03 -2.3739E+03  4.629696E+19
   24    1  5.0190E+03 -2.1003E+03  4.631209E+19
   25    1  4.8749E+03 -1.7821E+03  4.632173E+19
   26    1  4.7513E+03 -1.4488E+03  4.632611E+19
   27    1  4.6451E+03 -1.1082E+03  4.632752E+19
   28    1  4.5555E+03 -7.6268E+02  4.632735E+19
   29    1  4.4819E+03 -4.1310E+02  4.632636E+19
   30    1  4.4237E+03 -6.0661E+01  4.632541E+19
   31    1  4.3824E+03  2.9378E+02  4.632455E+19
   32    1  4.3589E+03  6.5012E+02  4.632436E+19
   33    1  4.3515E+03  1.0072E+03  4.632436E+19
   34    1  4.3605E+03  1.3634E+03  4.632460E+19
   35    1  4.3879E+03  1.7170E+03  4.632441E+19
   36    1  4.4377E+03  2.0654E+03  4.632338E+19
   37    1  4.5125E+03  2.4051E+03  4.632021E+19
   38    1  4.6154E+03  2.7294E+03  4.631438E+19
   39    1  4.7504E+03  3.0251E+03  4.630494E+19
   40    1  4.9164E+03  3.2727E+03  4.629219E+19
   41    1  5.1052E+03  3.4555E+03  4.627729E+19
   42    1  5.3135E+03  3.5722E+03  4.626116E+19
   43    1  5.5546E+03  3.6286E+03  4.624408E+19
   44    1  5.8345E+03  3.6189E+03  4.622624E+19
   45    1  6.1357E+03  3.5401E+03  4.620696E+19
   46    1  6.4361E+03  3.4023E+03  4.618877E+19
   47    1  6.7223E+03  3.2179E+03  4.617208E+19
   48    1  6.9892E+03  2.9969E+03  4.615610E+19
   49    1  7.2338E+03  2.7476E+03  4.614213E+19
   50    1  7.4516E+03  2.4737E+03  4.613016E+19
   51    1  7.6402E+03  2.1775E+03  4.611937E+19
   52    1  7.7989E+03  1.8632E+03  4.611106E+19
   53    1  7.9254E+03  1.5344E+03  4.610469E+19
   54    1  8.0173E+03  1.1942E+03  4.610035E+19
   55    1  8.0748E+03  8.4620E+02  4.609800E+19
   56    1  8.0955E+03  4.9507E+02  4.609845E+19
   57    1  8.0760E+03  1.4422E+02  4.609979E+19
   58    1  8.0182E+03 -2.0275E+02  4.610452E+19
   59    1  7.9235E+03 -5.4071E+02  4.611024E+19
   60    1  7.7913E+03 -8.6495E+02  4.611800E+19
   61    1  7.6233E+03 -1.1723E+03  4.612787E+19
   62    1  7.4231E+03 -1.4604E+03  4.613906E+19
   63    1  7.1956E+03 -1.7276E+03  4.615275E+19
   64    1  6.9444E+03 -1.9711E+03  4.616705E+19
   65    1  6.6712E+03 -2.1892E+03  4.618425E+19
   66    1  6.3795E+03 -2.3804E+03  4.620276E+19
   67    1  6.0760E+03 -2.5349E+03  4.622308E+19
   68    1  5.7833E+03 -2.6271E+03  4.624337E+19
   69    1  5.5581E+03 -2.6394E+03  4.625874E+19
   70    1  5.4620E+03 -2.6219E+03  4.626340E+19
   71    1  5.0368E+03 -3.7322E+03  5.327630E+18
   72    1  5.1093E+03 -3.7836E+03  4.658124E+18
   73    1  5.1911E+03 -3.8676E+03  4.235226E+18
   74    1  5.2648E+03 -3.9669E+03  4.861383E+18
   75    1  5.3274E+03 -4.0657E+03  6.604316E+18
   76    1  5.3798E+03 -4.1563E+03  9.614913E+18
   77    1  5.4222E+03 -4.2339E+03  1.317271E+19
   78    1  5.4554E+03 -4.2970E+03  1.608610E+19
   79    1  5.4810E+03 -4.3470E+03  1.543478E+19
   80    1  5.5007E+03 -4.3864E+03  1.335407E+19
   81    1  5.5159E+03 -4.4170E+03  1.579209E+19
   82    1  5.5274E+03 -4.4405E+03  2.399660E+19
   83    1  5.5359E+03 -4.4580E+03  3.775354E+19
   84    1  5.5420E+03 -4.4706E+03  5.179682E+19
   85    1  5.5461E+03 -4.4792E+03  5.636434E+19
   86    1  5.5488E+03 -4.4849E+03  5.397865E+19
   87    1  5.5506E+03 -4.4886E+03  4.387052E+19
   88    1  5.5519E+03 -4.4913E+03  3.511817E+19
   89    1  5.5529E+03 -4.4933E+03  2.306564E+19
   90    1  5.5538E+03 -4.4953E+03  1.081530E+19
    1    2  4.1850E+03 -3.8745E+03  1.119010E+19
    2    2  4.1868E+03 -3.8737E+03  2.994019E+19
    3    2  4.1888E+03 -3.8729E+03  4.778906E+19
    4    2  4.1914E+03 -3.8719E+03  4.786136E+19
    5    2  4.1950E+03 -3.8705E+03  5.439420E+19
    6    2  4.2004E+03 -3.8683E+03  5.177849E+19
    7    2  4.2086E+03 -3.8650E+03  4.131973E+19
    8    2  4.2205E+03 -3.8603E+03  2.755495E+19
    9    2  4.2371E+03 -3.8538E+03  1.844772E+19
   10    2  4.2593E+03 -3.8451E+03  1.483758E+19
   11    2  4.2881E+03 -3.8339E+03  1.504489E+19
   12    2  4.3249E+03 -3.8199E+03  1.555669E+19
   13    2  4.3713E+03 -3.8027E+03  1.372810E+19
   14    2  4.4294E+03 -3.7818E+03  1.169841E+19
   15    2  4.5014E+03 -3.7573E+03  9.006015E+18
   16    2  4.5880E+03 -3.7302E+03  7.801693E+18
   17    2  4.6877E+03 -3.7037E+03  8.123206E+18
   18    2  4.7961E+03 -3.6836E+03  8.902373E+18
   19    2  4.9013E+03 -3.6785E+03  9.555748E+18
   20    2  4.9818E+03 -3.6895E+03  8.967768E+18
   21    2  5.4113E+03 -2.6783E+03  4.522811E+19
   22    2  5.3141E+03 -2.6035E+03  4.523043E+19
   23    2  5.1453E+03 -2.4055E+03  4.523394E+19
   24    2  4.9856E+03 -2.1177E+03  4.523757E+19
   25    2  4.8477E+03 -1.7931E+03  4.524068E+19
   26    2  4.7279E+03 -1.4566E+03  4.524312E+19
   27    2  4.6244E+03 -1.1141E+03  4.524504E+19
   28    2  4.5365E+03 -7.6712E+02  4.524661E+19
   29    2  4.4641E+03 -4.1644E+02  4.524772E+19
   30    2  4.4064E+03 -6.3096E+01  4.524865E+19
   31    2  4.3652E+03  2.9222E+02  4.524884E+19
   32    2  4.3417E+03  6.4937E+02  4.524920E+19
   33    2  4.3337E+03  1.0072E+03  4.524885E+19
   34    2  4.3416E+03  1.3644E+03  4.524808E+19
   35    2  4.3675E+03  1.7192E+03  4.524723E+19
   36    2  4.4152E+03  2.0694E+03  4.524541E+19
   37    2  4.4876E+03  2.4118E+03  4.524368E+19
   38    2  4.5875E+03  2.7401E+03  4.524109E+19
   39    2  4.7198E+03  3.0422E+03  4.523834E+19
   40    2  4.8855E+03  3.2988E+03  4.523520E+19
   41    2  5.0789E+03  3.4912E+03  4.523208E+19
   42    2  5.2971E+03  3.6143E+03  4.522916E+19
   43    2  5.5501E+03  3.6704E+03  4.522628E+19
   44    2  5.8394E+03  3.6545E+03  4.522387E+19
   45    2  6.1456E+03  3.5681E+03  4.522193E+19
   46    2  6.4480E+03  3.4241E+03  4.522046E+19
   47    2  6.7347E+03  3.2349E+03  4.521909E+19
   48    2  7.0016E+03  3.0104E+03  4.521817E+19
   49    2  7.2462E+03  2.7585E+03  4.521764E+19
   50    2  7.4639E+03  2.4825E+03  4.521677E+19
   51    2  7.6523E+03  2.1844E+03  4.521623E+19
   52    2  7.8110E+03  1.8685E+03  4.521626E+19
   53    2  7.9375E+03  1.5384E+03  4.521585E+19
   54    2  8.0294E+03  1.1968E+03  4.521541E+19
   55    2  8.0870E+03  8.4756E+02  4.521556E+19
   56    2  8.1079E+03  4.9508E+02  4.521519E+19
   57    2  8.0884E+03  1.4286E+02  4.521515E+19
   58    2  8.0306E+03 -2.0553E+02  4.521536E+19
   59    2  7.9361E+03 -5.4503E+02  4.521534E+19
   60    2  7.8038E+03 -8.7092E+02  4.521551E+19
   61    2  7.6358E+03 -1.1800E+03  4.521581E+19
   62    2  7.4355E+03 -1.4700E+03  4.521625E+19
   63    2  7.2082E+03 -1.7395E+03  4.521691E+19
   64    2  6.9574E+03 -1.9858E+03  4.521748E+19
   65    2  6.6846E+03 -2.2077E+03  4.521840E+19
   66    2  6.3937E+03 -2.4047E+03  4.521962E+19
   67    2  6.0901E+03 -2.5695E+03  4.522139E+19
   68    2  5.7913E+03 -2.6785E+03  4.522378E+19
   69    2  5.5486E+03 -2.7044E+03  4.522654E+19
   70    2  5.4379E+03 -2.6895E+03  4.522850E+19
   71    2  5.0436E+03 -3.7142E+03  8.155687E+18
   72    2  5.1166E+03 -3.7678E+03  6.959421E+18
   73    2  5.1977E+03 -3.8547E+03  6.186052E+18
   74    2  5.2696E+03 -3.9551E+03  6.856925E+18
   75    2  5.3305E+03 -4.0538E+03  9.086663E+18
   76    2  5.3816E+03 -4.1440E+03  1.280174E+19
   77    2  5.4232E+03 -4.2214E+03  1.751441E+19
   78    2  5.4560E+03 -4.2846E+03  2.113087E+19
   79    2  5.4814E+03 -4.3349E+03  2.153224E+19
   80    2  5.5010E+03 -4.3744E+03  1.790450E+19
   81    2  5.5161E+03 -4.4052E+03  1.964897E+19
   82    2  5.5275E+03 -4.4288E+03  2.835156E+19
   83    2  5.5360E+03 -4.4464E+03  4.210641E+19
   84    2  5.5420E+03 -4.4590E+03  6.235098E+19
   85    2  5.5461E+03 -4.4677E+03  7.227916E+19
   86    2  5.5488E+03 -4.4734E+03  6.801844E+19
   87    2  5.5506E+03 -4.4771E+03  6.006132E+19
   88    2  5.5519E+03 -4.4798E+03  4.950948E+19
   89    2  5.5529E+03 -4.4818E+03  3.223199E+19
   90    2  5.5538E+03 -4.4838E+03  1.716271E+19
    1    3  4.1893E+03 -3.8655E+03  1.892876E+19
    2    3  4.1912E+03 -3.8647E+03  4.603562E+19
    3    3  4.1932E+03 -3.8639E+03  5.940043E+19
    4    3  4.1957E+03 -3.8629E+03  7.700597E+19
    5    3  4.1993E+03 -3.8614E+03  7.228803E+19
    6    3  4.2048E+03 -3.8592E+03  6.333758E+19
    7    3  4.2130E+03 -3.8559E+03  4.684620E+19
    8    3  4.2250E+03 -3.8511E+03  3.305457E+19
    9    3  4.2415E+03 -3.8445E+03  2.481606E+19
   10    3  4.2637E+03 -3.8357E+03  2.110592E+19
   11    3  4.2926E+03 -3.8244E+03  2.160461E+19
   12    3  4.3294E+03 -3.8101E+03  2.194208E+19
   13    3  4.3758E+03 -3.7925E+03  1.984338E+19
   14    3  4.4339E+03 -3.7712E+03  1.627891E+19
   15    3  4.5056E+03 -3.7461E+03  1.245135E+19
   16    3  4.5916E+03 -3.7182E+03  1.086468E+19
   17    3  4.6904E+03 -3.6904E+03  1.123986E+19
   18    3  4.7988E+03 -3.6682E+03  1.226195E+19
   19    3  4.9058E+03 -3.6608E+03  1.366336E+19
   20    3  4.9882E+03 -3.6704E+03  1.304249E+19
   21    3  5.3781E+03 -2.7440E+03  4.431280E+19
   22    3  5.2724E+03 -2.6541E+03  4.431064E+19
   23    3  5.1044E+03 -2.4345E+03  4.431190E+19
   24    3  4.9526E+03 -2.1336E+03  4.431425E+19
   25    3  4.8209E+03 -1.8034E+03  4.431622E+19
   26    3  4.7051E+03 -1.4641E+03  4.431771E+19
   27    3  4.6042E+03 -1.1197E+03  4.431891E+19
   28    3  4.5178E+03 -7.7138E+02  4.432019E+19
   29    3  4.4465E+03 -4.1968E+02  4.432072E+19
   30    3  4.3893E+03 -6.5464E+01  4.432170E+19
   31    3  4.3484E+03  2.9069E+02  4.432186E+19
   32    3  4.3247E+03  6.4862E+02  4.432270E+19
   33    3  4.3161E+03  1.0072E+03  4.432259E+19
