* Outer midplane profiles, from i-fwp-0111a
{NUMBER OF COLUMNS}  13
*                   r      rho     psin        L       ne       Te       Ti        vb     M        P  
{DATA LIST} 								                              
   1  37   2  8.07598 -0.10353  0.97282   102.72 4.61E+19  1906.70  2097.20  -1.71E+01  0.00 2.96E+04  
   2  37   3  8.08835 -0.09100  0.97591   105.44 4.52E+19  1724.54  1899.74  -2.29E+01  0.00 2.63E+04  
   3  37   4  8.10041 -0.07879  0.97898   106.74 4.43E+19  1540.01  1698.59  -6.40E+01  0.00 2.30E+04  
   4  37   5  8.11200 -0.06701  0.98199   106.95 4.35E+19  1356.27  1500.10  -1.45E+02  0.00 1.99E+04  
   5  37   6  8.12302 -0.05579  0.98491   107.30 4.27E+19  1176.11  1307.50  -2.98E+02  0.00 1.70E+04  
   6  37   7  8.13336 -0.04525  0.98769   108.31 4.19E+19  1001.88  1123.35  -5.86E+02  0.00 1.43E+04  
   7  37   8  8.14291 -0.03547  0.99030   109.91 4.13E+19   835.98   950.27  -1.08E+03  0.00 1.18E+04  
   8  37   9  8.15161 -0.02658  0.99270   112.04 4.07E+19   680.78   790.77  -1.88E+03 -0.01 9.59E+03  
   9  37  10  8.15932 -0.01868  0.99487   114.68 4.01E+19   538.82   647.68  -2.99E+03 -0.01 7.63E+03  
  10  37  11  8.16597 -0.01184  0.99675   117.85 3.95E+19   412.88   524.03  -4.28E+03 -0.02 5.94E+03  
  11  37  12  8.17147 -0.00619  0.99832   121.76 3.88E+19   305.93   422.89  -6.21E+03 -0.03 4.55E+03  
  12  37  13  8.17572 -0.00184  0.99972   129.23 3.77E+19   221.49   347.07  -8.74E+03 -0.05 3.46E+03  
  13  57  14  8.17815  0.00064  1.00016   197.53 3.66E+19   175.07   305.60  -1.03E+04 -0.07 2.85E+03  
  14  57  15  8.17971  0.00223  1.00061   179.66 3.58E+19   151.96   281.97  -1.09E+04 -0.08 2.53E+03  
  15  57  16  8.18185  0.00443  1.00122   170.80 3.46E+19   129.92   255.23  -1.11E+04 -0.08 2.16E+03  
  16  57  17  8.18450  0.00715  1.00198   164.15 3.27E+19   111.33   228.43  -1.03E+04 -0.08 1.81E+03  
  17  57  18  8.18763  0.01036  1.00289   158.87 3.01E+19    96.50   203.34  -8.44E+03 -0.07 1.47E+03  
  18  57  19  8.19118  0.01400  1.00391   154.52 2.70E+19    84.62   180.64  -5.72E+03 -0.05 1.16E+03  
  19  57  20  8.19509  0.01801  1.00505   150.84 2.35E+19    74.85   160.44  -2.96E+03 -0.03 8.99E+02  
  20  57  21  8.19931  0.02233  1.00627   147.66 2.01E+19    66.59   142.62  -4.45E+02  0.00 6.82E+02  
  21  57  22  8.20379  0.02691  1.00758   144.87 1.68E+19    59.38   126.89   1.83E+03  0.02 5.08E+02  
  22  57  23  8.20848  0.03170  1.00895   142.36 1.38E+19    52.87   112.81   3.92E+03  0.04 3.71E+02  
  23  57  24  8.21333  0.03666  1.01037   140.16 1.11E+19    46.76    99.95   5.85E+03  0.07 2.66E+02  
  24  57  25  8.21828  0.04172  1.01183   138.12 8.90E+18    40.79    88.01   7.49E+03  0.10 1.88E+02  
  25  57  26  8.22329  0.04683  1.01330   135.50 7.08E+18    34.96    77.03   8.63E+03  0.12 1.30E+02  
  26  57  27  8.22831  0.05194  1.01477   132.59 5.60E+18    29.50    67.21   9.05E+03  0.13 8.90E+01  
  27  57  28  8.23330  0.05701  1.01625   129.76 4.42E+18    24.75    58.72   8.75E+03  0.14 6.03E+01  
  28  57  29  8.23819  0.06197  1.01774   127.39 3.47E+18    20.88    51.53   7.99E+03  0.14 4.09E+01  
  29  57  30  8.24292  0.06676  1.01914   125.81 2.74E+18    17.82    45.48   7.08E+03  0.13 2.81E+01  
  30  57  31  8.24743  0.07135  1.02041   125.03 2.19E+18    15.42    40.38   6.17E+03  0.12 1.97E+01  
  31  57  32  8.25167  0.07566  1.02164   125.00 1.79E+18    13.52    36.03   5.31E+03  0.11 1.43E+01  
  32  57  33  8.25560  0.07964  1.02278   125.59 1.50E+18    12.01    32.26   4.44E+03  0.10 1.07E+01  
  33  57  34  8.25916  0.08325  1.02383   126.50 1.31E+18    10.80    28.94   3.52E+03  0.08 8.28E+00  
  34  57  35  8.26230  0.08643  1.02475   127.47 1.17E+18     9.84    26.04   2.53E+03  0.06 6.67E+00  
  35  57  36  8.26496  0.08911  1.02554   128.49 1.07E+18     9.07    23.56   1.50E+03  0.04 5.56E+00  
  36  57  37  8.26708  0.09126  1.02616   129.48 9.99E+17     8.48    21.56   5.02E+02  0.01 4.79E+00  
{END}
