* Inner target profiles, from i-fwp-4202a
{NUMBER OF COLUMNS}  11
*  ir  sol     psin      rho         jsat          ne        Te        Ti          v     M           p
{DATA LIST}   
   40   28  0.99532 -0.01419   2.6505E+03  6.8948E+18    0.1530    0.1357  -2.40E+03 -0.65  2.8190E+18           4.17957  -3.88394
   41   28  0.99587 -0.01296   6.2815E+03  1.5918E+19    0.1580    0.1550  -2.46E+03 -0.64  6.9989E+18           4.18399  -3.87489
   42   28  0.99641 -0.01172   1.1732E+04  2.7247E+19    0.1972    0.1931  -2.69E+03 -0.62  1.4745E+19           4.18837  -3.86591
   43   28  0.99693 -0.01049   2.0142E+04  4.1468E+19    0.2597    0.2585  -3.03E+03 -0.61  2.9449E+19           4.19267  -3.85711
   44   28  0.99743 -0.00926   3.5766E+04  5.9255E+19    0.3256    0.3284  -3.77E+03 -0.67  5.6316E+19           4.19682  -3.84861
   45   28  0.99790 -0.00802   6.4914E+04  9.4919E+19    0.3797    0.3732  -4.27E+03 -0.71  1.0758E+20           4.20080  -3.84047
   46   28  0.99834 -0.00679   1.2045E+05  1.5281E+20    0.4762    0.4714  -4.92E+03 -0.73  2.2205E+20           4.20453  -3.83283
   47   28  0.99875 -0.00555   2.2738E+05  2.5095E+20    0.5617    0.5561  -5.66E+03 -0.77  4.4812E+20           4.20796  -3.82580
   48   28  0.99910 -0.00432   3.3467E+05  3.7595E+20    0.5901    0.5835  -5.56E+03 -0.74  6.8359E+20           4.21109  -3.81940
   49   28  0.99942 -0.00309   5.0197E+05  5.6257E+20    0.6241    0.6180  -5.57E+03 -0.72  1.0631E+21           4.21384  -3.81377
   50   28  0.99968 -0.00185   8.1954E+05  8.0977E+20    0.7160    0.7102  -6.32E+03 -0.76  1.8297E+21           4.21613  -3.80908
   51   28  0.99989 -0.00062   1.1638E+06  1.1282E+21    0.7301    0.7258  -6.44E+03 -0.77  2.6193E+21 NRS       4.21794  -3.80538
   14   28  1.00015  0.00062   1.7615E+06  1.6645E+21    0.8464    0.8435  -6.61E+03 -0.73  4.3294E+21 IRSEP     4.22030  -3.80053
   15   28  1.00060  0.00216   3.2876E+06  2.9728E+21    0.8777    0.8750  -6.90E+03 -0.75  8.1682E+21           4.22431  -3.79234
   16   28  1.00122  0.00426   3.2531E+06  2.3889E+21    1.2818    1.2890  -8.50E+03 -0.77  9.7455E+21           4.22986  -3.78096
   17   28  1.00198  0.00687   2.5828E+06  1.4284E+21    2.0377    2.1125  -1.13E+04 -0.80  9.7276E+21           4.23693  -3.76649
   18   28  1.00289  0.00994   1.8792E+06  9.9615E+20    2.3881    2.4234  -1.18E+04 -0.78  7.6772E+21           4.24549  -3.74895
   19   28  1.00391  0.01342   1.4149E+06  7.2411E+20    2.4862    2.5772  -1.22E+04 -0.78  5.9156E+21           4.25548  -3.72851
   20   28  1.00505  0.01727   1.0360E+06  4.7344E+20    2.7609    2.9609  -1.37E+04 -0.83  4.5533E+21           4.26690  -3.70512
   21   28  1.00627  0.02141   6.9185E+05  2.7663E+20    3.6497    3.6137  -1.56E+04 -0.84  3.4170E+21           4.27980  -3.67871
   22   28  1.00758  0.02582   4.2755E+05  1.4208E+20    5.3965    4.4339  -1.88E+04 -0.87  2.4434E+21           4.29421  -3.64920
   23   28  1.00896  0.03043   2.4666E+05  7.0386E+19    7.4126    6.1166  -2.19E+04 -0.86  1.6555E+21           4.31027  -3.61633
   24   28  1.01038  0.03520   1.4126E+05  3.4935E+19    9.1948    8.6093  -2.52E+04 -0.86  1.0867E+21           4.32816  -3.57968
   25   28  1.01186  0.04007   8.5581E+04  1.9548E+19    9.4559   10.9373  -2.73E+04 -0.87  7.0346E+20           4.34822  -3.53862
   26   28  1.01354  0.04499   5.4676E+04  1.1343E+19    9.8572   14.5804  -3.01E+04 -0.88  4.9161E+20           4.36795  -3.49452
   27   28  1.01502  0.04991   3.6910E+04  7.3641E+18    9.6994   16.2250  -3.13E+04 -0.89  3.4141E+20           4.38596  -3.44820
   28   28  1.01652  0.05481   2.3314E+04  4.4802E+18    9.4574   18.4985  -3.25E+04 -0.89  2.2395E+20           4.40852  -3.39306
   29   28  1.01771  0.05962   1.5563E+04  2.9660E+18    9.0384   19.2811  -3.28E+04 -0.89  1.5043E+20           4.44353  -3.31565
   30   28  1.01904  0.06428   1.2707E+04  2.5725E+18    7.6140   16.2229  -3.08E+04 -0.91  1.1239E+20           4.48212  -3.21684
   31   28  1.02036  0.06872   7.8071E+03  1.3699E+18    9.5646   22.1249  -3.56E+04 -0.91  7.9609E+19           4.50461  -3.12373
   32   28  1.02161  0.07290   5.6112E+03  1.0029E+18    8.6137   21.3861  -3.49E+04 -0.92  5.5628E+19           4.51045  -3.04935
   33   28  1.02277  0.07677   3.9269E+03  7.3696E+17    7.4963   19.4186  -3.33E+04 -0.93  3.6858E+19           4.50725  -2.99555
   34   28  1.02382  0.08029   2.7999E+03  5.5717E+17    6.5775   17.0176  -3.14E+04 -0.93  2.4593E+19           4.49995  -2.95708
   35   28  1.02474  0.08340   1.9402E+03  4.0812E+17    6.0176   14.9603  -2.97E+04 -0.94  1.6066E+19           4.49310  -2.92327
   36   28  1.02553  0.08602   1.1985E+03  2.6759E+17    5.6632   12.7096  -2.80E+04 -0.94  9.2837E+18           4.48614  -2.89923
   37   28  1.02616  0.08812   5.1855E+02  1.2687E+17    5.3826    9.8259  -2.55E+04 -0.95  3.6538E+18           4.47977  -2.88387
{END}
