# ITER#1515 (F57 ref-20-NF-C0, tau=0.36e-6, ntime=150)  - 82.6 ms
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
   89    8  5.5529E+03 -4.4185E+03  3.610488E+03  3.611901E+03  3.610652E+03  3.610387E+03  3.610327E+03  3.610149E+03  3.610040E+03  3.609971E+03  3.609921E+03
   90    8  5.5538E+03 -4.4206E+03  4.503594E+03  4.505633E+03  4.504190E+03  4.506314E+03  4.504395E+03  4.503944E+03  4.503759E+03  4.503668E+03  4.503611E+03
    1    9  4.2121E+03 -3.8190E+03 -3.334956E+03 -3.338327E+03 -3.336054E+03 -3.340929E+03 -3.336750E+03 -3.335872E+03 -3.335534E+03 -3.335384E+03 -3.335289E+03
    2    9  4.2140E+03 -3.8181E+03 -2.258766E+03 -2.263927E+03 -2.260251E+03 -2.268654E+03 -2.261529E+03 -2.260045E+03 -2.259482E+03 -2.259224E+03 -2.259066E+03
    3    9  4.2160E+03 -3.8172E+03 -2.464296E+03 -2.462857E+03 -2.463353E+03 -2.460765E+03 -2.462831E+03 -2.463184E+03 -2.463295E+03 -2.463324E+03 -2.463340E+03
    4    9  4.2186E+03 -3.8161E+03 -3.624893E+03 -3.612647E+03 -3.620046E+03 -3.597084E+03 -3.615883E+03 -3.619539E+03 -3.620830E+03 -3.621372E+03 -3.621682E+03
    5    9  4.2222E+03 -3.8145E+03 -3.764370E+03 -3.757365E+03 -3.761322E+03 -3.748924E+03 -3.759058E+03 -3.761029E+03 -3.761720E+03 -3.762003E+03 -3.762165E+03
    6    9  4.2278E+03 -3.8121E+03 -4.021572E+03 -4.037283E+03 -4.026224E+03 -4.057994E+03 -4.032223E+03 -4.026849E+03 -4.024914E+03 -4.024020E+03 -4.023527E+03
    7    9  4.2362E+03 -3.8085E+03 -4.939945E+03 -4.960417E+03 -4.946141E+03 -4.988288E+03 -4.953975E+03 -4.947025E+03 -4.944543E+03 -4.943403E+03 -4.942777E+03
    8    9  4.2484E+03 -3.8032E+03 -5.548049E+03 -5.543624E+03 -5.546488E+03 -5.538869E+03 -5.544744E+03 -5.546214E+03 -5.546756E+03 -5.547013E+03 -5.547153E+03
    9    9  4.2654E+03 -3.7959E+03 -5.572091E+03 -5.552737E+03 -5.566141E+03 -5.527898E+03 -5.558790E+03 -5.565270E+03 -5.567603E+03 -5.568689E+03 -5.569287E+03
   10    9  4.2881E+03 -3.7862E+03 -5.957442E+03 -5.951108E+03 -5.955573E+03 -5.944438E+03 -5.953378E+03 -5.955425E+03 -5.956182E+03 -5.956542E+03 -5.956745E+03
   11    9  4.3175E+03 -3.7736E+03 -7.114412E+03 -7.115432E+03 -7.114675E+03 -7.117519E+03 -7.115174E+03 -7.114775E+03 -7.114635E+03 -7.114576E+03 -7.114547E+03
   12    9  4.3547E+03 -3.7579E+03 -7.012853E+03 -7.013061E+03 -7.012957E+03 -7.013394E+03 -7.013129E+03 -7.013030E+03 -7.012985E+03 -7.012971E+03 -7.012966E+03
   13    9  4.4013E+03 -3.7383E+03 -6.237824E+03 -6.238328E+03 -6.237981E+03 -6.239615E+03 -6.238247E+03 -6.238058E+03 -6.237990E+03 -6.237967E+03 -6.237957E+03
   14    9  4.4584E+03 -3.7147E+03 -6.008709E+03 -6.001956E+03 -6.006594E+03 -5.994200E+03 -6.003967E+03 -6.006288E+03 -6.007129E+03 -6.007534E+03 -6.007761E+03
   15    9  4.5268E+03 -3.6869E+03 -5.996552E+03 -5.987134E+03 -5.993530E+03 -5.977554E+03 -5.989878E+03 -5.993104E+03 -5.994306E+03 -5.994886E+03 -5.995219E+03
   16    9  4.6070E+03 -3.6551E+03 -6.037472E+03 -6.033588E+03 -6.035965E+03 -6.033003E+03 -6.034582E+03 -6.035832E+03 -6.036376E+03 -6.036650E+03 -6.036826E+03
   17    9  4.6993E+03 -3.6202E+03 -5.750234E+03 -5.747085E+03 -5.748955E+03 -5.745415E+03 -5.748155E+03 -5.748965E+03 -5.749336E+03 -5.749514E+03 -5.749684E+03
   18    9  4.8045E+03 -3.5838E+03 -4.481295E+03 -4.479201E+03 -4.480684E+03 -4.475005E+03 -4.480700E+03 -4.481006E+03 -4.480981E+03 -4.480960E+03 -4.481000E+03
   19    9  4.9217E+03 -3.5526E+03 -2.966951E+03 -2.975529E+03 -2.971027E+03 -2.976853E+03 -2.974551E+03 -2.971758E+03 -2.970312E+03 -2.969588E+03 -2.969184E+03
   20    9  5.0255E+03 -3.5437E+03 -2.090175E+03 -2.094967E+03 -2.092540E+03 -2.093387E+03 -2.094785E+03 -2.092811E+03 -2.092040E+03 -2.091717E+03 -2.091547E+03
   21    9  5.1742E+03 -3.0697E+03 -6.019305E+03 -5.950020E+03 -6.019744E+03  4.050053E+04  4.039912E+04  4.003068E+04  3.912645E+04 -5.300293E+03 -9.197893E+03
   22    9  5.0350E+03 -2.8607E+03 -6.706518E+03 -6.670355E+03 -6.747161E+03  2.670417E+03  2.697644E+03  2.703424E+03  2.572782E+03 -1.481065E+04 -1.004812E+04
   23    9  4.9033E+03 -2.5384E+03 -7.224203E+03 -7.317847E+03 -7.347707E+03 -3.275334E+04 -3.275112E+04 -3.255283E+04 -3.208708E+04 -2.313284E+04 -1.075047E+04
   24    9  4.7929E+03 -2.1944E+03 -7.366096E+03 -7.679127E+03 -7.577968E+03 -4.648586E+04 -4.676796E+04 -4.676795E+04 -4.627795E+04 -2.665641E+04 -1.090438E+04
   25    9  4.6897E+03 -1.8465E+03 -7.551728E+03 -8.032516E+03 -7.860341E+03 -4.350999E+04 -4.404210E+04 -4.446126E+04 -4.442001E+04 -2.747327E+04 -1.112581E+04
   26    9  4.5926E+03 -1.4969E+03 -7.747638E+03 -8.380801E+03 -8.165864E+03 -3.413202E+04 -3.471884E+04 -3.540171E+04 -3.575428E+04 -2.638069E+04 -1.135936E+04
   27    9  4.5037E+03 -1.1453E+03 -7.940930E+03 -8.746863E+03 -8.471871E+03 -2.383230E+04 -2.443536E+04 -2.522662E+04 -2.580890E+04 -2.396396E+04 -1.152954E+04
   28    9  4.4247E+03 -7.9148E+02 -8.127904E+03 -8.909711E+03 -8.772936E+03 -1.436262E+04 -1.490999E+04 -1.569390E+04 -1.638579E+04 -2.081592E+04 -1.162239E+04
   29    9  4.3577E+03 -4.3531E+02 -8.268609E+03 -9.103956E+03 -9.009796E+03 -6.176716E+03 -6.629639E+03 -7.331045E+03 -8.035370E+03 -1.734154E+04 -1.153153E+04
   30    9  4.3035E+03 -7.7032E+01 -8.444058E+03 -9.350931E+03 -9.271151E+03  8.994006E+02  5.623099E+02 -3.544842E+01 -7.391943E+02 -1.399739E+04 -1.137429E+04
   31    9  4.2636E+03  2.8304E+02 -8.567145E+03 -9.275093E+03 -9.467765E+03  6.766439E+03  6.561495E+03  6.081131E+03  5.397344E+03 -1.095246E+04 -1.109041E+04
   32    9  4.2383E+03  6.4448E+02 -8.606282E+03 -9.288607E+03 -9.543882E+03  1.100619E+04  1.093418E+04  1.056521E+04  9.925173E+03 -8.301736E+03 -1.060280E+04
   33    9  4.2264E+03  1.0066E+03 -8.660594E+03 -9.202013E+03 -9.615822E+03  1.326754E+04  1.330960E+04  1.300396E+04  1.237328E+04 -6.326896E+03 -1.009828E+04
   34    9  4.2287E+03  1.3687E+03 -8.659828E+03 -9.132529E+03 -9.614185E+03  1.290375E+04  1.294015E+04  1.264270E+04  1.202479E+04 -5.060378E+03 -9.539846E+03
   35    9  4.2467E+03  1.7301E+03 -8.658188E+03 -9.222420E+03 -9.604897E+03  9.256584E+03  9.186035E+03  8.853092E+03  8.255013E+03 -4.607255E+03 -9.016830E+03
   36    9  4.2823E+03  2.0898E+03 -8.558465E+03 -9.218629E+03 -9.481744E+03  1.505680E+03  1.371286E+03  1.050200E+03  5.685007E+02 -5.013613E+03 -8.447194E+03
   37    9  4.3389E+03  2.4459E+03 -8.405395E+03 -9.203227E+03 -9.284462E+03 -1.064739E+04 -1.078630E+04 -1.102692E+04 -1.128381E+04 -6.417689E+03 -7.852456E+03
   38    9  4.4215E+03  2.7955E+03 -8.253187E+03 -8.876255E+03 -9.092112E+03 -2.697702E+04 -2.707963E+04 -2.718155E+04 -2.711397E+04 -8.887605E+03 -7.312768E+03
   39    9  4.5369E+03  3.1322E+03 -7.978466E+03 -8.545848E+03 -8.766367E+03 -4.636666E+04 -4.638327E+04 -4.625155E+04 -4.571398E+04 -1.228581E+04 -6.730960E+03
   40    9  4.6986E+03  3.4414E+03 -7.620081E+03 -8.357914E+03 -8.339057E+03 -6.454861E+04 -6.446065E+04 -6.405908E+04 -6.306258E+04 -1.635117E+04 -6.136216E+03
   41    9  4.9213E+03  3.6951E+03 -7.170265E+03 -7.879766E+03 -7.811728E+03 -7.594099E+04 -7.577977E+04 -7.519476E+04 -7.393914E+04 -2.030812E+04 -5.503548E+03
   42    9  5.2078E+03  3.8558E+03 -6.752059E+03 -7.580632E+03 -7.324071E+03 -8.014925E+04 -7.999641E+04 -7.937013E+04 -7.806067E+04 -2.360023E+04 -4.890407E+03
   43    9  5.5378E+03  3.9020E+03 -6.444783E+03 -8.151529E+03 -6.970352E+03 -7.943228E+04 -7.934573E+04 -7.879125E+04 -7.756159E+04 -2.581341E+04 -4.365580E+03
   44    9  5.8787E+03  3.8469E+03 -6.133054E+03 -9.437037E+03 -6.634571E+03 -7.499605E+04 -7.497197E+04 -7.453744E+04 -7.345556E+04 -2.639942E+04 -3.874148E+03
   45    9  6.2083E+03  3.7191E+03 -5.817234E+03 -1.189255E+04 -6.305118E+03 -6.889455E+04 -6.893545E+04 -6.862428E+04 -6.769917E+04 -2.555265E+04 -3.374934E+03
   46    9  6.5188E+03  3.5420E+03 -5.552644E+03 -1.795503E+04 -6.012431E+03 -6.250823E+04 -6.261410E+04 -6.241519E+04 -6.163407E+04 -2.382877E+04 -2.885033E+03
   47    9  6.8072E+03  3.3280E+03 -5.346547E+03 -1.679320E+04 -5.744413E+03 -5.617699E+04 -5.632199E+04 -5.620012E+04 -5.553216E+04 -2.154902E+04 -2.422127E+03
   48    9  7.0731E+03  3.0850E+03 -5.189255E+03 -1.445835E+04 -5.500859E+03 -5.012117E+04 -5.028212E+04 -5.020161E+04 -4.961248E+04 -1.896533E+04 -1.995191E+03
   49    9  7.3169E+03  2.8192E+03 -5.073714E+03 -1.898679E+04 -5.293496E+03 -4.437689E+04 -4.453583E+04 -4.446568E+04 -4.392763E+04 -1.625411E+04 -1.610470E+03
   50    9  7.5341E+03  2.5314E+03 -4.974355E+03 -2.066444E+04 -5.090540E+03 -3.879870E+04 -3.894090E+04 -3.881842E+04 -3.827658E+04 -1.338966E+04 -1.249693E+03
   51    9  7.7217E+03  2.2231E+03 -4.922440E+03 -1.956839E+04 -4.933606E+03 -3.324986E+04 -3.361243E+04 -3.343584E+04 -3.289981E+04 -1.051252E+04 -9.541099E+02
   52    9  7.8802E+03  1.8988E+03 -4.858069E+03 -1.518900E+04 -4.764233E+03 -2.631069E+04 -2.835070E+04 -2.804775E+04 -2.745417E+04 -7.566489E+03 -7.207596E+02
   53    9  8.0072E+03  1.5609E+03 -4.825602E+03 -1.129619E+04 -4.640214E+03 -1.949379E+04 -2.331423E+04 -2.287908E+04 -2.222205E+04 -4.642270E+03 -5.948931E+02
   54    9  8.0990E+03  1.2118E+03 -4.825016E+03 -1.081144E+04 -4.562063E+03 -1.617789E+04 -1.846543E+04 -1.790427E+04 -1.719093E+04 -1.787400E+03 -5.681881E+02
   55    9  8.1567E+03  8.5533E+02 -4.821283E+03 -4.750476E+03 -4.473407E+03 -1.451257E+04 -1.339183E+04 -1.264523E+04 -1.182723E+04  1.219025E+03 -6.040119E+02
   56    9  8.1784E+03  4.9526E+02 -4.850732E+03  9.311308E+02 -4.442790E+03 -1.449770E+04 -8.089144E+03 -7.176178E+03 -6.293859E+03  4.299044E+03 -7.750525E+02
   57    9  8.1593E+03  1.3513E+02 -4.823569E+03  1.389434E+03 -4.375057E+03 -8.096164E+03 -2.612443E+03 -1.520007E+03 -5.455295E+02  7.264403E+03 -1.042341E+03
   58    9  8.1023E+03 -2.2120E+02 -4.830574E+03  7.306560E+03 -4.342857E+03  2.144863E+03  3.019319E+03  4.274149E+03  5.329845E+03  1.017230E+04 -1.418043E+03
   59    9  8.0085E+03 -5.6944E+02 -4.852721E+03  8.150279E+03 -4.342129E+03  7.879124E+03  8.875174E+03  1.026618E+04  1.137798E+04  1.293838E+04 -1.898595E+03
   60    9  7.8757E+03 -9.0457E+02 -4.896678E+03  5.455261E+03 -4.388064E+03  1.410811E+04  1.522821E+04  1.673293E+04  1.787812E+04  1.553934E+04 -2.520846E+03
   61    9  7.7068E+03 -1.2232E+03 -4.985095E+03  8.320748E+03 -4.500422E+03  2.109237E+04  2.230414E+04  2.387788E+04  2.500230E+04  1.795634E+04 -3.282042E+03
   62    9  7.5066E+03 -1.5234E+03 -5.067252E+03  1.068835E+04 -4.625667E+03  2.886055E+04  3.010395E+04  3.166674E+04  3.270082E+04  1.995067E+04 -4.131564E+03
   63    9  7.2809E+03 -1.8052E+03 -5.154553E+03  1.474972E+04 -4.770231E+03  3.720109E+04  3.838196E+04  3.980823E+04  4.064650E+04  2.133491E+04 -5.037228E+03
   64    9  7.0323E+03 -2.0667E+03 -5.238466E+03  1.504176E+04 -4.906992E+03  4.559050E+04  4.657726E+04  4.769788E+04  4.821231E+04  2.189328E+04 -5.912145E+03
   65    9  6.7622E+03 -2.3065E+03 -5.406576E+03  1.536648E+04 -5.132079E+03  5.447109E+04  5.521513E+04  5.594186E+04  5.602729E+04  2.197966E+04 -6.877909E+03
   66    9  6.4775E+03 -2.5295E+03 -5.586323E+03  9.283834E+03 -5.379394E+03  6.324379E+04  6.369819E+04  6.397338E+04  6.357370E+04  2.134208E+04 -7.831064E+03
   67    9  6.1822E+03 -2.7380E+03 -5.792521E+03  1.132787E+03 -5.646293E+03  7.184647E+04  7.198805E+04  7.179686E+04  7.089891E+04  1.972304E+04 -8.708981E+03
   68    9  5.8772E+03 -2.9291E+03 -6.069092E+03 -7.051775E+02 -5.991571E+03  8.266673E+04  8.264382E+04  8.206121E+04  8.065135E+04  1.681302E+04 -9.569716E+03
   69    9  5.5660E+03 -3.0800E+03 -5.932431E+03 -4.610061E+03 -5.919299E+03  8.305023E+04  8.288206E+04  8.209881E+04  8.043778E+04  1.007350E+04 -9.517648E+03
   70    9  5.3243E+03 -3.1335E+03 -5.730270E+03 -5.460233E+03 -5.734452E+03  6.633679E+04  6.609679E+04  6.539501E+04  6.391407E+04  1.858276E+03 -9.029378E+03
   71    9  5.1061E+03 -3.5781E+03 -1.129209E+03 -1.121910E+03 -1.124808E+03 -1.133702E+03 -1.122936E+03 -1.124177E+03 -1.125670E+03 -1.126564E+03 -1.127123E+03
   72    9  5.1819E+03 -3.6663E+03  9.381669E+02  9.333231E+02  9.369746E+02  9.130911E+02  9.358265E+02  9.375650E+02  9.373526E+02  9.375648E+02  9.375341E+02
   73    9  5.2502E+03 -3.7808E+03  3.266327E+03  3.248790E+03  3.259097E+03  3.236526E+03  3.253360E+03  3.258971E+03  3.260904E+03  3.262244E+03  3.262889E+03
   74    9  5.3065E+03 -3.8887E+03  4.894900E+03  4.884772E+03  4.891333E+03  4.876633E+03  4.887580E+03  4.891085E+03  4.892286E+03  4.892851E+03  4.893164E+03
   75    9  5.3546E+03 -3.9853E+03  5.922955E+03  5.923187E+03  5.922913E+03  5.925751E+03  5.923128E+03  5.922976E+03  5.922951E+03  5.922928E+03  5.922926E+03
   76    9  5.3958E+03 -4.0704E+03  6.692178E+03  6.696020E+03  6.693241E+03  6.702760E+03  6.694792E+03  6.693429E+03  6.692975E+03  6.692755E+03  6.692642E+03
   77    9  5.4308E+03 -4.1441E+03  7.127575E+03  7.132224E+03  7.128845E+03  7.139593E+03  7.130722E+03  7.129063E+03  7.128500E+03  7.128227E+03  7.128085E+03
   78    9  5.4600E+03 -4.2063E+03  7.554891E+03  7.555509E+03  7.555038E+03  7.556800E+03  7.555324E+03  7.555075E+03  7.555002E+03  7.554953E+03  7.554935E+03
   79    9  5.4836E+03 -4.2572E+03  8.058012E+03  8.050965E+03  8.056037E+03  8.041124E+03  8.053380E+03  8.055774E+03  8.056629E+03  8.057010E+03  8.057227E+03
   80    9  5.5023E+03 -4.2980E+03  8.063510E+03  8.054644E+03  8.061045E+03  8.041902E+03  8.057790E+03  8.060758E+03  8.061805E+03  8.062279E+03  8.062544E+03
   81    9  5.5168E+03 -4.3301E+03  7.533671E+03  7.528195E+03  7.532151E+03  7.520367E+03  7.530189E+03  7.531990E+03  7.532627E+03  7.532914E+03  7.533075E+03
   82    9  5.5280E+03 -4.3547E+03  6.776925E+03  6.775061E+03  6.776225E+03  6.773435E+03  6.775614E+03  6.776157E+03  6.776365E+03  6.776454E+03  6.776506E+03
   83    9  5.5363E+03 -4.3731E+03  5.884001E+03  5.880148E+03  5.882445E+03  5.876236E+03  5.881057E+03  5.882231E+03  5.882665E+03  5.882853E+03  5.882958E+03
   84    9  5.5423E+03 -4.3864E+03  5.512515E+03  5.501998E+03  5.509113E+03  5.488313E+03  5.505212E+03  5.508658E+03  5.509893E+03  5.510450E+03  5.510759E+03
   85    9  5.5463E+03 -4.3954E+03  5.210298E+03  5.203681E+03  5.208103E+03  5.194745E+03  5.205772E+03  5.207854E+03  5.208588E+03  5.208913E+03  5.209094E+03
   86    9  5.5490E+03 -4.4014E+03  4.090703E+03  4.092439E+03  4.090835E+03  4.094935E+03  4.091661E+03  4.090880E+03  4.090585E+03  4.090437E+03  4.090354E+03
   87    9  5.5507E+03 -4.4053E+03  3.150163E+03  3.153459E+03  3.150580E+03  3.157755E+03  3.151779E+03  3.150538E+03  3.150075E+03  3.149847E+03  3.149716E+03
   88    9  5.5519E+03 -4.4081E+03  2.963432E+03  2.965554E+03  2.963419E+03  2.967128E+03  2.963876E+03  2.963148E+03  2.962853E+03  2.962698E+03  2.962603E+03
   89    9  5.5529E+03 -4.4102E+03  3.537102E+03  3.539065E+03  3.537170E+03  3.539063E+03  3.537211E+03  3.536715E+03  3.536493E+03  3.536370E+03  3.536288E+03
   90    9  5.5538E+03 -4.4123E+03  4.549913E+03  4.551278E+03  4.550094E+03  4.551370E+03  4.550138E+03  4.549822E+03  4.549683E+03  4.549608E+03  4.549558E+03
    1   10  4.2148E+03 -3.8133E+03 -3.564035E+03 -3.566210E+03 -3.564365E+03 -3.566962E+03 -3.564589E+03 -3.564037E+03 -3.563805E+03 -3.563682E+03 -3.563603E+03
    2   10  4.2168E+03 -3.8125E+03 -2.536255E+03 -2.541425E+03 -2.537598E+03 -2.546680E+03 -2.538986E+03 -2.537427E+03 -2.536841E+03 -2.536564E+03 -2.536399E+03
    3   10  4.2188E+03 -3.8116E+03 -2.702405E+03 -2.711890E+03 -2.705892E+03 -2.724880E+03 -2.709266E+03 -2.706285E+03 -2.705226E+03 -2.704784E+03 -2.704527E+03
    4   10  4.2214E+03 -3.8105E+03 -3.614682E+03 -3.626558E+03 -3.618872E+03 -3.642952E+03 -3.623132E+03 -3.619336E+03 -3.617983E+03 -3.617412E+03 -3.617079E+03
    5   10  4.2250E+03 -3.8089E+03 -3.696408E+03 -3.711543E+03 -3.701500E+03 -3.731704E+03 -3.706799E+03 -3.701973E+03 -3.700243E+03 -3.699492E+03 -3.699060E+03
    6   10  4.2306E+03 -3.8064E+03 -3.677722E+03 -3.700226E+03 -3.685369E+03 -3.729876E+03 -3.693281E+03 -3.686125E+03 -3.683566E+03 -3.682446E+03 -3.681811E+03
    7   10  4.2391E+03 -3.8027E+03 -5.223638E+03 -5.242327E+03 -5.229635E+03 -5.268040E+03 -5.236607E+03 -5.230417E+03 -5.228212E+03 -5.227226E+03 -5.226678E+03
    8   10  4.2515E+03 -3.7974E+03 -6.490420E+03 -6.495557E+03 -6.491923E+03 -6.501100E+03 -6.493907E+03 -6.492121E+03 -6.491455E+03 -6.491141E+03 -6.490970E+03
    9   10  4.2686E+03 -3.7899E+03 -6.604858E+03 -6.602384E+03 -6.604263E+03 -6.596822E+03 -6.603412E+03 -6.604198E+03 -6.604438E+03 -6.604545E+03 -6.604606E+03
   10   10  4.2914E+03 -3.7800E+03 -7.217382E+03 -7.214652E+03 -7.216613E+03 -7.210925E+03 -7.215717E+03 -7.216577E+03 -7.216876E+03 -7.217019E+03 -7.217100E+03
   11   10  4.3210E+03 -3.7673E+03 -8.381058E+03 -8.381442E+03 -8.381077E+03 -8.382698E+03 -8.381290E+03 -8.381121E+03 -8.381062E+03 -8.381040E+03 -8.381031E+03
   12   10  4.3584E+03 -3.7512E+03 -8.297667E+03 -8.304943E+03 -8.299763E+03 -8.315908E+03 -8.302643E+03 -8.300147E+03 -8.299260E+03 -8.298858E+03 -8.298642E+03
   13   10  4.4049E+03 -3.7315E+03 -7.561550E+03 -7.569750E+03 -7.563854E+03 -7.582644E+03 -7.567046E+03 -7.564251E+03 -7.563269E+03 -7.562823E+03 -7.562585E+03
   14   10  4.4616E+03 -3.7076E+03 -7.502638E+03 -7.503931E+03 -7.502967E+03 -7.506663E+03 -7.503455E+03 -7.503030E+03 -7.502887E+03 -7.502827E+03 -7.502802E+03
   15   10  4.5293E+03 -3.6796E+03 -7.737922E+03 -7.741545E+03 -7.738962E+03 -7.746724E+03 -7.740451E+03 -7.739144E+03 -7.738693E+03 -7.738475E+03 -7.738369E+03
   16   10  4.6084E+03 -3.6475E+03 -8.056540E+03 -8.064924E+03 -8.058899E+03 -8.077465E+03 -8.062347E+03 -8.059314E+03 -8.058286E+03 -8.057791E+03 -8.057532E+03
   17   10  4.6996E+03 -3.6117E+03 -8.101824E+03 -8.103685E+03 -8.102179E+03 -8.108298E+03 -8.103163E+03 -8.102333E+03 -8.102128E+03 -8.102022E+03 -8.102010E+03
   18   10  4.8038E+03 -3.5732E+03 -6.754066E+03 -6.748080E+03 -6.751983E+03 -6.741043E+03 -6.750280E+03 -6.751809E+03 -6.752590E+03 -6.752913E+03 -6.753250E+03
   19   10  4.9215E+03 -3.5371E+03 -4.186853E+03 -4.176867E+03 -4.183770E+03 -4.168788E+03 -4.180074E+03 -4.183301E+03 -4.184574E+03 -4.185116E+03 -4.185575E+03
   20   10  5.0308E+03 -3.5214E+03 -2.558656E+03 -2.550357E+03 -2.556255E+03 -2.550032E+03 -2.552757E+03 -2.555798E+03 -2.556918E+03 -2.557432E+03 -2.557746E+03
   21   10  5.1406E+03 -3.1162E+03 -8.503860E+03 -9.464664E+03 -9.435002E+03 -3.362667E+04 -3.392704E+04 -3.372229E+04 -3.324143E+04 -2.383632E+04 -1.534207E+04
   22   10  5.0014E+03 -2.8804E+03 -9.894183E+03 -1.106424E+04 -1.115495E+04 -5.296315E+04 -5.323502E+04 -5.304974E+04 -5.233921E+04 -3.079948E+04 -1.707303E+04
   23   10  4.8796E+03 -2.5469E+03 -1.057288E+04 -1.227411E+04 -1.221761E+04 -4.918344E+04 -4.960501E+04 -4.988733E+04 -4.961856E+04 -3.211209E+04 -1.764257E+04
   24   10  4.7745E+03 -2.2000E+03 -1.073898E+04 -1.270572E+04 -1.266154E+04 -3.510687E+04 -3.572519E+04 -3.644356E+04 -3.672161E+04 -2.894357E+04 -1.726840E+04
   25   10  4.6745E+03 -1.8508E+03 -1.097938E+04 -1.308115E+04 -1.311257E+04 -2.323090E+04 -2.395536E+04 -2.491218E+04 -2.554690E+04 -2.511933E+04 -1.694607E+04
   26   10  4.5794E+03 -1.5004E+03 -1.125326E+04 -1.336416E+04 -1.351175E+04 -1.353561E+04 -1.425641E+04 -1.528142E+04 -1.609968E+04 -2.094837E+04 -1.652880E+04
   27   10  4.4919E+03 -1.1481E+03 -1.155563E+04 -1.374427E+04 -1.384391E+04 -5.719373E+03 -6.365817E+03 -7.349308E+03 -8.242586E+03 -1.683463E+04 -1.593429E+04
   28   10  4.4139E+03 -7.9370E+02 -1.185591E+04 -1.423145E+04 -1.407933E+04  5.547656E+02  2.867217E+01 -8.452346E+02 -1.749209E+03 -1.308392E+04 -1.513543E+04
   29   10  4.3474E+03 -4.3706E+02 -1.206799E+04 -1.411766E+04 -1.409854E+04  5.442988E+03  5.048872E+03  4.329596E+03  3.484780E+03 -9.793141E+03 -1.402984E+04
   30   10  4.2935E+03 -7.8345E+01 -1.232148E+04 -1.360737E+04 -1.410026E+04  9.346594E+03  9.086384E+03  8.516884E+03  7.721323E+03 -7.156237E+03 -1.292916E+04
   31   10  4.2537E+03  2.8214E+02 -1.251630E+04 -1.316014E+04 -1.403499E+04  1.240008E+04  1.226850E+04  1.184704E+04  1.111263E+04 -5.153074E+03 -1.191597E+04
   32   10  4.2282E+03  6.4396E+02 -1.259601E+04 -1.308755E+04 -1.380355E+04  1.452806E+04  1.450001E+04  1.421267E+04  1.356065E+04 -3.639650E+03 -1.085940E+04
   33   10  4.2159E+03  1.0064E+03 -1.268473E+04 -1.295499E+04 -1.358157E+04  1.584507E+04  1.590824E+04  1.571737E+04  1.511367E+04 -2.637313E+03 -9.955569E+03
   34   10  4.2177E+03  1.3690E+03 -1.268047E+04 -1.281286E+04 -1.328430E+04  1.603751E+04  1.614568E+04  1.601819E+04  1.546640E+04 -2.114679E+03 -9.167388E+03
   35   10  4.2348E+03  1.7310E+03 -1.264070E+04 -1.235225E+04 -1.296825E+04  1.470146E+04  1.479516E+04  1.468076E+04  1.416145E+04 -2.080123E+03 -8.508024E+03
   36   10  4.2693E+03  2.0915E+03 -1.249586E+04 -1.179828E+04 -1.258252E+04  1.091229E+04  1.095629E+04  1.083238E+04  1.037596E+04 -2.580973E+03 -7.944621E+03
   37   10  4.3244E+03  2.4488E+03 -1.227955E+04 -1.172588E+04 -1.214828E+04  3.684908E+03  3.673232E+03  3.550263E+03  3.227053E+03 -3.710515E+03 -7.445504E+03
   38   10  4.4051E+03  2.8002E+03 -1.202928E+04 -1.142168E+04 -1.172106E+04 -7.359544E+03 -7.390165E+03 -7.459243E+03 -7.553678E+03 -5.531233E+03 -7.015132E+03
   39   10  4.5186E+03  3.1402E+03 -1.161738E+04 -1.097053E+04 -1.116870E+04 -2.165536E+04 -2.165124E+04 -2.157045E+04 -2.128962E+04 -7.994093E+03 -6.553048E+03
   40   10  4.6796E+03  3.4546E+03 -1.107914E+04 -1.057248E+04 -1.052241E+04 -3.649582E+04 -3.642037E+04 -3.612086E+04 -3.539595E+04 -1.093431E+04 -6.060995E+03
   41   10  4.9053E+03  3.7150E+03 -1.035018E+04 -9.975818E+03 -9.717920E+03 -4.752379E+04 -4.737008E+04 -4.686813E+04 -4.579307E+04 -1.367266E+04 -5.443365E+03
   42   10  5.1995E+03  3.8795E+03 -9.715342E+03 -9.340195E+03 -9.016217E+03 -5.346085E+04 -5.329963E+04 -5.271598E+04 -5.149034E+04 -1.589430E+04 -4.833140E+03
   43   10  5.5378E+03  3.9238E+03 -9.307690E+03 -9.564633E+03 -8.566931E+03 -5.505993E+04 -5.496262E+04 -5.442589E+04 -5.322486E+04 -1.737994E+04 -4.381762E+03
   44   10  5.8833E+03  3.8641E+03 -8.845471E+03 -1.114859E+04 -8.109532E+03 -5.304337E+04 -5.299891E+04 -5.255363E+04 -5.145672E+04 -1.767197E+04 -3.969027E+03
   45   10  6.2146E+03  3.7324E+03 -8.366541E+03 -1.367259E+04 -7.659622E+03 -4.948041E+04 -4.948420E+04 -4.913392E+04 -4.815369E+04 -1.707141E+04 -3.572091E+03
   46   10  6.5256E+03  3.5524E+03 -7.954924E+03 -1.694703E+04 -7.247518E+03 -4.560329E+04 -4.564461E+04 -4.536832E+04 -4.448724E+04 -1.598521E+04 -3.189007E+03
