   10   24   30    1   10     /NEON               /GCR PROJECT      
 -29.41183 -29.41234 -29.42118 -29.41712 -29.39724 -29.49252 -29.41979 -29.11876
 -29.50178 -29.50640 -29.51192 -29.51925 -29.52423 -29.52892 -29.53570 -29.54105
 -29.54583 -29.55180 -29.55634 -29.56072 -29.56522 -29.56774 -29.57028 -29.57448
 -29.57651 -29.57658 -29.58527 -29.58156 -29.56178 -29.65748 -29.58507 -29.28404
 -29.70076 -29.70529 -29.71073 -29.71725 -29.72149 -29.72625 -29.73368 -29.73880
 -29.74219 -29.74775 -29.75293 -29.75701 -29.76133 -29.76408 -29.76624 -29.76944
 -29.77104 -29.77132 -29.78029 -29.77625 -29.75578 -29.85196 -29.78025 -29.47922
 -29.81600 -29.81934 -29.82387 -29.83001 -29.83455 -29.83970 -29.84526 -29.84863
 -29.85264 -29.85812 -29.86177 -29.86492 -29.86915 -29.87208 -29.87409 -29.87720
 -29.87857 -29.87810 -29.88741 -29.88407 -29.86288 -29.95767 -29.88561 -29.58458
 -30.03054 -30.03253 -30.03705 -30.04335 -30.04777 -30.05310 -30.05727 -30.05956
 -30.06466 -30.06985 -30.07168 -30.07418 -30.07766 -30.07996 -30.08237 -30.08678
 -30.08839 -30.08670 -30.09529 -30.09267 -30.07201 -30.16568 -30.09267 -29.79164
 -30.36331 -30.36531 -30.36982 -30.37613 -30.38055 -30.38587 -30.39004 -30.39234
 -30.39743 -30.40262 -30.40446 -30.40695 -30.41043 -30.41273 -30.41514 -30.41956
 -30.42116 -30.41948 -30.42807 -30.42544 -30.40478 -30.49845 -30.42544 -30.12441
 -30.58250 -30.58450 -30.58902 -30.59532 -30.59974 -30.60506 -30.60924 -30.61153
 -30.61662 -30.62182 -30.62365 -30.62615 -30.62963 -30.63192 -30.63433 -30.63875
 -30.64036 -30.63867 -30.64726 -30.64463 -30.62397 -30.71764 -30.64463 -30.34360
 -30.81486 -30.81685 -30.82137 -30.82767 -30.83209 -30.83742 -30.84159 -30.84388
 -30.84897 -30.85417 -30.85600 -30.85850 -30.86198 -30.86427 -30.86669 -30.87110
 -30.87271 -30.87102 -30.87961 -30.87699 -30.85632 -30.95000 -30.87699 -30.57596
 -31.07899 -31.08099 -31.08551 -31.09181 -31.09623 -31.10155 -31.10573 -31.10802
 -31.11311 -31.11831 -31.12014 -31.12264 -31.12612 -31.12841 -31.13082 -31.13524
 -31.13685 -31.13516 -31.14375 -31.14112 -31.12046 -31.21413 -31.14112 -30.84009
 -31.26640 -31.26840 -31.27291 -31.27922 -31.28364 -31.28896 -31.29313 -31.29543
 -31.30052 -31.30571 -31.30755 -31.31004 -31.31352 -31.31582 -31.31823 -31.32265
 -31.32425 -31.32257 -31.33116 -31.32853 -31.30787 -31.40154 -31.32853 -31.02750
 -31.53054 -31.53253 -31.53705 -31.54335 -31.54777 -31.55310 -31.55727 -31.55956
 -31.56466 -31.56985 -31.57168 -31.57418 -31.57766 -31.57996 -31.58237 -31.58678
 -31.58839 -31.58670 -31.59529 -31.59267 -31.57201 -31.66568 -31.59267 -31.29164
 -31.86331 -31.86531 -31.86982 -31.87613 -31.88055 -31.88587 -31.89004 -31.89234
 -31.89743 -31.90262 -31.90446 -31.90695 -31.91043 -31.91273 -31.91514 -31.91956
 -31.92116 -31.91948 -31.92807 -31.92544 -31.90478 -31.99845 -31.92544 -31.62441
 -32.08250 -32.08450 -32.08902 -32.09532 -32.09974 -32.10506 -32.10924 -32.11153
 -32.11662 -32.12182 -32.12365 -32.12615 -32.12963 -32.13192 -32.13433 -32.13875
 -32.14036 -32.13867 -32.14726 -32.14463 -32.12397 -32.21764 -32.14463 -31.84360
 -32.31486 -32.31685 -32.32137 -32.32767 -32.33209 -32.33742 -32.34159 -32.34388
 -32.34897 -32.35417 -32.35600 -32.35850 -32.36198 -32.36427 -32.36669 -32.37110
 -32.37271 -32.37102 -32.37961 -32.37699 -32.35632 -32.45000 -32.37699 -32.07596
 -32.57899 -32.58099 -32.58551 -32.59181 -32.59623 -32.60155 -32.60573 -32.60802
 -32.61311 -32.61831 -32.62014 -32.62264 -32.62612 -32.62841 -32.63082 -32.63524
 -32.63685 -32.63516 -32.64375 -32.64112 -32.62046 -32.71413 -32.64112 -32.34009
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 2   / DATE= 20/12/00
 -28.63216 -28.60718 -28.58098 -28.54102 -28.50275 -28.45508 -28.37725 -28.30809
 -28.23051 -28.11462 -28.01547 -27.90404 -27.73116 -27.57688 -27.40243 -27.14440
 -26.93072 -26.70062 -26.37415 -26.11421 -25.84640 -25.48734 -25.21533 -24.94181
 -28.79923 -28.78191 -28.76333 -28.73471 -28.70724 -28.67257 -28.61556 -28.56498
 -28.50831 -28.42371 -28.35067 -28.26666 -28.13411 -28.01562 -27.88180 -27.68185
 -27.51197 -27.32317 -27.04522 -26.81616 -26.57291 -26.23600 -25.97400 -25.70706
 -28.99442 -28.98309 -28.97019 -28.95183 -28.93590 -28.91388 -28.87610 -28.84331
 -28.80610 -28.74860 -28.69779 -28.63974 -28.54860 -28.46681 -28.37434 -28.23448
 -28.11324 -27.97649 -27.76858 -27.58967 -27.39348 -27.11108 -26.88174 -26.63863
 -29.11546 -29.10759 -29.09947 -29.08613 -29.07228 -29.05543 -29.02820 -29.00369
 -28.97650 -28.93364 -28.89386 -28.84867 -28.77830 -28.71516 -28.64453 -28.53698
 -28.44177 -28.33338 -28.16672 -28.02142 -27.86067 -27.62412 -27.42540 -27.20851
 -29.24001 -29.23453 -29.22880 -29.21941 -29.20972 -29.19762 -29.17792 -29.16023
 -29.14014 -29.10899 -29.08073 -29.04727 -28.99471 -28.94829 -28.89468 -28.81179
 -28.73932 -28.65690 -28.52936 -28.41708 -28.29140 -28.10262 -27.94035 -27.76031
 -29.37610 -29.37238 -29.36799 -29.36149 -29.35571 -29.34778 -29.33422 -29.32235
 -29.30863 -29.28732 -29.26826 -29.24535 -29.20852 -29.17565 -29.13788 -29.07958
 -29.02807 -28.96851 -28.87652 -28.79613 -28.70448 -28.56510 -28.44461 -28.30768
 -29.47344 -29.47076 -29.46728 -29.46212 -29.45777 -29.45169 -29.44165 -29.43324
 -29.42293 -29.40642 -29.39189 -29.37437 -29.34588 -29.32037 -29.29145 -29.24674
 -29.20662 -29.16012 -29.08806 -29.02494 -28.95340 -28.84375 -28.74737 -28.63736
 -29.47579 -29.47673 -29.47702 -29.47688 -29.47666 -29.47583 -29.47353 -29.47092
 -29.46764 -29.46157 -29.45517 -29.44740 -29.43430 -29.42169 -29.40694 -29.38333
 -29.36142 -29.33567 -29.29457 -29.25742 -29.21503 -29.14850 -29.08742 -29.01497
 -28.94175 -28.94964 -28.95668 -28.96489 -28.97094 -28.97746 -28.98668 -28.99311
 -28.99782 -29.00489 -29.01196 -29.01552 -29.01841 -29.02303 -29.02625 -29.02857
 -29.03034 -29.03062 -29.02822 -29.02461 -29.01902 -29.00841 -28.99710 -28.98097
 -28.58044 -28.58920 -28.59749 -28.60749 -28.61480 -28.62284 -28.63387 -28.64169
 -28.64942 -28.65938 -28.66643 -28.67325 -28.68225 -28.68859 -28.69328 -28.69909
 -28.70451 -28.70863 -28.71146 -28.71278 -28.71444 -28.71605 -28.71497 -28.71103
 -28.34739 -28.35647 -28.36541 -28.37621 -28.38362 -28.39168 -28.40314 -28.41171
 -28.42035 -28.43095 -28.43800 -28.44540 -28.45489 -28.46100 -28.46710 -28.47496
 -28.48007 -28.48435 -28.48945 -28.49314 -28.49598 -28.49919 -28.50086 -28.49945
 -28.23499 -28.24414 -28.25318 -28.26415 -28.27171 -28.27991 -28.29163 -28.30038
 -28.30879 -28.31933 -28.32699 -28.33459 -28.34435 -28.35130 -28.35789 -28.36566
 -28.37066 -28.37526 -28.38087 -28.38459 -28.38762 -28.39095 -28.39275 -28.39283
 -28.22870 -28.23792 -28.24697 -28.25788 -28.26545 -28.27372 -28.28546 -28.29415
 -28.30275 -28.31360 -28.32124 -28.32878 -28.33856 -28.34555 -28.35214 -28.36004
 -28.36532 -28.37015 -28.37590 -28.37954 -28.38215 -28.38534 -28.38777 -28.38823
 -28.29381 -28.30306 -28.31207 -28.32291 -28.33046 -28.33860 -28.35006 -28.35861
 -28.36726 -28.37836 -28.38607 -28.39348 -28.40327 -28.41065 -28.41749 -28.42537
 -28.43066 -28.43574 -28.44188 -28.44560 -28.44825 -28.45139 -28.45357 -28.45358
 -28.45975 -28.46899 -28.47805 -28.48867 -28.49564 -28.50313 -28.51482 -28.52430
 -28.53260 -28.54281 -28.55109 -28.55862 -28.56821 -28.57603 -28.58326 -28.59112
 -28.59600 -28.60051 -28.60661 -28.61100 -28.61393 -28.61675 -28.61893 -28.61982
 -28.60236 -28.61119 -28.61922 -28.62988 -28.63852 -28.64596 -28.65601 -28.66521
 -28.67334 -28.68362 -28.69226 -28.69952 -28.70864 -28.71650 -28.72278 -28.73041
 -28.73735 -28.74304 -28.74790 -28.75057 -28.75329 -28.75777 -28.76082 -28.76125
 -28.76815 -28.77667 -28.78573 -28.79615 -28.80253 -28.81087 -28.82267 -28.82952
 -28.83645 -28.84789 -28.85743 -28.86449 -28.87316 -28.88141 -28.88697 -28.89293
 -28.89945 -28.90491 -28.91057 -28.91480 -28.91779 -28.92083 -28.92319 -28.92436
 -28.96456 -28.97252 -28.98112 -28.99145 -28.99789 -29.00536 -29.01580 -29.02275
 -29.03007 -29.04057 -29.04831 -29.05517 -29.06396 -29.07092 -29.07678 -29.08377
 -29.08932 -29.09386 -29.09914 -29.10332 -29.10626 -29.10917 -29.11128 -29.11174
 -29.10026 -29.10751 -29.11501 -29.12473 -29.13157 -29.13798 -29.14676 -29.15408
 -29.16140 -29.17069 -29.17736 -29.18358 -29.19155 -29.19765 -29.20348 -29.21077
 -29.21594 -29.22031 -29.22517 -29.22849 -29.23117 -29.23424 -29.23605 -29.23609
 -29.27104 -29.27699 -29.28331 -29.29168 -29.29757 -29.30305 -29.31014 -29.31584
 -29.32207 -29.33006 -29.33535 -29.34075 -29.34775 -29.35247 -29.35704 -29.36315
 -29.36753 -29.37106 -29.37505 -29.37796 -29.37995 -29.38248 -29.38452 -29.38422
 -29.42079 -29.42480 -29.42859 -29.43396 -29.43837 -29.44179 -29.44637 -29.45097
 -29.45478 -29.45911 -29.46291 -29.46646 -29.47123 -29.47518 -29.47835 -29.48145
 -29.48378 -29.48645 -29.48975 -29.49133 -29.49210 -29.49384 -29.49579 -29.49545
 -29.46842 -29.47130 -29.47447 -29.47872 -29.48168 -29.48434 -29.48746 -29.48966
 -29.49192 -29.49568 -29.49891 -29.50104 -29.50335 -29.50580 -29.50767 -29.51024
 -29.51285 -29.51422 -29.51540 -29.51715 -29.51830 -29.51968 -29.52075 -29.51929
 -29.46442 -29.46610 -29.46785 -29.47000 -29.47153 -29.47333 -29.47521 -29.47587
 -29.47720 -29.47960 -29.48115 -29.48291 -29.48493 -29.48569 -29.48633 -29.48787
 -29.48957 -29.49091 -29.49156 -29.49151 -29.49190 -29.49356 -29.49457 -29.49328
 -29.72553 -29.72720 -29.72892 -29.73105 -29.73255 -29.73435 -29.73621 -29.73686
 -29.73818 -29.74056 -29.74208 -29.74385 -29.74587 -29.74661 -29.74724 -29.74876
 -29.75044 -29.75179 -29.75244 -29.75236 -29.75273 -29.75440 -29.75541 -29.75413
 -29.91294 -29.91461 -29.91633 -29.91845 -29.91996 -29.92176 -29.92362 -29.92427
 -29.92559 -29.92797 -29.92949 -29.93125 -29.93328 -29.93401 -29.93465 -29.93617
 -29.93785 -29.93920 -29.93985 -29.93976 -29.94014 -29.94181 -29.94282 -29.94154
 -30.17708 -30.17874 -30.18046 -30.18259 -30.18410 -30.18589 -30.18775 -30.18841
 -30.18973 -30.19211 -30.19363 -30.19539 -30.19741 -30.19815 -30.19878 -30.20030
 -30.20198 -30.20334 -30.20398 -30.20390 -30.20427 -30.20595 -30.20696 -30.20568
 -30.50985 -30.51152 -30.51324 -30.51536 -30.51687 -30.51867 -30.52053 -30.52118
 -30.52250 -30.52488 -30.52640 -30.52816 -30.53019 -30.53092 -30.53156 -30.53308
 -30.53476 -30.53611 -30.53676 -30.53667 -30.53705 -30.53872 -30.53973 -30.53845
 -30.72904 -30.73071 -30.73243 -30.73456 -30.73606 -30.73786 -30.73972 -30.74037
 -30.74169 -30.74407 -30.74559 -30.74736 -30.74938 -30.75012 -30.75075 -30.75227
 -30.75395 -30.75530 -30.75595 -30.75587 -30.75624 -30.75791 -30.75892 -30.75764
 -30.96139 -30.96306 -30.96478 -30.96691 -30.96842 -30.97021 -30.97207 -30.97272
 -30.97404 -30.97642 -30.97795 -30.97971 -30.98173 -30.98247 -30.98310 -30.98462
 -30.98630 -30.98766 -30.98830 -30.98822 -30.98859 -30.99026 -30.99127 -30.98999
 -31.22553 -31.22720 -31.22892 -31.23105 -31.23255 -31.23435 -31.23621 -31.23686
 -31.23818 -31.24056 -31.24208 -31.24385 -31.24587 -31.24661 -31.24724 -31.24876
 -31.25044 -31.25179 -31.25244 -31.25236 -31.25273 -31.25440 -31.25541 -31.25413
---------------------/ IPRT= 2  / IGRD= 0  /--------/ Z1= 2   / DATE= 20/12/00
 -28.24915 -28.22320 -28.19639 -28.15569 -28.11634 -28.06719 -27.98826 -27.91912
 -27.84029 -27.72259 -27.62370 -27.51244 -27.33977 -27.18615 -27.01168 -26.75243
 -26.53729 -26.30517 -25.97357 -25.70715 -25.43142 -25.05809 -24.77232 -24.48648
 -28.41711 -28.39893 -28.37972 -28.35000 -28.32127 -28.28569 -28.22795 -28.17663
 -28.11873 -28.03187 -27.95745 -27.87345 -27.74091 -27.62095 -27.48607 -27.28484
 -27.11345 -26.92407 -26.64363 -26.40884 -26.15815 -25.80823 -25.53368 -25.25439
 -28.61345 -28.60220 -28.58994 -28.57024 -28.55097 -28.52758 -28.48987 -28.45584
 -28.41686 -28.35793 -28.30692 -28.24768 -28.15355 -28.06989 -27.97705 -27.83580
 -27.71107 -27.57171 -27.36093 -27.17828 -26.97724 -26.68395 -26.44230 -26.18751
 -28.73601 -28.72770 -28.71893 -28.70459 -28.69000 -28.67228 -28.64359 -28.61762
 -28.58845 -28.54411 -28.50459 -28.45827 -28.38512 -28.32019 -28.24659 -28.13550
 -28.03917 -27.92838 -27.75736 -27.60900 -27.44320 -27.19529 -26.98575 -26.75951
 -28.86317 -28.85663 -28.85079 -28.84132 -28.83035 -28.81653 -28.79542 -28.77756
 -28.75672 -28.72367 -28.69388 -28.65851 -28.60222 -28.55256 -28.49718 -28.41293
 -28.33819 -28.25222 -28.11855 -28.00136 -27.87135 -27.67427 -27.50219 -27.31277
 -29.00393 -28.99977 -28.99578 -28.98916 -28.98181 -28.97278 -28.95810 -28.94512
 -28.93155 -28.90858 -28.88532 -28.86076 -28.82300 -28.78680 -28.74609 -28.68376
 -28.62805 -28.56559 -28.46870 -28.38175 -28.28449 -28.13666 -28.00660 -27.86066
 -29.10219 -29.09924 -29.09618 -29.09107 -29.08574 -29.07936 -29.06837 -29.05792
 -29.04708 -29.02957 -29.01209 -28.99305 -28.96344 -28.93540 -28.90346 -28.85457
 -28.81097 -28.76065 -28.68222 -28.61335 -28.53660 -28.41905 -28.31441 -28.19578
 -29.23818 -29.23620 -29.23406 -29.23078 -29.22753 -29.22302 -29.21555 -29.20907
 -29.20137 -29.18941 -29.17879 -29.16541 -29.14349 -29.12438 -29.10291 -29.06946
 -29.03884 -29.00265 -28.94714 -28.89956 -28.84504 -28.76054 -28.68592 -28.59983
 -29.36857 -29.36745 -29.36624 -29.36422 -29.36231 -29.36044 -29.35725 -29.35364
 -29.34936 -29.34290 -29.33710 -29.32997 -29.31839 -29.30794 -29.29548 -29.27597
 -29.25870 -29.23821 -29.20623 -29.17861 -29.14717 -29.09894 -29.05564 -29.00304
 -29.38077 -29.38011 -29.37944 -29.37869 -29.37815 -29.37730 -29.37504 -29.37264
 -29.37071 -29.36797 -29.36456 -29.36007 -29.35341 -29.34806 -29.34155 -29.33050
 -29.32022 -29.30829 -29.29042 -29.27527 -29.25784 -29.23148 -29.20805 -29.17834
 -29.32719 -29.32690 -29.32685 -29.32667 -29.32613 -29.32546 -29.32469 -29.32411
 -29.32312 -29.32153 -29.32040 -29.31889 -29.31598 -29.31324 -29.31038 -29.30598
 -29.30159 -29.29611 -29.28835 -29.28292 -29.27765 -29.27098 -29.26559 -29.25833
 -29.26085 -29.26089 -29.26106 -29.26114 -29.26096 -29.26089 -29.26066 -29.26020
 -29.25989 -29.25948 -29.25893 -29.25850 -29.25747 -29.25610 -29.25512 -29.25414
 -29.25287 -29.25107 -29.24899 -29.24888 -29.25091 -29.25703 -29.26373 -29.27204
 -29.24492 -29.24490 -29.24466 -29.24436 -29.24442 -29.24454 -29.24440 -29.24409
 -29.24404 -29.24411 -29.24385 -29.24338 -29.24270 -29.24228 -29.24192 -29.24128
 -29.24061 -29.24007 -29.24028 -29.24186 -29.24553 -29.25510 -29.26625 -29.28023
 -29.27674 -29.27670 -29.27649 -29.27625 -29.27626 -29.27627 -29.27628 -29.27633
 -29.27633 -29.27634 -29.27641 -29.27625 -29.27612 -29.27624 -29.27589 -29.27507
 -29.27492 -29.27538 -29.27707 -29.27950 -29.28377 -29.29516 -29.30912 -29.32620
 -29.38189 -29.38186 -29.38186 -29.38187 -29.38187 -29.38187 -29.38187 -29.38187
 -29.38187 -29.38187 -29.38186 -29.38187 -29.38188 -29.38187 -29.38189 -29.38174
 -29.38167 -29.38254 -29.38467 -29.38702 -29.39186 -29.40319 -29.41572 -29.43296
 -29.47092 -29.47130 -29.47142 -29.47137 -29.47137 -29.47138 -29.47138 -29.47138
 -29.47138 -29.47138 -29.47138 -29.47138 -29.47138 -29.47137 -29.47140 -29.47133
 -29.47129 -29.47173 -29.47311 -29.47519 -29.47971 -29.49053 -29.50221 -29.51683
 -29.56242 -29.56245 -29.56246 -29.56246 -29.56246 -29.56246 -29.56246 -29.56246
 -29.56246 -29.56246 -29.56246 -29.56246 -29.56246 -29.56245 -29.56249 -29.56239
 -29.56233 -29.56299 -29.56459 -29.56637 -29.57010 -29.57873 -29.58778 -29.59938
 -29.64282 -29.64278 -29.64277 -29.64277 -29.64277 -29.64277 -29.64277 -29.64277
 -29.64277 -29.64277 -29.64277 -29.64277 -29.64277 -29.64277 -29.64276 -29.64279
 -29.64281 -29.64265 -29.64298 -29.64452 -29.64756 -29.65415 -29.66091 -29.66905
 -29.67576 -29.67577 -29.67578 -29.67578 -29.67578 -29.67578 -29.67578 -29.67578
 -29.67578 -29.67578 -29.67578 -29.67578 -29.67577 -29.67577 -29.67580 -29.67572
 -29.67567 -29.67620 -29.67686 -29.67718 -29.67937 -29.68495 -29.68989 -29.69547
 -29.68883 -29.68883 -29.68883 -29.68883 -29.68883 -29.68883 -29.68883 -29.68883
 -29.68883 -29.68883 -29.68883 -29.68883 -29.68882 -29.68882 -29.68885 -29.68879
 -29.68875 -29.68915 -29.69011 -29.69074 -29.69127 -29.69342 -29.69646 -29.69894
 -29.65538 -29.65538 -29.65538 -29.65538 -29.65538 -29.65538 -29.65538 -29.65538
 -29.65538 -29.65538 -29.65538 -29.65538 -29.65539 -29.65539 -29.65537 -29.65541
 -29.65544 -29.65518 -29.65576 -29.65720 -29.65744 -29.65760 -29.65909 -29.65993
 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469
 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61469 -29.61468
 -29.61468 -29.61473 -29.61459 -29.61447 -29.61527 -29.61675 -29.61674 -29.61559
 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267
 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267 -29.54267
 -29.54267 -29.54267 -29.54267 -29.54267 -29.54262 -29.54282 -29.54293 -29.54200
 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302
 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302 -29.80302
 -29.80302 -29.80302 -29.80303 -29.80304 -29.80297 -29.80315 -29.80326 -29.80234
 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043
 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043 -29.99043
 -29.99043 -29.99043 -29.99044 -29.99045 -29.99037 -29.99056 -29.99067 -29.98975
 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457
 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457 -30.25457
 -30.25457 -30.25456 -30.25458 -30.25458 -30.25451 -30.25469 -30.25481 -30.25389
 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734
 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734 -30.58734
 -30.58734 -30.58734 -30.58735 -30.58736 -30.58728 -30.58747 -30.58758 -30.58666
 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653
 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653 -30.80653
 -30.80653 -30.80653 -30.80654 -30.80655 -30.80648 -30.80666 -30.80677 -30.80585
 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889
 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889 -31.03889
 -31.03889 -31.03888 -31.03889 -31.03890 -31.03883 -31.03901 -31.03913 -31.03821
 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302
 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302 -31.30302
 -31.30302 -31.30302 -31.30303 -31.30304 -31.30297 -31.30315 -31.30326 -31.30234
---------------------/ IPRT= 3  / IGRD= 0  /--------/ Z1= 2   / DATE= 20/12/00
 -28.84086 -28.83842 -28.83613 -28.83188 -28.82675 -28.82059 -28.81111 -28.80288
 -28.79389 -28.77974 -28.76630 -28.75024 -28.72492 -28.70161 -28.67229 -28.62699
 -28.59079 -28.55189 -28.48313 -28.40304 -28.28552 -28.05304 -27.81088 -27.51643
