    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
 -29.74137 -29.75117 -29.76143 -29.77306 -29.78144 -29.79152 -29.80276 -29.80983
 -29.81843 -29.82885 -29.83555 -29.84263 -29.85086 -29.85619 -29.86168 -29.86736
 -29.86958 -29.87131 -29.88151 -29.87787 -29.85824 -29.95297 -29.87975 -29.57872
 -29.96698 -29.97642 -29.98510 -29.99543 -30.00357 -30.01283 -30.02279 -30.02880
 -30.03588 -30.04492 -30.05167 -30.05948 -30.06735 -30.07168 -30.07703 -30.08257
 -30.08415 -30.08515 -30.09583 -30.09267 -30.07191 -30.16571 -30.09267 -29.79164
 -30.29975 -30.30919 -30.31787 -30.32820 -30.33634 -30.34560 -30.35556 -30.36158
 -30.36866 -30.37770 -30.38444 -30.39225 -30.40012 -30.40446 -30.40980 -30.41535
 -30.41693 -30.41792 -30.42861 -30.42544 -30.40469 -30.49848 -30.42544 -30.12441
 -30.51895 -30.52838 -30.53706 -30.54739 -30.55553 -30.56479 -30.57475 -30.58077
 -30.58785 -30.59689 -30.60363 -30.61144 -30.61931 -30.62365 -30.62899 -30.63454
 -30.63612 -30.63712 -30.64780 -30.64463 -30.62388 -30.71767 -30.64463 -30.34360
 -30.75130 -30.76073 -30.76942 -30.77975 -30.78789 -30.79715 -30.80711 -30.81312
 -30.82020 -30.82924 -30.83599 -30.84380 -30.85166 -30.85600 -30.86135 -30.86689
 -30.86847 -30.86947 -30.88015 -30.87699 -30.85623 -30.95003 -30.87699 -30.57596
 -31.01544 -31.02487 -31.03355 -31.04388 -31.05202 -31.06128 -31.07124 -31.07726
 -31.08434 -31.09338 -31.10012 -31.10793 -31.11580 -31.12014 -31.12548 -31.13103
 -31.13261 -31.13361 -31.14429 -31.14112 -31.12037 -31.21416 -31.14112 -30.84009
 -31.20284 -31.21228 -31.22096 -31.23129 -31.23943 -31.24869 -31.25865 -31.26467
 -31.27175 -31.28079 -31.28753 -31.29534 -31.30321 -31.30755 -31.31289 -31.31844
 -31.32002 -31.32101 -31.33170 -31.32853 -31.30778 -31.40157 -31.32853 -31.02750
 -31.46698 -31.47642 -31.48510 -31.49543 -31.50357 -31.51283 -31.52279 -31.52880
 -31.53588 -31.54492 -31.55167 -31.55948 -31.56735 -31.57168 -31.57703 -31.58257
 -31.58415 -31.58515 -31.59583 -31.59267 -31.57191 -31.66571 -31.59267 -31.29164
 -31.79975 -31.80919 -31.81787 -31.82820 -31.83634 -31.84560 -31.85556 -31.86158
 -31.86866 -31.87770 -31.88444 -31.89225 -31.90012 -31.90446 -31.90980 -31.91535
 -31.91693 -31.91792 -31.92861 -31.92544 -31.90469 -31.99848 -31.92544 -31.62441
 -32.01895 -32.02838 -32.03706 -32.04739 -32.05553 -32.06479 -32.07475 -32.08077
 -32.08785 -32.09689 -32.10363 -32.11144 -32.11931 -32.12365 -32.12899 -32.13454
 -32.13612 -32.13712 -32.14780 -32.14463 -32.12388 -32.21767 -32.14463 -31.84360
 -32.25130 -32.26073 -32.26942 -32.27975 -32.28789 -32.29715 -32.30711 -32.31312
 -32.32020 -32.32924 -32.33599 -32.34380 -32.35166 -32.35600 -32.36135 -32.36689
 -32.36847 -32.36947 -32.38015 -32.37699 -32.35623 -32.45003 -32.37699 -32.07596
 -32.51544 -32.52487 -32.53355 -32.54388 -32.55202 -32.56128 -32.57124 -32.57726
 -32.58434 -32.59338 -32.60012 -32.60793 -32.61580 -32.62014 -32.62548 -32.63103
 -32.63261 -32.63361 -32.64429 -32.64112 -32.62037 -32.71416 -32.64112 -32.34009
---------------------/ IPRT= 2  / IGRD= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -29.87430 -29.87265 -29.87204 -29.87118 -29.86963 -29.86761 -29.86630 -29.86511
 -29.86168 -29.85808 -29.85523 -29.84906 -29.84089 -29.83334 -29.81968 -29.79341
 -29.76335 -29.71576 -29.60715 -29.47247 -29.29167 -29.08208 -28.86981 -28.56878
 -29.96533 -29.96532 -29.96280 -29.96164 -29.96199 -29.95980 -29.95829 -29.95850
 -29.95703 -29.95444 -29.95228 -29.94891 -29.94329 -29.93692 -29.92668 -29.90808
 -29.88537 -29.84683 -29.75976 -29.64745 -29.49051 -29.32499 -29.13326 -28.83223
 -30.07845 -30.07842 -30.07813 -30.07761 -30.07722 -30.07675 -30.07575 -30.07488
 -30.07417 -30.07253 -30.07070 -30.06874 -30.06539 -30.06145 -30.05548 -30.04358
 -30.02767 -30.00066 -29.94266 -29.86293 -29.74841 -29.67850 -29.53387 -29.23284
 -30.15343 -30.15343 -30.15306 -30.15266 -30.15250 -30.15213 -30.15148 -30.15099
 -30.15048 -30.14942 -30.14825 -30.14677 -30.14414 -30.14117 -30.13682 -30.12845
 -30.11688 -30.09685 -30.05685 -29.99922 -29.91551 -29.90770 -29.79180 -29.49077
 -30.23194 -30.23184 -30.23127 -30.23093 -30.23103 -30.23089 -30.23037 -30.22989
 -30.22941 -30.22869 -30.22804 -30.22722 -30.22522 -30.22291 -30.22009 -30.21483
 -30.20695 -30.19338 -30.17159 -30.13567 -30.07915 -30.11807 -30.02233 -29.72130
 -30.31690 -30.31686 -30.31657 -30.31647 -30.31652 -30.31624 -30.31579 -30.31557
 -30.31535 -30.31478 -30.31421 -30.31372 -30.31289 -30.31174 -30.30993 -30.30705
 -30.30288 -30.29574 -30.28949 -30.27092 -30.23553 -30.30718 -30.22466 -29.92363
 -30.37109 -30.37110 -30.37122 -30.37119 -30.37084 -30.37024 -30.36999 -30.37025
 -30.37042 -30.37025 -30.36972 -30.36892 -30.36855 -30.36818 -30.36664 -30.36534
 -30.36371 -30.35987 -30.36160 -30.35167 -30.32561 -30.41022 -30.33270 -30.03167
 -30.42603 -30.42606 -30.42613 -30.42556 -30.42501 -30.42512 -30.42508 -30.42472
 -30.42460 -30.42483 -30.42482 -30.42425 -30.42400 -30.42408 -30.42369 -30.42425
 -30.42502 -30.42590 -30.43759 -30.43652 -30.41883 -30.51472 -30.44165 -30.14062
 -30.44840 -30.44840 -30.44840 -30.44843 -30.44850 -30.44856 -30.44816 -30.44774
 -30.44770 -30.44774 -30.44773 -30.44780 -30.44767 -30.44767 -30.44845 -30.45184
 -30.45573 -30.46137 -30.48325 -30.49120 -30.48098 -30.58498 -30.51475 -30.21372
 -30.45197 -30.45197 -30.45197 -30.45196 -30.45194 -30.45193 -30.45202 -30.45211
 -30.45211 -30.45211 -30.45211 -30.45208 -30.45219 -30.45259 -30.45367 -30.45783
 -30.46321 -30.47143 -30.49764 -30.50891 -30.50169 -30.60907 -30.53998 -30.23895
 -30.46611 -30.46611 -30.46611 -30.46611 -30.46612 -30.46612 -30.46610 -30.46607
 -30.46606 -30.46609 -30.46606 -30.46598 -30.46648 -30.46747 -30.46903 -30.47378
 -30.47992 -30.48946 -30.51752 -30.53002 -30.52387 -30.63208 -30.56314 -30.26211
 -30.49984 -30.49984 -30.49984 -30.49984 -30.49984 -30.49983 -30.49984 -30.49984
 -30.49984 -30.49986 -30.49984 -30.49976 -30.50024 -30.50128 -30.50301 -30.50807
 -30.51400 -30.52258 -30.54943 -30.56123 -30.55414 -30.66104 -30.59165 -30.29062
 -30.52974 -30.52974 -30.52974 -30.52974 -30.52974 -30.52974 -30.52974 -30.52974
 -30.52974 -30.52976 -30.52974 -30.52968 -30.53002 -30.53079 -30.53214 -30.53616
 -30.54133 -30.54957 -30.57407 -30.58324 -30.57479 -30.67964 -30.60910 -30.30807
 -30.56654 -30.56654 -30.56654 -30.56654 -30.56654 -30.56654 -30.56654 -30.56654
 -30.56655 -30.56652 -30.56654 -30.56665 -30.56617 -30.56611 -30.56765 -30.57139
 -30.57499 -30.58069 -30.60145 -30.60721 -30.59441 -30.69667 -30.62638 -30.32535
 -30.58677 -30.58677 -30.58677 -30.58677 -30.58677 -30.58677 -30.58677 -30.58677
 -30.58676 -30.58679 -30.58677 -30.58667 -30.58715 -30.58769 -30.58792 -30.59033
 -30.59294 -30.59530 -30.60910 -30.61007 -30.59468 -30.69385 -30.62205 -30.32102
 -30.58131 -30.58131 -30.58131 -30.58132 -30.58131 -30.58131 -30.58132 -30.58132
 -30.58131 -30.58134 -30.58132 -30.58121 -30.58196 -30.58256 -30.58218 -30.58325
 -30.58485 -30.58627 -30.59793 -30.59683 -30.57975 -30.67652 -30.60367 -30.30264
 -30.55693 -30.55693 -30.55693 -30.55693 -30.55693 -30.55693 -30.55693 -30.55693
 -30.55693 -30.55694 -30.55693 -30.55684 -30.55654 -30.55646 -30.55683 -30.55776
 -30.55810 -30.55875 -30.56902 -30.56593 -30.54642 -30.64241 -30.57013 -30.26910
 -30.52842 -30.52842 -30.52842 -30.52842 -30.52842 -30.52842 -30.52841 -30.52842
 -30.52844 -30.52833 -30.52842 -30.52898 -30.52932 -30.52930 -30.52973 -30.53045
 -30.53002 -30.52920 -30.53750 -30.53348 -30.51355 -30.60851 -30.53559 -30.23456
 -30.44566 -30.44566 -30.44566 -30.44566 -30.44566 -30.44566 -30.44565 -30.44566
 -30.44569 -30.44556 -30.44566 -30.44631 -30.44683 -30.44666 -30.44639 -30.44672
 -30.44644 -30.44544 -30.45307 -30.44846 -30.42806 -30.52261 -30.44959 -30.14856
 -30.54554 -30.54554 -30.54554 -30.54554 -30.54554 -30.54554 -30.54554 -30.54554
 -30.54554 -30.54554 -30.54554 -30.54553 -30.54557 -30.54554 -30.54542 -30.54595
 -30.54554 -30.54391 -30.55132 -30.54676 -30.52572 -30.62045 -30.54799 -30.24696
 -30.87831 -30.87831 -30.87831 -30.87831 -30.87831 -30.87831 -30.87831 -30.87831
 -30.87831 -30.87832 -30.87831 -30.87830 -30.87834 -30.87831 -30.87820 -30.87872
 -30.87831 -30.87668 -30.88409 -30.87953 -30.85850 -30.95322 -30.88076 -30.57973
 -31.09751 -31.09751 -31.09751 -31.09751 -31.09751 -31.09751 -31.09751 -31.09751
 -31.09750 -31.09751 -31.09751 -31.09750 -31.09753 -31.09751 -31.09739 -31.09791
 -31.09751 -31.09587 -31.10328 -31.09873 -31.07769 -31.17242 -31.09995 -30.79892
 -31.32986 -31.32986 -31.32986 -31.32986 -31.32986 -31.32986 -31.32986 -31.32986
 -31.32986 -31.32986 -31.32986 -31.32985 -31.32989 -31.32986 -31.32974 -31.33027
 -31.32986 -31.32823 -31.33564 -31.33108 -31.31004 -31.40477 -31.33231 -31.03128
 -31.59400 -31.59400 -31.59400 -31.59400 -31.59400 -31.59400 -31.59400 -31.59400
 -31.59399 -31.59400 -31.59400 -31.59399 -31.59402 -31.59400 -31.59388 -31.59440
 -31.59400 -31.59236 -31.59977 -31.59522 -31.57418 -31.66891 -31.59644 -31.29541
 -31.78140 -31.78140 -31.78140 -31.78140 -31.78140 -31.78140 -31.78140 -31.78140
 -31.78140 -31.78141 -31.78140 -31.78139 -31.78143 -31.78140 -31.78129 -31.78181
 -31.78140 -31.77977 -31.78718 -31.78262 -31.76159 -31.85631 -31.78385 -31.48282
 -32.04554 -32.04554 -32.04554 -32.04554 -32.04554 -32.04554 -32.04554 -32.04554
 -32.04554 -32.04554 -32.04554 -32.04553 -32.04557 -32.04554 -32.04542 -32.04595
 -32.04554 -32.04391 -32.05132 -32.04676 -32.02572 -32.12045 -32.04799 -31.74696
 -32.37831 -32.37831 -32.37831 -32.37831 -32.37831 -32.37831 -32.37831 -32.37831
 -32.37831 -32.37832 -32.37831 -32.37830 -32.37834 -32.37831 -32.37820 -32.37872
 -32.37831 -32.37668 -32.38409 -32.37953 -32.35850 -32.45322 -32.38076 -32.07973
 -32.59751 -32.59751 -32.59751 -32.59751 -32.59751 -32.59751 -32.59751 -32.59751
 -32.59750 -32.59751 -32.59751 -32.59750 -32.59753 -32.59751 -32.59739 -32.59791
 -32.59751 -32.59587 -32.60328 -32.59873 -32.57769 -32.67242 -32.59995 -32.29892
 -32.82986 -32.82986 -32.82986 -32.82986 -32.82986 -32.82986 -32.82986 -32.82986
 -32.82986 -32.82986 -32.82986 -32.82985 -32.82989 -32.82986 -32.82974 -32.83027
 -32.82986 -32.82823 -32.83564 -32.83108 -32.81004 -32.90477 -32.83231 -32.53128
 -33.09400 -33.09400 -33.09400 -33.09400 -33.09400 -33.09400 -33.09400 -33.09400
 -33.09399 -33.09400 -33.09400 -33.09399 -33.09402 -33.09400 -33.09388 -33.09440
 -33.09400 -33.09236 -33.09977 -33.09522 -33.07418 -33.16891 -33.09644 -32.79541
---------------------/ IPRT= 3  / IGRD= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -29.87252 -29.87175 -29.87057 -29.86831 -29.86669 -29.86574 -29.86351 -29.86007
 -29.85538 -29.84999 -29.84553 -29.83816 -29.82556 -29.81470 -29.80188 -29.77605
 -29.74211 -29.68735 -29.56965 -29.42954 -29.24277 -29.02251 -28.80547 -28.50444
 -29.96356 -29.96161 -29.96181 -29.96059 -29.95865 -29.95855 -29.95754 -29.95555
 -29.95400 -29.95064 -29.94630 -29.94084 -29.93277 -29.92540 -29.91543 -29.89546
 -29.86916 -29.82564 -29.73243 -29.61606 -29.45428 -29.27970 -29.08386 -28.78283
 -30.07809 -30.07790 -30.07733 -30.07655 -30.07604 -30.07537 -30.07422 -30.07312
 -30.07170 -30.06922 -30.06692 -30.06421 -30.05912 -30.05393 -30.04757 -30.03492
 -30.01721 -29.98712 -29.92459 -29.84142 -29.72295 -29.64641 -29.49893 -29.19790
 -30.15325 -30.15277 -30.15263 -30.15211 -30.15151 -30.15119 -30.15035 -30.14936
 -30.14851 -30.14687 -30.14509 -30.14308 -30.13972 -30.13612 -30.13114 -30.12209
 -30.10959 -30.08761 -30.04376 -29.98305 -29.89659 -29.88375 -29.76544 -29.46441
 -30.23144 -30.23121 -30.23128 -30.23098 -30.23051 -30.23031 -30.22970 -30.22890
 -30.22818 -30.22703 -30.22591 -30.22460 -30.22199 -30.21939 -30.21645 -30.21050
 -30.20161 -30.18681 -30.16209 -30.12379 -30.06589 -30.10086 -30.00272 -29.70169
 -30.31767 -30.31771 -30.31774 -30.31756 -30.31725 -30.31691 -30.31660 -30.31637
 -30.31591 -30.31495 -30.31417 -30.31347 -30.31201 -30.31039 -30.30857 -30.30554
 -30.30073 -30.29245 -30.28404 -30.26354 -30.22613 -30.29458 -30.21070 -29.90967
 -30.37445 -30.37443 -30.37438 -30.37463 -30.37469 -30.37411 -30.37389 -30.37398
 -30.37331 -30.37258 -30.37233 -30.37177 -30.37085 -30.36986 -30.36832 -30.36696
 -30.36472 -30.35984 -30.35990 -30.34863 -30.32108 -30.40253 -30.32347 -30.02244
 -30.43558 -30.43560 -30.43565 -30.43537 -30.43508 -30.43516 -30.43540 -30.43524
 -30.43464 -30.43441 -30.43449 -30.43396 -30.43330 -30.43279 -30.43194 -30.43287
 -30.43361 -30.43280 -30.44235 -30.44032 -30.42121 -30.51375 -30.43906 -30.13803
 -30.46864 -30.46865 -30.46873 -30.46835 -30.46790 -30.46782 -30.46788 -30.46787
 -30.46792 -30.46794 -30.46792 -30.46796 -30.46805 -30.46809 -30.46837 -30.47149
 -30.47507 -30.47919 -30.49847 -30.50451 -30.49229 -30.59403 -30.52311 -30.22208
 -30.47896 -30.47896 -30.47895 -30.47903 -30.47912 -30.47914 -30.47913 -30.47913
 -30.47912 -30.47909 -30.47911 -30.47916 -30.47886 -30.47897 -30.48042 -30.48462
 -30.48920 -30.49623 -30.51985 -30.52891 -30.52007 -30.62523 -30.55516 -30.25413
 -30.49928 -30.49928 -30.49929 -30.49926 -30.49923 -30.49923 -30.49923 -30.49923
 -30.49923 -30.49924 -30.49923 -30.49921 -30.49938 -30.49975 -30.50059 -30.50491
 -30.51054 -30.51852 -30.54428 -30.55490 -30.54622 -30.65250 -30.58344 -30.28241
 -30.53360 -30.53360 -30.53360 -30.53360 -30.53361 -30.53361 -30.53361 -30.53361
 -30.53360 -30.53365 -30.53361 -30.53346 -30.53425 -30.53516 -30.53561 -30.53940
 -30.54500 -30.55273 -30.57736 -30.58669 -30.57676 -30.68134 -30.61161 -30.31058
 -30.56046 -30.56046 -30.56047 -30.56046 -30.56046 -30.56046 -30.56046 -30.56046
 -30.56045 -30.56050 -30.56046 -30.56032 -30.56109 -30.56210 -30.56279 -30.56592
 -30.57049 -30.57743 -30.59958 -30.60672 -30.59609 -30.69890 -30.62789 -30.32686
 -30.59147 -30.59147 -30.59147 -30.59147 -30.59147 -30.59147 -30.59147 -30.59147
 -30.59147 -30.59149 -30.59147 -30.59138 -30.59187 -30.59273 -30.59375 -30.59616
 -30.59888 -30.60334 -30.62097 -30.62444 -30.61107 -30.71218 -30.64097 -30.33994
 -30.60322 -30.60322 -30.60322 -30.60322 -30.60322 -30.60322 -30.60322 -30.60322
 -30.60322 -30.60321 -30.60322 -30.60323 -30.60316 -30.60312 -30.60340 -30.60566
 -30.60769 -30.60939 -30.62162 -30.62102 -30.60436 -30.70233 -30.63018 -30.32915
 -30.59251 -30.59251 -30.59251 -30.59251 -30.59251 -30.59251 -30.59251 -30.59251
 -30.59250 -30.59251 -30.59251 -30.59247 -30.59262 -30.59254 -30.59207 -30.59371
 -30.59510 -30.59486 -30.60513 -30.60388 -30.58614 -30.68262 -30.60999 -30.30896
 -30.56343 -30.56343 -30.56343 -30.56343 -30.56343 -30.56343 -30.56343 -30.56343
 -30.56343 -30.56344 -30.56343 -30.56342 -30.56348 -30.56343 -30.56326 -30.56433
 -30.56483 -30.56423 -30.57317 -30.57007 -30.55073 -30.64676 -30.57443 -30.27340
 -30.53200 -30.53200 -30.53200 -30.53200 -30.53200 -30.53200 -30.53200 -30.53200
 -30.53200 -30.53200 -30.53200 -30.53198 -30.53206 -30.53200 -30.53175 -30.53296
 -30.53358 -30.53258 -30.53999 -30.53560 -30.51561 -30.61067 -30.53780 -30.23677
 -30.44762 -30.44762 -30.44762 -30.44762 -30.44762 -30.44762 -30.44762 -30.44762
 -30.44761 -30.44762 -30.44762 -30.44760 -30.44766 -30.44762 -30.44742 -30.44837
 -30.44842 -30.44673 -30.45387 -30.44959 -30.42930 -30.52349 -30.45023 -30.14920
 -30.54676 -30.54676 -30.54676 -30.54676 -30.54676 -30.54676 -30.54676 -30.54676
 -30.54676 -30.54676 -30.54676 -30.54675 -30.54679 -30.54676 -30.54665 -30.54717
 -30.54676 -30.54514 -30.55250 -30.54799 -30.52710 -30.62107 -30.54799 -30.24696
 -30.87953 -30.87953 -30.87953 -30.87953 -30.87953 -30.87953 -30.87954 -30.87953
 -30.87953 -30.87954 -30.87953 -30.87953 -30.87956 -30.87953 -30.87942 -30.87994
 -30.87953 -30.87791 -30.88528 -30.88076 -30.85987 -30.95384 -30.88076 -30.57973
 -31.09873 -31.09873 -31.09873 -31.09873 -31.09873 -31.09873 -31.09873 -31.09873
 -31.09873 -31.09873 -31.09873 -31.09872 -31.09876 -31.09873 -31.09861 -31.09913
 -31.09873 -31.09711 -31.10447 -31.09995 -31.07906 -31.17303 -31.09995 -30.79892
 -31.33108 -31.33108 -31.33108 -31.33108 -31.33108 -31.33108 -31.33108 -31.33108
 -31.33108 -31.33108 -31.33108 -31.33107 -31.33111 -31.33108 -31.33096 -31.33148
 -31.33108 -31.32946 -31.33682 -31.33231 -31.31142 -31.40539 -31.33231 -31.03128
 -31.59522 -31.59522 -31.59522 -31.59522 -31.59522 -31.59522 -31.59522 -31.59522
 -31.59522 -31.59522 -31.59522 -31.59521 -31.59525 -31.59522 -31.59510 -31.59562
 -31.59522 -31.59360 -31.60096 -31.59644 -31.57555 -31.66952 -31.59644 -31.29541
 -31.78262 -31.78262 -31.78262 -31.78262 -31.78262 -31.78262 -31.78263 -31.78262
 -31.78262 -31.78263 -31.78262 -31.78262 -31.78265 -31.78262 -31.78251 -31.78303
 -31.78262 -31.78100 -31.78837 -31.78385 -31.76296 -31.85693 -31.78385 -31.48282
 -32.04676 -32.04676 -32.04676 -32.04676 -32.04676 -32.04676 -32.04676 -32.04676
 -32.04676 -32.04676 -32.04676 -32.04675 -32.04679 -32.04676 -32.04665 -32.04717
 -32.04676 -32.04514 -32.05250 -32.04799 -32.02710 -32.12107 -32.04799 -31.74696
 -32.37953 -32.37953 -32.37953 -32.37953 -32.37953 -32.37953 -32.37954 -32.37953
 -32.37953 -32.37954 -32.37953 -32.37953 -32.37956 -32.37953 -32.37942 -32.37994
 -32.37953 -32.37791 -32.38528 -32.38076 -32.35987 -32.45384 -32.38076 -32.07973
 -32.59873 -32.59873 -32.59873 -32.59873 -32.59873 -32.59873 -32.59873 -32.59873
 -32.59873 -32.59873 -32.59873 -32.59872 -32.59876 -32.59873 -32.59861 -32.59913
 -32.59873 -32.59711 -32.60447 -32.59995 -32.57906 -32.67303 -32.59995 -32.29892
 -32.83108 -32.83108 -32.83108 -32.83108 -32.83108 -32.83108 -32.83108 -32.83108
 -32.83108 -32.83108 -32.83108 -32.83107 -32.83111 -32.83108 -32.83096 -32.83148
 -32.83108 -32.82946 -32.83682 -32.83231 -32.81142 -32.90539 -32.83231 -32.53128
 -33.09522 -33.09522 -33.09522 -33.09522 -33.09522 -33.09522 -33.09522 -33.09522
 -33.09522 -33.09522 -33.09522 -33.09521 -33.09525 -33.09522 -33.09510 -33.09562
 -33.09522 -33.09360 -33.10096 -33.09644 -33.07555 -33.16952 -33.09644 -32.79541
---------------------/ IPRT= 4  / IGRD= 0  /--------/ Z1= 1   / DATE= 04/11/99
 -30.27251 -30.27231 -30.27186 -30.27104 -30.27019 -30.26901 -30.26752 -30.26646
 -30.26505 -30.26210 -30.25935 -30.25659 -30.25104 -30.24437 -30.23485 -30.21398
 -30.18514 -30.13709 -30.03314 -29.90623 -29.73326 -29.53560 -29.32843 -29.02740
 -30.36291 -30.36300 -30.36264 -30.36174 -30.36124 -30.36113 -30.36025 -30.35909
