    2   24   30    1    2     /HELIUM             /GCR PROJECT      
 -29.09409 -29.10027 -29.10728 -29.11758 -29.12563 -29.13339 -29.14375 -29.15203
 -29.16066 -29.17153 -29.17907 -29.18624 -29.19546 -29.20212 -29.20831 -29.21589
 -29.22005 -29.22281 -29.23466 -29.23268 -29.21439 -29.31203 -29.24035 -28.93932
 -29.20897 -29.21520 -29.22227 -29.23258 -29.24060 -29.24838 -29.25865 -29.26694
 -29.27588 -29.28679 -29.29427 -29.30198 -29.31174 -29.31837 -29.32442 -29.33200
 -29.33633 -29.33930 -29.35125 -29.34916 -29.33069 -29.42824 -29.35660 -29.05557
 -29.36739 -29.37331 -29.38021 -29.38997 -29.39725 -29.40432 -29.41475 -29.42336
 -29.43163 -29.44203 -29.44971 -29.45731 -29.46686 -29.47317 -29.47846 -29.48610
 -29.49100 -29.49377 -29.50538 -29.50324 -29.48455 -29.58221 -29.51079 -29.20976
 -29.59173 -29.59657 -29.60187 -29.61046 -29.61768 -29.62454 -29.63377 -29.64097
 -29.64797 -29.65741 -29.66447 -29.67083 -29.67836 -29.68405 -29.69026 -29.69824
 -29.70218 -29.70409 -29.71522 -29.71295 -29.69393 -29.79086 -29.71912 -29.41809
 -29.71996 -29.72441 -29.72940 -29.73751 -29.74411 -29.74991 -29.75715 -29.76315
 -29.76992 -29.77879 -29.78473 -29.78999 -29.79744 -29.80314 -29.80787 -29.81424
 -29.81785 -29.81931 -29.82963 -29.82690 -29.80774 -29.90458 -29.83276 -29.53173
 -29.94363 -29.94777 -29.95348 -29.96151 -29.96666 -29.97067 -29.97697 -29.98305
 -29.98940 -29.99795 -30.00357 -30.00776 -30.01550 -30.02144 -30.02376 -30.02840
 -30.03253 -30.03369 -30.04306 -30.04009 -30.02139 -30.11922 -30.04777 -29.74674
 -30.27641 -30.28054 -30.28625 -30.29429 -30.29943 -30.30345 -30.30975 -30.31582
 -30.32217 -30.33073 -30.33634 -30.34053 -30.34827 -30.35422 -30.35653 -30.36117
 -30.36531 -30.36647 -30.37584 -30.37286 -30.35416 -30.45200 -30.38055 -30.07952
 -30.49560 -30.49974 -30.50544 -30.51348 -30.51862 -30.52264 -30.52894 -30.53501
 -30.54136 -30.54992 -30.55553 -30.55972 -30.56746 -30.57341 -30.57573 -30.58036
 -30.58450 -30.58566 -30.59503 -30.59205 -30.57335 -30.67119 -30.59974 -30.29871
 -30.72795 -30.73209 -30.73780 -30.74583 -30.75097 -30.75499 -30.76129 -30.76736
 -30.77372 -30.78227 -30.78789 -30.79207 -30.79982 -30.80576 -30.80808 -30.81271
 -30.81685 -30.81801 -30.82738 -30.82440 -30.80571 -30.90354 -30.83209 -30.53106
 -30.99209 -30.99623 -31.00193 -31.00997 -31.01511 -31.01913 -31.02543 -31.03150
 -31.03785 -31.04641 -31.05202 -31.05621 -31.06395 -31.06990 -31.07222 -31.07685
 -31.08099 -31.08215 -31.09152 -31.08854 -31.06984 -31.16768 -31.09623 -30.79520
 -31.17950 -31.18363 -31.18934 -31.19738 -31.20252 -31.20654 -31.21284 -31.21891
 -31.22526 -31.23382 -31.23943 -31.24362 -31.25136 -31.25731 -31.25962 -31.26426
 -31.26840 -31.26956 -31.27893 -31.27595 -31.25725 -31.35509 -31.28364 -30.98261
 -31.44363 -31.44777 -31.45348 -31.46151 -31.46666 -31.47067 -31.47697 -31.48305
 -31.48940 -31.49795 -31.50357 -31.50776 -31.51550 -31.52144 -31.52376 -31.52840
 -31.53253 -31.53369 -31.54306 -31.54009 -31.52139 -31.61922 -31.54777 -31.24674
 -31.77641 -31.78054 -31.78625 -31.79429 -31.79943 -31.80345 -31.80975 -31.81582
 -31.82217 -31.83073 -31.83634 -31.84053 -31.84827 -31.85422 -31.85653 -31.86117
 -31.86531 -31.86647 -31.87584 -31.87286 -31.85416 -31.95200 -31.88055 -31.57952
 -31.99560 -31.99974 -32.00544 -32.01348 -32.01862 -32.02264 -32.02894 -32.03501
 -32.04136 -32.04992 -32.05553 -32.05972 -32.06746 -32.07341 -32.07573 -32.08036
 -32.08450 -32.08566 -32.09503 -32.09205 -32.07335 -32.17119 -32.09974 -31.79871
 -32.22795 -32.23209 -32.23780 -32.24583 -32.25097 -32.25499 -32.26129 -32.26736
 -32.27372 -32.28227 -32.28789 -32.29207 -32.29982 -32.30576 -32.30808 -32.31271
 -32.31685 -32.31801 -32.32738 -32.32440 -32.30571 -32.40354 -32.33209 -32.03106
 -32.49209 -32.49623 -32.50193 -32.50997 -32.51511 -32.51913 -32.52543 -32.53150
 -32.53785 -32.54641 -32.55202 -32.55621 -32.56395 -32.56990 -32.57222 -32.57685
 -32.58099 -32.58215 -32.59152 -32.58854 -32.56984 -32.66768 -32.59623 -32.29520
---------------------/ IPRT= 1  / IGRD= 0  /--------/ Z1= 2   / DATE= 04/11/99
 -28.18337 -28.16181 -28.13925 -28.10499 -28.07187 -28.02960 -27.95960 -27.89699
 -27.82559 -27.71745 -27.62442 -27.51944 -27.35457 -27.20551 -27.03633 -26.78393
 -26.57253 -26.34431 -26.01790 -25.75449 -25.48093 -25.10858 -24.82174 -24.53307
 -28.33479 -28.32034 -28.30528 -28.28144 -28.25765 -28.22827 -28.17978 -28.13526
 -28.08434 -28.00693 -27.93971 -27.86324 -27.74056 -27.62730 -27.49814 -27.30387
 -27.13779 -26.95322 -26.68087 -26.45484 -26.21296 -25.87191 -25.60088 -25.32198
 -28.51047 -28.50170 -28.49261 -28.47818 -28.46335 -28.44424 -28.41321 -28.38587
 -28.35397 -28.30417 -28.26017 -28.20899 -28.12662 -28.05091 -27.96320 -27.83023
 -27.71596 -27.58516 -27.38546 -27.21470 -27.02560 -26.74843 -26.51989 -26.27583
 -28.62043 -28.61461 -28.60801 -28.59662 -28.58515 -28.57185 -28.55046 -28.53018
 -28.50624 -28.46950 -28.43736 -28.39933 -28.33687 -28.27950 -28.21444 -28.11341
 -28.02298 -27.92135 -27.76683 -27.63124 -27.47840 -27.25074 -27.05911 -26.84840
 -28.73308 -28.72878 -28.72330 -28.71496 -28.70810 -28.69970 -28.68428 -28.66896
 -28.65188 -28.62643 -28.60349 -28.57572 -28.53015 -28.48858 -28.44073 -28.36626
 -28.29991 -28.22405 -28.10688 -28.00340 -27.88552 -27.70680 -27.55380 -27.38424
 -28.85847 -28.85543 -28.85096 -28.84484 -28.84070 -28.83444 -28.82407 -28.81571
 -28.80435 -28.78580 -28.77033 -28.75131 -28.71991 -28.69167 -28.65871 -28.60737
 -28.56195 -28.50908 -28.42553 -28.35114 -28.26711 -28.13853 -28.02572 -27.89900
 -28.94396 -28.94151 -28.93814 -28.93344 -28.93034 -28.92673 -28.91992 -28.91271
 -28.90366 -28.89029 -28.87920 -28.86483 -28.84051 -28.81891 -28.79414 -28.75553
 -28.72092 -28.68058 -28.61649 -28.55902 -28.49420 -28.39446 -28.30562 -28.20429
 -29.06271 -29.06120 -29.05952 -29.05704 -29.05500 -29.05281 -29.04833 -29.04309
 -29.03723 -29.02911 -29.02200 -29.01254 -28.99643 -28.98205 -28.96549 -28.94018
 -28.91772 -28.89039 -28.84669 -28.80809 -28.76311 -28.69407 -28.63377 -28.56242
 -29.20964 -29.20911 -29.20832 -29.20695 -29.20569 -29.20402 -29.20124 -29.19880
 -29.19594 -29.19121 -29.18667 -29.18120 -29.17223 -29.16397 -29.15453 -29.13962
 -29.12592 -29.10995 -29.08480 -29.06222 -29.03628 -28.99558 -28.95845 -28.91441
 -29.30214 -29.30186 -29.30148 -29.30056 -29.29955 -29.29859 -29.29690 -29.29494
 -29.29289 -29.28995 -29.28714 -29.28360 -29.27761 -29.27211 -29.26594 -29.25600
 -29.24646 -29.23515 -29.21802 -29.20322 -29.18540 -29.15753 -29.13259 -29.10095
 -29.39621 -29.39616 -29.39565 -29.39466 -29.39400 -29.39328 -29.39238 -29.39174
 -29.39060 -29.38843 -29.38653 -29.38408 -29.38017 -29.37697 -29.37334 -29.36713
 -29.36093 -29.35353 -29.34264 -29.33343 -29.32193 -29.30380 -29.28764 -29.26643
 -29.49395 -29.49354 -29.49329 -29.49309 -29.49295 -29.49296 -29.49242 -29.49146
 -29.49119 -29.49099 -29.48978 -29.48785 -29.48507 -29.48319 -29.48126 -29.47799
 -29.47468 -29.47070 -29.46450 -29.45890 -29.45212 -29.44199 -29.43291 -29.42007
 -29.55643 -29.55618 -29.55613 -29.55622 -29.55624 -29.55633 -29.55620 -29.55568
 -29.55507 -29.55455 -29.55420 -29.55315 -29.55115 -29.54979 -29.54834 -29.54638
 -29.54484 -29.54262 -29.53843 -29.53455 -29.53018 -29.52395 -29.51807 -29.50919
 -29.63183 -29.63187 -29.63187 -29.63186 -29.63186 -29.63180 -29.63191 -29.63204
 -29.63162 -29.63118 -29.63139 -29.63058 -29.62902 -29.62878 -29.62873 -29.62812
 -29.62702 -29.62559 -29.62338 -29.62163 -29.61998 -29.61767 -29.61468 -29.60910
 -29.70197 -29.70196 -29.70196 -29.70197 -29.70197 -29.70197 -29.70197 -29.70196
 -29.70197 -29.70202 -29.70202 -29.70190 -29.70198 -29.70209 -29.70112 -29.69967
 -29.69971 -29.69972 -29.69978 -29.69988 -29.69860 -29.69735 -29.69765 -29.69519
 -29.73152 -29.73152 -29.73152 -29.73152 -29.73152 -29.73153 -29.73153 -29.73152
 -29.73152 -29.73154 -29.73155 -29.73147 -29.73163 -29.73174 -29.73063 -29.72902
 -29.72913 -29.72929 -29.72922 -29.72923 -29.72917 -29.72950 -29.72965 -29.72807
 -29.74662 -29.74662 -29.74661 -29.74662 -29.74665 -29.74666 -29.74666 -29.74666
 -29.74666 -29.74666 -29.74666 -29.74665 -29.74666 -29.74667 -29.74660 -29.74649
 -29.74649 -29.74649 -29.74650 -29.74650 -29.74643 -29.74672 -29.74682 -29.74519
 -29.74321 -29.74323 -29.74329 -29.74315 -29.74282 -29.74269 -29.74275 -29.74274
 -29.74273 -29.74273 -29.74273 -29.74274 -29.74274 -29.74273 -29.74281 -29.74294
 -29.74294 -29.74290 -29.74298 -29.74303 -29.74265 -29.74347 -29.74514 -29.74415
 -29.72935 -29.72931 -29.72916 -29.72949 -29.73028 -29.73060 -29.73045 -29.73047
 -29.73049 -29.73048 -29.73048 -29.73048 -29.73048 -29.73048 -29.73046 -29.73043
 -29.73043 -29.73042 -29.73046 -29.73049 -29.73023 -29.73091 -29.73204 -29.73075
 -29.69993 -29.69989 -29.69976 -29.70005 -29.70073 -29.70101 -29.70088 -29.70089
 -29.70091 -29.70090 -29.70090 -29.70091 -29.70091 -29.70091 -29.70091 -29.70091
 -29.70091 -29.70090 -29.70091 -29.70092 -29.70087 -29.70097 -29.70092 -29.70004
 -29.64437 -29.64438 -29.64438 -29.64437 -29.64434 -29.64433 -29.64433 -29.64433
 -29.64433 -29.64433 -29.64433 -29.64433 -29.64433 -29.64433 -29.64434 -29.64436
 -29.64435 -29.64435 -29.64437 -29.64438 -29.64427 -29.64454 -29.64472 -29.64320
 -29.60037 -29.60037 -29.60037 -29.60036 -29.60036 -29.60036 -29.60036 -29.60036
 -29.60036 -29.60036 -29.60036 -29.60036 -29.60036 -29.60036 -29.60038 -29.60041
 -29.60041 -29.60040 -29.60042 -29.60043 -29.60032 -29.60060 -29.60077 -29.59920
 -29.52717 -29.52717 -29.52717 -29.52717 -29.52717 -29.52717 -29.52717 -29.52717
 -29.52717 -29.52716 -29.52716 -29.52720 -29.52709 -29.52702 -29.52776 -29.52883
 -29.52875 -29.52862 -29.52870 -29.52870 -29.52858 -29.52887 -29.52904 -29.52746
 -29.78751 -29.78751 -29.78751 -29.78751 -29.78751 -29.78751 -29.78751 -29.78751
 -29.78751 -29.78750 -29.78750 -29.78755 -29.78743 -29.78736 -29.78811 -29.78919
 -29.78911 -29.78899 -29.78906 -29.78907 -29.78895 -29.78923 -29.78941 -29.78782
 -29.97492 -29.97492 -29.97492 -29.97492 -29.97492 -29.97492 -29.97492 -29.97492
 -29.97492 -29.97491 -29.97491 -29.97495 -29.97484 -29.97477 -29.97551 -29.97660
 -29.97652 -29.97639 -29.97647 -29.97648 -29.97635 -29.97664 -29.97682 -29.97523
 -30.23906 -30.23906 -30.23906 -30.23906 -30.23906 -30.23906 -30.23905 -30.23905
 -30.23906 -30.23905 -30.23904 -30.23909 -30.23898 -30.23890 -30.23965 -30.24074
 -30.24066 -30.24053 -30.24061 -30.24061 -30.24049 -30.24078 -30.24095 -30.23937
 -30.57183 -30.57183 -30.57183 -30.57183 -30.57183 -30.57183 -30.57183 -30.57183
 -30.57183 -30.57182 -30.57182 -30.57186 -30.57175 -30.57168 -30.57242 -30.57351
 -30.57343 -30.57330 -30.57338 -30.57339 -30.57326 -30.57355 -30.57373 -30.57214
 -30.79102 -30.79102 -30.79102 -30.79102 -30.79102 -30.79102 -30.79102 -30.79102
 -30.79102 -30.79101 -30.79101 -30.79106 -30.79094 -30.79087 -30.79162 -30.79270
 -30.79262 -30.79250 -30.79257 -30.79258 -30.79246 -30.79274 -30.79292 -30.79133
 -31.02337 -31.02337 -31.02337 -31.02337 -31.02337 -31.02337 -31.02337 -31.02337
 -31.02338 -31.02337 -31.02336 -31.02341 -31.02329 -31.02322 -31.02397 -31.02506
 -31.02497 -31.02485 -31.02493 -31.02493 -31.02481 -31.02509 -31.02527 -31.02369
 -31.28751 -31.28751 -31.28751 -31.28751 -31.28751 -31.28751 -31.28751 -31.28751
 -31.28751 -31.28750 -31.28750 -31.28755 -31.28743 -31.28736 -31.28811 -31.28919
 -31.28911 -31.28899 -31.28906 -31.28907 -31.28895 -31.28923 -31.28941 -31.28782
C-------------------------------------------------------------------------------
C
C     RADIATED POWERS IN UNITS OF W CM**3 
C     ----------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX: pj
C         FOR he RECOMBINING ION CHARGE(S)  1 TO  2
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 04/11/99
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/prb96r/prb96r_he.dat,v 2.1 2004/07/07 00:08:26 whitefor Exp $ Date $Date: 2004/07/07 00:08:26 $
C---------------------------------------------------------------------------------
