# ITER#2308 (F57-20MW-H, tau=0.33e-6, ntime=150)  - 61.3 ms
# electron temperature (eV)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  1.296080E-01
    2    1  4.1824E+00 -3.8828E+00  1.688244E-01
    3    1  4.1844E+00 -3.8820E+00  1.471312E-01
    4    1  4.1869E+00 -3.8810E+00  1.568789E-01
    5    1  4.1905E+00 -3.8796E+00  2.496399E-01
    6    1  4.1960E+00 -3.8775E+00  2.024868E-01
    7    1  4.2042E+00 -3.8742E+00  2.500235E-01
    8    1  4.2161E+00 -3.8696E+00  3.156822E-01
    9    1  4.2326E+00 -3.8631E+00  3.783735E-01
   10    1  4.2548E+00 -3.8546E+00  4.794642E-01
   11    1  4.2836E+00 -3.8436E+00  7.421323E-01
   12    1  4.3204E+00 -3.8299E+00  7.757273E-01
   13    1  4.3667E+00 -3.8129E+00  7.894634E-01
   14    1  4.4249E+00 -3.7925E+00  7.951602E-01
   15    1  4.4971E+00 -3.7686E+00  7.971049E-01
   16    1  4.5842E+00 -3.7423E+00  7.977945E-01
   17    1  4.6845E+00 -3.7170E+00  7.979396E-01
   18    1  4.7929E+00 -3.6989E+00  7.979463E-01
   19    1  4.8964E+00 -3.6959E+00  7.979464E-01
   20    1  4.9755E+00 -3.7077E+00  7.979475E-01
   21    1  5.4416E+00 -2.6135E+00  7.017996E+02
   22    1  5.3527E+00 -2.5513E+00  7.018043E+02
   23    1  5.1855E+00 -2.3739E+00  7.018134E+02
   24    1  5.0190E+00 -2.1003E+00  7.018227E+02
   25    1  4.8749E+00 -1.7821E+00  7.018304E+02
   26    1  4.7513E+00 -1.4488E+00  7.018362E+02
   27    1  4.6451E+00 -1.1082E+00  7.018405E+02
   28    1  4.5555E+00 -7.6268E-01  7.018437E+02
   29    1  4.4819E+00 -4.1310E-01  7.018458E+02
   30    1  4.4237E+00 -6.0661E-02  7.018471E+02
   31    1  4.3824E+00  2.9378E-01  7.018476E+02
   32    1  4.3589E+00  6.5012E-01  7.018473E+02
   33    1  4.3515E+00  1.0072E+00  7.018463E+02
   34    1  4.3605E+00  1.3634E+00  7.018443E+02
   35    1  4.3879E+00  1.7170E+00  7.018415E+02
   36    1  4.4377E+00  2.0654E+00  7.018377E+02
   37    1  4.5125E+00  2.4051E+00  7.018326E+02
   38    1  4.6154E+00  2.7294E+00  7.018263E+02
   39    1  4.7504E+00  3.0251E+00  7.018187E+02
   40    1  4.9164E+00  3.2727E+00  7.018103E+02
   41    1  5.1052E+00  3.4555E+00  7.018018E+02
   42    1  5.3135E+00  3.5722E+00  7.017935E+02
   43    1  5.5546E+00  3.6286E+00  7.017854E+02
   44    1  5.8345E+00  3.6189E+00  7.017776E+02
   45    1  6.1357E+00  3.5401E+00  7.017703E+02
   46    1  6.4361E+00  3.4023E+00  7.017640E+02
   47    1  6.7223E+00  3.2179E+00  7.017586E+02
   48    1  6.9892E+00  2.9969E+00  7.017540E+02
   49    1  7.2338E+00  2.7476E+00  7.017501E+02
   50    1  7.4516E+00  2.4737E+00  7.017468E+02
   51    1  7.6402E+00  2.1775E+00  7.017439E+02
   52    1  7.7989E+00  1.8632E+00  7.017420E+02
   53    1  7.9254E+00  1.5344E+00  7.017405E+02
   54    1  8.0173E+00  1.1942E+00  7.017396E+02
   55    1  8.0748E+00  8.4620E-01  7.017392E+02
   56    1  8.0955E+00  4.9507E-01  7.017393E+02
   57    1  8.0760E+00  1.4422E-01  7.017399E+02
   58    1  8.0182E+00 -2.0275E-01  7.017411E+02
   59    1  7.9235E+00 -5.4071E-01  7.017428E+02
   60    1  7.7913E+00 -8.6495E-01  7.017450E+02
   61    1  7.6233E+00 -1.1723E+00  7.017477E+02
   62    1  7.4231E+00 -1.4604E+00  7.017509E+02
   63    1  7.1956E+00 -1.7276E+00  7.017547E+02
   64    1  6.9444E+00 -1.9711E+00  7.017590E+02
   65    1  6.6712E+00 -2.1892E+00  7.017642E+02
   66    1  6.3795E+00 -2.3804E+00  7.017703E+02
   67    1  6.0760E+00 -2.5349E+00  7.017776E+02
