{NUMBER OF COLUMNS}  5 
*
* Data taken from DIVIMP input file C13-sol22.d6i on 02.03.2010, provided by 
* K. Krieger on 14.01.2010 via email.
*
*     psin                Ne       Te        Ti   
*                      (m-3)     (eV)      (eV)
{DATA LIST} 

 From IDL.       From ASDEX.

    -0.0001280   1.88808E-04   3.50288E+03  
    -0.0001697   1.49029E-04   3.49658E+03  
    -0.0002054   1.15375E-04   3.49028E+03  
    -0.0002353   8.75581E-05   3.48398E+03  
    -0.0002592   6.58668E-05   3.47769E+03  
    -0.0002771   5.01567E-05   3.47140E+03  
    -0.0002891   4.05001E-05   3.46512E+03  
    -0.0002950   3.67528E-05   3.45884E+03  
    -0.0002949   3.92030E-05   3.45256E+03  
    -0.0002888   4.74183E-05   3.44629E+03   
    -0.0002767   6.18311E-05   3.44001E+03  
    -0.0002584   8.21533E-05   3.43375E+03  
    -0.0002341   1.08457E-04   3.42749E+03  
    -0.0002036   1.40958E-04   3.42123E+03  
    -0.0001671   1.79296E-04   3.41497E+03  
    -0.0001244   2.23688E-04   3.40872E+03  
    -0.0000755   2.74060E-04   3.40247E+03  
    -0.0000205   3.30487E-04   3.39622E+03  
     0.0000408 	 3.92894E-04   3.38998E+03  
     0.0001083   4.61283E-04   3.38375E+03  
     0.0001819   5.35798E-04   3.37751E+03  
     0.0002619   6.16150E-04   3.37128E+03  
     0.0003480   7.02699E-04   3.36505E+03  
     0.0004406   7.95085E-04   3.35883E+03  
     0.0005394   8.29172E-04   3.35261E+03  
     0.0006443   9.33809E-04   3.34640E+03  
     0.0007554   1.04479E-03   3.34018E+03  
     0.0008725   1.16196E-03   3.33398E+03  
     0.0009959   1.28534E-03   3.32777E+03  
     0.0011254   1.41505E-03   3.32157E+03  
     0.0012609   1.55090E-03   3.31537E+03  
     0.0014027   1.69301E-03   3.30918E+03  
     0.0015505   1.84139E-03   3.30299E+03  
     0.0017047   1.99596E-03   3.29680E+03  
     0.0018651   2.15681E-03   3.29062E+03  
     0.0020314   2.32386E-03   3.28444E+03  
     0.0022042   2.49717E-03   3.27827E+03  
     0.0023832   2.67676E-03   3.27209E+03  
     0.0025682   2.86247E-03   3.26593E+03  
     0.0027597   3.05452E-03   3.25976E+03  
     0.0029572   3.25269E-03   3.25360E+03  
     0.0031612   3.45721E-03   3.24745E+03  
     0.0033716   3.66800E-03   3.24129E+03  
     0.0035879   3.88491E-03   3.23514E+03  
     0.0038108   4.10810E-03   3.22900E+03  
     0.0040397   4.33755E-03   3.22286E+03  
     0.0042753   4.57320E-03   3.21672E+03  
     0.0045172   4.81512E-03   3.21058E+03  
     0.0047651   5.06324E-03   3.20446E+03  
     0.0050197   5.31762E-03   3.19833E+03  
     0.0052802   5.57828E-03   3.19221E+03  
     0.0055473   5.84513E-03   3.18609E+03  
     0.0058208   6.11826E-03   3.17997E+03  
     0.0061001   6.39751E-03   3.17386E+03  
     0.0063861   6.68310E-03   3.16775E+03  
     0.0066784   6.97496E-03   3.16165E+03  
     0.0069766   7.27294E-03   3.15555E+03  
     0.0072814   7.57727E-03   3.14945E+03  
     0.0075920   7.88780E-03   3.14336E+03  
     0.0079094   8.20452E-03   3.13727E+03  
     0.0082331   8.52751E-03   3.13119E+03  
     0.0085625   8.85670E-03   3.12510E+03  
     0.0088987   9.19216E-03   3.11903E+03  
     0.0092405   9.53389E-03   3.11295E+03  
     0.0095892   9.88181E-03   3.10688E+03  
     0.0099441   1.02360E-02   3.10082E+03  
     0.0103048   1.05963E-02   3.09476E+03  
     0.0106722   1.09630E-02   3.08870E+03  
     0.0110453   1.13359E-02   3.08264E+03  
     0.0114252   1.17150E-02   3.07659E+03  
     0.0118113   1.21004E-02   3.07055E+03  
     0.0122031   1.24920E-02   3.06450E+03  
     0.0126017   1.29196E-02   3.05847E+03  
     0.0130066   1.33237E-02   3.05243E+03  
