# ITER#1512 (F57 ref-20-NF-C0, tau=0.45e-6, ntime=150)  - 81.4 ms
# Ion density (m^-3)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09
    1    1  4.1805E+03 -3.8836E+03  9.542760E+18  1.271526E+17  1.375120E+17  1.201883E+17  1.006401E+17  4.292154E+16  2.439679E+16  1.674164E+14  2.106771E+11
    2    1  4.1824E+03 -3.8828E+03  1.901484E+19  2.515469E+17  2.729111E+17  2.386853E+17  2.003072E+17  8.542698E+16  4.848825E+16  3.331070E+14  4.193193E+11
    3    1  4.1844E+03 -3.8820E+03  2.455719E+19  3.242285E+17  3.508007E+17  3.086410E+17  2.580396E+17  1.098516E+17  6.231129E+16  4.293221E+14  5.419932E+11
    4    1  4.1869E+03 -3.8810E+03  2.983717E+19  3.821235E+17  4.159000E+17  3.670746E+17  3.069173E+17  1.305411E+17  7.413802E+16  5.149283E+14  6.556763E+11
    5    1  4.1905E+03 -3.8796E+03  3.466785E+19  4.348038E+17  4.701223E+17  4.173767E+17  3.462871E+17  1.467892E+17  8.355811E+16  5.867882E+14  7.574443E+11
    6    1  4.1960E+03 -3.8775E+03  3.279446E+19  3.760864E+17  4.065504E+17  3.685145E+17  3.012485E+17  1.269358E+17  7.270205E+16  5.219193E+14  6.928692E+11
    7    1  4.2042E+03 -3.8742E+03  3.071249E+19  3.653668E+17  3.949022E+17  3.673218E+17  2.946668E+17  1.232956E+17  7.069304E+16  5.200143E+14  7.102272E+11
    8    1  4.2161E+03 -3.8696E+03  2.513091E+19  3.047599E+17  3.284714E+17  3.198707E+17  2.484739E+17  1.031905E+17  5.861549E+16  4.413302E+14  6.160395E+11
    9    1  4.2326E+03 -3.8631E+03  2.016550E+19  2.341813E+17  2.482489E+17  2.517549E+17  1.905780E+17  7.852823E+16  4.380754E+16  3.344699E+14  4.714185E+11
   10    1  4.2548E+03 -3.8546E+03  1.548243E+19  1.768790E+17  1.825342E+17  1.905894E+17  1.431775E+17  5.858621E+16  3.148838E+16  2.411842E+14  3.373284E+11
