# solpstosteve FromSolPSToSteve.py generated @ Tuesday, 26. May 2015 13:47
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
    1    1  2.4167E+00 -1.6211E+00 -3.268643E+04 -1.285523E+04 -1.285207E+04 -1.283798E+04 -1.283659E+04 -1.283640E+04 -1.283640E+04 -2.223514E+04 -2.223514E+04 -2.356555E+04 -2.356555E+04 -2.356555E+04 -2.356555E+04 -2.356555E+04 -2.356555E+04 -2.356555E+04
    2    1  2.4173E+00 -1.6206E+00 -3.307792E+04 -1.589689E+04 -1.613780E+04 -1.633599E+04 -1.665701E+04 -1.707585E+04 -1.745297E+04 -2.598446E+04 -2.684317E+04 -1.810170E+04 -1.863767E+04 -1.890076E+04 -1.919914E+04 -1.945448E+04 -1.971314E+04 -2.001241E+04
    3    1  2.4189E+00 -1.6195E+00 -2.874373E+04 -1.333536E+04 -1.362366E+04 -1.381657E+04 -1.411324E+04 -1.449731E+04 -1.479464E+04 -2.307923E+04 -2.401820E+04 -1.434043E+04 -1.491845E+04 -1.515971E+04 -1.541536E+04 -1.559731E+04 -1.575945E+04 -1.594424E+04
    4    1  2.4209E+00 -1.6180E+00 -2.538199E+04 -1.238043E+04 -1.260544E+04 -1.271216E+04 -1.294674E+04 -1.332851E+04 -1.359114E+04 -2.149458E+04 -2.230960E+04 -1.282040E+04 -1.335283E+04 -1.352934E+04 -1.372711E+04 -1.385085E+04 -1.395978E+04 -1.409956E+04
    5    1  2.4234E+00 -1.6163E+00 -2.354140E+04 -1.137118E+04 -1.154047E+04 -1.157123E+04 -1.174493E+04 -1.190617E+04 -1.199920E+04 -1.967033E+04 -2.024410E+04 -1.132506E+04 -1.173193E+04 -1.177919E+04 -1.186272E+04 -1.187198E+04 -1.187257E+04 -1.191462E+04
    6    1  2.4263E+00 -1.6143E+00 -2.158827E+04 -1.054272E+04 -1.062336E+04 -1.053144E+04 -1.063186E+04 -1.082278E+04 -1.092073E+04 -1.837728E+04 -1.883476E+04 -1.027558E+04 -1.062609E+04 -1.062285E+04 -1.067600E+04 -1.066375E+04 -1.065909E+04 -1.071714E+04
    7    1  2.4296E+00 -1.6120E+00 -1.915274E+04 -9.839208E+03 -9.849934E+03 -9.656887E+03 -9.688103E+03 -9.838280E+03 -9.882675E+03 -1.724369E+04 -1.756883E+04 -9.398884E+03 -9.692552E+03 -9.634048E+03 -9.641322E+03 -9.581214E+03 -9.534665E+03 -9.560909E+03
    8    1  2.4334E+00 -1.6096E+00 -1.806125E+04 -9.155344E+03 -9.050221E+03 -8.718434E+03 -8.640971E+03 -8.693044E+03 -8.635742E+03 -1.612801E+04 -1.628205E+04 -8.559792E+03 -8.756062E+03 -8.611913E+03 -8.540513E+03 -8.396491E+03 -8.269478E+03 -8.221799E+03
    9    1  2.4375E+00 -1.6069E+00 -1.686827E+04 -8.519561E+03 -8.322549E+03 -7.894828E+03 -7.753453E+03 -7.751592E+03 -7.648184E+03 -1.512051E+04 -1.516768E+04 -7.840176E+03 -7.956611E+03 -7.753607E+03 -7.636099E+03 -7.446260E+03 -7.282108E+03 -7.209395E+03
   10    1  2.4421E+00 -1.6041E+00 -1.481337E+04 -7.886737E+03 -7.578000E+03 -7.035294E+03 -6.804916E+03 -6.710721E+03 -6.518838E+03 -1.412719E+04 -1.404917E+04 -7.132454E+03 -7.157281E+03 -6.881482E+03 -6.694780E+03 -6.427966E+03 -6.189215E+03 -6.046590E+03
