{NUMBER OF COLUMNS}  2
*
* Data sampled from Tiup_core_76666_60.4930.dat and Tiup_edge_76666_60.8250.dat
* provided by Aaro via email on 21/07/2010.
*
* Note that the edge system stopped at psi_n = 1.017 but the current grid goes
* to 1.0405, so I just copied the last point out and took it out to 1.05.
*
* Also, what I thought was the psin data in the above files was labelled "PSIE",
* and I don't know the precise definition of this quantity -- it seems to go
* to 1.0 at the separatrix as expected, but whether or not it's equivalent to psi_n 
* should be confirmed.
*
*    psin               Ti       
*                     (eV)       
{DATA LIST}
7.730E-01	 1.337E+00  CORE SYSTEM
8.933E-01	 1.166E+00
8.946E-01	 1.139E+00
8.954E-01	 1.111E+00
8.955E-01	 1.159E+00
8.956E-01	 1.181E+00
8.956E-01	 1.164E+00
8.963E-01	 1.144E+00
8.963E-01	 1.104E+00
8.965E-01	 1.138E+00
8.968E-01	 1.081E+00
8.968E-01	 1.150E+00
8.969E-01	 1.118E+00
8.970E-01	 1.103E+00
8.975E-01	 1.042E+00
8.978E-01	 1.165E+00
8.982E-01	 1.123E+00
8.988E-01	 1.089E+00
8.992E-01	 1.095E+00
8.994E-01	 1.037E+00
8.995E-01	 1.136E+00
9.011E-01	 1.162E+00
9.016E-01	 1.166E+00
9.016E-01	 1.016E+00
9.017E-01	 1.003E+00
9.017E-01	 1.151E+00
9.022E-01	 1.088E+00
9.025E-01	 1.049E+00
9.025E-01	 1.021E+00
9.026E-01	 1.140E+00
9.027E-01	 1.147E+00
9.028E-01	 1.077E+00
9.030E-01	 1.132E+00
9.037E-01	 1.140E+00
9.038E-01	 1.131E+00
9.038E-01	 1.145E+00
9.039E-01	 1.086E+00
9.040E-01	 1.099E+00
9.043E-01	 9.542E-01
9.044E-01	 1.118E+00
9.045E-01	 9.977E-01
9.047E-01	 1.073E+00
9.048E-01	 1.120E+00
9.048E-01	 1.097E+00
9.050E-01	 1.113E+00
9.052E-01	 1.170E+00
9.053E-01	 1.119E+00
9.055E-01	 1.116E+00
9.060E-01	 1.116E+00
9.062E-01	 1.029E+00
9.065E-01	 1.053E+00
9.066E-01	 1.076E+00
9.067E-01	 1.053E+00
9.075E-01	 1.077E+00
9.078E-01	 1.077E+00
9.084E-01	 1.126E+00
9.085E-01	 1.042E+00
9.087E-01	 1.156E+00
9.095E-01	 1.021E+00
9.100E-01	 1.119E+00
9.104E-01	 1.098E+00
9.105E-01	 1.019E+00
9.105E-01	 9.634E-01
9.108E-01	 1.084E+00
9.109E-01	 1.104E+00
9.111E-01	 1.179E+00
9.117E-01	 1.079E+00
9.119E-01	 1.063E+00
9.126E-01	 1.118E+00
9.129E-01	 1.105E+00
9.129E-01	 1.103E+00
9.130E-01	 1.064E+00
9.131E-01	 1.139E+00
9.131E-01	 1.020E+00
9.134E-01	 1.133E+00
9.142E-01	 1.103E+00
9.143E-01	 1.009E+00
9.145E-01	 9.602E-01
9.147E-01	 1.106E+00
9.150E-01	 1.064E+00
9.150E-01	 1.019E+00
9.151E-01	 1.108E+00
9.159E-01	 1.098E+00
9.161E-01	 1.157E+00
9.162E-01	 1.037E+00
9.163E-01	 1.028E+00
9.164E-01	 1.089E+00
9.168E-01	 1.115E+00
9.175E-01	 1.083E+00
9.177E-01	 1.080E+00
9.179E-01	 1.100E+00
9.183E-01	 1.111E+00
9.184E-01	 1.032E+00
9.188E-01	 1.082E+00
9.191E-01	 1.005E+00
9.191E-01	 1.104E+00
9.193E-01	 1.097E+00
9.194E-01	 9.895E-01
9.194E-01	 1.086E+00
9.197E-01	 1.094E+00
9.197E-01	 1.123E+00
9.197E-01	 1.108E+00
9.198E-01	 1.019E+00
9.199E-01	 9.910E-01
9.201E-01	 1.108E+00
9.204E-01	 1.022E+00
9.210E-01	 1.109E+00
9.213E-01	 1.010E+00
9.214E-01	 1.049E+00
9.215E-01	 1.026E+00
9.222E-01	 1.081E+00
9.223E-01	 1.023E+00
9.223E-01	 1.059E+00
9.231E-01	 1.100E+00
9.233E-01	 1.053E+00
9.234E-01	 1.059E+00
9.239E-01	 1.036E+00
9.241E-01	 1.071E+00
9.246E-01	 9.897E-01
9.248E-01	 1.068E+00
9.253E-01	 1.066E+00
9.254E-01	 1.058E+00
9.256E-01	 1.074E+00
9.257E-01	 9.357E-01
9.258E-01	 1.058E+00
9.271E-01	 9.930E-01
9.274E-01	 1.087E+00
9.277E-01	 9.920E-01
9.280E-01	 9.939E-01
9.289E-01	 1.068E+00
9.289E-01	 1.104E+00
9.292E-01	 1.046E+00
9.292E-01	 1.025E+00
9.296E-01	 1.103E+00
9.300E-01	 9.839E-01
9.312E-01	 1.069E+00
9.320E-01	 9.200E-01
9.321E-01	 1.060E+00
9.325E-01	 1.071E+00
9.340E-01	 9.562E-01
9.349E-01	 1.028E+00
9.376E-01	 9.044E-01
9.938E-01	 6.973E-01  EDGE SYSTEM
9.940E-01	 8.070E-01
9.948E-01	 7.236E-01
9.955E-01	 6.325E-01
9.955E-01	 7.487E-01
9.962E-01	 7.274E-01
9.966E-01	 6.574E-01
9.970E-01	 7.616E-01
9.973E-01	 7.067E-01
1.006E+00	 6.494E-01
1.007E+00	 7.262E-01
1.008E+00	 6.393E-01
1.012E+00	 6.953E-01
1.012E+00	 6.906E-01
1.012E+00	 7.004E-01
1.012E+00	 7.827E-01
1.013E+00	 6.233E-01
1.014E+00	 5.611E-01
1.015E+00	 6.705E-01
1.017E+00	 6.852E-01  no more data from here down, so just repeated the last point
1.050E+00	 6.852E-01
{END}
