{NUMBER OF COLUMNS}  3
*  rho            jsat            Te  
*  (m)            (Am-2)          (eV)
{DATA}
 -3.3864834e-002  4.2188472e+001  3.9164345e+000
 -2.9654125e-002  5.0974960e+001  4.8158651e+000
 -2.5527805e-002  5.6454378e+001  5.8626622e+000
 -2.1507729e-002  4.0962362e+001  4.1923481e+000
 -1.7614776e-002  3.1498086e+001  1.0000000e+000
 -1.5534477e-002  7.5312486e+001  6.7110248e+000
 -1.0805980e-002  3.4270542e+002  6.4925593e+000
 -6.5216651e-003  9.0786416e+002  7.2097215e+000
 -3.5875641e-003  2.2681535e+003  5.0501901e+000
 -4.6311921e-004  8.5961786e+003  8.8782786e+000
  2.5282230e-003  2.5584424e+004  2.1418677e+000
  5.3940114e-003  5.8681531e+004  2.4539851e+001
  8.1400285e-003  5.9186393e+004  2.4756433e+001
  9.4695345e-003  3.2298358e+004  1.3829192e+001
  1.2791324e-002  3.6424606e+004  1.1645911e+001
  1.5908455e-002  2.5732053e+004  5.8696036e+000
  1.7937673e-002  2.4551834e+004  1.2896671e+001
  2.0062053e-002  1.5657269e+004  1.6906028e+001
  2.2044083e-002  1.3437793e+004  1.4529127e+001
  2.3879612e-002  3.0336137e+002  1.4529127e+001
{END}
