# ITER#2293 (F57-20MW-H, tau=0.31e-6, ntime=150)  - 52.9 ms
# Ion density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  4.764524E+17
    2    1  4.1824E+00 -3.8828E+00  5.895010E+17
    3    1  4.1844E+00 -3.8820E+00  5.948513E+17
    4    1  4.1869E+00 -3.8810E+00  6.717213E+17
    5    1  4.1905E+00 -3.8796E+00  7.426478E+17
    6    1  4.1960E+00 -3.8775E+00  8.261914E+17
    7    1  4.2042E+00 -3.8742E+00  9.491262E+17
    8    1  4.2161E+00 -3.8696E+00  1.077863E+18
    9    1  4.2326E+00 -3.8631E+00  1.210947E+18
   10    1  4.2548E+00 -3.8546E+00  1.345417E+18
   11    1  4.2836E+00 -3.8436E+00  1.518922E+18
   12    1  4.3204E+00 -3.8299E+00  1.766671E+18
   13    1  4.3667E+00 -3.8129E+00  1.999754E+18
   14    1  4.4249E+00 -3.7925E+00  2.261206E+18
   15    1  4.4971E+00 -3.7686E+00  2.541595E+18
   16    1  4.5842E+00 -3.7423E+00  2.798230E+18
   17    1  4.6845E+00 -3.7170E+00  2.657574E+18
   18    1  4.7929E+00 -3.6989E+00  2.534304E+18
   19    1  4.8964E+00 -3.6959E+00  2.444458E+18
   20    1  4.9755E+00 -3.7077E+00  2.397208E+18
   21    1  5.4416E+00 -2.6135E+00  9.019718E+18
   22    1  5.3527E+00 -2.5513E+00  9.018749E+18
   23    1  5.1855E+00 -2.3739E+00  9.017437E+18
   24    1  5.0190E+00 -2.1003E+00  9.016164E+18
   25    1  4.8749E+00 -1.7821E+00  9.015251E+18
   26    1  4.7513E+00 -1.4488E+00  9.014673E+18
   27    1  4.6451E+00 -1.1082E+00  9.014316E+18
   28    1  4.5555E+00 -7.6268E-01  9.014134E+18
   29    1  4.4819E+00 -4.1310E-01  9.013984E+18
   30    1  4.4237E+00 -6.0661E-02  9.013891E+18
   31    1  4.3824E+00  2.9378E-01  9.013862E+18
   32    1  4.3589E+00  6.5012E-01  9.013854E+18
   33    1  4.3515E+00  1.0072E+00  9.013881E+18
   34    1  4.3605E+00  1.3634E+00  9.013960E+18
   35    1  4.3879E+00  1.7170E+00  9.014099E+18
   36    1  4.4377E+00  2.0654E+00  9.014345E+18
   37    1  4.5125E+00  2.4051E+00  9.014714E+18
   38    1  4.6154E+00  2.7294E+00  9.015286E+18
   39    1  4.7504E+00  3.0251E+00  9.016093E+18
   40    1  4.9164E+00  3.2727E+00  9.017133E+18
   41    1  5.1052E+00  3.4555E+00  9.018318E+18
   42    1  5.3135E+00  3.5722E+00  9.019567E+18
   43    1  5.5546E+00  3.6286E+00  9.020915E+18
   44    1  5.8345E+00  3.6189E+00  9.022371E+18
   45    1  6.1357E+00  3.5401E+00  9.023773E+18
   46    1  6.4361E+00  3.4023E+00  9.025080E+18
   47    1  6.7223E+00  3.2179E+00  9.026254E+18
   48    1  6.9892E+00  2.9969E+00  9.027248E+18
   49    1  7.2338E+00  2.7476E+00  9.028125E+18
   50    1  7.4516E+00  2.4737E+00  9.028875E+18
   51    1  7.6402E+00  2.1775E+00  9.029453E+18
   52    1  7.7989E+00  1.8632E+00  9.029934E+18
   53    1  7.9254E+00  1.5344E+00  9.030293E+18
   54    1  8.0173E+00  1.1942E+00  9.030532E+18
   55    1  8.0748E+00  8.4620E-01  9.030655E+18
   56    1  8.0955E+00  4.9507E-01  9.030709E+18
   57    1  8.0760E+00  1.4422E-01  9.030578E+18
   58    1  8.0182E+00 -2.0275E-01  9.030409E+18
   59    1  7.9235E+00 -5.4071E-01  9.030072E+18
   60    1  7.7913E+00 -8.6495E-01  9.029624E+18
   61    1  7.6233E+00 -1.1723E+00  9.029074E+18
   62    1  7.4231E+00 -1.4604E+00  9.028384E+18
   63    1  7.1956E+00 -1.7276E+00  9.027609E+18
   64    1  6.9444E+00 -1.9711E+00  9.026648E+18
   65    1  6.6712E+00 -2.1892E+00  9.025621E+18
   66    1  6.3795E+00 -2.3804E+00  9.024406E+18
   67    1  6.0760E+00 -2.5349E+00  9.023045E+18
   68    1  5.7833E+00 -2.6271E+00  9.021612E+18
   69    1  5.5581E+00 -2.6394E+00  9.020227E+18
   70    1  5.4620E+00 -2.6219E+00  9.019342E+18
   71    1  5.0368E+00 -3.7322E+00  2.372654E+18
   72    1  5.1093E+00 -3.7836E+00  2.377762E+18
   73    1  5.1911E+00 -3.8676E+00  2.513315E+18
   74    1  5.2648E+00 -3.9669E+00  2.810142E+18
   75    1  5.3274E+00 -4.0657E+00  3.027357E+18
   76    1  5.3798E+00 -4.1563E+00  2.932713E+18
   77    1  5.4222E+00 -4.2339E+00  2.728938E+18
   78    1  5.4554E+00 -4.2970E+00  2.437329E+18
   79    1  5.4810E+00 -4.3470E+00  2.139201E+18
   80    1  5.5007E+00 -4.3864E+00  1.883139E+18
   81    1  5.5159E+00 -4.4170E+00  1.725587E+18
   82    1  5.5274E+00 -4.4405E+00  1.635572E+18
   83    1  5.5359E+00 -4.4580E+00  1.535458E+18
   84    1  5.5420E+00 -4.4706E+00  1.382110E+18
   85    1  5.5461E+00 -4.4792E+00  1.237786E+18
   86    1  5.5488E+00 -4.4849E+00  1.127243E+18
   87    1  5.5506E+00 -4.4886E+00  1.021590E+18
   88    1  5.5519E+00 -4.4913E+00  9.402561E+17
   89    1  5.5529E+00 -4.4933E+00  8.952707E+17
   90    1  5.5538E+00 -4.4953E+00  7.599137E+17
    1    2  4.1850E+00 -3.8745E+00  1.108111E+18
    2    2  4.1868E+00 -3.8737E+00  1.257713E+18
    3    2  4.1888E+00 -3.8729E+00  1.300099E+18
    4    2  4.1914E+00 -3.8719E+00  1.390418E+18
    5    2  4.1950E+00 -3.8705E+00  1.525541E+18
    6    2  4.2004E+00 -3.8683E+00  1.682632E+18
    7    2  4.2086E+00 -3.8650E+00  1.872168E+18
    8    2  4.2205E+00 -3.8603E+00  2.097570E+18
    9    2  4.2371E+00 -3.8538E+00  2.293084E+18
   10    2  4.2593E+00 -3.8451E+00  2.459976E+18
   11    2  4.2881E+00 -3.8339E+00  2.743040E+18
   12    2  4.3249E+00 -3.8199E+00  3.107027E+18
   13    2  4.3713E+00 -3.8027E+00  3.522992E+18
   14    2  4.4294E+00 -3.7818E+00  3.938077E+18
   15    2  4.5014E+00 -3.7573E+00  4.408777E+18
   16    2  4.5880E+00 -3.7302E+00  4.792245E+18
   17    2  4.6877E+00 -3.7037E+00  4.474704E+18
   18    2  4.7961E+00 -3.6836E+00  4.275930E+18
   19    2  4.9013E+00 -3.6785E+00  4.155407E+18
   20    2  4.9818E+00 -3.6895E+00  4.087259E+18
   21    2  5.4113E+00 -2.6783E+00  8.936543E+18
   22    2  5.3141E+00 -2.6035E+00  8.936495E+18
   23    2  5.1453E+00 -2.4055E+00  8.936330E+18
   24    2  4.9856E+00 -2.1177E+00  8.935988E+18
   25    2  4.8477E+00 -1.7931E+00  8.935641E+18
   26    2  4.7279E+00 -1.4566E+00  8.935384E+18
   27    2  4.6244E+00 -1.1141E+00  8.935172E+18
   28    2  4.5365E+00 -7.6712E-01  8.935004E+18
   29    2  4.4641E+00 -4.1644E-01  8.934869E+18
   30    2  4.4064E+00 -6.3096E-02  8.934742E+18
   31    2  4.3652E+00  2.9222E-01  8.934665E+18
   32    2  4.3417E+00  6.4937E-01  8.934608E+18
   33    2  4.3337E+00  1.0072E+00  8.934588E+18
   34    2  4.3416E+00  1.3644E+00  8.934601E+18
   35    2  4.3675E+00  1.7192E+00  8.934645E+18
   36    2  4.4152E+00  2.0694E+00  8.934721E+18
   37    2  4.4876E+00  2.4118E+00  8.934822E+18
   38    2  4.5875E+00  2.7401E+00  8.934950E+18
   39    2  4.7198E+00  3.0422E+00  8.935104E+18
   40    2  4.8855E+00  3.2988E+00  8.935269E+18
   41    2  5.0789E+00  3.4912E+00  8.935433E+18
   42    2  5.2971E+00  3.6143E+00  8.935586E+18
   43    2  5.5501E+00  3.6704E+00  8.935717E+18
   44    2  5.8394E+00  3.6545E+00  8.935835E+18
   45    2  6.1456E+00  3.5681E+00  8.935928E+18
   46    2  6.4480E+00  3.4241E+00  8.935972E+18
   47    2  6.7347E+00  3.2349E+00  8.936001E+18
   48    2  7.0016E+00  3.0104E+00  8.936028E+18
   49    2  7.2462E+00  2.7585E+00  8.936061E+18
   50    2  7.4639E+00  2.4825E+00  8.936088E+18
   51    2  7.6523E+00  2.1844E+00  8.936115E+18
   52    2  7.8110E+00  1.8685E+00  8.936147E+18
   53    2  7.9375E+00  1.5384E+00  8.936175E+18
   54    2  8.0294E+00  1.1968E+00  8.936194E+18
   55    2  8.0870E+00  8.4756E-01  8.936222E+18
   56    2  8.1079E+00  4.9508E-01  8.936235E+18
   57    2  8.0884E+00  1.4286E-01  8.936251E+18
   58    2  8.0306E+00 -2.0553E-01  8.936272E+18
   59    2  7.9361E+00 -5.4503E-01  8.936279E+18
   60    2  7.8038E+00 -8.7092E-01  8.936291E+18
   61    2  7.6358E+00 -1.1800E+00  8.936305E+18
   62    2  7.4355E+00 -1.4700E+00  8.936330E+18
   63    2  7.2082E+00 -1.7395E+00  8.936363E+18
   64    2  6.9574E+00 -1.9858E+00  8.936385E+18
   65    2  6.6846E+00 -2.2077E+00  8.936431E+18
   66    2  6.3937E+00 -2.4047E+00  8.936487E+18
   67    2  6.0901E+00 -2.5695E+00  8.936563E+18
   68    2  5.7913E+00 -2.6785E+00  8.936660E+18
   69    2  5.5486E+00 -2.7044E+00  8.936632E+18
   70    2  5.4379E+00 -2.6895E+00  8.936558E+18
   71    2  5.0436E+00 -3.7142E+00  4.040535E+18
   72    2  5.1166E+00 -3.7678E+00  4.008533E+18
   73    2  5.1977E+00 -3.8547E+00  4.142703E+18
   74    2  5.2696E+00 -3.9551E+00  4.523744E+18
   75    2  5.3305E+00 -4.0538E+00  4.743807E+18
   76    2  5.3816E+00 -4.1440E+00  4.506683E+18
   77    2  5.4232E+00 -4.2214E+00  4.141576E+18
   78    2  5.4560E+00 -4.2846E+00  3.699778E+18
   79    2  5.4814E+00 -4.3349E+00  3.252543E+18
   80    2  5.5010E+00 -4.3744E+00  2.895105E+18
   81    2  5.5161E+00 -4.4052E+00  2.659322E+18
   82    2  5.5275E+00 -4.4288E+00  2.480341E+18
   83    2  5.5360E+00 -4.4464E+00  2.355034E+18
   84    2  5.5420E+00 -4.4590E+00  2.198999E+18
   85    2  5.5461E+00 -4.4677E+00  2.041823E+18
   86    2  5.5488E+00 -4.4734E+00  1.902541E+18
   87    2  5.5506E+00 -4.4771E+00  1.827796E+18
   88    2  5.5519E+00 -4.4798E+00  1.751102E+18
   89    2  5.5529E+00 -4.4818E+00  1.657515E+18
   90    2  5.5538E+00 -4.4838E+00  1.562335E+18
    1    3  4.1893E+00 -3.8655E+00  2.419001E+18
    2    3  4.1912E+00 -3.8647E+00  2.471137E+18
    3    3  4.1932E+00 -3.8639E+00  2.623992E+18
    4    3  4.1957E+00 -3.8629E+00  2.792163E+18
    5    3  4.1993E+00 -3.8614E+00  3.000143E+18
    6    3  4.2048E+00 -3.8592E+00  3.359589E+18
    7    3  4.2130E+00 -3.8559E+00  3.677766E+18
    8    3  4.2250E+00 -3.8511E+00  4.021980E+18
    9    3  4.2415E+00 -3.8445E+00  4.269434E+18
   10    3  4.2637E+00 -3.8357E+00  4.657542E+18
   11    3  4.2926E+00 -3.8244E+00  5.138704E+18
   12    3  4.3294E+00 -3.8101E+00  5.712202E+18
   13    3  4.3758E+00 -3.7925E+00  6.340699E+18
   14    3  4.4339E+00 -3.7712E+00  7.043963E+18
   15    3  4.5056E+00 -3.7461E+00  7.683779E+18
   16    3  4.5916E+00 -3.7182E+00  8.087388E+18
   17    3  4.6904E+00 -3.6904E+00  7.467247E+18
   18    3  4.7988E+00 -3.6682E+00  7.095674E+18
   19    3  4.9058E+00 -3.6608E+00  7.008743E+18
   20    3  4.9882E+00 -3.6704E+00  6.962419E+18
   21    3  5.3781E+00 -2.7440E+00  8.846375E+18
   22    3  5.2724E+00 -2.6541E+00  8.846335E+18
   23    3  5.1044E+00 -2.4345E+00  8.846234E+18
   24    3  4.9526E+00 -2.1336E+00  8.845931E+18
   25    3  4.8209E+00 -1.8034E+00  8.845641E+18
   26    3  4.7051E+00 -1.4641E+00  8.845397E+18
   27    3  4.6042E+00 -1.1197E+00  8.845204E+18
   28    3  4.5178E+00 -7.7138E-01  8.845013E+18
   29    3  4.4465E+00 -4.1968E-01  8.844880E+18
   30    3  4.3893E+00 -6.5464E-02  8.844729E+18
   31    3  4.3484E+00  2.9069E-01  8.844628E+18
   32    3  4.3247E+00  6.4862E-01  8.844521E+18
   33    3  4.3161E+00  1.0072E+00  8.844465E+18
   34    3  4.3231E+00  1.3653E+00  8.844428E+18
   35    3  4.3474E+00  1.7213E+00  8.844407E+18
   36    3  4.3931E+00  2.0732E+00  8.844427E+18
   37    3  4.4630E+00  2.4181E+00  8.844452E+18
   38    3  4.5600E+00  2.7503E+00  8.844501E+18
   39    3  4.6895E+00  3.0586E+00  8.844560E+18
   40    3  4.8547E+00  3.3241E+00  8.844629E+18
   41    3  5.0526E+00  3.5264E+00  8.844688E+18
   42    3  5.2811E+00  3.6559E+00  8.844734E+18
   43    3  5.5464E+00  3.7110E+00  8.844754E+18
   44    3  5.8449E+00  3.6888E+00  8.844753E+18
   45    3  6.1557E+00  3.5950E+00  8.844733E+18
   46    3  6.4598E+00  3.4450E+00  8.844655E+18
   47    3  6.7469E+00  3.2513E+00  8.844585E+18
   48    3  7.0137E+00  3.0235E+00  8.844511E+18
   49    3  7.2582E+00  2.7691E+00  8.844462E+18
   50    3  7.4758E+00  2.4910E+00  8.844422E+18
   51    3  7.6641E+00  2.1911E+00  8.844391E+18
   52    3  7.8228E+00  1.8737E+00  8.844374E+18
   53    3  7.9493E+00  1.5423E+00  8.844370E+18
   54    3  8.0412E+00  1.1994E+00  8.844369E+18
   55    3  8.0988E+00  8.4888E-01  8.844395E+18
   56    3  8.1200E+00  4.9511E-01  8.844413E+18
   57    3  8.1004E+00  1.4153E-01  8.844446E+18
   58    3  8.0428E+00 -2.0822E-01  8.844521E+18
   59    3  7.9484E+00 -5.4922E-01  8.844574E+18
   60    3  7.8161E+00 -8.7671E-01  8.844646E+18
   61    3  7.6479E+00 -1.1875E+00  8.844745E+18
   62    3  7.4477E+00 -1.4793E+00  8.844858E+18
   63    3  7.2206E+00 -1.7509E+00  8.845002E+18
   64    3  6.9701E+00 -2.0000E+00  8.845124E+18
   65    3  6.6978E+00 -2.2253E+00  8.845308E+18
   66    3  6.4078E+00 -2.4277E+00  8.845519E+18
   67    3  6.1048E+00 -2.6019E+00  8.845792E+18
   68    3  5.8017E+00 -2.7278E+00  8.846115E+18
   69    3  5.5424E+00 -2.7704E+00  8.846254E+18
   70    3  5.4148E+00 -2.7596E+00  8.846233E+18
   71    3  5.0508E+00 -3.6957E+00  6.834828E+18
   72    3  5.1244E+00 -3.7520E+00  6.709335E+18
   73    3  5.2048E+00 -3.8420E+00  6.796119E+18
   74    3  5.2747E+00 -3.9436E+00  7.339466E+18
   75    3  5.3338E+00 -4.0421E+00  7.710912E+18
   76    3  5.3835E+00 -4.1318E+00  7.309244E+18
   77    3  5.4243E+00 -4.2090E+00  6.702648E+18
   78    3  5.4566E+00 -4.2723E+00  6.098333E+18
   79    3  5.4818E+00 -4.3228E+00  5.436369E+18
   80    3  5.5013E+00 -4.3625E+00  4.819363E+18
   81    3  5.5162E+00 -4.3934E+00  4.375582E+18
   82    3  5.5276E+00 -4.4171E+00  4.125166E+18
   83    3  5.5361E+00 -4.4348E+00  3.885804E+18
   84    3  5.5421E+00 -4.4475E+00  3.673959E+18
   85    3  5.5462E+00 -4.4562E+00  3.434102E+18
   86    3  5.5489E+00 -4.4619E+00  3.145611E+18
   87    3  5.5506E+00 -4.4657E+00  2.948240E+18
   88    3  5.5519E+00 -4.4683E+00  2.830247E+18
   89    3  5.5529E+00 -4.4704E+00  2.716466E+18
   90    3  5.5538E+00 -4.4724E+00  2.652645E+18
    1    4  4.1936E+00 -3.8567E+00  4.821344E+18
    2    4  4.1955E+00 -3.8559E+00  4.714694E+18
    3    4  4.1975E+00 -3.8551E+00  5.047749E+18
    4    4  4.2001E+00 -3.8541E+00  5.379117E+18
    5    4  4.2037E+00 -3.8526E+00  5.892847E+18
    6    4  4.2091E+00 -3.8504E+00  6.485046E+18
    7    4  4.2173E+00 -3.8470E+00  7.024924E+18
