*
* -----------------------------------------------------------------------------------------------------
* RADIAL PLASMA PROFILE FROM CORTEX - HIGH INDEX TARGET (OUTER FOR LSN)
*
* CASE a-new-0004a
* -----------------------------------------------------------------------------------------------------
*
*      psi       rho      jsat        ne         M        pe        Te        Ti
*                      (A m-2)     (m-3)                (Pa)      (eV)      (eV)
   0.98234  -0.00693  9.20E-30  9.83E+16      0.00  8.34E-02      5.30     11.68
   0.98623  -0.00545  1.33E+03  2.33E+17      1.43  1.26E-01      3.37      9.68
   0.98946  -0.00422  3.33E+03  4.88E+17      1.65  3.11E-01      3.98      9.96
   0.99212  -0.00329  8.81E+03  1.59E+18      1.29  1.24E+00      4.84     10.21
   0.99425  -0.00257  3.40E+04  7.07E+18      1.04  6.21E+00      5.48     11.90
   0.99601  -0.00200  3.43E+04  3.63E+18      1.90  4.66E+00      8.02     12.11
   0.99743  -0.00154  4.65E+04  6.53E+18      1.29  1.21E+01     11.55     13.32
   0.99856  -0.00116  7.64E+04  4.74E+18      2.88  1.18E+01     15.60      9.88
   0.99953  -0.00057  1.85E+05  1.12E+19      2.68  3.65E+01     20.35     10.62
   1.00121   0.00046  2.72E+05  4.30E+19      0.92  1.72E+02     25.02     13.55
   1.00422   0.00160  2.16E+05  2.30E+19      1.25  1.19E+02     32.29     13.43
   1.00853   0.00324  1.79E+05  2.24E+19      0.97  1.23E+02     34.19     20.52
   1.01446   0.00543  1.16E+05  1.66E+19      0.86  7.95E+01     29.83     23.40
   1.02174   0.00824  6.66E+04  8.56E+18      0.94  3.94E+01     28.70     27.59
   1.03111   0.01175  3.58E+04  4.06E+18      1.03  1.76E+01     27.03     33.19
   1.04202   0.01604  2.07E+04  2.16E+18      1.09  8.28E+00     23.95     38.69
   1.05487   0.02118  1.42E+04  1.45E+18      1.09  4.67E+00     20.04     44.85
   1.07039   0.02725  9.12E+03  9.17E+17      1.12  2.09E+00     14.22     50.16
