# Compiled from wlly_full_div.dat and wlly_FW.dat - SL, 17/03/2010
#
#Layout of plot zone FW : ITER#1514_(F57_ref-20-NF-C0,_tau=0.45e-6,_ntime=150)                            
#R	Z	Rc	Zc	x	xs	DG_elm
4.91389 -3.94193 from i-fwp-200b.d6i
5.01716 -3.98262
5.02865 -3.95345
5.08557 -3.97953
5.11898 -4.02081
5.14904 -4.02405
5.20088 -4.00907
5.24565 -3.98914
5.19676 -3.90456
5.12861 -3.82968
5.04587 -3.77133
4.95246 -3.73227
4.85281 -3.71435
4.75164 -3.71843
4.63917 -3.75021
4.65831 -3.79531
4.69441 -3.85168
4.72324 -3.86077
4.77460 -3.85322
4.82198 -3.87216
4.81061 -3.90124
4.91389 -3.94193
