* MAST P3 coil, upper 
*
1.0400  1.0500 
1.0400  1.1400
1.0600  1.1600
1.1300  1.1600  
1.1500  1.1400
1.1500  1.0500
1.1300  1.0300
1.0600  1.0300
1.0400  1.0500
1.0400  1.0500 
