# ITER#2292 (F57-20MW-H, tau=0.25e-6, ntime=150)  - 34.5 ms
# electron density (m^-3)
   ix   iy      x           y           z01
    1    1  4.1805E+00 -3.8836E+00  6.563576E+17
    2    1  4.1824E+00 -3.8828E+00  7.458332E+17
    3    1  4.1844E+00 -3.8820E+00  7.754935E+17
    4    1  4.1869E+00 -3.8810E+00  8.288732E+17
    5    1  4.1905E+00 -3.8796E+00  8.809249E+17
    6    1  4.1960E+00 -3.8775E+00  9.561074E+17
    7    1  4.2042E+00 -3.8742E+00  1.057628E+18
    8    1  4.2161E+00 -3.8696E+00  1.162676E+18
    9    1  4.2326E+00 -3.8631E+00  1.272652E+18
   10    1  4.2548E+00 -3.8546E+00  1.406754E+18
   11    1  4.2836E+00 -3.8436E+00  1.550623E+18
   12    1  4.3204E+00 -3.8299E+00  1.722845E+18
   13    1  4.3667E+00 -3.8129E+00  1.961996E+18
   14    1  4.4249E+00 -3.7925E+00  2.189251E+18
   15    1  4.4971E+00 -3.7686E+00  2.447704E+18
   16    1  4.5842E+00 -3.7423E+00  2.638449E+18
   17    1  4.6845E+00 -3.7170E+00  2.389387E+18
   18    1  4.7929E+00 -3.6989E+00  2.201967E+18
   19    1  4.8964E+00 -3.6959E+00  2.090911E+18
   20    1  4.9755E+00 -3.7077E+00  2.045148E+18
   21    1  5.4416E+00 -2.6135E+00  7.697415E+18
   22    1  5.3527E+00 -2.5513E+00  7.696578E+18
   23    1  5.1855E+00 -2.3739E+00  7.695581E+18
   24    1  5.0190E+00 -2.1003E+00  7.694600E+18
   25    1  4.8749E+00 -1.7821E+00  7.693835E+18
   26    1  4.7513E+00 -1.4488E+00  7.693317E+18
   27    1  4.6451E+00 -1.1082E+00  7.692963E+18
   28    1  4.5555E+00 -7.6268E-01  7.692717E+18
   29    1  4.4819E+00 -4.1310E-01  7.692562E+18
   30    1  4.4237E+00 -6.0661E-02  7.692429E+18
   31    1  4.3824E+00  2.9378E-01  7.692376E+18
   32    1  4.3589E+00  6.5012E-01  7.692344E+18
   33    1  4.3515E+00  1.0072E+00  7.692361E+18
   34    1  4.3605E+00  1.3634E+00  7.692428E+18
   35    1  4.3879E+00  1.7170E+00  7.692549E+18
   36    1  4.4377E+00  2.0654E+00  7.692752E+18
   37    1  4.5125E+00  2.4051E+00  7.693045E+18
   38    1  4.6154E+00  2.7294E+00  7.693485E+18
   39    1  4.7504E+00  3.0251E+00  7.694095E+18
   40    1  4.9164E+00  3.2727E+00  7.694874E+18
   41    1  5.1052E+00  3.4555E+00  7.695760E+18
   42    1  5.3135E+00  3.5722E+00  7.696693E+18
   43    1  5.5546E+00  3.6286E+00  7.697709E+18
   44    1  5.8345E+00  3.6189E+00  7.698811E+18
   45    1  6.1357E+00  3.5401E+00  7.699838E+18
   46    1  6.4361E+00  3.4023E+00  7.700799E+18
   47    1  6.7223E+00  3.2179E+00  7.701653E+18
   48    1  6.9892E+00  2.9969E+00  7.702342E+18
   49    1  7.2338E+00  2.7476E+00  7.702949E+18
   50    1  7.4516E+00  2.4737E+00  7.703464E+18
   51    1  7.6402E+00  2.1775E+00  7.703834E+18
   52    1  7.7989E+00  1.8632E+00  7.704155E+18
   53    1  7.9254E+00  1.5344E+00  7.704392E+18
   54    1  8.0173E+00  1.1942E+00  7.704546E+18
   55    1  8.0748E+00  8.4620E-01  7.704637E+18
   56    1  8.0955E+00  4.9507E-01  7.704704E+18
   57    1  8.0760E+00  1.4422E-01  7.704604E+18
   58    1  8.0182E+00 -2.0275E-01  7.704548E+18
   59    1  7.9235E+00 -5.4071E-01  7.704334E+18
   60    1  7.7913E+00 -8.6495E-01  7.704057E+18
   61    1  7.6233E+00 -1.1723E+00  7.703716E+18
   62    1  7.4231E+00 -1.4604E+00  7.703259E+18
   63    1  7.1956E+00 -1.7276E+00  7.702775E+18
   64    1  6.9444E+00 -1.9711E+00  7.702115E+18
   65    1  6.6712E+00 -2.1892E+00  7.701434E+18
   66    1  6.3795E+00 -2.3804E+00  7.700621E+18
   67    1  6.0760E+00 -2.5349E+00  7.699700E+18
   68    1  5.7833E+00 -2.6271E+00  7.698691E+18
   69    1  5.5581E+00 -2.6394E+00  7.697629E+18
   70    1  5.4620E+00 -2.6219E+00  7.696866E+18
   71    1  5.0368E+00 -3.7322E+00  2.028046E+18
   72    1  5.1093E+00 -3.7836E+00  2.047917E+18
   73    1  5.1911E+00 -3.8676E+00  2.200272E+18
   74    1  5.2648E+00 -3.9669E+00  2.502013E+18
   75    1  5.3274E+00 -4.0657E+00  2.654724E+18
   76    1  5.3798E+00 -4.1563E+00  2.501287E+18
   77    1  5.4222E+00 -4.2339E+00  2.244537E+18
   78    1  5.4554E+00 -4.2970E+00  1.979266E+18
   79    1  5.4810E+00 -4.3470E+00  1.737733E+18
   80    1  5.5007E+00 -4.3864E+00  1.558847E+18
   81    1  5.5159E+00 -4.4170E+00  1.432638E+18
   82    1  5.5274E+00 -4.4405E+00  1.319017E+18
   83    1  5.5359E+00 -4.4580E+00  1.190965E+18
   84    1  5.5420E+00 -4.4706E+00  1.074075E+18
   85    1  5.5461E+00 -4.4792E+00  9.816153E+17
   86    1  5.5488E+00 -4.4849E+00  9.142225E+17
   87    1  5.5506E+00 -4.4886E+00  8.620179E+17
   88    1  5.5519E+00 -4.4913E+00  8.148408E+17
   89    1  5.5529E+00 -4.4933E+00  7.870272E+17
   90    1  5.5538E+00 -4.4953E+00  7.049999E+17
    1    2  4.1850E+00 -3.8745E+00  1.266767E+18
    2    2  4.1868E+00 -3.8737E+00  1.336472E+18
    3    2  4.1888E+00 -3.8729E+00  1.377227E+18
    4    2  4.1914E+00 -3.8719E+00  1.420456E+18
    5    2  4.1950E+00 -3.8705E+00  1.512046E+18
    6    2  4.2004E+00 -3.8683E+00  1.621702E+18
    7    2  4.2086E+00 -3.8650E+00  1.753747E+18
    8    2  4.2205E+00 -3.8603E+00  1.903131E+18
    9    2  4.2371E+00 -3.8538E+00  2.072712E+18
   10    2  4.2593E+00 -3.8451E+00  2.261524E+18
   11    2  4.2881E+00 -3.8339E+00  2.463538E+18
   12    2  4.3249E+00 -3.8199E+00  2.760517E+18
   13    2  4.3713E+00 -3.8027E+00  3.082262E+18
   14    2  4.4294E+00 -3.7818E+00  3.472384E+18
   15    2  4.5014E+00 -3.7573E+00  3.859656E+18
   16    2  4.5880E+00 -3.7302E+00  4.066304E+18
   17    2  4.6877E+00 -3.7037E+00  3.711220E+18
   18    2  4.7961E+00 -3.6836E+00  3.435401E+18
   19    2  4.9013E+00 -3.6785E+00  3.284338E+18
   20    2  4.9818E+00 -3.6895E+00  3.198669E+18
   21    2  5.4113E+00 -2.6783E+00  7.569697E+18
   22    2  5.3141E+00 -2.6035E+00  7.569603E+18
   23    2  5.1453E+00 -2.4055E+00  7.569500E+18
   24    2  4.9856E+00 -2.1177E+00  7.569224E+18
   25    2  4.8477E+00 -1.7931E+00  7.568900E+18
   26    2  4.7279E+00 -1.4566E+00  7.568655E+18
   27    2  4.6244E+00 -1.1141E+00  7.568437E+18
   28    2  4.5365E+00 -7.6712E-01  7.568260E+18
   29    2  4.4641E+00 -4.1644E-01  7.568114E+18
