    3   16   25    1    3     /LITHIUM            /GCR PROJECT      
 -30.38095 -30.38070 -30.38101 -30.38561 -30.38509 -30.38487 -30.38488 -30.38482
 -30.38490 -30.38670 -30.38595 -30.38149 -30.38251 -30.38218 -30.38219 -30.38238
 -30.39105 -30.39075 -30.39114 -30.39699 -30.39633 -30.39604 -30.39605 -30.39598
 -30.39609 -30.39857 -30.39759 -30.39171 -30.39321 -30.39296 -30.39302 -30.39333
 -30.42274 -30.42226 -30.42289 -30.43263 -30.43153 -30.43099 -30.43101 -30.43090
 -30.43112 -30.43565 -30.43391 -30.42349 -30.42637 -30.42627 -30.42645 -30.42709
 -30.43764 -30.43708 -30.43782 -30.44936 -30.44805 -30.44741 -30.44743 -30.44730
 -30.44756 -30.45304 -30.45095 -30.43837 -30.44187 -30.44178 -30.44201 -30.44280
 -30.44748 -30.44687 -30.44768 -30.46041 -30.45897 -30.45825 -30.45828 -30.45813
 -30.45842 -30.46452 -30.46219 -30.44819 -30.45209 -30.45200 -30.45227 -30.45316
 -30.45793 -30.45727 -30.45815 -30.47214 -30.47056 -30.46976 -30.46979 -30.46963
 -30.46995 -30.47671 -30.47413 -30.45861 -30.46293 -30.46285 -30.46314 -30.46413
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 2   / DATE= 11/11/02
 -28.33790 -28.27612 -28.24075 -28.12242 -28.05732 -27.87113 -27.77536 -27.50173
 -27.35196 -26.92832 -26.71692 -26.15201 -25.88767 -25.24305 -24.95941 -24.30485
 -28.50242 -28.45933 -28.43416 -28.34859 -28.30179 -28.16657 -28.09665 -27.89090
 -27.77701 -27.44905 -27.28347 -26.83122 -26.60714 -26.03018 -25.76262 -25.12585
 -28.69055 -28.66403 -28.64731 -28.59305 -28.56276 -28.47452 -28.42691 -28.28592
 -28.20694 -27.98215 -27.86461 -27.53227 -27.36181 -26.89915 -26.67262 -26.09815
 -28.80926 -28.78903 -28.77561 -28.73637 -28.71458 -28.64675 -28.61199 -28.50406
 -28.44395 -28.26964 -28.17845 -27.91841 -27.78102 -27.39968 -27.20903 -26.70574
 -28.92638 -28.91435 -28.90564 -28.87482 -28.85931 -28.81217 -28.78546 -28.70493
 -28.65987 -28.53092 -28.46170 -28.26158 -28.15580 -27.85827 -27.70463 -27.29084
 -29.27229 -29.26756 -29.26498 -29.25610 -29.25045 -29.23415 -29.22496 -29.19614
 -29.17984 -29.13138 -29.10561 -29.02687 -28.98511 -28.86535 -28.80076 -28.61390
 -29.42283 -29.42083 -29.41951 -29.41403 -29.41055 -29.40166 -29.39623 -29.37960
 -29.37009 -29.34193 -29.32576 -29.27897 -29.25370 -29.18081 -29.14092 -29.02223
 -29.51453 -29.51403 -29.51223 -29.50973 -29.50727 -29.50130 -29.49828 -29.48679
 -29.48008 -29.46143 -29.45028 -29.41819 -29.40083 -29.34948 -29.32186 -29.23790
 -29.55997 -29.55985 -29.55961 -29.55915 -29.55881 -29.55766 -29.55547 -29.55171
 -29.54853 -29.53859 -29.53291 -29.51458 -29.50496 -29.47496 -29.45769 -29.40527
 -28.94889 -28.95852 -28.96271 -28.97407 -28.97989 -28.99453 -29.00166 -29.01724
 -29.02347 -29.03891 -29.04522 -29.05780 -29.06267 -29.07088 -29.07394 -29.07692
 -28.60265 -28.61357 -28.61788 -28.63068 -28.63765 -28.65587 -28.66403 -28.68174
 -28.68950 -28.70814 -28.71582 -28.73217 -28.73881 -28.75067 -28.75527 -28.76344
 -28.47341 -28.48430 -28.48867 -28.50258 -28.50996 -28.52888 -28.53629 -28.55474
 -28.56336 -28.58295 -28.59058 -28.60835 -28.61563 -28.62797 -28.63328 -28.64347
 -28.42470 -28.43627 -28.44090 -28.45491 -28.46206 -28.48045 -28.48785 -28.50737
 -28.51618 -28.53695 -28.54460 -28.56260 -28.57001 -28.58238 -28.58821 -28.59818
 -28.41308 -28.42474 -28.42941 -28.44347 -28.45047 -28.46886 -28.47668 -28.49656
 -28.50539 -28.52623 -28.53386 -28.55179 -28.55911 -28.57260 -28.57847 -28.58834
 -28.41979 -28.43135 -28.43598 -28.44990 -28.45701 -28.47545 -28.48377 -28.50349
 -28.51229 -28.53311 -28.54073 -28.55859 -28.56590 -28.58037 -28.58615 -28.59600
 -28.45691 -28.46861 -28.47332 -28.48640 -28.49403 -28.51202 -28.52095 -28.53994
 -28.54857 -28.57031 -28.57805 -28.59610 -28.60367 -28.61813 -28.62389 -28.63338
 -28.48070 -28.49242 -28.49716 -28.50995 -28.51764 -28.53550 -28.54450 -28.56333
 -28.57183 -28.59369 -28.60158 -28.61989 -28.62747 -28.64176 -28.64750 -28.65669
 -28.88939 -28.89768 -28.90254 -28.91304 -28.91845 -28.93606 -28.94275 -28.96022
 -28.96866 -28.98766 -28.99515 -29.01094 -29.01743 -29.03143 -29.03582 -29.04592
 -29.09985 -29.10725 -29.11096 -29.12068 -29.12545 -29.13906 -29.14521 -29.15953
 -29.16646 -29.18144 -29.18786 -29.20146 -29.20688 -29.21858 -29.22245 -29.23018
 -29.21553 -29.22174 -29.22507 -29.23258 -29.23634 -29.24718 -29.25242 -29.26476
 -29.26964 -29.28240 -29.28759 -29.29862 -29.30304 -29.31180 -29.31479 -29.32115
 -29.30195 -29.30707 -29.30924 -29.31470 -29.31738 -29.32566 -29.32958 -29.33828
 -29.34168 -29.35068 -29.35482 -29.36263 -29.36571 -29.37195 -29.37439 -29.37904
 -29.53745 -29.54063 -29.53831 -29.53746 -29.53746 -29.53762 -29.53727 -29.53325
 -29.53332 -29.52930 -29.53062 -29.52782 -29.52643 -29.52619 -29.52725 -29.52643
 -29.64695 -29.64923 -29.64483 -29.64103 -29.63979 -29.63617 -29.63384 -29.62390
 -29.62242 -29.61235 -29.61235 -29.60462 -29.60116 -29.59790 -29.59832 -29.59496
 -29.71907 -29.72077 -29.71498 -29.70926 -29.70719 -29.70109 -29.69745 -29.68361
 -29.68111 -29.66706 -29.66619 -29.65521 -29.65039 -29.64514 -29.64514 -29.64010
 -29.79553 -29.79660 -29.78935 -29.78158 -29.77864 -29.76990 -29.76488 -29.74690
 -29.74332 -29.72505 -29.72327 -29.70884 -29.70257 -29.69521 -29.69477 -29.68795
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 3   / DATE= 11/11/02
 -27.42931 -27.35508 -27.31632 -27.21714 -27.16372 -26.97963 -26.87315 -26.56939
 -26.41657 -25.99367 -25.76444 -25.11663 -24.82676 -24.23734 -23.96285 -23.29992
 -27.56713 -27.51046 -27.48040 -27.40271 -27.36026 -27.21462 -27.13083 -26.89006
 -26.76736 -26.42130 -26.23241 -25.69630 -25.44308 -24.85366 -24.57917 -23.91624
 -27.74057 -27.70559 -27.68635 -27.63528 -27.60644 -27.50879 -27.45309 -27.29042
 -27.20528 -26.95542 -26.81705 -26.42056 -26.21889 -25.67872 -25.42154 -24.78377
 -27.85270 -27.82797 -27.81441 -27.77663 -27.75505 -27.68432 -27.64263 -27.52009
 -27.45594 -27.26301 -27.15484 -26.83994 -26.67669 -26.23114 -26.00818 -25.42985
 -27.96666 -27.94857 -27.93866 -27.91236 -27.89753 -27.84595 -27.81628 -27.72866
 -27.68149 -27.53667 -27.45474 -27.21513 -27.08853 -26.72994 -26.54521 -26.05054
 -28.30066 -28.29526 -28.29223 -28.28379 -28.27888 -28.26154 -28.25150 -28.22074
 -28.20392 -28.15108 -28.12100 -28.02957 -27.97940 -27.83189 -27.75123 -27.52262
 -28.45083 -28.44808 -28.44644 -28.44095 -28.43814 -28.42824 -28.42266 -28.40495
 -28.39470 -28.36299 -28.34482 -28.28936 -28.25869 -28.16716 -28.11718 -27.97304
 -28.54812 -28.54605 -28.54486 -28.54203 -28.54042 -28.53381 -28.52948 -28.51738
 -28.51080 -28.48832 -28.47553 -28.43572 -28.41379 -28.34878 -28.31320 -28.20908
 -28.64970 -28.64918 -28.64851 -28.64577 -28.64445 -28.64104 -28.63855 -28.62941
 -28.62481 -28.60946 -28.60098 -28.57534 -28.56026 -28.51570 -28.49113 -28.41936
 -28.83859 -28.83799 -28.83760 -28.83761 -28.83767 -28.83398 -28.83281 -28.83066
 -28.82808 -28.82282 -28.81904 -28.80766 -28.80096 -28.78069 -28.77024 -28.73869
 -28.93706 -28.93735 -28.93751 -28.93744 -28.93778 -28.93665 -28.93635 -28.93567
 -28.93348 -28.93016 -28.92832 -28.92112 -28.91724 -28.90659 -28.90098 -28.88162
 -29.00257 -29.00256 -29.00255 -29.00251 -29.00247 -29.00253 -29.00241 -29.00287
 -29.00115 -28.99853 -28.99755 -28.99131 -28.98899 -28.98369 -28.98052 -28.96615
 -29.04985 -29.04997 -29.04999 -29.04950 -29.04937 -29.04913 -29.04884 -29.04845
 -29.04786 -29.04646 -29.04564 -29.04226 -29.04052 -29.03620 -29.03365 -29.02463
 -29.08437 -29.08452 -29.08457 -29.08406 -29.08399 -29.08371 -29.08334 -29.08252
 -29.08245 -29.08154 -29.08090 -29.07914 -29.07783 -29.07420 -29.07219 -29.06654
 -29.11029 -29.11036 -29.11038 -29.11018 -29.11017 -29.11015 -29.10982 -29.10920
 -29.10912 -29.10819 -29.10780 -29.10642 -29.10551 -29.10286 -29.10150 -29.09750
 -29.14724 -29.14719 -29.14717 -29.14732 -29.14720 -29.14708 -29.14700 -29.14692
 -29.14678 -29.14619 -29.14594 -29.14490 -29.14450 -29.14292 -29.14230 -29.14016
 -29.16077 -29.16071 -29.16069 -29.16085 -29.16063 -29.16030 -29.16033 -29.16036
 -29.16026 -29.15999 -29.15971 -29.15892 -29.15864 -29.15727 -29.15680 -29.15529
 -29.21802 -29.21802 -29.21802 -29.21802 -29.21800 -29.21796 -29.21802 -29.21812
 -29.21811 -29.21813 -29.21811 -29.21812 -29.21812 -29.21807 -29.21802 -29.21876
 -29.19633 -29.19633 -29.19633 -29.19633 -29.19633 -29.19633 -29.19633 -29.19632
 -29.19632 -29.19631 -29.19632 -29.19626 -29.19623 -29.19629 -29.19620 -29.19686
 -29.16862 -29.16862 -29.16862 -29.16862 -29.16862 -29.16861 -29.16862 -29.16862
 -29.16861 -29.16865 -29.16860 -29.16904 -29.16922 -29.16910 -29.16906 -29.16925
 -29.13173 -29.13173 -29.13173 -29.13173 -29.13173 -29.13173 -29.13173 -29.13172
 -29.13173 -29.13166 -29.13159 -29.13186 -29.13189 -29.13226 -29.13243 -29.13231
 -28.98058 -28.98058 -28.98058 -28.98058 -28.98058 -28.98058 -28.98058 -28.98056
 -28.98063 -28.98011 -28.97991 -28.97996 -28.97991 -28.98011 -28.98018 -28.98016
 -28.90503 -28.90503 -28.90503 -28.90503 -28.90503 -28.90502 -28.90504 -28.90498
 -28.90518 -28.90362 -28.90302 -28.90316 -28.90300 -28.90361 -28.90383 -28.90377
 -28.85526 -28.85527 -28.85527 -28.85526 -28.85527 -28.85526 -28.85528 -28.85520
 -28.85548 -28.85323 -28.85238 -28.85258 -28.85235 -28.85323 -28.85354 -28.85345
 -28.80251 -28.80251 -28.80251 -28.80251 -28.80251 -28.80251 -28.80253 -28.80243
 -28.80280 -28.79982 -28.79869 -28.79896 -28.79865 -28.79982 -28.80023 -28.80010
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR li RECOMBINING ION CHARGE(S)  1 TO  3
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 11/11/02
C
C-------------------------------------------------------------------------------
 
C---------------------------------------------------------------------------------
C ADAS ADF11 DATA - SCCS info: @(#)$Header: /home/adascvs/adas/adf11/prb96/prb96_li.dat,v 2.1 2004/07/07 00:08:13 whitefor Exp $ Date $Date: 2004/07/07 00:08:13 $
C---------------------------------------------------------------------------------
