* Inner target profiles, from i-fwp-4206a
{NUMBER OF COLUMNS}  11
*  ir  sol     psin      rho         jsat          ne        Te        Ti          v     M           p
{DATA LIST}   
   40   28  0.98671 -0.01635   5.2079E+02  1.9601E+18    0.1494    0.1641  -1.66E+03 -0.43  7.2716E+17           4.17957  -3.88394
   41   28  0.98828 -0.01443   3.5061E+03  1.0553E+19    0.1111    0.1000  -2.07E+03 -0.65  3.1757E+18           4.18399  -3.87489
   42   28  0.98981 -0.01256   5.0427E+03  1.6371E+19    0.1594    0.1605  -1.92E+03 -0.49  6.5005E+18           4.18837  -3.86591
   43   28  0.99129 -0.01076   9.0661E+03  2.8357E+19    0.1449    0.1419  -2.00E+03 -0.54  1.0490E+19           4.19267  -3.85711
   44   28  0.99271 -0.00904   2.4802E+04  5.2256E+19    0.2568    0.2582  -2.96E+03 -0.60  3.6485E+19           4.19682  -3.84861
   45   28  0.99405 -0.00741   4.4879E+04  8.9850E+19    0.2984    0.2998  -3.12E+03 -0.58  7.1981E+19           4.20080  -3.84047
   46   28  0.99530 -0.00591   8.4796E+04  1.4834E+20    0.2918    0.2864  -3.57E+03 -0.68  1.2521E+20           4.20453  -3.83283
   47   28  0.99645 -0.00470   1.3631E+05  2.2900E+20    0.3189    0.3194  -3.72E+03 -0.67  2.1218E+20           4.20796  -3.82580
   48   28  0.99747 -0.00362   1.9663E+05  3.1876E+20    0.3622    0.3565  -3.85E+03 -0.66  3.2777E+20           4.21109  -3.81940
   49   28  0.99835 -0.00268   2.9846E+05  4.4938E+20    0.4778    0.4776  -4.15E+03 -0.61  5.9058E+20           4.21384  -3.81377
   50   28  0.99910 -0.00189   3.9982E+05  5.4268E+20    0.4417    0.4360  -4.60E+03 -0.71  7.1597E+20           4.21613  -3.80908
   51   28  0.99968 -0.00086   4.6945E+05  6.1976E+20    0.5195    0.5188  -4.73E+03 -0.67  9.3279E+20 NRS       4.21794  -3.80538
   14   28  1.00043  0.00062   4.6750E+05  7.0518E+20    0.4440    0.4408  -4.14E+03 -0.64  8.7615E+20 IRSEP     4.22030  -3.80053
   15   28  1.00169  0.00216   5.8592E+05  8.7201E+20    0.4532    0.4498  -4.19E+03 -0.64  1.1077E+21           4.22431  -3.79234
   16   28  1.00343  0.00426   8.1384E+05  1.1377E+21    0.4427    0.4359  -4.47E+03 -0.69  1.4732E+21           4.22986  -3.78096
   17   28  1.00559  0.00687   1.0111E+06  1.2825E+21    0.5536    0.5497  -4.92E+03 -0.68  2.0635E+21           4.23693  -3.76649
   18   28  1.00813  0.00994   1.2843E+06  1.5525E+21    0.5888    0.5846  -5.16E+03 -0.69  2.6860E+21           4.24549  -3.74895
   19   28  1.01101  0.01342   1.5644E+06  1.3017E+21    0.9729    0.9721  -7.50E+03 -0.78  4.0613E+21           4.25548  -3.72851
   20   28  1.01418  0.01727   1.1667E+06  8.5847E+20    1.1566    1.1586  -8.48E+03 -0.81  3.2774E+21           4.26690  -3.70512
   21   28  1.01761  0.02141   7.6826E+05  5.7784E+20    1.2077    1.2006  -8.30E+03 -0.77  2.2226E+21           4.27980  -3.67871
   22   28  1.02126  0.02582   4.9999E+05  3.4086E+20    1.3332    1.3752  -9.16E+03 -0.80  1.5198E+21           4.29421  -3.64920
   23   28  1.02509  0.03043   3.5911E+05  2.4337E+20    1.3790    1.3954  -9.21E+03 -0.80  1.1063E+21           4.31027  -3.61633
   24   28  1.02901  0.03520   1.5453E+05  1.0028E+20    1.4431    1.4962  -9.62E+03 -0.81  4.8848E+20           4.32816  -3.57968
   25   28  1.03311  0.04007   7.4730E+04  4.6597E+19    1.4137    1.6201  -1.00E+04 -0.83  2.3887E+20           4.34822  -3.53862
   26   28  1.03773  0.04499   5.7993E+04  3.3185E+19    1.3921    1.6761  -1.09E+04 -0.90  1.8427E+20           4.36795  -3.49452
   27   28  1.04180  0.04991   4.0018E+04  2.3703E+19    1.2925    1.5667  -1.05E+04 -0.90  1.2274E+20           4.38596  -3.44820
   28   28  1.04591  0.05481   2.7387E+04  1.5914E+19    1.2173    1.5377  -1.07E+04 -0.94  8.2186E+19           4.40852  -3.39306
   29   28  1.04916  0.05962   2.1757E+04  1.2991E+19    1.1348    1.4542  -1.05E+04 -0.94  6.3278E+19           4.44353  -3.31565
   30   28  1.05278  0.06428   1.1244E+04  7.1036E+18    1.0213    1.3817  -9.88E+03 -0.92  3.1550E+19           4.48212  -3.21684
   31   28  1.05637  0.06872   1.0703E+04  6.5617E+18    1.0871    1.4329  -1.02E+04 -0.93  3.0740E+19           4.50461  -3.12373
   32   28  1.05974  0.07290   9.8337E+03  5.7207E+18    1.0703    1.5385  -1.07E+04 -0.96  2.8677E+19           4.51045  -3.04935
   33   28  1.06287  0.07677   7.1956E+03  4.2135E+18    1.0148    1.5862  -1.07E+04 -0.96  2.0956E+19           4.50725  -2.99555
   34   28  1.06571  0.08029   5.0313E+03  3.0782E+18    0.9513    1.4535  -1.02E+04 -0.95  1.4093E+19           4.49995  -2.95708
   35   28  1.06821  0.08340   3.5988E+03  2.1723E+18    0.9145    1.4911  -1.03E+04 -0.96  1.0076E+19           4.49310  -2.92327
   36   28  1.07033  0.08602   2.1401E+03  1.3429E+18    0.8680    1.3554  -9.95E+03 -0.96  5.7604E+18           4.48614  -2.89923
   37   28  1.07201  0.08812   9.0636E+02  6.0834E+17    0.8440    1.1531  -9.30E+03 -0.95  2.3135E+18           4.47977  -2.88387
{END}
