# ITER#1542 (F57 ref-20-NF-C0, tau=0.3e-6, ntime=150)  - 61.0 ms
# Atomic density (m^-3)
   ix   iy      x           y           z01           z02           z03
   34    8  4.2415E+03  1.3683E+03  0.000000E+00  0.000000E+00  0.000000E+00
   35    8  4.2603E+03  1.7291E+03  0.000000E+00  0.000000E+00  0.000000E+00
   36    8  4.2972E+03  2.0878E+03  0.000000E+00  0.000000E+00  0.000000E+00
   37    8  4.3556E+03  2.4425E+03  0.000000E+00  0.000000E+00  0.000000E+00
   38    8  4.4402E+03  2.7899E+03  0.000000E+00  0.000000E+00  0.000000E+00
   39    8  4.5577E+03  3.1230E+03  0.000000E+00  0.000000E+00  0.000000E+00
   40    8  4.7201E+03  3.4261E+03  0.000000E+00  0.000000E+00  0.000000E+00
   41    8  4.9393E+03  3.6724E+03  0.000000E+00  0.000000E+00  0.000000E+00
   42    8  5.2172E+03  3.8289E+03  0.000000E+00  0.000000E+00  0.000000E+00
   43    8  5.5381E+03  3.8770E+03  0.000000E+00  0.000000E+00  0.000000E+00
   44    8  5.8736E+03  3.8267E+03  3.235165E+14  0.000000E+00  0.000000E+00
   45    8  6.2011E+03  3.7035E+03  1.146460E+14  0.000000E+00  0.000000E+00
   46    8  6.5110E+03  3.5298E+03  3.834177E+13  0.000000E+00  0.000000E+00
   47    8  6.7993E+03  3.3183E+03  0.000000E+00  0.000000E+00  0.000000E+00
   48    8  7.0653E+03  3.0771E+03  1.159531E+14  0.000000E+00  0.000000E+00
   49    8  7.3092E+03  2.8128E+03  2.268200E+14  0.000000E+00  0.000000E+00
   50    8  7.5265E+03  2.5262E+03  0.000000E+00  0.000000E+00  0.000000E+00
   51    8  7.7141E+03  2.2190E+03  4.471209E+13  0.000000E+00  0.000000E+00
   52    8  7.8727E+03  1.8955E+03  0.000000E+00  0.000000E+00  0.000000E+00
   53    8  7.9997E+03  1.5585E+03  0.000000E+00  1.010779E+12  0.000000E+00
   54    8  8.0914E+03  1.2102E+03  2.599973E+12  0.000000E+00  0.000000E+00
   55    8  8.1492E+03  8.5449E+02  4.182189E+12  1.222036E+12  0.000000E+00
   56    8  8.1708E+03  4.9524E+02  0.000000E+00  0.000000E+00  0.000000E+00
   57    8  8.1516E+03  1.3596E+02  6.345757E+12  0.000000E+00  0.000000E+00
   58    8  8.0945E+03 -2.1953E+02  2.960398E+12  0.000000E+00  0.000000E+00
   59    8  8.0006E+03 -5.6683E+02  3.899115E+12  0.000000E+00  0.000000E+00
   60    8  7.8679E+03 -9.0097E+02  0.000000E+00  0.000000E+00  0.000000E+00
   61    8  7.6991E+03 -1.2186E+03  0.000000E+00  1.302840E+10  0.000000E+00
   62    8  7.4989E+03 -1.5177E+03  1.268960E+13  0.000000E+00  0.000000E+00
   63    8  7.2731E+03 -1.7983E+03  2.558204E+13  0.000000E+00  0.000000E+00
   64    8  7.0242E+03 -2.0582E+03  8.481456E+12  0.000000E+00  0.000000E+00
   65    8  6.7538E+03 -2.2963E+03  4.097944E+13  0.000000E+00  0.000000E+00
   66    8  6.4683E+03 -2.5170E+03  0.000000E+00  0.000000E+00  0.000000E+00
   67    8  6.1717E+03 -2.7219E+03  0.000000E+00  0.000000E+00  0.000000E+00
   68    8  5.8653E+03 -2.9059E+03  0.000000E+00  0.000000E+00  0.000000E+00
   69    8  5.5569E+03 -3.0391E+03  0.000000E+00  5.900260E+09  0.000000E+00
   70    8  5.3347E+03 -3.0756E+03  0.000000E+00  0.000000E+00  0.000000E+00
   71    8  5.0955E+03 -3.5978E+03  6.256476E+18  1.845343E+16  3.783336E+16
   72    8  5.1716E+03 -3.6783E+03  1.518535E+18  1.813595E+16  2.451363E+17
   73    8  5.2430E+03 -3.7885E+03  9.181417E+18  4.740291E+16  3.389025E+16
   74    8  5.3017E+03 -3.8957E+03  1.255511E+19  2.742033E+16  5.665164E+16
   75    8  5.3513E+03 -3.9927E+03  2.041177E+19  6.555698E+16  1.394380E+17
   76    8  5.3938E+03 -4.0786E+03  4.641640E+19  6.326468E+16  1.301140E+17
   77    8  5.4298E+03 -4.1531E+03  3.902565E+19  9.060472E+16  3.612123E+17
   78    8  5.4595E+03 -4.2157E+03  3.255448E+19  9.969448E+16  3.907029E+17
   79    8  5.4834E+03 -4.2667E+03  3.848835E+19  1.090082E+17  3.489798E+17
   80    8  5.5022E+03 -4.3073E+03  3.851015E+19  1.081413E+17  2.476000E+17
   81    8  5.5168E+03 -4.3391E+03  4.531818E+19  1.150674E+17  1.478010E+18
   82    8  5.5280E+03 -4.3635E+03  9.712018E+19  1.709043E+17  1.981147E+18
   83    8  5.5363E+03 -4.3818E+03  3.074130E+20  2.213280E+17  4.040950E+18
   84    8  5.5423E+03 -4.3949E+03  1.385618E+20  2.359438E+17  3.169018E+18
   85    8  5.5463E+03 -4.4039E+03  7.102797E+19  1.850116E+17  2.342603E+18
   86    8  5.5489E+03 -4.4098E+03  9.580114E+19  3.465275E+17  3.031867E+18
   87    8  5.5507E+03 -4.4137E+03  1.308884E+20  4.211080E+17  3.660364E+18
   88    8  5.5519E+03 -4.4164E+03  5.305040E+19  4.544728E+17  2.209653E+18
   89    8  5.5529E+03 -4.4185E+03  6.884298E+19  3.378926E+17  1.648672E+18
   90    8  5.5538E+03 -4.4206E+03  1.651325E+20  2.114118E+17  2.454750E+18
    1    9  4.2121E+03 -3.8190E+03  6.533726E+19  1.359540E+18  4.239438E+18
    2    9  4.2140E+03 -3.8181E+03  5.595805E+19  1.197138E+18  2.573087E+18
    3    9  4.2160E+03 -3.8172E+03  1.159255E+20  6.278830E+17  1.766367E+18
    4    9  4.2186E+03 -3.8161E+03  1.827462E+20  8.344779E+17  2.976791E+18
    5    9  4.2222E+03 -3.8145E+03  2.285706E+20  8.255593E+17  3.634628E+18
    6    9  4.2278E+03 -3.8121E+03  4.893384E+20  7.526849E+17  3.590957E+18
    7    9  4.2362E+03 -3.8085E+03  4.970442E+20  9.470944E+17  2.438080E+18
    8    9  4.2484E+03 -3.8032E+03  4.026233E+20  7.954684E+17  1.799832E+18
    9    9  4.2654E+03 -3.7959E+03  1.534602E+20  7.779677E+17  1.836389E+18
   10    9  4.2881E+03 -3.7862E+03  9.146317E+19  4.463013E+17  9.498623E+17
   11    9  4.3175E+03 -3.7736E+03  8.807189E+19  4.949688E+17  3.246308E+17
   12    9  4.3547E+03 -3.7579E+03  6.817773E+19  2.513666E+17  2.517104E+17
   13    9  4.4013E+03 -3.7383E+03  3.594370E+19  9.317501E+16  5.024925E+16
   14    9  4.4584E+03 -3.7147E+03  5.112271E+19  2.120784E+17  1.598505E+17
   15    9  4.5268E+03 -3.6869E+03  2.233554E+19  1.974612E+17  9.432452E+16
   16    9  4.6070E+03 -3.6551E+03  1.917032E+19  9.767326E+16  1.509972E+17
   17    9  4.6993E+03 -3.6202E+03  1.184509E+19  7.225118E+16  1.034762E+17
   18    9  4.8045E+03 -3.5838E+03  3.844075E+18  4.430655E+16  1.787488E+17
   19    9  4.9217E+03 -3.5526E+03  2.374676E+18  5.953829E+15  7.254355E+16
   20    9  5.0255E+03 -3.5437E+03  4.476958E+18  3.136486E+16  4.373618E+16
   21    9  5.1742E+03 -3.0697E+03  0.000000E+00  0.000000E+00  0.000000E+00
   22    9  5.0350E+03 -2.8607E+03  0.000000E+00  0.000000E+00  0.000000E+00
   23    9  4.9033E+03 -2.5384E+03  0.000000E+00  0.000000E+00  0.000000E+00
   24    9  4.7929E+03 -2.1944E+03  0.000000E+00  0.000000E+00  0.000000E+00
   25    9  4.6897E+03 -1.8465E+03  0.000000E+00  0.000000E+00  0.000000E+00
   26    9  4.5926E+03 -1.4969E+03  0.000000E+00  0.000000E+00  0.000000E+00
   27    9  4.5037E+03 -1.1453E+03  2.404691E+13  0.000000E+00  0.000000E+00
   28    9  4.4247E+03 -7.9148E+02  2.076436E+13  0.000000E+00  0.000000E+00
   29    9  4.3577E+03 -4.3531E+02  2.830441E+13  0.000000E+00  0.000000E+00
   30    9  4.3035E+03 -7.7032E+01  0.000000E+00  0.000000E+00  0.000000E+00
   31    9  4.2636E+03  2.8304E+02  0.000000E+00  0.000000E+00  0.000000E+00
   32    9  4.2383E+03  6.4448E+02  0.000000E+00  0.000000E+00  0.000000E+00
   33    9  4.2264E+03  1.0066E+03  1.408176E+13  0.000000E+00  0.000000E+00
   34    9  4.2287E+03  1.3687E+03  0.000000E+00  0.000000E+00  0.000000E+00
   35    9  4.2467E+03  1.7301E+03  0.000000E+00  0.000000E+00  0.000000E+00
   36    9  4.2823E+03  2.0898E+03  0.000000E+00  0.000000E+00  0.000000E+00
   37    9  4.3389E+03  2.4459E+03  0.000000E+00  0.000000E+00  0.000000E+00
   38    9  4.4215E+03  2.7955E+03  0.000000E+00  0.000000E+00  0.000000E+00
   39    9  4.5369E+03  3.1322E+03  0.000000E+00  0.000000E+00  0.000000E+00
   40    9  4.6986E+03  3.4414E+03  0.000000E+00  0.000000E+00  0.000000E+00
   41    9  4.9213E+03  3.6951E+03  0.000000E+00  0.000000E+00  0.000000E+00
   42    9  5.2078E+03  3.8558E+03  0.000000E+00  0.000000E+00  0.000000E+00
   43    9  5.5378E+03  3.9020E+03  3.884915E+13  0.000000E+00  0.000000E+00
   44    9  5.8787E+03  3.8469E+03  1.240849E+14  0.000000E+00  0.000000E+00
   45    9  6.2083E+03  3.7191E+03  2.341810E+14  0.000000E+00  0.000000E+00
   46    9  6.5188E+03  3.5420E+03  3.790426E+13  0.000000E+00  0.000000E+00
   47    9  6.8072E+03  3.3280E+03  0.000000E+00  0.000000E+00  0.000000E+00
   48    9  7.0731E+03  3.0850E+03  1.157096E+14  0.000000E+00  0.000000E+00
   49    9  7.3169E+03  2.8192E+03  3.495910E+14  0.000000E+00  0.000000E+00
   50    9  7.5341E+03  2.5314E+03  0.000000E+00  0.000000E+00  0.000000E+00
   51    9  7.7217E+03  2.2231E+03  6.515852E+13  0.000000E+00  0.000000E+00
   52    9  7.8802E+03  1.8988E+03  0.000000E+00  0.000000E+00  0.000000E+00
   53    9  8.0072E+03  1.5609E+03  0.000000E+00  1.004940E+12  0.000000E+00
   54    9  8.0990E+03  1.2118E+03  2.584922E+12  0.000000E+00  0.000000E+00
   55    9  8.1567E+03  8.5533E+02  8.865798E+12  2.125215E+12  0.000000E+00
   56    9  8.1784E+03  4.9526E+02  0.000000E+00  0.000000E+00  0.000000E+00
   57    9  8.1593E+03  1.3513E+02  6.308458E+12  0.000000E+00  0.000000E+00
   58    9  8.1023E+03 -2.2120E+02  2.949825E+12  2.991458E+09  0.000000E+00
   59    9  8.0085E+03 -5.6944E+02  7.441739E+12  0.000000E+00  0.000000E+00
   60    9  7.8757E+03 -9.0457E+02  0.000000E+00  0.000000E+00  0.000000E+00
   61    9  7.7068E+03 -1.2232E+03  0.000000E+00  1.297140E+10  0.000000E+00
   62    9  7.5066E+03 -1.5234E+03  8.564980E+12  0.000000E+00  0.000000E+00
   63    9  7.2809E+03 -1.8052E+03  2.633495E+13  0.000000E+00  0.000000E+00
   64    9  7.0323E+03 -2.0667E+03  1.968268E+13  0.000000E+00  0.000000E+00
   65    9  6.7622E+03 -2.3065E+03  2.014806E+12  0.000000E+00  0.000000E+00
   66    9  6.4775E+03 -2.5295E+03  0.000000E+00  0.000000E+00  0.000000E+00
   67    9  6.1822E+03 -2.7380E+03  0.000000E+00  0.000000E+00  0.000000E+00
   68    9  5.8772E+03 -2.9291E+03  0.000000E+00  0.000000E+00  0.000000E+00
   69    9  5.5660E+03 -3.0800E+03  0.000000E+00  8.897460E+09  0.000000E+00
   70    9  5.3243E+03 -3.1335E+03  0.000000E+00  0.000000E+00  0.000000E+00
   71    9  5.1061E+03 -3.5781E+03  6.726456E+18  2.566724E+16  1.073082E+17
   72    9  5.1819E+03 -3.6663E+03  2.059859E+18  8.074813E+15  1.322503E+17
   73    9  5.2502E+03 -3.7808E+03  9.867860E+18  3.090668E+16  3.255871E+16
   74    9  5.3065E+03 -3.8887E+03  1.099800E+19  4.681154E+16  5.633908E+16
   75    9  5.3546E+03 -3.9853E+03  3.012437E+19  5.611713E+16  1.346496E+17
   76    9  5.3958E+03 -4.0704E+03  4.775752E+19  7.732170E+16  1.444827E+17
   77    9  5.4308E+03 -4.1441E+03  5.997606E+19  6.313377E+16  3.014509E+17
   78    9  5.4600E+03 -4.2063E+03  3.115869E+19  6.565899E+16  3.494513E+17
   79    9  5.4836E+03 -4.2572E+03  3.365023E+19  9.900802E+16  1.728187E+17
   80    9  5.5023E+03 -4.2980E+03  6.877937E+19  4.947319E+16  7.145747E+17
   81    9  5.5168E+03 -4.3301E+03  4.007634E+19  9.694886E+16  8.441173E+17
   82    9  5.5280E+03 -4.3547E+03  7.459093E+19  1.493167E+17  1.633850E+18
   83    9  5.5363E+03 -4.3731E+03  2.623656E+20  2.218355E+17  3.718629E+18
   84    9  5.5423E+03 -4.3864E+03  2.804087E+20  1.457104E+17  4.220346E+18
   85    9  5.5463E+03 -4.3954E+03  4.876368E+19  1.802452E+17  3.091850E+18
   86    9  5.5490E+03 -4.4014E+03  7.422164E+19  3.550958E+17  3.611170E+18
   87    9  5.5507E+03 -4.4053E+03  1.259198E+20  4.555233E+17  5.416770E+18
   88    9  5.5519E+03 -4.4081E+03  3.330705E+19  6.228004E+17  5.079203E+18
   89    9  5.5529E+03 -4.4102E+03  9.219312E+18  4.751706E+17  2.859136E+18
   90    9  5.5538E+03 -4.4123E+03  3.633974E+19  2.386996E+17  2.612597E+18
    1   10  4.2148E+03 -3.8133E+03  4.157341E+19  1.396376E+18  2.260245E+18
    2   10  4.2168E+03 -3.8125E+03  1.189442E+20  9.688375E+17  2.890545E+18
    3   10  4.2188E+03 -3.8116E+03  3.041501E+20  8.590249E+17  4.762386E+18
    4   10  4.2214E+03 -3.8105E+03  3.692617E+20  9.938252E+17  4.580014E+18
    5   10  4.2250E+03 -3.8089E+03  5.668216E+20  1.466646E+18  4.167371E+18
    6   10  4.2306E+03 -3.8064E+03  5.801463E+20  7.006703E+17  4.394658E+18
    7   10  4.2391E+03 -3.8027E+03  6.546282E+20  1.147302E+18  2.641584E+18
    8   10  4.2515E+03 -3.7974E+03  3.884449E+20  1.003810E+18  2.173532E+18
    9   10  4.2686E+03 -3.7899E+03  1.354094E+20  4.320254E+17  1.754941E+18
   10   10  4.2914E+03 -3.7800E+03  8.473400E+19  5.711126E+17  5.179781E+17
   11   10  4.3210E+03 -3.7673E+03  8.282344E+19  2.464040E+17  2.391574E+17
   12   10  4.3584E+03 -3.7512E+03  4.308935E+19  2.129656E+17  1.977302E+17
   13   10  4.4049E+03 -3.7315E+03  3.961813E+19  2.986001E+16  4.971737E+16
   14   10  4.4616E+03 -3.7076E+03  6.746176E+19  2.054348E+17  9.883254E+16
   15   10  4.5293E+03 -3.6796E+03  3.419162E+19  2.030070E+17  1.448150E+17
   16   10  4.6084E+03 -3.6475E+03  1.798418E+19  8.175158E+16  1.061050E+17
   17   10  4.6996E+03 -3.6117E+03  1.062709E+19  6.658783E+16  1.076308E+17
   18   10  4.8038E+03 -3.5732E+03  6.353237E+18  3.209308E+16  1.003878E+17
   19   10  4.9215E+03 -3.5371E+03  4.295347E+18  1.020918E+16  3.740520E+16
   20   10  5.0308E+03 -3.5214E+03  4.362736E+18  4.458160E+16  2.713572E+16
   21   10  5.1406E+03 -3.1162E+03  0.000000E+00  0.000000E+00  0.000000E+00
   22   10  5.0014E+03 -2.8804E+03  0.000000E+00  0.000000E+00  0.000000E+00
   23   10  4.8796E+03 -2.5469E+03  0.000000E+00  0.000000E+00  0.000000E+00
   24   10  4.7745E+03 -2.2000E+03  0.000000E+00  0.000000E+00  0.000000E+00
   25   10  4.6745E+03 -1.8508E+03  0.000000E+00  0.000000E+00  0.000000E+00
   26   10  4.5794E+03 -1.5004E+03  0.000000E+00  0.000000E+00  0.000000E+00
   27   10  4.4919E+03 -1.1481E+03  2.400688E+13  0.000000E+00  0.000000E+00
   28   10  4.4139E+03 -7.9370E+02  2.083249E+13  0.000000E+00  0.000000E+00
   29   10  4.3474E+03 -4.3706E+02  2.985878E+13  0.000000E+00  0.000000E+00
   30   10  4.2935E+03 -7.8345E+01  1.420445E+13  0.000000E+00  0.000000E+00
   31   10  4.2537E+03  2.8214E+02  0.000000E+00  0.000000E+00  0.000000E+00
   32   10  4.2282E+03  6.4396E+02  0.000000E+00  0.000000E+00  0.000000E+00
   33   10  4.2159E+03  1.0064E+03  1.409730E+13  0.000000E+00  0.000000E+00
   34   10  4.2177E+03  1.3690E+03  2.167391E+12  0.000000E+00  0.000000E+00
   35   10  4.2348E+03  1.7310E+03  0.000000E+00  0.000000E+00  0.000000E+00
   36   10  4.2693E+03  2.0915E+03  0.000000E+00  0.000000E+00  0.000000E+00
   37   10  4.3244E+03  2.4488E+03  0.000000E+00  0.000000E+00  0.000000E+00
   38   10  4.4051E+03  2.8002E+03  0.000000E+00  0.000000E+00  0.000000E+00
   39   10  4.5186E+03  3.1402E+03  0.000000E+00  0.000000E+00  0.000000E+00
   40   10  4.6796E+03  3.4546E+03  0.000000E+00  0.000000E+00  0.000000E+00
   41   10  4.9053E+03  3.7150E+03  1.109481E+13  0.000000E+00  0.000000E+00
   42   10  5.1995E+03  3.8795E+03  0.000000E+00  0.000000E+00  0.000000E+00
   43   10  5.5378E+03  3.9238E+03  8.077529E+13  0.000000E+00  0.000000E+00
   44   10  5.8833E+03  3.8641E+03  1.769942E+14  0.000000E+00  0.000000E+00
   45   10  6.2146E+03  3.7324E+03  3.728609E+14  0.000000E+00  0.000000E+00
   46   10  6.5256E+03  3.5524E+03  1.520613E+14  0.000000E+00  0.000000E+00
   47   10  6.8140E+03  3.3363E+03  2.567266E+13  0.000000E+00  0.000000E+00
   48   10  7.0799E+03  3.0918E+03  1.236714E+14  1.379378E+12  0.000000E+00
   49   10  7.3235E+03  2.8248E+03  5.192786E+14  0.000000E+00  0.000000E+00
   50   10  7.5407E+03  2.5359E+03  0.000000E+00  0.000000E+00  0.000000E+00
   51   10  7.7282E+03  2.2267E+03  1.204331E+14  0.000000E+00  0.000000E+00
   52   10  7.8867E+03  1.9016E+03  0.000000E+00  0.000000E+00  0.000000E+00
   53   10  8.0137E+03  1.5630E+03  0.000000E+00  1.010590E+12  0.000000E+00
   54   10  8.1055E+03  1.2132E+03  2.576579E+12  0.000000E+00  0.000000E+00
   55   10  8.1633E+03  8.5606E+02  8.846341E+12  1.985038E+12  0.000000E+00
   56   10  8.1849E+03  4.9529E+02  0.000000E+00  0.000000E+00  0.000000E+00
   57   10  8.1660E+03  1.3442E+02  6.288638E+12  0.000000E+00  0.000000E+00
   58   10  8.1091E+03 -2.2265E+02  5.672084E+13  1.085896E+11  0.000000E+00
   59   10  8.0152E+03 -5.7168E+02  7.446513E+12  1.385978E+12  0.000000E+00
   60   10  7.8824E+03 -9.0767E+02  0.000000E+00  0.000000E+00  0.000000E+00
   61   10  7.7134E+03 -1.2271E+03  0.000000E+00  1.290267E+10  0.000000E+00
   62   10  7.5132E+03 -1.5282E+03  1.423045E+13  0.000000E+00  0.000000E+00
   63   10  7.2877E+03 -1.8111E+03  2.623319E+13  0.000000E+00  0.000000E+00
   64   10  7.0392E+03 -2.0739E+03  1.345905E+13  0.000000E+00  0.000000E+00
   65   10  6.7695E+03 -2.3152E+03  2.014714E+12  0.000000E+00  0.000000E+00
   66   10  6.4854E+03 -2.5401E+03  0.000000E+00  0.000000E+00  0.000000E+00
   67   10  6.1913E+03 -2.7517E+03  0.000000E+00  0.000000E+00  0.000000E+00
   68   10  5.8880E+03 -2.9484E+03  0.000000E+00  0.000000E+00  0.000000E+00
   69   10  5.5761E+03 -3.1153E+03  0.000000E+00  7.712335E+09  0.000000E+00
   70   10  5.3151E+03 -3.1894E+03  0.000000E+00  0.000000E+00  0.000000E+00
   71   10  5.1171E+03 -3.5587E+03  1.244618E+19  2.397769E+16  1.146042E+17
   72   10  5.1918E+03 -3.6560E+03  4.437789E+18  5.646685E+15  7.152016E+16
   73   10  5.2567E+03 -3.7743E+03  1.016803E+19  2.621991E+16  3.302448E+16
   74   10  5.3110E+03 -3.8829E+03  1.439419E+19  3.254513E+16  5.594037E+16
   75   10  5.3576E+03 -3.9791E+03  3.437607E+19  5.560908E+16  1.542477E+17
   76   10  5.3976E+03 -4.0634E+03  4.201074E+19  5.964786E+16  2.020550E+17
   77   10  5.4317E+03 -4.1362E+03  6.214663E+19  5.661014E+16  2.704040E+17
   78   10  5.4603E+03 -4.1978E+03  4.578333E+19  5.524386E+16  2.537815E+17
   79   10  5.4836E+03 -4.2487E+03  1.758420E+19  8.494577E+16  5.619194E+17
   80   10  5.5022E+03 -4.2896E+03  7.967690E+19  6.741753E+16  2.465170E+17
   81   10  5.5167E+03 -4.3219E+03  7.991414E+19  7.303240E+16  3.777272E+17
   82   10  5.5279E+03 -4.3468E+03  4.644095E+19  1.363816E+17  1.496009E+18
   83   10  5.5362E+03 -4.3654E+03  1.911807E+20  2.843592E+17  2.719637E+18
   84   10  5.5422E+03 -4.3787E+03  3.416556E+20  2.246257E+17  5.211380E+18
   85   10  5.5463E+03 -4.3879E+03  1.308736E+20  2.619738E+17  3.685951E+18
   86   10  5.5490E+03 -4.3940E+03  7.593267E+19  5.270737E+17  4.096746E+18
   87   10  5.5507E+03 -4.3979E+03  1.136958E+20  2.937550E+17  4.812817E+18
   88   10  5.5519E+03 -4.4007E+03  9.228727E+19  3.206592E+17  2.733738E+18
   89   10  5.5529E+03 -4.4028E+03  9.236733E+19  5.833529E+17  2.732607E+18
   90   10  5.5538E+03 -4.4049E+03  8.347191E+19  9.549630E+17  2.681070E+18
    1   11  4.2171E+03 -3.8086E+03  1.104123E+20  2.577152E+18  5.587583E+18
    2   11  4.2191E+03 -3.8078E+03  1.566964E+20  9.814602E+17  5.590968E+18
    3   11  4.2211E+03 -3.8069E+03  3.291420E+20  2.749200E+18  4.695658E+18
    4   11  4.2237E+03 -3.8057E+03  3.486486E+20  2.436352E+18  4.452194E+18
    5   11  4.2274E+03 -3.8041E+03  5.806142E+20  1.697026E+18  7.227068E+18
    6   11  4.2331E+03 -3.8017E+03  8.284854E+20  1.080344E+18  5.179180E+18
    7   11  4.2416E+03 -3.7979E+03  9.013159E+20  1.413151E+18  2.335032E+18
    8   11  4.2541E+03 -3.7924E+03  4.608735E+20  7.391248E+17  2.202985E+18
    9   11  4.2714E+03 -3.7848E+03  1.187825E+20  5.428748E+17  1.404517E+18
   10   11  4.2944E+03 -3.7748E+03  9.483069E+19  7.156869E+17  5.212482E+17
   11   11  4.3242E+03 -3.7618E+03  1.088217E+20  2.643691E+17  1.191637E+17
   12   11  4.3618E+03 -3.7456E+03  4.826711E+19  1.149364E+17  1.936157E+17
   13   11  4.4082E+03 -3.7256E+03  4.769297E+19  3.954533E+16  3.816119E+16
   14   11  4.4645E+03 -3.7016E+03  5.851561E+19  9.502992E+16  9.058013E+16
   15   11  4.5313E+03 -3.6735E+03  2.958513E+19  1.530504E+17  1.933559E+17
   16   11  4.6094E+03 -3.6412E+03  2.023752E+19  5.976916E+16  1.050331E+17
   17   11  4.6996E+03 -3.6047E+03  1.290209E+19  4.591348E+16  8.949934E+16
   18   11  4.8029E+03 -3.5645E+03  5.477394E+18  3.737385E+16  1.060550E+17
   19   11  4.9204E+03 -3.5234E+03  3.713099E+18  3.125608E+15  3.612396E+16
   20   11  5.0357E+03 -3.4990E+03  4.758039E+18  1.196667E+16  2.669680E+16
   21   11  5.1084E+03 -3.1613E+03  0.000000E+00  0.000000E+00  0.000000E+00
   22   11  4.9719E+03 -2.8954E+03  0.000000E+00  0.000000E+00  0.000000E+00
   23   11  4.8597E+03 -2.5534E+03  0.000000E+00  0.000000E+00  0.000000E+00
   24   11  4.7591E+03 -2.2045E+03  0.000000E+00  0.000000E+00  0.000000E+00
   25   11  4.6618E+03 -1.8543E+03  0.000000E+00  4.465770E+09  0.000000E+00
   26   11  4.5685E+03 -1.5032E+03  0.000000E+00  0.000000E+00  0.000000E+00
   27   11  4.4821E+03 -1.1504E+03  2.392587E+13  0.000000E+00  0.000000E+00
   28   11  4.4049E+03 -7.9554E+02  1.168707E+14  0.000000E+00  0.000000E+00
   29   11  4.3387E+03 -4.3851E+02  2.987790E+13  1.753174E+10  0.000000E+00
   30   11  4.2851E+03 -7.9432E+01  1.923566E+13  0.000000E+00  0.000000E+00
   31   11  4.2454E+03  2.8140E+02  5.997845E+12  0.000000E+00  0.000000E+00
   32   11  4.2198E+03  6.4352E+02  0.000000E+00  1.164166E+10  0.000000E+00
   33   11  4.2072E+03  1.0063E+03  1.411042E+13  0.000000E+00  0.000000E+00
   34   11  4.2084E+03  1.3693E+03  1.858779E+13  0.000000E+00  0.000000E+00
   35   11  4.2249E+03  1.7317E+03  0.000000E+00  0.000000E+00  0.000000E+00
   36   11  4.2584E+03  2.0928E+03  0.000000E+00  0.000000E+00  0.000000E+00
   37   11  4.3122E+03  2.4511E+03  0.000000E+00  0.000000E+00  0.000000E+00
   38   11  4.3913E+03  2.8041E+03  0.000000E+00  0.000000E+00  0.000000E+00
   39   11  4.5032E+03  3.1467E+03  0.000000E+00  0.000000E+00  0.000000E+00
   40   11  4.6635E+03  3.4657E+03  0.000000E+00  0.000000E+00  0.000000E+00
   41   11  4.8918E+03  3.7319E+03  4.439159E+14  0.000000E+00  0.000000E+00
   42   11  5.1927E+03  3.8995E+03  0.000000E+00  0.000000E+00  0.000000E+00
   43   11  5.5379E+03  3.9419E+03  1.172337E+14  0.000000E+00  0.000000E+00
   44   11  5.8872E+03  3.8783E+03  7.145764E+14  0.000000E+00  0.000000E+00
   45   11  6.2199E+03  3.7433E+03  1.551292E+15  0.000000E+00  0.000000E+00
   46   11  6.5312E+03  3.5610E+03  3.793078E+14  0.000000E+00  0.000000E+00
   47   11  6.8197E+03  3.3432E+03  1.649684E+14  0.000000E+00  0.000000E+00
   48   11  7.0855E+03  3.0974E+03  2.883052E+14  3.707439E+12  0.000000E+00
   49   11  7.3291E+03  2.8293E+03  4.343050E+14  0.000000E+00  0.000000E+00
   50   11  7.5461E+03  2.5396E+03  0.000000E+00  0.000000E+00  0.000000E+00
   51   11  7.7335E+03  2.2296E+03  1.199953E+14  0.000000E+00  0.000000E+00
   52   11  7.8920E+03  1.9039E+03  0.000000E+00  0.000000E+00  0.000000E+00
   53   11  8.0191E+03  1.5647E+03  0.000000E+00  1.020681E+12  0.000000E+00
   54   11  8.1109E+03  1.2143E+03  1.649045E+13  0.000000E+00  0.000000E+00
   55   11  8.1687E+03  8.5666E+02  9.598436E+12  1.935001E+12  0.000000E+00
   56   11  8.1903E+03  4.9530E+02  0.000000E+00  0.000000E+00  0.000000E+00
   57   11  8.1715E+03  1.3383E+02  6.277866E+12  0.000000E+00  0.000000E+00
   58   11  8.1146E+03 -2.2384E+02  1.299105E+14  1.343434E+12  0.000000E+00
   59   11  8.0208E+03 -5.7353E+02  7.441927E+12  8.129139E+12  0.000000E+00
   60   11  7.8879E+03 -9.1022E+02  0.000000E+00  1.348735E+12  0.000000E+00
   61   11  7.7189E+03 -1.2304E+03  0.000000E+00  1.291708E+10  0.000000E+00
   62   11  7.5187E+03 -1.5323E+03  2.109987E+13  0.000000E+00  0.000000E+00
   63   11  7.2933E+03 -1.8160E+03  2.623124E+13  0.000000E+00  0.000000E+00
   64   11  7.0450E+03 -2.0798E+03  1.350233E+13  0.000000E+00  0.000000E+00
   65   11  6.7755E+03 -2.3223E+03  2.014334E+12  0.000000E+00  0.000000E+00
   66   11  6.4920E+03 -2.5488E+03  0.000000E+00  0.000000E+00  0.000000E+00
   67   11  6.1989E+03 -2.7628E+03  0.000000E+00  0.000000E+00  0.000000E+00
