{NUMBER OF COLUMNS}       3
*       PSIn       Radius   Density         Te
*                   (m)      (m-3)         (eV)
{DATA LIST}
    0.664014    2.19e+19      302.26
    0.667624    2.16e+19      290.36
    0.669952    2.16e+19      288.40
    0.670851    2.16e+19      297.33
    0.676206    2.14e+19      293.69
    0.676284    2.13e+19      287.57
    0.676361    2.12e+19      277.36
    0.677262    2.10e+19      272.62
    0.680917    2.08e+19      267.15
    0.683890    2.08e+19      267.11
    0.684575    2.08e+19      260.93
    0.688234    2.06e+19      249.48
    0.690613    2.05e+19      248.20
    0.691547    2.04e+19      242.23
    0.703792    2.07e+19      247.95
    0.704934    2.07e+19      245.66
    0.708639    2.06e+19      244.69
    0.711069    2.06e+19      239.10
    0.711884    2.07e+19      231.52
    0.711951    2.06e+19      228.80
    0.712017    2.05e+19      229.61
    0.712039    2.04e+19      231.01
    0.712831    2.05e+19      227.15
    0.716070    2.04e+19      225.30
    0.723022    2.03e+19      218.90
    0.724573    2.01e+19      210.18
    0.728165    2.00e+19      207.01
    0.730522    2.00e+19      205.18
    0.731469    1.98e+19      204.27
    0.741573    1.95e+19      197.86
    0.743599    1.95e+19      199.41
    0.747236    1.95e+19      199.65
    0.747660    1.93e+19      199.94
    0.747672    1.93e+19      197.97
    0.747849    1.93e+19      194.65
    0.748464    1.92e+19      190.56
    0.749646    1.94e+19      188.84
    0.750631    1.94e+19      188.47
    0.751321    1.93e+19      187.78
    0.759844    1.92e+19      184.22
    0.762366    1.91e+19      181.32
    0.766047    1.89e+19      181.21
    0.768510    1.88e+19      178.92
    0.769516    1.87e+19      180.30
    0.777375    1.87e+19      176.94
    0.780249    1.87e+19      175.02
    0.783773    1.87e+19      172.95
    0.784201    1.86e+19      167.13
    0.784271    1.84e+19      163.07
    0.784514    1.84e+19      160.64
    0.784947    1.84e+19      157.91
    0.786126    1.82e+19      153.44
    0.787107    1.81e+19      152.04
    0.787510    1.81e+19      150.33
    0.794034    1.81e+19      148.16
    0.797418    1.82e+19      151.05
    0.800983    1.82e+19      149.73
    0.803387    1.81e+19      146.82
    0.804406    1.83e+19      145.98
    0.810359    1.81e+19      143.74
    0.814275    1.76e+19      140.92
    0.817878    1.73e+19      139.75
    0.820332    1.72e+19      141.70
    0.820997    1.72e+19      140.49
    0.821158    1.72e+19      137.01
    0.821387    1.72e+19      135.96
    0.821425    1.73e+19      134.14
    0.821685    1.70e+19      131.84
    0.823820    1.70e+19      128.60
    0.826107    1.70e+19      129.27
